row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp8_3_Run207.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_3_Run195.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_2_Run144.mzML Peak area,NEG_TJGIp8_2_Run85.mzML Peak area,NEG_TJGIp8_1_Run20.mzML Peak area,NEG_TJGI2pt1_EV_gpdA_CTRL_1_Run14.mzML Peak area,
2661,106.04107078043467,9.784164,,,,,,,,,,,173586.45,1073634.0,966817.9,58844.168,26558.879,0,
2638,106.04107363822806,9.423376,,,,,,,,,,,564345.3,669288.2,791412.2,109123.33,9453.193,8993.395,
2685,106.04107827934689,10.099486,,,,,,,,,,,3442853.2,989800.75,2520014.5,113706.05,26868.312,9336.943,
2730,112.98564007996794,10.24468,,,,,,,,,,,6271046.0,7671776.0,8466706.0,8743404.0,1.5646626E7,1.7180678E7,
2780,112.98564519397941,10.4650545,,,,,,,,,,,3855402.0,5319117.5,3967584.8,2765988.2,2102435.2,2109619.2,
2453,113.00275374646718,8.26738,,,,,,,,,,,344701.7,313962.3,414236.8,567925.4,6012339.0,6067553.0,
2083,113.92621581698835,7.7283707,,,,63,,,,,,,4738348.0,1467015.0,829660.0,959963.1,2034427.6,3073503.0,
1856,113.92623011506826,7.4449677,,,,,,,,,,,445917.47,737187.9,731781.06,586950.8,707127.75,729871.7,
2400,113.92623081652492,8.155583,,,,61,,,,,,,1037461.1,6280618.5,5652100.5,6790515.0,3425190.2,2340847.2,
2465,113.92625201983408,8.224093,,,,,,,,,,,1030270.75,1290231.8,1573872.1,1116565.2,795234.75,644978.25,
1987,114.93405154619194,7.681998,,,,0,,,,,,,1689828.2,1626254.2,2985108.0,2339538.8,1662268.5,2710245.0,
2126,114.93407741000026,7.7507114,,,,,,,,,,,987330.06,980979.94,1170284.1,1698717.8,1428106.8,2016106.0,
1815,114.93408159478629,7.4441853,,,,35,,,,,,,1009755.5,1100887.1,919444.4,1640243.4,1010757.7,1635659.1,
2301,114.93409735309534,8.14574,,,,61,,,,,,,609075.8,1058717.0,649228.75,1977404.0,4024982.8,3127072.5,
2087,115.92069237681056,7.7267113,,,,109,,,,,,,1.003956E8,2.9882814E7,3.0802E7,3.21514E7,4.0390144E7,5.0881736E7,
2390,115.92070778268516,8.13869,,,,61,,,,,,,2.2434088E7,1.2137353E8,1.2452863E8,1.4028803E8,6.5668292E7,5.390344E7,
2466,115.9207163530466,8.224115,,,,,,,,,,,1.982292E7,2.471488E7,3.0149404E7,2.139228E7,1.7452466E7,2.817092E7,
2391,116.92104209127103,8.140338,,,,61,,,,,,,2611238.2,1.3909514E7,1.2488054E7,1.4636297E7,7581035.5,6160346.0,
2127,116.92843380952894,7.742033,,,,,,,,,,,1.9014574E7,2.2732422E7,2.26996E7,3.257812E7,2.755612E7,4.2943652E7,
2299,116.92843912311339,8.135587,,,,,,,,,,,1.5847684E7,2.0468478E7,2.2693502E7,2.8561098E7,7.805098E7,6.6351824E7,
1996,116.92845197311897,7.683561,,,,0,,,,,,,3.287337E7,5.254246E7,3.6900372E7,4.476649E7,3.3211768E7,5.3082908E7,
1807,116.9284875638772,7.4441714,,,,35,,,,,,,1.9011178E7,1.6711724E7,2.0886658E7,3.253445E7,1.9214086E7,3.1615844E7,
220,117.01912010266413,4.131314,,,,12,,,,,,,336242.62,363641.0,347611.2,387525.8,331407.4,302720.97,
466,117.0191391718965,4.6709876,,,,39,,,,,,,2035181.8,2274338.2,1992856.2,2165990.0,2016495.2,1818388.9,
276,117.01931723873754,4.2786236,,,,137,,,,,,,323188.06,320370.78,254503.56,332305.0,284121.72,132711.47,
55,117.0193267529707,0.4667475,,,,,,,,,,,49002.477,370289.66,334748.12,165570.9,405416.88,45475.17,
66,117.01936404235721,0.64241296,,,,,,,,,,,1022187.2,728261.5,949658.4,712648.7,978998.7,1024355.5,
2504,117.91899604220787,8.431271,,,,,,,,,,,512448.56,601376.6,847088.5,889645.94,1444562.4,745494.06,
2468,117.91900365036071,8.224115,,,,,,,,,,,573279.2,720232.56,882534.56,619479.8,530709.7,364369.38,
2374,117.91901354797916,8.151408,,,,61,,,,,,,556878.25,838594.9,3436178.2,3642669.8,1877294.1,1549367.1,
2128,117.92855151761609,7.759424,,,,,,,,,,,2206010.5,2617733.8,2624466.0,3764976.2,3054814.5,4826598.0,
2312,117.92856010290761,8.133939,,,,61,,,,,,,1885710.9,2433105.5,6594791.5,3317022.5,8949006.0,7791082.5,
1994,117.92857153595484,7.683534,,,,0,,,,,,,2717604.5,3636358.5,5946607.5,5268798.5,3698771.2,6085178.0,
1818,117.92860719405068,7.4441485,,,,35,,,,,,,2164426.0,2471053.5,2405611.8,3625124.0,2336187.5,3629273.0,
2491,118.89958799692751,8.369201,,,,,,,,,,,0,0,0,3572.0205,1009870.25,272310.22,
2186,118.89959946949045,7.8437867,,,,,,,,,,,4081.5332,4248.911,125921.3,97094.06,1986599.2,326054.62,
2689,118.89963932839119,10.152745,,,,,,,,,,,40350.633,46815.207,75169.8,153198.38,2987262.5,3326575.0,
1997,118.92674991244566,7.682839,,,,0,,,,,,,672420.25,1525424.9,1056158.4,1924875.1,1059920.4,1215135.1,
2343,118.92677274134606,8.158813,,,,61,,,,,,,443143.6,578877.7,354292.03,1667170.4,2203714.8,1868652.4,
71,119.05023735767708,0.9171179,,,,,,,,,,,1333350.1,1361516.0,1039805.25,1671201.9,1780065.8,1360628.9,
2735,119.94690480225404,10.258163,,,,,,,,,,,0,0,0,0,34322.273,138326.19,
30,119.94694600157749,0.37425128,,,,56,,,,,,,1542569.4,1600736.2,1495865.8,1660237.1,1865183.1,1620982.6,
31,121.94400697818385,0.3750488,,,,56,,,,,,,499497.66,510129.88,497433.6,517488.0,612361.94,511361.38,
2837,128.03528602990298,11.2851095,,,,,,,,,,,7782.914,7634.3066,3930.207,172574.42,0,0,
65,128.03533962627907,0.6028236,,,,,,,,,,,1968672.5,2082041.8,1320633.9,1749443.1,1627126.5,577323.06,
72,128.03534075521068,0.876313,,,,,,,,,,,192490.73,29372.457,4566.6504,86969.47,0,0,
11,129.9757252571543,0.35064688,,,,,,,,,,,1187880.0,1171568.9,1237172.0,1048535.2,975659.3,887047.5,
2658,129.97576328104634,9.68186,,,,,,,,,,,0,0,0,0,66975.87,186298.67,
2762,129.97576378135477,10.333706,,,,,,,,,,,0,0,0,0,138147.92,270839.34,
2684,129.97577427870795,10.085024,,,,,,,,,,,0,0,0,0,281197.44,376732.8,
101,131.07137235735487,2.8110552,,,,131,,,,,,,4227766.5,4644734.0,5380116.5,4259197.5,3295844.2,3969693.8,
83,131.07137682622235,2.2132351,,,,,,,,,,,149451.88,169418.98,166555.34,191112.77,64959.973,137986.11,
2787,132.86783305789467,10.501727,,,,,,,,,,,351029.28,408672.03,418507.1,451650.66,2912358.8,2927490.2,
43,132.86783451645508,0.4242474,,,,,,,,,,,93946.32,319117.66,311732.5,555680.7,41132.1,1055397.4,
2234,132.90016129528078,7.961143,,,,,,,,,,,83471.4,88754.11,271383.47,99210.35,1030693.1,3141795.0,
2113,132.9001627304078,7.815218,,,,,,,,,,,46543.332,229063.61,414798.28,185568.83,1988752.2,279876.3,
2691,132.90019140565897,10.17361,,,,,,,,,,,70369.88,71225.9,115194.24,227746.75,1579465.8,1476230.4,
2505,132.92338003410765,8.426738,,,,,,,,,,,628649.3,532213.06,877980.8,618806.25,2701847.8,1149616.1,
2044,132.92338266707213,7.69863,,,,63,,,,,,,862552.7,2635420.5,1887695.8,647274.25,2021111.8,2675810.8,
2384,132.92339852742566,8.139668,,,,61,,,,,,,413952.0,1113145.2,3063771.8,5734405.0,2490798.2,2472270.0,
1808,132.92341570257432,7.448147,,,,35,,,,,,,389494.75,602206.4,540044.9,599939.3,525228.3,620509.2,
57,134.86519564545995,0.45956627,,,,,,,,,,,89421.82,228962.39,287163.9,576892.75,368333.38,885193.7,
2788,134.86527652473265,10.50628,,,,,,,,,,,254407.78,309158.12,318887.7,348996.5,2754015.8,2825628.0,
2235,134.89460182194424,7.954021,,,,,,,,,,,2154131.5,3577508.8,5502444.0,5160342.0,1.9768684E7,6.062123E7,
2110,134.8946019252683,7.818913,,,,171,,,,,,,8579491.0,1.0014634E7,1.3270416E7,1.177797E7,3.8281124E7,2.7432372E7,
2469,134.89461110691727,8.254478,,,,,,,,,,,499024.0,614500.44,1088021.9,1442858.1,1.718396E7,9049546.0,
1827,134.89462933806067,7.469834,,,,,,,,,,,1.3003423E7,1.4323283E7,1.4926884E7,7142732.5,1.2242087E7,5424512.5,
1895,134.89463002338803,7.56722,,,,,,,,,,,3379329.8,4056244.5,4890041.5,6186970.0,1.244769E7,7058518.0,
2742,134.89464004223385,10.2255535,,,,,,,,,,,1043661.0,1125936.4,741220.25,1770816.8,1978469.4,3451385.8,
2701,134.8946553593399,10.177311,,,,67,,,,,,,1756998.2,1792250.9,2665594.5,5389218.5,2.986835E7,2.8997014E7,
2694,135.97091615476623,10.167173,,,,,,,,,,,3110360.2,3132535.8,610995.4,525190.5,369252.66,345282.78,
2238,137.89168655445584,7.9542446,,,,,,,,,,,11931.303,40678.14,95387.7,135379.48,708326.4,2201809.5,
2688,137.8917187409124,10.180685,,,,,,,,,,,39233.29,38781.816,82983.96,143345.28,525126.2,1126446.4,
129,138.01967989307084,3.322876,,,,,,,,,,,1197250.6,1155854.9,1327426.9,1661187.5,2064647.6,1879500.2,
90,139.0400790546338,2.4522865,,,,,,,,,,,1179230.9,1121717.4,1000188.75,1031145.4,565893.6,380847.6,
87,144.0454972131155,2.3387208,,,,,,,,,,,642250.06,722656.75,680520.56,700661.8,557366.7,869289.56,
124,144.04551206001284,3.2739027,,,,159,,,,,,,288401.7,319832.7,301320.53,377208.4,376148.53,513206.5,
154,144.0455407184263,3.5906556,,,,,,,,,,,1949420.1,2189190.0,1725043.1,2490994.8,2278455.8,3563355.5,
2496,144.9233399528741,8.4418125,,,,,,,,,,,1271103.0,284834.8,5548416.0,5786087.0,1.4297658E7,4593621.5,
2069,144.92334622521926,7.7104034,,,,63,,,,,,,1.8218558E7,5731872.5,1503853.1,710253.1,7661626.5,9842516.0,
2417,144.9233627393052,8.156173,,,,61,,,,,,,1906670.2,2.3263802E7,2.5482336E7,2.6571308E7,1.4108411E7,1.1993848E7,
2471,144.9233663563468,8.223905,,,,,,,,,,,4180638.0,5226281.5,830242.94,4643208.5,3853484.5,2653719.2,
150,145.08701097996627,3.5350997,,,,99,,,,,,,718515.3,800462.4,854496.75,767662.25,718360.6,728878.44,
141,145.08704130914325,3.4502318,,,,155,,,,,,,446198.16,517989.66,632303.06,417972.56,320743.7,345834.47,
2781,146.96590300142927,10.487931,,,,,,,,,,,57772.68,48990.984,109426.96,152639.92,204535.22,255023.98,
2675,146.96592614089002,9.974186,,,,,,,,,,,0,0,0,0,603245.8,3194561.5,
39,146.96593685559728,0.38367376,,,,56,,,,,,,8312615.0,8653716.0,8543508.0,9012081.0,9686469.0,7682997.5,
2682,146.96593671566126,10.0199795,,,,,,,,,,,0,0,0,0,2498417.8,121282.39,
69,146.9659857987165,0.79383,,,,,,,,,,,687313.3,96118.945,179691.81,304622.56,536210.2,264510.47,
2228,150.8894430861911,7.9444413,,,,,,,,,,,11095.383,74167.5,218488.33,83209.45,2794845.0,3761685.8,
2490,150.88944668185786,8.358032,,,,,,,,,,,0,0,10215.832,8146.073,1428648.0,984930.9,
2449,150.8894579328434,8.267654,,,,,,,,,,,0,0,8421.061,40863.547,531593.5,534795.1,
2692,150.88947110246997,10.156313,,,,,,,,,,,86867.07,78046.12,164014.48,218891.17,4754720.5,4953608.5,
98,151.0611246955331,2.7995515,,,,,,,,,,,0,0,0,29783.531,0,0,
32,151.0611352476749,0.3750346,,,,56,,,,,,,1.0346061E7,5183080.0,3910847.8,1900401.6,2834704.8,3542917.8,
60,151.06116650646362,0.48566297,,,,,,,,,,,1492756.8,687932.06,710891.9,357923.62,420017.7,523775.88,
418,151.07633438726876,4.5782013,,,,34,,,,,,,973358.06,1211624.1,969828.44,1200535.1,1165946.6,1040034.75,
110,153.05571935961964,2.9801655,,,,166,,,,,,,875708.75,825801.06,700604.56,721724.4,265429.16,205231.05,
82,153.05576337409462,2.1600842,,,,,,,,,,,39556.258,53826.625,38744.57,40947.543,24286.904,26660.945,
2760,153.86853639337093,10.312886,,,,,,,,,,,581053.56,530917.5,616231.75,556735.1,57463.664,66089.555,
40,154.92819225742934,0.38767514,,,,,,,,,,,380159.72,460624.56,388605.47,483471.6,772977.1,548218.3,
100,158.08226345200617,2.810133,,,,131,,,,,,,1136948.8,1061862.4,1062837.8,1348986.5,1322704.0,1320021.0,
88,158.08227411068154,2.3648388,,,,,,,,,,,173348.61,168394.48,148174.6,232426.53,183415.73,143659.61,
96,158.08228095825908,2.724592,,,,,,,,,,,573480.6,567824.4,534149.56,616116.8,676702.8,608420.6,
81,158.08229754373187,1.9309086,,,,,,,,,,,122842.65,139956.98,158639.23,268754.28,86441.914,137542.52,
168,159.10265953903323,3.7880356,,,,6,,,,,,,433537.7,536920.94,505325.47,447925.44,466242.5,376076.34,
211,159.10270578200627,4.0729423,,,,,,,,,,,419541.53,480260.97,730753.1,393262.44,433080.66,445455.3,
61,160.84201927630875,0.5760721,,,,,,,,,,,4253.4487,0,15076.239,113176.1,352819.9,403015.2,
2770,160.84208897881942,10.409526,,,,144,,,,,,,1808271.5,2411341.0,2610040.0,702439.7,490118.0,805134.75,
2783,160.8421118184024,10.468511,,,,165,,,,,,,914974.4,1151507.5,1014923.5,1122412.4,3809780.8,4870854.0,
2092,160.9354155847495,7.715946,,,,,,,,,,,19080.885,53670.22,77702.54,476866.9,208968.0,2033113.4,
1636,160.93544810926943,7.1420937,,,,,,,,,,,3424.908,0,3356.417,182370.78,410562.12,1048778.4,
1859,160.93545130303397,7.463705,,,,,,,,,,,108146.07,82913.32,73270.17,324883.7,521482.2,1931171.1,
2771,162.83909344384816,10.412248,,,,144,,,,,,,1709556.4,2258318.8,2440340.0,660693.0,678374.6,737394.0,
2782,162.83910284665853,10.477002,,,,165,,,,,,,943954.2,1168679.6,282734.62,1053633.1,3787544.8,4444978.0,
49,163.06120574784606,0.39487335,,,,,,,,,,,3126553.2,1768698.0,797348.6,730184.7,1122138.0,215031.1,
114,164.03540104597482,3.04836,,,,87,,,,,,,506348.25,616422.75,621138.6,630709.25,440354.28,596248.4,
2772,164.83603266835394,10.4167185,,,,,,,,,,,453719.06,682814.44,716758.1,209839.44,214067.75,230870.42,
1460,165.0407517386436,6.589826,,,,,,,,,,,63667.84,359829.38,343923.8,74988.305,63862.824,260031.08,
1681,165.04082729785085,7.213215,,,,,,,,,,,0,110848.66,103875.53,21471.408,10322.487,32337.258,
112,165.05569604244045,3.0173542,,,,,,,,,,,836554.94,894746.1,951157.7,815981.6,594863.3,710869.06,
145,165.0557251597631,3.5297909,,,,,,,,,,,27263.27,30326.121,43442.84,36051.28,32656.195,54281.195,
210,165.05574116651653,4.046074,,,,148,,,,,,,115389.45,117182.31,127523.81,185213.4,156575.7,174095.3,
36,165.07679281403145,0.38207102,,,,56,,,,,,,8025948.5,4055170.2,2908110.5,1822499.6,2133850.2,3058315.8,
62,165.07682844712988,0.5068243,,,,,,,,,,,1976005.9,154042.67,838089.44,391841.78,45124.18,526276.1,
18,168.03355289541278,0.36949992,,,,56,,,,,,,4558440.0,5002798.5,4861108.5,4851637.0,4645996.0,5030932.5,
34,168.06647667607606,0.37345544,,,,,,,,,,,1093033.4,534743.5,379521.38,295481.94,173031.64,244813.94,
67,168.06662091936104,0.617137,,,,,,,,,,,730463.0,581433.0,454605.25,380612.3,289389.75,193345.78,
306,169.08702519353403,4.4052258,,,,,,,,,,,347420.66,421309.6,386900.16,428855.53,495638.84,567183.3,
106,171.1026931777757,2.9487517,,,,157,,,,,,,36878.156,37708.93,42814.19,112506.8,190412.58,257055.6,
164,171.10273070056633,3.754133,,,,149,,,,,,,761361.1,669460.8,636515.8,945387.6,945011.94,827897.3,
200,171.1027650877544,4.0060744,,,,98,,,,,,,375217.78,440998.44,396569.9,378813.1,411314.5,593193.3,
113,173.08192770541265,3.041973,,,,87,,,,,,,395150.38,408927.53,371902.28,405298.66,515750.28,484495.03,
127,173.0819506623847,3.3149695,,,,,,,,,,,0,29860.58,56400.992,0,74544.39,30709.826,
2790,174.95603101953654,10.583567,,,,114,,,,,,,1.6195751E7,1.6078993E7,1.6144263E7,1.5293249E7,1.2290219E7,1.2442942E7,
126,177.05571056166346,3.3002987,,,,,,,,,,,89926.01,109777.08,74620.5,125254.65,104208.24,88605.086,
121,177.05571101586727,3.2576458,,,,138,,,,,,,66332.19,55697.73,56910.664,75989.64,62701.617,66379.195,
147,177.05574724003688,3.5324457,,,,99,,,,,,,1046482.3,1061123.5,822041.0,1020706.25,1014469.4,770437.7,
134,177.0557477123183,3.4125102,,,,117,,,,,,,121139.97,137077.78,97754.79,127639.44,130270.234,92775.5,
95,178.05095156941192,2.6193542,,,,,,,,,,,187344.4,181987.83,179995.73,266228.12,90212.22,150918.5,
122,178.05101253781666,3.2456262,,,,,,,,,,,518881.47,574364.94,568215.5,546809.75,354712.56,575404.44,
3,178.977791759914,0.03438006,,,,,,,,,,,349598.25,334421.72,297696.62,294401.06,401120.97,202657.23,
2832,178.97780227453086,11.155166,,,,,,,,,,,0,0,0,0,2924661.0,750088.8,
26,179.05615480293625,0.3734096,,,,56,,,,,,,511528.06,605788.8,448552.1,413239.03,633456.44,641420.1,
2497,180.03352358689384,8.423131,,,,,,,,,,,145470.73,178122.22,198528.72,232399.86,107424.94,102330.734,
80,180.03362409341503,1.6742011,,,,,,,,,,,0,0,0,6255309.5,1566446.5,5047525.5,
75,180.03363884325273,1.0026654,,,,,,,,,,,557548.56,1537479.4,1641859.2,1301301.9,149903.97,0,
79,180.03364167666643,1.5892167,,,,,,,,,,,599361.4,2012947.5,2261598.2,2285076.8,669310.44,1148976.5,
77,180.03364815968223,1.0951091,,,,,,,,,,,373921.4,711470.56,740164.4,1377257.1,1102910.2,960568.25,
84,180.03366064144268,2.2621136,,,,135,,,,,,,0,40124.16,39853.14,138873.84,0,25159.244,
2727,180.97306341112375,10.274938,,,,,,,,,,,0,3589.9854,45164.574,46059.227,200009.97,59112.68,
2819,180.97320661336155,11.031612,,,,,,,,,,,102402.266,66104.1,13249.53,51947.562,901504.7,2059464.5,
6,180.97323793102387,0.3239582,,,,,,,,,,,412240.03,402178.97,438773.84,382563.2,521850.28,379899.9,
2833,180.97333445378743,11.249217,,,,,,,,,,,20357.121,122795.586,55281.02,213624.08,2644766.8,605115.2,
19,181.0717531442323,0.37030092,,,,56,,,,,,,7.849916E7,4.781822E7,2.8690438E7,2.7594398E7,2.9945682E7,8999006.0,
74,181.0717618678607,0.9204113,,,,,,,,,,,1101210.5,787127.7,119442.05,766949.25,101856.055,152602.81,
92,181.07178664324078,2.5256534,,,,,,,,,,,127163.59,0,0,197896.31,10892.727,0,
99,181.0717986249465,2.7747817,,,,,,,,,,,37413.96,0,0,420399.6,0,0,
86,181.07181492972578,2.2742531,,,,,,,,,,,160507.28,0,0,7759.7847,507751.75,0,
41,181.94708944323722,0.39017305,,,,56,,,,,,,588337.1,580030.06,541242.56,614238.0,952005.1,710741.6,
21,182.0749240128977,0.36951658,,,,56,,,,,,,5141913.0,3130637.8,1836057.6,1695556.1,1355484.8,1004503.06,
290,183.13902429102362,4.335309,,,,110,,,,,,,457288.78,326264.25,311513.88,448209.78,698033.1,488498.53,
115,186.07719175365187,3.0567114,,,,87,,,,,,,898875.3,852534.44,827539.5,1111438.6,918942.06,751721.4,
107,186.11354287592073,2.9487517,,,,157,,,,,,,429859.25,1475168.5,1777681.5,490008.1,1683008.6,1674071.9,
2248,187.097487405425,8.028242,,,,72,,,,,,,0,3832.378,24685.445,60493.047,125603.49,120987.66,
123,187.0975991515569,3.3623416,,,,170,,,,,,,142006.89,211190.56,125076.46,122913.6,113557.05,92946.82,
197,187.09762053610928,3.9922426,,,,,,,,,,,9817.935,40597.242,33010.613,7607.9624,16076.368,4354.2363,
139,187.0976310882619,3.4493358,,,,155,,,,,,,7041347.0,6005728.0,5778342.0,8077217.0,1.0239796E7,7811067.5,
89,188.035340301794,2.4037573,,,,,,,,,,,747963.7,786489.0,737707.56,682327.7,554856.06,717033.7,
58,190.9284075817899,0.5702246,,,,,,,,,,,398769.16,25628.121,162147.14,82869.43,8688.77,17204.064,
2,190.9284419874526,0.038262673,,,,,,,,,,,1187495.8,1165869.1,1166930.4,563274.5,509674.5,496796.0,
2777,190.92846053551997,10.438066,,,,,,,,,,,450219.06,529762.9,457486.78,435972.56,352629.0,430026.16,
143,191.07477476576378,3.483097,,,,,,,,,,,60455.05,97079.984,84008.68,129100.555,84367.09,0,
167,191.07481801998472,3.7274714,,,,,,,,,,,0,0,5514.8105,187043.83,252540.61,534429.3,
161,191.07485392230078,3.6700432,,,,,,,,,,,170665.55,347983.0,292975.84,327874.34,331708.84,823386.6,
153,191.07485489697174,3.5925815,,,,,,,,,,,421546.72,588695.0,485606.0,699281.4,97282.05,140575.33,
109,192.06663355823886,2.9709282,,,,166,,,,,,,516585.0,520074.75,478064.7,703471.6,671235.4,674453.3,
1734,194.90574489987793,7.330799,,,,,,,,,,,0,0,0,315693.7,3871.9663,489845.38,
2188,194.90575758870463,7.830281,,,,,,,,,,,0,0,0,270014.1,3314.4307,970704.06,
1878,194.90582674617315,7.611569,,,,,,,,,,,0,0,3877.5981,79858.914,0,455924.88,
412,195.06615784201665,4.575787,,,,34,,,,,,,9569533.0,1.1420033E7,9738385.0,1.1767727E7,1.1337408E7,1.0159744E7,
237,195.0661823926881,4.144861,,,,68,,,,,,,314965.72,341795.38,340409.8,330407.5,263227.28,277167.84,
335,195.06622371862719,4.447498,,,,9,,,,,,,522682.1,579578.6,497779.1,576043.8,550962.7,517862.12,
165,195.06626869792402,3.7550585,,,,149,,,,,,,571466.56,492116.16,399830.56,599853.1,689928.5,299838.8,
149,195.06628154025086,3.5342739,,,,99,,,,,,,86762.1,89083.94,60196.402,86722.23,84231.96,65132.766,
120,195.06628248802988,3.2120445,,,,138,,,,,,,38438.715,50549.05,27895.129,58239.953,49531.777,33409.28,
1381,195.81078061379134,6.424073,,,,,,,,,,,0,0,0,0,94992.93,76887.13,
2200,195.8107843658403,7.93309,,,,,,,,,,,0,0,0,0,7723.4478,923579.8,
1423,195.81082491747125,6.536716,,,,,,,,,,,0,0,0,0,7558.3975,408590.2,
44,195.8108525978987,0.40063524,,,,,,,,,,,0,0,0,0,198518.23,176019.38,
2784,195.81086191722753,10.508899,,,,,,,,,,,0,0,35420.37,0,118620.19,34233.973,
1572,195.81089828756615,6.959715,,,,,,,,,,,0,0,0,0,167320.44,252016.05,
2764,195.8110136024195,10.390064,,,,50,,,,,,,2217731.8,3305103.0,3857958.5,1106887.6,26225.385,37686.656,
2750,195.81103866860494,10.326486,,,,,,,,,,,1293949.8,1668595.5,2792930.2,1137023.6,287458.4,627775.4,
85,196.01079110051907,2.262125,,,,135,,,,,,,2380141.8,3915618.8,3994986.5,6093508.0,1437519.2,2137854.2,
29,197.06660018743676,0.37423286,,,,56,,,,,,,3462589.2,1582865.1,1270886.5,588556.6,853451.4,1098052.2,
2201,197.80780526514923,7.93309,,,,,,,,,,,0,0,0,0,11356.893,1168478.9,
2096,197.80785921566343,7.7701035,,,,,,,,,,,0,0,0,0,3045.543,359769.1,
45,197.80788142034817,0.4302713,,,,,,,,,,,0,3434.998,0,0,234534.34,229269.11,
1382,197.80788186729512,6.424073,,,,,,,,,,,0,0,0,0,117664.125,70995.82,
2785,197.8078950270946,10.4938965,,,,,,,,,,,0,0,50669.348,10758.81,152021.52,97122.65,
1424,197.80791446699033,6.536716,,,,,,,,,,,0,0,0,0,11444.956,495454.72,
2748,197.80793869271164,10.314728,,,,173,,,,,,,1576008.5,5928.698,2897779.5,1400042.5,381334.25,768349.3,
1623,197.80795675941704,7.0784817,,,,,,,,,,,0,0,0,0,220923.78,274233.97,
2765,197.80795830195086,10.390064,,,,50,,,,,,,2729354.0,4040092.8,4712379.0,1361736.1,35782.773,46879.074,
1573,197.80796702864563,6.959715,,,,,,,,,,,0,0,0,0,307485.4,333118.84,
1678,197.80802039685227,7.15469,,,,,,,,,,,0,0,0,0,31842.98,163263.88,
2202,199.80490198558755,7.893068,,,,,,,,,,,0,0,0,0,0,533959.2,
2749,199.80492258036352,10.3157015,,,,173,,,,,,,754909.3,0,1392672.6,660251.4,174946.66,365874.94,
2766,199.80493505149175,10.390064,,,,50,,,,,,,1290765.4,1920688.0,2250955.0,642791.56,3346.1602,10766.25,
718,201.14954635229347,5.024572,,,,,,,,,,,1344507.8,1272011.1,1342236.4,1231637.4,1039470.1,1295702.5,
2768,201.80194614643926,10.36318,,,,,,,,,,,269952.5,395876.78,459719.0,124535.94,0,0,
