"","filter","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML","NEG_TJGIp4_1_Run59.mzML","NEG_TJGIp4_2_Run88.mzML","NEG_TJGIp4_3_Run183.mzML"
"491/271.1664mz/3.95min",102324.63,116583.734,82034.45,82892.9,108202.914,106980.93,97668.33
"492/187.0976mz/3.95min",148123.98,201061.94,156588.23,100271.37,220479.12,139659.73,138593.86
"493/259.0612mz/3.95min",71991.998,117344.41,7040.29,35201.45,72941.836,71042.16,76985.99
"494/261.0769mz/3.96min",1565795.9,715371.4,653693.44,1056053.8,2075538,2127058.8,2156371
"495/245.0456mz/3.96min",715376.05,598971.7,486009.72,655576.4,955939.75,790963.44,775175.7
"497/225.1133mz/3.98min",1011879.82,1081272.2,942487.44,867684.56,941499.9,1343717.5,1187801.4
"499/275.0562mz/3.99min",215640.835,430495.1,41718.086,494872.94,253846.55,102059.91,177435.12
"500/171.1027mz/4.01min",298129.3,386347.72,291535.16,238132.98,253025.81,323843.3,304723.44
"501/425.1962mz/4.02min",346491.3,433933.9,256515.44,259048.7,654886.6,492745.28,237053.4
"503/511.1949mz/4.02min",2889706.1,3168483.5,3185530.2,2048081.6,2405116.5,2949545,2829867.2
"504/243.1238mz/4.02min",58461.16,75820.734,110469.85,28637.982,36308.895,63561.09,53361.23
"505/214.1085mz/4.03min",392896.65,415844.34,320417.72,286090.16,476352.78,392920.8,392872.5
"506/200.1293mz/4.03min",981042.25,971982.6,715876.56,604431.06,990101.9,1080584,1073276.2
"507/165.0557mz/4.05min",741051.97,775749.44,514503.47,706354.5,790135.7,782873,660664.7
"508/255.1351mz/4.08min",38751.61,62599.754,38407.37,40815.57,35918.906,38165.848,39095.85
"509/538.2425mz/4.07min",629073.5,657198,707060.56,376199.72,600949,567810.8,767639.4
"510/159.1027mz/4.07min",788661.35,814895.4,607989.5,530114.7,1086903.4,762427.3,967397.6
"511/151.0261mz/4.08min",214154.115,215534.12,197108.16,148572.16,239756.17,257023.02,212774.11
"512/301.1657mz/4.08min",69104.496,94534.7,116092.555,58535.656,56397.297,54335.324,79673.336
"513/214.1449mz/4.1min",626978.93,547390.3,475814.6,393918.44,778601.1,706567.56,732892.9
"514/395.0771mz/4.1min",502385.37,372777.72,332727.4,519258.4,485512.34,720555.2,540300.5
"517/487.2772mz/4.12min",818851.25,730822.9,335937.94,906879.6,1089385,717179,1325459.8
"518/580.2894mz/4.12min",4232704.4,4491970,5240246.5,3011289.2,3712780.2,3973438.8,4974572.5
"519/598.2998mz/4.12min",694344.12,734006.8,892922.44,477169,605631.25,654681.44,826392.8
"520/210.0924mz/4.13min",513474.31,686716.6,558453,431410.62,492568.6,513048.4,513900.22
"521/225.1132mz/4.13min",408594.25,424151.62,363980.66,334526.03,393036.88,566375.5,451755.03
"524/596.2845mz/4.14min",70276.497,74117.33,101894.16,29199.02,35374.39,66435.664,85591.89
"526/300.0877mz/4.15min",7492670.25,6528659.5,5101125.5,6517651,9334975,8456681,9114147
"527/601.1827mz/4.15min",176380.885,93278.99,91381.53,155117.61,197644.16,204882.14,248720.47
"528/380.0445mz/4.14min",309589.2,306246.1,191952.28,256989.98,423835.7,312932.3,367310.28
"529/258.077mz/4.15min",51012.717,44801.004,34180.066,44619.992,63236.08,57224.43,67273.92
"531/336.0644mz/4.15min",272219.085,348699.38,115990.516,145075.48,478610.94,308388.34,236049.83
"532/301.1654mz/4.15min",460557.74,537135.94,705878.7,398352.47,411121.47,440776.88,480338.6
"533/589.278mz/4.18min",137842.015,97773.02,104985.27,151278.95,504359.03,268227.75,124405.08
"535/215.1288mz/4.18min",1355332.4,1491592.4,1382948,1042827.44,885116.44,1327716.8,1498982
"536/566.2371mz/4.21min",401323.83,399261.28,441553.62,293483.88,271030.62,403386.38,511318.2
"538/228.1242mz/4.21min",120528.2025,95545.125,57790.656,177233.19,74253.76,145511.28,146485.31
"539/212.1081mz/4.25min",144176.63,175554.12,144194.4,112294.766,145788.81,125048.49,144158.86
"540/495.2002mz/4.25min",6733363.75,7450371,7669118.5,4847249.5,6014132,6911350,6555377.5
"541/273.0405mz/4.26min",1171051.37,741860.7,516216.84,1040044.94,2272836.2,1432236.6,1302057.8
"542/199.0976mz/4.29min",188576.24,206377.5,152531.22,108772.13,170774.98,293837.1,275666.28
"543/401.0448mz/4.31min",52828.375,43354.45,23330.678,42627.96,79034.38,62302.3,71467.91
"544/314.1034mz/4.33min",307932.85,346584.78,379361.8,228313.75,230858.9,319338.3,296527.4
"545/228.1321mz/4.34min",1773963.7,1992384.8,1682158.6,1492271.8,1535302.5,2210919.2,1865768.8
"546/183.139mz/4.34min",1907050.15,2218691,1784840.9,1562673,1668648.6,2387504.5,2029259.4
"547/227.1289mz/4.34min",13779742,15388551,13065794,11474195,11821890,17238048,14493690
"548/249.1107mz/4.34min",814527.97,787350.44,806881.94,822174,642100.1,947700.2,879150.56
"549/165.1284mz/4.34min",342472.99,396584.75,324009.2,285262.94,306275.9,425366.22,360936.78
"550/610.2998mz/4.35min",1724280.15,1805935.9,2134483,1198246.4,1538020.2,1642624.4,1945455.4
"551/628.3105mz/4.35min",468731.295,491085.03,602475.2,318826.25,408337.28,446377.56,528532.3
"552/242.1762mz/4.36min",848418.42,1163119.9,911300.9,1146954.5,734397.2,686445.25,785535.94
"553/197.0608mz/4.36min",224304.055,1220928,479033.16,243826.53,204781.58,198666.36,141382.3
"554/208.0979mz/4.37min",131663.807,129510.734,118351.05,103899.61,152088.2,133816.88,147250.23
"555/636.3156mz/4.39min",399416.435,386241.53,412591.34,242021.81,581911.1,474045.3,372469.16
"556/155.1078mz/4.39min",6372.336,10620.56,2124.112,2124.112,2124.112,25356.34,22227.875
"557/187.0976mz/4.39min",15700.4368,26014.273,4344.472,5386.6006,4094.7126,75288.38,48098.3
"559/339.018mz/4.42min",35372.361,29918.898,1440.04794,7200.2397,80284.91,42686.527,40825.824
"560/359.2189mz/4.44min",945494.95,788561.8,680526.2,742403.25,1229375.4,1102428.1,1176275.9
"561/375.2177mz/4.45min",586170.2,597112.8,575227.6,653108.2,328860.6,566217.06,678059.06
"562/441.1919mz/4.45min",29857.442,26525.752,19815.92,28721.271,30993.613,46316.203,55532.87
"564/523.2562mz/4.48min",2383650.15,2112295,2161409.2,2546893.2,2428488.8,2388580.5,2378719.8
"565/573.2832mz/4.53min",215535.41,194546.53,215875.42,215195.4,828024.56,421636.88,212539.55
"566/609.2598mz/4.52min",100019.43,121942.47,74084.69,59689.875,456824.22,184002.7,78096.39
"567/184.1343mz/4.49min",1015873.08,1105648.8,872783.06,859080.56,1227306.9,1000248.56,1031497.6
"568/228.1243mz/4.49min",2730347.5,2814310,2342583.2,2342872.5,3172957.5,2675892.5,2784802.5
"569/167.035mz/4.5min",290330.39,275955.1,121346.08,279383.28,403250.66,301277.5,367848.56
"570/317.0667mz/4.5min",371842.655,337440.2,164571.83,358880.47,520621.22,384804.84,478691.34
"571/269.1507mz/4.46min",60176.5255,58268.754,54915.742,44702.484,120571.5,62918.586,62084.297
"572/259.0612mz/4.52min",36985.1615,87705.02,2911.9296,51153.383,63070.004,14559.648,22816.94
"573/479.2052mz/4.54min",4109783.25,4457616.5,4700914,2933861.2,3730853,4253399,3966167.5
"574/431.2286mz/4.56min",435747.34,291580.28,579914.4,190755.77,154651.06,664441.6,825514
"576/551.2264mz/4.54min",650590.175,696222.25,604958.1,460530.94,998756.75,850647.6,566812.4
"577/130.051mz/4.55min",37912.4865,30418.488,30584.926,24231.443,45240.047,47794.406,45787.832
"578/258.1711mz/4.55min",2724528.9,2528951.8,2157355.2,1939391.4,3612967.8,3052062.8,2920106
"579/272.1868mz/4.57min",29360.093,28913.736,11015.939,21182.807,57037.258,29806.45,30718.64
"580/441.1919mz/4.58min",31185.7705,29600.424,49403.34,43613.33,7188.4287,27818.41,32771.117
"581/228.1031mz/4.58min",126409.5775,135423.48,134494.69,87572.99,125217.305,127601.85,117925.19
"583/275.0562mz/4.61min",9451.359,66308.04,3150.453,15752.265,34765.707,3150.453,3150.453
"584/620.3207mz/4.61min",516245.66,496052.7,533027.7,333763.78,756718.6,611394.75,499463.62
"585/227.9667mz/4.62min",1924815.2,1925723.9,1923906.5,1955804.8,1926826.2,1886007,1877506
"586/229.9645mz/4.62min",1868926.2,1870928.6,1866923.8,1899814.5,1876116.6,1834436.9,1843742.1
"587/285.0882mz/4.63min",35600.3475,39769.22,29164.734,17257.393,52893.273,31431.475,43303.207
"590/343.2238mz/4.67min",122550.88,116227.6,96831.15,69558.34,128874.16,156008.44,165400.88
"591/458.1904mz/4.67min",781070.925,860775.8,645133.94,775567.25,786574.6,772002.56,1072203.1
"592/503.1924mz/4.67min",624060.45,654763.4,504667.97,619007.1,629113.8,596576.94,860691
"593/493.1635mz/4.67min",436119.28,745176.6,334343.88,325938,646730.4,408343.03,463895.53
"594/457.187mz/4.67min",2906916.9,3193540,2430900,2905588.8,2908245,2900775.5,3965687.8
"595/278.1398mz/4.67min",804027.85,742291.6,1323346.1,655987.3,769274.6,1028763.2,838781.1
"596/355.1552mz/4.67min",361757.795,416619.94,296254.94,334171.88,368056.03,355459.56,484531.4
"597/257.1396mz/4.69min",437176.89,436547,302272.78,266560,437806.78,667460.06,509248.44
"598/232.0979mz/4.71min",514545.32,580363.75,551146.7,386313.53,390023.47,477943.94,556060.5
"599/477.2144mz/4.73min",29388.6115,33657.74,26713.404,28286.56,30357.666,28419.557,47817.76
"600/459.2906mz/4.73min",822224.32,767062.94,633860.7,676519.8,1175693,877385.7,1075396.4
"601/537.2717mz/4.73min",440770.865,379331.66,434519.2,447022.53,425520.34,524269.72,489936.44
"602/458.2873mz/4.73min",3519041.85,3353064.5,2649026.8,2821849.5,4818319,3685019.2,4418666
"604/285.0881mz/4.75min",342541.82,323604.9,330933.3,445883.97,354150.34,322356.8,437424.34
"606/286.0721mz/4.76min",575484,545628.9,374050.9,545248.9,764460.25,608391.25,605339.1
"607/343.2237mz/4.76min",652622.675,623608.6,520793,513049.06,690211.44,681636.75,723355.06
"608/249.153mz/4.78min",11479.5454,57397.727,11479.5454,11479.5454,11479.5454,1461905.8,11479.5454
"609/455.1713mz/4.78min",1434896.4,1576080.1,1316961.9,1389922,1243975.6,1479870.8,1994858.5
"610/501.1767mz/4.78min",16510320.5,17676502,15268262,15848369,14464966,17172272,22209342
"612/491.1479mz/4.78min",3174595.4,5093109,2712356,2289638.8,3853090.8,3211501,3137689.8
"613/518.1664mz/4.78min",511627.455,869273.9,409358.88,314095.9,674784.7,535169.75,488085.16
"614/443.1348mz/4.78min",320019.27,338290.56,311707.1,328331.44,204281.97,269015.3,440286.97
"615/715.2399mz/4.79min",361441.52,222968.19,162067.31,240936.94,488942.94,481946.1,557921.7
"616/519.1293mz/4.79min",228657.35,76384.52,46364.824,103695.48,554048.2,429307.88,353619.22
"617/259.0611mz/4.79min",3588022.5,2699311.8,1725121.6,2752732.5,6403761.5,5059610,4423312.5
"618/295.0378mz/4.79min",116486.4875,128036.1,40151.44,46379.203,362446.53,188114,104936.875
"619/212.1081mz/4.79min",585585.6,649847.3,531696.1,473358.47,613405.56,585324.6,585846.6
"620/275.0562mz/4.79min",275429.87,211392.64,146030.06,212171.52,481091.78,408108.22,338688.22
"621/560.1561mz/4.8min",844336.4,471086.8,343992.44,559457.6,1400470.5,1160373,1129215.2
"622/756.2662mz/4.81min",521151.375,557575.75,436627.06,463425.56,493804.25,548498.5,717894.56
"623/756.4512mz/4.81min",743646.73,781535.06,705758.4,368339.9,797039.1,879101.06,524773.25
"624/339.0179mz/4.81min",387095.65,391615.5,172107.83,239849.72,776579.8,469487.8,382575.8
"625/535.2312mz/4.82min",1089451,1128226.4,1050675.6,801840.7,1654077.1,1450758.6,935216.75
"626/336.0644mz/4.82min",992949.05,1770949.8,665952.5,579722.8,2004342.9,1221403.6,764494.5
"629/322.0695mz/4.82min",857015.3,739577.94,745498.06,975362.9,877913.2,836117.4,952417.75
"630/258.077mz/4.82min",456809.84,433080.28,292031.03,358350.2,565448.7,480539.4,535766.56
"631/601.1829mz/4.82min",9073697.25,8284799.5,6795629.5,7491864.5,11782584,9862595,10708748
"632/300.0877mz/4.82min",28276503,27616394,22058258,25851256,34229640,28936612,29552226
"633/623.1647mz/4.82min",227493.785,176099.81,168651.95,228596.34,254339.9,226391.23,253646.95
"634/195.1026mz/4.86min",393486.325,384386.47,319639.94,401795.03,412579.34,402878.56,385177.62
"635/198.1499mz/4.86min",884861.37,1013041.6,840951.8,806998.1,1089872.4,867795.8,901926.94
"636/242.1398mz/4.86min",2690629.1,2946973.8,2550268,2436012.8,3251326.8,2641916.2,2739342
"638/764.4696mz/4.9min",255940.5,391631.8,217504.94,39436.457,443002.16,294376.06,66415.36
"639/276.124mz/4.87min",598888.1,616781.8,518098.25,486668.53,740490,580994.4,630472.44
"640/550.2671mz/4.88min",730459.88,663662.2,683020.1,708593.7,752326.06,845365.7,757653.4
"641/300.0339mz/4.89min",437791.54,375259.16,248334.58,464465.44,469519.75,442699.8,432883.28
"642/415.2338mz/4.89min",1542649.05,1744600.9,1783768.2,1219980.5,696924.3,1340697.2,1765534.8
"644/272.1868mz/4.91min",791594.85,753293.6,726314.1,626358.3,949058.8,829896.1,839166.4
"648/601.1829mz/4.92min",951260.15,532195.1,614856,980466.8,959719.9,942800.4,1268422.6
"649/336.0645mz/4.93min",1688203.5,2182046.5,1118338,1244632.9,2895344,1744683.8,1631723.2
"650/346.0932mz/4.93min",302857.56,231742.81,242008.89,312900.28,384461.84,292814.84,352994.97
"651/426.9677mz/4.93min",9619620.5,10687588,9527969,9711272,9869109,9500180,9483450
"652/728.0632mz/4.93min",230323.02,242799.98,217846.06,161319.89,350269.44,267582.6,187210
"653/537.203mz/4.93min",266586.57,295969.9,277363.7,257051.92,230518.47,238601.14,276121.22
"654/330.0442mz/4.94min",769115.22,702044.25,550566.56,765467.94,940389.94,772762.5,786261.2
"655/225.1132mz/4.95min",331646.32,316423.44,255964.3,218087.34,346869.2,543980,416860.53
"656/658.3348mz/4.95min",193713.725,117030.92,141770.72,158055.45,267785.28,229372,312533.66
"658/357.2396mz/4.95min",13978625,12487385,11607432,10616231,17249352,15469865,17282212
"659/785.2149mz/4.95min",240529.75,466969.78,146072.4,42957.625,496102.4,334987.1,56609.664
"660/425.227mz/4.95min",420532.35,314260.28,410211.8,422054.7,419010,428896.72,543419.6
"661/715.4865mz/4.95min",492241.2,377995.5,316214.28,237304.83,731536.8,606486.9,781262.8
"665/546.2724mz/4.99min",521536.61,434235.1,434117.62,520785.38,538697.75,534720.25,522287.84
"666/477.213mz/5.0min",317133.155,387322.22,265269.28,285689.06,335156.34,299109.97,468040.75
"668/311.2229mz/5.0min",304307.06,440828.75,289897.62,318716.5,289382.53,287134.62,353394.84
"669/401.0449mz/5.01min",754419.6,695260.5,546260.56,717307.8,845974,791531.4,796178.06
"670/472.3028mz/5.02min",552195.07,723630.4,416651.75,524764.94,943599.06,517150.22,579625.2
"672/397.2021mz/5.04min",845479.02,890560.1,647124.94,748234.1,800397.94,892202.9,1239987.2
"673/507.2612mz/5.04min",2062200.8,1788570.4,1894674.1,2032872.1,2091529.5,2174588.2,2092634.6
"674/441.192mz/5.05min",220151.64,237813.61,158341.33,198967.39,202489.67,238771,319174.22
"675/543.2381mz/5.05min",115864.735,187761.69,85737.2,78941.64,211090.48,145992.27,83108.73
"676/409.1558mz/5.06min",91936,70680.42,89862.78,81346.66,94009.22,98124.625,108180.26
"677/351.1848mz/5.05min",81303.245,72920.19,40699.254,32720.377,111464.75,89686.3,91993.03
"678/221.0973mz/5.06min",338996.69,374993.1,286423.4,315691.5,354293.44,323699.94,386959.12
"679/537.2033mz/5.06min",301162.12,299020.12,327262.1,244012.08,281804.88,304755.44,303304.12
"680/371.2552mz/5.06min",24566.4885,20615.352,3401.0902,17005.451,46126.504,28517.625,37489.15
"682/477.2181mz/5.09min",338742.44,323203.78,303029.22,293372.22,367474.84,402415.7,354281.1
"684/566.3561mz/5.09min",47963.287,47249.824,84190.52,46021.92,32732.135,60732.832,48676.75
"685/612.3617mz/5.09min",36519.244,33706.67,66810.09,35256.734,27554.68,42067.594,37781.754
"686/493.2136mz/5.09min",930576.28,534167.6,922115.06,939037.5,914978.1,972325.6,993469.3
"688/602.333mz/5.09min",112768.708,169093.66,103322.9,37477.11,122824.05,122214.516,71536.03
"689/183.1391mz/5.14min",184171.71,188850.92,78875.516,73497.414,278288.75,296059.38,179492.5
"690/387.2503mz/5.11min",741252.3,674143.3,526602.5,586282.4,1056439.4,808361.3,866880.3
"691/165.1285mz/5.11min",53869.925,51711.5,28631.475,22311.404,56028.35,74822.32,92936.77
"692/227.129mz/5.11min",1907327.5,1914149,1386921.6,1333729.2,1900506,2621948.5,3047055.2
"693/293.176mz/5.12min",1648329.1,1886568.2,1699450.6,1774781.8,1597207.6,1505460.2,1358622.9
"695/456.3082mz/5.13min",1008393.595,1168725.5,777589.4,589389.06,1045719.9,1036112.44,980674.75
"697/441.1921mz/5.15min",395188.72,447623.9,233940.22,352615.88,401545,388832.44,562909.6
"698/455.1727mz/5.15min",131277.78,142912.56,104723.08,126702.39,106337.02,135853.17,190208.92
"699/571.3715mz/5.17min",511270.26,595075.25,516637.8,334630.75,505902.72,567026.6,467108.44
"700/659.3626mz/5.17min",274819.5,455641.78,267008.7,155349.86,381758.16,282630.3,183447.34
"704/596.3669mz/5.18min",1239977.35,1201832.2,1728524.4,1380980.6,1077282.6,1263999.6,1215955.1
"705/632.3436mz/5.18min",1060368.85,1632379.5,1039899.9,641897.56,1394019.6,1080837.8,741413.1
"706/642.3728mz/5.18min",423027.575,403681.47,580878.44,471255.88,368528.03,418305.53,427749.62
"707/183.1391mz/5.18min",379888.87,384749.3,199189.95,158944.62,375028.44,524126.7,404533.62
"708/371.2552mz/5.23min",284696.51,185688.92,276837.8,292555.22,219268.98,353364.47,295024.8
"710/520.2243mz/5.21min",363550.88,275180.72,502574.88,329461.38,410541.94,397640.38,309956.72
"711/311.2229mz/5.22min",335209.485,475649.22,315456.03,304478.53,354962.94,535133.8,315119.53
"712/784.4831mz/5.22min",402818.72,348949.38,293923.94,351467.97,510415.12,459583.16,454169.47
"713/537.2034mz/5.22min",1579158.6,1295481.4,1333829.8,1177433,1929565.2,1824487.4,2156171.2
"715/330.0443mz/5.23min",223048.945,177865.2,149943.44,218992.42,319328.5,227105.47,274321.34
"716/521.2083mz/5.24min",621457.23,430632.34,708353.5,607779.06,635135.4,586794.6,712990.5
"718/357.2396mz/5.25min",124041.015,128459.4,98541.39,102078.22,165684.5,119622.63,157913.6
"719/612.3978mz/5.25min",1393927.15,1645462.2,1677731.2,428559.34,637865.9,1906604.6,1142392.1
"720/456.3082mz/5.22min",169646.665,221476.98,190176.3,121141.44,181348.97,102420.91,157944.36
"721/602.3331mz/5.25min",314704.79,466674.66,303237.97,267018.28,318084.88,311324.7,342472.2
"723/612.3625mz/5.25min",296519.17,296903.06,392163.44,296135.28,331778.78,283315.75,295893.12
"724/566.3561mz/5.25min",319265.25,341782.47,365211.2,305750.94,314229.47,324301.03,274481.72
"727/792.5014mz/5.3min",1701755.4,2419994.5,1492504.9,915107.75,2914818,1911005.9,1404891.1
"729/293.176mz/5.27min",302249.25,186942.02,181025.39,274356.12,510535.03,330142.38,379727.84
"730/477.2185mz/5.27min",78230.94,85133.08,52331.297,96233.5,71328.8,46770.19,94122.484
"731/802.5294mz/5.3min",542788.47,476962.38,608614.56,197134.97,745322.8,615723.6,356925.84
"734/659.3625mz/5.28min",213976.015,405034.28,223139.97,139769.62,348262.62,204812.06,183357.5
"735/596.3668mz/5.28min",1670118.75,1576465.4,2306314.2,1705458.1,1541325.6,1651248.1,1688989.4
"736/642.3726mz/5.28min",664075.05,628002.2,964276.4,705213.9,604362.44,654712,673438.1
"737/632.3435mz/5.28min",874665.1,1678264.6,892412.5,766870.44,1311368.2,838618.6,856917.7
"740/784.483mz/5.29min",826959.72,851931,593236.56,675516.8,1086835.2,949985.25,801988.44
"742/541.361mz/5.29min",581567.86,771932.75,692904.56,284246.1,434873.97,694635.7,470231.16
"744/256.1919mz/5.3min",192957.63,209439.95,190209.92,169210.36,234367.56,182030.88,195705.34
"746/521.2084mz/5.31min",1092257.6,1374365.6,1108453.1,987240.8,1076062.1,1025532.56,1292277.9
"747/656.3882mz/5.32min",445946.15,350929.4,696278.6,433474.7,374292.56,458417.6,507469.22
"748/611.3857mz/5.35min",108905.7655,114500.04,145996.66,80161.164,69702.305,105337.336,112474.195
"750/610.3823mz/5.32min",354586.205,251767.53,514152.28,339144.53,332920.3,370027.88,395018.5
"751/646.3592mz/5.32min",671242.75,1190668.2,687359.4,408376.4,1076873.1,655126.1,544564.2
"754/776.5063mz/5.35min",395015.89,502345.53,287686.25,165495.28,552332.06,540315.94,168504.19
"755/566.356mz/5.32min",401528.7,283568.34,539999.6,484712.5,256683.2,405546.2,397511.2
"756/740.5297mz/5.35min",393963.295,366733.25,421193.34,325015.44,453201.84,652925.3,273775.97
"757/486.3186mz/5.34min",980535.5,1048042.9,680390.1,745064.44,1415890.2,913028.1,1099165.9
"759/612.3617mz/5.33min",412195.27,392719.25,584301.6,410026.1,242417.22,416141,414364.44
"761/602.3329mz/5.35min",526141.43,976561.7,573196.8,300498.16,810551.94,479086.06,322775.16
"766/374.2449mz/5.36min",793732.1,1088899.9,1193950.6,701318.2,591798,255531.06,886146
"767/420.2505mz/5.36min",1149664.8,1533905.2,1731956.9,1017612.2,837724.1,363941.88,1281717.4
"769/756.5245mz/5.3min",3842370,3173679.2,4129977.8,2440182.5,4727918,4106244.2,3578495.8
"771/409.1558mz/5.37min",676330.27,677008.6,779553.56,546399.2,649635.06,734269.4,675651.94
"772/425.1971mz/5.38min",493407.11,512692,374613.66,422565.16,496404.66,490409.56,664407.9
"773/491.1977mz/5.38min",687415.65,724182.56,671712,703119.3,705427.56,624954.25,645854.8
"774/472.3294mz/5.4min",671639.3,799318.75,538905.56,532025.56,891543.9,640920.7,702357.9
"775/470.3236mz/5.4min",15314214,18269036,12545861,12122239,20473818,14501250,16127178
"776/506.3001mz/5.4min",342551.035,1025533.8,236135.39,141265.67,1070030.6,415810.1,269291.97
"777/941.6543mz/5.4min",341700.61,455104.53,205500.16,184428.17,626891.56,313218.75,370182.47
"778/538.3111mz/5.4min",371580.74,354732.9,362254.38,380907.1,382404.06,326711.2,391228.47
"779/471.3266mz/5.4min",4072040.35,4902418.5,3365001,3216100.2,5587241.5,3846912.2,4297168.5
"780/300.0335mz/5.41min",368834.17,333336.62,262229.56,372325.12,506327.22,372437.56,365343.22
"781/505.2135mz/5.41min",70048.7225,53669.94,70357.375,38706.016,87674.914,81914.77,69740.07
"782/601.3231mz/5.41min",143652.325,38029.36,38535.9,29094.48,248768.75,551184.94,734507.94
"783/371.2551mz/5.42min",234085.755,243157.69,180776.62,188276.12,292068.47,230464.23,237707.28
"784/610.3824mz/5.42min",1681914.65,1518037.6,2272078,1756334.2,1555761.6,1631188.4,1732640.9
"786/521.2082mz/5.42min",522378.22,553238.06,576213.94,428683.28,490059.7,525023.56,519732.88
"787/293.1759mz/5.43min",267870.29,385587.94,299964.12,285605.25,235008.94,237817.84,250135.33
"788/638.3773mz/5.44min",328839.2,301818.47,502123.56,333936.28,334845.25,323742.12,295413.78
"789/628.3485mz/5.44min",343869.04,504170.4,337944.38,212179.88,459606.84,349793.7,237087.7
"790/311.2229mz/5.45min",320123.83,355221.1,265259.53,364774.28,306378.6,333869.06,286059.7
"791/271.1915mz/5.45min",294104.29,332230.4,309772.2,225480.53,182758.84,278436.38,357235.16
"792/656.3886mz/5.46min",1051175.67,944936.5,1374774.8,1087806.9,1014544.44,1002525.1,1089538.6
"793/477.2186mz/5.46min",198706.23,209400.52,181550.25,164256.6,190227.19,207185.27,226628.75
"795/491.1978mz/5.43min",296962.835,336910.03,254815.44,630195.06,479363.28,244458.75,257015.64
"796/475.2027mz/5.47min",221838.07,224669.14,237582.53,185841.03,217658.78,219007,248137.95
"798/359.2804mz/5.47min",300312.28,303124.03,226490.4,223490.48,492524.03,297500.53,324256.6
"800/534.2723mz/5.48min",684381.92,652033.1,624983,689050.4,697148.25,728268.56,679713.44
"801/643.3675mz/5.49min",1660707.2,2703868.5,1680273,1026887.2,2487542,1641141.4,1283851.9
"802/646.3589mz/5.48min",1485430.9,2243595,1485345,921928.1,2177333.5,1485516.8,1100249.1
"804/242.1763mz/5.48min",36784.72,27310.508,5462.1016,53507.86,31318.89,42250.55,51898.414
"806/409.1558mz/5.49min",516397.11,509570,527493.56,440891.5,432339.72,523224.22,536856.6
"807/812.4779mz/5.48min",455469.06,506540.78,324953.47,404397.34,564747.56,585587.9,360314.38
"810/626.3773mz/5.51min",5855953.25,5578707,7856132.5,5600098,5329809.5,6164545,6111808.5
"811/580.3718mz/5.51min",5656262.5,5434791.5,7481534,5238060.5,5126045.5,6079434.5,5877733.5
"812/616.3486mz/5.51min",6955841.75,10149331,6730120,4175207.5,9271125,7181563.5,5158392.5
"813/670.4039mz/5.51min",272054.275,109027.5,457774.3,299341.88,159467.25,244766.67,324055.28
"814/624.398mz/5.52min",86522.762,62765.523,115466.336,78433.19,82638.484,90407.04,95725.86
"815/660.3751mz/5.52min",219490.25,320066,208073.44,124528.37,339238.44,230907.06,178377.03
"816/672.4062mz/5.52min",169003.64,135839.67,128944.23,154098.9,183908.38,237565.44,206745.92
"819/537.2036mz/5.55min",592747.19,590479.44,595014.94,483585.12,615237.8,576355.4,821783.1
"821/256.1919mz/5.55min",1331005.6,1319903.6,1070242.5,1090079.5,1800053.2,1342107.6,1439328.4
"823/551.219mz/5.55min",334660.15,181775.64,325853.1,111245.03,705388.44,544467.7,343467.2
"825/118.051mz/5.56min",160131.125,140912.69,179349.56,120830.28,245791.44,256901.22,54583.254
"826/505.2135mz/5.58min",661950.82,415343.6,668861.94,361686.4,750880.7,761075.9,655039.7
"827/530.2774mz/5.59min",541718.845,459049.22,477576.5,549156.56,596034.2,547894.75,535542.94
"828/311.2229mz/5.58min",377756.86,470544.84,359811.38,349454.7,396314.94,395702.34,352834.88
"829/521.2083mz/5.62min",1110575.25,1038937.7,1130738.5,1777646.8,1032503.3,1090412,2399291.5
"831/491.1979mz/5.6min",147391.545,85540.086,144700.64,92807.19,167410.2,150082.45,167247.08
"832/385.271mz/5.6min",6095307,5744734,4650348,4619742,8032049,6445880,7207377
"833/537.2395mz/5.6min",549090.675,465519.12,602852.7,482227.1,542545.75,585966.3,555635.6
"835/484.3392mz/5.62min",199714.165,236737.16,193425.02,124559.31,194937.39,215220.67,204490.94
"836/798.4986mz/5.61min",614921.3,655135.4,392295.9,422487.28,1156284.6,924067.2,574707.2
"837/280.0979mz/5.62min",83206.095,78721.15,75854.15,66153.73,87691.04,101666.46,98521.2
"839/208.0979mz/5.63min",487224.44,403992.38,945818.5,604946.1,570456.5,80798.476,80798.476
"841/980.6652mz/5.65min",669669.62,599480.94,545755.3,295743.28,841426.06,739858.3,774543.2
"842/670.4035mz/5.65min",336578.35,313484.2,426167.78,298080.1,339463.6,343951.72,333693.1
"843/624.3978mz/5.66min",260637.74,215683.72,362801.9,240942.78,265864.2,263545.56,257729.92
"844/446.1509mz/5.66min",678690.8,624632.06,649560.8,580320.8,741518.3,707820.8,759755.1
"845/597.3956mz/5.69min",636103.6,632427.6,866557.2,610826.06,645820.8,444143.3,639779.6
"846/708.38mz/5.67min",1508167.7,1594099.8,1672482.4,1520214.4,1496121,1441014.4,1390911.1
