CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
961	1036	1	0.9193	-28.027
891	1455	1	0.9244	0.001
1012	1032	1	0.9868	0.000
778	1453	1	0.9258	-0.000
1435	1453	1	0.8893	-1.011
887	961	1	0.8982	54.047
1032	1093	1	0.9184	-1.011
778	1104	1	0.9702	0.001
848	1036	1	0.937	26.019
849	1036	1	0.9337	0.003
1104	1429	1	0.9123	-0.503
792	901	1	0.938	-57.066
1043	1446	1	0.9214	0.000
894	1445	1	0.9592	0.000
886	1043	1	0.9085	-0.001
1002	1038	1	0.9039	2.014
778	849	1	0.936	0.000
792	1104	1	0.9259	0.001
1006	1446	1	0.9002	0.000
778	889	1	0.9789	0.000
1003	1459	1	0.9591	0.001
1043	1459	1	0.8987	-28.031
891	1039	1	0.9399	-0.001
1036	1038	1	0.9359	-26.020
1093	1455	1	0.9886	0.001
848	889	1	0.9382	26.016
961	1104	1	0.9114	-28.030
848	1003	1	0.9873	-0.001
1100	1445	1	0.8912	-58.078
891	1012	1	0.9174	1.010
1249	1435	1	0.9109	1.011
961	1445	1	0.9044	-84.094
1104	1435	1	0.9325	1.010
849	889	1	0.9223	-0.000
1435	1470	1	0.9091	-28.030
1038	1459	1	0.9602	0.001
961	1100	1	0.9089	-26.015
889	1453	1	0.9371	-0.000
886	1006	1	0.8882	-0.001
887	1038	1	0.9449	-0.001
792	1100	1	0.9155	2.016
848	1038	1	0.9736	-0.001
891	1093	1	0.9279	-0.001
1038	1093	1	0.9055	-2.013
848	887	1	0.9508	0.000
778	792	1	0.9563	0.000
1100	1446	1	0.985	0.000
901	1445	1	0.8956	1.003
1036	1104	1	0.9642	-0.003
1002	1032	1	0.9229	1.011
1003	1038	1	0.9866	0.000
792	889	1	0.939	0.000
886	1446	1	0.9836	-0.001
886	1100	1	0.9715	-0.001
778	1036	1	0.9917	0.004
1032	1455	1	0.9113	-1.010
892	901	1	0.9173	-111.112
891	1032	1	0.9431	1.010
1039	1455	1	0.9832	0.002
1104	1453	1	0.9556	-0.001
778	848	1	0.9255	-26.016
887	1459	1	0.9734	-0.000
1006	1043	1	0.9765	-0.000
892	961	1	0.9016	-26.016
792	892	1	0.9279	54.047
1249	1453	1	0.9193	0.000
849	961	1	0.9166	28.031
889	1104	1	0.9525	0.001
778	1038	1	0.9266	-26.017
1032	1435	1	0.9148	28.030
1043	1100	1	0.9331	0.000
889	1039	1	0.9169	-28.031
1032	1039	1	0.9253	-1.012
1032	1470	1	0.9171	0.000
1043	1453	1	0.8929	-2.016
1039	1459	1	0.9056	2.015
889	1003	1	0.951	-26.017
1104	1249	1	0.9586	-0.001
1038	1039	1	0.9062	-2.014
792	849	1	0.9816	0.000
1002	1093	1	0.978	0.000
792	961	1	0.9386	28.031
1012	1470	1	0.9396	0.000
892	1445	1	0.9012	-110.109
1012	1435	1	0.912	28.031
887	1003	1	0.9567	-0.001
1003	1093	1	0.9047	-2.013
778	961	1	0.922	28.031
848	1459	1	0.9551	-0.000
889	1036	1	0.9858	0.003
1249	1429	1	0.854	-0.502
891	1002	1	0.9368	-0.001
792	1446	1	0.9272	2.016
1036	1453	1	0.9334	-0.004
1003	1036	1	0.9492	26.020
792	1036	1	0.9528	0.004
1039	1093	1	0.9911	0.001
889	1038	1	0.946	-26.017
1002	1455	1	0.9776	0.002
1006	1100	1	0.9106	0.000
849	1104	1	0.9071	0.000
