CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
111	136	1	0.9996	0.000
315	336	2	0.8645	15.995
383	625	2	0.7463	19.042
664	669	2	0.9088	-17.027
335	400	2	0.9703	-28.031
614	879	2	0.8921	-56.063
876	877	2	0.7193	-18.030
626	774	2	0.75	0.000
876	1109	2	0.7832	-256.203
625	817	2	0.7947	-45.058
877	879	2	0.8197	1.003
614	774	2	0.7052	-0.984
334	364	2	0.8539	-43.023
588	776	2	0.9325	-28.031
334	336	2	0.9112	1.003
614	817	2	0.9394	-28.031
817	879	2	0.9001	-28.031
315	399	2	0.8645	-12.036
334	335	2	0.7006	19.014
364	399	2	0.875	15.995
776	817	2	0.7787	-45.058
318	399	2	0.7599	-32.063
588	625	2	0.9281	-28.031
776	879	2	0.7483	-73.089
383	828	2	0.7829	-52.031
528	614	2	0.7453	-45.058
301	828	2	0.7958	-108.130
344	345	2	0.8545	-1.003
588	876	2	0.8961	-84.094
334	371	2	0.9281	-13.012
528	588	2	0.8286	0.000
614	776	2	0.7374	17.026
345	415	2	0.9124	-27.028
336	399	2	0.9937	-28.031
669	715	2	0.7906	-2.016
625	879	2	0.7221	-73.089
876	879	2	0.8118	-17.026
344	419	2	0.9115	-29.034
371	399	2	0.9093	-14.016
364	368	2	0.9142	18.011
344	386	2	0.8701	-14.016
467	625	2	0.7423	47.073
588	614	2	0.705	-45.058
301	715	2	0.976	0.000
528	776	2	0.8198	-28.031
614	876	2	0.799	-39.036
614	625	2	0.7189	17.026
528	1109	2	0.7095	-340.297
588	817	2	0.7382	-73.089
828	876	2	0.7501	15.011
315	368	2	0.8838	-10.021
386	419	2	0.9316	-15.019
318	467	2	0.709	-14.052
301	669	2	0.7843	2.016
315	364	2	0.9851	-28.031
614	877	2	0.8609	-57.066
664	714	2	0.8867	-17.026
625	828	2	0.7641	-71.073
318	344	2	0.7137	-2.016
318	335	2	0.9131	13.979
817	877	2	0.8756	-29.035
318	368	2	0.7106	-30.047
336	467	2	0.7493	-10.021
817	876	2	0.8585	-11.005
334	403	2	0.9465	-28.031
383	467	2	0.9991	-28.031
364	371	2	0.8857	30.011
776	828	2	0.7572	-71.073
336	371	2	0.9023	-14.016
588	828	2	0.7558	-99.105
669	714	2	0.9091	0.000
315	371	2	0.898	1.979
318	400	2	0.9349	-14.052
334	400	2	0.7265	-9.017
336	400	2	0.8015	-10.021
528	876	2	0.8263	-84.094
318	383	2	0.7106	13.979
344	415	2	0.9846	-28.031
714	715	2	0.7544	-2.016
592	774	2	0.9158	-28.031
335	336	2	0.9131	-18.011
776	876	2	0.9441	-56.063
318	336	2	0.7499	-4.031
625	776	2	0.9183	0.000
467	828	2	0.7788	-24.000
386	415	2	0.8725	-14.016
345	386	2	0.9303	-13.012
588	1109	2	0.708	-340.297
399	400	2	0.9209	18.010
345	419	2	0.9994	-28.031
336	364	2	0.876	-44.026
415	419	2	0.8548	-1.003
528	625	2	0.8866	-28.031
334	399	2	0.9175	-27.028
301	714	2	0.7756	2.016
315	334	2	0.8665	14.992
335	399	2	0.7935	-46.042
715	828	2	0.7901	-108.130
528	817	2	0.7566	-73.089
625	876	2	0.9116	-56.062
334	467	2	0.7616	-9.017
539	561	3	0.8911	-15.972
734	820	3	0.9733	-405.741
539	547	3	0.9138	383.193
473	539	3	0.9643	-383.352
734	1076	3	0.9595	-405.739
539	1076	3	0.7121	-44.002
561	1076	3	0.7498	-28.030
734	831	3	0.9058	-405.741
561	678	3	0.9594	-2.016
820	1126	3	0.8999	15.974
516	547	3	0.9133	383.193
473	547	3	0.9491	-0.160
473	516	3	0.9603	-383.352
1076	1126	3	0.8913	15.972
516	1076	3	0.7093	-44.002
516	539	3	0.9936	0.000
820	1076	3	0.934	0.002
831	1076	3	0.8706	0.002
516	561	3	0.8847	-15.972
820	831	3	0.9535	0.000
723	905	4	0.9526	0.000
723	945	4	0.9747	0.000
905	945	4	0.977	0.000
777	905	4	0.9992	0.000
777	945	4	0.9747	0.000
723	777	4	0.9498	0.000
82	123	5	0.9749	-0.000
572	758	6	0.9982	-0.003
604	784	6	0.9868	0.001
376	453	6	0.9938	-2.016
574	1053	6	0.9766	-30.046
574	775	6	0.9983	-28.031
572	721	6	0.9984	-0.003
784	1053	6	0.9974	-0.000
39	376	6	0.8537	-236.214
574	755	6	0.9197	0.000
775	784	6	0.9674	-2.014
376	1053	6	0.8081	-266.260
453	765	6	0.8134	-290.261
758	784	6	0.9793	-28.028
574	604	6	0.974	-30.046
376	765	6	0.824	-292.277
453	758	6	0.8088	-236.217
572	604	6	0.9733	-28.031
604	721	6	0.9733	28.029
721	758	6	0.9997	-0.000
758	1053	6	0.9826	-28.028
453	775	6	0.8109	-262.230
721	775	6	0.9944	-26.014
765	784	6	0.9661	26.017
775	1053	6	0.9723	-2.015
453	721	6	0.8092	-236.216
724	1053	6	0.9843	-0.001
376	572	6	0.8192	-238.229
376	758	6	0.8222	-238.232
453	572	6	0.8056	-236.213
758	765	6	0.9899	-54.044
604	758	6	0.9732	28.028
721	784	6	0.9797	-28.028
574	721	6	0.9935	-2.018
721	1053	6	0.983	-28.028
572	765	6	0.9873	-54.047
604	1053	6	0.9886	0.000
724	784	6	0.982	-0.000
765	1053	6	0.9709	26.017
572	1053	6	0.9842	-28.031
376	784	6	0.803	-266.260
758	775	6	0.9944	-26.013
574	765	6	0.9915	-56.062
39	453	6	0.8606	-238.229
574	758	6	0.9943	-2.018
376	721	6	0.8224	-238.232
574	784	6	0.9721	-30.046
572	784	6	0.983	-28.031
765	775	6	0.9928	28.031
572	775	6	0.9905	-26.016
376	775	6	0.8232	-264.245
572	574	6	0.9899	2.015
604	724	6	0.9958	0.001
721	765	6	0.9897	-54.045
376	574	6	0.8239	-236.214
759	1041	7	0.9836	-28.031
855	1018	7	0.9751	-28.031
759	785	7	0.9742	-56.061
575	759	7	0.9986	-0.002
589	792	7	0.9785	0.000
709	792	7	0.9887	0.000
582	845	7	0.99	28.032
705	857	7	0.9735	28.031
582	759	7	0.986	28.031
773	792	7	0.993	-28.031
792	856	7	0.9753	-0.000
702	1041	7	0.9816	-28.031
705	759	7	0.9684	56.061
856	1042	7	0.9855	56.063
702	759	7	0.9966	-0.000
845	1041	7	0.9831	-28.031
709	770	7	0.9723	26.017
589	1018	7	0.9988	0.000
702	708	7	0.9813	-28.030
708	1041	7	0.985	-0.000
702	845	7	0.9789	0.001
792	1042	7	0.9605	56.062
582	702	7	0.9859	28.031
702	785	7	0.9734	-56.061
589	773	7	0.9759	28.031
856	1018	7	0.9999	0.000
702	857	7	0.9576	-28.030
759	857	7	0.9595	-28.030
705	1041	7	0.9721	28.031
770	1018	7	0.9718	-26.017
792	1018	7	0.9758	0.000
705	708	7	0.974	28.031
575	582	7	0.9848	-28.033
1018	1042	7	0.9862	56.062
705	845	7	0.9865	56.062
709	855	7	0.9878	28.031
785	857	7	0.9794	28.031
708	857	7	0.9628	0.000
857	1041	7	0.9625	-0.001
584	705	7	0.9805	0.000
575	785	7	0.9726	-56.063
705	785	7	0.9875	0.000
705	1017	7	0.973	56.061
708	785	7	0.9845	-28.031
773	1042	7	0.9591	28.031
582	857	7	0.9695	0.001
773	855	7	0.9938	0.000
770	792	7	0.9674	-26.017
589	770	7	0.9728	26.017
709	1042	7	0.9747	56.062
709	856	7	0.9884	-0.000
1017	1042	7	0.9636	2.016
759	770	7	0.9646	-28.030
582	785	7	0.9897	-28.030
855	1042	7	0.9597	28.031
702	705	7	0.9674	-56.062
845	857	7	0.9801	-28.031
759	845	7	0.9803	0.001
792	855	7	0.9958	28.031
582	708	7	0.9899	0.001
