"","PC1","PC2","PC3","PC4","PC5","PC6"
"32/217.1048mz/2.25min",-0.00058454,-0.0088752,0.020517,0.04536,0.0073083,0.20261
"39/257.0996mz/2.8min",0.0019635,0.018699,-0.11717,-0.079277,0.083945,-0.21318
"40/138.0551mz/2.84min",0.012812,-0.04176,-0.017262,-0.016259,-0.085216,0.060976
"41/120.0445mz/2.84min",0.013822,-0.044104,-0.015177,-0.01304,-0.086634,0.10477
"42/171.0993mz/2.86min",-0.041145,0.22091,-0.04969,0.11513,-0.12773,0.13351
"45/172.1333mz/3.19min",-0.0032131,0.015444,-0.013743,-0.0082717,-0.024781,-0.00079224
"46/194.1154mz/3.19min",0.0076582,0.027039,-0.0098264,-0.014685,-0.033079,0.033755
"47/212.1259mz/3.19min",-0.0034877,0.043722,-0.019107,-0.0038933,-0.021977,-0.015654
"49/239.0891mz/3.35min",-0.0051545,0.013863,-0.00027619,-0.017588,0.07596,0.041233
"50/219.0571mz/3.53min",0.0089696,0.0060823,0.056823,0.042502,0.050027,0.030094
"59/302.1304mz/3.8min",-0.019124,-0.021588,-0.10371,-0.089092,0.058567,0.01527
"60/324.1124mz/3.8min",-0.016654,0.011492,-0.10144,-0.059309,0.05358,-0.023791
"63/245.0859mz/3.85min",0.0047186,0.011161,-0.095282,-0.072239,0.067512,-0.004336
"65/451.2172mz/3.85min",0.0036144,0.0024494,-0.10174,-0.08134,0.071929,-0.022902
"66/473.1993mz/3.85min",0.0037314,-0.0031635,-0.09418,-0.079196,0.05949,0.081939
"67/300.1148mz/3.9min",-0.010061,-0.030918,-0.069963,-0.080829,0.070786,0.032122
"68/322.0967mz/3.9min",-0.013197,0.012297,-0.083386,-0.069601,0.066394,0.030913
"71/222.1465mz/4.06min",-0.0027674,0.039681,-0.018979,0.0027355,-0.025934,0.052297
"72/325.1256mz/4.24min",-0.0074801,0.0026954,-0.0062516,-0.0012053,-0.013029,-0.018718
"74/255.0545mz/4.36min",-0.010594,0.03693,-0.11155,-0.082597,0.073883,-0.0035314
"80/689.299mz/4.5min",-0.00078129,-0.010669,-0.08637,-0.09208,0.061663,-0.024417
"81/450.2336mz/4.54min",0.0025723,-0.093933,-0.031944,-0.084329,0.068426,0.046404
"82/433.2069mz/4.54min",-0.0049086,0.0099187,-0.062936,-0.060323,0.073409,-0.022358
"83/236.0806mz/4.55min",-0.0032514,0.014178,-0.053922,-0.048635,0.05956,0.011532
"84/455.1888mz/4.55min",-0.0021055,-0.0010203,-0.033963,-0.044599,0.035592,-0.031856
"87/230.9846mz/4.69min",9.4411e-06,-0.00055224,0.001346,-0.0029164,0.001381,0.035655
"88/211.9708mz/4.69min",-0.00070658,0.0010294,-0.004767,0.0015054,-9.6942e-05,0.10633
"91/231.9792mz/4.69min",-0.00022325,-0.00010019,-0.00041211,-0.00024252,0.00013131,2.4718e-05
"92/232.9824mz/4.69min",0.0014115,0.00078075,-0.0011412,0.0025108,0.00027801,-0.017824
"98/573.2518mz/4.73min",-0.0037708,-0.01866,0.0012421,0.0063556,-0.019471,0.068396
"100/250.1778mz/4.82min",-0.0020998,0.065996,-0.0089351,-0.086442,-0.027921,0.042274
"106/318.3001mz/5.23min",0.01612,-0.032411,-0.012658,0.0080742,-0.06651,-0.076459
"107/344.1303mz/5.23min",-0.008172,0.015011,-0.049893,-0.055826,0.065029,-0.02377
"108/649.3066mz/5.23min",-0.011324,0.012484,-0.052429,-0.058876,0.06292,-0.026973
"109/666.3332mz/5.23min",-0.0045176,-0.078457,-0.016167,-0.070849,0.042045,-0.032042
"110/671.2887mz/5.24min",-0.0086573,0.0044098,-0.038214,-0.048994,0.037453,0.11208
"114/298.274mz/5.3min",-0.0055712,0.041434,-0.0072812,0.010459,-0.026103,0.017117
"116/256.2999mz/5.42min",0.016427,-0.15645,0.040652,-0.040368,-0.017684,0.096697
"117/284.6054mz/5.43min",-0.0099368,0.010512,-0.028395,-0.015931,0.011728,0.0043775
"118/448.2035mz/5.43min",-0.0085761,-0.019537,-0.025823,-0.023648,0.0018916,-0.067323
"119/470.1855mz/5.43min",-0.0076351,-0.00064779,-0.023973,-0.01715,-0.0041064,0.072524
"120/917.3816mz/5.43min",-0.01711,0.0095856,-0.051345,-0.026702,0.015327,-0.029714
"124/304.2998mz/5.45min",0.067695,-0.037409,0.055995,0.15053,0.04362,-0.026797
"126/302.3053mz/5.47min",0.010161,-0.0078715,-0.005392,0.032699,-0.088491,-0.0059045
"127/303.3086mz/5.47min",0.009825,-0.0070422,-0.0070098,0.033529,-0.097141,-0.027365
"131/300.2897mz/5.57min",0.0024037,0.0024794,0.0020457,0.033762,-0.08846,-0.078083
"132/437.1932mz/5.57min",0.0028147,-0.026943,0.017667,0.013626,0.013107,0.033215
"133/344.3158mz/5.6min",0.0065825,-0.031512,0.015394,0.025537,-0.076972,0.063595
"135/195.1017mz/5.61min",0.00014893,-0.0023073,-0.0064458,-0.013637,-0.0071538,-0.034654
"137/346.3314mz/5.65min",0.025079,-0.055902,-0.02078,0.00017846,-0.1102,0.10142
"138/347.3348mz/5.65min",0.019803,-0.050327,-0.013383,0.021842,-0.14867,-0.03626
"139/105.0335mz/5.68min",0.024743,-0.020935,-0.042595,0.0062138,0.0031782,0.073085
"140/225.0911mz/5.68min",0.021304,-0.019121,-0.044815,0.011556,0.0011178,-0.06907
"141/118.0651mz/5.68min",0.022813,-0.022192,-0.041037,0.0057719,0.0016547,0.071952
"142/535.2089mz/5.68min",0.03363,-0.014183,-0.064479,0.025441,0.023425,0.035836
"144/279.0992mz/5.68min",0.020851,-0.0085652,-0.041677,0.010125,0.0043854,0.001025
"145/320.1256mz/5.68min",0.022665,-0.0078898,-0.045161,0.009592,0.011782,-0.069611
"146/211.0755mz/5.68min",0.025469,-0.022993,-0.043462,0.0082079,0.0064216,0.035754
"147/887.3881mz/5.68min",-0.011097,0.0021049,-0.026559,-0.039402,0.043435,0.0071494
"148/377.1664mz/5.72min",-0.015776,-0.018648,-0.032944,-0.018357,0.0037134,0.0014083
"149/399.1483mz/5.72min",-0.011865,-0.0023115,-0.035486,-0.010921,-0.001814,0.037233
"150/284.2948mz/5.75min",0.010244,-0.0063146,-0.011674,0.026781,-0.048021,-0.0043644
"151/344.3158mz/5.76min",0.024394,-0.041088,-0.039612,-0.0035311,-0.069041,-0.035199
"155/339.1119mz/5.83min",0.013119,-0.0016969,0.038508,0.020936,0.010624,-0.0013426
"158/631.3269mz/5.88min",-0.019086,0.021544,-0.063535,-0.027427,-0.0057736,0.022559
"159/330.3366mz/5.88min",0.014875,-0.025335,-0.015341,0.025288,-0.12074,0.099946
"164/449.1849mz/5.95min",0.002835,0.011326,-0.0016293,0.0048377,0.00031743,0.035067
"166/328.321mz/5.98min",0.01035,-0.01047,-0.014087,0.012295,-0.090555,-0.11265
"168/359.1534mz/5.99min",-0.019314,0.0073246,-0.067102,-0.039519,0.000735,0.076465
"170/337.1714mz/5.99min",-0.02146,-0.0031639,-0.066883,-0.043781,-0.00037636,-0.064537
"171/359.2402mz/6.0min",0.01393,0.031135,0.017489,0.00074584,0.0098147,0.00029232
"174/372.3471mz/6.03min",0.017538,-0.057015,0.012053,0.017594,-0.10099,-0.11133
"179/119.0856mz/6.1min",0.02622,-0.025896,0.099283,0.048805,0.0091129,0.061077
"182/147.0806mz/6.1min",0.025021,-0.02479,0.094374,0.047726,0.0091879,-0.079654
"183/165.0912mz/6.1min",0.026897,-0.024839,0.10364,0.050328,0.0084723,0.082039
"184/349.1352mz/6.1min",0.025014,-0.025209,0.094927,0.048426,0.0063694,0.065667
"185/244.0767mz/6.1min",0.027113,0.0053428,0.085827,0.063122,0.023494,0.027667
"186/255.5846mz/6.1min",0.024863,0.0076221,0.074033,0.053811,0.015732,0.028885
