"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_pos_20190515_Run43.mzML","POS_D5.227.C4.a_Run313.mzML","POS_D5.227.C4.b_Run316.mzML","POS_D5.227.C4.c_Run319.mzML","shared_name"
"32/217.1048mz/2.25min",2.00089370186835,2.08518583199532,1.98203495339454,2.01682662709699,2.00030539483419,1.96095460581573,"32"
"39/257.0996mz/2.8min",1.86293819980375,1.77753586296593,2.11741302282401,2.04281055076777,1.8679741654736,2.09401136978043,"39"
"40/138.0551mz/2.84min",1.92278432338102,1.88070955867854,1.84311861056135,1.66078960390678,1.70222301490899,1.84295190529904,"40"
"41/120.0445mz/2.84min",2.46831994033218,2.43489588134197,2.3874198626219,2.19817557667796,2.24322666999017,2.38260049108485,"41"
"42/171.0993mz/2.86min",1.75775468907494,1.72040512094721,1.46688822110125,2.44379770988933,2.42847522370038,2.48832610767765,"42"
"45/172.1333mz/3.19min",2.0810768510395,2.03650320349388,2.04570612056408,2.09751859264657,2.09966917263272,2.13749721870346,"45"
"46/194.1154mz/3.19min",2.80414776741341,2.78500394115763,2.79990739691507,2.82588580615377,2.90454296484299,2.92941422259553,"46"
"47/212.1259mz/3.19min",1.80251746247842,1.76727800680819,1.78150490532631,1.91818057976675,1.93695295498713,1.9651302710302,"47"
"49/239.0891mz/3.35min",1.82697637834735,1.82926620918438,1.93534137194047,1.96231795208626,1.92149851066898,1.85096748844401,"49"
"50/219.0571mz/3.53min",1.7341745529656,1.88374124026452,1.79743321124894,1.81779893918819,1.89959122236042,1.72065026107856,"50"
"59/302.1304mz/3.8min",2.03996654687552,1.83889374850994,2.15168256389765,2.05706538187906,1.79640105839336,2.02505164226257,"59"
"60/324.1124mz/3.8min",2.40705671689749,2.26612441793834,2.52143292738459,2.54585467211357,2.31738085876878,2.52601375996869,"60"
"63/245.0859mz/3.85min",1.77610968653212,1.70419999772859,1.99471612462898,1.89829166012825,1.77116214806663,1.95753306643659,"63"
"65/451.2172mz/3.85min",1.80521381067948,1.71505372039817,2.03109165252734,1.90323965388026,1.754022791505,1.95920558462047,"65"
"66/473.1993mz/3.85min",2.37935607081452,2.28537317227007,2.5780337343559,2.43907005230626,2.30396498211244,2.50216423194404,"66"
"67/300.1148mz/3.9min",2.04198879512717,1.90149803424438,2.17828150866839,2.02364352520026,1.83706125849284,1.9780700480596,"67"
"68/322.0967mz/3.9min",1.95705185421329,1.82192927489924,2.093863797319,2.08901189500676,1.90891100307574,2.05601479474672,"68"
"71/222.1465mz/4.06min",1.80443600643617,1.78070738334819,1.77731944828947,1.90850725352408,1.92302751786226,1.95946721960201,"71"
"72/325.1256mz/4.24min",1.99246620262633,1.95231395482581,1.9481475942316,1.991714898914,1.96164724919089,1.98223327357591,"72"
"74/255.0545mz/4.36min",1.69263421398165,1.54796867486386,1.8830334573101,1.91608813071227,1.72962372697139,1.92546496888094,"74"
"80/689.299mz/4.5min",1.80265409298368,1.67074522146296,1.98169369888883,1.82652816188324,1.68714831843564,1.86251357536762,"80"
"81/450.2336mz/4.54min",2.49327690040946,2.39423196863727,2.62950471305419,2.23649378497644,2.1030983391837,2.1974981730858,"81"
"82/433.2069mz/4.54min",2.79044339574852,2.71009828826905,2.95251106513625,2.9126686315409,2.78973606334786,2.88373933022877,"82"
"83/236.0806mz/4.55min",2.41232496442012,2.35045596829532,2.5505323075431,2.53213725645641,2.43710087770723,2.51648691134478,"83"
"84/455.1888mz/4.55min",3.62121513032009,3.5556804680772,3.70527324405071,3.64888311779658,3.58970029531955,3.64474406281078,"84"
"87/230.9846mz/4.69min",1.91853473575507,1.91450520653868,1.92020441724884,1.91468413556727,1.91800007601225,1.91282584460952,"87"
"88/211.9708mz/4.69min",2.64929921878186,2.64873941029167,2.6500186922278,2.65809512026896,2.64647698922138,2.65911168011642,"88"
"91/231.9792mz/4.69min",2.99194409036094,2.99070883989688,2.99161892083273,2.99205920528161,2.99036878049764,2.99133853858221,"91"
"92/232.9824mz/4.69min",1.90868568753887,1.91859741402791,1.91524006026081,1.91386723572331,1.91636650683067,1.92006874024004,"92"
