row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,NEG_TJGIp3_2_Run127.mzML Peak area,NEG_TJGIp3_3_Run165.mzML Peak area,NEG_TJGIp3_1_Run41.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML Peak area,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML Peak area,
75,216.9811536506396,1.2478999,,,,,,,,,,,628080.06,1608669.6,1544554.6,2001783.2,1310150.2,1275318.2,
12,217.04827781844355,0.36659896,,,,12,,,,,,,1825663.8,2877005.8,1684900.0,3639508.8,2703078.2,3063387.0,
26,217.99166850707084,0.38158706,,,,12,,,,,,,536532.5,655736.06,579821.06,644078.9,480957.62,475811.06,
78,218.10334880653036,2.1076386,,,,,,,,,,,1755513.2,2245025.8,1977195.9,2710956.0,2228749.8,1986247.5,
14,219.04535476377296,0.3697274,,,,12,,,,,,,583980.2,889307.06,524064.7,1145111.2,878556.4,1000883.25,
1859,219.06951529531761,8.668068,,,,,,,,,,,240049.97,56565.54,365383.88,75180.95,387518.25,824891.25,
1885,219.0695549236326,8.849688,,,,,,,,,,,11243.015,0,42684.387,0,49572.793,71243.984,
183,221.0794827915845,3.6937437,,,,40,,,,,,,1055660.6,1181729.2,846859.56,1090322.9,974040.3,829408.2,
294,221.08191018509186,4.5802174,,,,,,,,,,,590182.56,654024.0,289695.84,323165.4,265579.53,296382.22,
120,221.09315888065944,3.0125978,,,,,,,,,,,237895.58,290090.0,397416.34,331253.44,284848.9,503060.47,
429,221.09713337370457,5.0591426,,,,150,,,,,,,991208.9,1093787.4,1149399.4,928110.6,853539.3,1040869.1,
169,222.07727923142224,3.567649,,,,21,,,,,,,239515.8,249250.81,272180.28,429230.84,372393.34,376353.28,
401,225.11319601661194,4.9475613,,,,,,,,,,,285899.3,382995.25,254188.12,512780.4,318656.56,434904.94,
230,225.1133146979234,4.0740123,,,,,,,,,,,163296.2,200774.81,198089.98,203617.12,185055.5,244703.75,
213,225.1134017653001,3.9875953,,,,,,,,,,,257763.34,342221.94,351981.97,517241.3,382943.6,532665.6,
49,227.07715771987628,0.44018075,,,,,,,,,,,288611.34,2929622.0,280134.12,2556693.5,559492.0,580253.8,
444,227.12886813899834,5.114616,,,,,,,,,,,696411.94,985263.6,619701.06,1543425.8,942563.9,1103539.8,
257,227.12896870759928,4.3359876,,,,29,,,,,,,4726337.5,5840263.0,6433970.0,9936785.0,8679697.0,1.1585338E7,
201,227.12902552181208,3.8387117,,,,,,,,,,,30464.145,44030.42,45067.145,97553.11,71861.54,102636.914,
298,227.96658510161,4.6173806,,,,141,,,,,,,2015815.4,1938751.2,1867316.5,1788537.5,1892019.5,1739281.9,
184,228.0666190065572,3.7116125,,,,,,,,,,,433605.34,427709.44,464023.28,671936.56,645275.2,613693.8,
187,228.08771722865697,3.743901,,,,,,,,,,,0,0,0,63414.37,47076.465,80654.64,
96,228.08776477446554,2.566385,,,,,,,,,,,189925.73,227831.44,257474.52,498275.94,417336.62,753315.44,
164,228.103027116009,3.4679291,,,,118,,,,,,,2000590.2,2102668.5,2372202.8,2778229.8,2752322.8,2976978.5,
136,228.10307725338217,3.2381287,,,,,,,,,,,16063.817,16120.71,26050.3,37590.504,32261.426,39002.047,
657,229.18081271780002,5.8221564,,,,,,,,,,,361717.47,382706.4,322968.28,280160.12,243911.11,352108.28,
299,229.96439607322438,4.618276,,,,141,,,,,,,1959031.2,1900390.0,1825604.0,1746434.4,1841330.0,1694490.5,
196,236.09625262797113,3.8114653,,,,,,,,,,,601490.44,724793.94,1603880.4,988463.0,831779.3,2338922.5,
282,237.09210528370477,4.523639,,,,,,,,,,,434419.8,576943.6,620112.1,460386.12,406936.38,646440.3,
261,242.17621818324108,4.3559036,,,,134,,,,,,,427858.44,601054.7,270945.97,416621.78,336911.6,444113.44,
130,243.12379181070472,3.1389008,,,,,,,,,,,11298.317,20546.088,26497.846,44311.453,33753.207,34305.18,
170,243.12379664585805,3.5695121,,,,21,,,,,,,760584.1,951797.0,948865.8,1771047.0,1492608.0,1434981.1,
208,243.12387157129098,3.9576092,,,,,,,,,,,0,6829.922,3696.7395,73548.336,50565.402,66462.04,
812,243.19638993045456,6.1964936,,,,121,,,,,,,120356.87,141302.06,134752.86,147355.05,136230.9,131779.14,
889,243.19640401385084,6.438097,,,,122,,,,,,,653537.6,666085.94,718303.44,746841.25,695891.2,726002.9,
15,244.06722896278282,0.370476,,,,12,,,,,,,1154390.8,1904877.1,903836.56,1515794.6,1075205.1,1233077.2,
155,244.11895634564326,3.445013,,,,,,,,,,,271990.06,328922.1,310962.56,255500.05,214086.48,265579.72,
18,245.04477584849084,0.37128678,,,,12,,,,,,,438407.8,564009.4,371730.66,549720.1,405412.22,404931.62,
211,245.04564402652912,3.9641721,,,,,,,,,,,123814.77,160918.97,162914.56,141045.3,121498.36,143889.64,
135,245.093186091814,3.204959,,,,102,,,,,,,1156494.5,1535915.8,1520504.6,1903875.4,1527262.2,1819790.5,
255,249.11081793543553,4.3359876,,,,29,,,,,,,291240.25,342455.2,315038.97,527548.4,478491.66,536813.6,
954,249.1496092390731,6.621267,,,,68,,,,,,,831174.0,884885.5,830489.5,1120886.6,1063337.4,830571.5,
374,253.14441132656225,4.8493257,,,,137,,,,,,,348524.97,378573.06,327007.78,475084.25,452817.5,369331.5,
156,257.1030478969867,3.4484732,,,,11,,,,,,,224936.47,335470.16,306697.8,1030088.5,811688.1,906718.8,
325,257.13940292873053,4.695153,,,,33,,,,,,,499401.25,701221.3,483750.0,1095330.8,577788.06,823725.44,
578,257.2122153194588,5.5278177,,,,,,,,,,,31300.965,31355.049,33052.395,0,0,10630.437,
994,257.21222541068187,6.7598796,,,,99,,,,,,,1568773.9,1073394.1,906716.7,1678699.6,1485788.9,892451.56,
922,257.2122650952209,6.5429897,,,,46,,,,,,,219035.17,231062.42,201071.19,256761.42,231724.45,251409.66,
287,258.1710023160659,4.550565,,,,,,,,,,,7285184.5,8369685.5,7537190.0,8287453.0,7295707.0,1.0603202E7,
142,261.13435703418554,3.273506,,,,149,,,,,,,146909.31,165589.31,144186.16,399631.44,346736.94,287355.78,
151,261.13439768107804,3.363532,,,,108,,,,,,,931507.5,1105858.5,928874.25,2504456.5,2150559.0,1764719.9,
454,263.07128346683555,5.1565986,,,,100,,,,,,,440357.16,515306.7,502217.84,411017.03,367665.38,475892.62,
1996,265.1477542650964,10.235833,,,,,,,,,,,193264.19,204795.17,107320.23,211381.83,97523.94,123691.47,
660,265.1478294317941,5.8785906,,,,,,,,,,,7868089.5,9580080.0,0,1.4761689E7,8656518.0,6.744212E7,
698,265.1478453971079,5.925341,,,,113,,,,,,,9124158.0,16841.578,1.7283158E7,1.812229E7,2.554209E7,2.0043714E8,
869,265.14793498414133,6.3851647,,,,,,,,,,,0,0,0,0,0,666723.25,
415,267.16009502754906,5.0313683,,,,,,,,,,,212964.7,243174.12,279196.9,249501.69,221974.95,379452.25,
712,268.14687556713335,5.9548316,,,,,,,,,,,0,0,72955.055,0,101268.21,1123653.9,
373,269.1311120495276,4.8508987,,,,,,,,,,,551384.5,693484.2,729946.9,862281.44,601071.1,258961.11,
150,271.16638792841366,3.3570652,,,,,,,,,,,216167.38,381059.62,480038.62,447603.97,554522.5,408636.47,
171,271.1664573951422,3.5976632,,,,,,,,,,,505306.47,642716.6,698007.25,1134186.9,972125.9,1039833.4,
552,271.1914694627314,5.450666,,,,,,,,,,,324191.03,354543.03,403305.6,536692.56,481287.6,424776.25,
731,271.22772645720994,5.973366,,,,69,,,,,,,571357.06,634386.1,575366.2,718248.44,664756.5,547587.8,
1106,271.22784674811595,7.0701942,,,,,,,,,,,1.0192139E7,1.0932622E7,9182240.0,9903223.0,8724125.0,8875634.0,
1031,271.22785149093585,6.863108,,,,6,,,,,,,3086283.2,3324323.0,2947815.2,3024431.2,2827939.0,2974864.0,
387,272.1866944189166,4.913481,,,,,,,,,,,678272.44,783738.25,714222.06,944072.1,818801.3,1104299.2,
316,278.13959630371846,4.6750655,,,,33,,,,,,,440403.6,526525.06,492750.56,853494.25,720725.56,601322.0,
920,279.1634906674862,6.4960394,,,,,,,,,,,0,0,0,0,82107.695,871053.44,
715,280.09777752101377,5.936302,,,,62,,,,,,,253842.42,238441.42,208252.88,300592.22,267528.4,182666.92,
659,280.0978050886023,5.8274093,,,,,,,,,,,696361.75,708767.7,784863.6,908949.25,1000299.5,1021395.06,
178,285.18195683323825,3.6866333,,,,40,,,,,,,2104127.8,2594746.0,3185725.0,4016421.5,3473514.2,3884577.8,
214,285.182131392792,4.0067463,,,,79,,,,,,,17507.783,27051.549,33370.93,45637.324,26587.322,46399.98,
628,285.2070852547993,5.7470403,,,,,,,,,,,50054.617,131643.27,108276.67,131296.75,100406.63,97822.875,
589,285.2071090156075,5.5968437,,,,,,,,,,,121283.2,134018.25,159282.38,144138.95,126927.76,127028.84,
1224,285.2433803688296,7.3568997,,,,,,,,,,,431920.94,472999.06,444818.72,533803.25,493768.28,424914.56,
1111,285.2434229252344,7.1041255,,,,,,,,,,,971749.25,1037003.4,849802.2,988631.6,880966.7,925833.75,
1174,285.2434311716351,7.272615,,,,22,,,,,,,601942.25,620456.56,523939.78,565745.4,502807.3,496138.38,
503,286.2023383003108,5.288948,,,,,,,,,,,572645.7,653915.94,596410.2,610221.94,528496.6,739093.44,
109,293.11432346491694,2.8457127,,,,,,,,,,,367462.0,437847.97,394918.72,126393.85,104458.57,146973.92,
547,293.1757765651609,5.427818,,,,18,,,,,,,597309.25,651330.44,859724.44,688009.5,646890.2,675463.7,
445,293.1758664072657,5.1231747,,,,117,,,,,,,2075202.4,2630277.8,2094572.6,2535913.5,2638617.5,2251248.0,
1040,293.17917610855255,6.892517,,,,,,,,,,,5420.311,0,1533174.4,0,2085110.4,1474952.2,
977,293.17922332488735,6.7249174,,,,,,,,,,,2102858.0,2081738.0,0,2037219.4,563287.5,0,
1091,293.17928294430646,6.9675646,,,,,,,,,,,0,0,251262.77,0,0,3472908.2,
972,293.21218657673165,6.6727905,,,,127,,,,,,,83838.336,75911.12,76151.93,93961.086,97099.9,88000.38,
664,293.2121929469331,5.849399,,,,34,,,,,,,738387.5,805899.1,865670.2,532471.44,523454.03,662823.75,
863,293.212217167462,6.3603263,,,,73,,,,,,,922153.1,928267.5,1064088.8,1090592.8,1053190.2,1044088.25,
631,293.21222538953634,5.7522163,,,,80,,,,,,,87243.99,93377.97,63631.156,74756.164,34853.59,74453.39,
820,293.2122305437167,6.232866,,,,57,,,,,,,774683.25,594166.5,1207054.0,793617.25,710676.3,1113159.9,
924,293.21229195065985,6.5457325,,,,46,,,,,,,58693.895,93100.16,53097.715,99650.13,92502.42,68962.664,
133,294.09842635476997,3.185784,,,,,,,,,,,455853.47,559652.5,391682.22,80383.516,64497.562,96996.95,
2060,295.2276604838194,11.020111,,,,,,,,,,,11988.94,15822.577,54353.86,27941.227,5606.8745,200732.19,
1030,295.22767160881017,6.856058,,,,109,,,,,,,93317.336,97981.19,74148.01,97711.586,91212.33,91572.14,
2053,295.22768126378355,10.948092,,,,,,,,,,,6185.425,15822.577,74658.67,6030.812,30304.078,37375.492,
2066,295.22769380030013,11.126035,,,,,,,,,,,8212.205,41614.05,92231.66,204314.75,4390.2886,54178.285,
801,295.2277324971847,6.1715903,,,,20,,,,,,,1.2407426E7,1.3921057E7,1.4853788E7,1.4276428E7,1.3324205E7,1.351349E7,
771,295.2277423941866,6.0947723,,,,49,,,,,,,2204119.8,2477367.2,9238599.0,2687865.8,2171095.2,2353396.5,
971,295.2277564098719,6.6682916,,,,127,,,,,,,892927.9,870184.3,1030273.5,905259.5,880412.06,1053188.1,
872,297.2433303983444,6.4008203,,,,123,,,,,,,808185.2,1545413.6,1514956.2,1515172.8,1458827.9,848991.75,
1256,297.2433316136204,7.437422,,,,5,,,,,,,2595779.5,2180215.5,2552124.0,3993466.2,3727457.5,3595276.2,
1096,297.243347027481,7.0373178,,,,77,,,,,,,151836.27,160007.97,139244.88,162006.61,152617.12,164700.47,
1160,297.243349081454,7.232426,,,,,,,,,,,117046.93,126168.24,103491.15,116156.21,113097.63,96280.93,
1044,297.2433502007852,6.8918557,,,,,,,,,,,340076.2,355218.66,371396.12,403683.97,439977.4,424738.8,
1271,299.2589369512466,7.443733,,,,5,,,,,,,4138952.8,3454596.8,3231934.5,3254199.5,3070003.0,4602514.5,
1361,299.2590128523507,7.6495843,,,,115,,,,,,,1.2230302E7,1.2139369E7,2.0114754E7,3.1769386E7,2.8847022E7,1.9092196E7,
2064,299.2590533662505,11.0784855,,,,,,,,,,,0,29775.535,8374.584,67920.4,0,4256.3887,
935,299.25908943744366,6.57378,,,,47,,,,,,,342942.78,377379.1,375460.2,399219.53,399648.84,390752.6,
364,300.08748456891476,4.8221607,,,,,,,,,,,201591.75,205381.66,379394.72,355020.25,315008.0,389234.9,
390,300.0875969133643,4.9241815,,,,58,,,,,,,217458.89,232069.52,260058.75,254991.08,224915.86,306076.47,
241,300.0876829519586,4.149326,,,,3,,,,,,,184114.05,202089.83,247317.7,179804.25,159821.38,203717.66,
41,300.1297916001963,0.3586466,,,,,,,,,,,22729.031,660055.1,11730.18,402392.12,35425.9,50504.766,
188,300.1452098308985,3.7510145,,,,132,,,,,,,146767.23,166510.92,189398.89,373543.38,317503.25,481667.6,
197,300.1452397585208,3.7878926,,,,119,,,,,,,144960.19,166510.92,187531.27,178913.4,143786.39,235862.69,
1272,300.26228893949406,7.443733,,,,5,,,,,,,766306.44,653150.8,606519.5,599182.94,559566.2,856631.3,
243,301.16560776580565,4.1538563,,,,3,,,,,,,482778.16,582512.0,524761.7,1095925.5,944291.94,855571.9,
224,301.16574861303485,4.079393,,,,,,,,,,,58960.004,79371.71,70544.805,137873.92,125013.836,121831.05,
975,301.2383093594289,6.6902776,,,,116,,,,,,,779694.4,833426.06,711932.1,778527.3,699683.9,642559.94,
1013,301.23831272310167,6.8097935,,,,,,,,,,,137702.61,141457.75,114675.75,139273.23,128097.125,121625.03,
2039,304.9138795363645,10.578105,,,,0,,,,,,,2084407.1,2143867.5,825655.4,2312090.8,2037703.2,870208.9,
1298,307.19472455349904,7.3954487,,,,,,,,,,,0,0,145287.31,0,208947.27,658807.4,
1166,307.2277542405102,7.263752,,,,,,,,,,,165582.92,252474.14,88555.49,299000.6,245022.3,97007.4,
999,307.22781261500614,6.7628803,,,,,,,,,,,235621.6,190556.31,189112.86,263638.78,293525.78,267581.56,
411,309.17069960833993,5.011596,,,,15,,,,,,,660161.9,753660.44,74406.65,844711.56,726644.7,695219.4,
491,309.17076621502275,5.2723274,,,,146,,,,,,,593821.6,707090.8,517314.47,879477.8,766605.94,777800.4,
253,309.1708224076831,4.3225083,,,,,,,,,,,32169.09,53507.9,60525.016,53752.1,39682.992,51647.89,
249,309.1708587665307,4.228467,,,,,,,,,,,79134.04,103059.66,116990.29,96977.875,79019.33,96844.67,
858,309.17399388607055,6.3561473,,,,,,,,,,,944864.9,1153835.8,0,1461179.8,602767.56,0,
899,309.17417078703727,6.4878283,,,,,,,,,,,0,0,1596969.4,15739.703,1616321.8,1352378.5,
945,309.17441360291235,6.5980153,,,,,,,,,,,0,0,0,0,0,2790286.8,
489,309.20705883785524,5.264267,,,,,,,,,,,854561.8,932031.25,1047873.5,1172741.6,1028440.8,1054666.5,
758,309.20709594918407,6.044329,,,,89,,,,,,,334958.8,354281.47,366310.56,498163.94,473204.66,375634.8,
699,309.2071619700225,5.921849,,,,62,,,,,,,212360.8,221444.6,237242.25,242823.05,219023.12,72427.67,
807,311.1685144470088,6.2009106,,,,,,,,,,,737298.2,2170931.2,37140.23,886178.5,50075.56,3796.029,
2042,311.1685561497346,10.552202,,,,,,,,,,,372915.66,202388.2,0,269178.94,325021.8,0,
1694,311.1685654215818,8.135844,,,,17,,,,,,,760176.0,844664.2,758499.2,292919.88,809542.7,685600.56,
2035,311.1685789385646,10.482249,,,,,,,,,,,502755.84,734646.06,311768.2,694355.94,198791.22,203601.16,
2027,311.16858891781845,10.401575,,,,,,,,,,,156476.52,504564.12,531618.75,367702.3,109404.01,536323.7,
846,311.1686117410257,6.319569,,,,,,,,,,,2099345.2,982103.94,694359.2,776117.0,752008.75,159253.92,
890,311.1686767253546,6.3961487,,,,,,,,,,,725103.44,329791.8,1894824.9,326744.56,1733407.9,2352272.5,
687,311.22259552135995,5.8920264,,,,74,,,,,,,59109.438,88304.25,122672.7,227584.39,119396.99,125246.93,
819,311.222683171794,6.2328506,,,,57,,,,,,,547521.7,485894.44,811099.06,607340.56,561984.94,741911.56,
1175,311.2227226227374,7.234157,,,,,,,,,,,383120.2,529603.6,281895.84,638810.25,454805.66,458246.44,
409,311.22273653229905,5.0047154,,,,15,,,,,,,432719.47,486869.5,470411.28,518859.2,391119.44,457715.97,
473,311.2227494701665,5.217398,,,,94,,,,,,,1178845.2,1170181.8,1199969.4,1354807.2,1328660.4,1320918.9,
551,311.22276102390856,5.45169,,,,10,,,,,,,427116.6,620861.94,453862.56,480732.6,451765.0,743328.3,
582,311.22276780944793,5.564005,,,,125,,,,,,,593378.2,558187.0,710398.2,671169.2,575047.9,665424.8,
163,313.18810962315246,3.4652603,,,,118,,,,,,,219925.44,300243.78,316147.47,607169.6,496480.34,485710.5,
1393,313.23836083627094,7.6764617,,,,115,,,,,,,501638.7,494408.1,594886.06,750207.8,660320.7,984435.75,
852,313.2384095076979,6.318766,,,,,,,,,,,154516.44,158172.92,189750.3,148423.27,131729.88,148328.11,
1143,313.23841255954534,7.166947,,,,,,,,,,,215633.22,292194.22,205726.47,190146.62,174319.7,76190.94,
910,313.2384950975514,6.517075,,,,,,,,,,,121604.31,106246.55,245217.48,133894.67,116987.984,207592.9,
1344,313.27470827572495,7.597456,,,,,,,,,,,702325.44,714413.44,732869.25,590945.8,590063.06,646777.4,
1565,313.27473666997577,7.866665,,,,,,,,,,,152327.22,146754.44,131674.03,211179.03,209813.53,139204.64,
1792,313.2747394878068,8.270894,,,,148,,,,,,,250270.62,197435.78,117353.9,212361.56,133454.6,141343.19,
256,314.10346690615285,4.334186,,,,29,,,,,,,262444.03,232178.22,219328.61,403876.97,365100.84,390010.94,
153,314.10353484265056,3.3718445,,,,,,,,,,,43458.0,47053.145,41859.133,58925.77,55715.266,63866.51,
684,315.2538483300041,5.883156,,,,74,,,,,,,1287369.5,1373579.6,1419285.8,1607978.8,1513304.1,1385309.5,
1087,315.2538833221644,6.9985747,,,,114,,,,,,,325959.06,326818.88,635705.06,1044232.1,920582.25,563163.06,
1045,315.25390513343353,6.901718,,,,48,,,,,,,148554.78,152598.64,140864.58,146870.67,137097.94,129698.83,
647,315.2539099451915,5.781031,,,,16,,,,,,,394365.7,468699.6,438891.44,525867.44,465385.97,554574.9,
1474,321.210242714238,7.6705337,,,,142,,,,,,,1014478.25,0,730145.25,20525.994,529585.3,11090.45,
941,321.219949829975,6.59257,,,,,,,,,,,812619.3,900955.9,928083.06,1136333.8,976135.3,915206.25,
359,322.14461009679326,4.811788,,,,,,,,,,,204915.81,217432.84,318881.38,284998.56,204668.83,227952.9,
48,323.07878610340737,0.45017996,,,,,,,,,,,70466.03,25383.15,307114.44,176387.02,584398.4,559322.5,
800,323.2226714184053,6.167185,,,,20,,,,,,,3081441.5,3110363.5,3123615.0,4952922.0,4658567.0,3676172.2,
998,323.2227084091416,6.7643867,,,,99,,,,,,,171393.67,197150.11,127049.555,264589.84,242073.62,173955.36,
1334,323.2589964961314,7.5435576,,,,,,,,,,,90530.875,74808.016,104845.16,73174.76,74356.98,97751.3,
1490,323.25902090234524,7.696213,,,,115,,,,,,,698083.1,761264.7,781466.5,816925.56,669922.3,1232152.9,
929,323.2591819504947,6.5557194,,,,,,,,,,,47391.855,49534.79,44408.65,63844.707,54331.883,52021.566,
1682,325.18417187668996,8.133299,,,,17,,,,,,,756889.5,415368.25,621279.0,674362.2,683232.2,684430.8,
2036,325.1841834410253,10.535022,,,,,,,,,,,12088.356,184250.33,298982.56,168103.88,0,447052.88,
1047,325.1842176232525,6.842829,,,,,,,,,,,502180.38,162159.88,1291882.4,217395.22,2244451.8,2310354.8,
1016,325.1842378705134,6.7736344,,,,,,,,,,,1175900.5,490297.2,2146255.0,524531.5,1422768.8,238121.75,
970,325.18426160973246,6.7102675,,,,,,,,,,,2952014.0,3079437.5,246531.64,2512262.0,623905.4,230421.92,
1288,325.2382710986233,7.4453278,,,,5,,,,,,,537564.8,497041.44,316426.3,564168.4,299009.84,574076.25,
1567,327.2903163676754,7.8802266,,,,,,,,,,,240135.58,242567.9,220815.66,239428.88,159805.1,227042.6,
1642,327.29034587710936,8.085836,,,,14,,,,,,,1199737.0,1086747.8,1294702.5,1649682.9,1833464.0,1566874.9,
1484,327.2903550919657,7.691486,,,,115,,,,,,,3802157.5,4057860.5,4509590.0,3875795.0,3281173.5,5861007.5,
1127,327.29036544777796,7.1415634,,,,64,,,,,,,3169668.8,3141803.2,3206729.5,3564071.5,3696227.8,3277715.5,
524,329.17574924825163,5.3538117,,,,,,,,,,,178125.2,212238.42,378466.72,383724.44,357382.78,255634.27,
713,333.1353354655745,5.9126096,,,,,,,,,,,28365.523,0,158451.5,53852.59,239414.52,1219086.0,
1318,337.2054343010213,7.468146,,,,,,,,,,,0,0,1502627.4,0,1532574.5,2145063.5,
363,339.0177240992563,4.807528,,,,,,,,,,,115009.22,113676.6,492712.06,40040.926,84214.5,157130.81,
185,339.0179021983919,3.7133958,,,,,,,,,,,206640.97,240331.64,226230.45,35289.637,48919.812,77845.6,
269,339.01808499929564,4.4256134,,,,,,,,,,,39301.383,49511.527,103072.0,0,0,29920.768,
1180,339.1997672312379,7.263054,,,,,,,,,,,397275.9,73353.4,1162641.6,269895.9,1222860.0,553098.5,
1299,339.1998799426767,7.4376884,,,,,,,,,,,272961.03,154990.34,674277.9,77633.23,612715.6,2440605.8,
1227,339.25386014974805,7.4211693,,,,,,,,,,,4256163.5,3692570.5,5709888.5,3955162.5,4870202.0,5308040.0,
727,341.2694329295927,5.9706516,,,,69,,,,,,,149214.75,168535.05,160037.28,108760.625,86676.85,62060.89,
1793,341.2695219578283,8.272572,,,,148,,,,,,,925157.5,742329.0,423548.0,780527.7,517064.22,492110.53,
1184,341.2695552678286,7.308165,,,,,,,,,,,157924.52,167142.45,134760.55,155592.69,148269.22,159332.16,
1032,341.2695587640489,6.863108,,,,6,,,,,,,217957.3,241476.38,238528.44,232623.81,205369.28,215142.45,
1798,341.30580113778234,8.284103,,,,,,,,,,,103097.414,98494.21,131448.8,131600.94,150695.92,111513.44,
1244,341.30585215945274,7.4038568,,,,,,,,,,,501974.2,433354.5,460586.34,587356.75,580031.3,520335.8,
305,343.22357205687155,4.6677785,,,,33,,,,,,,104733.81,133765.08,162667.2,264852.5,214813.52,336314.12,
335,343.22358686925185,4.766994,,,,,,,,,,,209143.08,285781.0,241392.94,635863.06,506390.84,726595.06,
1253,343.2851274130093,7.4288025,,,,5,,,,,,,2998439.0,2927810.2,2994265.8,2869880.0,3409446.5,3851963.2,
784,343.285304094344,6.12084,,,,25,,,,,,,226991.98,251479.47,230465.67,123796.09,110913.3,150655.94,
548,347.2226463184027,5.434784,,,,18,,,,,,,198470.17,234252.4,296662.47,508155.0,457268.66,373186.78,
976,347.22278488153734,6.6894913,,,,116,,,,,,,57757.523,62158.94,53969.6,93158.87,76266.25,74178.516,
209,347.2229125873323,3.9354343,,,,,,,,,,,0,0,0,56692.133,40164.86,41210.28,
1564,349.25111980651207,7.8617864,,,,,,,,,,,0,0,0,1629208.4,0,0,
128,351.0597906484555,3.0509624,,,,,,,,,,,144784.11,194219.84,160586.08,286337.16,249345.89,98330.305,
410,351.18461550226857,5.055289,,,,,,,,,,,225664.62,294914.1,321551.16,395903.75,308353.28,325492.47,
1034,351.1846741056865,6.9041443,,,,,,,,,,,0,0,177561.77,0,48438.28,69128.266,
1403,351.18633170001954,7.6780133,,,,115,,,,,,,3530745.8,3510112.5,3709756.0,4104155.5,3668957.2,4198514.0,
785,351.21773138866064,6.121593,,,,,,,,,,,209848.56,215544.34,183994.94,302467.56,304153.5,240859.67,
818,351.21920814307845,6.221272,,,,,,,,,,,371673.66,1217895.2,101294.36,1035462.06,108288.97,212828.78,
1544,351.22069168370854,7.7311487,,,,,,,,,,,144764.2,0,263270.06,0,61221.594,11739.03,
868,351.2208010470187,6.4087744,,,,151,,,,,,,2070398.8,2106071.5,0,2105672.8,616573.9,0,
1586,351.22098106189446,7.948782,,,,,,,,,,,0,0,0,0,48988.656,386064.84,
918,351.22104982486564,6.522565,,,,,,,,,,,361668.47,0,2889396.2,186869.81,2167409.5,1066085.0,
969,351.221051389108,6.645494,,,,,,,,,,,0,0,8274.844,0,596591.3,3033883.2,
1065,351.25404255359285,6.9513383,,,,111,,,,,,,1221030.1,1200704.1,648051.0,653510.44,637258.2,953427.7,
495,353.12685197314823,5.2796683,,,,,,,,,,,306220.53,397726.4,0,0,0,0,
936,353.2002879869498,6.595219,,,,,,,,,,,1412834.6,1503716.0,0,1931042.5,543901.7,0,
989,353.20033614652147,6.7586446,,,,,,,,,,,0,0,1932412.5,0,2014054.5,1228694.0,
1033,353.2005053553113,6.8666363,,,,,,,,,,,0,0,0,0,0,3299520.8,
1394,354.1867113036576,7.675686,,,,,,,,,,,420676.9,204988.66,448551.6,476638.66,421768.94,481254.03,
319,355.1549878739813,4.674204,,,,33,,,,,,,2306074.2,2603394.0,3802793.8,5157928.5,4382289.0,3622904.0,
1449,355.15821700829383,7.682797,,,,115,,,,,,,3845490.0,3426629.2,4242764.0,4764863.5,4647529.5,5252314.0,
996,355.24896212475886,6.806383,,,,,,,,,,,805868.7,854128.6,1041186.1,994245.9,930605.2,1121068.1,
624,355.2489664033123,5.747938,,,,,,,,,,,226601.19,301906.2,73536.29,516776.56,67027.65,74264.99,
653,355.2489803831511,5.8074417,,,,,,,,,,,230724.2,312553.9,312106.2,179071.38,497039.03,474159.25,
586,355.2490718322229,5.5920053,,,,,,,,,,,42270.445,51092.207,64396.42,74272.26,66142.266,66283.945,
1838,355.32158779797675,8.470092,,,,135,,,,,,,1685766.1,1621771.0,1930125.9,1567589.4,2018400.4,2191535.2,
2041,355.32166029957784,10.593366,,,,,,,,,,,65337.39,54695.805,87017.55,220703.86,131961.78,95498.14,
1367,355.32166568053026,7.6607337,,,,115,,,,,,,3.1004498E7,2.903871E7,3.2446688E7,4.052128E7,3.7689836E7,4.1213496E7,
2067,355.3216768237898,11.36177,,,,,,,,,,,4359.025,42762.28,156997.97,70707.21,18213.566,164627.3,
2061,355.32168708631144,11.036496,,,,,,,,,,,131896.0,770726.75,357778.84,676263.06,278000.4,196889.23,
2046,355.32168724078343,10.821568,,,,,,,,,,,78614.72,279578.75,2023326.8,278023.16,1284860.8,1037864.94,
2044,355.3216989727239,10.766495,,,,,,,,,,,837494.06,358465.4,146013.39,58448.617,204072.11,367816.53,
1472,356.16034518670614,7.6859055,,,,115,,,,,,,875621.3,783924.56,985904.1,1093270.9,1060128.9,1235004.5,
1050,356.2805901216493,6.913444,,,,61,,,,,,,2175166.2,2244051.0,1929678.2,2788535.8,2494387.5,3223877.8,
1369,356.3249845476437,7.6615014,,,,115,,,,,,,7414883.5,6913412.0,7780275.5,9690326.0,8989101.0,9838886.0,
350,357.2068241041652,4.782382,,,,23,,,,,,,277025.03,335470.84,580392.75,633638.0,612651.25,665892.2,
477,357.23944045919967,5.2449584,,,,35,,,,,,,72668.805,89626.195,63833.83,210888.55,158343.36,221424.67,
