Filename,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML,NEG_TJGIp3_1_Run41.mzML,NEG_TJGIp3_2_Run127.mzML,NEG_TJGIp3_3_Run165.mzML
135/245.0932mz/3.2min,1819790.5,1527262.2,1903875.4,1520504.6,1156494.5,1535915.8
136/228.1031mz/3.24min,39002.047,32261.426,37590.504,26050.3,16063.817,16120.71
138/180.0666mz/3.25min,1015917.44,889864.56,1032301.56,916167.1,745795.3,922579.56
139/178.051mz/3.25min,1665768.4,1932880.5,2263069.8,1695193.0,1205457.1,1460893.2
140/181.0706mz/3.25min,81229.24,227067.86,68778.31,77544.8,67162.234,188399.75
141/144.0455mz/3.27min,663514.8,573436.3,606194.4,562514.3,395939.56,420505.34
142/261.1344mz/3.27min,287355.78,346736.94,399631.44,144186.16,146909.31,165589.31
143/216.1241mz/3.28min,365490.12,285810.97,346175.56,247692.16,182184.08,216003.97
144/164.0354mz/3.29min,43642.35,25461.379,26209.516,36474.133,30070.994,31524.041
145/186.1136mz/3.29min,197715.27,194343.66,226866.48,130233.89,92879.93,109520.48
146/138.0197mz/3.32min,2092772.8,1728120.8,1958663.0,1396791.9,1180302.9,1318779.5
147/121.0295mz/3.32min,0.0,155217.58,54215.19,3409.79,19030.754,32943.14
148/187.0976mz/3.35min,80586.68,79126.85,85456.445,21023.11,53043.47,54377.51
149/193.0506mz/3.35min,782124.25,668515.8,722216.25,881528.0,856555.7,942850.25
150/271.1664mz/3.36min,408636.47,554522.5,447603.97,480038.62,216167.38,381059.62
151/261.1344mz/3.36min,1764719.9,2150559.0,2504456.5,928874.25,931507.5,1105858.5
153/314.1035mz/3.37min,63866.51,55715.266,58925.77,41859.133,43458.0,47053.145
154/189.1131mz/3.43min,239161.83,223227.1,252516.97,239921.1,204311.34,240065.56
155/244.119mz/3.45min,265579.72,214086.48,255500.05,310962.56,271990.06,328922.1
156/257.103mz/3.45min,906718.8,811688.1,1030088.5,306697.8,224936.47,335470.16
157/125.0971mz/3.45min,1031570.2,917931.3,1027148.06,492631.44,367678.75,450820.75
158/187.0976mz/3.45min,29062086.0,26374946.0,30158918.0,14543536.0,11606839.0,13439055.0
159/209.0795mz/3.45min,1446741.8,1565304.4,1710789.1,843142.9,826579.94,936452.5
160/145.087mz/3.45min,278626.1,250044.22,255005.42,497911.8,320521.88,399101.0
162/213.1132mz/3.45min,170086.55,147835.2,142121.6,41865.438,20994.832,38988.25
163/313.1881mz/3.47min,485710.5,496480.34,607169.6,316147.47,219925.44,300243.78
164/228.103mz/3.47min,2976978.5,2752322.8,2778229.8,2372202.8,2000590.2,2102668.5
165/191.0747mz/3.47min,166395.66,144099.77,182464.17,186264.11,115334.56,141848.7
166/173.082mz/3.52min,27701.596,27141.674,30011.0,22746.09,4321.274,17354.39
167/145.0871mz/3.54min,457289.84,414957.6,438688.62,541525.25,424932.34,513548.97
168/144.0456mz/3.57min,28406.576,0.0,0.0,60743.637,194667.16,232912.11
169/222.0773mz/3.57min,376353.28,372393.34,429230.84,272180.28,239515.8,249250.81
170/243.1238mz/3.57min,1434981.1,1492608.0,1771047.0,948865.8,760584.1,951797.0
171/271.1665mz/3.6min,1039833.4,972125.9,1134186.9,698007.25,505306.47,642716.6
172/211.134mz/3.6min,41913.113,35089.12,44577.61,23207.316,0.0,15467.869
173/191.0748mz/3.61min,648927.94,542563.0,645950.06,736692.25,467775.44,555493.44
178/285.182mz/3.69min,3884577.8,3473514.2,4016421.5,3185725.0,2104127.8,2594746.0
179/621.3353mz/3.71min,146460.92,80647.77,97964.55,119539.66,156797.34,235211.47
180/571.3712mz/3.69min,27117.176,33756.527,44337.03,22104.48,0.0,19643.105
181/155.1078mz/3.69min,4763099.5,4346834.0,4934247.0,4555987.5,4397225.0,5186693.5
182/199.0976mz/3.69min,13125033.0,12379448.0,14004434.0,12550357.0,12395096.0,14653274.0
183/221.0795mz/3.69min,829408.2,974040.3,1090322.9,846859.56,1055660.6,1181729.2
184/228.0666mz/3.71min,613693.8,645275.2,671936.56,464023.28,433605.34,427709.44
185/339.0179mz/3.71min,77845.6,48919.812,35289.637,226230.45,206640.97,240331.64
186/495.259mz/3.78min,428001.22,62440.375,48328.773,332291.97,130004.37,139674.95
187/228.0877mz/3.74min,80654.64,47076.465,63414.37,0.0,0.0,0.0
188/300.1452mz/3.75min,481667.6,317503.25,373543.38,189398.89,146767.23,166510.92
189/171.1027mz/3.76min,4903347.0,4289793.0,5039851.5,2612649.0,1946963.0,2272323.2
190/189.1133mz/3.75min,575483.94,528798.7,621423.2,301257.72,240826.8,280041.7
191/459.2826mz/3.78min,9106985.0,3894287.8,4279734.0,7810441.5,7098081.0,8436888.0
192/507.1426mz/3.79min,58745.457,34694.16,26058.295,78992.51,14786.346,23968.205
193/517.1715mz/3.79min,105320.695,106506.625,129157.53,160897.56,124723.2,128997.734
194/159.1027mz/3.79min,102183.6,88367.805,98328.49,99575.11,84438.82,104817.71
195/185.1183mz/3.79min,494974.9,175207.3,192640.81,169863.12,224599.98,254344.58
196/236.0963mz/3.81min,2338922.5,831779.3,988463.0,1603880.4,601490.44,724793.94
197/300.1452mz/3.79min,235862.69,143786.39,178913.4,187531.27,144960.19,166510.92
198/201.1133mz/3.83min,969485.75,679573.2,793442.44,757271.6,564101.56,638067.4
199/443.2876mz/3.83min,552096.4,168305.3,201577.64,389592.75,433225.12,517241.03
200/185.082mz/3.84min,2616839.0,1748301.2,2973421.8,1259132.8,1414973.2,1958923.9
201/227.129mz/3.84min,102636.914,71861.54,97553.11,45067.145,30464.145,44030.42
202/141.0922mz/3.84min,427377.22,290028.8,475304.78,221584.67,235438.89,323304.4
203/554.2374mz/3.88min,269177.44,373511.0,455273.3,236856.06,433364.03,437962.1
204/515.3087mz/3.89min,465652.38,179850.08,284777.38,417616.2,493797.66,667738.2
205/179.0715mz/3.92min,716074.1,429643.3,466017.78,866848.56,755423.3,873300.0
206/213.0155mz/3.93min,384557.88,508852.22,497602.34,437125.62,608050.06,511072.66
207/596.2846mz/3.92min,1264771.0,1840358.5,2192448.5,1140013.0,1835544.5,1886925.9
208/243.1239mz/3.96min,66462.04,50565.402,73548.336,3696.7395,0.0,6829.922
209/347.2229mz/3.94min,41210.28,40164.86,56692.133,0.0,0.0,0.0
210/141.0922mz/3.95min,500321.72,378023.53,581102.06,269866.4,247191.78,354467.7
211/245.0456mz/3.96min,143889.64,121498.36,141045.3,162914.56,123814.77,160918.97
212/187.0977mz/3.98min,268294.97,296318.4,414953.16,273454.34,164733.75,235094.1
213/225.1134mz/3.99min,532665.6,382943.6,517241.3,351981.97,257763.34,342221.94
214/285.1821mz/4.01min,46399.98,26587.322,45637.324,33370.93,17507.783,27051.549
215/171.1028mz/4.01min,310986.44,331850.25,366447.03,349785.72,293449.44,309920.97
216/511.195mz/4.02min,395092.34,571413.5,699296.94,273229.78,459559.8,467515.3
218/165.0558mz/4.05min,654029.56,428277.0,477008.9,1585277.2,1055645.0,1193007.6
221/185.1183mz/4.12min,32932.31,71465.45,39041.465,62762.62,52003.305,23190.357
222/538.2424mz/4.07min,334508.44,421646.84,544528.75,386185.88,550821.8,545060.2
223/159.1027mz/4.07min,608523.6,279341.88,329583.47,489492.0,413044.75,492997.6
224/301.1657mz/4.08min,121831.05,125013.836,137873.92,70544.805,58960.004,79371.71
225/598.2998mz/4.12min,336747.16,476405.03,553502.8,375579.84,504171.8,496473.6
226/487.2772mz/4.12min,657349.56,314723.53,357771.5,641567.44,567730.94,662196.4
227/580.2893mz/4.12min,2192013.5,2937334.2,3360322.5,2418668.8,3177410.8,3125591.8
228/210.0924mz/4.12min,844520.7,682580.9,710000.25,600416.75,589617.94,552191.6
230/225.1133mz/4.07min,244703.75,185055.5,203617.12,198089.98,163296.2,200774.81
231/473.1816mz/4.13min,2290079.8,2972359.5,3154496.5,2999018.5,2041935.5,2158590.2
232/519.187mz/4.13min,2154340.2,2642329.2,3060514.2,2776680.8,1843104.4,2044226.6
233/509.1582mz/4.13min,2152085.8,1494223.1,1350102.8,2463030.0,1020504.2,1071595.5
234/536.1772mz/4.14min,569723.06,360900.84,322806.84,646224.25,284729.75,326819.4
236/213.1132mz/4.14min,381872.06,277356.2,323274.84,329254.78,261183.38,297980.78
237/401.1605mz/4.15min,57799.2,52492.41,66253.01,70205.734,42121.81,54941.508
238/441.1918mz/4.14min,259134.75,293074.84,337964.78,366830.22,310056.97,338065.88
239/487.1973mz/4.14min,265655.06,297596.12,344969.97,381983.94,305047.5,342263.88
240/477.1684mz/4.15min,321068.66,161372.3,144297.11,422681.62,170275.73,179373.27
241/300.0877mz/4.15min,203717.66,159821.38,179804.25,247317.7,184114.05,202089.83
243/301.1656mz/4.15min,855571.9,944291.94,1095925.5,524761.7,482778.16,582512.0
245/185.1183mz/4.17min,209916.06,194370.27,226046.14,198074.55,139375.38,151062.9
246/169.087mz/4.18min,64847.438,80147.15,113005.31,122966.27,86520.87,89699.305
247/215.1289mz/4.18min,1571599.0,1447529.8,1685367.9,1167339.8,949406.8,1065017.5
249/309.1709mz/4.23min,96844.67,79019.33,96977.875,116990.29,79134.04,103059.66
250/441.1919mz/4.25min,145434.58,122521.586,147903.78,188880.02,161582.77,188044.47
251/495.2002mz/4.26min,777750.94,995181.56,1226627.9,604105.5,912666.7,927748.4
252/199.0977mz/4.3min,192618.22,126639.82,272795.72,135526.89,111770.87,141639.55
253/309.1708mz/4.32min,51647.89,39682.992,53752.1,60525.016,32169.09,53507.9
254/417.1557mz/4.34min,70600.72,21587.275,12208.976,82688.305,6753.2695,3396.9346
255/249.1108mz/4.34min,536813.6,478491.66,527548.4,315038.97,291240.25,342455.2
256/314.1035mz/4.33min,390010.94,365100.84,403876.97,219328.61,262444.03,232178.22
257/227.129mz/4.34min,11585338.0,8679697.0,9936785.0,6433970.0,4726337.5,5840263.0
258/183.139mz/4.34min,1661678.4,1162101.6,1321953.6,877821.8,623121.5,768692.5
260/610.2999mz/4.35min,657115.7,849019.4,994371.6,808937.25,1011405.2,1006759.25
261/242.1762mz/4.36min,444113.44,336911.6,416621.78,270945.97,427858.44,601054.7
262/373.1657mz/4.36min,64161.312,57641.438,70942.03,37767.23,29059.479,35191.97
263/382.1299mz/4.38min,0.0,0.0,0.0,21426.89,594364.5,621435.44
264/636.3157mz/4.39min,333641.38,390551.8,440364.6,342599.28,477065.88,509271.6
265/169.0871mz/4.41min,311056.72,344044.34,381731.75,353797.72,296214.28,292685.72
266/201.1133mz/4.4min,26279.498,17169.71,23755.1,21403.613,3870.9355,15121.722
268/457.1871mz/4.44min,144823.02,80735.65,189170.4,105778.81,63577.37,77123.016
269/339.0181mz/4.43min,29920.768,0.0,0.0,103072.0,39301.383,49511.527
270/359.2189mz/4.44min,1221400.4,654921.2,801267.7,334993.12,332278.2,403534.16
271/375.2178mz/4.45min,775494.94,708184.75,871830.25,292607.9,332473.53,309723.5
272/441.1919mz/4.45min,648908.25,631233.9,707154.75,826805.7,780141.8,857861.4
273/477.1686mz/4.45min,906369.44,415969.25,399712.16,1041964.44,495171.06,533748.2
274/487.1974mz/4.45min,503212.78,492620.44,563863.9,643212.8,639130.6,716691.06
275/504.1874mz/4.45min,151909.84,58431.01,49822.29,183692.61,76468.11,93662.83
276/401.1607mz/4.45min,72626.34,43164.473,53782.703,78148.62,52066.32,72783.8
277/417.1556mz/4.48min,80683.484,47392.152,53822.188,99802.5,42251.3,41403.926
278/523.2562mz/4.48min,1679296.2,1431829.2,1631946.8,855210.5,1257822.8,1385336.1
279/438.1924mz/4.48min,0.0,0.0,0.0,0.0,35915.906,38342.438
280/373.1657mz/4.49min,180388.38,130881.16,163887.38,107223.484,47474.49,91244.75
281/468.1664mz/4.49min,0.0,0.0,0.0,0.0,295170.88,404008.66
282/237.0921mz/4.52min,646440.3,406936.38,460386.12,620112.1,434419.8,576943.6
283/479.205mz/4.54min,247744.36,460268.34,515929.1,319060.25,444426.75,487210.4
284/517.1713mz/4.54min,116700.89,176410.61,211376.62,171437.0,134486.83,92311.484
286/431.2285mz/4.59min,875095.8,1462930.0,1728554.2,279689.4,282611.3,243385.4
287/258.171mz/4.55min,10603202.0,7295707.0,8287453.0,7537190.0,7285184.5,8369685.5
288/507.1425mz/4.55min,192627.72,175624.25,143082.0,284265.47,113344.24,112596.52
289/413.1969mz/4.55min,353756.03,453394.06,492137.28,465965.84,291692.44,345079.38
290/447.2751mz/4.56min,93779.62,122989.35,135559.11,103948.61,94941.555,112835.1
292/477.1683mz/4.57min,53550.484,14516.786,6709.0967,70176.49,11942.287,15895.196
293/441.1918mz/4.57min,1365760.8,1516162.1,1723260.2,2172786.0,1418131.5,1590486.4
294/221.0819mz/4.58min,296382.22,265579.53,323165.4,289695.84,590182.56,654024.0
296/211.134mz/4.61min,1010228.4,867256.6,754434.75,522314.72,376602.16,369151.12
297/620.3205mz/4.61min,388111.25,460006.88,514714.03,497888.3,601614.25,627929.25
298/227.9666mz/4.62min,1739281.9,1892019.5,1788537.5,1867316.5,2015815.4,1938751.2
299/229.9644mz/4.62min,1694490.5,1841330.0,1746434.4,1825604.0,1959031.2,1900390.0
300/436.1765mz/4.62min,0.0,0.0,0.0,6878.327,679395.5,778531.9
301/185.1182mz/4.64min,175696.12,198256.94,189943.08,145454.81,119651.24,147191.92
303/367.2153mz/4.66min,1017766.94,842436.0,884629.7,1524968.4,817658.3,1015631.5
305/343.2236mz/4.67min,336314.12,214813.52,264852.5,162667.2,104733.81,133765.08
307/117.0192mz/4.67min,169803.77,187922.3,214891.25,166812.08,107639.09,122055.91
308/459.1924mz/4.67min,1249025.5,1477480.5,1647235.2,1268573.2,828525.06,942558.0
309/457.1868mz/4.67min,25935772.0,30895830.0,34807456.0,27003050.0,16815504.0,19042432.0
310/458.19mz/4.67min,7235061.5,8651135.0,9198860.0,7158104.5,4710999.5,5284037.5
311/493.1633mz/4.67min,5441399.0,3643291.8,3163714.2,5477922.5,2369375.8,2399259.8
312/503.1921mz/4.67min,5310597.5,6158478.5,7254894.5,5369899.0,3679301.5,4124225.2
314/413.1968mz/4.66min,113037.49,214289.88,231061.86,172244.5,121799.14,131865.7
315/520.182mz/4.67min,611146.7,395775.78,346637.62,613684.06,284698.44,316322.72
316/278.1396mz/4.68min,601322.0,720725.56,853494.25,492750.56,440403.6,526525.06
317/417.1553mz/4.68min,731578.44,739289.2,836365.3,659230.0,329030.78,415948.7
318/373.1655mz/4.68min,1083694.6,1249145.4,1438461.1,1096265.8,684762.4,796080.25
319/355.155mz/4.67min,3622904.0,4382289.0,5157928.5,3802793.8,2306074.2,2603394.0
320/875.3494mz/4.67min,138822.89,209533.8,258087.06,167564.03,69342.234,87679.96
321/468.1662mz/4.68min,0.0,0.0,0.0,3200.0833,319843.8,474731.47
322/507.1424mz/4.68min,280318.84,239781.6,213675.61,347204.38,140631.12,133525.8
323/517.1712mz/4.68min,234122.14,396256.78,442839.1,291159.72,254588.5,272066.25
324/411.181mz/4.72min,91687.69,119619.93,124938.05,126030.41,262489.38,332794.06
325/257.1394mz/4.7min,823725.44,577788.06,1095330.8,483750.0,499401.25,701221.3
328/431.2073mz/4.72min,33383.883,65441.727,81623.37,44201.14,30031.494,32216.459
329/477.213mz/4.72min,315824.5,390847.66,428948.2,347760.3,235112.88,274260.66
330/459.2906mz/4.73min,1007287.94,752469.9,904059.4,415668.72,239522.0,371385.9
331/458.2871mz/4.73min,4205249.0,3074047.0,3719425.2,1827865.5,1413975.5,1742239.6
332/537.2711mz/4.73min,493335.75,299259.1,413422.47,215782.14,297873.03,341704.22
333/491.2282mz/4.76min,102161.44,165431.55,207557.53,160683.31,97976.09,113290.63
334/545.2026mz/4.78min,27972.59,714138.56,441144.12,13849.606,200686.78,139814.19
335/343.2236mz/4.77min,726595.06,506390.84,635863.06,241392.94,209143.08,285781.0
336/873.3328mz/4.77min,153762.48,224409.77,276657.8,117237.62,98018.51,79425.2
338/411.181mz/4.78min,500586.2,598382.25,642980.44,656260.56,580545.0,621224.8
339/911.3493mz/4.78min,1218275.1,1716190.1,1818579.5,1696576.1,1385504.5,1464688.5
340/456.1744mz/4.78min,3984966.2,4940149.5,5231508.0,5166231.5,3962800.0,4246700.0
341/455.171mz/4.78min,14617400.0,17785418.0,18890380.0,18435474.0,14394075.0,15407628.0
342/957.3544mz/4.78min,1268820.0,1459500.5,1782869.9,1552325.9,1319939.2,1443177.8
344/501.1765mz/4.78min,137441660.0,171175600.0,181997920.0,172875660.0,139934460.0,154117180.0
346/493.1444mz/4.78min,9289707.0,5499297.5,4363273.5,10285840.0,4562810.0,4320386.5
347/491.1479mz/4.78min,30987488.0,18616694.0,14931927.0,34428260.0,15433086.0,14692320.0
348/449.218mz/4.78min,1327797.1,1507449.9,1847177.5,1343624.5,779475.0,968522.75
349/518.166mz/4.78min,4826621.0,2939188.2,2358296.8,5415056.0,2631282.5,2767013.2
350/357.2068mz/4.78min,665892.2,612651.25,633638.0,580392.75,277025.03,335470.84
351/397.1289mz/4.78min,801521.06,1136894.9,1084366.2,1105832.9,1034760.9,1026802.8
352/443.1346mz/4.79min,3471636.8,4907500.0,4950858.0,4569079.5,4408030.0,4426259.0
355/479.2284mz/4.8min,1127814.9,1366922.6,1657421.2,1273679.1,620770.2,806565.94
359/322.1446mz/4.81min,227952.9,204668.83,284998.56,318881.38,204915.81,217432.84
360/489.2135mz/4.81min,437871.25,597684.94,398553.44,518464.22,363006.78,406818.8
361/436.1768mz/4.82min,0.0,0.0,0.0,0.0,260007.33,246910.44
362/438.1918mz/4.81min,0.0,0.0,0.0,259411.69,4354064.5,4778719.0
363/339.0177mz/4.81min,157130.81,84214.5,40040.926,492712.06,115009.22,113676.6
364/300.0875mz/4.82min,389234.9,315008.0,355020.25,379394.72,201591.75,205381.66
365/883.1458mz/4.86min,0.0,18234.963,535688.56,0.0,202061.22,605541.44
368/433.1054mz/4.83min,1285588.4,742432.8,470403.7,1338712.6,489219.97,249149.36
369/433.2591mz/4.84min,516681.53,346068.75,368462.6,311655.94,280276.62,381324.84
371/659.271mz/4.84min,253481.92,329929.03,350783.16,106101.75,124659.99,132982.0
373/269.1311mz/4.85min,258961.11,601071.1,862281.44,729946.9,551384.5,693484.2
374/253.1444mz/4.85min,369331.5,452817.5,475084.25,327007.78,348524.97,378573.06
375/764.4695mz/4.9min,446198.94,209195.56,32653.326,325932.94,112957.95,64410.047
376/709.3233mz/4.84min,127524.96,243128.12,286923.84,160180.86,169616.6,187126.77
379/375.275mz/4.87min,622615.6,721589.8,831235.75,574607.6,335128.03,441615.06
380/441.1915mz/4.87min,642346.5,1077088.9,803307.75,1043098.3,737314.2,815249.8
381/463.2337mz/4.88min,814895.9,927566.06,1030323.5,828844.44,459928.3,540309.5
382/550.2669mz/4.88min,635865.0,624433.6,676662.7,602705.44,601648.9,635331.75
383/442.1954mz/4.88min,113197.09,262210.72,176472.98,165516.19,119324.29,137609.6
384/426.9676mz/4.93min,10805178.0,10754315.0,15559797.0,11578460.0,11395257.0,17091752.0
386/389.1606mz/4.91min,119567.16,81038.36,97415.836,54557.023,25622.06,31144.307
387/272.1867mz/4.91min,1104299.2,818801.3,944072.1,714222.06,678272.44,783738.25
389/473.2179mz/4.92min,519649.8,720169.4,828830.2,750423.8,381293.94,438417.44
390/300.0876mz/4.92min,306076.47,224915.86,254991.08,260058.75,217458.89,232069.52
391/519.2232mz/4.92min,155844.72,228511.48,285142.03,237570.1,122596.48,131922.69
392/479.2286mz/4.94min,87947.445,112214.21,131810.56,99044.055,63108.734,69764.03
394/415.2337mz/4.95min,2664670.2,2911767.2,3353425.2,1195563.2,1099618.9,1279564.2
395/491.2286mz/4.95min,58340.082,66935.586,80431.88,121225.76,59535.24,72570.22
396/393.2161mz/4.96min,364275.75,70058.1,77062.664,119222.2,30643.459,45777.484
397/715.4863mz/4.95min,291572.97,94484.875,162753.4,38109.03,34226.86,62421.74
398/357.2395mz/4.96min,9673006.0,6162924.0,7432069.0,4366527.5,4218594.5,4983535.5
401/225.1132mz/4.95min,434904.94,318656.56,512780.4,254188.12,285899.3,382995.25
402/489.322mz/4.97min,114696.83,107809.46,108847.7,88881.04,82482.64,103658.805
404/551.2876mz/4.98min,381984.47,436540.7,483419.38,401602.34,339046.5,327451.47
407/477.2129mz/5.0min,2311790.0,2685322.2,3035320.8,2411977.5,1738816.1,1953681.4
408/431.2073mz/5.0min,1042579.0,1228564.8,1385005.4,1142246.0,791746.2,905607.4
409/311.2227mz/5.0min,457715.97,391119.44,518859.2,470411.28,432719.47,486869.5
410/351.1846mz/5.06min,325492.47,308353.28,395903.75,321551.16,225664.62,294914.1
411/309.1707mz/5.01min,695219.4,726644.7,844711.56,74406.65,660161.9,753660.44
412/475.1528mz/5.01min,367045.72,233894.48,236205.89,612406.75,248144.47,273718.5
413/485.1815mz/5.02min,1425264.8,1685465.2,1846709.2,2065184.8,1404031.4,1574072.1
414/472.3026mz/5.02min,2725310.2,1700372.8,2029951.1,1027803.0,778491.94,956879.2
415/267.1601mz/5.03min,379452.25,221974.95,249501.69,279196.9,212964.7,243174.12
417/201.1496mz/5.04min,1467877.1,843740.56,916677.25,1170696.4,1516699.6,1695298.2
418/507.2609mz/5.04min,1777234.0,1698732.0,1668291.1,1021330.25,1246224.2,1316951.8
419/442.1951mz/5.05min,770929.1,862318.1,1021232.8,969029.44,619534.6,690979.2
420/509.1789mz/5.04min,290547.75,513449.38,562481.56,364357.7,386300.66,428857.47
421/905.3729mz/5.05min,101266.555,275672.2,289812.34,201649.42,258944.67,267916.28
422/397.2019mz/5.05min,8754540.0,10522227.0,11614278.0,10896087.0,7271840.5,8235968.0
424/441.1917mz/5.05min,2940355.0,3121721.8,3784023.5,3362013.5,2281925.8,2537843.8
425/401.1603mz/5.05min,362047.44,412235.97,465500.34,456627.16,272090.34,316989.22
426/471.2022mz/5.05min,243040.83,225231.53,287701.22,315837.38,191383.78,209775.19
428/449.2178mz/5.06min,117930.516,150589.55,174785.25,119772.16,60203.395,79009.6
429/221.0971mz/5.06min,1040869.1,853539.3,928110.6,1149399.4,991208.9,1093787.4
432/507.1423mz/5.08min,55354.668,79575.27,91495.6,88192.21,54284.33,59739.31
433/375.2751mz/5.08min,51325.797,40660.844,49094.19,88319.26,55374.266,69517.266
434/491.2286mz/5.09min,520174.97,602454.44,692717.8,659950.2,335274.1,393999.0
435/602.3327mz/5.09min,158815.56,44667.17,40831.73,95224.92,66402.2,78665.37
441/442.2922mz/5.1min,673674.0,422886.38,503922.94,308060.88,220329.34,265603.06
443/387.25mz/5.11min,1343012.1,798430.25,942323.3,309984.78,289378.34,345795.66
