"","PC1","PC2","PC3","PC4","PC5","PC6"
"302/254.1385mz/2.08min",-0.0087311,0.001137,0.024317,0.0024636,0.033491,-0.3693
"305/217.1047mz/2.21min",-0.0015978,0.011969,-0.0027811,0.0053449,-0.0032731,0.11383
"306/102.0914mz/2.13min",0.0061705,0.0021346,0.019732,-0.0069721,0.00043131,0.055534
"307/232.1543mz/2.1min",0.005698,-0.0057542,0.047515,0.044252,-0.011533,0.14903
"309/195.1228mz/2.2min",-0.021155,0.0060179,0.0027372,-0.0038441,-0.0029841,0.38678
"311/157.0835mz/2.21min",-0.0057622,0.0067792,0.010248,-0.00082647,2.6903e-05,-0.023842
"312/113.0597mz/2.22min",-0.0079839,0.0048332,0.015207,0.01028,0.0034384,0.022339
"320/231.1703mz/2.33min",-0.012015,0.026171,0.0036865,-0.019032,0.046943,-0.0101
"321/146.0601mz/2.34min",-0.0083546,-0.00063704,0.018059,0.0031818,0.0074555,0.022093
"324/157.0835mz/2.38min",0.01492,0.0018318,0.0211,0.0091405,-0.010369,0.010499
"328/114.0914mz/2.4min",-0.01361,0.0012419,0.012872,0.011951,-0.011376,0.022867
"329/190.0499mz/2.41min",0.0011964,-0.0022842,0.0055699,-0.0031392,0.0044995,-0.00014836
"333/141.0546mz/2.45min",0.0038204,-0.004022,-0.0059298,-0.025609,-0.0013025,0.023482
"334/201.1597mz/2.46min",-4.0363e-05,-0.027554,0.047638,-0.0006892,-0.014629,-0.006553
"337/102.0914mz/2.48min",-0.0073378,-0.014972,0.048551,0.0026636,-0.015607,0.022151
"338/231.1702mz/2.46min",0.030385,-0.037499,-0.0018435,-0.0092451,-0.030868,-0.0071021
"339/246.1699mz/2.55min",-0.010238,-0.0033849,0.0063532,-0.0018291,0.0012854,0.00047922
"340/216.123mz/2.52min",0.00179,-0.0027964,-0.0059109,-0.0059836,-0.0010131,-0.011421
"342/130.1591mz/2.52min",-0.040086,0.014694,0.0060017,0.0090975,0.0035527,0.00014483
"345/225.1097mz/2.55min",-0.013299,-0.027412,0.0091122,-0.0083048,0.0070487,-0.018345
"349/771.248mz/2.57min",-0.0051545,-0.0042294,0.0021269,-0.0082696,0.016727,-0.022857
"350/405.1007mz/2.57min",0.016369,-0.0069244,0.0030403,-0.0043025,0.0097673,-0.010437
"351/793.23mz/2.57min",-0.0038236,-0.001108,0.0021329,-0.0047148,0.0095167,-0.023112
"352/386.1273mz/2.58min",0.011872,0.021859,-0.023936,-0.0064039,0.033222,-0.018118
"359/316.2116mz/2.67min",-0.007845,-0.0011505,-0.00079679,0.0051699,0.014288,-0.023347
"361/130.1591mz/2.65min",0.048633,-0.020824,0.059257,0.028634,-0.012076,-0.011788
"366/138.055mz/2.72min",0.0025251,-0.0031671,-0.00014142,-0.0058764,0.0055052,0.011796
"367/120.0445mz/2.72min",0.0014945,-0.002152,-0.0019757,-0.0053385,0.0066641,0.011829
"368/245.1859mz/2.76min",0.013104,-0.0062058,-6.5054e-05,0.0011038,0.0056184,-0.023267
"374/317.1706mz/2.85min",0.0032022,-0.018637,-0.014393,-0.038552,0.013376,0.0021153
"375/339.1525mz/2.85min",0.012461,-0.023042,-0.014046,-0.035847,0.011492,0.010603
"379/215.1255mz/2.89min",-0.013544,-3.217e-05,0.015596,-0.027069,-0.069249,0.0066208
"380/251.1026mz/2.91min",0.005155,-0.0062167,-0.0046235,-0.015028,-0.0041374,-0.0063997
"381/215.1755mz/2.89min",-0.00050123,-0.028284,0.048518,0.040524,-0.01524,-0.012948
"387/170.1176mz/2.95min",-0.011836,0.003895,-0.0040709,0.0068911,-0.0085032,0.010858
"389/210.1101mz/2.95min",-0.0098832,0.00089204,-0.0055428,0.0060394,-0.0090982,0.023144
"391/428.2042mz/2.97min",-0.00048211,-0.017913,0.00018221,-0.01647,0.016546,0.012827
"394/155.0703mz/2.98min",0.002532,-0.0040204,-0.0028956,-0.031207,-0.0095582,0.011338
"401/303.1413mz/3.03min",0.017518,-0.018967,0.031135,0.0082479,0.0052347,0.027438
"402/231.1703mz/3.01min",0.063389,-0.020475,0.0712,0.069312,-0.016941,-0.0093023
"406/210.0737mz/3.05min",0.0042353,0.00026423,0.003324,0.0039409,0.005528,-2.5822e-05
"408/142.0863mz/3.06min",-0.0068909,0.0014931,0.0083329,0.0029871,0.008417,0.0001293
"409/114.055mz/3.06min",-0.0048693,0.0026025,0.010699,0.0071379,0.005514,0.023915
"411/219.1129mz/3.06min",0.0035197,0.002828,0.0072567,0.0053902,0.004124,-0.034796
"412/188.0918mz/3.06min",-0.0068441,0.0015416,0.0088461,0.0053986,0.0087956,0.010726
"414/223.154mz/3.08min",-0.0093466,-0.00067906,0.0039672,-0.0042063,0.002096,0.011893
"415/240.1806mz/3.08min",-0.01776,-0.00056662,0.0009246,-0.0048366,0.0026835,0.00013378
"417/103.0754mz/3.08min",-0.0066419,-0.00105,0.0039158,-0.0039767,0.0011727,0.00022345
"418/147.1016mz/3.08min",-0.0066618,-0.00043633,0.0042368,-0.0035232,0.0010084,0.011499
