"MetaboAnalyst_ID","POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML","POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML","POS_TJGIp7_1_Run16.mzML","POS_TJGIp7_2_Run140.mzML","POS_TJGIp7_3_Run155.mzML","shared_name"
"302/254.1385mz/2.08min",2.40014668782566,1.88643631859863,2.08446277068634,2.1809157393036,2.1933977093421,2.21738538551033,"302"
"305/217.1047mz/2.21min",2.97426146735795,2.92533875715888,2.98136673169494,2.94120515009248,2.81548963042609,2.9117412252199,"305"
"306/102.0914mz/2.13min",2.3210459997083,2.32136742798153,2.4969912330687,2.21366250481131,2.4846661490575,2.37908327580457,"306"
"307/232.1543mz/2.1min",2.9111389173447,2.75361499101372,2.72520968424443,2.24493343364077,2.83413677547733,2.75924039244836,"307"
"309/195.1228mz/2.2min",2.82745052041968,2.27452404828834,2.28279832753874,2.72792617833302,2.31312035712883,2.23661670903883,"309"
"311/157.0835mz/2.21min",2.69662974338287,2.45605951885945,2.55636457228536,2.58005007357732,2.5162227444194,2.48293673943589,"311"
"312/113.0597mz/2.22min",3.10637915051428,2.76719736150662,2.82689243467462,2.87768186581526,2.83001627633074,2.8288194844455,"312"
"320/231.1703mz/2.33min",2.29404077698098,1.72476008899259,2.17658452305707,2.35896853630714,1.94799102232494,2.16608623234788,"320"
"321/146.0601mz/2.34min",3.05109462625621,2.68761532260663,2.75544058401971,2.85045654622254,2.84877847895275,2.77848487846981,"321"
"324/157.0835mz/2.38min",2.67338593797057,2.91527173916093,3.01670811592747,2.47925380487956,2.94662484664818,2.89632068560023,"324"
"328/114.0914mz/2.4min",3.00743968884258,2.60860673110866,2.55157279335819,2.75002056606418,2.61149089994888,2.52371074125235,"328"
"329/190.0499mz/2.41min",2.92829700454627,2.90978030872343,2.94969495028785,2.91217594042209,2.9926407177392,2.95751559541778,"329"
"333/141.0546mz/2.45min",2.60843289943668,2.76913365320298,2.8284488101228,2.83254076509989,2.86753042944775,2.73986161500589,"333"
"334/201.1597mz/2.46min",2.31998537116575,2.11124079167124,2.06170759909688,1.92008499897949,2.52159841683669,2.03708636615112,"334"
"337/102.0914mz/2.48min",3.64853153181919,3.21309773929514,3.24168289018853,3.17405357928484,3.56723580382386,3.14618934715144,"337"
"338/231.1702mz/2.46min",1.43679026923634,2.43517530995808,2.12896797569559,1.63645049187201,2.45669910179797,2.13678029143037,"338"
"339/246.1699mz/2.55min",2.86567051702105,2.57285145174941,2.55294783892759,2.7845722608961,2.66562813203702,2.57720345928228,"339"
"340/216.123mz/2.52min",2.15142749886167,2.25308617029937,2.22724529848636,2.24834477690516,2.24662819627177,2.22819719862253,"340"
"342/130.1591mz/2.52min",3.28121791691357,2.18200666034616,2.18461746977631,2.9959932912107,2.19651274830506,2.19915670476783,"342"
"345/225.1097mz/2.55min",2.49082259400407,2.16381350081209,1.97396406263235,2.44832679156817,2.44123050273641,2.17441755508623,"345"
"349/771.248mz/2.57min",2.73698895855091,2.55218552174802,2.59636419351463,2.77452314521072,2.70463244625323,2.68482380848274,"349"
"350/405.1007mz/2.57min",2.19588953464153,2.56920096517574,2.62492878692983,2.28424874482581,2.65486795257766,2.66873462332862,"350"
"351/793.23mz/2.57min",2.90490740737532,2.76658742797265,2.80556075360264,2.91301599948068,2.85608902122299,2.84522059080707,"351"
"352/386.1273mz/2.58min",1.83995554837528,2.12402339987532,2.37219525180263,2.1559810806826,2.00231911389724,2.4138905151703,"352"
"359/316.2116mz/2.67min",2.65081349957607,2.41652017264843,2.39551497125078,2.61530161423799,2.45795332512378,2.52551386943732,"359"
"361/130.1591mz/2.65min",2.11346047475429,2.987375302068,3.09333424089415,1.63259973078895,3.2262538231233,3.04236250570715,"361"
