"","PC1","PC2","PC3","PC4","PC5","PC6"
"7082/383.2298mz/4.0min",0.026727,-0.016337,0.0035233,-0.0013627,0.050036,-0.21196
"7099/623.3399mz/4.02min",0.027741,-0.023682,0.011851,-0.00018379,0.035664,0.11557
"7102/645.3216mz/4.03min",0.021809,-0.025406,0.0056504,0.0026096,0.017667,-0.50927
"7103/473.2758mz/4.03min",-0.017585,0.024605,0.019443,0.00049166,0.019384,0.25991
"7109/365.1243mz/4.03min",0.12929,-0.10813,0.025535,-0.039732,0.068855,-0.29384
"7113/406.1948mz/4.03min",-0.025355,0.028613,0.014526,0.0075114,0.015908,0.032479
"7114/747.3711mz/4.03min",0.0040555,0.0040345,0.011563,-0.0018092,0.024086,-0.027086
"7115/384.2127mz/4.03min",-0.015086,0.025969,0.019179,0.0026749,0.031765,-0.047374
"7121/430.2mz/4.03min",-0.035399,0.060005,0.091629,0.044565,0.034655,0.023543
"7126/467.2864mz/4.05min",0.04362,-0.035097,0.00066971,-0.01209,0.0096551,0.026628
"7130/339.7025mz/4.05min",-0.014368,0.061591,0.043852,0.0093016,0.018101,0.014163
"7135/552.3029mz/4.07min",0.05306,-0.030075,0.02494,-0.021295,0.095643,-0.0052298
"7136/586.3241mz/4.07min",0.054961,-0.052546,-0.0011592,-0.013836,0.024936,0.024507
"7138/331.1862mz/4.07min",0.028217,-0.025725,0.0082275,-0.0024788,0.039192,0.040663
"7142/501.2707mz/4.08min",0.046133,-0.04148,-0.001898,-0.015944,0.024555,0.038208
"7143/398.2284mz/4.08min",0.0040686,0.0095276,0.016074,-7.2454e-05,0.032828,-0.014276
"7148/550.3599mz/4.08min",-0.010903,0.033554,0.021106,0.0053511,0.036621,-0.025732
"7150/207.138mz/4.09min",0.0085056,-0.01703,-0.017224,-0.034506,-0.020182,-0.032833
"7151/216.1595mz/4.09min",0.013198,0.012278,0.0088845,0.00023816,0.047124,0.023072
"7158/177.0547mz/4.1min",0.0077589,-0.010512,0.011085,-0.0081498,0.043134,0.01872
"7166/120.0444mz/4.11min",0.0015225,-0.0020193,0.018329,0.00084872,0.028072,0.036416
"7167/410.2283mz/4.11min",0.019831,-0.011765,0.0047027,-0.0062981,0.031737,-0.026909
"7169/360.1915mz/4.11min",0.02772,-0.027971,0.0058405,-0.017795,0.022653,0.032179
"7178/453.7576mz/4.12min",0.0084176,0.030016,0.013472,0.00049902,0.0048835,-0.014991
"7180/157.0761mz/4.12min",0.015451,-0.013344,0.0065367,-0.0088025,0.037718,-0.0093534
"7190/230.1135mz/4.14min",-0.0059005,0.014263,0.0078382,-0.0034779,0.034076,0.041846
"7194/683.3607mz/4.15min",-0.0023352,0.0082917,0.021379,0.0057385,0.042941,-0.000939
"7195/234.0219mz/4.15min",0.0048384,0.0084146,0.016659,0.011669,0.030745,0.01414
"7196/204.102mz/4.15min",0.038711,-0.025062,0.0058555,-0.0036612,0.022813,-0.022644
"7197/364.2031mz/4.11min",-0.049069,0.069289,0.02583,0.011809,0.02974,0.010437
"7199/271.0712mz/4.16min",0.052223,-0.073205,-0.0069004,-0.010199,0.042726,-0.011564
"7203/515.2868mz/4.17min",0.021226,-0.0050395,0.017138,-0.0059766,0.027906,-0.02552
"7204/349.1906mz/4.17min",0.0089219,0.044534,0.036585,0.017994,0.033626,-0.038616
"7208/239.1025mz/4.18min",0.037828,-0.036098,0.027052,0.0034825,0.076213,-0.013225
"7214/376.2228mz/4.19min",-0.00018374,0.0054894,0.015302,-0.0014708,0.022176,-0.029587
"7217/237.1596mz/4.19min",0.017706,-0.018955,0.0038331,-0.012106,0.016383,-0.010356
"7220/245.1132mz/4.2min",0.0052517,0.0054856,0.011231,0.027092,0.018558,0.028938
"7221/250.1437mz/4.28min",-0.007073,0.051051,0.044093,0.02664,0.027472,-0.0028324
"7222/987.0622mz/4.2min",0.019558,-0.00035445,0.017528,9.8656e-06,0.01819,-0.040736
"7223/658.3771mz/4.2min",0.018437,-0.001395,0.017081,0.0019901,0.016394,-0.013919
"7225/353.7283mz/4.2min",-0.01144,0.027547,0.014414,0.0016348,0.011866,0.025697
"7226/717.3869mz/4.21min",0.017041,-0.0098033,0.0099673,-0.0023525,0.009789,-0.010995
"7228/658.0428mz/4.21min",0.017669,-0.0008727,0.017821,0.0018156,0.020349,-0.027507
"7231/335.1388mz/4.21min",-0.0060342,0.03833,0.037729,0.019665,0.031914,0.0033378
"7241/342.2385mz/4.22min",0.02259,-0.030347,0.00026441,-0.011604,0.012865,0.033378
"7253/454.3103mz/4.24min",-0.032692,0.089504,0.052886,0.029337,0.011345,-0.031979
"7255/356.2541mz/4.23min",0.014074,-0.0027053,0.010491,-0.0013702,0.018283,0.030576
"7256/479.3225mz/4.23min",0.016094,0.025374,0.013476,-0.0012851,0.015618,0.039763
"7259/453.3069mz/4.24min",-0.02221,0.044834,0.018965,0.0050475,0.015043,0.0050123
"7261/511.2549mz/4.24min",0.027335,-0.026055,-0.016961,-0.025367,-0.0078301,-0.0076652
"7263/192.1383mz/4.24min",0.013757,-0.010476,0.0055791,-0.010814,0.031664,0.016457
"7264/301.1544mz/4.25min",0.013243,0.035712,0.039971,0.023694,0.045122,-0.016124
"7282/270.1123mz/4.27min",-0.0061264,0.011725,0.0085388,0.0041294,0.025241,0.014188
"7287/614.3293mz/4.27min",0.0078544,-0.017642,-0.0026138,-0.0024421,0.029501,-0.039452
"7288/376.2228mz/4.27min",-0.0018663,0.0094351,0.015526,0.00031086,0.020032,0.027555
"7291/473.2755mz/4.28min",-0.028291,0.041745,0.0089362,-0.0020332,0.022112,0.02225
"7296/584.3442mz/4.35min",0.034281,0.007767,0.029293,-0.024698,-0.029264,0.0064516
"7298/526.2945mz/4.29min",-0.0644,0.13452,0.057951,0.043183,0.032151,-0.033621
"7301/332.1642mz/4.29min",-0.0068546,-0.00034947,-0.0098895,-0.025568,0.0025261,0.00056996
"7307/1036.597mz/4.32min",0.020385,0.0065911,0.017355,0.0033931,0.0016058,-0.014777
"7313/293.2109mz/4.31min",0.018735,-0.021757,0.0024937,-0.009787,0.016369,-0.010262
"7314/195.138mz/4.31min",0.017378,-0.019714,0.0036661,-0.0097065,0.014082,-0.024419
"7317/275.2004mz/4.31min",0.019664,-0.021746,0.0060451,-0.011027,0.01387,-0.024874
"7318/291.1952mz/4.31min",0.029656,-0.027135,0.0099541,-0.03674,0.016879,0.038175
"7319/559.3123mz/4.31min",0.037822,-0.0067518,0.017007,-0.0065399,0.030995,-0.016009
"7320/351.2142mz/4.31min",0.017452,-0.029665,0.005592,0.0037592,-0.00044281,0.0042306
"7321/691.4mz/4.32min",0.0167,0.0209,0.033045,0.0053931,0.044281,-0.043948
"7323/149.1325mz/4.32min",0.026437,-0.028139,0.0033684,-0.006436,0.017313,-0.017394
"7334/370.2697mz/4.34min",-0.026163,0.04479,0.0053064,0.00078608,0.031316,0.0091735
"7337/390.2384mz/4.35min",0.0035312,-0.0051559,-0.000123,-0.0070064,0.028225,-0.027112
"7340/370.7204mz/4.35min",-0.02889,0.055869,0.017994,0.0057934,0.01827,-0.041968
"7342/244.1906mz/4.36min",0.0065121,-0.011354,0.0035736,-0.0061429,0.015719,0.02863
"7343/226.1801mz/4.36min",0.0071336,-0.010141,0.0046742,-0.0064335,0.015623,0.0023902
"7345/766.9211mz/4.36min",0.010812,-0.0012087,0.012645,-0.00065119,0.015211,0.0012237
"7351/235.1691mz/4.36min",0.023744,-0.024818,0.00058882,-0.00057052,0.014442,0.018444
"7356/284.1279mz/4.37min",-0.011119,0.03927,0.027836,0.011591,0.025734,-0.0047639
"7358/364.2043mz/4.37min",-0.030365,0.029307,0.0077319,-0.0010986,0.029447,-0.0051097
"7363/210.1025mz/4.39min",0.039622,-0.039289,0.01049,-0.033745,0.034422,-0.011238
"7364/651.3708mz/4.39min",-0.0015521,0.014637,0.017419,0.0011346,0.03691,0.01068
"7366/244.129mz/4.39min",-0.0034263,0.010276,-2.3672e-05,-0.0094012,0.0367,-0.014071
"7367/673.3527mz/4.39min",-0.0069303,0.013392,0.014528,0.0045668,0.019428,-0.01617
"7371/479.3224mz/4.41min",0.017985,0.022054,0.015948,0.0028688,0.016939,-0.028491
"7372/720.4648mz/4.41min",-0.0002362,0.056042,0.031378,0.016171,0.018433,0.0044496
"7373/360.736mz/4.41min",-0.0026762,0.042916,0.021939,0.010516,0.017192,0.0090939
"7378/509.1439mz/4.42min",0.036572,-0.042931,-0.00099071,0.017451,0.043527,-0.014119
"7379/584.3441mz/4.42min",0.030837,-0.012936,0.017926,-0.0040467,0.044441,0.0035506
"7382/215.1178mz/4.43min",0.0080336,0.011172,0.015998,-0.0066975,0.018674,-0.041913
"7400/327.1911mz/4.47min",-0.018796,0.03,0.01616,0.0027157,0.036309,-0.032745
"7401/275.1388mz/4.47min",0.035926,-0.022146,0.0089249,0.014503,0.056111,-0.0019934
"7402/271.1648mz/4.47min",0.034336,-0.031362,0.0094643,0.00052444,0.032568,-0.037052
"7408/695.4121mz/4.47min",0.0081899,0.034492,0.014256,0.0033302,0.010747,-0.0024835
"7410/348.2096mz/4.47min",-0.0054089,0.047361,0.02397,0.0081573,0.00037683,-0.04822
"7412/344.1812mz/4.43min",-0.03091,0.045529,0.023144,0.0067198,0.027032,-0.0042799
"7416/186.1488mz/4.48min",0.036643,-0.02142,0.016817,0.012759,0.043675,0.017884
"7417/379.1859mz/4.49min",0.067134,-0.062607,0.0098511,-0.0064929,0.05592,0.005999
"7418/230.1386mz/4.48min",0.020717,-0.040146,0.014962,-0.0067707,0.051723,-0.0041587
"7419/299.2325mz/4.48min",0.035134,-0.008804,0.011507,0.0032084,0.023353,-0.017628
"7421/413.7386mz/4.48min",-0.11966,0.16487,0.028975,0.027248,0.045064,-0.023612
"7424/826.4702mz/4.49min",-0.030397,0.029312,0.007721,-0.0009541,0.029683,-0.024126
"7425/575.8288mz/4.48min",-0.13051,0.15985,0.066748,0.041556,0.039938,-0.039577
"7426/230.2113mz/4.47min",0.058863,-0.058395,-0.012847,0.058338,0.0089898,0.013632
"7430/531.2796mz/4.49min",0.020038,-0.037823,0.010737,0.029909,0.028961,-0.02264
"7434/171.0916mz/4.49min",0.033233,-0.035909,0.0052984,-0.0071563,0.040982,0.032603
"7435/295.2265mz/4.5min",0.018811,-0.020745,0.005312,-0.0067109,0.018234,-0.024858
"7437/509.2966mz/4.5min",0.021584,-0.019252,0.0089999,-0.0037707,0.039238,0.030301
"7438/277.2159mz/4.5min",0.018547,-0.021868,0.0064104,-0.0064245,0.017647,-0.024194
"7439/309.2056mz/4.5min",0.019213,-0.022786,0.0042779,-0.014519,0.021615,0.018051
"7441/291.1951mz/4.5min",0.015097,-0.018243,6.4933e-06,-0.00033352,0.016476,-0.011737
"7444/353.2295mz/4.5min",0.012451,-0.021783,9.8898e-05,6.6953e-05,0.0042648,-0.02572
"7445/390.2383mz/4.5min",-0.0073858,0.005943,0.0043112,-0.0065185,0.019567,0.013059
"7446/195.1379mz/4.5min",0.017899,-0.020134,0.0053034,-0.0076781,0.018115,0.029798
"7447/584.8231mz/4.51min",-0.029509,0.028652,0.0073458,-0.0013928,0.025142,0.024196
"7450/396.2853mz/4.52min",-0.02714,0.093088,0.033819,0.023184,0.024096,0.012376
"7452/177.1273mz/4.51min",0.019406,-0.024176,0.0056276,-0.007638,0.020543,0.010601
"7453/149.1324mz/4.51min",0.020645,-0.024616,0.0056956,-0.0053292,0.023013,-0.02559
"7460/527.3226mz/4.51min",0.019675,-0.0068906,0.0028067,-0.0084634,0.014723,0.035955
"7461/167.143mz/4.51min",0.027049,-0.034342,0.0072438,-0.0037237,0.039976,0.005186
"7462/231.1591mz/4.52min",0.029784,-0.03996,0.007108,-0.0063068,0.038457,0.042108
"7463/213.1485mz/4.52min",0.026328,-0.034692,0.0076668,-0.0052615,0.039889,0.033149
"7474/109.1012mz/4.53min",0.013185,-0.016298,-0.00081557,-0.0067,0.019616,-0.025336
"7476/293.2108mz/4.54min",0.012391,-0.016399,0.0071991,-0.029978,0.019825,-0.024909
"7483/720.4649mz/4.55min",0.00090443,0.071126,0.038643,0.025256,0.025009,-0.011526
"7485/360.736mz/4.55min",-0.0026372,0.04795,0.023495,0.013411,0.020597,-0.002743
"7488/218.1175mz/4.56min",0.0366,-0.01408,0.0056704,0.0070884,0.022583,-0.026791
"7490/499.2548mz/4.56min",0.018101,-0.0058934,0.015827,0.00064678,0.04624,0.044469
"7494/230.175mz/4.56min",0.015743,-0.01127,0.0056948,-0.00075602,0.028314,0.0036268
"7495/370.2696mz/4.56min",-0.032366,0.059619,0.021251,0.0086353,0.031956,0.006833
"7504/298.1071mz/4.58min",0.0034701,0.010402,0.0081539,0.00032147,0.0090194,0.041706
"7507/311.2213mz/4.59min",0.017754,0.013487,0.023599,0.0062091,0.02062,-0.00032533
"7508/356.254mz/4.59min",0.024259,-0.019021,0.0031638,-0.0045242,0.023174,0.030701
"7513/181.1222mz/4.59min",0.010711,-0.026188,-0.018173,-0.037547,0.1184,-0.0082195
"7516/584.8233mz/4.6min",-0.030112,0.029725,0.00842,-0.0054485,0.025712,0.022621
"7518/346.1798mz/4.6min",0.0033735,0.010545,-0.0058137,-0.017065,0.0019563,0.014543
"7520/351.214mz/4.62min",0.0080829,-0.044862,0.015167,-0.0064651,0.0013977,0.034934
"7522/302.1899mz/4.61min",-0.0019531,0.022586,-0.0093485,-0.020751,-0.0013357,0.0048041
"7524/213.9684mz/4.61min",0.00038844,0.0011614,0.0011433,-0.00051796,-0.001687,-0.014257
"7527/231.9789mz/4.61min",-6.3329e-05,0.0004723,0.00027659,0.00036056,0.00034724,-0.014171
"7528/211.9705mz/4.61min",0.00026346,0.0011579,0.00029724,-0.00063545,-0.0009166,-0.042485
"7530/171.0916mz/4.62min",0.015008,-0.0097275,0.00785,-0.0086134,0.012872,0.0019385
"7535/299.2325mz/4.63min",0.04824,-0.022096,0.0084619,0.0016164,0.02857,0.03169
"7538/264.1592mz/4.63min",0.014909,-0.0097501,0.0073984,-0.004268,0.024342,-0.012344
"7539/396.2854mz/4.63min",-0.018052,0.083979,0.016617,0.013154,0.031319,-0.03661
"7542/706.4493mz/4.64min",-0.0038408,0.022405,0.019279,-0.0003421,0.02664,-0.0021568
"7545/353.7282mz/4.64min",-0.0083958,0.022008,0.014766,0.0025857,0.020427,-0.029082
"7547/559.3489mz/4.64min",-0.026783,0.091865,0.069059,0.036804,0.02205,0.0099484
"7556/648.3387mz/4.66min",0.011424,0.022998,0.017322,-0.0098121,0.02095,0.04312
