"","comp 1","comp 2","comp 3","comp 4","comp 5"
"9029/356.3518mz/8.11min",-0.70027,0,0,0,0
"7914/367.2452mz/5.21min",0.44939,0,0,0,0
"9596/456.4193mz/9.7min",-0.33798,0,0,0,0
"8357/360.3103mz/6.35min",-0.25017,0,0,0,0
"7126/467.2864mz/4.05min",-0.23168,0,0,0,0
"8677/607.4786mz/7.2min",0.16566,0,0,0,0
"9524/442.4038mz/9.44min",-0.15491,0,0,0,0
"7744/425.1829mz/4.92min",-0.11621,0,0,0,0
"8174/317.172mz/5.78min",-0.10597,0,0,0,0
"9543/454.4037mz/9.49min",-0.031624,0,0,0,0
"9282/409.3826mz/8.57min",0,-0.72421,0,0,0
"7950/688.3445mz/5.29min",0,-0.53573,0,0,0
"9249/427.3931mz/8.48min",0,-0.23035,0,0,0
"9484/460.4508mz/9.3min",0,0.22607,0,0,0
"9440/397.3461mz/9.21min",0,-0.20565,0,0,0
"9281/427.3933mz/8.57min",0,-0.14208,0,0,0
"8540/344.2791mz/6.74min",0,-0.1052,0,0,0
"9302/476.3555mz/8.67min",0,-0.10125,0,0,0
"9360/393.3148mz/8.87min",0,-0.018373,0,0,0
"9300/340.3572mz/8.66min",0,-0.014521,0,0,0
"7082/383.2298mz/4.0min",0,0,0,0,0
"7099/623.3399mz/4.02min",0,0,0,0,0
"7102/645.3216mz/4.03min",0,0,0,0,0
"7103/473.2758mz/4.03min",0,0,0,0,0
"7109/365.1243mz/4.03min",0,0,0,0,0
"7113/406.1948mz/4.03min",0,0,0,0,0
"7114/747.3711mz/4.03min",0,0,0,0,0
"7115/384.2127mz/4.03min",0,0,0,0,0
"7121/430.2mz/4.03min",0,0,0,0,0
"7130/339.7025mz/4.05min",0,0,0,0,0
"7135/552.3029mz/4.07min",0,0,0,0,0
"7136/586.3241mz/4.07min",0,0,0,0,0
"7138/331.1862mz/4.07min",0,0,0,0,0
"7142/501.2707mz/4.08min",0,0,0,0,0
"7143/398.2284mz/4.08min",0,0,0,0,0
"7148/550.3599mz/4.08min",0,0,0,0,0
"7150/207.138mz/4.09min",0,0,0,0,0
"7151/216.1595mz/4.09min",0,0,0,0,0
"7158/177.0547mz/4.1min",0,0,0,0,0
"7166/120.0444mz/4.11min",0,0,0,0,0
"7167/410.2283mz/4.11min",0,0,0,0,0
"7169/360.1915mz/4.11min",0,0,0,0,0
"7178/453.7576mz/4.12min",0,0,0,0,0
"7180/157.0761mz/4.12min",0,0,0,0,0
"7190/230.1135mz/4.14min",0,0,0,0,0
"7194/683.3607mz/4.15min",0,0,0,0,0
"7195/234.0219mz/4.15min",0,0,0,0,0
"7196/204.102mz/4.15min",0,0,0,0,0
"7197/364.2031mz/4.11min",0,0,0,0,0
"7199/271.0712mz/4.16min",0,0,0,0,0
"7203/515.2868mz/4.17min",0,0,0,0,0
