"Log2_FoldChange","MetaboAnalyst_ID"
1.4927,"7082/383.2298mz/4.0min"
1.7154,"7099/623.3399mz/4.02min"
1.5093,"7102/645.3216mz/4.03min"
-1.3214,"7103/473.2758mz/4.03min"
7.9658,"7109/365.1243mz/4.03min"
-1.7833,"7113/406.1948mz/4.03min"
0.097059,"7114/747.3711mz/4.03min"
-1.2427,"7115/384.2127mz/4.03min"
-1.824,"7121/430.2mz/4.03min"
2.7969,"7126/467.2864mz/4.05min"
-1.4345,"7130/339.7025mz/4.05min"
2.7516,"7135/552.3029mz/4.07min"
3.6319,"7136/586.3241mz/4.07min"
1.7568,"7138/331.1862mz/4.07min"
2.998,"7142/501.2707mz/4.08min"
-0.0033193,"7143/398.2284mz/4.08min"
-1.1148,"7148/550.3599mz/4.08min"
0.79604,"7150/207.138mz/4.09min"
0.42138,"7151/216.1595mz/4.09min"
0.44941,"7158/177.0547mz/4.1min"
0.06492,"7166/120.0444mz/4.11min"
1.1363,"7167/410.2283mz/4.11min"
1.8222,"7169/360.1915mz/4.11min"
0.094535,"7178/453.7576mz/4.12min"
0.91002,"7180/157.0761mz/4.12min"
-0.60994,"7190/230.1135mz/4.14min"
-0.34987,"7194/683.3607mz/4.15min"
0.074799,"7195/234.0219mz/4.15min"
2.3559,"7196/204.102mz/4.15min"
-3.6036,"7197/364.2031mz/4.11min"
3.8925,"7199/271.0712mz/4.16min"
1.1215,"7203/515.2868mz/4.17min"
0.039878,"7204/349.1906mz/4.17min"
2.2142,"7208/239.1025mz/4.18min"
-0.13654,"7214/376.2228mz/4.19min"
1.1908,"7217/237.1596mz/4.19min"
0.14827,"7220/245.1132mz/4.2min"
-0.86549,"7221/250.1437mz/4.28min"
1.0168,"7222/987.0622mz/4.2min"
0.97819,"7223/658.3771mz/4.2min"
-1.0236,"7225/353.7283mz/4.2min"
1.0234,"7226/717.3869mz/4.21min"
0.91916,"7228/658.0428mz/4.21min"
-0.76574,"7231/335.1388mz/4.21min"
1.6669,"7241/342.2385mz/4.22min"
-2.5753,"7253/454.3103mz/4.24min"
0.74187,"7255/356.2541mz/4.23min"
0.56689,"7256/479.3225mz/4.23min"
-1.8191,"7259/453.3069mz/4.24min"
1.8941,"7261/511.2549mz/4.24min"
0.7975,"7263/192.1383mz/4.24min"
0.33678,"7264/301.1544mz/4.25min"
-0.55278,"7282/270.1123mz/4.27min"
0.66206,"7287/614.3293mz/4.27min"
-0.27598,"7288/376.2228mz/4.27min"
-2.1555,"7291/473.2755mz/4.28min"
1.675,"7296/584.3442mz/4.35min"
-4.7767,"7298/526.2945mz/4.29min"
-0.3093,"7301/332.1642mz/4.29min"
1.0251,"7307/1036.597mz/4.32min"
1.2984,"7313/293.2109mz/4.31min"
1.1968,"7314/195.138mz/4.31min"
1.3436,"7317/275.2004mz/4.31min"
1.8313,"7318/291.1952mz/4.31min"
2.0474,"7319/559.3123mz/4.31min"
1.4232,"7320/351.2142mz/4.31min"
0.58064,"7321/691.4mz/4.32min"
1.7932,"7323/149.1325mz/4.32min"
-2.0817,"7334/370.2697mz/4.34min"
0.21777,"7337/390.2384mz/4.35min"
-2.3197,"7340/370.7204mz/4.35min"
0.50452,"7342/244.1906mz/4.36min"
0.51109,"7343/226.1801mz/4.36min"
0.55803,"7345/766.9211mz/4.36min"
1.6074,"7351/235.1691mz/4.36min"
-1.1151,"7356/284.1279mz/4.37min"
-2.0985,"7358/364.2043mz/4.37min"
2.5167,"7363/210.1025mz/4.39min"
-0.38639,"7364/651.3708mz/4.39min"
-0.41618,"7366/244.129mz/4.39min"
-0.59612,"7367/673.3527mz/4.39min"
0.71231,"7371/479.3224mz/4.41min"
-0.55791,"7372/720.4648mz/4.41min"
-0.65023,"7373/360.736mz/4.41min"
2.4009,"7378/509.1439mz/4.42min"
