sample_name,filepath
NEG_D5-Ctrl-a-P-EAMeOH_Run29.mzML,NEG_D5-Ctrl-a-P-EAMeOH_Run29.mzML
NEG_D5-Ctrl-b-P-EAMeOH_Run32.mzML,NEG_D5-Ctrl-b-P-EAMeOH_Run32.mzML
NEG_D5-Ctrl-c-P-EAMeOH_Run35.mzML,NEG_D5-Ctrl-c-P-EAMeOH_Run35.mzML
NEG_D5-211-C1-a_Run92.mzML,NEG_D5-211-C1-a_Run92.mzML
NEG_D5-211-C1-b_Run95.mzML,NEG_D5-211-C1-b_Run95.mzML
NEG_D5-211-C1-c_Run98.mzML,NEG_D5-211-C1-c_Run98.mzML
