Filename,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML,NEG_D5-211-C3-a_Run146.mzML,NEG_D5-211-C3-b_Run149.mzML,NEG_D5-211-C3-c_Run152.mzML
73/226.1801mz/4.37min,138396.81,117282.11,127039.375,0.0,0.0,0.0
75/236.162mz/4.45min,82167.91,66461.484,77752.49,0.0,0.0,0.0
77/689.2987mz/4.5min,553162.1,431136.62,874201.06,0.0,0.0,0.0
78/433.2067mz/4.54min,5378270.0,4720300.0,8173895.5,0.0,0.0,0.0
79/450.2335mz/4.54min,2713164.2,2280884.2,3885283.5,0.0,0.0,0.0
80/455.1886mz/4.54min,36426240.0,33078956.0,46258470.0,0.0,0.0,0.0
81/236.0805mz/4.54min,2251770.5,2062183.1,3239293.5,0.0,0.0,0.0
83/244.0667mz/4.55min,392515.88,343792.88,535368.5,0.0,0.0,0.0
84/469.109mz/4.69min,404024.0,341365.66,429135.84,0.0,0.0,0.0
85/211.9707mz/4.69min,3885960.8,4098365.8,4073209.0,0.0,0.0,0.0
87/229.9813mz/4.69min,8713632.0,9201769.0,9118387.0,0.0,0.0,0.0
88/231.9791mz/4.69min,8553489.0,9007000.0,8944106.0,0.0,0.0,0.0
89/232.9823mz/4.69min,706129.5,762901.06,750166.3,0.0,0.0,0.0
90/230.9845mz/4.69min,722326.3,755746.25,758790.56,0.0,0.0,0.0
91/227.9665mz/4.69min,0.0,0.0,0.0,2109242.0,2122199.0,2115998.0
93/297.9517mz/4.69min,0.0,0.0,0.0,465761.47,469806.03,461378.06
94/447.127mz/4.69min,489896.84,396407.16,514181.6,0.0,0.0,0.0
95/295.9537mz/4.69min,0.0,0.0,0.0,477768.56,478461.44,479640.5
96/247.0883mz/4.7min,456514.1,474250.84,599881.7,0.0,0.0,0.0
97/269.0701mz/4.71min,416761.0,436035.22,552757.1,0.0,0.0,0.0
98/568.2963mz/4.73min,768481.94,756033.0,653115.9,0.0,0.0,0.0
99/573.2517mz/4.73min,4522530.0,4588901.5,4186200.5,0.0,0.0,0.0
100/228.1959mz/4.82min,216914.27,135601.77,210690.34,0.0,0.0,0.0
101/250.1777mz/4.82min,560718.4,393789.3,574866.4,0.0,0.0,0.0
102/270.1464mz/4.85min,496937.72,353035.2,666895.4,0.0,0.0,0.0
104/448.2032mz/4.9min,95138.88,83090.31,121074.984,0.0,0.0,0.0
105/426.9677mz/5.06min,0.0,0.0,0.0,6153301.5,6078797.0,6342887.0
107/344.1301mz/5.23min,716908.6,616682.4,1003180.8,0.0,0.0,0.0
108/649.3063mz/5.23min,1071198.9,881551.06,1451975.6,0.0,0.0,0.0
109/666.333mz/5.23min,998123.44,802883.44,1186714.6,0.0,0.0,0.0
110/671.2884mz/5.24min,10904982.0,9207097.0,13314125.0,0.0,0.0,0.0
111/318.3mz/5.24min,2385896.0,2681978.2,2260510.0,0.0,0.0,0.0
113/203.062mz/5.28min,368459.94,289328.8,399944.6,0.0,0.0,0.0
114/298.2739mz/5.3min,593503.06,598996.5,555201.94,0.0,0.0,0.0
115/256.2998mz/5.42min,11307937.0,11312143.0,11063268.0,0.0,0.0,0.0
116/264.092mz/5.43min,458984.72,398626.7,472174.56,0.0,0.0,0.0
117/284.6053mz/5.43min,601384.6,552727.4,640882.44,0.0,0.0,0.0
118/448.2033mz/5.43min,7044495.5,6236443.5,7188043.0,0.0,0.0,0.0
119/470.1853mz/5.43min,12976840.0,11808889.0,13135237.0,0.0,0.0,0.0
120/917.3813mz/5.43min,682053.44,563541.94,722467.9,0.0,0.0,0.0
121/304.2997mz/5.46min,420237.8,1600779.4,781189.0,0.0,0.0,0.0
122/284.2946mz/5.48min,122752.555,143970.66,93965.07,0.0,0.0,0.0
123/302.3052mz/5.48min,4338535.0,4959930.0,3558313.5,0.0,0.0,0.0
124/303.3085mz/5.48min,842388.94,950029.44,679248.75,0.0,0.0,0.0
126/322.2713mz/5.58min,458712.03,531342.1,355391.0,0.0,0.0,0.0
127/437.193mz/5.58min,2009082.9,2349523.8,2140853.8,0.0,0.0,0.0
128/300.2896mz/5.58min,23287200.0,25048578.0,17675370.0,0.0,0.0,0.0
129/344.3157mz/5.61min,1565503.1,1719950.9,1235153.4,0.0,0.0,0.0
130/195.1016mz/5.61min,763165.75,753661.0,792258.3,0.0,0.0,0.0
132/347.3347mz/5.65min,972210.75,1045634.9,693086.06,0.0,0.0,0.0
133/346.3313mz/5.66min,4567720.0,4998122.5,4014102.8,0.0,0.0,0.0
134/105.0335mz/5.68min,1846915.0,2467678.5,2597630.5,0.0,0.0,0.0
135/118.0651mz/5.68min,832281.06,1088992.5,1140044.9,0.0,0.0,0.0
136/225.091mz/5.68min,1899133.2,2506728.2,2575933.2,0.0,0.0,0.0
137/279.0991mz/5.68min,15139993.0,19929360.0,20734506.0,0.0,0.0,0.0
138/320.1255mz/5.68min,1905326.9,2570896.2,2744408.2,0.0,0.0,0.0
139/535.2088mz/5.68min,541581.44,869413.3,919714.56,0.0,0.0,0.0
141/211.0754mz/5.68min,1131671.8,1541299.8,1620104.2,0.0,0.0,0.0
142/887.3878mz/5.68min,1196454.2,1040328.06,1421480.6,0.0,0.0,0.0
143/377.1662mz/5.72min,1376944.8,1170561.6,1339226.5,0.0,0.0,0.0
144/399.1482mz/5.73min,3258261.8,2931925.0,3253686.2,0.0,0.0,0.0
145/284.2946mz/5.75min,577704.06,687102.5,558324.5,0.0,0.0,0.0
146/344.3157mz/5.77min,676021.5,770903.5,717970.06,0.0,0.0,0.0
147/314.3051mz/5.79min,476036.06,518330.34,406002.38,0.0,0.0,0.0
148/402.3574mz/5.81min,139989.27,311782.38,359235.12,0.0,0.0,0.0
149/517.2518mz/5.81min,538624.25,740317.6,575078.3,0.0,0.0,0.0
150/339.1118mz/5.83min,547895.56,725215.44,619556.4,0.0,0.0,0.0
151/147.0805mz/5.83min,233216.47,295731.25,255060.53,0.0,0.0,0.0
152/631.3266mz/5.88min,1050586.8,821282.8,1042287.9,0.0,0.0,0.0
153/332.331mz/5.88min,179873.08,678632.56,343547.97,0.0,0.0,0.0
154/330.3364mz/5.89min,1416246.5,1549509.8,1088510.6,0.0,0.0,0.0
155/371.1167mz/5.91min,120014.67,84054.51,121271.25,0.0,0.0,0.0
157/291.0778mz/5.95min,478262.47,501012.03,493525.06,0.0,0.0,0.0
158/449.1847mz/5.95min,517060.9,571628.44,560082.3,0.0,0.0,0.0
160/328.3208mz/5.99min,12168890.0,12757800.0,10163997.0,0.0,0.0,0.0
161/400.1797mz/5.99min,391462.44,288788.03,393096.47,0.0,0.0,0.0
162/337.1712mz/5.99min,2623870.0,1889774.9,2594750.2,0.0,0.0,0.0
163/359.1532mz/5.99min,1600124.2,1198200.2,1627965.5,0.0,0.0,0.0
164/629.3109mz/5.99min,434086.2,271733.2,435374.4,0.0,0.0,0.0
165/354.2847mz/6.0min,389500.53,460759.3,445157.3,0.0,0.0,0.0
166/359.2401mz/6.0min,775073.0,949466.8,942602.25,0.0,0.0,0.0
167/563.2381mz/6.01min,384757.25,374614.94,464846.44,0.0,0.0,0.0
168/372.347mz/6.04min,3556494.8,3996401.8,2820518.8,0.0,0.0,0.0
169/532.2585mz/6.07min,517858.97,339406.1,506841.6,0.0,0.0,0.0
172/119.0856mz/6.1min,1330526.4,2233152.8,1468033.6,0.0,0.0,0.0
173/147.0805mz/6.1min,20449328.0,33783200.0,22549684.0,0.0,0.0,0.0
174/165.0911mz/6.1min,1058426.0,1798361.6,1163049.0,0.0,0.0,0.0
175/244.0766mz/6.1min,497848.2,913132.8,605505.1,0.0,0.0,0.0
176/349.135mz/6.1min,5556000.0,9163973.0,6053599.0,0.0,0.0,0.0
177/697.2629mz/6.1min,882939.06,2269270.2,1110335.6,0.0,0.0,0.0
178/235.0712mz/6.1min,478825.16,755374.6,515278.03,0.0,0.0,0.0
179/255.5845mz/6.1min,744731.94,1270634.2,886366.75,0.0,0.0,0.0
180/219.057mz/6.11min,647338.25,1139331.4,737153.9,0.0,0.0,0.0
181/371.117mz/6.11min,26425906.0,38862788.0,29274146.0,0.0,0.0,0.0
182/372.1202mz/6.11min,6319610.5,9259321.0,7032656.0,0.0,0.0,0.0
183/719.245mz/6.11min,5666258.0,10464346.0,6753778.5,0.0,0.0,0.0
184/217.0422mz/6.11min,0.0,0.0,0.0,636316.0,607718.75,640214.7
185/412.1433mz/6.11min,703571.25,1128885.2,852731.9,0.0,0.0,0.0
186/388.6215mz/6.1min,101973.68,290964.75,143797.67,0.0,0.0,0.0
187/312.3258mz/6.16min,415140.75,454608.84,374668.06,0.0,0.0,0.0
188/532.2584mz/6.16min,607117.8,405210.72,584279.44,0.0,0.0,0.0
189/313.2347mz/6.19min,1839281.8,1805279.5,2191061.2,0.0,0.0,0.0
191/430.3886mz/6.2min,127621.22,275812.16,356671.38,0.0,0.0,0.0
193/357.2608mz/6.22min,1521307.1,2144841.0,2540760.8,0.0,0.0,0.0
194/480.308mz/6.22min,322152.88,407095.1,475879.5,0.0,0.0,0.0
195/629.3109mz/6.24min,411784.16,248855.86,408828.3,0.0,0.0,0.0
196/401.287mz/6.24min,1438889.8,1517338.9,1878982.4,0.0,0.0,0.0
197/445.3131mz/6.25min,618542.56,691050.0,1103891.2,0.0,0.0,0.0
198/671.2879mz/6.25min,219836.03,233972.44,249598.16,0.0,0.0,0.0
199/265.1477mz/6.26min,0.0,0.0,0.0,632178.75,599530.0,569034.4
200/385.1324mz/6.27min,214629.77,622317.56,215233.44,0.0,0.0,0.0
201/255.243mz/6.3min,816054.1,1000481.7,987189.6,0.0,0.0,0.0
202/220.1122mz/6.31min,1028722.6,1579625.2,1622712.4,0.0,0.0,0.0
203/359.1532mz/6.34min,75712.38,51562.074,72971.52,0.0,0.0,0.0
204/337.1713mz/6.34min,136896.73,94422.586,135945.48,0.0,0.0,0.0
205/411.208mz/6.37min,455104.47,372749.9,456376.56,0.0,0.0,0.0
206/433.19mz/6.37min,4424338.0,3802599.0,4402694.0,0.0,0.0,0.0
207/275.083mz/6.38min,1517280.0,1233435.2,1469369.2,0.0,0.0,0.0
208/431.1742mz/6.43min,415688.78,393628.0,444809.7,0.0,0.0,0.0
209/335.125mz/6.56min,550699.2,348793.7,378734.2,0.0,0.0,0.0
210/431.1741mz/6.6min,599387.9,586587.75,612249.75,0.0,0.0,0.0
211/409.1923mz/6.6min,1062406.1,1023131.1,1065341.4,0.0,0.0,0.0
212/472.2008mz/6.6min,411560.8,409901.12,430027.25,0.0,0.0,0.0
214/298.2739mz/6.64min,121940.21,150057.56,97908.4,0.0,0.0,0.0
215/301.1408mz/6.65min,1792187.2,1599049.6,1671074.6,0.0,0.0,0.0
217/342.2425mz/6.78min,441377.4,608914.44,399880.12,0.0,0.0,0.0
219/283.263mz/6.83min,113243.58,148907.88,127692.81,0.0,0.0,0.0
220/577.3609mz/6.86min,1099165.6,798815.75,1054404.8,0.0,0.0,0.0
221/311.1684mz/6.88min,0.0,0.0,0.0,837361.4,780867.56,844172.25
223/255.2318mz/6.98min,106372.5,163349.73,220949.2,0.0,0.0,0.0
224/237.2213mz/6.98min,64129.83,143574.7,192841.34,0.0,0.0,0.0
225/337.2346mz/6.98min,285232.38,402534.3,547119.1,0.0,0.0,0.0
226/311.1684mz/7.02min,0.0,0.0,0.0,579254.0,615412.0,603999.4
229/300.2895mz/7.08min,140802.33,199502.31,130383.89,0.0,0.0,0.0
231/649.4493mz/7.09min,162212.48,329316.28,313677.72,0.0,0.0,0.0
232/605.423mz/7.09min,216554.72,424936.44,397836.62,0.0,0.0,0.0
233/341.266mz/7.09min,324116.12,538096.3,477364.78,0.0,0.0,0.0
234/395.219mz/7.1min,234889.4,292170.84,298131.25,0.0,0.0,0.0
235/561.3969mz/7.1min,262653.78,500088.03,461249.0,0.0,0.0,0.0
236/517.3708mz/7.1min,284214.75,526698.3,470688.94,0.0,0.0,0.0
237/385.2921mz/7.1min,316618.78,521795.2,446131.72,0.0,0.0,0.0
238/429.3182mz/7.11min,365406.06,680825.06,580839.56,0.0,0.0,0.0
239/473.3445mz/7.1min,316103.9,593680.44,494354.88,0.0,0.0,0.0
241/478.2924mz/7.17min,998251.8,825215.6,1032750.7,0.0,0.0,0.0
242/368.2581mz/7.21min,457054.9,593719.1,523944.75,0.0,0.0,0.0
243/192.9286mz/7.31min,0.0,0.0,0.0,135561.39,176279.84,148223.5
244/478.2924mz/7.31min,234498.33,188469.33,241368.23,0.0,0.0,0.0
250/345.2011mz/7.37min,284878.1,385844.47,463968.84,0.0,0.0,0.0
253/353.1423mz/7.37min,0.0,0.0,0.0,8704369.0,8268795.5,6087083.0
254/384.935mz/7.37min,0.0,0.0,0.0,762155.8,451593.62,638199.1
257/237.2213mz/7.37min,859413.0,1070492.8,1270616.2,0.0,0.0,0.0
258/323.2191mz/7.37min,498740.75,697525.8,903897.06,0.0,0.0,0.0
260/350.1775mz/7.37min,1576785.4,2165822.5,2274122.0,0.0,0.0,0.0
262/354.1732mz/7.37min,395623.88,497457.9,549678.2,0.0,0.0,0.0
263/438.1196mz/7.37min,0.0,0.0,0.0,387543.6,368562.62,291393.1
265/351.1478mz/7.37min,0.0,0.0,0.0,426858.53,406631.4,290962.03
266/316.9475mz/7.37min,0.0,0.0,0.0,1643187.4,1698572.2,1389446.2
267/452.9223mz/7.37min,0.0,0.0,0.0,304509.28,290168.38,376645.34
268/80.9479mz/7.37min,453578.38,605250.75,696817.56,0.0,0.0,0.0
272/140.0683mz/7.37min,415988.38,469224.88,470809.44,0.0,0.0,0.0
274/780.5511mz/7.37min,354461.75,497442.28,409024.62,0.0,0.0,0.0
275/248.9602mz/7.38min,0.0,0.0,0.0,1371832.8,1734086.0,2195071.2
276/255.2318mz/7.38min,1208793.4,1477349.6,1789242.0,0.0,0.0,0.0
278/782.5662mz/7.38min,385619.3,462327.5,619732.06,0.0,0.0,0.0
280/716.5221mz/7.37min,258066.17,1509334.6,262936.12,0.0,0.0,0.0
282/369.1369mz/7.38min,0.0,0.0,0.0,581937.8,586199.9,519707.66
283/481.2922mz/7.46min,2157188.5,2751083.0,2623370.0,0.0,0.0,0.0
284/395.3306mz/7.47min,514446.0,694074.94,659403.7,0.0,0.0,0.0
285/377.3202mz/7.47min,682054.6,800180.3,753559.5,0.0,0.0,0.0
286/283.263mz/7.51min,231364.78,335643.38,371229.06,0.0,0.0,0.0
287/365.266mz/7.51min,739440.5,1173794.8,1446709.9,0.0,0.0,0.0
288/265.2525mz/7.52min,119325.67,172764.45,186790.73,0.0,0.0,0.0
291/579.2633mz/7.54min,2684396.0,2711241.5,3485227.0,0.0,0.0,0.0
294/421.1558mz/7.55min,268314.06,274436.03,347455.12,0.0,0.0,0.0
295/557.2812mz/7.55min,396491.6,395436.16,506449.12,0.0,0.0,0.0
297/192.9286mz/7.59min,0.0,0.0,0.0,182634.11,345804.38,152713.28
298/481.292mz/7.57min,631849.1,775738.56,662007.1,0.0,0.0,0.0
301/131.5336mz/7.61min,989279.8,2525547.2,2123222.5,0.0,0.0,0.0
303/410.3048mz/7.62min,330351.22,440331.66,440792.5,0.0,0.0,0.0
305/863.5658mz/7.68min,0.0,0.0,0.0,96992.516,220702.34,577108.8
309/501.3757mz/7.69min,156947.27,396286.84,331307.38,0.0,0.0,0.0
310/545.402mz/7.69min,117346.766,310210.44,267886.2,0.0,0.0,0.0
312/250.1777mz/7.7min,436824.75,257014.73,324802.44,0.0,0.0,0.0
314/226.1802mz/7.7min,1075306.4,582207.6,849377.25,0.0,0.0,0.0
317/408.3081mz/7.7min,2298667.2,1346816.5,1779712.5,0.0,0.0,0.0
318/457.3494mz/7.7min,201157.11,482692.44,401540.97,0.0,0.0,0.0
320/273.2575mz/7.7min,305999.0,407141.72,301217.6,0.0,0.0,0.0
321/192.9286mz/7.71min,0.0,0.0,0.0,105922.266,92615.29,664492.1
322/740.4045mz/7.74min,656183.7,376628.03,731991.75,0.0,0.0,0.0
323/282.2215mz/7.75min,1215580.5,1264124.4,1251248.1,0.0,0.0,0.0
324/325.184mz/7.75min,0.0,0.0,0.0,1643544.0,1511225.0,1741464.0
325/579.2632mz/7.75min,3367377.5,3199290.0,3899239.5,0.0,0.0,0.0
326/421.1559mz/7.75min,704944.6,652818.94,821900.8,0.0,0.0,0.0
327/557.2812mz/7.75min,601270.94,558752.3,676706.5,0.0,0.0,0.0
331/306.9188mz/7.77min,0.0,0.0,0.0,265174.28,490841.75,172336.28
333/449.3021mz/7.77min,410327.8,550195.75,508390.44,0.0,0.0,0.0
334/393.2195mz/7.77min,614467.4,751194.7,727603.44,0.0,0.0,0.0
336/782.5661mz/7.77min,267284.34,309090.8,405387.88,0.0,0.0,0.0
339/118.9267mz/7.77min,0.0,0.0,0.0,386990.06,407085.12,644127.0
340/353.1636mz/7.77min,0.0,0.0,0.0,682864.9,635733.2,543769.4
341/355.1581mz/7.77min,0.0,0.0,0.0,14472680.0,13404559.0,11744723.0
342/440.1353mz/7.77min,0.0,0.0,0.0,633280.25,644413.94,549418.1
345/80.9479mz/7.77min,608120.56,878339.6,868997.2,0.0,0.0,0.0
348/362.3026mz/7.77min,609177.06,268833.16,429664.03,0.0,0.0,0.0
349/118.924mz/7.77min,0.0,0.0,0.0,1041955.56,1067268.2,1071374.4
350/316.9475mz/7.77min,0.0,0.0,0.0,1213415.5,1180349.4,1252453.8
351/357.1626mz/7.77min,0.0,0.0,0.0,345273.12,311706.56,276927.53
352/452.9223mz/7.77min,0.0,0.0,0.0,161133.9,154870.33,138524.83
353/221.1751mz/7.77min,611463.44,323904.6,499227.66,0.0,0.0,0.0
354/226.1802mz/7.77min,875251.06,477243.1,677584.6,0.0,0.0,0.0
355/228.1958mz/7.77min,1119824.1,617810.2,886804.6,0.0,0.0,0.0
356/244.1907mz/7.77min,658246.4,340914.88,528462.7,0.0,0.0,0.0
357/408.3082mz/7.77min,7784803.5,4527249.5,6539636.5,0.0,0.0,0.0
358/248.9602mz/7.77min,0.0,0.0,0.0,1505631.5,1467833.9,1068242.5
359/384.9351mz/7.77min,0.0,0.0,0.0,581635.56,416769.34,713664.56
360/236.1621mz/7.78min,597995.0,325925.53,469060.94,0.0,0.0,0.0
362/250.1777mz/7.78min,1942089.2,1096949.4,1587470.6,0.0,0.0,0.0
363/266.1726mz/7.78min,955077.4,537600.0,786402.1,0.0,0.0,0.0
365/371.1527mz/7.78min,0.0,0.0,0.0,1221275.9,1160775.0,1138295.6
366/668.6182mz/7.8min,131048.17,325896.25,400592.38,0.0,0.0,0.0
368/395.3305mz/7.8min,323279.38,625791.75,427536.22,0.0,0.0,0.0
369/409.2744mz/7.82min,474231.78,675851.94,595268.06,0.0,0.0,0.0
372/740.4044mz/7.83min,519320.3,163949.23,534845.44,0.0,0.0,0.0
375/140.0682mz/7.86min,367544.5,387615.97,402318.38,0.0,0.0,0.0
376/213.9829mz/7.87min,1919399.9,1027605.4,1473685.1,0.0,0.0,0.0
377/384.9347mz/7.88min,0.0,0.0,0.0,140504.47,136782.25,253706.52
378/80.9479mz/7.87min,554205.44,766733.0,662708.0,0.0,0.0,0.0
380/281.2481mz/7.87min,0.0,0.0,3262.2358,364233.34,378211.53,269896.3
381/785.3372mz/7.87min,0.0,0.0,0.0,508155.25,506246.5,472962.2
382/351.2142mz/7.88min,347831.1,411891.94,446646.34,0.0,0.0,0.0
383/373.2323mz/7.88min,288056.03,366857.03,393746.16,0.0,0.0,0.0
386/248.9602mz/7.88min,0.0,0.0,0.0,800300.2,888062.5,773301.3
387/449.1608mz/7.88min,0.0,0.0,0.0,601715.9,598640.25,487347.53
390/327.2268mz/7.88min,292771.03,401697.75,469093.34,0.0,0.0,0.0
392/780.551mz/7.88min,524300.3,586630.3,463874.03,0.0,0.0,0.0
394/116.9284mz/7.88min,0.0,0.0,0.0,40500460.0,38543800.0,35753150.0
395/117.9285mz/7.88min,0.0,0.0,0.0,4663169.0,4464483.5,4131375.0
396/118.924mz/7.88min,0.0,0.0,0.0,654128.94,654059.94,592942.6
397/118.9267mz/7.88min,0.0,0.0,0.0,828325.94,809463.94,1048212.4
400/379.1792mz/7.88min,0.0,0.0,0.0,1524456.8,1506487.5,1285827.1
401/400.1471mz/7.88min,0.0,0.0,0.0,295367.12,277516.16,109893.81
403/306.9188mz/7.85min,0.0,0.0,0.0,92494.055,119771.74,383048.28
404/316.9475mz/7.88min,0.0,0.0,0.0,611604.94,631445.0,612944.06
405/381.1737mz/7.88min,0.0,0.0,0.0,30314796.0,29786300.0,25537398.0
407/466.1508mz/7.88min,0.0,0.0,0.0,1356257.4,1336341.0,1186649.1
410/265.2526mz/7.88min,550402.7,593038.0,659578.25,0.0,0.0,0.0
411/283.2631mz/7.88min,1038087.2,1192718.6,1254190.1,0.0,0.0,0.0
412/378.2088mz/7.88min,1604780.8,1902974.9,1778196.0,0.0,0.0,0.0
413/134.8945mz/7.88min,0.0,0.0,0.0,4900935.5,4547528.0,4170825.8
416/382.176mz/7.88min,0.0,0.0,0.0,9148317.0,8942891.0,7616742.5
417/114.934mz/7.88min,0.0,0.0,0.0,2118586.2,2027686.9,1894282.2
418/351.2504mz/7.88min,954807.4,1233496.9,1332614.5,0.0,0.0,0.0
419/352.3391mz/7.88min,1808270.0,1893316.8,2116893.0,0.0,0.0,0.0
420/782.5661mz/7.88min,663917.5,651856.5,836470.9,0.0,0.0,0.0
421/808.5823mz/7.88min,466998.12,482550.6,620544.4,0.0,0.0,0.0
422/810.5972mz/7.87min,417331.88,667023.6,445068.88,0.0,0.0,0.0
423/730.5377mz/7.94min,2663547.5,204582.55,203609.03,0.0,0.0,0.0
424/132.9001mz/7.89min,0.0,0.0,0.0,236777.6,224690.08,211747.0
425/238.9315mz/7.89min,0.0,0.0,0.0,208399.66,272884.84,439770.47
428/752.5197mz/7.9min,5045745.5,824222.5,733279.56,0.0,0.0,0.0
431/579.2631mz/7.9min,866906.25,837409.8,983598.94,0.0,0.0,0.0
432/443.2046mz/7.9min,256284.84,784429.4,707211.6,0.0,0.0,0.0
433/397.1683mz/7.91min,0.0,0.0,0.0,2233870.0,2209875.0,2148210.2
435/325.184mz/7.96min,0.0,0.0,0.0,1657915.8,1550463.2,1658651.8
437/284.2947mz/7.99min,505266.97,662740.4,595347.56,0.0,0.0,0.0
438/365.266mz/7.99min,449623.97,636855.8,447716.22,0.0,0.0,0.0
439/336.3258mz/8.04min,302088.5,532987.06,410842.88,0.0,0.0,0.0
441/395.3307mz/8.2min,184385.89,273674.53,233971.42,0.0,0.0,0.0
442/690.5064mz/8.21min,3554107.8,1408355.6,1716797.9,0.0,0.0,0.0
443/712.4884mz/8.22min,1524847.8,185058.81,564535.9,0.0,0.0,0.0
444/825.694mz/8.22min,503529.84,367237.78,443980.25,0.0,0.0,0.0
447/752.5197mz/8.22min,664969.75,443000.44,639587.6,0.0,0.0,0.0
452/851.7097mz/8.22min,1333924.0,1856737.5,2629098.2,0.0,0.0,0.0
454/383.1893mz/8.22min,0.0,0.0,0.0,3619281.0,3286254.5,2895832.0
455/399.1839mz/8.22min,0.0,0.0,0.0,776966.9,748038.9,703188.9
456/421.2507mz/8.22min,254979.75,406899.88,329974.97,0.0,0.0,0.0
458/132.9001mz/8.22min,0.0,0.0,0.0,264602.16,229580.17,250712.92
459/468.1677mz/8.21min,11681.255,0.0,7392.7344,703020.75,603882.3,567911.94
460/134.8945mz/8.22min,0.0,0.0,0.0,6135408.0,5478877.0,5934874.5
465/617.417mz/8.29min,240920.62,285782.78,367754.25,0.0,0.0,0.0
467/312.3257mz/8.33min,271022.06,225806.31,239779.52,0.0,0.0,0.0
469/321.315mz/8.35min,278626.53,425720.4,345397.97,0.0,0.0,0.0
470/338.3415mz/8.35min,30027784.0,44236464.0,36216170.0,0.0,0.0,0.0
