CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
596	659	2	0.9244	-14.016
658	661	2	0.7958	35.977
661	857	2	0.7212	-64.008
549	745	2	0.9035	-28.031
932	950	2	0.7553	28.031
549	713	2	0.7017	-40.031
551	815	2	0.8901	-42.047
749	812	2	0.9289	-14.016
596	858	2	0.8473	-42.047
743	749	2	0.9473	10.029
592	658	2	0.8419	-14.016
814	867	2	0.7207	-15.019
590	867	2	0.7557	-43.050
467	550	2	0.7449	-14.016
590	596	2	0.7303	-46.005
685	860	2	0.7161	-42.047
812	815	2	0.9014	-10.029
596	815	2	0.8325	-28.031
504	658	2	0.7103	-42.047
659	749	2	0.7103	10.029
749	857	2	0.7162	-28.031
661	746	2	0.9026	-14.016
550	812	2	0.8435	-42.047
504	749	2	0.7004	-42.047
658	747	2	0.8804	-14.017
857	950	2	0.833	14.016
815	950	2	0.8696	10.029
549	590	2	0.75	-14.016
592	596	2	0.8357	-10.029
713	756	2	0.8303	0.000
592	635	2	0.9054	-10.063
658	812	2	0.7397	-14.016
659	815	2	0.8001	-14.016
550	658	2	0.7673	-28.031
659	858	2	0.9361	-28.031
501	685	2	0.935	-28.032
745	814	2	0.8082	-14.016
467	504	2	0.7418	0.000
549	756	2	0.7766	-40.031
857	932	2	0.8789	-14.016
467	468	2	0.7424	35.977
592	857	2	0.8299	-42.047
551	743	2	0.9351	-28.031
590	860	2	0.9154	-42.047
468	590	2	0.9316	-28.031
596	743	2	0.7236	-14.016
592	950	2	0.8832	-28.031
504	592	2	0.9347	-28.032
659	743	2	0.7034	-0.000
661	860	2	0.9377	-28.031
501	549	2	0.7162	-14.016
550	551	2	0.9008	-10.029
743	815	2	0.944	-14.016
551	659	2	0.8306	-28.031
467	592	2	0.7771	-28.031
814	860	2	0.9226	-14.016
812	857	2	0.8355	-14.016
661	814	2	0.9397	-14.016
745	756	2	0.8299	-12.000
749	950	2	0.8534	-14.016
658	950	2	0.8174	-14.016
747	932	2	0.9625	-28.030
814	857	2	0.7176	-49.993
658	659	2	0.9531	-10.029
713	745	2	0.733	12.000
857	860	2	0.7989	35.977
550	950	2	0.7837	-42.047
592	812	2	0.957	-28.032
746	747	2	0.7476	-35.978
551	596	2	0.8001	-14.016
550	749	2	0.9118	-28.031
596	635	2	0.7838	-0.035
550	592	2	0.8633	-14.016
592	749	2	0.9172	-14.016
658	857	2	0.9462	-28.031
743	858	2	0.8602	-28.031
1877	1895	3	0.9275	-2.016
1797	1836	3	0.9836	2.016
1771	1796	3	0.842	-2.016
913	1880	3	0.9466	-136.162
1880	1898	3	0.9708	-2.016
912	1796	3	0.9953	-154.172
911	1807	3	0.7009	-170.167
1835	1896	3	0.9243	13.979
1755	1791	3	0.8244	-2.015
854	911	3	0.7876	-68.063
854	1879	3	0.7482	-204.224
1791	1877	3	0.7362	34.006
1791	1836	3	0.7703	7.982
1798	1835	3	0.8721	2.015
911	1879	3	0.8775	-136.162
1797	1880	3	0.9529	18.010
1759	1879	3	0.8215	31.989
913	1898	3	0.967	-138.177
1791	1879	3	0.7013	69.983
1877	1880	3	0.9402	-10.029
1895	1898	3	0.9582	-10.029
912	1771	3	0.8358	-152.156
1755	1759	3	0.8386	35.978
912	1877	3	0.9016	-136.162
912	1895	3	0.946	-138.177
1759	1798	3	0.7692	13.979
1771	1836	3	0.8256	-10.029
913	1797	3	0.9565	-154.172
1836	1898	3	0.9277	13.979
911	1896	3	0.926	-138.177
1789	1791	3	0.7857	-35.978
1796	1877	3	0.909	18.010
1789	1807	3	0.7602	-0.000
1797	1898	3	0.9398	15.995
1791	1895	3	0.7289	31.990
912	913	3	0.9388	-10.029
1759	1789	3	0.9236	-2.016
1807	1835	3	0.7196	18.011
1759	1835	3	0.7426	15.995
854	1896	3	0.8581	-206.240
911	1789	3	0.9034	-170.167
