Filename,POS_TJGI15pt3_EV_alcA-Control_1_Run31.mzML,POS_TJGI15pt3_EV_alcA-Control_2_Run114.mzML,POS_TJGI15pt3_EV_alcA-Control_3_Run203.mzML,POS_TJGIp4_1_Run43.mzML,POS_TJGIp4_2_Run108.mzML,POS_TJGIp4_3_Run188.mzML
380/180.0656mz/3.25min,45352.387,63506.09,112558.91,33496.383,70234.81,65915.6
381/284.2066mz/3.27min,1198900.8,829589.4,954508.75,789055.5,771820.0,652968.5
382/289.162mz/3.27min,382749.28,600573.3,1016059.94,294715.34,569522.5,726527.25
383/146.0601mz/3.27min,653712.44,694958.94,935134.75,583504.0,780262.0,726411.06
384/245.1382mz/3.29min,165217.3,186518.89,194956.06,149218.16,61154.105,65725.62
385/204.1231mz/3.27min,224244.42,182511.02,246959.7,200779.8,257335.94,225183.6
386/285.1308mz/3.29min,112728.9,145425.03,153459.25,147149.7,46069.754,45706.754
387/245.1859mz/3.28min,1271667.0,1313060.0,1624362.2,1219952.9,1297093.1,1281456.0
388/217.1547mz/3.29min,2173581.2,1977643.0,2819369.8,1925056.2,2288809.0,2113075.8
391/303.1913mz/3.34min,3760323.8,2907901.8,3466562.5,1368779.9,1467173.8,1332981.1
394/273.1807mz/3.35min,145719.62,173018.17,234252.55,172371.27,206370.97,176862.42
395/245.1383mz/3.36min,886792.4,1021924.1,1178173.8,281071.1,354030.72,286220.56
396/227.1278mz/3.36min,412553.56,482750.03,538536.94,138974.95,198115.19,183704.31
397/285.1308mz/3.36min,851414.25,1074666.0,1163685.0,277403.84,428316.38,403021.06
399/229.1547mz/3.36min,119094.8,75741.695,99945.81,49397.727,92900.65,78080.5
400/162.055mz/3.41min,75684.93,92727.664,181618.22,73087.53,149848.73,135137.92
402/120.0444mz/3.41min,134087.66,153942.44,216296.86,106763.03,172700.72,172815.25
403/268.1154mz/3.44min,284768.8,226331.44,252818.0,206847.8,248639.62,224071.64
405/208.0857mz/3.45min,311561.3,387458.0,469500.38,77144.07,145903.72,157017.16
406/415.1635mz/3.45min,223247.02,305398.8,425113.16,54947.35,119636.984,129181.2
407/255.1702mz/3.45min,103221.82,104630.16,142276.38,84083.06,116511.17,105849.836
408/243.0876mz/3.45min,900772.8,688995.8,829208.6,493003.22,725005.7,697362.0
409/155.0598mz/3.45min,578017.7,730358.94,902806.06,270289.34,455577.3,513623.1
410/125.0961mz/3.45min,704276.4,750686.5,810012.25,285428.84,326114.16,264860.12
411/171.1016mz/3.45min,955965.06,1083338.0,1271863.4,351243.25,487615.03,487258.28
412/105.0699mz/3.45min,468740.3,505607.03,678950.25,1051868.6,895068.3,930106.7
413/164.1071mz/3.45min,1443351.8,1572277.9,2110773.2,3186163.2,3100969.8,3103128.5
415/231.1702mz/3.47min,124297.58,86694.66,143483.75,95092.9,111190.2,104388.86
416/279.1703mz/3.37min,577565.56,599507.2,997801.8,541191.06,578666.7,507274.84
417/315.2025mz/3.46min,299705.12,302857.03,395622.94,91006.86,151086.31,148847.12
418/230.1176mz/3.47min,3921484.5,3923678.8,4759984.0,4023689.8,4017466.0,3724834.5
419/231.1209mz/3.46min,575540.1,572491.2,693934.7,601798.8,581852.2,542961.5
421/328.248mz/3.52min,511159.53,259292.94,239118.31,195142.22,209593.42,216446.9
423/269.1359mz/3.5min,223249.44,277382.62,316478.3,93447.08,123860.03,125665.3
424/229.1431mz/3.5min,278078.28,256015.25,323823.88,95963.29,125979.5,109434.3
428/267.1203mz/3.56min,108140.125,164143.69,207859.72,33564.434,87221.484,91468.81
430/187.1442mz/3.59min,334047.12,354333.03,438127.5,266976.06,311204.6,308192.25
431/255.1703mz/3.6min,248203.92,234210.77,287895.53,68722.67,88636.375,90439.42
432/273.1808mz/3.6min,1487240.8,1376296.5,1782437.2,548178.06,731456.94,727187.06
433/229.1435mz/3.6min,1413686.4,1367549.5,1610552.5,523120.53,744136.3,557883.56
434/269.1359mz/3.6min,1094476.9,1478255.5,1701163.6,518741.78,727643.5,692300.2
435/228.2323mz/3.59min,186951.27,140862.98,180642.9,132588.1,150169.58,158298.64
436/167.1067mz/3.62min,399823.66,321517.34,404370.34,302404.0,374241.2,320455.5
437/207.0992mz/3.62min,225887.12,308159.88,358551.47,244934.27,348623.3,421508.66
438/188.1645mz/3.64min,127065.2,90837.49,129398.234,132720.95,134717.98,132531.88
439/928.3123mz/3.64min,355521.0,443598.72,448346.94,352050.34,383446.34,410652.12
440/177.1275mz/3.65min,243624.4,270445.4,379218.22,603776.06,440098.78,460505.8
441/231.1703mz/3.66min,7676274.5,5392871.0,7150486.0,4975614.5,6486265.0,5838231.0
443/163.0753mz/3.67min,236294.12,226222.39,448844.3,274133.28,127933.26,191255.39
444/161.0961mz/3.68min,1109612.1,1904114.8,2924196.5,2294314.5,1684513.0,2120161.8
445/132.1019mz/3.68min,983847.9,1098460.0,1163673.8,939671.5,1271308.4,1097207.8
446/287.1963mz/3.68min,1427696.8,1265649.5,1487722.5,1353354.5,1532872.1,1315458.8
447/232.1736mz/3.67min,753109.25,597539.5,784569.06,549571.2,733432.44,623015.44
448/309.1782mz/3.69min,1980487.8,2138373.2,2581893.5,1919391.5,2390988.8,2386488.5
449/86.0965mz/3.69min,472915.4,432462.88,435436.62,214036.22,246613.14,289292.03
450/91.0543mz/3.69min,357265.75,356927.5,414723.66,317181.7,362061.6,325306.9
451/165.091mz/3.69min,641386.8,737468.5,924745.44,492453.9,667182.6,669372.44
452/183.1016mz/3.69min,627109.5,735027.44,935747.8,480049.94,692973.7,682747.75
453/137.0961mz/3.69min,1307900.9,1463196.2,1766913.4,996117.6,1292260.1,1300485.5
454/161.0598mz/3.69min,313352.66,437929.16,536366.44,266607.62,476300.53,499166.34
455/155.1066mz/3.69min,816249.8,935151.25,1291819.2,543409.94,765153.56,725188.44
457/95.0856mz/3.69min,923917.8,1016479.3,1315127.4,706350.1,967972.4,938353.75
458/119.0856mz/3.69min,497753.34,539103.44,673829.6,373985.88,485239.53,473102.28
459/118.0651mz/3.69min,318718.03,212854.53,269606.9,249622.67,203327.97,185016.75
460/623.3495mz/3.7min,39853.426,21665.797,34757.13,517182.97,592053.8,488337.94
462/149.0597mz/3.72min,361902.97,291611.22,311566.97,390671.1,441301.47,385132.5
463/233.0783mz/3.72min,295493.03,412573.12,453918.4,429505.94,597316.9,628400.6
464/109.1012mz/3.72min,1426686.9,1505967.6,2088738.0,375901.34,459572.53,519017.84
465/312.253mz/3.75min,336050.7,359272.94,413333.62,117374.14,165238.06,160449.14
466/207.0991mz/3.73min,71436.39,79055.336,90189.13,61433.594,68992.47,100569.54
469/174.1852mz/3.77min,733193.25,415494.38,434361.28,901399.4,1091722.8,1007722.8
470/288.2279mz/3.76min,239462.98,134135.08,174779.73,384715.34,467927.88,416296.56
471/147.0623mz/3.76min,459559.75,613620.94,770493.1,185552.84,168006.61,296266.1
472/356.6923mz/3.75min,218709.8,289506.78,341650.94,203469.36,357472.44,309654.4
474/921.5862mz/3.76min,105651.37,7994.1787,0.0,245723.14,315255.56,210978.14
475/483.2784mz/3.76min,860321.44,299934.6,241651.11,1358104.6,1373657.6,1062085.2
476/461.2968mz/3.76min,12615212.0,5858436.0,6507746.0,21080786.0,27242874.0,24542628.0
477/284.1603mz/3.76min,275781.66,114399.195,122811.12,492443.8,559495.8,530639.2
479/215.139mz/3.8min,184972.45,211278.22,260030.47,212565.98,261316.61,204912.69
480/183.1492mz/3.8min,701259.56,765775.6,1048097.25,471029.4,1027083.3,1052841.4
481/445.3019mz/3.82min,990011.4,407048.66,225971.38,1213595.5,1815191.8,1765640.9
486/556.2516mz/3.88min,187910.27,307420.3,342068.16,131036.73,368236.2,376743.6
487/517.3231mz/3.88min,324196.5,158802.53,236938.47,527790.44,951684.1,983467.6
489/297.2171mz/3.89min,307701.9,262015.62,308318.6,390352.66,441003.9,424458.38
491/312.253mz/3.92min,631305.3,615422.44,777560.94,256804.06,282772.22,250742.02
492/343.2224mz/3.96min,158944.7,101136.45,82076.04,48224.492,68381.33,21087.04
493/598.2985mz/3.92min,1567678.9,2214485.8,2683158.2,1076163.1,2300209.8,2362736.2
494/620.2803mz/3.92min,473751.22,670908.0,626127.5,309330.5,668152.1,556600.4
495/318.6262mz/3.92min,259526.95,513439.2,638686.25,209332.16,554707.1,617784.9
496/181.0859mz/3.92min,447526.44,320361.7,445204.16,451993.47,587354.75,562069.94
498/215.1389mz/3.94min,84664.02,105394.03,143178.23,88276.18,128033.17,100759.484
499/245.1859mz/4.01min,91808.06,85222.33,114774.82,108162.52,78205.22,68880.49
501/188.1645mz/3.96min,444686.7,128252.41,165356.19,805605.25,995773.8,964075.56
502/191.1042mz/3.97min,602456.56,834046.8,1048082.8,791222.06,1034326.56,1368638.8
503/133.1012mz/3.97min,479246.16,377099.4,492080.5,478657.72,451280.62,269238.22
505/227.1278mz/3.99min,180340.5,131870.55,136405.27,112516.43,103379.32,83417.05
507/254.175mz/4.0min,346502.4,387351.25,503802.06,117888.89,125609.984,128005.266
510/201.1598mz/4.02min,6043040.5,5995884.0,7924086.5,3914020.2,6625122.5,7325372.0
511/183.1493mz/4.03min,297474.75,380466.25,646240.75,192113.39,325022.44,622842.44
512/513.2094mz/4.03min,42079.527,83995.67,87913.3,27126.07,69673.77,68648.2
513/216.1958mz/4.13min,129770.32,131709.73,176593.11,199051.77,363784.25,349424.22
514/540.2568mz/4.07min,257727.12,400827.6,487432.7,191061.88,488492.7,512241.22
515/285.1695mz/4.15min,587629.0,524922.94,551122.1,161030.47,157716.62,144789.97
518/459.3425mz/4.1min,95359.17,86824.99,110763.89,89701.84,115942.65,114067.625
520/120.0444mz/4.11min,268647.5,280651.4,353939.78,194402.61,265092.94,249206.17
523/310.6287mz/4.12min,430455.22,822630.8,928122.75,405653.4,852322.06,980718.1
524/582.3036mz/4.12min,4096405.8,5561675.5,6109920.5,3211020.5,5482512.5,5482857.0
526/604.2854mz/4.12min,1146442.2,1651169.1,1527557.9,929982.5,1585514.5,1418272.2
527/212.107mz/4.12min,2554940.2,2445369.5,2681273.2,2354589.2,2377821.5,2203523.8
530/339.1589mz/4.13min,1052017.5,1287421.6,1450161.0,1005755.8,1131215.1,1118910.6
531/387.1799mz/4.13min,147546.19,183829.73,228685.0,143715.03,168298.94,180842.42
532/397.1643mz/4.13min,392517.1,486790.88,546028.44,387834.2,432263.88,422158.9
533/457.1853mz/4.13min,507348.94,488093.88,1434046.5,400776.0,420386.28,413906.3
536/443.2061mz/4.14min,369816.3,349927.5,430805.25,339993.2,409310.3,417217.0
538/302.1021mz/4.15min,167500.88,121302.79,145060.05,145069.7,157445.08,156801.33
540/325.162mz/4.15min,243642.12,337378.1,359571.5,105937.17,138276.58,137678.38
542/489.3896mz/4.18min,1005502.5,832687.2,901181.4,713097.06,700297.06,631354.44
543/287.1962mz/4.22min,46108.867,38834.46,52945.156,31986.52,51403.246,46606.035
544/125.0961mz/4.24min,140746.8,103158.47,148828.94,90157.77,95691.31,98003.82
547/399.2376mz/4.26min,108863.0,134165.62,126992.82,78238.31,119315.695,104267.09
548/316.2592mz/4.33min,968644.25,699227.0,931240.2,1468125.6,1716017.1,1774688.5
549/216.1958mz/4.32min,987536.5,515827.9,644054.2,944315.9,846178.2,875452.2
550/471.379mz/4.36min,129000.91,65460.664,86470.06,106328.18,84079.35,74030.64
553/147.1168mz/4.33min,797798.3,682256.0,756832.06,340508.84,380968.03,379481.38
555/165.1274mz/4.33min,988654.0,864949.3,994105.25,417061.47,476360.94,483804.62
557/489.3896mz/4.34min,238741.31,246626.5,282146.78,180425.83,168059.16,176877.98
558/105.0699mz/4.34min,155220.98,95513.14,143217.94,157773.56,146833.03,79634.875
562/588.2904mz/4.35min,577653.25,758450.9,706315.1,464690.0,691991.6,681846.2
563/566.3086mz/4.35min,2429041.5,2768899.0,2948251.5,2050124.5,2640532.2,2613598.0
565/226.1801mz/4.36min,580402.7,462921.16,572921.56,372457.0,688386.56,630340.75
566/119.0855mz/4.37min,246850.69,174389.56,202515.12,348078.38,311939.97,178513.3
568/638.3295mz/4.38min,454081.53,571415.44,584735.06,392027.22,538853.44,516750.3
571/471.3789mz/4.45min,744651.44,744250.5,314574.06,535536.6,563401.4,510946.22
572/202.2166mz/4.41min,9278881.0,4994321.5,6040025.0,9148539.0,11041061.0,11401700.0
574/377.2317mz/4.44min,812221.3,727446.5,902108.1,252485.86,297538.72,399119.94
575/343.2233mz/4.44min,397820.34,231105.52,261258.5,163304.53,184044.02,193340.84
578/242.175mz/4.45min,61940.754,38450.98,46823.234,21501.578,38690.73,35001.637
579/314.2686mz/4.39min,641036.9,532885.75,1290211.1,746209.7,1193276.1,1274624.0
580/443.2061mz/4.45min,520005.16,451558.84,550007.2,414860.2,538835.25,563064.1
581/525.2706mz/4.48min,878386.94,689013.44,762741.2,889888.1,854698.25,891334.3
585/333.1782mz/4.49min,523708.84,770282.56,866051.6,769348.75,885949.2,919477.8
586/193.1224mz/4.49min,224151.34,228417.97,280075.38,106683.055,124798.96,120699.29
588/487.3738mz/4.53min,609895.8,536284.4,686612.3,546714.56,572550.6,572288.06
592/245.1382mz/4.54min,160573.5,139515.12,166267.88,0.0,26378.027,31955.938
593/163.0753mz/4.54min,298894.97,251017.64,251253.16,411057.78,368518.78,355146.4
594/261.1096mz/4.54min,337027.16,477094.75,674656.8,608790.94,774460.2,968382.8
597/279.1588mz/4.55min,69424.586,49963.508,70197.055,40174.14,67561.914,66455.7
599/282.1674mz/4.55min,1119041.0,1064705.6,1303108.6,858391.4,1161289.2,1216375.5
600/242.1749mz/4.55min,1789808.6,1183641.4,1336556.4,1198642.5,1281985.4,1216968.0
601/471.379mz/4.49min,224838.02,207633.64,944810.44,553424.5,619375.0,800896.2
602/260.1855mz/4.55min,6613782.0,4765609.0,5474214.0,4510164.5,4990805.0,4815790.0
604/190.5964mz/4.55min,291431.12,330268.28,403833.2,278368.78,383683.66,423975.38
607/314.2686mz/4.51min,423990.88,397797.56,165623.75,525001.25,529811.1,275713.16
608/455.2247mz/4.55min,350607.72,951853.75,991888.0,80186.94,162426.8,184519.39
609/473.3946mz/4.62min,955355.25,1176680.0,1241505.4,1107809.9,1049904.5,919205.7
611/543.375mz/4.55min,82581.945,52009.332,88009.836,24112.557,39653.867,31544.725
612/443.2061mz/4.57min,1331106.1,1405299.4,1614462.8,1504665.1,1558509.2,1544644.9
613/230.1175mz/4.57min,231219.0,181239.16,204063.73,225433.69,230450.83,225661.72
614/149.0233mz/4.58min,215517.27,210556.33,237936.22,187574.6,210732.61,210563.98
616/415.2322mz/4.6min,401881.4,634276.2,701804.1,65910.164,137614.73,151195.53
617/227.1277mz/4.6min,138602.83,224176.92,242005.34,27001.172,35641.58,55103.844
618/622.3345mz/4.61min,960375.2,1086680.6,1121771.6,864316.2,1069576.2,958720.4
619/229.981mz/4.62min,3336316.0,4255418.0,4444128.0,3619263.2,4435959.5,4574388.5
620/211.9705mz/4.62min,1728181.6,2088573.5,2098626.8,1877005.5,2187566.8,2249210.2
622/231.9789mz/4.62min,3263791.2,4163505.0,4361827.0,3561644.5,4364668.0,4489939.0
623/230.9843mz/4.61min,262089.95,349036.16,369208.03,291354.03,353379.66,378931.28
624/232.9822mz/4.62min,254956.7,334761.34,359505.22,296945.66,350438.88,367950.34
627/338.2685mz/4.66min,673650.1,422186.53,369621.16,334459.72,550780.1,320319.47
633/332.2791mz/4.64min,31455.498,414438.53,782304.6,317616.25,478137.4,581059.5
635/517.4207mz/4.67min,1354684.0,1385231.5,1603017.0,1213104.0,1156923.6,1042645.9
636/441.1903mz/4.67min,503335.62,559311.7,644974.0,390257.25,435220.9,415479.56
637/459.201mz/4.67min,19524910.0,22602470.0,26856956.0,15303290.0,17463862.0,17391712.0
638/290.104mz/4.67min,627999.8,787937.3,841988.2,632778.8,744516.6,785542.9
639/280.154mz/4.67min,393685.56,385405.0,448098.88,328606.34,325403.66,311936.12
640/441.1518mz/4.67min,551924.8,638102.8,664545.75,494240.34,525508.2,526402.1
641/471.3787mz/4.72min,1299212.9,1444680.0,1197779.0,844993.7,909000.06,712999.8
642/573.2511mz/4.67min,1904098.8,2371321.5,2865216.8,1645178.2,2272625.5,2567380.2
646/568.2959mz/4.68min,2511495.0,1301839.4,1112990.8,1822805.0,1346017.6,1047507.44
647/158.1539mz/4.69min,141182.02,117298.63,145700.34,120820.68,161575.73,161035.11
649/443.2063mz/4.64min,128007.77,164767.92,146455.5,197927.05,324401.06,319899.94
650/415.2109mz/4.72min,224744.14,121791.05,284966.28,87669.445,165823.16,156680.6
653/341.2429mz/4.73min,240489.58,150502.47,154725.0,90817.89,101522.05,91635.61
654/460.3009mz/4.73min,968964.3,680962.94,721905.75,164684.89,472288.53,445256.2
658/482.2831mz/4.76min,1116179.0,776863.2,785469.56,484465.06,508258.16,442931.8
663/473.3946mz/4.77min,475494.28,659039.1,1022851.56,616172.94,599330.5,798134.1
