row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_CC_MC_RCG_2_pos_20210511_Run111.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_CC_MC_RCG_3_pos_20210511_Run176.mzML Peak area,GF_CC_MC_RCG_1_pos_20210511_Run75.mzML Peak area,Unnamed: 19
6782,229.98105336278638,4.6136503,,,,217.0,,,,,,,2890853.8,2335279.8,2405818.5,2353479.0,2082608.2,1960819.9,
5333,230.1134480679292,3.245631,,,,73.0,,,,,,,889362.44,1181712.6,1245384.6,1053833.6,1085851.9,1002824.2,
5934,230.11345978439152,3.5661843,,,,223.0,,,,,,,1310815.5,693965.75,1007534.06,1032061.25,1114898.2,729924.25,
5563,230.11349436186214,3.3589315,,,,73.0,,,,,,,616542.06,1172605.4,764550.0,591204.2,972918.0,822036.5,
6486,230.1135136229876,4.1415877,,,,264.0,,,,,,,780521.94,1213113.0,1196683.6,1089507.4,1108830.1,1256093.0,
4965,230.1135524598917,3.0842812000000004,,,,109.0,,,,,,,771051.75,1138476.6,1019823.3,672954.6,997607.0,922433.7,
2981,230.11357078674226,2.3102447999999995,,,,238.0,,,,,,,1871451.2,2524048.0,2320303.0,2361087.8,2903165.5,2747399.5,
3077,230.12157229967056,2.3507022999999996,,,,,,,,,,,1594599.9,2900316.2,1587788.5,1927992.9,1481578.5,3102684.2,
2265,230.12163700722007,1.9753666,,,,,,,,,,,2572799.0,214186.62,367258.34,47828.405999999995,78397.34,18846.068,
2556,230.1579840577656,2.0776274,,,,,,,,,,,1643894.8,518107.94,2581767.5,1354140.1,603063.44,63176.875,
6757,230.17498595823682,4.5632367,,,,280.0,,,,,,,325349.84,523867.12,496578.1,398927.72,553694.56,546384.1,
595,230.18618678074847,0.6323386,,,,187.0,,,,,,,271599.3,2413302.2,1298666.1,755065.25,2784261.8,2696424.2,
6695,230.2113314387794,4.466539,,,,213.0,,,,,,,74277.555,803140.8,108021.37,14433.921,781190.4,796024.94,
3589,231.11274251127816,2.5343418,,,,253.0,,,,,,,2091052.5,3401894.5,3326466.0,2245691.8,3245164.0,3477075.2,
8824,231.15885382160744,10.080363,,,,249.0,,,,,,,149760.3,268993.6,117845.56,314809.8,215362.23,544162.6,
6726,231.15911090147438,4.516296,,,,213.0,,,,,,,126371.32,427105.84,257846.19,186911.58,569651.0,464594.62,
3117,231.170226339634,2.3453035,,,,238.0,,,,,,,20577032.0,45963860.0,35942020.0,31690284.0,60299500.0,55944052.0,
2672,231.17028006480555,2.118695,,,,152.0,,,,,,,223798700.0,304963870.0,311796640.0,255338560.0,339268580.0,352080030.0,
4460,231.17034504723722,2.8702900000000002,,,,109.0,,,,,,,3333376.5,5072555.5,6785633.0,5743754.5,7967597.5,6994284.0,
6783,231.97895498743847,4.6136503,,,,217.0,,,,,,,2849465.2,2288219.8,2388371.2,2322731.8,2015605.4,1914254.0,
7100,232.1118722819536,5.260026,,,,110.0,,,,,,,654167.4,252882.28,621695.7,769010.5,212330.77,176706.23,
2673,232.17345579790538,2.1171884999999997,,,,152.0,,,,,,,27091698.0,36624850.0,37495772.0,30684922.0,10262184.0,42025012.0,
3141,232.17347734332108,2.3460697999999995,,,,,,,,,,,2219169.8,5956516.5,4290090.5,3877454.5,6050200.5,6018769.5,
39,232.89644042099565,0.34410655,,,,40.0,2.0,[M+K]+,,2.0,34;39,193.93333,476508.84,315097.47,303928.94,438925.8,181312.11,241661.19,
3029,233.14432377231904,2.3471177000000005,,,,238.0,,,,,,,1212394.8,2358392.2,1747397.9,2226845.8,1988846.4,2046557.4,
822,233.14938605819046,0.7181310000000001,,,,,,,,,,,5594204.0,3175068.8,5334574.5,6435420.5,6045876.5,616761.25,
1416,233.14940088447204,1.1559863000000001,,,,212.0,,,,,,,511359.94,6982169.5,6108169.5,465719.16,9734054.0,6797995.0,
619,233.14942054530516,0.66390705,,,,,,,,,,,1023220.25,9640656.0,8916175.0,3225139.2,5749185.5,11436107.0,
2055,233.14949541110528,1.6987877,,,,231.0,,,,,,,1323869.1,10508359.0,7622060.5,5623228.5,236202.83,885927.56,
2217,233.14952140153676,1.9127802,,,,,,,,,,,6510772.0,222023.88,174708.72,377160.38,263887.9,620692.1,
6492,234.02190431135068,4.150901999999999,,,,264.0,,,,,,,3039854.5,5237212.5,4904287.0,3478278.5,6273317.0,6115515.0,
937,234.08467216495382,0.84424394,,,,,,,,,,,1147109.2,2393157.0,1329398.6,933387.0,1551125.8,2958214.8,
1067,234.08468972817926,0.8828666,,,,251.0,,,,,,,1129829.2,4021394.5,3012126.8,2271202.2,5590538.5,4406413.5,
164,234.08474845688,0.42865908,,,,222.0,,,,,,,4761224.5,5190893.0,6835900.0,8031876.5,7330904.5,6374761.5,
2404,234.12362441538502,2.0163567,,,,23.0,,,,,,,1052068.1,160745.73,2116096.2,1570756.1,356061.1,42586.265999999996,
2783,234.13412438595532,2.2195918999999997,,,,237.0,,,,,,,1104932.5,1899562.1,1128848.0,1055042.1,1789228.5,1808044.1,
151,235.05658441574474,0.39057395,,,,222.0,9.0,[M+K]+,,2.0,151;76,196.09348,202524.36,596396.1,440511.7,201634.16,680002.7,606156.1,
3532,235.1078118387991,2.513052,,,,253.0,,,,,,,7295268.5,9085582.0,10032296.0,6827000.5,9848116.0,11195855.0,
3208,235.10783782297563,2.3905354,,,,238.0,,,,,,,5366328.5,7884621.5,9852690.0,4941223.5,8662256.0,9936048.0,
3969,235.10786061116983,2.5998297000000004,,,,,,,,,,,838435.25,641473.44,534611.6,502106.78,6310066.0,496299.94,
2476,235.10801629936898,2.0682964,,,,25.0,,,,,,,2161955.0,3060285.0,6994892.5,2019863.8,3356628.5,4784395.5,
512,235.11878950111168,0.56855816,,,,222.0,,,,,,,390979460.0,819027650.0,719007600.0,585464640.0,729131460.0,892316740.0,
2908,235.14387470479537,2.2780201,,,,238.0,,,,,,,1437459.2,2152800.0,1578187.2,1806128.2,1915047.1,1492655.2,
6623,235.16912294014145,4.3642635,,,,,,,,,,,358741.5,749650.56,434997.72,349651.75,735864.44,580367.9,
510,236.12192867548046,0.56781054,,,,222.0,,,,,,,45969950.0,96673380.0,84364210.0,70511144.0,86111620.0,87742630.0,
6296,236.12808601062352,3.8724171999999997,,,,,,,,,,,1454228.1,1724342.5,2033267.2,1811393.4,1544334.8,1708281.8,
839,237.0865448661494,0.7685649999999999,,,,,,,,,,,1351532.0,2464091.0,2437490.8,1996436.6,2969425.5,2714797.2,
2718,237.12328099409802,2.1225827,,,,147.0,,,,,,,3218540.8,4302864.5,5452663.5,3799363.5,5413455.5,6044976.5,
6510,237.1595570168832,4.1903434,,,,102.0,,,,,,,192637.48,287510.25,232779.16,250527.34,268230.12,285530.66,
4188,237.1597011252185,2.7536814,,,,261.0,,,,,,,1352609.6,1306997.9,2032771.0,1879387.1,1182059.0,1324090.2,
3821,237.15970739267087,2.6141117,,,,253.0,,,,,,,737951.7,2536779.8,1393873.5,1217171.5,2454578.8,2483938.5,
7397,237.22104410580852,5.9915004000000005,,,,138.0,,,,,,,394515.28,903705.9,582363.25,520926.16,970742.3,930770.25,
7677,237.22105509313636,6.8656807,,,,246.0,,,,,,,108906.67,88206.766,150568.03,99446.47,116727.68,112497.82,
3144,238.10728127378744,2.366484,,,,238.0,,,,,,,1799269.2,4935150.0,4158485.5,2400088.0,8516358.0,6895814.0,
4934,238.13381189272113,3.0814703,,,,109.0,,,,,,,3297693.0,7068851.5,6315593.0,4994194.5,8522779.0,8437229.0,
5419,239.0814858706971,3.2768576,,,,73.0,,,,,,,266482.3,511477.66,532717.9,669583.1,926543.3,1211809.9,
5186,239.08151633378532,3.1850080000000003,,,,73.0,,,,,,,604582.7,711263.44,797882.75,1246507.1,2525604.0,1015102.1,
6505,239.10250884154476,4.1741980000000005,,,,,,,,,,,101479.266,376875.38,471079.7,244152.55,660577.56,615080.44,
1155,239.1365112159396,0.9275829,,,,265.0,36.0,[M+Na]+,,2.0,1174;1155,216.1473,3533.0278,509537.47,284261.44,19568.998,773883.44,590930.0,
548,239.14980378339385,0.60066515,,,,155.0,,,,,,,1542820.6,2881855.2,1971187.8,2334297.2,1746479.2,1891246.9,
3602,240.15243434409038,2.5028412,,,,238.0,,,,,,,1706023.6,2882872.8,3774656.0,4287235.0,2763111.5,3335826.5,
3925,240.15254071354332,2.6342666,,,,,,,,,,,3699521.2,479276.06,324259.28,529127.4,440688.53,247319.81,
165,241.0615087749029,0.4286598,,,,222.0,,,,,,,3129196.0,3286084.0,4145400.2,4608919.0,4026241.0,3590714.8,
6886,241.12548464938862,4.7833133000000005,,,,85.0,,,,,,,555146.25,125056.06,629137.25,1057827.5,142663.2,134245.31,
2425,241.1546241811237,2.0594153000000004,,,,147.0,48.0,[M+NH4]+,,2.0,2414;2425,223.12113,38773.207,412700.66,95099.73,20740.672,565062.3,480601.38,
4303,241.15462716672354,2.8115747000000004,,,,261.0,,,,,,,3240802.2,2627415.5,4982258.5,4577592.0,2706299.0,3007159.5,
7193,241.17712387261258,5.467919,,,,103.0,,,,,,,711659.3,1000739.75,1806765.8,1481063.8,1514084.9,1668361.9,
7952,241.2158083025481,7.6549935,,,,0.0,,,,,,,969004.7,861901.0,1026311.8,876533.56,816303.25,927056.4,
7765,241.2158495308325,7.142702000000001,,,,191.0,,,,,,,119865.07,134533.83,159556.58,101097.14,153831.14,118524.48,
3296,242.14983125561423,2.4267547,,,,238.0,67.0,[M+H]+,,2.0,3296;3291,241.14245,35823344.0,52312530.0,55263300.0,30474148.0,65348548.0,42176204.0,
2438,242.18614295382145,2.0755162,,,,147.0,50.0,[M+NH4]+,,2.0,2438;2427,224.15241,28190734.0,64305896.0,58162210.0,41513436.0,90799816.0,86669224.0,
2656,242.1861547997709,2.1479046000000004,,,,237.0,53.0,[M+NH4]+,,2.0,2656;2664,224.15243999999998,56426660.0,25991250.0,45161908.0,47280776.0,35783364.0,37219670.0,
2802,242.18616419011397,2.1913955,,,,,,,,,,,16753405.0,24712246.0,33318530.0,20425610.0,15725118.0,12247243.0,
7894,242.24749085276463,7.547664999999999,,,,55.0,,,,,,,81522.266,165500.6,265293.22,187713.28,288460.66,256078.08,
7879,242.2475003808477,7.488399,,,,186.0,,,,,,,53136.515999999996,109158.39,189583.05,108156.13,169433.58,166482.66,
7689,242.24753611594414,6.930057000000001,,,,170.0,,,,,,,1057278.2,904928.0,1401375.1,878851.6,1133933.8,910641.75,
7671,242.24756911960742,6.8473854,,,,66.0,,,,,,,685119.2,582313.0,869715.25,613182.3,753175.2,630620.9,
43,242.92524541956726,0.34793568,,,,40.0,4.0,[M+K]+,,2.0,43;38,203.9621,946166.94,616340.9,638218.4,910692.5,253679.56,419804.9,
375,243.13375724405654,0.50192213,,,,222.0,,,,,,,1181063.2,2059850.9,6944795.5,2532521.0,2929749.5,3344663.0,
3948,243.13387472336657,2.6623194,,,,,,,,,,,8851497.0,2504937.0,7266405.0,7651767.5,9825367.0,10408232.0,
4422,243.1339178763766,2.8519325,,,,279.0,,,,,,,31347676.0,40952988.0,41510360.0,31274528.0,44593068.0,25205790.0,
6765,243.14113423540118,4.5807967000000005,,,,271.0,,,,,,,0.0,1229717.0,0.0,0.0,1099099.5,1131010.1,
3247,243.15315754439249,2.4259825,,,,,,,,,,,2147503.2,3293896.5,3833716.8,3703278.8,2166405.5,3462041.8,
985,243.15757715814442,0.87810487,,,,251.0,,,,,,,2121718.2,15916557.0,12051662.0,9049091.0,11817276.0,7129793.5,
1375,243.15762416361173,1.0601581,,,,,,,,,,,2378746.5,29823.917999999998,69038.734,129001.42,4867.918,0.0,
2305,243.1578126263432,1.9970388,,,,23.0,,,,,,,909104.3,2027877.6,1282055.2,935223.1,816347.5,651882.2,
2586,243.1894616336111,2.077832,,,,,,,,,,,5030895.5,5606548.0,5439176.5,6062862.0,4960647.5,5791018.5,
1092,243.6594078057573,0.89399225,,,,251.0,,,,,,,102199.29,3782470.5,2843702.2,2059677.0,2721625.8,218672.0,
6636,244.1290324357883,4.3911266,,,,272.0,,,,,,,865013.25,1264785.8,1340243.6,1267868.2,1279882.2,1417550.0,
3022,244.12905466083873,2.3237815,,,,238.0,,,,,,,2900520.2,4783414.5,4645029.0,3831558.2,5944289.0,5288532.0,
4733,244.1291247046888,2.9798791000000002,,,,109.0,,,,,,,4391806.5,4348231.5,4658275.5,4623784.0,3633084.5,3291803.8,
5730,244.12920708437173,3.4572847,,,,,,,,,,,1087252.6,225033.4,1916504.2,442300.25,1112698.1,928203.8,
4420,244.13728789893088,2.8504207000000004,,,,279.0,,,,,,,2387512.8,3222433.5,4286602.0,3549031.5,2813916.5,2372632.2,
4201,244.1655244046076,2.7597992000000002,,,,261.0,,,,,,,633674.4,566522.9,583241.6,625186.1,430296.7,322982.47,
6616,244.19060064428857,4.357785,,,,218.0,,,,,,,362573.44,517023.28,423236.97,403763.97,420551.53,483110.62,
3041,244.646902397206,2.3411188,,,,238.0,,,,,,,723635.56,2120965.0,1555747.0,1213722.9,2341332.2,2173833.0,
2429,245.09530588466407,2.0515835,,,,147.0,,,,,,,20716128.0,38143044.0,44466630.0,20493856.0,67325910.0,73804810.0,
1803,245.095307185584,1.4581483999999998,,,,54.0,,,,,,,137411890.0,262799890.0,300770660.0,179546850.0,326203300.0,323729570.0,
6988,245.11301355509025,4.9780927,,,,10.0,,,,,,,376896.22,380062.62,465061.38,501854.84,358735.2,408293.3,
6513,245.1131446455824,4.1994305,,,,283.0,,,,,,,1309852.6,951609.56,1724356.9,905216.25,1687423.4,1646338.6,
5907,245.11316641052315,3.5559485,,,,223.0,,,,,,,4085087.8,3670442.5,4804794.0,4580387.5,3841354.8,3794911.0,
5677,245.113511291666,3.42268,,,,73.0,,,,,,,154764.89,1803784.5,146243.81,179101.92,1459726.4,1426879.1,
6272,245.1282185881108,3.7920647000000005,,,,,,,,,,,1313440.5,675305.0,386507.1,257806.03,1210156.5,608819.2,
6021,245.12826967186982,3.6148910000000005,,,,,,,,,,,1275492.9,3148455.0,1518659.8,646400.7,4028835.5,1198256.1,
6389,245.12828785072602,3.9533794,,,,,,,,,,,117175.375,715670.0,453154.1,454910.2,2816776.5,2877065.0,
6119,245.12834952825818,3.6736586000000004,,,,,,,,,,,330335.97,1611471.9,2338360.0,702878.4,2690655.0,760920.9,
5389,245.1284432628004,3.2789752,,,,73.0,,,,,,,65303660.0,80064440.0,65949044.0,106795820.0,79874560.0,123865920.0,
5161,245.1284689000804,3.1743228,,,,119.0,,,,,,,142813170.0,127665850.0,134023510.0,210392380.0,196622480.0,158080500.0,
5324,245.18560714628586,3.2420642,,,,73.0,,,,,,,1019274.75,1647077.4,1350983.5,1140416.6,2083011.2,2529778.8,
3771,245.18587046981918,2.6064796,,,,253.0,,,,,,,11247833.0,30496800.0,26324830.0,13671935.0,30932226.0,34358804.0,
4031,245.1858877744401,2.696418,,,,261.0,,,,,,,20698046.0,19884092.0,26509622.0,25616368.0,20692014.0,22359420.0,
3509,245.1858901800223,2.5208604,,,,238.0,,,,,,,10448743.0,16925444.0,15359628.0,13906224.0,16719950.0,18364686.0,
4221,245.18589126666652,2.7440376,,,,261.0,,,,,,,11458631.0,19502554.0,17042322.0,15709163.0,21305018.0,19667216.0,
7455,246.10416679192198,6.209067,,,,14.0,,,,,,,377820.3,381511.5,452529.84,401223.53,345323.28,381981.38,
5148,246.13167419852508,3.1758792000000002,,,,,,,,,,,21518816.0,16918468.0,20140354.0,33325222.0,17210700.0,15283240.0,
470,246.14460959816662,0.5311555,,,,222.0,,,,,,,3591428.0,6842743.5,6962208.0,4462542.5,7971260.5,6608520.0,
1193,246.14471537755676,0.9256514000000001,,,,,,,,,,,296712.28,2032567.2,1211529.5,385096.72,4154034.2,3307915.8,
1499,246.14471760611232,1.1648265,,,,,,,,,,,830959.4,1613304.2,1626988.0,1245023.9,429454.78,443215.94,
5355,246.15964565222112,3.2058675,,,,73.0,,,,,,,880550.6,778070.6,1352942.9,1274206.5,237536.72,643484.25,
327,246.1808851635641,0.48901424,,,,222.0,,,,,,,1154648.4,2372028.5,2511008.8,1561187.6,3736787.0,2869562.8,
3511,246.18920603837017,2.543232,,,,,,,,,,,1303127.9,2319030.8,2006010.6,1732774.8,2159465.2,2333289.0,
2661,247.1110231915109,2.1623151000000003,,,,35.0,,,,,,,2451926.0,5042529.0,3962470.2,2710313.5,6188106.0,6153250.5,
5901,247.14398595746465,3.5489318,,,,,,,,,,,2427144.8,2339288.0,2370230.2,3171740.8,2087074.0,2708144.8,
4447,247.14405413963436,2.861105,,,,135.0,,,,,,,2208421.0,1502110.5,2390881.0,2159542.8,1417169.6,1468723.6,
276,247.17631136517346,0.47278795,,,,222.0,,,,,,,2573339.8,3780548.2,4308715.5,3292462.8,2573309.8,2688691.2,
131,248.13674492113785,0.40241757,,,,222.0,14.0,[M+Na]+,,2.0,131;134,225.14747999999997,2023387.2,5292591.5,7133200.5,4715627.5,12698254.0,14084715.0,
4521,248.66571483777062,2.877354,,,,60.0,,,,,,,873111.75,203088.03,842454.44,946643.8,47279.67,57837.715,
2207,249.0844326542961,1.9206305000000001,,,,180.0,47.0,[M+Na]+,,2.0,2207;2212,226.09527000000003,651554.56,234199.72,199344.88,249875.47,79788.984,275299.75,
7144,249.10202233942917,5.3563027000000005,,,,,,,,,,,213263.16,239978.94,510043.22,283253.75,395468.6,240374.1,
3840,249.12326547232135,2.6238040000000002,,,,253.0,,,,,,,3021668.2,5276557.5,4678442.5,4427078.5,4879688.0,6808849.0,
1513,249.13427682679432,1.1457253,,,,,,,,,,,2910045.0,4969936.0,4036437.0,3825579.2,5007504.0,5613556.0,
2750,250.1160831636789,2.248535,,,,,,,,,,,567727.06,1292722.8,1836961.1,3472666.0,1478516.1,3498659.0,
2940,250.11609310264225,2.291382,,,,238.0,60.0,[M+Na]+,,2.0,2932;2940,227.12697999999997,4553664.5,3383419.5,3943359.0,2355964.5,2682535.2,2014730.9,
6574,250.14364840400955,4.283436,,,,211.0,,,,,,,2516204.8,3071433.2,3900152.2,3189698.5,3056949.2,3633312.2,
3036,251.1000917660725,2.3334632,,,,238.0,63.0,[M+Na]+,,2.0,3099;3036,228.111,845971.25,90745.11,535716.7,473287.34,434503.66,89366.53,
2154,251.1002694940797,1.863706,,,,,,,,,,,3553170.5,121408.36,80317.47,30084.361,96397.19,113355.31,
1404,251.1500541328083,1.0590466,,,,,,,,,,,123826370.0,41090510.0,46862092.0,48858412.0,20277468.0,20792540.0,
1244,251.15006308873186,0.9562893,,,,265.0,37.0,[M+H]+,,2.0,1244;1166,250.14262000000002,35315590.0,192216750.0,169763840.0,141742670.0,208240060.0,211967950.0,
2190,251.15011784192419,1.9023676999999999,,,,23.0,,,,,,,26133588.0,169865360.0,146697810.0,108646830.0,216939600.0,32546094.0,
2393,251.15011992677745,1.9663712,,,,,,,,,,,70485750.0,23194132.0,29024532.0,40538120.0,9195214.0,6991476.0,
2044,251.1501273711262,1.8004786,,,,,,,,,,,7003545.5,44154656.0,8198946.0,19869674.0,48561684.0,238614980.0,
4796,251.1752753715136,3.0104408,,,,109.0,,,,,,,1284894.6,3591172.8,2768746.5,2124941.2,3361110.5,3729072.0,
7202,251.20025089645543,5.491405,,,,31.0,,,,,,,296897.72,681402.0,450021.78,568585.56,666413.56,739921.44,
7960,251.236545210638,7.6557830000000004,,,,0.0,,,,,,,451703.1,396108.97,497789.16,358438.25,374669.34,426733.28,
1090,252.10898892707058,0.8938860999999999,,,,,,,,,,,2311527.5,0.0,3370024.0,2570107.2,0.0,0.0,
1245,252.15337865288183,0.9593379999999999,,,,265.0,,,,,,,4485074.0,24262650.0,13541292.0,17826054.0,20584082.0,26858712.0,
2307,252.153432576899,1.9335089,,,,,,,,,,,8890927.0,5872487.5,4206344.0,7200494.5,4211532.5,1773888.2,
643,252.1704923381836,0.6702885999999999,,,,,,,,,,,6655.066,111261.97,574662.8,31364.78,4934114.0,2448387.0,
6819,253.11811458922446,4.671263,,,,235.0,,,,,,,475227.03,956550.0,1434044.0,732501.8,1827441.8,1601137.2,
2290,253.12932833761607,2.0072438999999997,,,,23.0,,,,,,,14584029.0,13841106.0,51751220.0,52571400.0,10555685.0,6711466.0,
2543,253.1293427813747,2.060015,,,,,,,,,,,31930838.0,3654462.8,15295196.0,16319848.0,551061.44,128935.945,
2390,254.13267446696582,2.0103152,,,,23.0,,,,,,,3487957.0,436588.66,5802286.5,4673768.0,434102.2,29293.977000000003,
2978,254.14977263829,2.3078341,,,,238.0,,,,,,,2716671.5,4411325.5,5230964.0,3380643.0,3745295.8,4611981.5,
1099,254.16086924212658,0.8709903,,,,265.0,,,,,,,194303020.0,177641700.0,93184504.0,152044350.0,161714020.0,190530160.0,
856,254.1608725222129,0.7916326,,,,270.0,,,,,,,108526280.0,271675500.0,253997740.0,229209400.0,286553920.0,255612340.0,
1335,254.16089427217295,1.0286065,,,,,,,,,,,73932424.0,73433300.0,36741492.0,136898900.0,28061318.0,12858318.0,
107,254.1608968626861,0.43451769999999995,,,,,,,,,,,27556996.0,9926211.0,9862997.0,24669344.0,5199899.5,11491629.0,
1484,254.160901976872,1.1161618,,,,,,,,,,,108618456.0,11915020.0,16875690.0,47451896.0,2268922.0,9431385.0,
1741,254.16096892782048,1.3378237,,,,,,,,,,,3495525.5,13939660.0,1624070.9,1282793.8,1707584.1,1022816.75,
1176,255.16419350678856,0.9012540000000001,,,,,,,,,,,12647729.0,20850412.0,10894216.0,8763700.0,21383298.0,18159160.0,
870,255.16419772367684,0.7878253000000001,,,,270.0,,,,,,,22611876.0,31493064.0,29979428.0,26573124.0,33295430.0,29615740.0,
1384,255.1642539968893,1.0592451999999999,,,,,,,,,,,12559824.0,681673.5,2228000.2,16002167.0,1026120.8,562279.5,
7963,255.2314341203876,7.657313,,,,0.0,,,,,,,1057789.6,940038.06,1104725.6,933325.9,881122.5,956516.6,
7484,255.23154695646,6.329221700000001,,,,130.0,,,,,,,66927.13,149289.81,103886.016,82989.5,158907.5,148659.22,
7395,255.231565240486,5.982824,,,,138.0,,,,,,,534666.0,1233627.0,804826.6,711947.94,1351440.2,1305021.0,
7524,255.23157263798214,6.4410706,,,,263.0,,,,,,,127132.16,178373.03,179827.61,147608.19,200815.3,190260.64,
7676,255.23157366160103,6.864878,,,,246.0,,,,,,,154940.58,129783.36,168495.89,116511.69,169588.19,161533.8,
4891,256.10782236974535,3.0515497000000003,,,,,,,,,,,547617.3,1987805.0,1039122.94,1064961.4,1542903.1,1979921.5,
6337,256.13311205150745,3.9178019999999996,,,,,,,,,,,343834.7,190291.17,371831.38,429220.6,152346.14,190296.08,
1906,256.17651340057233,1.5716729,,,,,,,,,,,6396126.0,439108.28,340218.44,432411.88,142558.56,7248.593000000001,
1396,256.17654645616403,1.1354291,,,,212.0,,,,,,,182893.75,7377364.0,4500534.0,323038.7,9798812.0,6658934.5,
1579,256.17656319396383,1.2297086000000002,,,,,,,,,,,815388.25,3325342.5,6904388.5,6802710.5,725306.75,233497.22,
7692,256.26310908739157,6.97055,,,,94.0,,,,,,,90628.37,55478.816,136220.86,91078.62,81540.04,56985.414000000004,
7789,256.2631414000988,7.239034700000001,,,,56.0,,,,,,,9772455.0,7408991.5,13623496.0,8405096.0,9993164.0,9833349.0,
8108,256.2631609139692,7.947957499999999,,,,,,,,,,,264811.8,143597.33,130634.58,205156.42,162596.98,174361.03,
8069,256.26317342461016,7.8107586,,,,,,,,,,,102055.266,335476.06,434275.9,193500.61,412944.97,488886.72,
7228,256.29957283024515,5.593685,,,,,,,,,,,309597.8,471664.97,147025.19,805580.94,84463.65,731255.56,
495,257.1005740318018,0.5573728,,,,222.0,25.0,[M+Na]+,,2.0,501;495,234.11123999999998,3408715.5,8836881.0,5948296.5,4240490.0,13048949.0,16495347.0,
188,257.1006003817881,0.4724567,,,,,,,,,,,16334805.0,8975098.0,10706290.0,18537024.0,4827922.5,9901822.0,
1006,257.1006388014405,0.8608781999999999,,,,251.0,,,,,,,224517.53,4318956.5,2495323.8,554235.06,8745557.0,7059868.0,
59,257.1468655034333,0.36291996,,,,222.0,8.0,[2M+Na]+,,2.0,64;59,117.07886,2706229.2,2639925.0,2690490.8,1409662.1,2839913.8,2706228.2,
5716,257.14951701939157,3.4197587999999994,,,,,,,,,,,16403.63,743728.06,776978.5,544707.06,724246.56,837723.5,
5219,257.1857712786463,3.1966035,,,,73.0,,,,,,,1032721.0,1004174.2,1489540.4,1355255.9,1288016.8,1362551.5,
5464,257.1858465956329,3.3134089,,,,73.0,87.0,[M+Na]+,,2.0,5466;5464,234.19654,436538.44,587677.56,746484.3,582228.6,537654.4,780312.44,
7131,258.20610653426894,5.307092,,,,,,,,,,,233799.55,410287.28,381722.88,344276.66,449268.94,441258.53,
3688,259.10769189041247,2.5674236,,,,232.0,75.0,[M+H]+,,2.0,3689;3688,258.10035,5037524.5,6287554.5,9726034.0,4823999.5,5694382.0,5641221.5,
3347,259.1077161432788,2.4404857000000004,,,,238.0,70.0,[M+H]+,,2.0,3351;3347,258.10037,6239123.5,5060447.0,5319702.5,6502789.5,4472698.0,5068262.5,
4660,259.1652200891621,2.9450157000000003,,,,109.0,,,,,,,836887.06,4175322.5,3933502.2,2913173.2,5058960.0,4769713.0,
6133,260.14328330503673,3.7392128,,,,245.0,,,,,,,539088.75,1046057.8,1048988.5,826874.7,1042234.5,991494.1,
626,260.1602265939024,0.64366657,,,,187.0,,,,,,,2657132.5,9046464.0,6917152.5,4658944.5,11897569.0,9794855.0,
801,260.19651147034574,0.7457252,,,,270.0,,,,,,,4994720.0,6021450.0,5051720.5,2549124.5,9021629.0,7260842.0,
464,260.196599180433,0.5433121,,,,222.0,,,,,,,1963300.9,5663995.5,7661791.5,6940590.0,9419437.0,7263976.5,
2474,261.09019668720947,2.0743392,,,,25.0,,,,,,,1656616.6,1163713.9,5565243.0,964023.7,611090.8,3042917.0,
1916,261.09022329700787,1.5922397,,,,199.0,,,,,,,8097198.0,5530985.5,13147587.0,4679992.0,13620597.0,7818036.0,
3545,261.12335874438673,2.5174567999999997,,,,253.0,,,,,,,287744930.0,580996160.0,549330800.0,288939200.0,298798000.0,611772700.0,
863,261.14415393676256,0.78296566,,,,270.0,,,,,,,5272590.5,5229474.0,4843378.0,2216855.5,4555267.0,4561851.5,
8324,261.1481388194448,8.299828,,,,,,,,,,,178644.36,263162.8,206696.7,234092.75,356446.28,438273.7,
6266,261.1595951850633,3.8311059999999997,,,,15.0,,,,,,,3000843.8,3164780.0,3218477.5,3633825.8,2855580.5,3307430.8,
3520,262.1265777080077,2.5136921,,,,253.0,,,,,,,43150884.0,24832956.0,81630344.0,28236612.0,16639736.0,91609550.0,
3891,263.1387422114221,2.6405060000000002,,,,253.0,,,,,,,7104120.0,27312028.0,9139920.0,8831862.0,22646510.0,24169672.0,
3095,263.13896188804,2.3576232999999998,,,,238.0,,,,,,,5145937.0,1330630.0,7827919.0,6543789.0,2504433.0,1660848.1,
3006,263.17323837096194,2.268884,,,,238.0,,,,,,,6313779.5,6773403.0,9170209.0,7759263.0,11429880.0,10266883.0,
8753,263.2364793951273,9.719564,,,,,,,,,,,130937.48,112552.69,126699.445,230498.94,71897.516,470910.7,
7705,263.23658115437223,7.003620599999999,,,,201.0,162.0,[M+H]+,,1.0,7704,262.22929,231497.61,256842.66,249270.27,412409.53,281246.84,346465.8,
7359,263.23662930150607,5.883487000000001,,,,4.0,,,,,,,257558.27,462583.78,348685.72,367297.84,437817.16,453345.84,
