"","PC1","PC2","PC3","PC4","PC5","PC6"
"408/282.1195mz/2.06min",-0.0019805,0.010728,-0.00082274,0.0040599,-0.010601,-0.2568
"411/209.0922mz/2.07min",-0.0064012,0.025605,0.01508,0.0056206,0.0093217,-0.33664
"415/227.1026mz/2.1min",-0.0097886,0.010758,0.022469,0.020105,-0.024358,-0.0012372
"420/220.118mz/2.11min",-0.003794,0.014214,0.0089117,-0.0044788,-0.0015219,-0.10083
"421/242.0998mz/2.11min",-0.0075208,0.016072,0.0086458,-0.0092714,-0.0031943,-0.18015
"422/232.1543mz/2.11min",0.0098753,0.019642,-0.00056086,-0.017675,-0.0088666,-0.0013603
"429/185.0785mz/2.15min",0.0047841,0.011686,0.0030306,-0.0075955,-0.015399,0.015147
"434/228.1343mz/2.18min",0.0059436,0.0061319,0.0064191,0.0011051,0.011404,-0.042131
"435/242.1862mz/2.19min",0.0056014,0.010904,0.0077867,0.0024509,0.00030223,0.00047418
"437/188.0706mz/2.21min",-0.013991,0.00010331,0.022212,-0.014212,0.0089536,0.027432
"440/205.0972mz/2.21min",-0.008917,0.00053661,0.022058,-0.012152,0.011928,0.044035
"441/217.1047mz/2.21min",-0.0011372,0.007287,0.003486,0.029819,-0.027787,0.02693
"442/113.0597mz/2.22min",-0.020038,0.042281,0.00054555,0.046521,0.068879,-0.032655
"446/245.1495mz/2.25min",-0.018512,0.020631,0.01448,-0.015537,0.004502,-0.03467
"447/267.1315mz/2.25min",-0.012968,0.027639,0.02273,-0.012011,0.0051781,-0.022246
"448/215.1391mz/2.25min",0.0085641,0.011492,0.0099642,0.0087102,0.01168,0.042046
"455/285.1345mz/2.27min",0.0067273,0.010957,0.013124,-0.0054706,0.001172,0.042647
"458/270.1923mz/2.28min",0.00033552,0.0089066,0.010481,-0.0024378,-0.00012183,-0.02872
"459/231.1702mz/2.29min",-0.012629,0.0024515,0.031305,-0.00063027,0.0099398,0.031248
"461/254.1498mz/2.3min",-0.0082012,0.015537,0.00090076,0.00065689,0.0063776,0.027802
"466/171.1128mz/2.33min",0.0096661,0.011529,0.010586,0.0031268,0.0083395,0.0014802
"467/195.1129mz/2.33min",0.0078569,0.0085866,0.010619,0.0060343,0.0044819,0.029844
"472/116.0706mz/2.35min",-0.0093959,0.0078469,0.030564,0.00070778,0.014845,-0.0066385
"473/146.0601mz/2.35min",-0.0065593,-0.0047865,0.0097622,0.0081442,0.013508,-0.028302
"474/147.0633mz/2.35min",-0.0090411,-0.0063908,0.011192,0.0080438,0.011795,-0.040926
"475/146.1176mz/2.35min",0.0064188,0.020776,0.014817,-0.011861,-0.0019437,0.041105
"476/229.1185mz/2.35min",-0.0050666,0.0081701,0.0082332,0.0010009,-0.0013435,0.04282
"477/229.1547mz/2.36min",-0.011761,0.0048328,0.035562,-0.0020929,0.0044854,-0.030579
"480/267.1317mz/2.37min",0.0015224,-0.0081945,0.03557,0.05317,0.016096,0.018999
"481/160.0969mz/2.37min",0.005604,0.013723,0.0087704,0.009435,0.0093677,-0.0070017
"483/200.0554mz/2.38min",0.01665,0.02272,0.0031742,-0.011339,-0.047961,0.0064825
"485/114.0914mz/2.39min",-0.0022413,0.0053705,-0.0032457,0.0066185,-0.00048785,-0.042553
"487/296.1351mz/2.4min",-0.0065187,0.0048856,0.0013706,0.011033,-0.011566,0.013773
"490/138.055mz/2.41min",0.0031683,0.0081158,0.0077952,0.0052393,0.0046178,-0.042251
"491/190.0499mz/2.41min",0.0029151,0.005518,0.0047793,0.00074786,-0.0074136,-0.014463
"492/261.1444mz/2.41min",-0.0015792,0.015582,0.0076118,-0.0053859,-0.013285,0.014546
"494/283.1263mz/2.41min",-0.0077061,0.014704,0.0079212,-0.0041093,-0.0076191,0.027836
"499/141.0546mz/2.46min",0.0083097,0.02225,0.020571,-0.0039454,-0.0085341,0.00091784
"502/229.1184mz/2.46min",-0.00084922,0.0086452,0.01258,0.001668,-0.006632,0.028205
"504/231.1702mz/2.47min",-0.015488,0.0002373,0.032241,-0.0051707,0.0051781,0.012618
"505/185.071mz/2.47min",-0.0099231,-0.010393,0.0040113,0.026504,0.029214,0.0087018
"506/217.0972mz/2.47min",0.014747,0.026812,-0.001572,-0.014906,-0.026078,0.028416
"509/144.0808mz/2.47min",0.016307,0.030764,-0.0037941,-0.01629,-0.026249,0.0059318
"513/172.0063mz/2.51min",-0.00039178,0.015307,0.024843,0.00088326,0.00079736,-0.027829
"518/261.1233mz/2.53min",-0.0012276,0.0063468,0.017304,-0.00020357,0.018534,-0.042188
"522/167.0816mz/2.54min",0.00011057,0.0036176,0.0078036,0.0042179,0.0046055,0.00040361
"530/147.0553mz/2.56min",-0.0046687,-0.0044195,0.0096486,0.0049566,0.017042,0.029146
"533/180.1019mz/2.56min",-0.013582,0.0036353,0.026724,-0.0059426,0.012034,-0.0065168
"534/172.0968mz/2.56min",6.2403e-05,0.010012,0.02284,-0.0072984,-0.0030184,-0.021566
"537/246.1699mz/2.57min",0.0011853,0.018261,0.0055096,-0.010072,-0.0038688,-0.028646
"538/247.1076mz/2.57min",-0.0060592,0.0021398,0.018243,-0.0012755,-0.0018779,-0.027384
"543/287.1599mz/2.59min",0.0011659,0.032264,0.039146,-0.016849,0.015344,-0.032005
"545/200.0917mz/2.6min",0.0058741,0.018395,0.027088,-0.0075722,0.0029149,-0.021269
"549/245.1859mz/2.62min",-0.014508,0.004282,0.035282,-0.002816,0.010698,-0.027073
"550/211.1441mz/2.62min",0.04579,-0.0034873,-0.0040898,-0.0048942,-0.035996,-0.04196
"553/197.1285mz/2.62min",0.0065121,-0.0037424,0.015638,0.00082226,0.0054981,-0.027382
"554/180.0655mz/2.63min",0.0017835,0.0095934,0.011415,0.0070363,-0.0015232,-0.013711
"559/229.1546mz/2.63min",0.0012908,0.0069502,0.012448,0.010586,0.010882,0.028431
"564/243.1339mz/2.65min",-0.0026035,0.007643,0.0085022,0.0043994,0.00016722,-0.042247
"565/130.1591mz/2.65min",-0.00060017,0.0019307,0.012281,0.031662,0.0028073,0.00094866
"566/175.1077mz/2.66min",0.0055545,0.006565,0.010259,-0.011175,0.0038335,-0.035122
"570/227.1389mz/2.65min",0.018227,0.01273,0.038286,0.02089,0.022293,0.034999
"578/263.1388mz/2.69min",-0.0035595,0.01122,0.030012,-0.0021378,0.0036503,0.0021834
"579/241.1545mz/2.68min",-0.00030361,-0.030032,0.021561,0.0054697,-0.076074,-0.010272
"583/86.0964mz/2.71min",0.013354,0.0045415,0.0046981,0.022878,0.023734,0.031124
"584/132.1019mz/2.67min",-0.00057694,0.0082523,-0.0071953,0.039231,0.03911,0.017123
"588/193.1699mz/2.72min",-0.0042381,0.018449,0.03111,-0.01087,-0.00059373,0.0065016
"592/185.1284mz/2.71min",0.0037575,0.00076767,0.018296,0.0024571,0.0086449,-0.028838
"594/193.0972mz/2.71min",0.031571,0.071659,0.049135,-0.047899,0.015146,0.021755
"597/120.0444mz/2.73min",0.0014646,0.0093279,0.016259,-0.0080611,-0.0020167,-0.028735
