"MetaboAnalyst_ID","Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML","Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML","POS_TJGIp3_1_Run55.mzML","POS_TJGIp3_2_Run137.mzML","POS_TJGIp3_3_Run173.mzML","shared_name"
"408/282.1195mz/2.06min",3.16616720468864,2.96408856649868,3.05885534495128,3.09811705311448,3.09263604281374,3.09522166785913,"408"
"411/209.0922mz/2.07min",2.42383129555099,2.18454601754701,2.03923013648451,2.3892692799653,2.33787270069397,2.43868506277664,"411"
"415/227.1026mz/2.1min",3.18498074204465,2.88694938118364,2.77140728224186,2.95274759659695,3.16559529260305,2.88277132262723,"415"
"420/220.118mz/2.11min",3.03907082209704,2.89518939903152,2.85793877236752,3.07894662223443,3.02743643827444,3.02553847329069,"420"
"421/242.0998mz/2.11min",2.64222421144692,2.46236934868564,2.42083474794417,2.70926847641878,2.58704387488324,2.5787565415199,"421"
"422/232.1543mz/2.11min",2.85624448402535,2.70285823469502,2.94688419247323,3.04089493695063,2.99220907890998,3.05911837294355,"422"
"429/185.0785mz/2.15min",2.29394986282805,2.14358200849601,2.30721749967123,2.35930773875126,2.3922759525095,2.33464444140643,"429"
"434/228.1343mz/2.18min",2.03773047538173,2.08149347160195,2.02764154076585,2.08246344303659,2.13592114111499,2.21026462001441,"434"
"435/242.1862mz/2.19min",2.9929374935783,2.92264657781036,2.93908885303945,3.00496737352069,3.09129875880719,3.10821316686792,"435"
"437/188.0706mz/2.21min",2.24392577241867,2.3277311008772,1.9774808333154,2.38170309758901,2.27190227134057,2.12086671185011,"437"
"440/205.0972mz/2.21min",2.104768257348,2.22129603590884,1.89528118293485,2.24771196299524,2.19094390760596,2.07302569907914,"440"
"441/217.1047mz/2.21min",2.59015452052552,2.26958766590351,2.38966284060036,2.25870733197832,2.51463373390171,2.36228941380138,"441"
"442/113.0597mz/2.22min",2.3698780090826,2.01053748143084,1.54002157179324,1.98210282034293,1.68445682437995,2.4446115193217,"442"
"446/245.1495mz/2.25min",2.28198334745971,2.06948915983135,1.86549010753932,2.39085460342398,2.11491062747345,2.12167753466377,"446"
