Filename,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_pos_20210511_Run46.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_pos_20210511_Run102.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_pos_20210511_Run212.mzML,POS_TJGIp1_1_Run49.mzML,POS_TJGIp1_2_Run105.mzML,POS_TJGIp1_3_Run179.mzML
408/215.1391mz/2.26min,893013.1,938326.3,906783.2,835259.44,1231800.4,1415836.5
409/285.1345mz/2.27min,401036.25,417917.3,438049.8,404027.47,569206.1,500758.8
410/270.1923mz/2.28min,3154053.2,2997062.0,2914346.8,3054626.5,3599942.5,3246841.8
413/231.1702mz/2.29min,3577227.8,4399265.5,1768226.1,3440293.2,5699540.5,3492956.8
414/254.1498mz/2.3min,817623.3,593159.1,564067.5,712704.6,762876.75,624526.06
415/185.071mz/2.3min,144291.08,276265.53,125850.01,225065.67,198870.81,110548.836
417/220.1191mz/2.31min,124246.305,89875.92,97301.57,126978.805,131893.9,112967.66
419/140.1434mz/2.33min,274539.8,270887.5,225363.38,229524.52,279584.1,141518.4
420/195.1129mz/2.33min,4022520.2,4228880.0,4311527.0,3430713.2,5165032.0,5813421.5
423/171.1128mz/2.34min,3383424.8,3620208.8,3757079.2,3071821.0,4639612.0,5323575.0
426/116.0706mz/2.34min,884011.3,1034218.94,439523.56,910366.9,1425003.4,938036.1
427/146.1175mz/2.35min,2343234.5,1928920.4,2272741.8,2483870.2,2955457.8,3574452.0
428/146.0601mz/2.35min,5429271.0,7267810.5,4426745.5,4916163.5,6160079.5,4787960.5
429/147.0633mz/2.35min,498898.53,666864.2,379591.97,442394.84,561142.1,385978.66
430/229.1184mz/2.36min,2472978.0,2108107.0,1938658.0,2213268.2,2607493.0,2077678.6
431/230.1579mz/2.36min,675004.75,1463927.5,594089.1,648347.44,2438613.5,1112191.9
434/229.1546mz/2.37min,12922668.0,14750199.0,6118693.0,12561933.0,21206772.0,11633369.0
436/182.0787mz/2.37min,189069.55,176389.12,210568.73,172010.0,222955.27,179070.55
437/160.0968mz/2.37min,440638.34,403381.8,397757.75,383686.5,537609.0,469416.75
439/200.0554mz/2.38min,442956.06,208904.12,742421.3,491586.75,453223.12,540321.4
440/145.0761mz/2.39min,241133.89,223794.03,222621.69,239704.17,303638.03,238927.73
441/296.1351mz/2.4min,1128710.6,798987.8,894123.44,1003872.75,1019953.94,789000.06
442/114.0914mz/2.4min,1454825.8,1231664.6,1433721.8,1284864.1,1240877.2,1354809.6
444/190.0499mz/2.41min,788092.9,722842.0,881778.1,737981.0,850944.8,874249.94
446/138.055mz/2.41min,692011.7,683682.8,673483.3,664380.2,797698.94,925474.94
447/261.1443mz/2.41min,1602788.1,1066808.6,1371593.2,1565475.4,1525975.4,1390312.1
448/283.1263mz/2.42min,1113035.6,744662.6,773327.0,1073730.9,1138777.8,862797.9
449/156.1019mz/2.43min,264953.9,212424.97,175272.75,183849.1,157685.86,215213.22
451/232.1735mz/2.4min,137974.42,183503.6,42009.16,148318.36,401976.97,167884.23
453/141.0546mz/2.46min,463991.66,341907.88,402706.4,841370.3,938806.7,328956.44
456/231.1702mz/2.46min,1354788.4,1667485.8,660314.25,1319825.1,2187098.2,1347093.1
457/229.1184mz/2.46min,1152212.8,986576.9,969446.25,1264454.9,1234500.1,1021603.25
458/185.071mz/2.47min,626283.1,939930.75,430592.72,958844.8,841507.75,427787.1
459/217.0972mz/2.47min,977353.0,513416.34,1502260.6,1270174.1,1242841.5,1474738.2
461/259.115mz/2.5min,136263.38,208081.7,50019.14,124692.55,179069.64,108638.555
463/205.0972mz/2.51min,285562.3,301027.72,273292.66,266443.62,397232.56,441089.28
464/172.0063mz/2.51min,477130.62,419753.94,310925.88,457589.62,571097.44,600817.6
465/138.055mz/2.49min,359227.16,348052.1,326007.78,302573.38,393951.12,487707.25
470/261.1232mz/2.53min,886098.7,1145650.6,697699.2,785861.1,1301427.1,1468549.4
473/167.0815mz/2.54min,3072909.2,3295394.8,2943476.8,2844718.0,3832035.8,3552741.5
475/120.0808mz/2.55min,245367.97,313193.25,162046.72,178934.52,307141.8,374799.8
477/180.1019mz/2.55min,837843.8,1019344.7,441340.0,681774.0,1019520.4,974653.1
478/147.0553mz/2.56min,856532.0,1244128.5,759045.0,805724.44,1018077.6,1027231.2
484/246.1699mz/2.57min,7546119.5,5569598.5,7187780.0,8796813.0,8420884.0,7938988.5
486/247.1076mz/2.57min,437258.16,466195.53,327483.44,417212.94,547559.5,409452.94
487/287.1598mz/2.59min,787019.56,691634.94,400399.38,1096712.1,1364045.2,868611.1
489/249.1232mz/2.6min,356498.94,243375.53,299643.16,308479.38,443157.4,437818.84
492/231.1202mz/2.61min,0.0,22953.455,136761.31,5046.1104,83542.88,3602.7397
493/245.1859mz/2.62min,2159339.8,2612254.8,945779.4,2251221.0,3652130.5,2102144.8
494/211.1441mz/2.61min,302427.25,418825.06,1920185.1,302873.34,692222.8,329885.78
495/246.189mz/2.62min,297558.12,360027.7,55911.46,277539.06,459307.6,132580.16
496/229.1546mz/2.62min,1860461.4,1984703.4,1528752.8,1855474.8,2382504.8,2153632.0
497/197.1285mz/2.62min,6243726.0,9634080.0,7679469.5,5547492.0,9165634.0,9931739.0
500/180.0655mz/2.63min,737293.25,647209.7,633424.56,736986.1,873453.9,693461.4
504/253.1157mz/2.65min,393380.8,157237.88,109273.15,202784.8,230948.05,137873.34
507/243.1338mz/2.65min,1657313.9,1471748.9,1360186.2,1545999.0,1805515.6,1523663.9
508/130.1591mz/2.65min,4536869.0,4149278.2,3103394.5,4877841.5,4067497.0,2534502.8
511/227.1389mz/2.65min,410605.38,581225.4,325382.5,448148.4,1163780.2,362866.9
515/202.1801mz/2.67min,121156.52,116500.46,108620.305,116084.81,129017.695,99098.22
516/120.0807mz/2.68min,172458.34,311901.16,175864.22,248078.64,332937.22,276431.6
517/241.1545mz/2.68min,537576.75,552207.44,811137.06,480045.6,824238.5,551417.06
522/86.0964mz/2.74min,500674.3,671661.3,601177.3,223924.38,559890.06,532908.9
523/132.1019mz/2.67min,1287601.0,1287098.6,902079.25,846660.0,945719.5,1224182.0
526/263.1388mz/2.7min,2789428.8,2863609.5,1673697.1,3110523.8,4609275.0,2765235.0
527/120.0655mz/2.67min,342722.66,446299.47,283294.0,236059.42,509947.16,261456.78
531/193.1699mz/2.72min,552601.3,477543.4,319012.56,602194.8,671502.4,311719.62
533/193.0972mz/2.71min,303337.0,196848.6,261522.0,1541087.0,1730719.8,660352.3
534/185.1284mz/2.71min,743528.94,1033478.0,736033.4,697109.3,704887.8,1210992.6
535/183.0916mz/2.72min,279630.25,480185.72,242923.64,298277.5,326270.44,284546.47
538/114.0913mz/2.73min,1785271.2,1766001.0,1707635.0,1750691.6,2231929.0,2116694.0
539/160.0968mz/2.73min,530751.1,618577.2,571005.9,525887.94,727637.8,775801.06
541/120.0444mz/2.74min,2382958.5,2415151.8,2231262.0,2805654.8,3480906.8,3047078.2
542/260.1028mz/2.73min,471749.06,546018.2,463081.34,449656.88,542529.94,503817.7
543/138.0549mz/2.74min,584896.94,673368.06,675584.1,744135.9,905620.25,1044658.4
544/210.0219mz/2.74min,654382.5,615571.75,577421.1,675725.5,827388.1,762630.2
546/259.165mz/2.74min,938122.94,748224.1,841327.94,1000110.06,1083079.2,930843.5
547/245.1858mz/2.74min,1787108.5,1977160.1,934440.6,1808834.1,2772935.2,1755295.0
548/327.191mz/2.74min,196787.52,79465.73,363859.28,220771.97,268536.12,291732.3
551/255.1701mz/2.75min,685155.1,390720.4,1091143.8,715783.44,1014342.3,933002.9
552/160.1332mz/2.75min,1167645.8,823058.9,1682519.6,1706330.0,1650629.2,1781749.0
553/213.0658mz/2.75min,946901.3,884856.8,1059196.4,1045889.5,1335672.2,1280104.1
554/283.1262mz/2.75min,627109.56,468372.66,442135.66,582649.94,635281.5,518991.6
555/114.1277mz/2.75min,791369.56,516731.94,1089161.4,1144461.2,1074476.2,1109743.0
558/272.1853mz/2.77min,509642.97,479653.22,417144.5,487363.84,525728.94,411243.84
560/123.0916mz/2.76min,205276.08,196231.89,255227.36,175808.56,224716.31,214751.72
561/169.076mz/2.77min,38243910.0,58977316.0,34552364.0,37260268.0,46300100.0,41260810.0
562/253.1157mz/2.77min,480738.4,376341.5,342421.16,478368.84,523255.06,401452.6
563/170.0792mz/2.77min,4479914.0,6953252.0,4084146.2,4352976.5,5225065.0,4459078.5
564/243.1338mz/2.77min,2944900.8,2402313.5,2082188.0,2645544.5,3008181.2,2398613.2
565/265.1157mz/2.8min,398841.6,356395.06,212169.52,377795.9,450475.75,410357.03
568/254.1596mz/2.78min,527872.06,347709.84,195704.58,555526.56,439696.34,337368.78
569/256.1066mz/2.78min,287518.44,303199.62,263648.16,299400.66,411833.1,328770.9
570/259.115mz/2.78min,3411354.2,3343077.8,3063713.2,3978666.0,4020081.5,3545900.8
571/179.0703mz/2.78min,413913.25,524254.62,534596.9,504156.62,630167.0,648187.5
577/275.1388mz/2.8min,474295.66,467685.75,384818.28,440894.3,586316.9,459297.38
582/181.0971mz/2.81min,1318875.8,1493159.9,1366992.5,1343861.8,1849896.1,1488421.9
583/160.0969mz/2.82min,815188.2,976648.44,954886.9,903993.5,1347549.0,1484394.4
585/114.0914mz/2.78min,1408683.6,1178632.2,1197728.6,1270673.0,1625438.4,1941183.6
586/197.1285mz/2.8min,327533.0,559509.4,590531.06,275641.56,915476.6,458865.94
588/245.1858mz/2.79min,693580.3,1324332.0,834559.06,829492.5,1212864.2,2274993.2
589/386.157mz/2.9min,187263.84,155459.88,75461.3,196345.16,140358.25,134306.6
591/227.1389mz/2.84min,509977.8,503657.34,463941.84,470820.34,826330.5,387787.12
592/287.1711mz/2.84min,879035.44,399034.84,770230.5,917119.9,911190.44,794251.75
594/295.1286mz/2.85min,1624675.2,791370.5,1098673.9,2777479.0,2530798.2,859426.56
596/166.0864mz/2.86min,251254.39,263654.03,199336.55,238807.61,300914.94,243969.28
597/267.1313mz/2.85min,489709.88,349667.38,270380.03,300890.44,505648.06,406434.38
598/243.1339mz/2.86min,5380444.0,4386810.0,4099227.0,4923696.5,5398040.5,4617202.0
601/209.1285mz/2.87min,189128.23,299285.72,413114.0,297244.78,608987.2,204930.5
602/203.139mz/2.86min,123783.164,45013.6,68920.39,76769.77,67958.89,160556.83
604/279.1314mz/2.87min,335033.84,255859.11,233049.92,349931.5,368144.0,260345.38
606/450.1859mz/2.91min,147878.67,113810.64,49611.93,117053.07,216394.72,150775.17
607/428.204mz/2.88min,623093.2,595049.7,292018.12,454911.5,792649.94,609317.4
612/271.165mz/2.9min,311577.78,205669.06,100103.25,272131.56,288293.1,185314.64
615/193.17mz/2.92min,200072.38,170596.14,55398.535,126691.625,257176.4,155244.62
616/241.097mz/2.92min,410733.47,641159.94,304296.56,389360.94,466707.25,334610.47
617/132.1019mz/2.94min,702733.06,1075513.1,645111.8,787773.1,1061413.0,1054155.8
618/196.0945mz/2.91min,1011373.0,771645.25,974793.8,1074858.8,1352989.8,878387.2
621/128.107mz/2.92min,4100356.0,3527242.0,3535012.0,4264920.0,5652623.5,3984721.2
623/156.102mz/2.92min,787805.94,630078.9,658851.44,1546949.5,1063358.0,761486.56
624/174.1125mz/2.92min,2635109.5,2252045.8,2406995.5,2990449.5,3853158.5,2792243.0
626/279.1701mz/2.93min,655834.5,782260.5,354801.25,698666.3,1076043.1,689046.44
627/183.0917mz/2.93min,2335394.5,3348509.0,2069358.0,2110023.2,2780851.2,2597968.8
629/262.0973mz/2.94min,274245.5,301005.22,215466.69,564460.56,471855.47,278274.8
633/208.0969mz/2.94min,346939.12,269273.72,283572.03,295977.4,329736.72,287189.06
634/319.1497mz/2.94min,463582.62,293167.25,317750.56,444742.47,548472.25,396452.38
635/331.1972mz/2.95min,693553.06,572260.1,379305.0,697140.0,638505.75,556896.25
638/197.1285mz/2.95min,476515.44,657154.0,568109.44,455097.47,806060.4,1051084.0
639/204.1243mz/2.95min,395639.28,377931.56,357233.44,436453.44,502049.2,366429.78
640/170.1176mz/2.95min,1093421.1,692674.8,575208.25,651156.0,716205.1,560242.4
642/255.1314mz/2.96min,584550.06,516484.78,281099.47,624915.2,493894.0,351149.38
643/188.1281mz/2.95min,282521.38,177568.23,171324.31,166080.55,205766.23,151427.19
644/154.1226mz/2.95min,811866.06,630885.1,376483.47,774627.06,664276.75,441926.4
645/172.1332mz/2.95min,1318822.0,1104643.4,664700.5,1281712.6,1192516.2,808281.06
646/215.139mz/2.95min,975299.75,922239.25,621315.6,988998.06,1067039.0,832777.7
647/210.1101mz/2.96min,1146046.5,806619.0,747363.1,696550.2,756126.44,588733.06
650/213.1022mz/2.96min,358018.44,451657.2,311299.16,332019.22,430132.0,383772.88
651/213.0658mz/2.96min,517032.3,477705.06,383329.16,530020.3,538427.4,422084.84
654/249.1208mz/2.96min,513118.06,419021.8,470925.78,353546.03,484940.25,511940.78
656/177.0658mz/2.97min,203534.9,334164.56,286317.88,248309.05,431849.62,370205.56
657/428.204mz/2.97min,1223491.2,1140173.5,576705.9,896688.5,1512475.8,1161115.5
658/86.0965mz/2.92min,1149587.1,1005500.56,990992.1,1255032.2,3129956.0,2315180.0
659/180.1019mz/2.97min,944839.1,1120084.5,752372.8,872881.3,1262936.0,1085502.5
662/196.0944mz/2.98min,934217.9,1010928.75,1061391.0,886882.75,1210675.4,1023370.5
663/120.0808mz/2.98min,1208204.0,1310500.4,755007.06,965434.56,1306977.2,859658.3
665/166.0863mz/2.98min,300078.06,388827.47,238329.7,241110.83,376228.97,279183.53
666/132.1019mz/2.98min,892605.6,1904012.2,854186.94,812441.6,1351014.2,1759681.1
667/174.1125mz/2.98min,2886631.2,3079903.5,2966201.5,2932141.2,4408458.5,3450133.0
668/212.1183mz/2.95min,152656.08,92721.64,19998.451,194583.22,77584.79,4656630.5
669/156.1019mz/2.96min,721439.2,719843.6,673719.06,808889.94,1120943.9,794528.7
673/195.1128mz/2.99min,1222503.4,1459163.2,1312557.6,1209188.2,1760425.8,1337653.9
674/277.1181mz/2.99min,1347875.2,1089481.5,1018903.6,1230148.9,1351848.1,1128672.5
676/412.209mz/3.0min,853435.3,823291.2,414391.78,650459.0,1102484.1,812591.25
678/231.1702mz/3.01min,318384.62,251252.58,290667.06,331615.16,385372.88,373800.25
679/139.0866mz/3.02min,1495478.8,1279763.6,1014985.8,1751034.5,1783945.5,1116984.0
680/205.0972mz/3.02min,1999764.5,1736786.6,1440329.2,2388347.5,2455318.0,1470904.8
682/223.1077mz/3.02min,8458168.0,8291878.5,7156958.5,10635396.0,12161737.0,7392244.0
683/181.0971mz/3.02min,3349050.5,3088832.8,2501631.8,3889292.2,4301740.5,2610450.2
685/245.0896mz/3.02min,5032410.5,6102556.0,6561697.5,6206667.5,7959306.0,5499152.0
686/246.1697mz/3.02min,372656.47,199395.33,268080.56,286356.75,244120.39,218058.33
688/241.1545mz/3.02min,187727.44,151719.1,381348.8,251076.27,235439.6,251253.67
689/186.1124mz/3.03min,461549.97,482293.5,450676.34,405646.06,530767.94,891655.1
692/279.17mz/3.02min,382727.94,382825.8,227745.88,433407.12,649860.6,471081.3
694/222.16mz/3.05min,376777.12,384492.56,334819.0,382517.34,471002.28,304704.78
696/251.1364mz/3.05min,515764.97,568398.4,411854.0,496934.47,494749.6,446260.56
697/401.2156mz/3.07min,280008.75,195923.1,222066.81,671132.9,137194.38,197323.31
698/120.0444mz/3.06min,258623.52,266291.47,263959.0,260101.27,369860.0,330185.44
699/211.1441mz/3.06min,11700899.0,14518784.0,10712171.0,10295621.0,17592608.0,14387010.0
700/191.1042mz/3.06min,347974.8,339510.28,239241.69,313860.12,282703.12,235263.97
701/148.0393mz/3.06min,373393.38,381970.62,390773.12,382490.56,509089.53,486245.4
703/289.1755mz/3.06min,674370.25,728755.75,349800.84,766784.56,994808.5,786459.75
705/212.1473mz/3.06min,1400100.2,1768871.5,1250752.8,1274926.6,2078393.0,1703057.4
707/379.2336mz/3.07min,507438.3,360944.22,428637.84,1231169.9,850198.1,462397.06
711/169.076mz/3.06min,463569.6,380729.56,106875.016,768856.56,315077.06,207106.36
712/261.1097mz/3.1min,25537.52,50614.9,262299.34,46139.133,20897.287,23535.639
713/245.1358mz/3.09min,1430411.8,1510822.6,7975173.5,2074543.8,1249491.9,916786.6
714/223.1539mz/3.09min,579315.3,443136.66,1706360.6,567519.06,359691.44,214543.05
715/240.1804mz/3.09min,1668030.5,1142444.0,3404021.0,1642742.6,884413.7,528527.0
716/103.0754mz/3.09min,143400.95,115452.72,489334.0,129272.76,85787.29,55348.145
717/246.1392mz/3.09min,121032.63,133354.39,839873.2,155025.5,98926.25,56531.305
721/412.2091mz/3.1min,1267739.1,1140893.5,627175.75,956961.5,1543074.6,1140014.5
723/257.1494mz/3.12min,481900.94,360391.4,80341.58,491337.78,570384.1,406918.8
724/173.1285mz/3.12min,606034.25,314420.62,454277.75,509258.2,486262.3,723678.94
725/279.1314mz/3.12min,434319.1,655412.4,219303.48,364348.88,834577.9,318619.8
726/120.0808mz/3.13min,1488796.4,1424732.1,986970.4,1382175.4,1807304.8,1288718.0
727/166.0863mz/3.13min,611086.2,636615.0,435680.9,579571.1,811153.56,581890.56
728/208.0969mz/3.13min,1063070.5,1107410.8,810775.56,1059002.5,1453686.4,1050815.0
732/259.1763mz/3.13min,624667.56,498254.0,395019.8,562471.94,492599.38,548909.44
733/100.1121mz/3.13min,1088289.5,1112742.9,577183.25,1077315.1,995155.6,813404.4
735/145.076mz/3.13min,2965003.2,2597887.0,2853087.0,5992630.5,4023280.0,2922582.5
736/211.1441mz/3.14min,6751099.5,10594830.0,4748145.5,6309624.5,12472515.0,10340989.0
738/194.0812mz/3.14min,121579.54,86247.84,100766.92,624953.25,846698.1,261825.53
739/109.1012mz/3.14min,767300.8,581646.9,429901.2,541371.1,557159.44,433188.34
740/194.1152mz/3.14min,1286272.9,1216490.1,1049623.8,928547.9,1040628.9,885450.94
741/172.1332mz/3.14min,1558263.4,1158273.6,913273.75,1105274.1,1197765.1,975848.4
744/190.0499mz/3.15min,230880.97,369650.47,248027.47,267813.97,346488.47,265775.97
745/165.0911mz/3.15min,150199.94,103223.414,86478.82,99744.15,135128.83,147838.75
749/265.1157mz/3.16min,407353.12,334127.12,332340.28,240518.23,338937.2,454581.22
750/217.0972mz/3.17min,157848.14,171059.95,73141.54,149617.98,206207.94,163679.1
755/245.1285mz/3.17min,1221227.4,1425210.1,1186731.6,1084866.5,1738670.2,1641348.0
756/251.1365mz/3.17min,191597.89,221176.52,151429.31,173665.69,240958.45,151802.67
757/185.071mz/3.18min,165542.89,367904.7,160366.58,219159.05,269933.84,123049.55
758/296.1127mz/3.19min,169452.75,67331.03,106642.6,330117.88,312954.47,78767.77
760/284.1392mz/3.19min,124049.984,94706.01,99497.05,111890.516,153523.62,130201.76
763/162.055mz/3.2min,1083658.5,1361173.2,955498.44,1092901.2,1428231.2,1315881.1
764/247.1076mz/3.2min,916355.1,693199.25,722819.5,1119527.1,1142235.1,757461.3
767/252.1593mz/3.22min,409173.3,251134.78,687238.2,330148.7,382868.62,349936.4
768/202.1438mz/3.22min,344966.53,411539.0,352140.25,378732.47,496642.7,438215.2
769/293.147mz/3.22min,981591.25,665864.2,603831.25,904841.25,1044006.25,640958.8
770/116.0706mz/3.22min,825093.75,925756.3,717304.44,977872.75,1232258.1,954987.25
774/271.1651mz/3.23min,825723.2,585234.56,495446.12,759047.06,906010.5,602506.7
775/169.0761mz/3.21min,301166.3,647238.44,228004.89,320434.5,487571.47,750850.56
778/281.147mz/3.24min,779814.25,431097.88,278567.12,417852.34,519888.66,367214.3
779/118.0651mz/3.24min,874554.1,1029167.7,691266.25,870999.3,1083127.5,927025.75
780/164.0706mz/3.24min,422202.88,446618.66,344996.25,439885.62,542373.44,391614.78
782/195.1129mz/3.26min,203716.86,313303.94,446025.97,219441.33,342056.75,287744.03
783/182.0813mz/3.25min,1910998.6,2119753.8,1724538.8,2105876.5,2690059.8,2032836.5
784/259.1652mz/3.25min,1207527.9,1086914.6,714674.06,1167587.4,1452549.6,1011673.0
785/120.0444mz/3.25min,552560.1,497534.2,619454.1,594373.06,799164.6,717468.25
790/284.2066mz/3.27min,1428763.4,938978.3,3390660.8,1448302.5,5517226.5,717322.3
791/289.162mz/3.27min,593697.25,634908.44,4491665.0,658056.5,4099550.8,653140.7
792/209.1285mz/3.27min,334585.16,362186.34,364768.44,364643.53,498445.78,375396.34
793/267.1801mz/3.27min,169491.86,141056.23,870716.06,179081.12,1074625.4,149469.61
794/205.0972mz/3.27min,90043.516,109353.164,88203.016,107994.69,171786.27,108175.31
796/103.0754mz/3.27min,29449.066,19063.535,181200.33,29720.152,219017.03,18993.646
798/146.0601mz/3.27min,507096.0,751060.8,618419.06,495832.34,719181.75,852417.6
800/285.1308mz/3.29min,88197.46,135181.78,55248.61,238741.3,93598.6,85103.06
801/204.1232mz/3.28min,67524.086,125823.41,56841.402,44514.883,73544.95,82082.6
804/245.1285mz/3.28min,1710432.2,2396784.8,1192132.9,1558118.6,2794648.0,2162609.5
805/336.1664mz/3.28min,1246237.6,1021476.06,984755.06,1233080.2,1466782.2,1032742.7
806/241.1546mz/3.29min,301257.88,115608.36,182430.03,277273.44,373315.5,155153.72
808/245.1859mz/3.29min,386529.97,303831.75,377266.56,458487.2,486647.84,462512.12
809/217.1547mz/3.3min,795601.06,590904.8,515084.84,722591.8,736765.5,998237.75
813/195.1129mz/3.31min,560753.06,701323.6,776163.8,579986.8,812731.4,622075.0
816/284.1393mz/3.33min,390660.34,372431.62,234872.52,389711.9,518513.25,357101.94
817/220.1193mz/3.34min,470653.84,420249.4,374929.16,545676.3,590793.1,367154.6
820/303.1912mz/3.35min,2274191.2,1820813.5,1454983.6,2668076.2,2574386.8,2081621.2
823/210.11mz/3.35min,131048.5,132481.11,116091.0,108819.77,164343.5,138766.47
825/188.1282mz/3.35min,738715.9,717325.9,616763.8,686698.3,933950.7,808018.44
826/295.1627mz/3.36min,779077.3,626420.4,570611.94,791401.1,980263.56,593607.0
827/273.1807mz/3.36min,427078.22,334743.28,265038.44,453163.94,522450.56,312288.56
829/212.1263mz/3.37min,617437.8,833279.1,452317.66,509820.2,723184.5,582357.06
830/285.1307mz/3.37min,666986.2,906649.2,447495.25,511747.34,719773.2,648841.4
831/227.1278mz/3.37min,341443.25,391436.28,177092.11,250801.19,336785.34,254549.25
832/245.1382mz/3.36min,641432.0,787551.94,332243.72,373455.06,660232.94,548900.3
835/211.1231mz/3.37min,3984196.8,5493841.5,3188228.5,3677090.2,4713823.0,3990728.5
839/176.0707mz/3.41min,407916.94,392124.53,427795.44,509639.0,625210.7,558681.44
842/213.1598mz/3.42min,1274125.1,1482104.2,1144001.9,1286651.2,1881814.1,1665914.2
846/295.1627mz/3.42min,603587.8,449404.9,407443.66,743675.25,717114.75,471702.25
848/243.0768mz/3.44min,301796.6,265330.62,406163.84,370335.38,443151.88,300284.22
849/155.0597mz/3.45min,643304.8,735674.7,852878.44,691103.0,830561.5,920942.75
851/273.1671mz/3.45min,501309.94,386188.12,583118.3,442375.56,340452.5,396953.22
853/122.0964mz/3.45min,346480.97,374290.44,265978.9,353613.66,301124.9,226530.45
855/208.0857mz/3.45min,411107.6,406285.28,426245.34,403004.62,477581.3,491437.7
856/243.0875mz/3.45min,1152510.2,1361381.0,963684.9,1329656.6,1392220.6,1031520.3
857/415.1635mz/3.45min,362863.16,361463.5,423365.97,351101.97,465765.44,448334.0
858/125.0961mz/3.45min,1017007.2,776843.6,658804.7,899720.6,958485.94,939784.75
859/171.1016mz/3.45min,1380545.8,1124427.4,1023903.06,1285350.4,1488391.2,1517541.9
860/164.1071mz/3.45min,3418603.0,3794991.2,2960949.8,3532032.0,3158748.8,2478283.5
862/105.0699mz/3.45min,1119185.5,1161497.5,854574.4,1124740.6,932102.44,679718.5
863/268.0855mz/3.45min,371325.72,406630.84,449464.66,377904.34,432828.78,465996.94
868/337.1843mz/3.46min,421390.0,325799.28,236364.47,551491.3,448488.56,267763.12
870/315.2024mz/3.46min,2240317.0,1821997.8,1583403.6,2846125.0,2635073.2,1726720.5
873/255.1702mz/3.46min,827625.4,452932.75,631233.0,947674.7,938606.4,632708.06
874/230.1175mz/3.47min,4087323.2,3580174.5,3310015.5,3492710.0,4361609.0,3764337.2
878/222.1125mz/3.49min,319301.06,282670.7,247941.0,299464.7,392768.97,323497.3
881/120.0808mz/3.49min,468712.4,443200.56,222401.97,524895.4,580469.25,500980.84
883/229.1434mz/3.52min,288011.22,313941.06,74916.64,216510.4,738924.6,219912.2
888/385.2208mz/3.54min,859344.9,781569.3,709244.8,1736146.1,1080399.9,657548.7
889/363.2388mz/3.54min,2266092.0,1767188.0,1890281.9,4877312.0,3411688.0,1933048.5
890/194.0813mz/3.54min,120177.836,141124.77,142157.89,142546.17,194230.67,162447.45
893/247.1441mz/3.55min,624461.56,647446.5,488906.12,668107.4,870880.75,667793.1
895/424.3165mz/3.57min,162282.4,170585.5,21109.709,177438.88,140232.64,32705.863
896/191.1068mz/3.57min,350873.1,213653.56,172837.78,225598.17,217119.27,194389.48
898/225.1386mz/3.59min,534477.25,713707.9,379889.62,487388.62,612161.6,455419.88
