"MetaboAnalyst_ID","X2024_POS_CC_1_Run20.mzML","X2024_POS_CC_2_Run47.mzML","X2024_POS_CC_3_Run61.mzML","X2024_POS_CC.NaB_1_Run29.mzML","X2024_POS_CC.NaB_2_Run50.mzML","X2024_POS_CC.NaB_3_Run56.mzML","shared_name"
"156/320.1703mz/4.32min",2.95193330370463,2.83086770412555,2.77224104882226,2.78004633973621,2.81636757984563,2.84964137055776,"156"
"157/325.1257mz/4.32min",1.99569467458895,1.81360928481616,1.7852866041992,1.84630576990428,1.8626721507375,1.93791481624206,"157"
"158/195.1379mz/4.34min",2.07157260615497,2.00365324536611,2.02559939147193,2.02575363723694,2.02492065757246,2.04231249468131,"158"
"159/364.1965mz/4.4min",1.8465715358128,1.73849559613925,1.72601470237567,1.73433834222539,1.74812702642656,1.78699389252365,"159"
"160/226.1801mz/4.42min",2.23822572441153,2.21603718812733,2.20906354795842,2.21026523248569,2.19586169006795,2.19328676634489,"160"
"161/244.1907mz/4.42min",2.07694400165283,2.04177126389499,2.02954584117317,2.04725746320705,2.0292090787124,2.02961105123656,"161"
"163/408.2226mz/4.47min",1.87322131500307,1.82839869085063,1.81767912779042,1.79733281098458,1.78672948162901,1.86950569750143,"163"
"164/214.1801mz/4.51min",1.90779090134235,1.7454456552702,1.56551274020547,1.7985058628139,1.78269051528177,1.57635722564648,"164"
"165/392.1914mz/4.56min",2.5822788776947,2.46241408682517,2.41759798418902,2.41910792832084,2.4219645651982,2.49558712495184,"165"
"168/211.9705mz/4.74min",2.63289691347987,2.62310587045881,2.6184927708905,2.62163347576445,2.62060626400141,2.61777452064719,"168"
"169/230.9844mz/4.75min",1.92246749876078,1.92485285934979,1.91448923790773,1.92362999526666,1.92219991863134,1.91962571657318,"169"
"170/213.9685mz/4.75min",2.62428065973352,2.60742384123539,2.6020377730869,2.6130916642159,2.60326230718853,2.60740599546057,"170"
"172/231.979mz/4.75min",2.99248201707797,2.99529615839801,2.99655803250438,2.9934636809053,2.99587508509422,2.99641792678244,"172"
"173/232.9823mz/4.75min",1.90192712868532,1.92785073014212,1.92064273585177,1.91923976122962,1.91322269871036,1.88907935204947,"173"
"175/270.2063mz/4.78min",1.72558188766842,1.65467180259514,1.6695285079745,1.70539807380728,1.64602853757097,1.68161389469523,"175"
"176/656.071mz/4.78min",2.20524505999017,2.2369551507146,2.32512769362076,2.27203355783791,2.22488450830378,2.27553955567376,"176"
"181/573.2513mz/4.8min",2.22901854384478,2.2239869188359,2.21276746335352,2.15470004207982,2.15445980202678,2.28195593020071,"181"
"182/551.2695mz/4.81min",1.78492758427974,1.77776962064144,1.77842020199967,1.68808454724701,1.72053233792496,1.82790521652125,"182"
"183/568.2961mz/4.81min",3.30120190002042,3.2613497933644,3.2653498963322,3.2331354495128,3.20997069919394,3.31803456663825,"183"
"185/230.2477mz/4.87min",1.78806778709544,1.55016110154906,1.6950028081015,1.52384667576071,1.5783885643017,1.5197637785999,"185"
"186/229.1991mz/4.88min",1.97667969222645,1.95237715487069,1.85804942059729,1.96168496820739,1.95633085862707,1.82130664606093,"186"
"187/250.1777mz/4.88min",2.04774873027217,2.0405252654009,1.93900750512444,2.04622547392274,2.04646854131004,1.91319741074343,"187"
"188/228.1958mz/4.88min",2.85864320772774,2.82898502151047,2.73751069327649,2.84718830384551,2.83600422650495,2.69717945913489,"188"
"189/158.1539mz/4.95min",2.05673324217234,2.0150829819383,2.00701535408603,2.01944003200652,1.99363872903031,2.00995764372737,"189"
"190/640.3173mz/4.96min",1.9890839671197,1.94102366896799,1.96865764610888,1.92725513808147,1.87334689447742,1.97309173335165,"190"
"191/398.23mz/4.99min",2.14824440757152,1.90046483652315,2.08566569382484,1.79741270722016,1.91282886578819,1.78060956803382,"191"
"193/440.277mz/5.03min",2.57943780207954,2.3385333593043,2.53541940634862,2.35633499873346,2.42148642220019,2.35206872832645,"193"
"196/398.23mz/5.1min",2.66843853530105,2.46326927526757,2.64177150053744,2.35138409284283,2.51908646018153,2.37901485246866,"196"
"198/440.277mz/5.14min",3.06772371754626,2.92286477177635,3.09164779701636,2.94297978686027,3.05105801546667,2.98862821361913,"198"
"199/412.2457mz/5.17min",1.83975555842534,1.68796924094595,1.83888575621839,1.53468439817267,1.67109852919717,1.56233007060927,"199"
"201/404.2066mz/5.21min",1.80990453272014,1.6937926240037,1.64455582079342,1.61894301699869,1.70707187485014,1.63433243894277,"201"
"202/387.1801mz/5.21min",1.79294378242908,1.6824732153302,1.66017090510848,1.60844658350723,1.68449070408527,1.61370691609134,"202"
"204/752.3999mz/5.3min",2.16486680608235,1.91093489738844,2.03238372909357,1.83835088321215,1.88153611291452,1.85476540405372,"204"
"206/482.2876mz/5.42min",1.83719590828704,1.55825775700715,1.77075402042273,1.6781410579041,1.79343428476882,1.71668895365415,"206"
"207/426.2614mz/5.55min",2.12408061396211,1.89073959079353,2.09845634477344,1.80671900118713,1.94865084748919,1.82190907849488,"207"
"208/371.2742mz/5.56min",1.92623209775677,1.75738878389623,1.90627680474115,1.64590416090447,1.7096046614931,1.62083645704551,"208"
"210/678.3631mz/5.63min",1.92685750192565,1.60062982611332,1.71220506476797,1.58776832928778,1.60732553487772,1.59695201259283,"210"
"213/446.2535mz/5.63min",1.65790627968299,1.67630130355321,1.59212633566705,1.60117342835204,1.66228831506723,1.67341343769622,"213"
"215/415.2113mz/5.64min",2.48513943647096,2.47390726789587,2.4158665737943,2.32669674033834,2.42782021590807,2.4543484179945,"215"
"216/432.2378mz/5.64min",2.5644147334256,2.53651781584332,2.47123979784384,2.39200897930489,2.50131181420049,2.52943132204454,"216"
"219/716.509mz/5.65min",2.21647974250065,1.94130173459628,2.02583725743052,1.72943374572762,1.78235391106026,1.84930556004244,"219"
"223/303.3087mz/5.65min",2.48128008427115,2.23647064732804,2.34455133198603,2.14547972725606,2.10645225091994,2.11486467290789,"223"
"224/302.3053mz/5.65min",3.21254042373881,2.96572254834014,3.06558938312814,2.88782001319827,2.83498807296003,2.84396874267612,"224"
"226/426.2613mz/5.66min",2.72641011167352,2.5337548314123,2.72611530993054,2.46859966675197,2.60266962494876,2.49161303169392,"226"
"227/307.2478mz/5.68min",1.82518875738643,1.78642577746535,1.76980093553809,1.79934477287085,1.75501253136252,1.77821498972456,"227"
"228/371.2741mz/5.69min",1.77248400933608,1.60264143473357,1.77409955148767,1.48425133756163,1.56367466556319,1.41997386599083,"228"
"229/468.3082mz/5.71min",2.15040731258518,2.01197531894108,2.17763759065367,2.0644245219866,2.1177483900721,2.05152694912006,"229"
"231/328.321mz/5.8min",1.84656053734935,1.58417236614441,1.69536262959299,1.44502533742998,1.42471394537119,1.36333961723167,"231"
"233/583.2912mz/5.86min",1.87331714351234,1.63685222931041,1.81982711635675,1.57811471127884,1.60417052863946,1.51726277966518,"233"
"236/583.2912mz/6.05min",2.02695182683329,1.77106975531696,1.89939045763921,1.78438674281335,1.77433453369454,1.66301111771774,"236"
"238/454.2926mz/6.13min",2.239310205139,2.01545016709637,2.20652458931073,2.01039943948655,2.07501291621777,1.98006695088095,"238"
"239/371.2741mz/6.17min",2.0072684422781,1.78838832123709,1.97034376752886,1.63998186644294,1.72048800027051,1.57604433791663,"239"
"240/496.3399mz/6.19min",1.63623667460183,1.52585108924449,1.66684504859692,1.58514591235953,1.61108490549668,1.58598947950543,"240"
"241/454.2926mz/6.24min",3.02523624932027,2.83168119844699,2.99201489130508,2.79642442870029,2.87090679342255,2.78940682879783,"241"
"242/358.3678mz/6.24min",1.97461185891152,1.97431257768118,2.32732369704604,1.86948787825274,2.00130164874981,1.92955472606105,"242"
"246/395.2766mz/6.3min",1.73718938250352,1.49693339789489,1.6670662303667,1.48634116601381,1.5949978097054,1.55142210923122,"246"
"247/496.3397mz/6.3min",2.62985049594713,2.48419870046449,2.64424010442417,2.52517837353869,2.57339809845383,2.52211070746556,"247"
"248/480.3082mz/6.3min",2.78186724663214,2.47534984098682,2.70743112884843,2.39974786076055,2.55438394270807,2.39998279389413,"248"
"251/440.4096mz/6.3min",1.91334833995218,1.8770789882382,1.87004159944725,1.87557303660892,1.87020429826684,1.84296393953025,"251"
"255/468.3083mz/6.33min",1.76327425090556,1.58955346749935,1.73802927214898,1.49323168134775,1.56747015750257,1.50467944999458,"255"
"256/522.3552mz/6.37min",2.2378295228993,1.94912286495807,2.19269328225002,1.97417118640385,2.05695650417363,1.94427889769035,"256"
"259/482.314mz/6.41min",1.87193633013865,1.59363811077042,1.7979446269179,1.48543708026276,1.72177108585173,1.49066582247118,"259"
"260/502.2901mz/6.41min",1.95358397953195,1.73892224483928,1.89636857244227,1.69315624050227,1.81247832056903,1.70218043879334,"260"
"264/480.3083mz/6.41min",3.37344748623174,3.07076129261346,3.31997221184146,3.04592681947751,3.19245782490151,3.02772657696723,"264"
"266/959.6089mz/6.41min",1.94049273465906,1.44780188177602,1.90157874007212,1.37097672644284,1.68032546067531,1.35832887244631,"266"
"267/583.2912mz/6.46min",2.16495568982251,1.95188267950733,2.11487169367481,1.90704274532621,1.95598402373154,1.87302819014125,"267"
"269/353.2685mz/6.46min",2.3364698055606,2.09867212401455,2.37470250204576,2.05940507084703,2.23118725595644,2.07928751967589,"269"
"270/393.261mz/6.47min",2.2812724816804,2.07138192851095,2.29082718362475,2.03064862884542,2.16730210743822,2.06651666096919,"270"
"272/371.279mz/6.47min",2.06164481017729,1.83485284688381,2.09199076277807,1.78891801550933,1.95633811457633,1.82043740484334,"272"
"273/522.3552mz/6.48min",2.83545328419977,2.66057935050867,2.86006850781134,2.71932225038004,2.77276022623757,2.69439344335331,"273"
"275/365.1358mz/6.54min",1.87194806042237,1.60560059533998,1.78102517810711,1.61841713589678,1.6184059865046,1.62057674630795,"275"
"277/400.3055mz/6.59min",1.80874005024392,1.53504479448711,1.73251081739103,1.58133480243257,1.59207218378405,1.51612189948181,"277"
"278/444.3317mz/6.61min",1.96742561948176,1.69188258488383,1.88588612759207,1.71159416671774,1.71992360928832,1.64026089422055,"278"
"279/488.358mz/6.62min",1.96957993187348,1.66259272689363,1.88550507823886,1.73045245727535,1.71988825441816,1.65647616386203,"279"
"280/532.3841mz/6.62min",1.86710449542371,1.58739128644631,1.79695418341562,1.63722314359274,1.62812877070221,1.58712154800308,"280"
"283/313.1434mz/6.63min",1.9784273263303,1.70718487852852,1.87530385764337,1.73218740197733,1.74409558534911,1.69450206588041,"283"
"284/358.2739mz/6.65min",2.18475075204313,2.07682876868664,2.02967381047669,1.87612235220147,1.7959102696254,1.77297120947055,"284"
"285/398.2663mz/6.66min",1.82210761750609,1.65306778463925,1.65316637555713,1.44434309435999,1.4363157359186,1.41388136700664,"285"
"287/583.2912mz/6.67min",2.45093439137086,2.11874473932389,2.31837478423944,2.08946665995743,2.14278638248516,2.02117009480805,"287"
"288/283.2631mz/6.67min",2.46316573816476,2.29216745135465,2.45616238048949,2.22472829367101,2.27380033199395,2.23038164589403,"288"
"289/265.2525mz/6.68min",1.71079485940735,1.54816495660315,1.71121086635068,1.49006596180603,1.53129620373522,1.4778961207042,"289"
"290/522.3188mz/6.68min",2.22159404166326,1.49884864062489,2.09652858708818,1.71863536594183,1.92779067220553,1.64446284955933,"290"
"291/482.324mz/6.71min",1.7432891520817,1.49905716964212,1.67941108707513,1.53393081094875,1.52706139368445,1.49065353326708,"291"
"296/297.2423mz/6.77min",2.32198598098488,2.19950965662443,2.36353813307285,2.25948383859969,2.22441839274503,2.26335457905815,"296"
"297/319.2243mz/6.77min",2.1020367327125,1.95033064884921,2.12412907041705,1.98998270873133,1.98713554867626,2.01762212107428,"297"
"298/567.2599mz/6.77min",2.00038836887254,1.97443940618634,1.8305368469231,1.98011337020534,1.9119626376915,1.7825933804873,"298"
"300/279.2318mz/6.78min",1.95344067880213,1.81704127297721,2.0201979474474,1.88719654988406,1.85453382435002,1.89726488735164,"300"
"302/482.3239mz/6.82min",2.5766209951829,2.33123957592906,2.51182361524998,2.34496699389362,2.38252068892512,2.32305066789006,"302"
"305/567.2599mz/6.87min",2.01930018929292,1.88549701476808,1.8392964575031,1.87017781982111,1.81429939146708,1.72224980171491,"305"
"306/669.3281mz/6.87min",2.06699512519329,1.28583708141158,2.24785345018449,1.36396249328549,2.13936798831526,1.14625260970263,"306"
"311/283.2631mz/6.9min",1.93931362112903,1.66644680213973,1.84736165014353,1.68052316694855,1.69240060855664,1.40984702107335,"311"
"317/508.3395mz/6.95min",1.89148041808907,1.53119912835724,1.82713272514596,1.55347656464219,1.68218628206388,1.53467770796149,"317"
"324/590.4258mz/6.98min",1.79288448305451,1.67240357054588,1.6927404560215,1.73496499326272,1.66459983162925,1.66050006223516,"324"
"331/344.3158mz/7.02min",2.00611475310884,1.89244034435089,1.95703805360525,1.75274777168869,1.80323365368351,1.78683196423688,"331"
"336/589.2776mz/7.07min",2.00546520489632,1.88779455793419,1.93787186533697,1.5399054026819,1.79863066614447,1.85210099833772,"336"
"339/570.3056mz/7.07min",2.16371089131757,2.05051258824793,2.08526699286544,1.97625420500523,1.99805352073789,1.95808936516984,"339"
"342/567.2962mz/7.07min",4.14473843142118,4.02940795773517,4.07896139513364,3.94056584948554,3.98767645748783,3.95910204110518,"342"
"343/1133.5855mz/7.07min",2.61606312245797,2.41149505213767,2.51135099609675,2.24220713780137,2.35714119402854,2.26588143852867,"343"
"345/569.3024mz/7.07min",3.00278995067409,2.88720057030755,2.91792499864697,2.83292471520765,2.83675423064707,2.80982623387409,"345"
"348/284.1519mz/7.07min",3.98562530987865,3.88169381592301,3.90268029005401,3.78507250459001,3.8176453663522,3.83672734002781,"348"
"352/566.2886mz/7.08min",2.18498063894927,2.07858569752954,2.16951395532906,1.88737296094432,2.02160635879109,2.06162420654336,"352"
"354/336.3259mz/7.13min",1.91447037512557,1.9477996426204,1.98624087964445,1.8346149952747,2.01059007347341,1.91727286498829,"354"
"356/669.3281mz/7.14min",2.35700634327038,1.60562523764149,2.48816512124189,1.54108754894326,2.37254151174023,1.51234807546771,"356"
"364/350.3263mz/7.18min",1.71691990940934,1.97803721847149,1.77328587321051,0.994326260547306,1.5432107550192,2.26406857352525,"364"
"365/319.2842mz/7.18min",2.0246427670337,1.85263292699255,1.87681276327261,1.85800161654274,1.7539497233835,1.64500029370955,"365"
"366/336.3108mz/7.18min",2.18640564791248,2.0069730580147,2.04503034988446,2.03529547368247,1.90975373781558,1.81166417779027,"366"
"371/380.3369mz/7.19min",2.21633269122622,2.05642200507676,2.06576987137017,2.17524393874158,1.95189364421193,1.85496220217223,"371"
"372/363.3104mz/7.19min",1.72094151417789,1.55236481047423,1.59812402594455,1.68858986818885,1.47545929697883,1.36757881541663,"372"
"373/512.4154mz/7.19min",1.86076387763697,1.56201682883777,1.53682831955451,1.65966951974165,1.50757340176704,1.46470935751033,"373"
"374/424.3631mz/7.19min",2.14743821800706,1.93958399048228,1.937108207047,2.10762117423792,1.84326501045041,1.77541244376065,"374"
"375/468.3891mz/7.19min",2.01426829592183,1.74185314113624,1.72096298903161,1.91000013477524,1.67906300028316,1.6066695383664,"375"
"378/669.3282mz/7.18min",2.20795028366794,1.55822236651669,2.38320419259016,1.48424390157529,2.13665503535521,1.37863407829259,"378"
"384/352.3209mz/7.28min",2.2908865378537,2.17097489536364,2.41653567204925,2.10958965575894,2.29488943923671,2.2723663017257,"384"
"385/353.3244mz/7.28min",1.63947538837819,1.52067909848761,1.74478402656886,1.4411475890205,1.61394685680579,1.60445012264537,"385"
"386/374.3027mz/7.29min",1.90710189366718,1.46110810297523,2.00041747072248,1.3556428039852,1.60174892944469,1.84156234386499,"386"
"387/566.284mz/7.3min",2.35812304865977,2.081229648052,2.14732583622002,1.94535293766666,1.95637586192618,1.98843827340718,"387"
"391/283.144mz/7.29min",1.96393283124826,1.88360891029646,1.84568159353855,1.72757776156408,1.7201296445279,1.66098787694343,"391"
"392/692.5219mz/7.32min",1.48567556699987,2.16408215927509,2.33429721127112,2.685259082389,2.66587178581091,1.4717381529225,"392"
"393/565.2805mz/7.3min",2.76680265776845,2.51027352524903,2.56463139998917,2.35081991371126,2.38608089762006,2.398014578608,"393"
"394/700.4882mz/7.3min",-0.878842755171335,3.29745085252765,-0.218683877566538,3.40004291111831,3.29718308134129,-0.892747499762378,"394"
"397/716.4618mz/7.3min",1.32590324001551,2.0043098227197,1.28756225651655,2.21820333546796,2.11003083465218,1.31196582660177,"397"
"398/702.4952mz/7.3min",1.52991987098421,2.20832646488234,1.49157888522411,2.37195222826672,2.25271539605383,1.51598245679431,"398"
"416/678.5065mz/7.31min",-0.0858054388185822,4.12197152491049,1.33109312621721,4.63762437324209,4.46551661239745,0.599214897511995,"416"
"418/732.5534mz/7.34min",1.1913476211518,1.17078422144275,1.85197660426495,2.04129997397668,1.85894091907973,2.01892748098631,"418"
"419/786.6015mz/7.29min",-0.235561499588058,2.63857744653137,0.42504322551315,2.57917849063796,-0.284276309802845,2.48461577231109,"419"
"422/760.584mz/7.3min",-1.0185479119075,2.50249629347981,1.27321909192583,2.39460267421596,-0.369191941040284,2.51625893214398,"422"
"423/581.2754mz/7.35min",1.79285024899886,1.34839760258746,1.74730387193109,1.24123178004638,1.37867734732643,1.64562662166673,"423"
"424/689.4973mz/7.39min",1.15121634892579,1.82962290892757,1.11287537001263,2.0654956481718,1.9156935008553,1.13727893708619,"424"
"425/256.2635mz/7.36min",1.78774554089366,1.76028809971425,1.76624397483197,1.70076533632167,1.68890931459414,1.76442866420135,"425"
"426/282.1362mz/7.39min",1.88262131788166,1.80618789878059,1.70414382789836,1.66377204778535,1.67820335463846,1.64197752199619,"426"
"427/564.2683mz/7.39min",2.16271148910532,1.95333894846495,2.04036314811047,1.7728673878859,1.811017732415,1.94139233617194,"427"
"428/563.2648mz/7.39min",2.6012610180175,2.38961977599345,2.4657147628804,2.21211309873004,2.24896545256278,2.3803086181466,"428"
"432/387.3298mz/7.44min",1.92543722118971,1.66354055251326,1.94694782620074,1.45415577111082,1.57254402170367,1.7530156388564,"432"
"434/386.3263mz/7.43min",2.56328394595636,2.29943808294701,2.5515485660582,2.09367138824148,2.21010337055858,2.36277162396098,"434"
"435/408.3083mz/7.43min",2.22244803601773,1.61735849467884,2.07633498076475,1.32795009403961,1.53361381910771,1.96844037080043,"435"
"437/692.522mz/7.41min",-0.802670900520439,2.61835062768866,2.77243221264709,2.1995164849006,1.99523556552307,-0.117971070455624,"437"
"441/760.5839mz/7.47min",-0.73110757175491,2.96748781001281,0.943565120252851,2.41350516117448,-0.0810962499574911,2.06850261673438,"441"
"445/678.5064mz/7.45min",0.209512617120673,4.50891818676858,1.00930378572705,3.98701255693052,4.0346848250218,0.894542061821145,"445"
"446/680.5125mz/7.43min",2.29811637184455,3.47930506466335,2.25977538467606,2.9629458015302,3.01468703665735,2.28417895717121,"446"
"447/681.5151mz/7.4min",1.53596653826782,2.69696298956607,1.49762555246788,2.20079596119841,2.24899182731834,1.52202912406425,"447"
"451/700.4883mz/7.47min",-0.926161679927536,2.9342217466549,-0.266117339949441,2.60186123555247,2.81092813530519,-0.940058482427727,"451"
"458/732.5533mz/7.49min",1.0802354026203,1.05967200528146,2.1711812473543,1.74506477572365,1.87944295411769,1.84593374583745,"458"
"459/786.6004mz/7.47min",0.0467691033439784,2.68967107124756,0.707391501436305,2.54315378411617,-0.00195037437338794,2.1384440786625,"459"
"470/706.5362mz/7.48min",1.10215566706131,1.08159226915424,3.52507344583892,1.06801510178895,1.78156279991074,1.78718820514796,"470"
"471/524.3946mz/7.49min",1.07013255510984,1.55526380125551,2.03200793529553,0.767687671428725,1.53584969355422,1.71816217631535,"471"
"472/387.3298mz/7.49min",2.15305325099222,1.71414308816814,2.00680079677619,1.39961196828478,1.55532787122684,1.61130828447241,"472"
"473/282.2791mz/7.52min",2.4412286373937,2.43236491308613,2.47575420643138,2.42733706752701,2.39376303388336,2.50519467023146,"473"
"474/386.3263mz/7.52min",2.77382748767377,2.34941464259528,2.63173843580938,2.00175894339944,2.18777875583229,2.28887585377927,"474"
"476/408.3083mz/7.52min",2.28666401422246,1.62937354711096,2.0328932169097,0.962611464300506,1.42346511781563,1.76461340878895,"476"
"485/726.5038mz/7.6min",1.64496132215141,2.32336791900295,1.60662033579473,2.77290046357967,2.65973038552645,1.63102390775673,"485"
"496/311.258mz/7.59min",2.26173328788048,2.17039508250789,2.52586092013064,2.02459691028309,2.21080381322253,2.40596658609259,"496"
"503/357.2998mz/7.6min",2.15898601351774,1.9107448203638,2.0745633701977,1.81067663458102,1.88679191124965,1.81421028418917,"503"
"504/462.3551mz/7.6min",2.80401277224744,2.22428923609025,2.63240042613601,1.8722850950479,2.1237181738528,2.48447114461049,"504"
"505/440.3735mz/7.6min",2.8691935527,2.50806628122533,2.787931571485,2.38366486406026,2.48492437798305,2.6098983100278,"505"
"508/422.3631mz/7.6min",1.94884842723086,1.57685179399,1.8659053267076,1.44501259466309,1.51744848279586,1.67171654351314,"508"
"512/354.3365mz/7.6min",2.00839270450521,1.80669606331449,2.07577683513774,1.69119673490879,1.83219020332038,1.93927746132984,"512"
"514/421.3464mz/7.65min",1.67442342279703,0.99018620132372,2.13582759791613,1.25227655269843,1.37909177487384,1.75399722782604,"514"
"524/357.2787mz/7.66min",2.1680548747388,1.99354495620486,2.33670024316929,1.96058650690712,2.08313449740556,2.19138749941128,"524"
"525/439.357mz/7.65min",2.07697731405647,1.87075799800091,2.17111164634239,1.90574030881544,2.00148838015004,2.30718672404812,"525"
"528/700.4884mz/7.62min",1.41459313960216,2.33298731601385,1.37625215485863,2.27371343406923,2.06484190578818,1.40065572576121,"528"
"529/726.5038mz/7.68min",1.95639000302079,2.63479660309261,1.91804901601364,2.96339837120506,3.06346902085353,1.94245258840283,"529"
"533/743.5607mz/7.68min",1.99144749907514,1.2645304881706,1.78407632508523,1.0164393003173,1.23062250438263,1.86024767447984,"533"
"534/744.558mz/7.68min",1.51259319636888,0.979229238105896,1.80662588102861,1.65371654124785,1.35830556580365,1.92941509974654,"534"
"535/479.3494mz/7.68min",2.0273836992936,1.14449835272188,1.88916857384952,1.17638752475853,1.37074678289006,1.92620122518579,"535"
"539/495.3443mz/7.68min",1.88673377071477,1.34836109878993,2.28240781589438,1.07526631854284,1.39080345781381,1.98218968703447,"539"
"540/357.2998mz/7.68min",2.21727090168389,1.97092717665705,2.12081486688766,1.85176557569776,1.93924522645862,1.90599440183997,"540"
"546/746.5687mz/7.64min",0.589225065379815,1.59864545164567,2.22316058151746,1.88120138349329,1.23947330068556,2.10840870030795,"546"
"552/659.2868mz/7.7min",2.05220679178079,1.69023633950423,2.14756912836552,1.24695730709213,1.48343649081407,1.62243141159201,"552"
"553/654.3317mz/7.7min",2.67440511679746,2.40627698458429,2.72766133701093,2.05039527508677,2.18933670126387,2.30950543964099,"553"
"554/637.3049mz/7.71min",2.10721627146401,1.82939473450722,2.18005403485674,1.49752428489885,1.57809521993897,1.6854050916137,"554"
"560/490.3889mz/7.73min",1.82701068047636,1.12116330636905,1.90754629360189,0.945851828231626,1.68275004989631,1.63537959152127,"560"
