"","PC1","PC2","PC3","PC4","PC5","PC6"
"103/99.5121mz/2.1min",0.0081237,-0.0054912,0.011934,0.026102,-0.058083,0.52526
"104/244.1907mz/2.1min",-0.0021101,-0.0020827,0.0042468,0.0052883,-0.010372,0.32618
"105/181.0971mz/2.12min",-0.0016171,-0.0011829,0.0017811,0.0011122,0.01335,-0.071043
"106/245.0954mz/2.12min",-0.0013968,-0.0012163,0.0023178,6.1553e-05,0.012776,-0.1013
"107/184.1695mz/2.21min",-0.0021196,-0.0036462,0.0043616,0.0059239,-0.0059918,-0.17577
"108/217.1247mz/2.25min",-0.00057977,-0.0029238,0.00058678,0.00033419,7.4646e-05,-0.022058
"109/218.1281mz/2.25min",-0.00021219,-0.0029931,0.00035733,-0.00011542,0.0020987,-0.00010499
"110/199.1012mz/2.25min",0.00017661,-0.0023547,0.0010708,0.00087031,0.0002259,-0.033583
"111/200.1046mz/2.25min",-0.00017122,-0.0031694,-0.00026234,0.00033427,0.00085181,-0.06679
"113/195.1227mz/2.29min",-0.00027885,-0.0026346,-0.0058615,0.0054382,-0.0070462,-0.0004061
"115/244.2012mz/2.36min",-0.0066015,-0.018316,-0.0073636,0.017208,0.029776,0.025071
"116/244.2012mz/2.51min",-0.0009952,-0.0017343,-0.0012277,-0.00067264,0.001163,2.9409e-05
"118/316.2117mz/2.58min",0.0013712,0.0030707,-0.0068954,0.0050042,-0.012894,-0.02282
"119/261.1234mz/2.6min",-0.0015372,-0.0022542,-0.0015935,0.0011778,0.0026731,-0.066387
"120/259.2202mz/2.66min",-0.00098095,-0.004209,-0.00033217,0.0014988,0.00032683,-5.2677e-06
"121/130.159mz/2.69min",-0.0010054,-0.0040535,-0.0022688,0.0067855,-0.0082997,8.3239e-05
"122/185.0855mz/2.7min",-0.0035159,-0.0014863,-0.025907,0.011137,-0.010836,-0.0086998
"123/197.1285mz/2.71min",-0.0012015,-0.000608,0.001925,0.00015877,0.0035154,-0.044208
"125/316.2117mz/2.74min",0.00094184,0.0048569,-0.0028327,0.0068106,-0.015074,0.043424
"129/272.1856mz/2.82min",0.000966,0.001655,-0.0025035,0.0041458,-0.0057824,0.043994
"134/183.0917mz/2.96min",-0.0069779,0.0033247,-0.011843,0.0068018,-0.014699,0.00039172
"136/211.1441mz/3.14min",-0.0015114,-0.0017991,-0.00088141,0.0022015,0.0010059,0.044591
"137/211.144mz/3.24min",-0.00157,-0.0006464,0.0014656,0.0016117,0.005732,0.04479
"138/245.1284mz/3.26min",-0.0021057,-0.0014095,-0.00049823,-0.00051733,0.00087315,-7.5245e-05
"140/245.1284mz/3.39min",-0.0024001,0.00029348,-0.0014507,0.000371,-0.00038746,-0.022239
"141/228.2321mz/3.47min",-0.00067644,-0.001319,0.00243,0.0042854,-0.0016741,-0.033184
"142/264.1335mz/3.47min",-0.0057711,0.0068302,-0.012233,0.015901,-0.021796,-0.030853
"145/215.053mz/3.54min",-0.0076226,0.0064739,0.0040946,0.016465,-0.023143,0.020456
"146/214.0499mz/3.54min",-0.0062277,0.0010095,-0.0030947,0.0030927,-0.010109,-0.045537
"148/274.1648mz/3.55min",-0.0014776,-0.0031059,-0.0015149,0.0033358,-0.0010962,-0.022101
"149/228.2321mz/3.65min",-0.00068702,-0.0015686,0.00051754,0.0067585,-0.004111,0.022184
"151/586.2703mz/3.73min",0.0042564,-0.012026,-0.036976,0.017324,-0.010377,-0.026743
"154/514.2855mz/3.97min",-0.0012396,-0.0010687,0.006817,0.0069587,-0.016152,-0.06691
"156/320.1703mz/4.32min",-0.0047894,-0.0026587,-0.0096345,-0.0058716,0.0010018,-0.06738
"157/325.1257mz/4.32min",-0.0057527,-0.0045658,-0.0087363,-0.0045327,0.016779,0.0014533
"158/195.1379mz/4.34min",-0.0022011,-0.00027845,-0.0017471,0.001348,0.0038043,0.00033003
"159/364.1965mz/4.4min",-0.0039586,-0.002034,-0.0055449,-0.0022324,0.0045499,-0.011274
"160/226.1801mz/4.42min",-0.00074742,-0.0003075,-0.0022985,0.0024108,-0.0034354,0.021693
"161/244.1907mz/4.42min",-0.00087073,-0.00078585,-0.0031272,0.0025905,-0.00096306,-0.022166
"163/408.2226mz/4.47min",-0.0032203,-0.0040405,-0.0010864,-0.0033091,-0.0012864,0.021148
"164/214.1801mz/4.51min",0.0012652,0.0022575,-0.027271,0.011617,0.0054417,-0.011961
"165/392.1914mz/4.56min",-0.005351,-0.0045644,-0.0078711,-0.0038579,-0.00048666,0.02231
"168/211.9705mz/4.74min",-0.00025344,-4.2466e-05,-0.0010195,0.00039822,-0.0004366,0.066425
"169/230.9844mz/4.75min",0.00022019,-0.00025281,-0.00060946,-0.00016323,0.00015487,0.01102
"170/213.9685mz/4.75min",-0.00040604,-0.00058255,-0.0012871,0.0010896,0.00031129,0.066454
"172/231.979mz/4.75min",2.5291e-05,7.3118e-05,0.00028233,-0.00033875,-5.2676e-05,0.044312
"173/232.9823mz/4.75min",0.0010549,0.00084585,-8.0497e-05,0.0016109,-0.0040495,-0.022458
"175/270.2063mz/4.78min",-0.0018307,-0.0024666,-0.0024343,0.0069936,0.0028176,0.011443
"176/656.071mz/4.78min",-5.7754e-05,-0.00020352,0.0085313,0.0053383,-0.0025192,0.066572
"181/573.2513mz/4.8min",-0.0034565,-0.0055663,0.0024378,-0.0082921,-0.0040141,0.043941
"182/551.2695mz/4.81min",-0.0038613,-0.0035837,0.0025803,-0.010195,-0.0059464,0.010883
"183/568.2961mz/4.81min",-0.0035517,-0.0048797,0.00078282,-0.002941,-0.0017393,0.022019
"185/230.2477mz/4.87min",-0.009411,0.0085412,-0.0075109,0.010544,-0.015906,0.00017901
"186/229.1991mz/4.88min",0.0025607,0.0026478,-0.011949,0.0063032,-0.0024561,-0.021749
"187/250.1777mz/4.88min",0.0031055,0.0024459,-0.011207,0.0047165,-0.0014724,0.044811
"188/228.1958mz/4.88min",0.0026102,0.0027515,-0.012206,0.0074677,-0.0020127,-0.00033341
"189/158.1539mz/4.95min",-0.0013931,-0.0014716,-0.0028826,0.0028605,-0.0015414,-0.066375
"190/640.3173mz/4.96min",-0.0037051,-0.0042695,0.00090953,0.0027652,-0.0061604,-0.021763
