"","comp 1","comp 2","comp 3","comp 4","comp 5"
"284/358.2739mz/6.65min",-0.4554,0,0,0,0
"1028/391.2841mz/8.44min",-0.44215,0,0,0,0
"285/398.2663mz/6.66min",-0.41665,0,0,0,0
"391/283.144mz/7.29min",-0.39921,0,0,0,0
"331/344.3158mz/7.02min",-0.38849,0,0,0,0
"1487/630.4103mz/10.28min",-0.21411,0,0,0,0
"1493/652.3922mz/10.28min",-0.18112,0,0,0,0
"554/637.3049mz/7.71min",-0.11804,0,0,0,0
"231/328.321mz/5.8min",-0.10178,0,0,0,0
"1245/546.4879mz/8.96min",-0.10142,0,0,0,0
"918/425.3777mz/8.28min",0,0.76209,0,0,0
"1518/139.9879mz/10.44min",0,0.47331,0,0,0
"158/195.1379mz/4.34min",0,0.4044,0,0,0
"761/810.5937mz/7.95min",0,-0.092985,0,0,0
"1090/634.54mz/8.56min",0,0.09247,0,0,0
"206/482.2876mz/5.42min",0,0.08216,0,0,0
"1059/425.3784mz/8.5min",0,0.077682,0,0,0
"1031/508.3994mz/8.43min",0,-0.031275,0,0,0
"650/788.6129mz/7.86min",0,-0.026525,0,0,0
"1037/509.4027mz/8.43min",0,-0.00046822,0,0,0
"103/99.5121mz/2.1min",0,0,0,0,0
"104/244.1907mz/2.1min",0,0,-0.085932,0,0
"105/181.0971mz/2.12min",0,0,0,0,0
"106/245.0954mz/2.12min",0,0,0,0,0
"107/184.1695mz/2.21min",0,0,-0.39155,0,0
"108/217.1247mz/2.25min",0,0,0,0,0
"109/218.1281mz/2.25min",0,0,0,0,0
"110/199.1012mz/2.25min",0,0,0,0,0
"111/200.1046mz/2.25min",0,0,0,0,0
"113/195.1227mz/2.29min",0,0,0,0,0
"115/244.2012mz/2.36min",0,0,0,0,0
"116/244.2012mz/2.51min",0,0,0,0,0
"118/316.2117mz/2.58min",0,0,0,0,0
"119/261.1234mz/2.6min",0,0,0,0,0
"120/259.2202mz/2.66min",0,0,0,0,0
"121/130.159mz/2.69min",0,0,0,0,0
"122/185.0855mz/2.7min",0,0,0,0,0
"123/197.1285mz/2.71min",0,0,0,0,0
"125/316.2117mz/2.74min",0,0,0,0,0
"129/272.1856mz/2.82min",0,0,0,0,0
"134/183.0917mz/2.96min",0,0,0,0,0
"136/211.1441mz/3.14min",0,0,0,0,0
"137/211.144mz/3.24min",0,0,0,0,0
"138/245.1284mz/3.26min",0,0,0,0,0
"140/245.1284mz/3.39min",0,0,0,0,0
"141/228.2321mz/3.47min",0,0,-0.20289,0,0
"142/264.1335mz/3.47min",0,0,0,0,0
"145/215.053mz/3.54min",0,0,0,0,0
"146/214.0499mz/3.54min",0,0,0,0,0
"148/274.1648mz/3.55min",0,0,0,0,0
"149/228.2321mz/3.65min",0,0,0,-0.16322,0
"151/586.2703mz/3.73min",0,0,0,0,0
"154/514.2855mz/3.97min",0,0,0,0,0
"156/320.1703mz/4.32min",0,0,0,0,0
"157/325.1257mz/4.32min",0,0,0,0,0
"159/364.1965mz/4.4min",0,0,0,0,0
"160/226.1801mz/4.42min",0,0,0,0,0
"161/244.1907mz/4.42min",0,0,0,0,0
"163/408.2226mz/4.47min",0,0,0,0,0
"164/214.1801mz/4.51min",0,0,0.10993,0,0
"165/392.1914mz/4.56min",0,0,0,0,0
"168/211.9705mz/4.74min",0,0,0,0,0
"169/230.9844mz/4.75min",0,0,0,0,0
"170/213.9685mz/4.75min",0,0,0,0,0
"172/231.979mz/4.75min",0,0,0,0,0
"173/232.9823mz/4.75min",0,0,0,0,0
"175/270.2063mz/4.78min",0,0,0,0,0
"176/656.071mz/4.78min",0,0,-0.076026,0,0
"181/573.2513mz/4.8min",0,0,0,0,0
"182/551.2695mz/4.81min",0,0,0,0,0
"183/568.2961mz/4.81min",0,0,0,0,0
"185/230.2477mz/4.87min",0,0,0,0,0
"186/229.1991mz/4.88min",0,0,0.33076,0,0
"187/250.1777mz/4.88min",0,0,0.44147,0,0
"188/228.1958mz/4.88min",0,0,0.28856,0,0
"189/158.1539mz/4.95min",0,0,0,0,0
"190/640.3173mz/4.96min",0,0,0,0,0
"191/398.23mz/4.99min",0,0,0,0,0
"193/440.277mz/5.03min",0,0,0,0,0
"196/398.23mz/5.1min",0,0,0,0,0
"198/440.277mz/5.14min",0,0,0,0,0
"199/412.2457mz/5.17min",0,0,0,0,0
"201/404.2066mz/5.21min",0,0,0,0,0
"202/387.1801mz/5.21min",0,0,0,0,0
"204/752.3999mz/5.3min",0,0,0,0,0
"207/426.2614mz/5.55min",0,0,0,0,0
"208/371.2742mz/5.56min",0,0,0,0,0
"210/678.3631mz/5.63min",0,0,0,0,0
"213/446.2535mz/5.63min",0,0,0,0,0.12388
"215/415.2113mz/5.64min",0,0,0,0,0
"216/432.2378mz/5.64min",0,0,0,0,0
"219/716.509mz/5.65min",0,0,0,0,0
"223/303.3087mz/5.65min",0,0,0,0,0
"224/302.3053mz/5.65min",0,0,0,0,0
"226/426.2613mz/5.66min",0,0,0,0,0
"227/307.2478mz/5.68min",0,0,0,0,0
"228/371.2741mz/5.69min",0,0,0,0,0
"229/468.3082mz/5.71min",0,0,0,0,0
"233/583.2912mz/5.86min",0,0,0,0,0
"236/583.2912mz/6.05min",0,0,0,0,0
"238/454.2926mz/6.13min",0,0,0,0,0
"239/371.2741mz/6.17min",0,0,0,0,0
"240/496.3399mz/6.19min",0,0,0,0,0
"241/454.2926mz/6.24min",0,0,0,0,0
"242/358.3678mz/6.24min",0,0,0,0,0
"246/395.2766mz/6.3min",0,0,0,0,0
"247/496.3397mz/6.3min",0,0,0,0,0
"248/480.3082mz/6.3min",0,0,0,0,0
"251/440.4096mz/6.3min",0,0,0,0,0
"255/468.3083mz/6.33min",0,0,0,0,0
"256/522.3552mz/6.37min",0,0,0,0,0
"259/482.314mz/6.41min",0,0,0,0,0
"260/502.2901mz/6.41min",0,0,0,0,0
"264/480.3083mz/6.41min",0,0,0,0,0
"266/959.6089mz/6.41min",0,0,0,0,0
"267/583.2912mz/6.46min",0,0,0,0,0
"269/353.2685mz/6.46min",0,0,0,0,0
"270/393.261mz/6.47min",0,0,0,0,0
"272/371.279mz/6.47min",0,0,0,0,0
"273/522.3552mz/6.48min",0,0,0,0,0
"275/365.1358mz/6.54min",0,0,0,0,0
"277/400.3055mz/6.59min",0,0,0,0,0
"278/444.3317mz/6.61min",0,0,0,0,0
"279/488.358mz/6.62min",0,0,0,0,0
"280/532.3841mz/6.62min",0,0,0,0,0
"283/313.1434mz/6.63min",0,0,0,0,0
"287/583.2912mz/6.67min",0,0,0,0,0
"288/283.2631mz/6.67min",0,0,0,0,0
"289/265.2525mz/6.68min",0,0,0,0,0
"290/522.3188mz/6.68min",0,0,0,0,0
"291/482.324mz/6.71min",0,0,0,0,0
"296/297.2423mz/6.77min",0,0,0,0,0
"297/319.2243mz/6.77min",0,0,0,0,0
"298/567.2599mz/6.77min",0,0,0,0,0
"300/279.2318mz/6.78min",0,0,0,0,0
"302/482.3239mz/6.82min",0,0,0,0,0
"305/567.2599mz/6.87min",0,0,0,0,0
"306/669.3281mz/6.87min",0,0,0,0,0
"311/283.2631mz/6.9min",0,0,0,0,0
"317/508.3395mz/6.95min",0,0,0,0,0
"324/590.4258mz/6.98min",0,0,0,0,0
"336/589.2776mz/7.07min",0,0,0,0,0
"339/570.3056mz/7.07min",0,0,0,0,0
"342/567.2962mz/7.07min",0,0,0,0,0
"343/1133.5855mz/7.07min",0,0,0,0,0
"345/569.3024mz/7.07min",0,0,0,0,0
"348/284.1519mz/7.07min",0,0,0,0,0
"352/566.2886mz/7.08min",0,0,0,0,0
"354/336.3259mz/7.13min",0,0,0,0.41514,0
"356/669.3281mz/7.14min",0,0,0,0,0
"364/350.3263mz/7.18min",0,0,0,0,0
"365/319.2842mz/7.18min",0,0,0,0,0
"366/336.3108mz/7.18min",0,0,0,0,0
"371/380.3369mz/7.19min",0,0,0,0,0
"372/363.3104mz/7.19min",0,0,0,0,0
"373/512.4154mz/7.19min",0,0,0,0,0
"374/424.3631mz/7.19min",0,0,0,0,0
"375/468.3891mz/7.19min",0,0,0,0,0
"378/669.3282mz/7.18min",0,0,0,0,0
"384/352.3209mz/7.28min",0,0,0,0,0
"385/353.3244mz/7.28min",0,0,0,0,0
"386/374.3027mz/7.29min",0,0,0,0,0
"387/566.284mz/7.3min",0,0,0,0,0
"392/692.5219mz/7.32min",0,0,0,0,0
"393/565.2805mz/7.3min",0,0,0,0,0
"394/700.4882mz/7.3min",0,0,0,0,0
"397/716.4618mz/7.3min",0,0,0,0,0
"398/702.4952mz/7.3min",0,0,0,0,0
"416/678.5065mz/7.31min",0,0,0,0,0
"418/732.5534mz/7.34min",0,0,0,0,0
