"","comp 1","comp 2","comp 3","comp 4","comp 5"
"3399/253.1434mz/5.43min",0.49668,0,0,0,0
"2699/225.1121mz/4.71min",0.4615,0,0,0,0
"3202/251.1277mz/5.28min",0.38867,0,0,0,0
"3890/253.1434mz/5.99min",0.34832,0,0,0,0
"2688/243.159mz/4.69min",0.28698,0,0,0,0
"3401/254.1467mz/5.43min",0.28084,0,0,0,0
"2587/243.1591mz/4.51min",0.22336,0,0,0,0
"3446/295.1539mz/5.47min",0.17545,0,0,0,0
"3477/498.2121mz/5.5min",0.13823,0,0,0,0
"1652/217.107mz/3.43min",-0.083207,0,0,0,0
"5172/760.5821mz/7.84min",0,0.51482,0,0,0
"5571/786.5967mz/8.19min",0,0.48943,0,0,0
"5972/808.5822mz/10.28min",0,0.39456,0,0,0
"6066/81.5205mz/10.6min",0,0.38442,0,0,0
"2057/857.435mz/3.81min",0,-0.2539,0,0,0
"4693/409.2008mz/7.21min",0,0.20026,0,0,0
"4694/427.2113mz/7.21min",0,0.18049,0,0,0
"5145/772.5843mz/7.84min",0,0.16658,0,0,0
"3097/230.2478mz/5.16min",0,-0.12005,0,0,0
"5963/857.5133mz/10.27min",0,0.11247,0,0,0
"534/423.1971mz/2.02min",0,0,0,0,0
"538/182.0786mz/2.03min",0,0,0,0,0
"539/100.0756mz/2.03min",0,0,0,0,0
"540/160.0968mz/2.03min",0,0,0,0,0
"543/261.1444mz/2.04min",0,0,0,0,0
"547/328.139mz/2.05min",0,0,0,0,0
"550/285.1444mz/2.06min",0,0,0,0,0
"551/427.1279mz/2.07min",0,0,0,0,0
"552/113.0596mz/2.08min",0,0,0,0,0
"553/248.0528mz/2.08min",0,0,0,0,0
"554/243.1338mz/2.09min",0,0,0,0,0
"555/226.071mz/2.08min",0,0,0,0,0
"556/215.139mz/2.08min",0,0,0,0,0
"557/456.2338mz/2.08min",0,0,0,0,0
"558/203.1389mz/2.08min",0,0,0,0,0
"561/241.1182mz/2.1min",0,0,0,0,0
"562/233.1131mz/2.1min",0,0,0,0,0
"563/222.0794mz/2.1min",0,0,0,0,0
"564/244.0613mz/2.1min",0,0,0,0,0
"565/255.0952mz/2.1min",0,0,0,0,0
"572/244.1907mz/2.12min",0,0,0,0,0
"573/204.123mz/2.13min",0,0,0,0,0
"576/229.1546mz/2.13min",0,0,0,0,0
"577/146.1175mz/2.14min",0,0,0,0,0
"578/323.1386mz/2.14min",0,0,0,0,0
"579/169.0496mz/2.14min",0,0,0,0,0
"581/186.1124mz/2.16min",0,0,0,0,0
"584/324.1917mz/2.16min",0,0,0,0,0
"585/227.1026mz/2.14min",0,0,0,0,0
"586/325.1953mz/2.16min",0,0,0,0,0
"592/221.1212mz/2.18min",0,0,0,0,0
"593/220.1179mz/2.18min",0,0,0,0,0
"594/242.0998mz/2.18min",0,0,0,0,0
"596/283.1286mz/2.18min",0,0,0,0,0
"599/232.1543mz/2.2min",0,0,0,0,0
"600/233.1576mz/2.2min",0,0,0,0,0
"604/206.0811mz/2.23min",0,0,0,0,0
"609/181.0497mz/2.21min",0,0,0,0,0
"612/285.1444mz/2.22min",0,0,0,0,0
"613/307.9777mz/2.22min",0,0,0,0,0
"614/286.148mz/2.22min",0,0,0,0,0
"616/426.2229mz/2.22min",0,0,0,0,0
"617/352.1864mz/2.23min",0,0,0,0,0
"618/102.0912mz/2.23min",0,0,0,0,0
"619/184.1695mz/2.24min",0,0,0,0,0
"621/185.0783mz/2.24min",0,0,0,0,0
"622/158.0811mz/2.24min",0,0,0,0,0
"624/323.1386mz/2.25min",0,0,0,0,0
"625/127.0753mz/2.25min",0,0,0,0,0
"627/214.0508mz/2.25min",0,0,0,0,0
"628/192.0689mz/2.25min",0,0,0,0,0
"633/127.0389mz/2.24min",0,0,0,0,0
"634/289.1393mz/2.26min",0,0,0,0,0
