row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML Peak area,GF_PF_MC_RCG_3_pos_20210511_Run197.mzML Peak area,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML Peak area,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML Peak area,GF_PF_MC_RCG_2_pos_20210511_Run96.mzML Peak area,GF_PF_MC_RCG_1_pos_20210511_Run78.mzML Peak area,
2290,221.08440532467728,1.7824193,,,,,,,,,,,1384422.5,400070.25,87673.11,3047222.8,318288.9,531433.9,
215,221.08967919557077,0.45564115,,,,175,,,,,,,2103137.2,88908.63,4140361.5,4874872.0,665384.0,2185088.2,
1193,221.08981163421433,0.9107421,,,,68,36,[M+Na]+,,2,1207;1193,198.10053,2497490.2,5384339.0,3175162.5,2631448.8,4915165.5,3255779.5,
2118,221.090833717678,1.6042873,,,,139,,,,,,,1373276.8,1272588.8,1119232.5,1062856.5,167342.78,836430.94,
3966,221.16488377707185,2.5053136,,,,247,,,,,,,1607429.9,29637.531,1629314.8,1731573.9,122975.11,96301.516,
102,221.18590943381642,0.39145896,,,,319,,,,,,,5978080.5,3538574.0,5605538.5,6142940.5,3372887.8,3519947.2,
156,222.12123671040877,0.4227157,,,,319,,,,,,,561370.44,4376234.0,2596774.2,1411453.2,3274152.0,4332513.5,
5337,222.12369600477874,3.031725,,,,,,,,,,,303044.2,643832.94,973549.3,1018786.5,2631602.0,2821017.2,
11,223.06358628263584,0.13890101,,,,,,,,,,,6330284.0,5577152.5,6037125.5,3737352.0,4643539.5,7160693.0,
1859,223.0636306646228,1.412827,,,,,,,,,,,439631.2,1170519.6,210507.75,1655523.2,1690007.9,3660870.0,
2084,223.0636565449258,1.6097027,,,,200,,,,,,,3537509.5,2150266.2,646186.25,387910.38,2431471.2,733140.9,
2256,223.0636801895594,1.7762127,,,,,,,,,,,1361102.8,850782.56,3604086.8,1.3022445E7,247013.6,2337225.5,
2331,223.063684448358,1.813886,,,,,,,,,,,1361102.8,1504424.2,1622636.4,1110089.6,2957274.2,2168493.0,
913,223.06903589065067,0.8115466,,,,,,,,,,,44509.055,66735.96,27618.098,21620.97,59526.72,81273.49,
2342,223.1077312772874,1.8865207,,,,,,,,,,,615952.94,4871718.5,9283383.0,976500.75,1.8852146E7,1.0319146E7,
2482,223.10774849156203,1.9605228,,,,,,,,,,,4570283.5,1.4644325E7,3261271.5,6018931.5,3159359.8,1556677.1,
2844,223.10776357016337,2.1427295,,,,252,,,,,,,1770907.2,1359340.2,2862220.5,1977656.4,1616172.4,1260934.8,
3398,223.14423432995986,2.3561828,,,,283,,,,,,,224686.31,2241478.0,938482.06,902580.75,1595289.8,1725111.8,
2614,223.1550716749392,2.031574,,,,5,,,,,,,1260949.0,4330.5244,2408510.2,2337373.8,3183.7666,2913.747,
8828,223.20537137296574,7.655128,,,,2,,,,,,,536526.06,564237.9,577769.56,493286.1,479955.62,657711.5,
1943,224.09168240315128,1.4914575,,,,,,,,,,,9410.718,5625816.5,56450.848,31041.04,7382896.0,838783.1,
6630,225.1023435319897,3.6336658,,,,,,,,,,,3635382.0,783231.06,2448095.2,3469585.2,675902.3,1002255.7,
3611,225.12344254022403,2.4302435,,,,283,66,[M+H]+,,2,3584;3611,224.11611,1.8290764E7,1.5319381E7,2.4567768E7,1.8602648E7,1.7574444E7,1.5866911E7,
2591,225.1598023200239,2.0560253,,,,252,53,[M+H]+,,2,2591;2633,224.15243,369958.84,1958828.0,1546974.4,787284.8,2044956.9,1912972.8,
2857,225.15984376163485,2.137386,,,,252,57,[M+H]+,,2,2857;2911,224.15246,1454758.0,611011.6,1292495.9,1359423.8,678424.56,679985.6,
1535,226.1185597599908,1.144163,,,,277,,,,,,,9271907.0,1.688724E7,1.4837456E7,7935266.5,1.7492724E7,1.8219874E7,
2053,226.11859389624087,1.5870894,,,,139,,,,,,,1430794.2,6757692.5,3015623.0,1439164.8,1.2472147E7,7998250.0,
829,226.11863474211114,0.74941796,,,,,,,,,,,730541.8,1072001.9,1035144.8,3892330.2,2016611.0,2343169.2,
1678,226.1548488570496,1.2167134,,,,,,,,,,,73774.07,1497717.5,594765.75,147499.53,1564136.5,269201.12,
866,226.1549176809182,0.6872912,,,,302,32,[M+NH4]+,,2,866;752,208.12109,5.701154E7,2.5653146E8,1.2267324E8,6.761344E7,2.1707794E8,1.6315557E8,
202,226.15491551771387,0.48743987,,,,,,,,,,,8802729.0,4363124.0,1.4249501E7,1.3784796E7,1.5069297E7,2.0447742E7,
1319,226.15496865959918,0.9042421,,,,,,,,,,,1104501.1,6978042.5,1736123.9,866591.44,2885826.0,1115896.1,
6564,226.15932852973694,3.5928452,,,,,,,,,,,123264.73,300235.06,302680.44,212984.4,956653.0,1469281.4,
7343,226.18008394233047,4.3562684,,,,254,,,,,,,859205.75,1114887.8,1002446.4,981817.56,967109.9,894440.8,
40,226.9513809275849,0.34198985,,,,58,5,[M+Na]+,,2,48;40,203.96215,2361182.2,789858.3,1645567.8,2299765.2,1047309.0,1374271.2,
9743,226.95145831221924,10.277463,,,,,,,,,,,0,0,0,0,0,136021.88,
4738,227.08152310994151,2.8163302,,,,294,,,,,,,1705579.8,4197300.0,3027606.5,2150220.0,4555383.5,3667443.8,
4760,227.091171755869,2.8254633,,,,294,,,,,,,524106.12,731580.7,779349.1,892925.5,870933.8,817820.0,
906,227.10261697527005,0.7498457,,,,,,,,,,,4037374.2,181120.4,98278.31,336481.94,420407.8,134810.5,
2005,227.1026414948221,1.5743961,,,,,,,,,,,176185.58,289503.4,2362409.0,549068.4,5020845.0,570904.3,
2411,227.1026417300949,1.9172922,,,,292,,,,,,,4402854.0,1.1441218E7,3328924.2,3161723.8,6019305.0,7496525.0,
2729,227.10271717510398,2.0828075,,,,,,,,,,,3073815.2,3633435.0,1383296.2,2074771.9,3022550.8,2405694.5,
3063,227.10275442832327,2.2042487,,,,,,,,,,,459213.03,831026.2,4250597.0,794149.4,358180.0,285967.06,
8384,227.12761014067942,6.415803,,,,,,,,,,,3400.5127,56117.18,26645.572,0,501127.53,284614.97,
2430,227.13892165239528,1.9529167,,,,,,,,,,,48913.61,218011.89,346957.34,236174.12,2050058.0,2273751.0,
4351,227.13902520617572,2.664096,,,,283,,,,,,,3729480.5,3265514.0,5833027.5,4707315.0,4326708.5,4751538.0,
610,227.13914588656363,0.62663996,,,,,,,,,,,487344.94,1611058.0,3721645.0,2097197.0,2571292.2,1790698.0,
7058,227.1753574482135,3.9078286,,,,,,,,,,,51672.89,290357.38,299380.1,136804.88,341764.5,150318.02,
6892,227.1754151871421,3.8138287,,,,73,,,,,,,2995027.0,2671006.8,3097588.8,3682604.0,3015048.8,3598654.2,
6817,227.17541943964565,3.7668908,,,,219,,,,,,,2751448.0,5507535.5,2971834.5,3272231.2,2820066.2,3678085.5,
8841,227.20024806812364,7.6567187,,,,2,,,,,,,891018.2,947390.8,944010.0,797340.0,759187.44,1109271.6,
8653,227.20028815059538,7.1414185,,,,13,,,,,,,116025.164,154603.34,159306.81,99766.67,136804.4,157524.38,
8320,227.20034148243155,6.213532,,,,75,,,,,,,156898.52,182731.12,169488.5,152306.22,174962.52,164050.83,
5993,227.6260413335876,3.3054454,,,,80,,,,,,,479749.03,0,453545.5,508899.34,0,0,
2495,227.65484207486614,1.9946404,,,,292,,,,,,,4386323.5,3.4696644E7,8950362.0,6402505.0,4.052776E7,3.4316744E7,
1507,227.65487014058326,1.132222,,,,,,,,,,,4225.6465,508128.03,7957.8486,16679.143,1197732.6,509038.1,
7981,228.11993622577268,5.355892,,,,,,,,,,,200350.61,296414.97,328677.34,379618.03,310164.47,366751.6,
3194,228.1344077828547,2.2853281,,,,252,61,[M+H]+,,2,3200;3194,227.12701,1.0188701E8,1.1171163E8,1.6361986E8,9.147866E7,1.46398E8,1.0022753E8,
2554,228.1566212283333,1.9953237,,,,,,,,,,,687904.2,5283919.0,1727348.8,1206850.2,4138312.0,2557765.5,
1129,228.1706203054148,0.8978519,,,,51,,,,,,,2.7915018E7,6.9839304E7,5.7135948E7,3.601074E7,7.016583E7,5.0983108E7,
9196,228.19564053949512,8.326944,,,,,,,,,,,65364.402,57843.926,151973.97,41386.223,263374.2,669138.75,
8687,228.2319425864371,7.258906,,,,69,,,,,,,135613.75,12426.956,270300.0,130716.53,63027.227,45677.684,
8499,228.2320274130982,6.5992265,,,,115,,,,,,,1321699.5,1241966.8,2230256.0,1239591.9,1477330.2,1254750.8,
4371,229.1006011985523,2.6786478,,,,,,,,,,,1.0308119E7,118608.33,1.3926607E7,1.159257E7,1.1602082E7,4879860.0,
2423,229.11830919182657,1.9387946,,,,,,,,,,,2.4390052E7,8450186.0,6175308.0,3086147.2,2529969.0,4663864.0,
1189,229.1183280745555,0.88466424,,,,,,,,,,,846551.94,165580.3,325671.62,7508235.5,1360877.4,633676.3,
2105,229.11841256343064,1.6602052,,,,,,,,,,,4688427.0,548842.3,870686.1,1766902.6,3.1858296E7,2575036.0,
3383,229.1184850359094,2.3471582,,,,283,,,,,,,3.4137796E7,7.6505416E7,4.6113028E7,3.1587258E7,3.9899064E7,5.3444716E7,
7651,229.1333696702994,4.7889247,,,,280,,,,,,,883142.44,170970.73,1064689.2,1197498.0,531596.8,550512.06,
7562,229.1334223200055,4.6620913,,,,284,,,,,,,1211941.0,159421.53,1366480.6,1754451.2,513505.1,528725.8,
3204,229.1379787692806,2.285357,,,,,,,,,,,1.0412808E7,2292879.2,1.061375E7,6286194.0,4709957.0,1684336.5,
1779,229.15462813255934,1.335344,,,,,,,,,,,4140395.5,4913726.0,6849629.0,2.1590724E7,3.0542322E7,4595160.0,
4063,229.1546287507547,2.5656242,,,,283,,,,,,,9829777.0,2.6461192E7,1.5693964E7,1.3738077E7,2.7034278E7,2.4434238E7,
2424,229.1546412566571,1.9174191,,,,,,,,,,,8.051165E7,7177917.0,5472297.0,1.5022541E7,6736360.5,3594756.0,
1557,229.15464608967272,1.1770438,,,,,,,,,,,4414867.0,5713093.0,2.9946686E7,5531346.0,3117201.0,1591258.6,
2612,229.15464849902673,2.025118,,,,292,,,,,,,1.3906365E7,5816485.5,2.953879E7,1.2543325E7,8186502.5,4262220.0,
2128,229.15466082851034,1.663599,,,,,,,,,,,1.3344815E7,5828969.0,1.9013478E8,4.0439756E7,6565179.0,2.2150468E7,
3356,229.15467438401495,2.3342874,,,,283,,,,,,,1.0810525E7,4.5892192E8,1.6917328E7,1.8742184E7,3.89522E8,3.7042243E8,
2248,229.15468093374201,1.7224298,,,,,,,,,,,2.5864126E7,1.2531683E7,2.8911004E7,1.1892742E8,3937539.8,3086388.2,
1196,229.17384771240756,0.8978908,,,,,,,,,,,360196.22,8122527.5,4837272.5,3257312.0,3015805.2,3083474.2,
44,229.9801159994781,0.3424593,,,,58,3,[M+K]+,,2,35;44,191.01698,61227.84,82873.06,99935.914,70654.52,48023.605,92078.78,
7526,229.9810334538998,4.613831,,,,30,,,,,,,2890853.8,1966332.1,2405818.5,2353479.0,1735274.5,1834356.9,
5883,230.11339607050334,3.2475426,,,,164,86,[M-H2O+K]+,,2,5907;5883,209.16018,889362.44,1034996.6,1245384.6,1053833.6,1154159.4,681646.4,
6143,230.11348054740452,3.3694773,,,,271,,,,,,,616542.06,2674525.8,764550.0,591204.2,1905457.9,1926599.0,
7190,230.11350702740523,4.141014,,,,86,,,,,,,780521.94,431167.3,1196683.6,1089507.4,487507.6,561195.1,
6546,230.11352347820488,3.5750206,,,,127,,,,,,,1310815.5,619619.94,1007534.06,1032061.25,671624.8,439097.56,
5470,230.11354689929829,3.0806885,,,,,,,,,,,771051.75,1035309.56,1019823.3,672954.6,855523.8,905469.9,
2465,230.1216094149976,1.964362,,,,,,,,,,,2572799.0,2413147.5,367258.34,199940.16,197651.25,2275162.8,
7418,230.13855543093325,4.4847565,,,,,,,,,,,129438.32,734405.44,347989.75,231561.08,587368.3,317634.12,
3331,230.15792685473707,2.3350525,,,,283,,,,,,,1106296.9,5.471334E7,2775136.5,2426691.5,4.651853E7,4.4219136E7,
2777,230.15801134952986,2.1372645,,,,,,,,,,,1643894.8,272358.44,2581767.5,1354140.1,569811.9,1197411.1,
7494,230.1749618933222,4.563771,,,,0,,,,,,,325349.84,552215.6,496578.1,398927.72,569522.9,589009.7,
583,230.18625734716306,0.61615944,,,,142,,,,,,,256929.7,5124727.0,1298666.1,755065.25,4614644.0,4455971.5,
7426,230.21133518607658,4.4654183,,,,153,,,,,,,78034.914,617876.56,108021.37,20237.033,627889.4,653998.4,
177,231.08509787398012,0.43100175,,,,319,,,,,,,1089749.4,1897122.8,1706255.0,1811425.9,1483621.4,1490794.4,
4411,231.1127686136872,2.686268,,,,283,,,,,,,2364348.5,3420043.8,3574954.2,2636917.2,3407248.8,3230342.0,
3956,231.11277199473275,2.5331447,,,,283,,,,,,,2091052.5,3078717.5,3326466.0,2245691.8,3493909.5,3278628.2,
9669,231.15886808119066,10.0727625,,,,59,,,,,,,149760.3,81698.555,117845.56,329371.62,371690.3,498850.75,
7462,231.15913296094303,4.5176263,,,,153,,,,,,,126371.32,776283.3,257846.19,186911.58,602569.25,455630.53,
3378,231.17021630897906,2.3130262,,,,283,,,,,,,2.7825588E7,6.1143388E7,4.7203652E7,3.1690284E7,6.968436E7,5.1542212E7,
2964,231.17030456983207,2.1060586,,,,252,54,[M+H]+,,2,2964;2681,230.16285,2.237987E8,3.7685632E8,3.1179664E8,2.5533856E8,4.1354253E8,3.5615392E8,
4884,231.17036079572063,2.8676748,,,,294,,,,,,,3333376.5,8474388.0,6785633.0,5743754.5,7297380.0,7146322.5,
7527,231.97893520794443,4.613831,,,,30,,,,,,,2849465.2,1905851.6,2388371.2,2322731.8,1710767.1,1808542.0,
7634,232.08233614593613,4.75161,,,,,,,,,,,84391.23,225771.81,231061.12,179009.22,360863.97,446806.22,
7930,232.11186559195437,5.2580137,,,,23,,,,,,,654167.4,440148.78,621695.7,769010.5,254520.7,356370.94,
8231,232.13301006892263,5.9069557,,,,82,,,,,,,140168.39,537695.94,297496.62,249649.62,1074365.5,1436964.4,
3324,232.17346984696022,2.2835245,,,,283,,,,,,,4371656.0,7881657.0,5941177.5,4639231.5,7713157.5,6510948.5,
2965,232.17349625175038,2.1060586,,,,252,,,,,,,2.7091698E7,4.5092972E7,3.7495772E7,3.0684922E7,4.9527376E7,4.2603844E7,
45,232.89649620236307,0.3419836,,,,58,4,[M+K]+,,2,45;37,193.93338,476508.84,120616.8,303928.94,438925.8,139335.11,204933.27,
873,233.14946536633178,0.7101237,,,,,,,,,,,5594204.0,3793564.8,5334574.5,6435420.5,3427682.2,1069407.5,
1518,233.1494772799248,1.1498797,,,,108,,,,,,,511359.94,1.003384E7,6108169.5,389568.2,1.3386363E7,8705540.0,
612,233.14949102922378,0.6461509,,,,266,,,,,,,1023220.25,1.0671808E7,8916175.0,2365280.8,1.0892627E7,7795759.5,
2425,233.1495103298753,1.9325606,,,,,,,,,,,6510772.0,2271025.8,174708.72,377160.38,1301115.6,219025.53,
2081,233.14952978034307,1.6477585,,,,,,,,,,,1161694.4,4750396.0,3182740.0,1933466.4,4356736.0,9998533.0,
2238,233.14953809027418,1.7235535,,,,99,,,,,,,2139978.8,1.321869E7,7622060.5,5623228.5,413492.2,995768.3,
7195,234.02191617903478,4.1511283,,,,86,,,,,,,3039854.5,1980952.2,4904287.0,3478278.5,3583428.0,3189178.5,
1054,234.0847729412055,0.8502616,,,,51,33,[M+Na]+,,2,972;1054,211.09561,1147109.2,6636593.5,3012126.8,2271202.2,5418039.5,4611116.5,
175,234.08480051581242,0.4287431,,,,319,,,,,,,4761224.5,5660379.0,6835900.0,8031876.5,4554523.0,5957046.0,
2634,234.12354304950455,2.032378,,,,5,,,,,,,1052068.1,10009.916,2116096.2,1570756.1,4968.8403,5207.4287,
2980,234.13414382913012,2.1960661,,,,252,,,,,,,1104932.5,975322.56,468003.3,1055042.1,1366124.4,1097228.2,
3887,235.10788987624974,2.5163472,,,,283,,,,,,,7295268.5,9639204.0,1.0032296E7,6827000.5,7965806.5,6462232.0,
3499,235.1079207232593,2.3908098,,,,283,,,,,,,5366328.5,5051666.0,9852690.0,4941223.5,6893997.5,6490982.0,
2683,235.10794237040147,2.0639997,,,,92,,,,,,,2161955.0,397358.03,6994892.5,2019863.8,3332265.2,2388529.0,
514,235.11885779010672,0.55829525,,,,319,,,,,,,3.9097946E8,8.712765E8,7.190076E8,5.8546464E8,7.767358E8,7.325271E8,
3162,235.1439299285116,2.2757602,,,,252,,,,,,,1437459.2,2794893.5,1578187.2,1806128.2,2649532.2,2481477.8,
7351,235.16911763711178,4.3635488,,,,254,,,,,,,358741.5,953959.6,434997.72,353031.5,803362.94,803454.3,
517,236.1220027542746,0.5605567,,,,319,,,,,,,4.596995E7,9.940996E7,8.436421E7,7.0511144E7,8.146349E7,9.298826E7,
6925,236.12812272886936,3.8592265,,,,205,,,,,,,1454228.1,1078108.9,2033267.2,1811393.4,1328207.1,1288992.4,
882,237.08666313793276,0.7665042,,,,,,,,,,,1351532.0,5132496.0,2437490.8,1996436.6,3651048.5,3068786.5,
2834,237.1232607465303,2.1415145,,,,,,,,,,,566061.7,178403.94,5452663.5,2284663.0,112663.23,107698.625,
3011,237.12331611952922,2.221193,,,,,,,,,,,3218540.8,74307.14,999741.1,3799363.5,475784.7,1003324.56,
7217,237.15957567793427,4.1899953,,,,253,,,,,,,192637.48,432415.72,232779.16,250527.34,356997.3,349177.94,
3758,237.1596501728259,2.469684,,,,283,68,[M+Na]+,,2,3767;3758,214.17057,108408.555,208862.12,197512.5,153673.83,236568.58,177595.97,
4584,237.15970216236056,2.7523813,,,,294,,,,,,,1352609.6,1535786.8,2032771.0,1879387.1,1642640.5,2021333.4,
4190,237.15971435964295,2.6106265,,,,283,,,,,,,737951.7,7815592.0,1393873.5,1217171.5,5252198.5,6232163.5,
8829,237.2209497499962,7.6551404,,,,2,,,,,,,523631.84,570732.6,559007.6,474128.97,449957.44,658586.8,
8248,237.22105077102893,5.965175,,,,318,,,,,,,394515.28,762254.44,582363.25,520926.16,924012.1,950048.75,
8567,237.22106347306894,6.8649583,,,,42,,,,,,,108906.67,69670.63,150568.03,99446.47,88132.47,79318.81,
3434,238.10730583660336,2.3681972,,,,283,,,,,,,1799269.2,2.7332634E7,4158485.5,2400088.0,2.5693714E7,2.0103232E7,
5495,238.13380610987772,3.0961306,,,,76,,,,,,,3297693.0,2227928.8,6315593.0,4994194.5,5141117.5,4264371.0,
5954,239.08145269858298,3.2856843,,,,164,,,,,,,266482.3,1169662.6,532717.9,669583.1,518963.66,534985.9,
5698,239.0814739299265,3.1784446,,,,271,,,,,,,604582.7,851204.4,797882.75,1246507.1,390921.38,1015100.0,
7208,239.10252434983997,4.1754975,,,,278,,,,,,,101479.266,785900.6,471079.7,244152.55,1294309.2,747247.7,
1228,239.13661573818402,0.9216153,,,,182,39,[M+Na]+,,2,1228;1237,216.1474,3533.0278,955470.5,284261.44,19568.998,958210.4,239345.1,
575,239.14986544467925,0.59267247,,,,142,,,,,,,1542820.6,2179278.0,1971187.8,2334297.2,2391439.0,2265634.2,
5650,239.17562044163972,3.1677866,,,,271,,,,,,,73058.305,86560.31,335030.28,236007.3,956712.44,1422043.2,
4003,240.15250700082706,2.5181725,,,,283,,,,,,,3699521.2,139528.53,3774656.0,4287235.0,156235.3,73708.72,
154,241.06155671622074,0.4205185,,,,319,,,,,,,3129196.0,3750063.2,4145400.2,4608919.0,3123281.5,3872993.0,
7645,241.12547802786503,4.7821126,,,,280,117,[M+H]+,,2,7645;7646,240.11823,555146.25,2405581.2,629137.25,1057827.5,1335370.0,1640986.9,
3082,241.15457819437904,2.2360826,,,,252,,,,,,,523683.8,862896.1,1377086.0,728637.0,2875592.0,3091625.0,
4721,241.1546377942012,2.808776,,,,294,,,,,,,3240802.2,1584586.4,4982258.5,4577592.0,4486386.5,2872300.8,
8035,241.1771174182146,5.467655,,,,179,,,,,,,711659.3,1760463.9,1806765.8,1481063.8,1018176.0,1739324.8,
8820,241.21582690274795,7.653576,,,,2,,,,,,,969004.7,1029668.56,1026311.8,876533.56,857804.4,1218561.4,
8656,241.21585179224664,7.141496,,,,13,,,,,,,119865.07,166787.5,159556.58,101097.14,143235.45,149313.9,
3584,242.1498666138414,2.4218683,,,,283,65,[M+H]+,,2,3584;3567,241.14254,3.5823344E7,3.8598024E7,5.52633E7,3.0474148E7,4.121559E7,3.8205424E7,
2633,242.18616563692083,2.059903,,,,252,53,[M+NH4]+,,2,2591;2633,224.15243,2.467087E7,7.1241E7,5.816221E7,4.7280776E7,7.512207E7,6.8341576E7,
2911,242.18617912475972,2.1549492,,,,252,57,[M+NH4]+,,2,2857;2911,224.15246,5.642666E7,2.3449384E7,4.2361036E7,2.042561E7,2.7143026E7,2.5746174E7,
8779,242.24749055033615,7.547746,,,,,,,,,,,81522.266,32256.924,265293.22,187713.28,81772.375,89228.5,
8763,242.24751538289502,7.4994407,,,,,,,,,,,53136.516,36646.77,189583.05,108156.13,60366.2,50214.51,
8582,242.24755495629242,6.9293723,,,,180,,,,,,,1057278.2,927805.1,1401375.1,878851.6,853762.5,790971.1,
8563,242.24758219489286,6.8454437,,,,228,,,,,,,685119.2,536226.94,869715.25,613182.3,544197.9,508282.16,
48,242.925297392788,0.34706482,,,,58,5,[M+K]+,,2,48;40,203.96215,946166.94,172494.02,638218.4,910692.5,220312.39,366295.88,
393,243.13385002780885,0.5005863,,,,319,,,,,,,1181063.2,968167.06,6944795.5,2532521.0,2142348.0,1833940.1,
1107,243.13391316764026,0.8616834,,,,,,,,,,,87144.88,3623626.5,807240.5,209752.8,566334.1,2710463.5,
4837,243.13393192575168,2.8524082,,,,294,,,,,,,3.1347676E7,4.4768824E7,4.151036E7,3.1274528E7,4.513203E7,3.2607144E7,
3550,243.15318606759573,2.4188483,,,,,,,,,,,2147503.2,1401440.2,3833716.8,3703278.8,1421607.6,2022119.5,
1013,243.15770283314285,0.88350934,,,,304,,,,,,,2121718.2,4961100.5,1.2051662E7,9049091.0,4629356.0,3419212.5,
1493,243.15785197985085,1.0492243,,,,,,,,,,,2378746.5,32416.406,69038.734,129001.42,4838.6377,4370.0977,
7001,243.17014811819448,3.9321024,,,,74,,,,,,,198592.45,149960.28,282771.3,253725.33,370250.4,404918.34,
2808,243.18949833400453,2.0765038,,,,,,,,,,,5030895.5,1979724.2,5439176.5,6062862.0,2310305.0,4287602.0,
1229,243.6595232387373,0.89938045,,,,,,,,,,,102199.29,188842.58,2843702.2,2059677.0,104434.57,100616.56,
7366,244.12901390380205,4.3897057,,,,305,,,,,,,865013.25,637492.6,1340243.6,1267868.2,531453.75,761217.9,
3431,244.12909317640572,2.3674097,,,,283,,,,,,,2900520.2,1599078.5,4645029.0,3831558.2,1970501.0,1401616.8,
5227,244.1291517247539,2.9883368,,,,294,,,,,,,4391806.5,779480.3,4658275.5,4623784.0,1468017.4,1292196.5,
6305,244.12922751889514,3.458697,,,,,,,,,,,1087252.6,516586.16,1916504.2,467625.56,544915.3,960172.44,
4686,244.12936163160373,2.7995489,,,,294,74,[M+Na]+,,2,4686;4667,221.13974,714663.75,1406991.0,693810.0,1040473.6,1298142.2,1228643.9,
4821,244.1373127282077,2.846302,,,,294,,,,,,,2387512.8,3080987.5,4286602.0,3549031.5,2935307.2,2240282.0,
7699,244.15411392853318,4.864241,,,,312,,,,,,,151355.75,681015.8,298156.38,226970.39,707724.94,688070.44,
4598,244.16550279335948,2.755481,,,,294,,,,,,,633674.4,723987.6,583241.6,625186.1,431393.3,592637.9,
7342,244.19059299593184,4.3562684,,,,254,,,,,,,362573.44,482547.94,423236.97,403763.97,394634.78,363313.12,
3326,244.64691273060146,2.3412182,,,,283,,,,,,,723635.56,1807470.2,1555747.0,1213722.9,2262605.0,1720194.6,
2656,245.09533017673877,2.0525205,,,,252,,,,,,,2.0716128E7,8.915567E7,4.446663E7,2.0493856E7,4.69787E7,5.3202972E7,
1921,245.09535930766538,1.4622736,,,,149,,,,,,,1.3741189E8,2.7370678E8,3.0077066E8,1.7954685E8,3.1360003E8,2.4524858E8,
7792,245.11305097733307,4.940191,,,,222,,,,,,,376896.22,3285.279,465061.38,501854.84,35350.75,28267.322,
7220,245.11315604013217,4.1989627,,,,246,,,,,,,1309852.6,724538.3,1724356.9,905216.25,1277808.9,1133414.9,
6520,245.11332301206653,3.5503492,,,,127,,,,,,,4085087.8,265864.72,4804794.0,4580387.5,603495.6,502794.72,
6247,245.11350859084973,3.4240024,,,,17,,,,,,,154764.89,1673573.1,146243.81,179101.92,2213025.0,1959347.5,
6984,245.12832372898126,3.9063432,,,,,,,,,,,1313440.5,1272860.4,453154.1,454910.2,1963178.6,645195.6,
6636,245.12834712263657,3.6249685,,,,,,,,,,,662795.44,2951474.5,1518659.8,646400.7,3454697.2,2053891.5,
4389,245.12835962826787,2.6624763,,,,,,,,,,,67399.48,1.2940845E7,180361.75,133916.67,1.094862E7,5620895.0,
6714,245.12838388136961,3.6750119,,,,,,,,,,,1275492.9,1253789.5,2338360.0,908405.5,2730867.5,2205219.8,
5947,245.1284062148213,3.2817183,,,,164,,,,,,,6.530366E7,1.1137881E8,6.5949044E7,1.0679582E8,9.18121E7,1.19855544E8,
5678,245.12842589305194,3.1700184,,,,271,,,,,,,1.4281317E8,1.0970283E8,1.3402351E8,2.1039238E8,9.811577E7,1.7860133E8,
3981,245.1495105086129,2.5411756,,,,283,,,,,,,1452397.4,4127308.8,1219721.2,823787.8,4277112.5,4025003.5,
5869,245.1855720837937,3.2439473,,,,164,,,,,,,1019274.75,1643213.9,1350983.5,1140416.6,2284987.8,2454567.0,
4416,245.1858844039223,2.6800253,,,,,,,,,,,2.0698046E7,4.300594E7,2.6509622E7,2.5616368E7,1.6690443E7,1.4971865E7,
4191,245.18589304629384,2.627906,,,,283,,,,,,,1.1247833E7,3.4872384E7,2.8060234E7,1.5616132E7,4.348897E7,4.0077544E7,
4633,245.1858990588038,2.7329178,,,,294,,,,,,,1.1458631E7,1.6085062E7,1.7042322E7,1.5709163E7,1.6549804E7,1.4482822E7,
3873,245.18593346287068,2.5204265,,,,283,,,,,,,1.1030929E7,2.8358236E7,1.5359628E7,1.3671935E7,2.8378838E7,2.603919E7,
8316,246.10415383525603,6.207499,,,,75,,,,,,,377820.3,373062.84,452529.84,401223.53,364423.0,362063.94,
5679,246.13163528525385,3.16926,,,,271,,,,,,,2.1518816E7,1.6509424E7,2.0140354E7,3.3325222E7,1.3428971E7,1.783391E7,
470,246.14467953889763,0.5276205,,,,319,,,,,,,3591428.0,6873424.5,6962208.0,4462542.5,6576679.5,4206147.5,
1296,246.14483603040352,0.9338298,,,,,,,,,,,225715.4,3459678.8,1211529.5,294957.72,5246368.5,535005.94,
5792,246.15965322898515,3.214608,,,,,,,,,,,880550.6,1169469.2,1352942.9,1274206.5,903223.3,1147978.5,
331,246.1809486720115,0.48322737,,,,319,,,,,,,1154648.4,3052114.8,2511008.8,1561187.6,3243929.5,2132124.8,
4374,246.1891606336535,2.6627839,,,,,,,,,,,2812761.8,6164195.0,2354140.8,2095821.1,2127426.8,3302227.5,
2891,247.11105233818864,2.1646476,,,,252,,,,,,,2451926.0,3147349.8,3962470.2,2710313.5,5923204.0,4492332.0,
4870,247.14405313681382,2.8607848,,,,294,,,,,,,2208421.0,1265915.6,2390881.0,2159542.8,1421364.9,1559726.1,
6484,247.14407110174966,3.5482528,,,,127,,,,,,,2427144.8,2175842.8,2370230.2,3171740.8,2248284.2,2936672.0,
