Filename,NEG_TJGI15pt3_EV_alcA-Control_1_Run32.mzML,NEG_TJGI15pt3_EV_alcA-Control_2_Run115.mzML,NEG_TJGI15pt3_EV_alcA-Control_3_Run204.mzML,NEG_TJGIp4_1_Run44.mzML,NEG_TJGIp4_2_Run109.mzML,NEG_TJGIp4_3_Run189.mzML
103/131.0714mz/2.78min,4101108.8,3590300.8,4442848.0,6994653.0,6250063.0,6947533.0
104/188.0353mz/2.79min,74767.61,74520.31,97247.41,49782.707,55569.93,79026.19
105/457.1869mz/2.8min,540976.44,0.0,5248.1226,0.0,0.0,0.0
106/501.1765mz/2.82min,2235403.5,24619.193,96303.375,0.0,13252.5,0.0
107/158.0822mz/2.81min,827401.56,1078931.0,1284084.1,543759.7,792572.5,867895.9
108/159.0663mz/2.87min,627582.8,531884.5,655401.25,511624.84,670372.4,644811.6
109/426.1898mz/2.92min,140842.95,245380.86,272410.38,114707.016,194596.39,200804.12
110/185.0819mz/2.89min,56959.445,47552.36,54623.066,0.0,27861.305,24183.998
111/118.051mz/2.92min,117083.08,282126.3,32587.104,3441.8389,815915.3,160092.39
112/172.0979mz/2.91min,1627517.1,1472463.9,1040718.06,1565970.4,2014841.4,2012492.9
113/130.0873mz/2.91min,166496.08,212780.28,204167.9,117017.7,282113.03,230914.72
114/186.1135mz/2.95min,1179859.0,924461.06,1100495.5,544607.1,668515.6,806880.2
115/171.1027mz/2.96min,687633.5,507766.84,591816.1,164523.52,254926.39,206390.44
116/189.0768mz/2.97min,438997.56,370401.44,500234.94,339013.06,470015.22,457039.56
117/426.1898mz/2.97min,308615.3,378038.34,423064.12,223579.27,333797.97,370809.4
118/221.0931mz/3.02min,503060.47,284848.9,331253.44,355835.34,429324.8,430285.0
119/165.0557mz/3.03min,1189414.2,1087369.9,1387514.0,1189579.5,1519494.8,1531539.6
120/194.0458mz/3.03min,122264.27,107688.45,142449.52,83321.67,134490.2,129324.555
122/173.0819mz/3.05min,1518530.5,1581946.0,1884898.4,834878.9,1074787.0,1106138.5
123/120.0455mz/3.05min,490706.8,548120.7,624624.94,397698.72,433545.6,419210.38
124/136.0404mz/3.05min,126655.53,139687.1,166903.9,90935.914,110623.74,101630.766
125/164.0354mz/3.05min,2157244.5,2455485.5,2840776.8,1670271.8,1933092.2,1893273.6
126/351.0597mz/3.05min,98330.305,249345.89,286337.16,98579.72,151420.2,156638.9
127/243.1238mz/3.14min,34305.18,33753.207,44311.453,22133.71,27692.758,26441.47
128/188.0354mz/3.15min,87383.234,73895.51,97018.5,62602.75,71791.625,71494.1
129/159.1027mz/3.16min,41772.6,37734.777,48960.438,7474.123,7188.289,3759.4731
130/160.0404mz/3.2min,784631.44,704773.2,724018.2,720923.06,699898.9,707157.75
131/245.0932mz/3.21min,1819790.5,1527262.2,1903875.4,1392820.6,1637623.0,1627530.5
132/228.103mz/3.24min,39002.047,32261.426,37590.504,32014.748,28916.12,26960.984
134/180.0666mz/3.24min,1015917.44,889864.56,1032301.56,761400.44,970515.94,987314.75
135/178.051mz/3.25min,1665768.4,1932880.5,2263069.8,1393227.4,1709211.4,1709264.5
136/181.0704mz/3.24min,81229.24,227067.86,68778.31,73250.28,85022.13,75587.25
137/144.0455mz/3.28min,663514.8,573436.3,606194.4,652835.44,555938.4,537772.5
138/261.1343mz/3.28min,287355.78,346736.94,399631.44,83569.84,138855.48,152712.9
139/216.1241mz/3.28min,365490.12,285810.97,346175.56,189345.11,230027.47,232553.02
140/164.0354mz/3.29min,43642.35,25461.379,26209.516,30263.416,35562.586,34284.27
141/186.1135mz/3.3min,197715.27,194343.66,226866.48,52031.46,103695.195,97148.67
142/118.051mz/3.27min,52911.195,117242.11,5381.097,325545.97,46069.836,41550.19
143/138.0197mz/3.32min,2092772.8,1728120.8,1958663.0,1176538.4,1260659.9,1377377.4
144/121.0295mz/3.32min,0.0,158534.05,54215.19,7030.5356,75298.79,60894.43
145/193.0506mz/3.35min,782124.25,668515.8,722216.25,478830.38,750590.9,745130.9
146/271.1664mz/3.36min,408636.47,554522.5,447603.97,523556.8,581080.7,389125.06
148/261.1344mz/3.36min,1764719.9,2150559.0,2504456.5,583468.3,847585.4,885417.6
150/314.1035mz/3.37min,63866.51,55715.266,58925.77,59478.43,46939.305,48118.285
151/189.1131mz/3.43min,239161.83,223227.1,252516.97,238623.14,202304.3,246789.16
152/125.0971mz/3.45min,1031570.2,917931.3,1027148.06,335020.56,401398.1,444545.6
153/209.0795mz/3.45min,1446741.8,1565304.4,1710789.1,632062.9,852577.56,962920.56
154/187.0976mz/3.45min,29062086.0,26374946.0,30158918.0,10365543.0,12703040.0,13979780.0
155/257.103mz/3.45min,906718.8,811688.1,1030088.5,171415.75,261757.64,320501.3
157/145.087mz/3.45min,278626.1,250044.22,255005.42,472815.25,399390.88,431289.4
158/213.1132mz/3.45min,170086.55,147835.2,142121.6,14241.125,30877.402,36434.07
159/313.1881mz/3.47min,485710.5,496480.34,607169.6,157865.77,242618.72,263479.88
160/228.103mz/3.47min,2976978.5,2752322.8,2778229.8,3197733.5,2808403.5,2819461.8
161/191.0746mz/3.47min,166395.66,144099.77,182464.17,119816.38,142615.58,145888.83
162/173.082mz/3.52min,27701.596,27141.674,30011.0,18173.639,26429.822,23381.66
163/145.087mz/3.54min,457289.84,414957.6,438688.62,486191.66,503405.06,504600.34
164/222.0773mz/3.57min,376353.28,372393.34,429230.84,290237.28,322900.7,300640.53
165/243.1238mz/3.57min,1434981.1,1492608.0,1771047.0,588313.6,694237.6,686725.56
166/271.1664mz/3.6min,1039833.4,972125.9,1134186.9,444212.22,531444.9,549263.2
167/185.082mz/3.61min,3504.025,0.0,28822.574,33858.74,0.0,0.0
168/211.134mz/3.6min,41913.113,35089.12,44577.61,0.0,3773.4136,8556.382
169/191.0748mz/3.61min,648927.94,542563.0,645950.06,545550.9,558737.0,541791.0
173/285.182mz/3.69min,3884577.8,3473514.2,4016421.5,3530738.5,3669993.2,3658504.5
174/571.3712mz/3.69min,27117.176,33756.527,44337.03,23246.793,42306.043,36065.176
175/155.1078mz/3.69min,4763099.5,4346834.0,4934247.0,3406195.5,4062856.2,3977772.2
176/199.0976mz/3.69min,13125033.0,12379448.0,14004434.0,9503375.0,11285792.0,11386985.0
177/221.0795mz/3.69min,829408.2,974040.3,1090322.9,664570.3,852439.06,944681.75
178/621.3353mz/3.71min,146460.92,80647.77,97964.55,695773.5,780301.5,672575.2
179/228.0666mz/3.71min,613693.8,645275.2,671936.56,527082.7,466325.94,452478.47
180/495.259mz/3.77min,428001.22,62440.375,48328.773,527631.44,299817.38,201061.58
181/228.0877mz/3.74min,80654.64,47076.465,63414.37,0.0,0.0,8058.254
182/300.1452mz/3.75min,481667.6,317503.25,373543.38,100113.36,144933.11,157896.28
183/919.5724mz/3.77min,129600.44,10990.8955,0.0,297651.72,340019.66,279141.53
184/171.1027mz/3.76min,4903347.0,4289793.0,5039851.5,1702606.6,2051269.8,2087385.1
185/189.1133mz/3.76min,575483.94,528798.7,621423.2,198896.25,236984.9,249869.34
186/459.2826mz/3.77min,9106985.0,3894287.8,4279734.0,12474087.0,13593735.0,13023601.0
187/527.2697mz/3.77min,213705.28,134375.94,149821.53,359639.78,467985.94,524551.6
188/517.1715mz/3.79min,105320.695,106506.625,129157.53,132289.23,150442.6,148543.25
189/159.1027mz/3.79min,102183.6,88367.805,98328.49,99612.47,93941.195,90489.98
190/185.1183mz/3.79min,494974.9,175207.3,192640.81,126167.45,184764.12,181263.17
191/507.1427mz/3.79min,58745.457,34694.16,26058.295,54672.418,25343.607,6961.9097
193/236.0962mz/3.81min,2338922.5,831779.3,988463.0,909771.94,856500.6,826457.06
194/443.2876mz/3.83min,552096.4,168305.3,197430.0,527387.6,694025.7,711429.44
195/300.1452mz/3.79min,235862.69,143786.39,178913.4,98014.5,144933.11,155276.25
196/201.1133mz/3.83min,969485.75,679573.2,793442.44,586341.0,686635.06,688655.9
197/185.082mz/3.84min,2616839.0,1748301.2,2973421.8,615684.2,1701232.0,1895007.6
198/227.129mz/3.84min,102636.914,71861.54,97553.11,34093.15,30771.656,37522.082
199/141.0922mz/3.84min,427377.22,290028.8,475304.78,92195.38,285444.0,323349.16
200/515.3087mz/3.88min,465652.38,179850.08,279319.53,606813.2,965030.3,1110304.5
201/554.2374mz/3.88min,269177.44,373511.0,455273.3,190962.9,489854.84,587694.3
202/179.0715mz/3.92min,716074.1,429643.3,466017.78,706997.94,759085.44,756830.25
203/596.2846mz/3.92min,1264771.0,1840358.5,2192448.5,862489.56,1830037.5,2168171.8
204/243.1239mz/3.95min,66462.04,50565.402,73548.336,0.0,0.0,0.0
205/213.0155mz/3.93min,396815.78,520923.84,511318.78,489536.4,643323.0,659204.5
206/347.2229mz/3.94min,41210.28,40164.86,56692.133,0.0,0.0,18327.578
207/199.0977mz/3.88min,50479.78,63318.934,46922.586,59551.22,70427.86,47009.27
208/141.0922mz/3.95min,500321.72,378023.53,581102.06,74364.414,341779.7,333243.84
209/245.0457mz/3.96min,143889.64,121498.36,141045.3,132200.7,159280.52,167936.39
210/187.0977mz/3.98min,268294.97,296318.4,414953.16,162237.25,227636.33,225473.52
211/225.1134mz/4.01min,532665.6,382943.6,517241.3,265755.7,220697.94,503956.2
212/285.1821mz/4.0min,46399.98,26587.322,45637.324,24535.8,37664.586,34049.07
213/171.1028mz/4.01min,310986.44,331850.25,366447.03,299045.94,307826.2,301230.4
214/511.195mz/4.02min,395092.34,571413.5,699296.94,265987.3,498154.6,585251.25
216/165.0558mz/4.05min,654029.56,428277.0,477008.9,847386.2,840074.8,807696.75
219/185.1184mz/4.08min,32932.31,71465.45,39041.465,16494.168,29712.957,20071.916
220/538.2425mz/4.07min,334508.44,421646.84,544528.75,279060.2,566638.8,605604.1
221/159.1027mz/4.07min,608523.6,279341.88,329583.47,706757.3,709041.4,705389.4
222/301.1657mz/4.09min,121831.05,125013.836,137873.92,276645.78,52734.137,50611.6
223/229.054mz/4.1min,243864.83,224666.16,258846.3,338790.78,221851.55,219892.28
224/487.2773mz/4.12min,657349.56,314723.53,357771.5,1044245.0,1176908.9,1171993.6
225/580.2894mz/4.12min,2192013.5,2937334.2,3360322.5,1829315.5,3084069.0,3303694.2
226/598.2999mz/4.12min,336747.16,476405.03,553502.8,284239.75,492485.1,539242.9
227/210.0925mz/4.12min,844520.7,682580.9,710000.25,779057.5,695322.1,625809.25
229/225.1133mz/4.08min,244703.75,185055.5,203617.12,186506.86,232493.03,211806.12
230/473.1817mz/4.13min,2290079.8,2972359.5,3154496.5,2356482.2,2711217.0,2742594.0
231/519.1871mz/4.13min,2154340.2,2642329.2,3060514.2,2257125.8,2464704.2,2563092.8
232/509.1583mz/4.13min,2152085.8,1494223.1,1350102.8,2081427.9,1379033.8,1185834.0
234/536.1772mz/4.13min,569723.06,360900.84,322806.84,598978.06,354480.34,276977.12
235/213.1133mz/4.14min,381872.06,277356.2,323274.84,274016.34,287276.72,291703.78
236/441.1918mz/4.15min,259134.75,293074.84,337964.78,281847.6,362465.84,379257.84
237/477.1685mz/4.15min,321068.66,161372.3,144297.11,317893.1,202246.05,171914.64
238/487.1974mz/4.15min,265655.06,297596.12,344969.97,297793.94,370644.88,391973.56
239/401.1605mz/4.15min,57799.2,52492.41,66253.01,55947.99,55717.348,62291.297
240/300.0877mz/4.15min,203717.66,159821.38,179804.25,195609.36,226914.8,224797.84
242/301.1656mz/4.15min,855571.9,944291.94,1095925.5,335247.2,417589.25,410590.2
244/185.1183mz/4.17min,209916.06,194370.27,226046.14,157967.44,181151.17,175614.12
245/169.0871mz/4.18min,64847.438,80147.15,113005.31,74016.53,85959.32,86443.2
246/215.1289mz/4.18min,1571599.0,1447529.8,1685367.9,1042024.06,1163382.8,1180349.1
248/309.1709mz/4.23min,96844.67,79019.33,96977.875,82997.74,93817.73,99085.68
249/441.1919mz/4.25min,145434.58,122521.586,147903.78,107704.29,171396.69,172013.0
250/495.2002mz/4.26min,777750.94,995181.56,1226627.9,600492.2,919242.94,1000104.9
251/199.0977mz/4.29min,192618.22,126639.82,272795.72,88411.375,121555.5,115946.06
252/309.1709mz/4.31min,51647.89,39682.992,53752.1,42571.184,48993.688,43023.098
254/249.1108mz/4.34min,536813.6,478491.66,527548.4,239278.36,270067.56,297917.7
255/314.1035mz/4.33min,390010.94,365100.84,403876.97,208078.05,310151.84,302810.25
256/227.129mz/4.34min,11585338.0,8679697.0,9936785.0,4487360.0,4709618.5,4842934.5
257/183.1391mz/4.34min,1661678.4,1162101.6,1321953.6,599031.44,619103.94,628109.75
259/610.2999mz/4.35min,657115.7,849019.4,994371.6,570287.8,850587.2,927601.4
260/242.1762mz/4.36min,444113.44,336911.6,416621.78,274765.44,530593.5,501331.25
261/373.1657mz/4.36min,64161.312,57641.438,70942.03,51738.527,46819.754,46425.074
262/636.3158mz/4.39min,333641.38,390551.8,440364.6,259863.78,396310.16,401683.25
263/169.0871mz/4.41min,311056.72,344044.34,381731.75,313848.78,296853.78,298899.6
264/201.1133mz/4.4min,26279.498,17169.71,23755.1,16869.135,17313.914,16525.844
266/457.1872mz/4.44min,144823.02,80735.65,189170.4,62769.203,74623.086,75586.125
267/359.2189mz/4.44min,1221400.4,654921.2,801267.7,518292.62,566141.2,570482.1
268/375.2178mz/4.45min,775494.94,708184.75,871830.25,231181.47,280534.3,468815.78
269/441.1919mz/4.45min,648908.25,631233.9,707154.75,554434.3,767534.4,804894.75
270/477.1686mz/4.45min,906369.44,415969.25,399712.16,703135.56,513395.56,449860.62
271/487.1974mz/4.45min,503212.78,492620.44,563863.9,426526.72,616681.6,641483.7
272/504.1874mz/4.45min,151909.84,58431.01,49822.29,131987.33,80086.81,65056.164
273/401.1607mz/4.45min,72626.34,43164.473,53782.703,43875.055,56137.906,54370.12
274/417.1557mz/4.48min,80683.484,47392.152,53822.188,72001.42,39947.594,38766.957
275/523.2562mz/4.48min,1679296.2,1431829.2,1631946.8,1758419.0,1840579.5,1967208.1
276/373.1658mz/4.49min,180388.38,130881.16,163887.38,90733.055,102192.664,99058.445
277/237.0921mz/4.52min,646440.3,406936.38,460386.12,603468.94,611984.94,620425.44
278/479.2052mz/4.55min,266701.84,460268.34,515929.1,316491.94,429325.34,439355.25
279/517.1714mz/4.54min,116700.89,176410.61,211376.62,123307.31,166026.02,172704.9
280/431.2286mz/4.6min,875095.8,1462930.0,1728554.2,165869.47,268998.5,373064.12
281/326.1585mz/4.55min,316543.62,300087.1,318344.03,266707.78,331609.16,365120.22
283/507.1425mz/4.55min,192627.72,175624.25,143082.0,208278.2,172731.67,139697.62
284/258.171mz/4.55min,10603202.0,7295707.0,8287453.0,7274130.0,7833138.0,7934752.5
285/413.1969mz/4.55min,353756.03,453394.06,492137.28,358612.4,408933.97,421028.56
286/447.2751mz/4.56min,93779.62,122989.35,135559.11,83196.695,130268.4,146947.64
290/441.1919mz/4.57min,1365760.8,1516162.1,1723260.2,1641978.0,1995264.0,2032125.1
292/211.134mz/4.61min,1010228.4,867256.6,754434.75,334075.66,381911.44,381433.2
293/620.3207mz/4.61min,388111.25,460006.88,514714.03,401023.25,516863.16,539536.9
294/227.9666mz/4.62min,1739281.9,1892019.5,1788537.5,1911703.2,2014292.2,2036169.5
295/229.9644mz/4.62min,1694490.5,1841330.0,1746434.4,1878575.5,1974198.0,1970072.0
296/185.1183mz/4.64min,175696.12,198256.94,189943.08,88257.18,108766.84,111229.13
298/367.2154mz/4.66min,1017766.94,842436.0,884629.7,857836.4,823895.44,795211.3
301/343.2236mz/4.67min,336314.12,214813.52,264852.5,159231.86,181175.55,184202.73
303/493.1634mz/4.67min,5441399.0,3643291.8,3163714.2,4550390.0,3136531.2,2785927.8
304/503.1922mz/4.67min,5310597.5,6158478.5,7254894.5,4520397.0,5043982.0,5462079.0
305/458.1901mz/4.67min,7235061.5,8651135.0,9198860.0,5638341.5,6603165.0,6785165.0
306/520.1821mz/4.67min,611146.7,395775.78,346637.62,551065.06,353952.9,300955.94
307/117.0192mz/4.67min,169803.77,187922.3,214891.25,131485.19,160175.23,153821.9
308/457.1869mz/4.67min,25935772.0,30895830.0,34807456.0,20286356.0,24779722.0,24258844.0
309/373.1656mz/4.68min,1083694.6,1249145.4,1438461.1,851932.44,1003044.94,1028848.75
310/278.1397mz/4.68min,601322.0,720725.56,853494.25,519704.5,609663.2,617174.7
311/417.1554mz/4.68min,731578.44,739289.2,836365.3,540998.0,549908.4,542721.8
312/355.1551mz/4.68min,3622904.0,4382289.0,5157928.5,2875296.2,3537696.0,3516382.0
313/459.1925mz/4.67min,1249025.5,1477480.5,1647235.2,1006267.75,1200589.0,1201776.8
314/413.1969mz/4.64min,113037.49,214289.88,231061.86,128971.375,145943.02,163880.11
315/875.3496mz/4.67min,138822.89,209533.8,258087.06,94636.43,142137.31,148483.06
316/517.1713mz/4.69min,234122.14,396256.78,442839.1,223428.44,289669.34,351188.4
317/507.1425mz/4.69min,280318.84,239781.6,213675.61,244243.88,180794.67,164078.55
318/411.1811mz/4.7min,91687.69,119619.93,124938.05,93073.01,117326.945,428730.25
319/257.1395mz/4.7min,823725.44,577788.06,1095330.8,220469.56,573109.56,577825.94
321/477.2131mz/4.72min,315824.5,390847.66,428948.2,273237.5,309963.06,301380.88
322/431.2074mz/4.72min,33383.883,65441.727,81623.37,29123.887,36817.42,46714.812
323/459.2907mz/4.73min,1007287.94,752469.9,904059.4,346553.0,463750.28,461008.94
324/458.2872mz/4.73min,4205249.0,3074047.0,3719425.2,1681338.5,1964223.2,1979024.1
325/537.2712mz/4.74min,493335.75,299259.1,413422.47,545319.25,663408.8,716015.44
326/491.2284mz/4.76min,102161.44,165431.55,207557.53,92099.11,117669.19,147046.47
327/343.2237mz/4.77min,726595.06,506390.84,635863.06,299212.5,385006.75,397945.25
328/873.3329mz/4.77min,153762.48,224409.77,276657.8,117211.28,142159.28,161061.78
329/411.1811mz/4.78min,500586.2,598382.25,642980.44,523353.75,601889.9,726469.1
330/456.1745mz/4.78min,3984966.2,4940149.5,5231508.0,4136797.8,4826058.0,4896872.5
331/911.3495mz/4.78min,1218275.1,1716190.1,1818579.5,1254758.4,1779356.4,1760524.8
332/545.2028mz/4.78min,27972.59,714138.56,464489.62,23281.484,782696.5,707311.5
333/455.1711mz/4.78min,14617400.0,17785418.0,18890380.0,15123066.0,17804676.0,17924588.0
334/357.2069mz/4.78min,665892.2,612651.25,633638.0,463138.16,349388.22,325918.56
335/501.1767mz/4.78min,137441660.0,171175600.0,181997920.0,144725920.0,170195260.0,177063740.0
338/449.2181mz/4.78min,1327797.1,1507449.9,1847177.5,960053.06,1057079.4,1045999.8
339/518.1661mz/4.79min,4826621.0,2939188.2,2358296.8,5022551.0,2924810.8,2229917.5
341/443.1347mz/4.79min,3471636.8,4907500.0,4950858.0,4056567.8,5130119.5,5280719.5
342/397.129mz/4.79min,801521.06,1136894.9,1084366.2,921141.9,1211587.5,1202715.5
343/493.1445mz/4.79min,9289707.0,5499297.5,4363273.5,9124372.0,5277348.0,4313160.5
344/491.148mz/4.79min,30987488.0,18616694.0,14931927.0,30526632.0,17724336.0,14543342.0
346/479.2285mz/4.8min,1127814.9,1366922.6,1657421.2,863510.9,998057.8,1037331.5
350/489.2136mz/4.82min,437871.25,597684.94,398553.44,418629.3,501460.3,534273.25
351/433.1055mz/4.83min,1285588.4,742432.8,464801.75,1267074.4,680647.1,511403.88
352/300.0875mz/4.82min,389234.9,315008.0,355020.25,428752.12,356870.7,313063.2
353/883.146mz/4.87min,0.0,18234.963,535688.56,0.0,103822.91,565143.56
356/659.2712mz/4.84min,253481.92,329929.03,350783.16,77304.766,194293.5,239236.73
358/433.2592mz/4.84min,516681.53,346068.75,368462.6,249042.38,365599.38,410734.8
359/269.1312mz/4.86min,258961.11,601071.1,862281.44,891403.5,697030.44,764867.4
360/253.1445mz/4.85min,369331.5,452817.5,475084.25,325538.78,367482.5,248239.73
361/709.3234mz/4.85min,127524.96,243128.12,286923.84,141767.03,223692.89,223120.33
362/764.4696mz/4.9min,446198.94,209195.56,39592.598,387566.9,237492.38,110925.86
366/375.2751mz/4.87min,622615.6,721589.8,831235.75,463590.47,506835.44,486563.9
367/441.1917mz/4.87min,642346.5,1077088.9,803307.75,598646.8,895995.0,943161.9
368/463.2338mz/4.88min,814895.9,927566.06,1030323.5,672228.06,702190.44,691785.5
369/550.2671mz/4.88min,635865.0,624433.6,676662.7,751475.5,780811.2,774962.06
370/442.1955mz/4.88min,113197.09,262210.72,176472.98,139092.77,179011.78,177341.47
371/426.9677mz/4.94min,10805178.0,10754315.0,15559797.0,12237045.0,13459028.0,16325059.0
373/389.1607mz/4.91min,119567.16,81038.36,97415.836,45797.312,49388.21,40269.258
375/272.1867mz/4.91min,1104299.2,818801.3,944072.1,817791.2,829306.6,844011.9
378/300.0877mz/4.92min,306076.47,224915.86,254991.08,232154.5,200670.83,252452.47
379/473.218mz/4.92min,519649.8,720169.4,828830.2,538115.4,683398.8,642389.6
380/519.2233mz/4.92min,155844.72,228511.48,285142.03,171717.92,206877.58,205425.78
381/479.2287mz/4.94min,87947.445,112214.21,131810.56,73141.2,87746.18,83702.195
382/415.2338mz/4.95min,2664670.2,2911767.2,3353425.2,692651.3,1158882.5,1358404.5
383/491.2288mz/4.95min,58340.082,66935.586,80431.88,53536.08,50682.266,54472.305
384/393.2162mz/4.96min,364275.75,70058.1,77062.664,136488.34,48545.273,43402.754
385/715.4864mz/4.96min,291572.97,94484.875,162753.4,52009.41,67577.234,71507.34
386/357.2396mz/4.96min,9673006.0,6162924.0,7432069.0,4946071.5,5513588.0,5634666.0
387/225.1132mz/4.95min,434904.94,318656.56,512780.4,147271.27,318381.8,336237.72
389/489.322mz/4.97min,114696.83,107809.46,108847.7,85027.55,88210.805,92560.734
390/551.2878mz/4.98min,381984.47,436540.7,483419.38,268910.0,246732.69,273865.7
391/546.2722mz/5.0min,213029.47,217451.8,224738.66,264958.53,283421.4,283855.44
393/309.1708mz/5.0min,695219.4,726644.7,844711.56,617258.25,664805.75,770671.56
394/431.2074mz/5.0min,1042579.0,1228564.8,1385005.4,932028.25,989386.06,1021188.44
395/477.213mz/5.0min,2311790.0,2685322.2,3035320.8,2023456.5,2165836.0,2198107.2
397/311.2228mz/5.0min,457715.97,391119.44,518859.2,393708.66,373542.8,378721.16
398/475.1529mz/5.02min,367045.72,233894.48,236205.89,455946.1,268540.7,241209.22
399/485.1816mz/5.02min,1425264.8,1685465.2,1846709.2,1474725.1,1604730.5,1641346.6
400/472.3027mz/5.02min,2725310.2,1700372.8,2029951.1,1278397.1,1089157.2,1071960.1
401/267.1602mz/5.03min,379452.25,221974.95,249501.69,144470.98,163666.98,173465.75
403/442.1952mz/5.05min,770929.1,862318.1,1028116.2,751631.5,873770.75,891127.56
404/201.1496mz/5.04min,1467877.1,843740.56,916677.25,1097315.9,1243888.1,1211727.4
405/397.202mz/5.05min,8754540.0,10522227.0,11614278.0,8659759.0,9520364.0,9668794.0
406/507.261mz/5.05min,1777234.0,1698732.0,1668291.1,1867876.0,1833794.2,1890463.1
407/509.179mz/5.05min,290547.75,513449.38,562481.56,329250.84,495292.38,566877.8
408/905.373mz/5.05min,101266.555,275672.2,289812.34,169382.38,304804.9,355997.6
409/441.1918mz/5.05min,2940355.0,3121721.8,3784023.5,2893612.8,2862191.0,2910220.8
411/471.2023mz/5.05min,243040.83,225231.53,287701.22,184532.94,254718.62,245881.62
412/401.1604mz/5.05min,366812.66,415832.12,465500.34,346033.0,361615.25,377284.0
413/449.2179mz/5.06min,117930.516,150589.55,174785.25,97287.67,92303.68,95773.3
415/221.0972mz/5.06min,1040869.1,853539.3,928110.6,980815.25,1008018.56,1002210.9
417/351.1847mz/5.06min,325492.47,308353.28,395903.75,291919.7,260246.95,238557.2
420/491.2287mz/5.09min,520174.97,602454.44,692717.8,473587.78,487112.03,512039.56
421/602.3328mz/5.09min,158815.56,44667.17,40831.73,94379.64,61991.44,48072.406
428/442.2922mz/5.1min,673674.0,422886.38,503922.94,320819.5,259914.02,258648.6
429/387.2501mz/5.11min,1343012.1,798430.25,942323.3,556925.8,555874.25,566247.1
430/227.1289mz/5.12min,1103539.8,942563.9,1543425.8,375483.8,794305.0,853798.1
431/293.1759mz/5.12min,2251248.0,2638617.5,2535913.5,2440566.0,2475680.8,2616713.0
432/385.2596mz/5.13min,579357.1,394723.25,460508.47,247129.31,314679.2,332089.8
433/456.3079mz/5.13min,3377518.2,1648487.8,1982366.5,1623529.9,1611014.8,1612923.0
436/441.1919mz/5.15min,4648954.5,5827154.5,6814329.0,4429249.0,5000138.5,5225786.0
437/455.1712mz/5.15min,2024646.1,2653753.8,3163897.8,2074626.1,2367653.0,2541550.2
438/456.1746mz/5.15min,510978.84,688520.06,797088.1,518412.4,605876.9,636559.5
439/263.0713mz/5.15min,475892.62,367665.38,411017.03,498692.4,625647.75,645403.94
441/571.3712mz/5.16min,909236.0,679946.8,822266.5,397292.4,438991.06,461244.88
443/659.3624mz/5.18min,576820.1,286721.28,267501.25,468755.6,290207.75,244424.22
444/642.3724mz/5.18min,508560.78,473006.5,506050.72,369874.78,474592.16,564402.2
445/596.3666mz/5.18min,1505152.9,1404350.0,1522451.0,1061963.1,1485900.1,1620826.1
446/632.3434mz/5.18min,1808116.5,1069902.4,958350.4,1573006.0,1060803.4,920687.0
447/183.139mz/5.18min,231955.34,182760.53,207553.14,29633.531,100440.9,93354.8
