CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3284	3402	1	0.9764	-0.000
4303	6842	2	0.8295	14.015
4349	4944	2	0.8035	33.961
4445	4446	2	0.8372	-1.004
4446	4605	2	0.891	-0.028
3910	5090	2	0.7842	-68.063
3432	3910	2	0.7906	-50.052
2999	3910	2	0.8352	58.006
4605	4944	2	0.9958	0.000
4663	4786	2	0.7956	-15.011
3491	5418	2	0.8138	15.995
3590	4944	2	0.8679	43.006
2995	3008	2	0.8455	-496.185
4032	4033	2	0.8135	-39.037
3590	4605	2	0.8693	43.006
3897	5498	2	0.7969	-24.000
3395	4020	2	0.8835	-405.194
3395	4023	2	0.8634	18.010
4022	4205	2	0.8115	-27.995
4784	4786	2	0.7976	-68.062
4022	4446	2	0.8737	0.028
3059	4651	2	0.8381	36.037
4605	6842	2	0.9942	-0.000
6227	6376	2	0.8354	0.000
5418	6842	2	0.8302	68.062
3897	4783	2	0.7897	69.046
5198	5209	2	0.8072	-2.007
3058	4651	2	0.7798	-15.000
4691	4786	2	0.8214	0.984
4018	4051	2	0.9094	27.995
5157	5198	2	0.9772	0.030
4022	6842	2	0.9726	-0.000
6855	6856	2	0.8145	1.033
4033	6842	2	0.8341	-17.026
3653	4784	2	0.8439	-0.000
4018	5576	2	0.8092	0.000
4019	4031	2	0.8551	-1.003
4020	5840	2	0.8312	-0.984
5840	6376	2	0.8567	-14.016
4033	4944	2	0.8317	-17.026
3590	5418	2	0.8849	-25.057
4022	4034	2	0.8093	-1.003
3312	4034	2	0.8823	0.000
4018	6388	2	0.7641	-24.994
4033	4605	2	0.8346	-17.026
3590	4022	2	0.8583	43.006
4022	4033	2	0.8239	17.026
5181	6376	2	0.7903	40.990
3312	4004	2	0.8879	-2.005
4079	5576	2	0.8154	0.084
4034	4605	2	0.8008	1.003
3122	5154	2	0.8558	62.995
3590	4023	2	0.7844	-25.057
4605	5418	2	0.835	-68.063
4018	4079	2	0.7803	-0.084
2995	2999	2	0.8397	17.061
3058	3059	2	0.7916	-51.036
3897	3900	2	0.8313	-1.003
4783	4791	2	0.8067	1.003
2965	2999	2	0.8142	-43.990
5498	5909	2	0.7929	-42.047
3312	4297	2	0.8103	-14.015
2995	3005	2	0.8391	0.034
4303	4605	2	0.8306	14.016
5198	5208	2	0.9084	-1.004
5576	6388	2	0.8656	-24.994
3897	5198	2	0.7646	-0.984
6855	6871	2	0.8493	-1.003
4205	4605	2	0.8037	27.995
5840	6227	2	0.8551	-14.016
3349	4205	2	0.7981	-3.995
4034	4206	2	0.7789	-27.995
4022	4605	2	0.9788	0.000
3653	4786	2	0.7699	-68.062
4004	4034	2	0.8513	2.005
3491	6856	2	0.7644	-373.156
3893	3900	2	0.8359	1.005
4446	6842	2	0.8842	-0.028
3395	5418	2	0.819	18.010
5198	5498	2	0.8097	-23.016
2965	3059	2	0.7778	-14.016
4033	4236	2	0.7725	-15.011
3027	3122	2	0.9385	43.990
3491	3590	2	0.7875	41.052
3893	3897	2	0.7991	2.008
4205	4944	2	0.8019	27.995
5498	5786	2	0.9116	-28.032
4205	6842	2	0.7987	27.995
3491	4020	2	0.8406	-407.209
3395	3491	2	0.8173	2.016
4205	4206	2	0.7725	-1.003
3395	6856	2	0.7933	-371.140
