Filename,2024_NEG_Y-EV_1_CTRL_Run89.mzML,2024_NEG_Y-EV_2_CTRL_Run118.mzML,2024_NEG_Y-EV_3_CTRL_Run139.mzML,2024_NEG_Y-p10_1_Run104.mzML,2024_NEG_Y-p10_2_Run130.mzML,2024_NEG_Y-p10_3_Run145.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
443/355.1579mz/7.84min,579718.25,84741.88,105062.82,40220.35,71422.75,16732.322
444/144.9235mz/7.85min,2206755.0,1481279.8,1402086.4,917722.94,848964.9,811942.8
445/557.1084mz/7.88min,370389.78,611533.9,282995.03,610661.3,122850.61,308760.66
446/513.0637mz/7.88min,233326.53,390487.47,174052.64,375022.56,76177.31,185100.88
447/485.0688mz/7.88min,776480.56,1228509.4,555348.1,1220730.4,244855.25,599897.94
448/603.1141mz/7.88min,315187.5,522505.2,216238.0,488134.22,101196.07,242854.19
449/746.4981mz/7.97min,0.0,18621.646,152147.39,110034.414,3022470.8,145925.6
450/100.9337mz/7.95min,639161.1,1072795.1,652849.2,558539.44,520577.38,547734.94
451/186.9706mz/7.94min,149128.28,245474.12,176463.62,189178.66,156971.2,225643.45
452/134.8947mz/7.94min,1670277.4,632510.6,1082014.0,756573.8,680203.9,588218.3
454/161.9136mz/7.94min,474334.8,224005.78,208435.12,220030.42,148805.86,202605.44
455/381.1736mz/7.94min,493932.72,58877.254,60497.83,29510.516,29580.34,20538.785
456/144.9235mz/7.96min,2586009.5,1176081.8,1021217.5,1048896.0,827740.8,1391997.4
457/115.9208mz/7.95min,2352779.5,1588231.2,2104493.5,2479707.8,1443195.0,3073781.0
458/804.5744mz/8.01min,0.0,3029611.0,950687.7,6601046.0,12875.199,3931870.5
459/100.9337mz/8.11min,1167684.6,315357.94,485824.72,530389.5,249109.33,340119.88
460/100.9337mz/8.15min,3975952.5,668905.4,479332.1,481282.66,403343.5,250972.97
461/144.9235mz/8.16min,9539415.0,1734851.9,1555028.6,1520064.8,1516145.8,1515230.1
