"","PC1","PC2","PC3","PC4","PC5","PC6"
"2024_POS_CC_1_Run20.mzML",-10.867,0.8341,-1.7369,-1.0212,-1.731,2.4475e-15
"2024_POS_CC_2_Run47.mzML",0.52209,8.2843,0.04055,3.0128,1.2499,-3.7867e-15
"2024_POS_CC_3_Run61.mzML",3.5168,-6.2879,-1.6574,3.2214,-1.7583,-4.3577e-15
"2024_POS_CC-Nam_1_Run32.mzML",6.009,1.135,-4.7829,-3.0802,0.58651,-2.7285e-15
"2024_POS_CC-Nam_2_Run44.mzML",3.7119,1.2959,5.9369,-1.7654,-1.8201,-2.359e-15
"2024_POS_CC-Nam_3_Run67.mzML",-2.893,-5.2615,2.1998,-0.36735,3.473,9.6928e-17
