"","FC","log2(FC)","raw.pval","-log10(p)"
"602/654.3317mz/7.71min",0.27382,-1.8687,0.0057008,2.2441
"601/637.3049mz/7.71min",0.23511,-2.0886,0.00633,2.1986
"600/659.2869mz/7.7min",0.22491,-2.1526,0.014981,1.8245
"158/264.1335mz/3.47min",0.3924,-1.3496,0.018733,1.7274
"688/746.5687mz/7.84min",8.6472,3.1122,0.033869,1.4702
"453/732.5534mz/7.31min",4.556,2.1878,0.034754,1.459
