"","PC1","PC2","PC3","PC4","PC5","PC6"
"110/244.1907mz/2.1min",-0.00036779,-0.005213,-0.0057846,0.0054486,0.010126,0.54313
"111/99.5121mz/2.12min",-0.00038562,-0.0096028,0.00027741,0.05978,0.056978,0.18471
"112/181.0971mz/2.12min",-0.0049011,-0.014713,0.0046897,-0.011732,0.046975,0.035266
"113/245.0954mz/2.12min",-0.0040691,-0.014236,0.0049656,-0.011693,0.046425,-0.21693
"115/184.1695mz/2.21min",-0.00093824,-0.0060488,-0.0053763,0.002979,0.014157,-0.38599
"116/199.1012mz/2.25min",0.0015653,0.0011241,0.0016581,-0.0022222,-0.0025383,0.029997
"117/217.1247mz/2.25min",0.0014626,0.0014742,0.0014591,-0.0047076,-0.0042212,-0.00028162
"119/218.1281mz/2.25min",0.001085,0.0012254,0.00081146,-0.0049061,-0.00086933,0.06016
"120/200.1046mz/2.25min",0.00070311,0.0018492,0.0013301,-0.0040206,-0.0022015,0.020389
"121/195.1227mz/2.28min",-0.0037299,0.0018366,0.0021938,-0.0018234,0.0038663,-0.00026451
"123/244.2012mz/2.36min",-0.0031842,0.0064221,-0.0030967,-0.041281,-0.031768,0.039059
"124/302.1961mz/2.37min",-0.0052627,0.00041994,-0.021348,-0.003103,-0.0038699,-0.018639
"125/244.2012mz/2.51min",-0.0022369,0.00071992,0.00018201,0.00085132,-0.0020166,0.010042
"127/316.2117mz/2.58min",-0.0089148,0.0077339,-0.026346,0.033988,-0.012368,-0.017489
"129/261.1234mz/2.6min",-0.007913,-0.010984,0.0072806,-0.0023136,0.041821,0.01989
"131/259.2202mz/2.66min",-0.0017481,-0.00028939,0.0010927,-0.0015033,0.0040075,0.020122
"132/130.159mz/2.69min",-0.0046248,-0.002037,-0.0066715,0.0041975,0.016239,0.011019
"133/185.0855mz/2.69min",-0.049219,0.0044809,-0.077846,0.09439,0.031237,-0.01776
"134/197.1285mz/2.71min",-0.0057832,-0.014745,0.0087856,-0.003123,0.049703,-0.0028542
"136/316.2118mz/2.74min",-0.0067973,0.0043108,-0.023688,0.036016,-0.01412,-0.011699
"140/272.1856mz/2.82min",-0.0042765,0.0023107,-0.016733,0.017421,-0.0004544,0.040305
"145/183.0917mz/2.96min",-0.019441,-0.012255,0.00030019,0.0076583,0.032181,-0.030013
"147/212.1473mz/3.14min",-0.0085493,-0.014466,0.0089683,-0.0041636,0.056503,-0.01983
