"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"516/706.5368mz/7.49min",0.059348,-4.0747,"516"
"688/746.5687mz/7.84min",8.6472,3.1122,"688"
"481/692.5229mz/7.45min",0.14471,-2.7887,"481"
"1650/746.5673mz/10.35min",5.6127,2.4887,"1650"
"835/788.6124mz/7.94min",0.18496,-2.4347,"835"
"874/528.4021mz/7.98min",5.0541,2.3375,"874"
"667/786.6001mz/7.84min",4.9141,2.2969,"667"
"666/760.5836mz/7.84min",4.6049,2.2032,"666"
"453/732.5534mz/7.31min",4.556,2.1878,"453"
"1409/712.6446mz/9.15min",4.4914,2.1672,"1409"
"600/659.2869mz/7.7min",0.22491,-2.1526,"600"
"689/774.5984mz/7.84min",4.4273,2.1464,"689"
"806/786.5998mz/7.94min",0.22926,-2.1249,"806"
"601/637.3049mz/7.71min",0.23511,-2.0886,"601"
"1519/1129.3165mz/9.76min",0.24529,-2.0275,"1519"
"1518/1128.3158mz/9.76min",0.24869,-2.0076,"1518"
"1468/738.6602mz/9.41min",4.0106,2.0038,"1468"
"1524/1131.3138mz/9.77min",0.25492,-1.9719,"1524"
"572/439.357mz/7.65min",3.8844,1.9577,"572"
"133/185.0855mz/2.69min",0.26227,-1.9309,"133"
"1250/1129.3165mz/8.68min",3.7692,1.9143,"1250"
"1313/1128.3157mz/8.74min",0.26801,-1.8997,"1313"
"834/746.5684mz/7.95min",3.7148,1.8933,"834"
"705/718.5373mz/7.84min",0.27269,-1.8747,"705"
"602/654.3317mz/7.71min",0.27382,-1.8687,"602"
"1592/867.7041mz/10.17min",3.6455,1.8661,"1592"
"932/492.405mz/8.13min",3.3569,1.7471,"932"
"838/768.5503mz/7.95min",3.2364,1.6944,"838"
"1315/1130.3151mz/8.75min",0.31014,-1.689,"1315"
"451/524.3944mz/7.31min",3.2109,1.683,"451"
"701/706.5376mz/7.84min",0.31292,-1.6761,"701"
"1040/768.5507mz/8.28min",3.1452,1.6532,"1040"
"1021/465.3701mz/8.28min",2.9382,1.5549,"1021"
"564/421.3464mz/7.63min",2.9283,1.5501,"564"
"746/455.3519mz/7.91min",2.7886,1.4795,"746"
"818/754.5344mz/7.93min",0.36538,-1.4525,"818"
"711/768.5506mz/7.88min",2.7174,1.4423,"711"
"584/479.3495mz/7.68min",2.7069,1.4367,"584"
"805/718.5378mz/7.94min",0.37637,-1.4098,"805"
"494/506.3834mz/7.5min",2.5786,1.3666,"494"
"158/264.1335mz/3.47min",0.3924,-1.3496,"158"
"492/680.5125mz/7.48min",0.39829,-1.3281,"492"
"501/760.5833mz/7.48min",0.40491,-1.3043,"501"
"1003/426.3809mz/8.28min",2.4067,1.2671,"1003"
"972/407.367mz/8.24min",2.399,1.2625,"972"
"563/490.3891mz/7.63min",2.3946,1.2598,"563"
"655/493.4077mz/7.81min",2.3898,1.2569,"655"
"752/477.3338mz/7.89min",2.3505,1.233,"752"
"1381/568.4697mz/8.97min",0.43652,-1.1959,"1381"
"811/719.5415mz/7.94min",0.44007,-1.1842,"811"
"739/441.3729mz/7.85min",2.2605,1.1766,"739"
"1010/425.3777mz/8.28min",2.2495,1.1696,"1010"
"1243/980.2777mz/8.73min",2.2336,1.1594,"1243"
"1244/981.2784mz/8.73min",2.233,1.159,"1244"
"707/788.6124mz/7.84min",0.44842,-1.1571,"707"
"275/331.2301mz/6.27min",2.228,1.1558,"275"
"703/182.9851mz/7.84min",2.2144,1.1469,"703"
"649/472.3784mz/7.81min",2.2102,1.1442,"649"
"761/508.3992mz/7.91min",2.2089,1.1433,"761"
"603/437.3412mz/7.72min",2.1999,1.1374,"603"
"736/488.3733mz/7.85min",2.1902,1.1311,"736"
"1503/825.6935mz/9.62min",2.1834,1.1266,"1503"
"708/580.3969mz/7.84min",0.45852,-1.125,"708"
"881/506.3836mz/7.99min",2.1436,1.1,"881"
"1640/608.4284mz/10.31min",0.46976,-1.09,"1640"
"767/438.3441mz/7.91min",2.1209,1.0847,"767"
"580/495.3443mz/7.68min",2.1124,1.0789,"580"
"1517/820.7382mz/9.74min",2.1038,1.073,"1517"
"299/959.609mz/6.41min",0.47899,-1.0619,"299"
"1562/820.7381mz/9.98min",2.0543,1.0386,"1562"
"269/371.2741mz/6.17min",0.48759,-1.0363,"269"
"653/476.4097mz/7.82min",2.0492,1.035,"653"
