"Log2_FoldChange","MetaboAnalyst_ID"
0.66882,"170/213.0881mz/2.04min"
0.21254,"171/225.088mz/2.08min"
0.33896,"173/218.1033mz/2.11min"
0.29519,"175/145.0506mz/2.14min"
0.56165,"176/144.0666mz/2.14min"
0.58601,"178/215.1038mz/2.19min"
0.46377,"187/222.0772mz/2.34min"
-0.098572,"188/144.0454mz/2.35min"
0.22589,"189/227.1038mz/2.35min"
0.38533,"193/158.0822mz/2.37min"
0.29237,"195/194.0458mz/2.39min"
0.15986,"197/136.0404mz/2.41min"
0.39784,"199/259.1298mz/2.41min"
0.46469,"200/227.1399mz/2.4min"
0.36896,"201/175.0611mz/2.43min"
0.24439,"202/227.1038mz/2.46min"
0.10647,"208/126.0019mz/2.5min"
0.27853,"210/287.1248mz/2.54min"
1.2062,"211/228.0878mz/2.57min"
0.34343,"218/178.0509mz/2.62min"
0.44431,"220/229.1193mz/2.63min"
0.1154,"224/130.0873mz/2.65min"
0.45802,"225/202.1085mz/2.65min"
0.42574,"226/215.1037mz/2.65min"
0.19319,"227/241.1194mz/2.65min"
0.63066,"229/300.1563mz/2.71min"
0.32651,"231/339.1535mz/2.72min"
0.3883,"232/273.1455mz/2.78min"
0.56104,"233/158.0822mz/2.73min"
0.10514,"234/226.0697mz/2.75min"
0.40649,"236/208.0073mz/2.73min"
0.32834,"237/259.1298mz/2.74min"
0.39162,"239/168.0301mz/2.76min"
0.3993,"240/107.0502mz/2.76min"
0.45084,"241/151.04mz/2.76min"
0.68099,"243/360.1775mz/2.76min"
0.35168,"244/229.1192mz/2.76min"
-0.37629,"253/131.0713mz/2.78min"
0.41256,"254/116.0505mz/2.78min"
0.34183,"258/158.0822mz/2.81min"
0.33394,"259/339.1535mz/2.81min"
0.18672,"260/226.0701mz/2.81min"
0.51752,"264/273.1455mz/2.83min"
0.27651,"267/243.1347mz/2.85min"
0.19643,"269/241.1193mz/2.85min"
0.51002,"271/293.1142mz/2.86min"
0.60394,"274/426.1896mz/2.88min"
0.67668,"276/341.1004mz/2.9min"
0.49324,"279/130.0873mz/2.91min"
-0.056456,"280/172.0979mz/2.91min"
-0.30325,"281/240.0853mz/2.91min"
0.6755,"282/384.1427mz/2.92min"
0.70716,"284/273.1455mz/2.94min"
0.67807,"285/317.1351mz/2.94min"
0.027542,"286/224.0927mz/2.94min"
0.67612,"288/171.1027mz/2.95min"
0.16975,"289/186.1135mz/2.95min"
0.68344,"290/231.1348mz/2.95min"
0.35318,"293/236.0927mz/2.96min"
0.58566,"294/426.1896mz/2.97min"
-0.011339,"295/192.0666mz/2.97min"
0.4914,"296/130.0873mz/2.95min"
0.52163,"298/341.1004mz/2.98min"
0.24035,"301/275.1037mz/2.99min"
0.34459,"305/221.0931mz/3.01min"
0.37765,"307/165.0556mz/3.02min"
0.48685,"308/325.1056mz/3.02min"
0.76956,"311/173.0818mz/3.04min"
0.48138,"312/164.0353mz/3.05min"
0.50772,"313/120.0454mz/3.05min"
0.52627,"316/456.2003mz/3.1min"
0.79563,"319/255.135mz/3.12min"
0.35441,"320/206.0822mz/3.12min"
0.42629,"321/325.1057mz/3.13min"
0.30055,"322/188.0353mz/3.14min"
0.29815,"329/160.0404mz/3.2min"
0.4837,"330/116.0506mz/3.2min"
0.43135,"332/245.0931mz/3.2min"
0.30789,"333/250.0721mz/3.21min"
0.15567,"335/269.1507mz/3.22min"
1.0956,"336/171.0663mz/3.23min"
