"","PC1","PC2","PC3","PC4","PC5","PC6"
"170/213.0881mz/2.04min",-0.0066334,0.024784,0.032596,-0.015986,0.0037611,-0.43157
"171/225.088mz/2.08min",-0.0022583,0.0095077,0.0062795,-0.0050512,-0.00097972,0.10421
"173/218.1033mz/2.11min",-0.0016181,0.013284,0.010013,-0.0059108,-0.0038384,-0.1824
"175/145.0506mz/2.14min",-0.0041083,0.0064353,0.019732,0.0079863,-0.0090637,0.22633
"176/144.0666mz/2.14min",0.00093105,0.019475,0.0099973,-0.011921,-0.013736,0.086933
"178/215.1038mz/2.19min",-3.9205e-05,0.027116,0.013193,-0.013677,0.0010062,0.0025591
"187/222.0772mz/2.34min",-0.001148,0.012408,0.016125,-0.0060684,-0.010138,-0.030168
"188/144.0454mz/2.35min",-0.0026235,-0.0027083,-0.010773,-0.017759,-0.00043836,-0.032423
"189/227.1038mz/2.35min",-0.0015962,0.010129,0.0055935,-0.0056026,-0.0014774,-0.047617
"193/158.0822mz/2.37min",0.00058554,0.016996,0.0027722,-0.003701,-0.015665,-0.031579
"195/194.0458mz/2.39min",0.0001199,0.010234,0.0080425,-0.0041176,-0.0049434,0.00079
"197/136.0404mz/2.41min",-0.0023393,0.010932,-0.0024615,-0.0082409,-0.0038671,-0.015721
"199/259.1298mz/2.41min",-0.0022642,0.01281,0.016514,0.00035284,-0.0088078,0.0019025
"200/227.1399mz/2.4min",0.0064365,0.023857,-0.012227,-0.052856,0.011799,-0.035053
"201/175.0611mz/2.43min",0.00062647,0.016802,0.021302,0.011371,-0.0017052,-0.013863
"202/227.1038mz/2.46min",-0.0012771,0.01103,0.0061783,-0.0044419,-0.0022544,0.00075039
"208/126.0019mz/2.5min",0.0014216,0.0072364,0.00098399,0.0080709,-0.0098003,-0.031528
"210/287.1248mz/2.54min",-0.0027757,0.016761,0.016927,0.015589,-0.0067835,0.01789
"211/228.0878mz/2.57min",0.0026046,0.035654,0.026706,-0.042825,-0.014064,-0.010195
"218/178.0509mz/2.62min",-0.0028588,0.0098837,0.011526,-0.0083689,-0.0060407,-0.030315
"220/229.1193mz/2.63min",-0.0036123,0.017489,0.011988,-0.015745,-0.002071,0.033745
"224/130.0873mz/2.65min",-0.0017456,0.0065488,0.0056629,-0.00022343,0.002259,0.032876
"225/202.1085mz/2.65min",0.0024242,0.014708,0.0053894,-0.014694,-0.010981,-0.01297
"226/215.1037mz/2.65min",-0.000322,0.021988,0.0054182,-0.015223,0.0023524,0.017867
"227/241.1194mz/2.65min",-0.00098896,0.0088525,0.0046345,-0.0034195,-0.002068,-0.015098
"229/300.1563mz/2.71min",-0.0031575,0.012582,0.02723,-0.0071929,-0.01403,0.0030987
