"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"875/860.5421mz/5.75min",13.453,3.7499,"875"
"1859/766.5037mz/8.14min",0.081223,-3.622,"1859"
"1712/714.5083mz/7.82min",0.092852,-3.4289,"1712"
"902/265.1477mz/5.84min",7.6298,2.9317,"902"
"1383/833.5186mz/7.35min",7.1064,2.8291,"1383"
"1414/679.2553mz/7.43min",6.35,2.6668,"1414"
"1747/563.3353mz/7.93min",5.332,2.4147,"1747"
"1585/766.5028mz/7.68min",0.19064,-2.3911,"1585"
"1386/758.4974mz/7.38min",5.1841,2.3741,"1386"
"1005/295.2277mz/6.11min",0.21403,-2.2241,"1005"
"1433/381.2315mz/7.43min",4.018,2.0065,"1433"
"1276/529.305mz/7.02min",3.8913,1.9602,"1276"
"1326/337.2053mz/7.17min",3.8506,1.9451,"1326"
"1239/293.1792mz/6.82min",0.26429,-1.9198,"1239"
"2036/603.3306mz/9.94min",3.6889,1.8832,"2036"
"1378/738.5081mz/7.39min",0.27358,-1.87,"1378"
"1194/397.2264mz/6.74min",3.6187,1.8555,"1194"
"2046/135.9709mz/10.16min",3.5736,1.8374,"2046"
"1745/663.2608mz/7.98min",3.5178,1.8147,"1745"
"1263/485.2785mz/6.96min",3.5009,1.8077,"1263"
"1237/441.2524mz/6.88min",3.4014,1.7661,"1237"
"1604/469.2833mz/7.68min",3.3837,1.7586,"1604"
"687/598.3816mz/5.17min",3.2442,1.6979,"687"
"1916/179.0382mz/8.31min",3.2393,1.6957,"1916"
"1302/826.5605mz/7.1min",0.30882,-1.6951,"1302"
"1327/480.273mz/7.14min",3.1331,1.6476,"1327"
"1321/634.3724mz/7.12min",0.32001,-1.6438,"1321"
"1268/741.3834mz/6.95min",3.0756,1.6209,"1268"
"1721/425.2577mz/7.75min",0.3289,-1.6043,"1721"
"945/265.1478mz/5.94min",0.32925,-1.6028,"945"
"1165/353.2003mz/6.61min",3.016,1.5926,"1165"
"1552/749.3494mz/7.65min",0.33568,-1.5748,"1552"
"1760/619.3616mz/7.94min",2.8607,1.5164,"1760"
"1243/826.5606mz/6.87min",2.8565,1.5142,"1243"
"1093/507.2723mz/6.45min",2.8314,1.5015,"1093"
"1156/504.2731mz/6.63min",2.8047,1.4878,"1156"
"1700/99.9257mz/7.74min",2.7527,1.4608,"1700"
"434/300.1452mz/3.75min",2.7414,1.4549,"434"
"1436/579.3302mz/7.45min",2.7352,1.4516,"1436"
"2062/695.4657mz/10.21min",2.7165,1.4417,"2062"
"1547/381.2315mz/7.64min",0.37399,-1.4189,"1547"
"1811/117.919mz/8.14min",2.6699,1.4168,"1811"
"1391/565.3146mz/7.34min",2.6632,1.4131,"1391"
"1397/469.226mz/7.36min",0.37714,-1.4068,"1397"
"359/193.0506mz/3.35min",2.6259,1.3928,"359"
"384/257.1031mz/3.44min",2.5882,1.3719,"384"
"708/612.3977mz/5.25min",2.5013,1.3227,"708"
"473/141.0921mz/3.95min",2.4928,1.3178,"473"
"1499/473.2821mz/7.53min",2.4446,1.2896,"1499"
"1565/751.3462mz/7.66min",0.41131,-1.2817,"1565"
"1849/672.4693mz/8.13min",2.3949,1.26,"1849"
"1900/459.2784mz/8.26min",2.3894,1.2567,"1900"
"1883/117.9285mz/8.14min",0.4198,-1.2522,"1883"
"447/300.1452mz/3.83min",2.3396,1.2263,"447"
"1142/433.2359mz/6.54min",2.3343,1.223,"1142"
"1287/339.1998mz/7.08min",2.3309,1.2209,"1287"
"211/228.0878mz/2.57min",2.3073,1.2062,"211"
"1846/758.4976mz/8.14min",0.43714,-1.1938,"1846"
"1730/569.3694mz/7.81min",2.2862,1.193,"1730"
"1345/412.2702mz/7.26min",2.2783,1.1879,"1345"
"1914/113.9262mz/8.29min",2.2466,1.1677,"1914"
"1079/351.2199mz/6.35min",2.2416,1.1645,"1079"
"1915/132.9234mz/8.3min",2.2375,1.1619,"1915"
"1917/115.9207mz/8.29min",2.2362,1.161,"1917"
"453/185.0819mz/3.83min",2.1956,1.1346,"453"
"1349/311.2227mz/7.22min",2.1819,1.1256,"1349"
"696/183.139mz/5.18min",2.1796,1.124,"696"
"1661/549.3192mz/7.69min",2.1737,1.1202,"1661"
"1919/144.9233mz/8.29min",2.1615,1.112,"1919"
"454/141.0922mz/3.83min",2.1576,1.1094,"454"
"1895/695.4657mz/8.12min",2.147,1.1024,"1895"
"336/171.0663mz/3.23min",2.137,1.0956,"336"
"1749/671.4659mz/7.91min",2.1234,1.0864,"1749"
"1948/463.3098mz/8.62min",2.1105,1.0776,"1948"
"1574/621.3408mz/7.68min",2.1101,1.0773,"1574"
"1813/673.4092mz/8.13min",0.47432,-1.0761,"1813"
"679/227.129mz/5.11min",2.1013,1.0713,"679"
"731/541.3609mz/5.29min",2.0878,1.062,"731"
"647/715.4864mz/4.95min",2.0868,1.0613,"647"
"1845/742.5032mz/8.14min",2.0776,1.0549,"1845"
"942/501.3909mz/5.87min",2.0646,1.0459,"942"
"1957/179.0382mz/8.63min",2.0591,1.042,"1957"
"565/431.2287mz/4.54min",2.0572,1.0407,"565"
"502/395.0772mz/4.1min",2.053,1.0378,"502"
"1851/711.4607mz/8.12min",2.0495,1.0353,"1851"
"1262/362.237mz/6.89min",0.48839,-1.0339,"1262"
"1617/437.2225mz/7.68min",0.48877,-1.0328,"1617"
"608/560.1561mz/4.8min",2.0459,1.0327,"608"
"1511/383.3166mz/7.59min",0.48923,-1.0314,"1511"
"1095/548.3439mz/6.41min",2.0425,1.0303,"1095"
"476/261.0769mz/3.96min",2.0355,1.0254,"476"
"2031/603.3306mz/9.86min",2.0351,1.0251,"2031"
"1231/416.3017mz/6.79min",2.0195,1.014,"1231"
