row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_CC-Media_1_Run18.mzML Peak area,2024_NEG_CC-Media_1_Run54.mzML Peak area,2024_NEG_CC-Media_1_Run74.mzML Peak area,2024_NEG_CC_2_Run48.mzML Peak area,2024_NEG_CC_3_Run62.mzML Peak area,2024_NEG_CC_1_Run21.mzML Peak area,Unnamed: 19
243,421.2264125743166,7.2225213,,,,48.0,,,,,,,1543095.5,1354569.5,1366709.8,1348720.8,1459535.8,1746980.5,
101,422.9767774816928,4.5582633,,,,40.0,,,,,,,811658.5,781681.25,762188.4,751914.5,766555.3,861216.7,
127,424.2467508430573,5.125858999999999,,,,,,,,,,,0.0,0.0,0.0,51520.05,152315.69,162407.5,
130,424.2468031144177,5.207798,,,,,,,,,,,0.0,0.0,0.0,83637.05,161953.9,174595.0,
135,424.24684006484637,5.553182,,,,,,,,,,,0.0,0.0,0.0,500993.0,756293.56,804076.6,
140,424.24685550231305,5.6611400000000005,,,,,,,,,,,0.0,0.0,0.0,2058347.2,3118588.8,3059949.2,
118,426.9677769098234,4.9734796999999995,,,,46.0,,,,,,,8676965.0,9410482.0,8544583.0,10561936.0,9637257.0,10754062.0,
119,428.96239450911713,4.9744972999999995,,,,46.0,,,,,,,303575.16,378267.6,319286.0,396905.7,366830.4,403793.75,
272,430.31723287790925,7.4606075,,,,,,,,,,,0.0,0.0,0.0,269242.6,231416.16,272284.72,
280,430.31724320160265,7.52268,,,,,,,,,,,0.0,0.0,0.0,239915.45,319809.8,476947.94,
31,435.174730434227,0.38251245,,,,,,,,,,,71405.26,167108.22,266734.7,0.0,0.0,0.0,
84,438.1768211357726,4.149282,,,,24.0,,,,,,,737171.94,671623.44,783488.5,75901.414,93676.086,114875.92,
23,445.0728985979399,0.37352642,,,,,,,,,,,111611.945,266027.94,436485.47,0.0,0.0,0.0,
89,447.0212628413073,4.207714599999999,,,,,,,,,,,346492.72,340966.06,304729.28,316512.9,332371.66,339719.78,
281,447.3074625042862,7.528885000000001,,,,,,,,,,,0.0,0.0,0.0,214176.55,308145.88,421367.6,
270,447.3074684097333,7.4569955000000006,,,,,,,,,,,0.0,0.0,0.0,111865.5,174851.34,169792.36,
155,452.27818282631597,6.129046,,,,,,,,,,,0.0,0.0,0.0,628842.3,912900.4,930154.94,
158,452.2781854232453,6.238087999999999,,,,,,,,,,,0.0,0.0,0.0,3698379.8,5394294.0,5552533.5,
509,452.922628045759,10.275978,,,,2.0,,,,,,,566189.7,295541.22,225901.9,159320.69,149829.62,170887.42,
8,452.9226669251311,0.33339003,,,,9.0,,,,,,,554704.7,370935.88,312717.25,584415.06,660201.6,661190.7,
38,455.1017528277448,0.38430497,,,,36.0,,,,,,,544562.6,895424.94,1232622.9,0.0,0.0,0.0,
291,455.2105645203292,7.682517999999999,,,,10.0,,,,,,,0.0,0.0,0.0,546547.8,801581.94,1022370.25,
454,465.267616925112,9.009178,,,,29.0,,,,,,,0.0,0.0,0.0,692886.8,640698.25,799605.2,
28,467.1420252619674,0.38138327,,,,36.0,,,,,,,762110.06,515155.28,351164.6,939862.0,876873.7,935687.5,
468,467.2832741413295,9.43933,,,,,,,,,,,0.0,0.0,0.0,285434.88,336049.3,772931.6,
159,478.29389993118616,6.2999472999999995,,,,57.0,,,,,,,0.0,0.0,0.0,1575212.0,2638266.0,3028820.2,
165,478.29392031260176,6.4072747,,,,,,,,,,,0.0,0.0,0.0,6233555.0,10607851.0,11101540.0,
166,480.29909941392236,6.4072747,,,,,,,,,,,0.0,0.0,0.0,241661.5,375621.4,410062.38,
161,480.2991227412013,6.2999472999999995,,,,,,,,,,,0.0,0.0,0.0,53516.062000000005,92865.33,110371.08,
186,480.3095654973166,6.708887,,,,25.0,,,,,,,0.0,0.0,0.0,170661.86,255503.1,286617.2,
200,480.3095762253714,6.8271585,,,,54.0,,,,,,,0.0,0.0,0.0,1111156.0,1604569.0,1841383.1,
116,481.0421049946028,4.9193006,,,,47.0,,,,,,,3987048.2,4435128.5,4513336.0,4070791.8,5142831.0,3987698.8,
198,481.31291537419764,6.824560000000001,,,,,,,,,,,0.0,0.0,0.0,273035.9,376125.8,435096.6,
189,481.3129959994876,6.7094702999999996,,,,,,,,,,,0.0,0.0,0.0,29706.722999999998,54680.31,64564.203,
122,484.26811394397606,5.029907700000001,,,,41.0,,,,,,,0.0,0.0,0.0,797769.3,1249536.9,1311657.5,
128,484.26812688323724,5.141905,,,,37.0,,,,,,,0.0,0.0,0.0,2537889.0,3780737.5,3616339.8,
287,484.36437733259186,7.597749,,,,51.0,,,,,,,0.0,0.0,0.0,590624.4,917544.1,1209560.2,
94,497.0370746782589,4.441063400000001,,,,,,,,,,,920532.6,891098.1,855317.56,917589.7,1010404.8,1045720.06,
106,497.0370930647378,4.6703496,,,,,,,,,,,1231582.6,1470514.6,1483060.0,1395156.0,1874843.0,1315325.6,
412,499.3752735999668,8.634294,,,,,,,,,,,0.0,0.0,0.0,435408.2,756183.06,902901.0,
123,501.2582549656363,5.029907700000001,,,,41.0,,,,,,,0.0,0.0,0.0,156216.22,254273.72,270422.0,
129,501.2582919122769,5.141905,,,,37.0,,,,,,,0.0,0.0,0.0,487320.1,743505.94,690669.44,
286,501.35464347449084,7.5949826,,,,51.0,,,,,,,0.0,0.0,0.0,1496521.6,2334772.8,2889139.2,
210,506.3251834946612,6.953481699999999,,,,,,,,,,,0.0,0.0,0.0,155509.84,330003.3,350362.84,
174,506.3252060128368,6.5651589999999995,,,,,,,,,,,0.0,0.0,0.0,42075.996,93380.98,93383.7,
203,506.32522302145037,6.844239999999999,,,,,,,,,,,0.0,0.0,0.0,29290.664,67937.4,73450.65,
138,512.2994102053187,5.6009593,,,,,,,,,,,0.0,0.0,0.0,76161.95,122300.74,128773.26,
141,512.2994372795163,5.7131753,,,,,,,,,,,0.0,0.0,0.0,375007.28,535724.9,519598.2,
348,512.395689648319,8.079791,,,,,,,,,,,0.0,0.0,0.0,219883.14,325990.62,432822.66,
184,520.3045523395316,6.682090799999999,,,,,,,,,,,0.0,0.0,0.0,116308.875,434940.44,619270.9,
502,520.910246320913,10.274558,,,,2.0,,,,,,,422541.16,202636.86,146536.89,93001.99,86445.55,97404.24,
7,520.9102814138429,0.33247876,,,,9.0,,,,,,,410635.78,272428.12,247101.27,463503.2,495341.94,500453.53,
346,529.3859372075016,8.068741000000001,,,,11.0,,,,,,,0.0,0.0,0.0,752821.75,1209784.9,1635350.4,
157,540.330775882965,6.185955,,,,,,,,,,,0.0,0.0,0.0,98026.41,145578.94,141203.97,
160,540.3308614718638,6.2999472999999995,,,,57.0,,,,,,,0.0,0.0,0.0,768470.1,1034304.5,962392.06,
117,544.0379303950299,4.92097,,,,47.0,,,,,,,1560393.9,1868738.9,1981453.8,1655809.9,2149699.5,1574437.8,
439,545.4536957262253,8.900119,,,,,,,,,,,0.0,0.0,0.0,1087611.9,1925045.2,1887433.6,
40,550.181305403041,0.38070443,,,,,,,,,,,49270.535,228046.14,521253.38,0.0,0.0,0.0,
464,556.4948014556627,9.313377000000001,,,,34.0,,,,,,,0.0,0.0,0.0,760710.94,940245.2,1175858.1,
96,560.9989819041706,4.4902515,,,,,,,,,,,356648.84,52823.047,83135.234,100456.695,68704.13,86153.47,
72,560.9990171742387,3.5366669,,,,13.0,,,,,,,4518771.5,3758840.0,3879919.0,3811020.2,3745378.5,4224123.0,
537,560.9990546746002,10.609411999999999,,,,22.0,,,,,,,82057.57,74937.11,78452.02,69895.4,65125.71,90768.02,
144,562.0038272776688,5.8282185,,,,,,,,,,,64103.527,64402.75,56522.895,56904.168,71395.22,59231.617,
227,565.2822529499065,7.072558,,,,39.0,,,,,,,0.0,0.0,0.0,3070236.8,3672834.5,4275468.5,
201,565.2873516927237,6.8271585,,,,54.0,,,,,,,0.0,0.0,0.0,40421.87,62948.715,63614.79,
162,566.3465592549022,6.3679852,,,,,,,,,,,0.0,0.0,0.0,244704.3,382524.7,405563.7,
168,566.3465853665842,6.471979599999999,,,,,,,,,,,0.0,0.0,0.0,1302038.1,2015869.9,2011159.4,
318,567.401665370613,7.927791,,,,,,,,,,,0.0,0.0,0.0,375720.56,402892.1,644376.44,
171,573.1293322897913,6.501250700000001,,,,12.0,,,,,,,242176.97,244228.95,265173.4,294492.62,291222.03,354637.03,
182,573.1293385319617,6.6788479999999995,,,,28.0,,,,,,,142856.73,171168.64,159445.64,713468.5,713067.56,941699.8,
467,573.4849526601822,9.423724,,,,,,,,,,,0.0,0.0,0.0,59993.105,72964.734,65062.6,
463,573.485007385107,9.30843,,,,34.0,,,,,,,0.0,0.0,0.0,1153599.8,1560145.2,2120806.0,
309,578.3828929933537,7.8382745,,,,,,,,,,,0.0,0.0,0.0,281214.78,451221.06,537635.8,
68,582.980961963165,3.5326421000000003,,,,13.0,,,,,,,749650.8,723777.9,701201.06,682728.9,655657.0,787449.2,
398,583.4329927898102,8.508941,,,,,,,,,,,0.0,0.0,0.0,339381.62,489031.56,606330.1,
507,588.8978200676514,10.273016,,,,2.0,,,,,,,329002.75,149746.94,108604.31,68378.39,47522.773,69614.266,
10,588.8978774685055,0.33158190000000004,,,,,,,,,,,348014.38,256681.12,207195.72,392047.75,427487.0,440027.72,
192,590.1195420625812,6.741797999999999,,,,,,,,,,,263325.88,548496.1,304249.6,423334.53,358289.6,490574.34,
170,590.1195885627177,6.5022616,,,,12.0,,,,,,,524695.2,540174.9,556753.94,581986.1,543353.6,698235.94,
429,591.4381207028879,8.766388000000001,,,,,,,,,,,0.0,0.0,0.0,464032.3,453577.44,739451.3,
87,603.0099511370254,4.173415,,,,,,,,,,,354005.72,320513.6,323042.4,308302.4,342897.6,387478.75,
461,604.4949678731513,9.209961999999999,,,,7.0,,,,,,,0.0,0.0,0.0,925126.75,974919.8,1165879.9,
83,605.0258149762469,4.073046,,,,,,,,,,,743252.25,720408.1,679434.2,670023.4,738648.9,890392.4,
513,606.4143728306159,10.3029175,,,,,,,,,,,0.0,0.0,0.0,2085172.5,3214635.0,4827875.0,
445,607.4695041631791,8.963453999999999,,,,,,,,,,,0.0,0.0,0.0,557690.94,561870.75,694066.5,
465,618.5104932476581,9.36571,,,,16.0,,,,,,,0.0,0.0,0.0,2199139.5,2239133.5,2906701.2,
460,621.4849969611922,9.206605,,,,7.0,,,,,,,0.0,0.0,0.0,1529012.5,1690155.2,2462108.0,
228,628.2778893195681,7.075369,,,,39.0,,,,,,,0.0,0.0,0.0,399700.44,474629.47,541845.3,
476,632.5261623573308,9.69661,,,,,,,,,,,0.0,0.0,0.0,752782.06,901870.6,1273757.9,
316,634.4455250173838,7.9163527,,,,,,,,,,,0.0,79115.58,42419.445,9653180.0,14152182.0,17272704.0,
194,634.4455777478197,6.7973924,,,,,,,,,,,0.0,0.0,0.0,495835.03,2177745.5,1081319.0,
179,634.4455807276919,6.7036834,,,,,,,,,,,0.0,0.0,0.0,1579137.0,522098.38,369355.9,
209,634.4455808322748,6.8895545,,,,,,,,,,,0.0,0.0,0.0,367107.66,741169.1,2215181.0,
188,635.4489125244725,6.7408967,,,,,,,,,,,0.0,0.0,0.0,481375.47,798919.9,222824.84,
466,635.5007632247979,9.371636,,,,16.0,,,,,,,0.0,0.0,0.0,2225450.5,2079208.9,2906184.5,
113,637.0305164555595,4.7811127,,,,30.0,,,,,,,3480199.5,4533580.0,4849526.0,4042159.5,5572367.5,4013649.8,
216,637.1418317050498,7.015455,,,,31.0,,,,,,,118526.945,254818.08,263331.44,303270.38,297694.16,378073.94,
202,637.1418570114139,6.831135300000001,,,,14.0,,,,,,,526783.7,447940.84,729633.7,879505.8,864786.06,1089877.2,
177,637.1418821270851,6.625096000000001,,,,,,,,,,,208494.94,249824.58,260762.36,601160.5,607186.3,742697.44,
480,646.5418988405887,9.900422,,,,52.0,,,,,,,0.0,0.0,0.0,2371206.0,2447901.5,3339945.8,
382,648.4606562560773,8.389615,,,,,,,,,,,0.0,0.0,0.0,327589.84,405531.06,443367.1,
500,648.4612666076896,10.258315,,,,,,,,,,,0.0,0.0,0.0,359858.78,598411.5,1655254.9,
475,649.5163706170842,9.693605999999999,,,,,,,,,,,0.0,0.0,0.0,539713.06,762257.25,1325754.4,
366,650.5002107602045,8.281892,,,,,,,,,,,0.0,0.0,0.0,66065.734,148996.69,374424.53,
420,651.4955311178959,8.73202,,,,50.0,,,,,,,0.0,0.0,0.0,458840.16,494360.16,607114.94,
349,652.5160222606697,8.081639,,,,,,,,,,,0.0,0.0,0.0,153865.92,212090.19,322104.06,
395,652.5163343909287,8.4811325,,,,,,,,,,,0.0,0.0,0.0,74929.375,137143.22,184652.77,
124,653.0254385118534,5.0425735000000005,,,,,,,,,,,50463.01,59587.9,76167.6,58481.97,78698.12,54784.625,
103,653.0254609249636,4.570275,,,,15.0,,,,,,,472876.2,648001.25,710117.7,624998.6,842026.56,551684.56,
176,654.1321007064998,6.6162276,,,,,,,,,,,658553.7,695528.6,719981.6,503467.03,456634.3,581853.06,
197,654.1321087996847,6.819792,,,,14.0,,,,,,,1724834.5,1836968.9,1879147.2,1920280.2,1705146.6,2064544.8,
415,655.5634393206212,8.678447,,,,,,,,,,,0.0,0.0,0.0,2980280.8,4364645.5,5740539.5,
5,656.8853620403421,0.3315822,,,,,,,,,,,222707.4,162061.89,120056.914,231489.42,271044.44,294596.12,
514,660.4612863457489,10.306613,,,,,,,,,,,0.0,0.0,0.0,355051.9,634573.6,1012343.6,
350,660.4613453733997,8.1055975,,,,,,,,,,,0.0,0.0,0.0,4180439.0,5830251.0,6925559.0,
511,661.4647768205949,10.288545,,,,,,,,,,,0.0,0.0,0.0,75774.53,143267.97,338493.34,
453,662.4766724872837,9.006386000000001,,,,,,,,,,,0.0,0.0,0.0,193675.34,152641.75,190316.08,
472,662.4766931877703,9.500809,,,,,,,,,,,0.0,0.0,0.0,120076.7,142361.53,850454.4,
498,662.4768770135614,10.2413,,,,,,,,,,,0.0,0.0,0.0,600198.94,1793104.1,2839854.0,
481,663.5321298539113,9.905616,,,,52.0,,,,,,,0.0,0.0,0.0,989504.7,1046262.3,1717784.8,
351,665.4402815235552,8.177992,,,,,,,,,,,0.0,109354.01,697041.9,0.0,0.0,0.0,
496,665.4403235222549,10.242148,,,,,,,,,,,0.0,382847.28,594327.4,0.0,157212.08,0.0,
391,665.4750285375508,8.435638,,,,,,,,,,,0.0,0.0,0.0,315234.78,430254.75,560801.0,
478,666.6044958704913,9.808991,,,,,,,,,,,0.0,0.0,0.0,551415.06,759469.8,1034950.25,
380,667.4906451643603,8.276014,,,,0.0,,,,,,,0.0,0.0,0.0,913566.8,966859.6,1188587.5,
355,667.4909276967848,8.2062435,,,,38.0,,,,,,,0.0,0.0,0.0,165385.25,208250.97,287403.12,
326,668.5110875272645,7.94302,,,,,,,,,,,0.0,0.0,0.0,173843.86,257369.77,517202.06,
347,669.5060553930517,8.073131,,,,11.0,,,,,,,0.0,0.0,0.0,311647.12,449642.0,649242.75,
396,669.5063571928822,8.483342,,,,,,,,,,,0.0,0.0,0.0,840940.1,1372063.6,1815548.1,
512,674.4017036656602,10.282998,,,,,,,,,,,0.0,0.0,0.0,324789.34,448522.8,647736.8,
388,683.4850972341957,8.412412,,,,,,,,,,,0.0,0.0,0.0,107201.21,205609.45,170900.12,
354,683.4854133460002,8.179367,,,,,,,,,,,0.0,0.0,0.0,440251.56,592989.5,891626.9,
375,683.4854628236075,8.2937155,,,,,,,,,,,0.0,0.0,0.0,304177.78,341733.22,476523.2,
406,683.5215936504063,8.591385,,,,,,,,,,,0.0,0.0,0.0,169439.0,366309.2,432212.72,
442,683.5217917696774,8.925006,,,,,,,,,,,0.0,0.0,0.0,207491.06,395998.4,371122.66,
477,683.5945222688563,9.802665,,,,,,,,,,,0.0,0.0,0.0,422051.44,648173.44,978145.5,
320,685.5010639642793,7.931383,,,,6.0,,,,,,,0.0,0.0,0.0,1021663.5,1071591.6,1384855.6,
315,685.5010778669644,7.8559265,,,,,,,,,,,0.0,0.0,0.0,118310.266,140590.67,196996.38,
424,693.5061715463601,8.753634,,,,,,,,,,,0.0,0.0,0.0,660783.75,785434.06,1649538.6,
274,694.4669002774564,7.4407067,,,,,,,,,,,0.0,0.0,0.0,8635586.0,15176437.0,17336508.0,
516,694.4683388642293,10.373615,,,,,,,,,,,0.0,0.0,0.0,58941.043,116028.77,204268.67,
426,694.5093783534134,8.755595,,,,,,,,,,,0.0,0.0,0.0,264723.72,271715.28,697547.75,
423,695.5202629450063,8.747972,,,,,,,,,,,0.0,0.0,0.0,218527.86,308606.53,571011.0,
410,695.5217944137855,8.616389,,,,,,,,,,,0.0,0.0,0.0,577640.75,677596.1,1005657.6,
411,697.5366413105902,8.618364,,,,,,,,,,,0.0,0.0,0.0,372323.44,529036.4,706354.06,
392,697.537400399322,8.455703,,,,,,,,,,,0.0,0.0,0.0,346648.7,445378.47,615398.6,
435,697.5375734471793,8.817447999999999,,,,,,,,,,,0.0,0.0,0.0,1577013.2,2515630.8,3654560.5,
258,701.154346422509,7.3236740000000005,,,,,,,,,,,0.0,78661.99,98036.62,165374.25,139067.83,192599.95,
187,701.154379041986,6.711336599999999,,,,25.0,,,,,,,132437.38,167018.61,177470.55,379687.0,414025.75,494174.22,
208,701.1543813547042,6.926462,,,,,,,,,,,518124.9,769562.06,795859.1,1087938.4,1153093.6,1460637.8,
229,701.1543832010308,7.084127400000001,,,,4.0,,,,,,,281405.16,621188.7,648374.5,594818.6,503871.22,633211.5,
312,703.563212712068,7.848575599999999,,,,8.0,,,,,,,0.0,0.0,0.0,126549.28,147436.88,204662.1,
335,703.5632384130266,7.9631557,,,,,,,,,,,0.0,0.0,0.0,234166.16,306740.06,318556.75,
362,703.5633228442668,8.276014,,,,,,,,,,,0.0,0.0,0.0,1413211.8,1662352.1,2041118.4,
139,705.3282787081072,5.6295967000000005,,,,,,,,,,,68009.695,25577.787,22592.042999999998,264946.7,327699.4,489167.97,
422,709.5011912201212,8.743825,,,,,,,,,,,0.0,0.0,0.0,222327.19,272709.4,697393.6,
275,711.4569538683037,7.4407067,,,,,,,,,,,0.0,0.0,0.0,744679.8,1987839.0,2306088.8,
390,711.4570377962276,8.425175999999999,,,,,,,,,,,0.0,0.0,0.0,289699.66,446058.9,418797.16,
421,711.5161919270471,8.737327,,,,50.0,,,,,,,0.0,0.0,0.0,156473.5,209729.77,340811.53,
400,711.5167021708867,8.536114,,,,,,,,,,,0.0,0.0,0.0,655353.0,801634.9,1094673.4,
471,711.6258681429906,9.4648695,,,,,,,,,,,0.0,163233.38,385099.6,1023639.94,143445.05,0.0,
508,716.5238599511775,10.288796000000001,,,,,,,,,,,0.0,318408.4,364347.1,549673.5,59530.176,0.0,
267,716.5239027359795,7.3902149999999995,,,,,,,,,,,0.0,21377418.0,20885016.0,2619304.5,65482.46,0.0,
292,716.5239218398633,7.6368446,,,,,,,,,,,0.0,2776036.0,4065058.0,11403737.0,111853.65,0.0,
279,717.527231809638,7.526526,,,,,,,,,,,0.0,2260340.5,9158775.0,1673930.9,0.0,0.0,
266,717.5272374563832,7.4162602,,,,,,,,,,,0.0,10754722.0,1438815.9,995696.94,0.0,0.0,
417,717.5791538091286,8.722659,,,,,,,,,,,0.0,0.0,0.0,883646.2,713159.9,1205468.6,
190,718.1445313009683,6.717219,,,,,,,,,,,535094.25,591679.56,581802.75,511589.5,432678.16,480480.12,
231,718.1445534739861,7.096291000000001,,,,4.0,,,,,,,1046881.56,996291.25,993654.9,944577.1,920326.56,1018797.2,
207,718.1445983595356,6.9187875,,,,,,,,,,,2062879.9,2131508.8,2111458.8,1988720.1,1797253.2,2079944.8,
340,720.4822413368805,7.9905562,,,,,,,,,,,0.0,0.0,0.0,6244.365,121732.8,80359.63,
301,720.4823921961522,7.800165700000001,,,,,,,,,,,0.0,0.0,0.0,565953.06,890286.0,601669.75,
447,735.5507848971811,8.957201,,,,,,,,,,,0.0,0.0,0.0,19590.271,41078.19,64852.88,
437,735.5532749043056,8.857228,,,,,,,,,,,0.0,0.0,0.0,153338.45,221369.4,388489.8,
503,742.5394243500236,10.275978,,,,,,,,,,,0.0,1193514.4,495684.12,479183.3,50313.066,0.0,
342,742.5395102350664,8.083691,,,,,,,,,,,0.0,4822725.5,4365545.0,702190.06,0.0,0.0,
518,744.5537781151091,10.357736000000001,,,,,,,,,,,0.0,708310.6,2104890.2,19160.38,0.0,0.0,
283,744.5547749027623,7.5760217,,,,,,,,,,,0.0,6285295.5,1280532.8,0.0,5090.6807,0.0,
238,750.529165212989,7.184764,,,,,,,,,,,0.0,7339618.0,5724831.0,5020343.5,55678.727,0.0,
462,751.5843194404133,9.238856,,,,,,,,,,,0.0,0.0,0.0,147468.19,285917.28,417955.16,
459,751.5843686437453,9.084957000000001,,,,,,,,,,,0.0,0.0,0.0,9553.113000000001,25838.979,46816.63,
436,751.5851540181667,8.820056,,,,,,,,,,,0.0,0.0,0.0,102876.125,119608.805,179192.11,
265,765.1667784743602,7.363606,,,,18.0,,,,,,,27418.176,199873.19,220917.45,327568.9,251471.95,308910.38,
235,765.1668076903253,7.1449795,,,,23.0,,,,,,,318463.8,821451.06,885946.44,658899.6,569113.25,842092.8,
212,765.1668182097559,6.9681454,,,,,,,,,,,363466.75,636623.25,625515.25,978850.2,1051485.1,1274761.0,
196,765.1670287227544,6.8053894,,,,3.0,,,,,,,71698.13,97253.87,107657.914,148000.11,137694.28,172986.48,
134,779.3649906170606,5.291314,,,,,,,,,,,70632.34,21298.58,20426.826,432716.03,565327.4,772023.94,
195,782.1569484119769,6.802539299999999,,,,3.0,,,,,,,373075.9,430411.1,433655.62,453937.53,381696.1,445723.06,
234,782.1569964746034,7.1427283,,,,23.0,,,,,,,1283077.1,1247259.8,1113899.9,1154045.8,1226037.1,1433329.9,
215,782.1569974211329,6.988452400000001,,,,,,,,,,,1653984.4,1720511.0,1748828.4,1502992.6,1321836.4,1539943.1,
264,782.1570139025545,7.363606,,,,18.0,,,,,,,152883.02,147490.23,168418.52,117734.69,146332.42,182637.08,
95,793.0186139697715,4.488819,,,,,,,,,,,552297.5,645969.56,824908.94,626179.7,961622.25,578193.4,
434,797.5535100861374,8.789043,,,,,,,,,,,0.0,0.0,0.0,438320.84,474782.56,625299.4,
76,811.0291432826932,3.6184914,,,,44.0,,,,,,,376993.12,315286.28,359877.72,313384.12,323123.25,370601.94,
269,829.1792813361467,7.399228999999999,,,,26.0,,,,,,,47982.93,253535.8,290375.5,332707.75,217189.1,359697.16,
240,829.1792869778377,7.223013000000001,,,,,,,,,,,269145.75,837101.94,800923.3,810228.7,601849.06,727205.6,
224,829.1793067168022,7.0537243,,,,56.0,,,,,,,232793.86,444147.88,510779.16,697226.44,516600.7,560772.94,
239,846.1693331058941,7.198238000000001,,,,55.0,,,,,,,1152150.5,1032699.06,1016805.94,1027176.0,1102724.8,1189718.9,
223,846.1693406072212,7.050897,,,,56.0,,,,,,,1129336.0,1307499.2,1203573.8,1181344.4,1034757.06,1345833.6,
204,846.1693500898089,6.8929677,,,,,,,,,,,273153.03,285747.12,279870.06,259154.84,210270.86,264970.97,
268,846.16939528998,7.397917999999999,,,,26.0,,,,,,,181452.5,189281.94,199889.48,171629.27,204489.31,240288.77,
457,856.6885103266449,9.024861999999999,,,,,,,,,,,0.0,0.0,0.0,1042322.06,1384980.5,601245.1,
458,873.6786671938312,9.071023,,,,,,,,,,,0.0,0.0,0.0,923472.4,1279657.4,1609922.9,
273,893.1916949537978,7.436899,,,,,,,,,,,45863.645,291317.5,322252.84,463943.2,394202.44,486137.25,
247,893.1917344259688,7.2637253,,,,,,,,,,,208345.1,687881.4,728906.44,949905.25,798476.25,959961.4,
232,893.1918061954457,7.105258500000001,,,,4.0,,,,,,,147340.64,366801.38,354322.53,359201.22,329077.0,406572.78,
211,893.1922064157753,6.9672136,,,,,,,,,,,0.0,27913.385,42407.164000000004,88092.734,101601.46,130107.67,
233,910.1819231247632,7.1064568,,,,4.0,,,,,,,760883.25,829623.06,798930.6,970170.44,921434.94,1033536.75,
246,910.1819320141516,7.2466655,,,,,,,,,,,920664.75,836139.9,807910.25,670823.94,695453.3,812440.2,
271,910.1819971573068,7.427336,,,,,,,,,,,187891.19,249593.8,216366.47,194867.58,191937.72,245553.72,
214,910.1820215188047,6.9876666,,,,,,,,,,,163221.5,166397.72,180067.72,128955.56,165948.08,166454.08,
277,957.2038518140373,7.455437,,,,,,,,,,,35653.51,314503.56,330942.75,509992.34,492055.88,577123.25,
257,957.2039636829953,7.305428999999999,,,,,,,,,,,151072.47,576965.4,581705.5,949056.3,790959.75,986759.4,
237,957.2041129586487,7.1540284,,,,23.0,,,,,,,85308.336,259349.1,248557.28,227653.95,191187.2,243276.08,
164,957.5952730944067,6.4050803,,,,,,,,,,,0.0,0.0,0.0,162516.58,467697.62,480843.44,
276,974.1941457884061,7.447511,,,,,,,,,,,205678.16,203266.56,234966.17,147046.16,115553.2,148274.03,
249,974.1942135867281,7.2954807,,,,,,,,,,,605807.1,656602.9,618903.7,403348.22,248745.39,526122.8,
236,974.1942599936567,7.1540284,,,,23.0,,,,,,,591279.3,517552.6,571138.5,544151.2,579330.7,637664.1,
221,974.1943475274153,7.026330499999999,,,,,,,,,,,118227.52,127319.4,101463.51,105920.06,79763.15,107611.22,
278,1021.2162966896176,7.4840775,,,,,,,,,,,36438.9,294263.12,281097.78,440395.12,415731.0,537783.75,
259,1021.2163426922833,7.3389745,,,,,,,,,,,86789.15,432230.5,450575.6,698108.94,589618.4,734050.25,
241,1021.2165186305638,7.1998353,,,,55.0,,,,,,,36926.984,187220.12,176974.94,126281.734,104691.37,94627.56,
404,1035.7314487809779,8.593617,,,,,,,,,,,0.0,0.0,0.0,372446.47,1203093.2,1313194.6,
226,1131.5712795190625,7.072558,,,,,,,,,,,0.0,0.0,0.0,227956.94,306260.06,391379.3,
