"MetaboAnalyst_ID","NEG_D5.Ctrl.a.P.EAMeOH_Run29.mzML","NEG_D5.Ctrl.b.P.EAMeOH_Run32.mzML","NEG_D5.Ctrl.c.P.EAMeOH_Run35.mzML","NEG_D5.211.C2.a_Run119.mzML","NEG_D5.211.C2.b_Run122.mzML","NEG_D5.211.C2.c_Run125.mzML","shared_name"
"129/450.2626mz/5.77min",1.49937863035047,1.53901166630422,1.58750601281213,2.92944568408207,2.80316536678394,2.90422664958163,"129"
"130/538.3149mz/5.81min",2.27726871150024,2.26083844055299,2.26901224633946,3.05440775237923,2.9175375438396,2.90522531337793,"130"
"133/265.1479mz/6.07min",2.79538663002891,2.82970795043132,2.90710250940139,2.57092083137162,2.55064905176081,2.56064827242245,"133"
"134/217.0423mz/6.1min",2.43436273675782,2.66289833292282,2.48827488522093,2.61266463600422,2.58828570365288,2.63338351599966,"134"
"136/452.2783mz/6.16min",1.52323298799855,1.5384683652885,1.66171465517016,2.86198095405878,2.78326109611069,2.8397235203299,"136"
"146/571.2887mz/6.44min",2.84793012395119,2.83149985144027,2.83967365801943,3.52980910941717,3.49351329427414,3.47588674461922,"146"
"148/311.1686mz/6.54min",1.94614379003763,1.91704547362734,1.99153062377671,2.75019520166915,2.69640167988676,2.66695429306238,"148"
"150/571.289mz/6.56min",2.70835962813302,2.7578634747283,2.64340109434655,3.02704458578858,1.51908247985171,1.3965749989349,"150"
"153/311.1686mz/6.64min",2.94178999255911,2.88805118119872,2.92884266215625,2.61001454240343,2.52748340907836,2.5386908533386,"153"
"158/311.1686mz/6.72min",2.76315659883452,2.73689089263226,2.79264050900555,2.03391841632448,1.93348781228657,2.03691032972507,"158"
"159/654.1323mz/6.78min",2.72894352300726,2.6977588644738,2.68232768403843,2.54246386308035,2.35888986559925,2.51420255375664,"159"
"163/718.145mz/6.86min",2.77051386453164,2.73896126204265,2.71017118307706,2.58751963725618,2.57318981569851,2.57812418672154,"163"
"165/782.1576mz/6.93min",2.69377314045054,2.65670318187446,2.62659765246957,2.50597106187824,2.50298295706182,2.5148644042837,"165"
"171/325.1842mz/7.12min",1.93895003003155,1.81356166721447,1.90423653424776,2.86073907727265,2.84101120118047,2.82174780048122,"171"
"173/271.2279mz/7.15min",2.90781252237125,2.942582481312,2.73284726042591,2.87298161460267,2.84318285337083,2.86030013753421,"173"
"174/716.5239mz/7.17min",2.67820684408604,2.66177657171936,2.6699503782254,3.30748940101682,3.35428676601866,3.36386060790378,"174"
"175/325.1842mz/7.28min",3.08065222777087,3.04431209234521,3.09114526349611,2.73024000135744,2.73350121421868,2.72473336802992,"175"
"182/129.9757mz/7.37min",2.93522132146297,2.82199568667599,2.9335580198005,2.72930658185698,2.68522950650157,2.71897049525096,"182"
"190/114.9341mz/7.37min",2.64158215961429,2.67921276945348,2.74604772010576,2.46018255644501,2.4688398301373,2.47788163513444,"190"
"191/116.9285mz/7.37min",3.9434390017737,3.98250166419007,4.03342480233464,3.74524157679334,3.75352307507703,3.76589751107872,"191"
"193/316.9477mz/7.37min",2.65257466965004,2.65226817971002,2.6798241270975,2.10599526481016,2.16954854229377,2.20813821932183,"193"
"195/353.1426mz/7.37min",4.14315331329452,4.15686432483809,4.19194001964305,3.53131370203938,3.51546155385984,3.55810137747839,"195"
"196/117.9286mz/7.37min",3.01125859696741,3.04828029550295,3.09142285503281,2.80870111104836,2.81264526940501,2.82588456241107,"196"
"197/248.9604mz/7.37min",2.73329556115891,2.71473475518386,2.75404353149681,2.29695570796152,2.35043719533782,2.36381725846784,"197"
"198/253.2173mz/7.37min",2.74169754032195,2.80432613655941,2.9195390836907,2.23376330633358,2.09843809916262,2.16163808915464,"198"
"201/351.1481mz/7.37min",2.84523344740911,2.85753568990963,2.89234270796658,2.21475756387191,2.1993792515026,2.23798415009877,"201"
"208/369.1372mz/7.43min",2.7706551721007,2.76916305630086,2.8113027484202,2.31814064163051,2.30177366276665,2.29569622048045,"208"
"209/325.1842mz/7.43min",2.87775433209013,2.8243201721714,2.86896394014995,1.53115309484149,1.54600674264505,1.61677720487932,"209"
"210/776.5452mz/7.48min",2.78654573790983,2.77011546543868,2.77828927199768,3.50175880623109,3.50053662886227,3.4145023581,"210"
"212/599.3208mz/7.57min",1.3375138345576,1.15365790667138,1.40411844692188,3.70640152334943,3.66771003611779,3.67438875241918,"212"
"214/802.561mz/7.72min",2.1628418299206,2.14641156014262,2.15458536533634,3.49534169972337,2.94873657139611,2.79079841774735,"214"
"215/299.2591mz/7.71min",2.80439933038632,2.83698694394968,2.81980777377578,2.76518788309321,2.76782949231928,2.76753650697763,"215"
"218/114.9341mz/7.77min",2.89268535108792,2.89887118061282,2.92906637938621,2.6346124337366,2.65336969860899,2.64923877505386,"218"
"221/353.1638mz/7.77min",3.02189722099013,3.03017469298831,3.04732436330144,2.35953352006487,2.33865265002961,2.34998315960726,"221"
"222/355.1582mz/7.77min",4.31026869351492,4.32155601555447,4.34037509574165,3.6799145284123,3.67697334731123,3.67627395524707,"222"
"224/116.9285mz/7.77min",4.17227387402832,4.18160971885228,4.21120349065902,3.93040470953474,3.93742259758471,3.91469390048081,"224"
"225/117.9286mz/7.77min",3.23398526538844,3.24267576462193,3.27575023619761,2.99451965854002,3.00552364725911,2.97823043665667,"225"
"229/357.1626mz/7.77min",2.72570922970244,2.73257635586817,2.75774703360498,2.06474662602704,2.05688861796737,2.01868866330869,"229"
"236/356.1605mz/7.77min",3.75386054909048,3.76084050014484,3.78260901014183,3.06867221388207,3.06631584613061,3.06206228125086,"236"
"237/440.1355mz/7.78min",2.84585151449028,2.8641588440825,2.85845516302455,1.59167397490531,1.35165634173,1.64698023893684,"237"
"238/371.1529mz/7.82min",2.89161933108279,2.86828803387755,2.88724779822227,2.50207255134878,2.51725930392725,2.49618059551383,"238"
"244/129.9757mz/7.82min",2.66156444067246,2.63053784607632,2.51265764496271,2.60406104607304,2.65694568585055,2.67073132888088,"244"
"246/382.1762mz/7.87min",4.06209557619055,4.0695420648585,4.08671309769347,3.49906863926428,3.48697591951375,3.48891964248536,"246"
"247/116.9285mz/7.87min",4.59958080676676,4.59076417076393,4.58531685371076,4.02486780352704,4.00449522915432,3.99186714436624,"247"
"248/117.9286mz/7.87min",3.66750519550785,3.66087362236777,3.6507120020299,3.09504703243916,3.07159860834186,3.0637107794,"248"
"251/118.9267mz/7.87min",3.07659823686383,3.02416818807049,3.05696705711036,2.47986417064442,2.46991779484285,2.45589708374719,"251"
"252/114.9341mz/7.87min",3.34576394346658,3.31947836024143,3.29690247398649,2.74860796085403,2.74006470132378,2.73174620716271,"252"
"254/327.254mz/7.87min",2.75287639467193,2.79382390347326,2.82237556632401,2.45984417778138,2.38660324032722,2.3912889361305,"254"
"257/118.9241mz/7.87min",3.08053238317882,3.08061026172562,3.07452086454971,2.29948667539728,2.39918799983873,2.37873877482709,"257"
"258/248.9604mz/7.87min",2.76804822800727,2.76019423183963,2.74854120027141,1.83735664505427,2.09614346397329,2.10938047118316,"258"
"261/349.2359mz/7.87min",2.65201393916734,2.68660180464956,2.69049141878323,2.55573622413984,2.53016769826094,2.53320655058375,"261"
"263/194.9058mz/7.87min",2.82618513815499,2.85943276454028,2.84755810046211,1.11350496688819,0.79552084859765,1.39329148497148,"263"
"265/281.2485mz/7.88min",3.56420205471493,3.66448243238501,3.65322748857273,3.17757312195667,3.1292842858407,3.15098804381849,"265"
"266/379.1794mz/7.88min",3.30907886860181,3.31352170270013,3.31111191463524,2.75967941909157,2.7438894595911,2.74853456804748,"266"
"267/381.1739mz/7.88min",4.59983358551758,4.60731930042803,4.60496441539257,4.06619085144093,4.05622704835179,4.05662831422728,"267"
"269/835.5352mz/7.88min",2.83408962217916,2.63558413160485,2.30277727219773,2.68093290875958,2.61125334683682,2.59746638807286,"269"
"270/383.1777mz/7.88min",3.15312325761608,3.16125754511759,3.16324828799193,2.59318080438463,2.5910227555379,2.60660051953374,"270"
"276/112.9857mz/7.87min",3.71896765354643,3.73908449798171,3.72532617314156,3.48202495683399,3.49806596666166,3.48121912908315,"276"
"280/449.1611mz/7.88min",2.87886958206067,2.89932000332973,2.88536312781662,1.94339557726062,1.91197812708594,1.87682607226173,"280"
"282/134.8946mz/7.9min",3.57785696791568,3.70709740379475,3.69385119476081,3.22454986934526,2.69392576347186,3.56683113976854,"282"
"284/466.1512mz/7.9min",3.08320420579869,3.07898902443412,3.0821728324972,1.58354055511853,1.81998924740927,1.78680206972981,"284"
"285/397.1685mz/7.94min",3.25624843824106,3.25115229024673,3.26296736831977,2.80726896163097,2.82113888308613,2.80145987071747,"285"
"286/802.5612mz/7.98min",0.640485699036351,-0.0738731498027339,-0.06573915969554,2.91512202746903,3.60399701499082,3.57257204406256,"286"
"291/686.4769mz/8.05min",2.95319006398429,2.93675979142661,2.94493359802947,3.63699361244186,3.61873154898436,3.58114668521422,"291"
"292/786.4023mz/8.05min",2.13184370678304,2.11541343744309,2.12358724241476,2.83432882242813,2.8106746363926,2.75980028934607,"292"
"299/399.1842mz/8.21min",2.97981229521558,2.99073789099793,3.02916206523218,2.55287367044522,2.52501691737238,2.55049780477013,"299"
"300/339.1997mz/8.19min",3.01576261314293,3.00219054555838,3.05221067662131,1.45112449131927,1.77238007877259,2.02487705236818,"300"
"301/385.1935mz/8.21min",2.77444407622693,2.80265642560784,2.80071890811969,2.23170072932636,2.23206894410448,2.20892991876247,"301"
"302/383.1895mz/8.21min",4.2302634115791,4.25640083821732,4.2553663576681,3.73372827304566,3.71587315476891,3.74469856904405,"302"
"303/381.195mz/8.22min",2.92902612328983,2.94857326904583,2.95674867145758,2.40441867628172,2.40075218074681,2.40617120330343,"303"
"304/114.9341mz/8.22min",3.11573538548784,3.14953911702333,3.23721604933688,2.83406825026124,2.67927781311798,2.81471132484133,"304"
"307/118.9268mz/8.22min",2.90459547971016,2.94124778703846,2.83524666026043,2.46061352671708,2.41067410343072,2.4334095481534,"307"
"310/117.9286mz/8.22min",3.526118852169,3.52816285494419,3.57605393975789,3.04002141266504,3.05551332761171,3.05272959663382,"310"
"314/129.9757mz/8.22min",3.15389173574892,3.19606354702801,2.95441899675618,2.58860658598057,2.56533988734645,2.54913375919601,"314"
"315/132.9002mz/8.23min",2.02008539829635,2.51800402900732,2.50722757262239,2.81794657829342,2.80755972341866,2.77803148300014,"315"
"317/146.9659mz/8.23min",3.59225410335311,3.3832882119964,3.3677103382577,3.28154909324793,3.40006421973332,3.41682179835111,"317"
"319/134.8946mz/8.23min",3.80867844126644,3.76952294777849,3.76234469320336,4.10491181802845,4.08991432633155,4.06108617983177,"319"
"322/468.1668mz/8.22min",3.13979841721657,3.18411782279237,3.19018561430313,2.28419765587729,2.24871981915633,2.25664523614813,"322"
"327/409.205mz/8.27min",2.54084849024175,2.53839936871745,2.54269666068434,2.3507316437024,2.43704131633514,2.38092518189277,"327"
"334/150.8895mz/8.35min",2.56512774147217,2.58084305933919,2.61803362541348,2.57682395269806,3.20654120563615,3.19568693023503,"334"
"336/134.8946mz/8.28min",3.82064279574146,3.82453407924425,3.54788598698748,3.88999248054826,3.85914510410075,4.43338477387142,"336"
"341/698.9113mz/8.43min",2.76307412674281,2.71464349390577,2.73383734413241,2.68010227554397,2.65955569303888,2.66031365915618,"341"
"342/199.8049mz/8.45min",2.38519353610092,2.7945935365714,2.28121777221798,3.23050914016177,3.23883460702921,3.1604070159462,"342"
"343/195.8108mz/8.46min",3.06771931290947,3.02036364078141,3.03705195240958,3.46462515628065,3.47048608323789,3.39379727264578,"343"
"344/197.8079mz/8.46min",3.18046072888937,3.126585405051,3.14785406824275,3.56731463962342,3.56380834678,3.49411241676142,"344"
"345/473.2824mz/8.45min",2.82576379853533,2.75249649560139,2.44533427971303,2.29578073770947,2.35204347153533,2.46263667770549,"345"
"353/321.2104mz/8.54min",2.737992481515,2.85989725151357,2.92004693809359,2.54881962415471,2.57379255957307,2.58985813860775,"353"
"354/243.8992mz/8.54min",3.39602479783274,3.41747954440318,3.43306788772107,2.95496422547569,2.95434992323033,2.96032551365744,"354"
"355/245.8947mz/8.54min",3.01143372439671,2.98363109258783,3.04843515029306,2.54864424994964,2.86217221513173,2.57196592652273,"355"
"358/368.9786mz/8.57min",3.11928688126665,3.03838047159326,2.77435476686285,2.7215424766534,2.72502306308343,2.73001696074069,"358"
"359/161.9136mz/8.56min",2.75821703784634,3.22069640820497,3.21702039235791,3.24725497275239,3.26413595872886,3.25307659390499,"359"
"360/132.8678mz/8.61min",2.7997125685663,2.67151592149083,2.86028848254974,3.2620943114718,3.37392554258818,3.29663189197492,"360"
"361/134.8651mz/8.59min",2.58090952209017,2.87488220831262,2.59041428695641,3.09273963894023,3.12196233374408,3.13476367306129,"361"
"362/136.863mz/8.62min",2.27422135838767,1.59099031800509,2.46092561447793,2.74548699043349,2.68235887952736,2.71597878783196,"362"
"363/132.9002mz/8.65min",2.48710968751413,2.15028866425682,2.37874644425747,2.57711471807453,3.02957480717508,2.68833985986837,"363"
"367/119.9468mz/8.68min",2.73817508290278,2.75037947760194,3.27465174002464,3.3324217081777,3.3267773537889,3.32529637923814,"367"
"368/101.9808mz/8.7min",2.8256443409559,2.96376745539333,2.92147709880757,3.2638110703591,3.2164894713145,3.23614556559715,"368"
"369/124.9967mz/8.7min",2.45185380110607,2.31547513448879,2.46495938573954,2.88390896721604,2.81490114116478,2.86246582777247,"369"
"371/146.9659mz/8.7min",4.20608674446436,4.24184672725963,4.21997498358205,4.17175204412537,4.23169074647768,4.22469454987866,"371"
"372/135.9709mz/8.69min",2.95834963300716,3.00645981306602,2.94173817223792,2.81626890085266,2.24609689368179,2.81434491350628,"372"
"373/134.8946mz/8.72min",4.30310694502159,3.86103607794684,3.86384247507162,4.43136171673074,4.01597344116138,3.98741944858032,"373"
"377/132.9001mz/8.73min",2.42260478231623,2.56552467883579,2.56291837699154,3.12138301079043,2.5775096964792,3.11295615980657,"377"
"379/229.9008mz/8.73min",3.44679348172721,3.45594810429621,3.45958463676876,3.46651400177363,3.47246836907252,3.46415225854182,"379"
"380/265.1477mz/8.75min",2.68254380839686,2.65939664260329,2.68343780354097,2.52633657963373,2.52848550712974,2.51879514429753,"380"
"383/183.9342mz/8.77min",3.89922909822215,3.90886663276442,3.91381801686522,4.15065475174773,4.16827940754141,4.15446357281827,"383"
"385/118.9267mz/8.78min",3.21999227160383,2.75173644121737,2.76262349836869,3.39512733367499,3.39324968425078,3.36968838824868,"385"
"389/114.9341mz/8.79min",3.04154308016325,3.02262109032992,3.03420081271747,3.65626243126786,3.65825417249832,3.64134698249132,"389"
"392/199.9292mz/8.8min",2.60145476999409,2.49441893546994,2.28247985986219,2.93405630682628,2.93771526842203,2.91965921177016,"392"
"394/113.9263mz/8.8min",3.51018163921105,4.03730616260957,4.0739081549612,4.08533130922855,4.11175348542451,4.0919640202075,"394"
"395/115.9207mz/8.8min",5.36380745889078,5.31627903070702,5.35444957258831,5.3569181440742,5.38824305049595,5.37027330135474,"395"
"397/142.9289mz/8.8min",3.349560176839,3.26125714776296,3.28961197690292,3.36375081110247,3.38608581264506,3.33531673973791,"397"
"398/312.836mz/8.8min",3.47261348474414,3.44187618720234,3.44983909920175,3.32388252648172,3.33712865756217,3.33198877343418,"398"
"399/139.9444mz/8.8min",2.97529213871695,3.16984080772045,3.17208058263282,3.31817889869132,3.27995382491085,3.27853099518251,"399"
"400/99.9258mz/8.8min",4.49902926942816,4.45618855090064,4.45008520833808,4.54026912655941,4.55390340890309,4.54149035066234,"400"
"401/100.9336mz/8.8min",4.56192369322071,4.51532021176388,4.51742442771932,4.43450870790627,4.46482192083959,4.45234620209219,"401"
"402/132.9234mz/8.81min",3.99698556215196,3.92406407336026,3.92045627472162,3.94644973479335,3.99366383507116,3.95802778414464,"402"
"403/144.9234mz/8.81min",4.67535270412103,4.66128925589961,4.6950479125277,4.69745225271323,4.70973012526884,4.71129982600694,"403"
"406/325.1841mz/8.83min",2.75312848715725,2.71747605353791,2.74726321863704,2.43634877929269,2.46894381895097,2.43206446700648,"406"
"408/311.1685mz/8.83min",2.91176611757907,2.80948574193201,2.97132172024783,2.47371830191456,2.51219352667182,2.49880164211534,"408"
"410/427.2337mz/8.88min",3.42994295965355,3.4193420209773,3.38074963744999,2.26769619594201,2.30931303906391,2.33573928391859,"410"
"412/113.9263mz/8.85min",4.08297545555095,3.47541215055996,3.47383077670824,3.47704555542841,3.47807913066659,3.47389308998182,"412"
"413/139.9444mz/8.88min",3.16854599531513,2.8449332883294,2.94915461656624,2.66412941863506,2.99716178830877,2.82954217018677,"413"
"416/439.252mz/8.95min",3.17093200124358,3.17426309672932,3.16887277166923,3.19211282904458,3.17904529746244,3.2061346190515,"416"
"417/101.9809mz/8.95min",3.53575306943177,3.54555175168196,3.54721698296145,3.22331116486719,3.27157445475754,3.24956891671083,"417"
"418/124.9967mz/8.95min",3.20231631527052,3.23261369555763,3.22204336225064,2.82773694761696,2.88149569075989,2.83734246973191,"418"
"420/119.9468mz/8.96min",2.57280569791205,2.59903149232057,2.84153237696726,2.69891915477085,2.7443660851671,2.67512199225484,"420"
"425/124.0015mz/8.96min",2.82760906665981,2.75327382045555,2.75580439278314,2.71938085581629,2.74412298286126,2.70848425809724,"425"
"427/135.9709mz/8.96min",2.98647049112055,3.21333637592972,3.02162937571724,2.65770495706925,2.7232047434448,2.66850442024486,"427"
"429/495.2572mz/8.96min",3.52442132401835,3.53098612090208,3.54969594006256,3.26545749121006,3.25669514774232,3.27214571229764,"429"
"431/102.9568mz/8.96min",2.93959180125071,2.94697166377628,2.97599843476734,2.95032499218036,2.98583068100862,2.92609481711463,"431"
"432/383.1894mz/8.96min",2.93603286178414,2.92879176470282,2.9500800952427,2.90564378416587,2.91265184157327,2.92581169382602,"432"
"433/129.9757mz/8.96min",3.44809491672943,3.40834116970016,3.43191690434737,3.11877943945862,3.37899149551333,3.12688790808069,"433"
"434/134.865mz/8.96min",3.28380675626763,3.09473695393481,3.30549492033717,2.80914918694938,2.81234758811988,2.79927316827162,"434"
"438/112.9857mz/8.96min",3.57012944584827,3.5891799585868,3.66035923276504,3.4787565915107,3.62359120028101,3.60975364916682,"438"
"439/248.9603mz/8.97min",2.86215834224821,2.87054177055627,2.86492179094368,2.63184560237137,2.64684753221198,2.64301957395512,"439"
"440/132.8678mz/8.97min",3.45975474933131,3.47119406728421,3.48442301478583,2.97992780803008,2.88415229364116,2.97143281490575,"440"
"441/180.9728mz/8.97min",2.29650957546445,2.58713314299094,2.59224737587055,2.46894104947783,2.50372996246123,2.39852575013971,"441"
"443/316.9475mz/8.97min",2.69722023903465,2.76168630693492,2.79169268239495,2.40511953884582,2.47294888952679,2.48575205040422,"443"
"446/381.1737mz/8.98min",2.63427552160503,2.64416296990796,2.66498473572308,2.41078624100297,2.39299822996917,2.40050483697161,"446"
"447/355.1581mz/8.98min",3.00226128658099,2.98106983818272,3.02138698644963,2.97197344947417,2.97075747991008,2.98188636849391,"447"
"454/199.9292mz/9.05min",1.99235529117403,1.92047089785624,2.16695552307313,2.89081409714174,2.8483761056279,2.81177934442498,"454"
"455/183.9342mz/9.05min",3.85720214229406,3.92346315764301,3.75451273988214,3.86451560766616,3.88535792917322,3.86292711551048,"455"
"457/139.9445mz/9.05min",3.41904604938195,3.48164039076715,2.88637478045715,3.25511939757488,3.27068289804283,2.98950294464617,"457"
"458/312.8361mz/9.07min",3.07642751310074,3.01562701769681,3.03910901428877,2.95354078410747,2.96686022922107,2.95738251148208,"458"
"459/427.2337mz/9.08min",2.92605510277461,2.87831301898946,2.91180255689298,2.14562204544596,2.18428311489339,2.13781342847167,"459"
"460/124.0015mz/9.09min",2.27489230386281,2.59857995840088,2.58500165641361,2.5234855353631,2.52099225130085,2.54051394700698,"460"
"461/139.9445mz/9.1min",3.00286424026298,2.99045857183526,3.48589467111394,2.97598626750598,3.01086208245505,3.37437300113908,"461"
"464/355.1581mz/9.15min",2.55359349411992,2.50700658656066,2.48920358075865,2.48892492142868,2.51010385982008,2.468028367986,"464"
"465/693.4408mz/9.16min",2.91690575508222,2.90202740140426,2.81509223596573,2.69492408102201,2.69764703713197,2.67873872194965,"465"
"467/411.3843mz/9.34min",2.66114343435309,2.65265714246009,2.70555546658194,2.53647964654733,2.53075283456243,2.54618944075711,"467"
"471/101.9809mz/9.61min",2.52601424522,2.73619138509373,2.73755956592169,3.06842790688341,2.8527107427413,3.11492228754366,"471"
"474/248.9604mz/9.61min",2.76703837023992,2.80822544132447,2.81682760997731,2.88932317967546,3.22194978458552,3.21657699785796,"474"
"479/124.0015mz/9.61min",2.2848134959623,2.47312850488479,2.14170774754191,2.75193509185706,2.72317195144188,2.78604088717409,"479"
"484/495.3147mz/10.01min",3.07480312818146,3.0770350024579,3.13603164299719,2.95399385711879,2.92461809474769,2.93787259027251,"484"
"485/496.3173mz/10.01min",2.63774748405804,2.63896746203209,2.70206702499896,2.51025585514902,2.48668358682166,2.49479447649773,"485"
"488/124.0015mz/10.02min",2.49183321977637,2.44506283188156,2.52600401916916,2.68985570879191,2.7476439851227,2.68130790645917,"488"
"489/101.9809mz/10.01min",2.65392341349644,2.67178375247254,2.70960264124725,2.78428733760238,2.80948494701585,2.7672858355227,"489"
"490/248.9604mz/10.17min",3.11827748025828,3.09578209971576,3.10144282246157,2.85274538026121,2.89323853850297,2.87373498540307,"490"
"493/134.8651mz/10.16min",2.43102300723358,2.57152257989059,2.41699963435983,2.33505837401297,2.59449508995904,2.5802396701795,"493"
"496/132.8678mz/10.17min",2.59926500159665,2.73117432033134,2.54508924995774,2.71526093966521,2.73420048644883,2.70622145334619,"496"
"498/102.9568mz/10.18min",2.6093958474733,2.55992083484346,2.58212764802246,2.65574942285314,2.86006174317596,2.65999095904874,"498"
"500/112.9857mz/10.19min",3.92667301911929,3.86456638121173,3.89418670493693,3.79355513199338,3.80821287264952,3.77748038099166,"500"
"501/180.9729mz/10.18min",2.92505378454746,2.88365574177652,2.91954606684153,2.56625779071613,2.5878621745351,2.55342497798752,"501"
"503/384.9352mz/10.23min",2.78619038988141,2.77802004936473,2.76793361642882,2.01325425138925,2.00519404294213,1.99209296919736,"503"
"505/316.9477mz/10.2min",3.03559781810837,3.0262879034383,3.01975773789806,2.39900886323073,2.51167987112182,2.49552842685576,"505"
"508/807.5036mz/10.26min",2.35120488883325,2.21935384155528,1.85039378628589,3.00494076102049,3.00983897163109,3.0404884282176,"508"
"509/863.5659mz/10.26min",2.35801332532191,2.34158305385129,3.04872684949656,3.0684060896245,3.12460978401353,3.11367212085322,"509"
"511/835.5352mz/10.27min",3.49414468799892,3.41454478090866,3.32709510492052,3.37648145747077,3.35521370959494,3.35449052974554,"511"
"512/599.3204mz/10.31min",2.78794299842604,2.83578290871951,2.7704425390964,2.00946954974209,1.94933379813101,2.0513360286126,"512"
"514/716.5242mz/10.33min",2.22690453993511,2.43620565435666,2.41944385229478,2.95492144954076,2.98115356718665,2.90670935640529,"514"
"517/192.9287mz/10.36min",2.65621803578225,2.58307717737955,2.56720867696887,2.40638788048144,2.41741815062329,2.40746568658327,"517"
"518/126.8809mz/10.42min",2.53875348888139,2.46545962201922,2.42805839538489,2.74048612690391,2.75315392807364,2.74264802590695,"518"
"519/170.8708mz/10.42min",2.4195381250637,2.33741248790425,2.30446476727437,2.60649663449388,2.63218187792766,2.61615281578381,"519"
"521/136.8629mz/10.42min",2.95811028094078,2.92069625222271,2.91212743071642,2.90726821381681,2.92459752276492,2.9169755016762,"521"
"522/132.8678mz/10.42min",3.46601375954726,3.43405733253697,3.42226080922301,3.41739685592977,3.43234211976619,3.42037294528468,"522"
"523/134.8655mz/10.42min",3.47012281364865,3.43966656340025,3.42336570671277,3.43652818061816,3.44768466270617,3.4414500319428,"523"
"524/160.8421mz/10.44min",3.18728829164756,3.1231324930325,3.09828355694225,3.49292206810692,3.5025100512616,3.49065499542572,"524"
"525/162.8391mz/10.44min",3.15947817470689,3.09712535531742,3.07090466742988,3.4633844407922,3.47423755386084,3.46242258697045,"525"
"526/164.836mz/10.44min",2.63119106117049,2.55852077151134,2.53399686219542,2.94406966887056,2.95794593618059,2.94502590615342,"526"
"529/205.8396mz/10.45min",2.78424646877745,2.74671117098096,2.72800026609295,2.84605332870347,2.85290373582577,2.8293048564598,"529"
"530/197.8079mz/10.45min",2.33177754295879,2.31845362312563,2.28654148111178,2.58711963905378,2.56832540483333,2.55685137839136,"530"
"531/207.8367mz/10.45min",2.75998317606486,2.72491152829373,2.70244333412254,2.82952144748856,2.83488251583765,2.80632472606643,"531"
"532/189.858mz/10.49min",2.36165196489814,2.29502102627232,2.26974232706607,2.76969841746251,2.79186318642392,2.77339826879702,"532"
"533/187.861mz/10.49min",2.69655236583038,2.51173013659416,2.48354065809843,3.00791170818349,3.01532238775293,3.0000206281892,"533"
"535/174.956mz/10.54min",3.92648237396968,3.9190977485066,3.91791749065811,3.86199014251371,3.86871935765175,3.82694553915866,"535"
"536/191.9462mz/10.54min",3.18020505281958,3.20976441525008,3.22999039938844,3.04888361423401,3.18364162127816,3.09248963147548,"536"
