sample_name,filepath
Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML,Yeast_HE_D5-Ctrl_a_neg_20190515_Run37.mzML
Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML,Yeast_HE_D5-Ctrl_b_neg_20190515_Run40.mzML
Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML,Yeast_HE_D5-Ctrl_c_neg_20190515_Run43.mzML
NEG_D5-227-C3-a_Run275.mzML,NEG_D5-227-C3-a_Run275.mzML
NEG_D5-227-C3-b_Run278.mzML,NEG_D5-227-C3-b_Run278.mzML
NEG_D5-227-C3-c_Run281.mzML,NEG_D5-227-C3-c_Run281.mzML
