"","PC1","PC2","PC3","PC4","PC5","PC6"
"389/215.139mz/2.0min",-0.010663,-0.0053685,0.027639,0.016098,-0.0035048,-0.55423
"396/282.1195mz/2.06min",-0.0092062,-6.9734e-05,-0.0084284,0.014635,-0.011627,0.011908
"401/209.0922mz/2.07min",-0.015362,0.011035,0.023338,0.019647,-0.037677,0.064834
"403/227.1026mz/2.09min",-0.014687,0.00090503,0.015462,0.010493,-0.036691,0.059254
"405/249.0845mz/2.09min",0.010073,0.0026939,0.014395,-0.0089993,-0.028353,-0.30094
"406/220.118mz/2.11min",-0.010288,-0.0012521,0.00068971,0.019298,-0.0098071,-0.01189
"407/242.0998mz/2.11min",-0.012344,-0.0030929,-0.00035273,0.020172,-0.01073,0.036418
"409/232.1543mz/2.11min",-0.0026006,0.0090472,-0.014241,0.02533,-0.015335,0.035615
"414/185.0784mz/2.16min",0.00023969,-6.7138e-06,-0.012001,0.025796,-0.022555,-0.036621
"417/228.1343mz/2.18min",0.0018222,0.0094695,0.0097915,0.017234,-0.0084637,-0.024106
"418/242.1862mz/2.19min",-0.0036719,0.0075324,0.0043974,0.014733,-0.013682,-0.024262
"421/188.0706mz/2.21min",-0.0056741,-0.0052989,0.023801,0.013297,-0.00065019,-0.0045973
"422/205.0972mz/2.21min",-0.002224,-0.0026781,0.024331,0.013639,-0.0027335,0.024147
"423/113.0597mz/2.22min",-0.026439,-0.00070916,0.043558,0.049638,-0.060678,0.018587
"424/217.1047mz/2.21min",0.0038506,-0.0022436,0.0077434,-0.065863,-0.044257,0.014178
"429/245.1495mz/2.25min",-0.023509,-0.0092344,0.0035761,0.026285,-0.0012445,0.022683
"430/267.1316mz/2.25min",-0.022635,-0.0033981,0.011183,0.028293,-0.015889,0.011406
"432/215.1391mz/2.26min",-0.0012724,0.002764,0.0070244,0.01183,-0.0096255,-0.036694
"434/285.1345mz/2.27min",-0.0019424,0.0051584,0.004706,0.015877,-0.008521,-0.01806
"435/270.1923mz/2.28min",-0.0058124,0.00020576,0.0029986,0.012309,-0.0044792,-0.013439
"436/231.1702mz/2.29min",-0.013747,-0.0060955,0.026309,0.019749,0.0054936,0.011938
"438/276.1317mz/2.3min",-0.0099086,-0.010102,0.01391,0.024562,0.0039332,0.0061584
