"MetaboAnalyst_ID","X2024_NEG_Y.EV_1_CTRL_Run89.mzML","X2024_NEG_Y.EV_2_CTRL_Run118.mzML","X2024_NEG_Y.EV_3_CTRL_Run139.mzML","X2024_NEG_Y.p11_1_Run98.mzML","X2024_NEG_Y.p11_2_Run127.mzML","X2024_NEG_Y.p11_3_Run151.mzML","shared_name"
"130/156.0666mz/2.06min",2.50664424060001,2.57154213141277,2.61250633603344,2.31681147578816,2.40771731845953,2.42457614195081,"130"
"131/378.1338mz/2.1min",2.47268922506693,2.4348604615392,2.50397791357379,2.28850664452404,2.37209211842351,2.38311443222083,"131"
"133/328.9796mz/2.12min",2.32846379446489,2.30785920812196,2.25393348585127,2.29376467218098,2.36357851750704,2.31102009501311,"133"
"134/117.0558mz/2.12min",2.65599344910751,2.68780372229871,2.93699227005961,2.73335295549422,2.69511670696091,2.72278628205476,"134"
"135/288.0725mz/2.17min",1.8449426812059,1.74595273514024,2.26040897338176,1.95585402040701,1.87695486097889,1.92736509508397,"135"
"136/322.0603mz/2.29min",2.06408031485695,1.78198552966429,2.44927604015993,1.815741261094,1.85762202596698,1.89921667742853,"136"
"138/290.0882mz/2.33min",2.60767101325945,2.61661498546462,3.00798155580561,2.71799628502267,2.59748345975132,2.67414618003194,"138"
"142/129.0558mz/2.44min",2.13308993377764,2.23608312590331,3.08634972855228,2.78043745350014,2.5096954824864,2.60407257314605,"142"
"144/237.0881mz/2.52min",2.20147300811487,2.17885732954909,2.18886812381924,2.0062202404941,2.06462767099431,2.15182800019128,"144"
"146/175.0612mz/2.52min",2.75145705107565,2.79557643873202,3.08302544050813,2.87642865524886,2.82160215879808,2.79994526310308,"146"
"148/407.1206mz/2.6min",2.22524080969652,2.23608606043291,2.26193136408327,2.07701009416121,2.18149293242092,2.19850214073549,"148"
"149/373.0055mz/2.7min",2.50584868580796,2.46283851490305,2.45924564767217,2.50617349582047,2.50279914660335,2.54500814073786,"149"
"150/178.0509mz/2.72min",2.34465667904778,2.30805948896543,2.29112642404077,2.08913459078394,2.19075107118943,2.14061506447532,"150"
"151/298.0933mz/2.72min",2.55147305777501,2.52220562348966,2.49783137015151,2.30758843051523,2.42250497231804,2.35347993946406,"151"
"154/304.1038mz/2.77min",2.83045353714939,2.82402715374984,3.2105931604273,2.90253017054269,2.80253824352216,2.87868099844511,"154"
"157/370.9898mz/2.77min",2.08251422572329,1.82176083066913,1.77993797593056,1.8424661762077,1.80113602278044,1.81416248119884,"157"
"159/157.0506mz/2.8min",2.66204496020581,2.68685191102828,2.98706218547968,2.77741924733777,2.74386169461549,2.7078298793509,"159"
"160/136.0404mz/2.83min",2.96324388649816,2.97547028699956,3.15788742633275,2.8629358636708,2.86808472239828,2.89663105802224,"160"
"161/265.0176mz/2.83min",2.43622560960485,2.42061250037918,2.39372011568689,2.42991488456926,2.44374021425227,2.47955596523483,"161"
"166/131.0714mz/2.93min",2.90967672656666,2.92065170877384,3.1364846574169,2.92069335145515,2.88544651367061,2.92107901804512,"166"
"168/389.1564mz/2.95min",1.99049383360275,1.99489902633965,2.40887679165753,2.06233851247884,1.96387699003839,2.03192406643214,"168"
"171/338.0883mz/2.98min",2.32351577814429,2.32426089087087,2.72161210871809,2.42369111549527,2.30573181049479,2.37442412193222,"171"
"174/310.0569mz/3.0min",2.48275591723669,2.47097079277651,2.83920855724233,2.56939679932145,2.47425549101346,2.51545463221261,"174"
"180/165.0557mz/3.13min",2.43459145329576,2.42932588161667,2.66241954007765,2.43168787361386,2.41912532681994,2.45284591577763,"180"
"181/189.0768mz/3.13min",1.94500790311158,1.94748649363862,2.22223581444688,2.02652816156404,1.98416141041864,1.89353589771132,"181"
"183/164.0353mz/3.14min",2.40694425965157,2.43212251741919,2.72582204106618,2.4091283978326,2.35452219009262,2.38893721437578,"183"
"184/265.0176mz/3.17min",2.72655265794744,2.66769868931201,2.62356119994008,2.7200659520336,2.68633297178831,2.71517514190064,"184"
"185/286.0933mz/3.24min",2.0488391581382,2.03562763488582,2.43131405624824,2.10812793718337,2.01874778329899,2.08287692383057,"185"
"186/224.0928mz/3.24min",1.86776964149733,1.80526928969354,2.25817706484458,1.93802521451184,1.7835859927163,1.90908638868051,"186"
"187/403.172mz/3.28min",2.65189337590025,2.64032505815429,3.01559870694659,2.70125092553581,2.6227300510183,2.69625848188536,"187"
"193/421.0056mz/3.4min",2.70639038422808,2.64075718654047,2.63226405053605,2.68032685738056,2.68769989683879,2.71321631334442,"193"
"194/320.0777mz/3.4min",1.93345511505762,1.91099220390389,2.30771229457612,2.01091671020495,1.91653100959811,1.93593930661601,"194"
"196/249.0227mz/3.49min",3.02528676100854,3.01735308942684,3.00241131355119,3.04463326476582,3.05366991812677,3.05788313484137,"196"
"197/582.981mz/3.51min",2.05875966275555,2.0327626783147,1.99262861759182,2.03851314610192,2.06882516771798,2.0581960589291,"197"
"198/279.9958mz/3.52min",3.50159149288073,3.45393713810337,3.44655048570618,3.49656931438552,3.48411633829825,3.50001745501882,"198"
"199/560.9991mz/3.52min",2.77295629786805,2.7531940838039,2.72156469664432,2.78510705289371,2.76351423701604,2.82402487921175,"199"
"202/417.1877mz/3.55min",2.03148676875959,1.97616160885137,2.40516577862461,2.08642593077276,1.99959735755857,2.0739571329546,"202"
"203/405.0107mz/3.6min",3.4971979797293,3.47146303586145,3.40397075150292,3.481448755843,3.47448987501978,3.51179881647234,"203"
"204/407.0044mz/3.6min",2.32617500532018,2.30323846851137,2.25315813883712,2.31008880462302,2.29815966719441,2.34125915604115,"204"
"206/406.0138mz/3.6min",2.80395948779117,2.72611205075699,2.68476718954589,2.72842410244254,2.74447258378961,2.79011767299691,"206"
"208/421.0056mz/3.84min",1.89085881900321,1.82723895220128,1.90796130184989,1.89895769185164,1.99460738095017,1.95874060782702,"208"
"209/309.1014mz/4.0min",1.82243712131881,1.82014166455284,1.81555744889223,1.83912749762441,1.82243085093567,1.86022898164037,"209"
"210/605.0258mz/4.05min",2.02841422246368,2.03021270533981,2.00885548477962,2.10840253347551,2.13014116554739,2.138136178037,"210"
"216/497.0371mz/4.41min",2.16639965005786,2.12158371582752,2.10569435660918,2.12175464415197,2.15233822854576,2.17915524100743,"216"
"217/242.1762mz/4.43min",1.90308437869534,1.83897206246492,1.88302070205702,1.85627437091757,1.87629774568985,1.90729278219192,"217"
"220/793.0186mz/4.44min",2.15587386156403,2.16750396161721,2.22787967976809,2.18432125105714,2.2076727322763,2.22432919742347,"220"
"222/422.9768mz/4.52min",2.10481837220459,2.06709999717136,2.05129664996537,2.0897648228076,2.11613526540347,2.12366790867651,"222"
"223/653.0255mz/4.54min",2.08701963969324,2.08722329951045,2.13159110209739,2.11715594464084,2.13767128959841,2.12621256504796,"223"
"225/341.0486mz/4.56min",2.07195269080971,2.05098956609315,2.02632005643268,2.08176827338465,2.09356702202537,2.08434330113051,"225"
"226/404.0444mz/4.56min",1.86351064772427,1.84493689642227,1.78600340271823,1.8727153986403,1.8768846606757,1.84398982087126,"226"
"227/497.0371mz/4.67min",2.40315601236778,2.37512006727131,2.3733024598229,2.40316441683954,2.40094827003288,2.41565656717111,"227"
"229/228.9699mz/4.74min",1.90935447021467,1.89515401040435,1.88875619026004,1.89514061870439,1.90540724372118,1.8929947716612,"229"
"230/229.9645mz/4.74min",2.99402991758677,2.98718337173114,2.98468415050148,2.99112780420055,2.99388991137749,2.99654589715788,"230"
"233/637.0305mz/4.74min",2.93030972274488,2.94881149691023,2.97186918418951,2.96585808614957,2.94726531775186,2.98132430910347,"233"
"235/230.9678mz/4.74min",1.87566461368284,1.86913802514797,1.89206254474181,1.89175231181223,1.88550802932985,1.89565580267176,"235"
"236/268.9857mz/4.76min",1.83192447483615,1.85815097939644,1.87031805371918,1.91951702240675,1.88888960229721,1.89249969988225,"236"
"237/266.9888mz/4.76min",2.34621744301341,2.36024539265284,2.36540914444353,2.39426228430067,2.36657543937719,2.38537749375666,"237"
"238/426.9678mz/4.92min",3.15373958225925,3.30076566583839,3.17394636012846,3.08735616684142,3.22088995986839,3.16677683530716,"238"
"239/481.0421mz/4.92min",2.89219032258886,2.83728147180823,2.91967701484453,2.904582781886,2.89114456554163,2.91119457515875,"239"
"240/544.0379mz/4.92min",2.50366722094751,2.45656930935297,2.51480657520439,2.50028365692795,2.50622955806993,2.51274999181676,"240"
"251/241.8989mz/5.51min",2.46550894326891,2.0740631445573,0.932174791964928,1.88854833384491,1.22254778050389,2.34899901095834,"251"
"252/569.2734mz/5.7min",1.85538646487119,1.96828648718125,1.82650300000178,1.67051549762481,1.74929015630805,1.71229490770316,"252"
"253/450.2625mz/5.74min",2.44475362837993,2.35030152028829,2.25104006379692,2.02001971988654,2.10233682940605,2.12389575729737,"253"
"255/538.3152mz/5.79min",2.65756435143603,2.57155781811227,2.38831280357587,2.19522325794819,2.24513155923116,2.27513365940714,"255"
"258/265.1479mz/5.88min",0.818262190645808,1.48939734629888,1.69577471464289,1.95302923735638,1.92677978428142,2.08248171940047,"258"
"259/450.2625mz/5.85min",2.4646804574849,2.36065612233435,2.23599003880685,2.10159080293736,2.19809441789045,2.19012279395156,"259"
"263/538.3152mz/5.89min",2.57321352888787,2.47877172683681,2.28498275575446,2.15601623127263,2.22401469893247,2.22708323663148,"263"
"272/656.1114mz/6.14min",1.94910615122194,1.71861946692934,1.9692791306311,1.65400611518845,1.68385218889384,1.90013486681003,"272"
"276/452.2782mz/6.24min",2.42406935875559,2.35119964589827,2.24067072849741,2.02932009978147,2.17079057118448,2.18365443653396,"276"
"277/571.289mz/6.25min",1.20763548652357,2.73007503658514,2.56476914214366,2.3921355231889,1.03089578501916,1.06665226608237,"277"
"278/496.2681mz/6.27min",2.33814068974067,2.26831046100697,2.06525752567348,1.84691857041931,1.94914133146824,1.9763576339381,"278"
"279/311.1687mz/6.32min",1.24322194916635,2.03725535654763,2.26140446053745,2.13220555062164,1.89027524105142,1.69214619525554,"279"
"280/720.1238mz/6.29min",1.97605507632702,1.94987928741277,1.93973892288421,1.78896592441739,1.85425470002692,1.88575154386371,"280"
"281/265.1809mz/6.3min",2.11060941723449,2.09622355992413,2.18447772399253,1.95834129181793,1.96304039590003,1.90767161637839,"281"
"282/540.3309mz/6.3min",2.58546800594332,2.47533015232596,2.34435074534561,2.15359709094681,2.25772456124979,2.26448958063572,"282"
