row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-p12_1_Run95.mzML Peak area,2024_NEG_Y-p12_3_Run133.mzML Peak area,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-p12_2_Run112.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,Unnamed: 19
350,753.4562139829982,7.0620894,,,,,,,,,,,0.0,970284.25,0.0,4080159.8,0.0,776398.5,
399,753.4562339281947,7.315330499999999,,,,,,,,,,,0.0,6222798.5,0.0,248046.22,0.0,295190.03,
530,754.4637771657685,10.284409,,,,,,,,,,,0.0,78719.51,966270.0,48983.7,277298.9,66188.42,
457,754.4641182256433,8.255831,,,,,,,,,,,0.0,38246.21,198487.38,106369.55,77365.33,34776.16,
533,758.4979473463019,10.297202,,,,,,,,,,,415185.34,675844.94,0.0,967626.9,0.0,815347.06,
445,758.497964790128,8.050871,,,,,,,,,,,599773.3,757335.4,0.0,3216351.2,0.0,605291.0,
420,758.4979833957836,7.758775999999999,,,,,,,,,,,162721.27,670270.5,0.0,610101.3,0.0,3241736.2,
415,760.5134336536438,7.577433,,,,,,,,,,,1029994.6,954549.1,0.0,513865.3,7524608.5,440994.97,
397,765.1667657542371,7.375435,,,,56.0,,,,,,,335862.5,339700.44,64474.285,339609.38,307430.72,486144.97,
370,765.166839427854,7.1425667,,,,30.0,,,,,,,1639900.9,1529222.1,444783.8,1634435.6,883390.06,2202159.0,
348,765.1668545274515,6.989977400000001,,,,58.0,,,,,,,1677054.2,1354008.5,538004.0,1522464.5,1086831.0,2039658.6,
333,765.1668778737647,6.814296700000001,,,,35.0,,,,,,,336832.3,271792.88,125168.98,319156.72,207725.62,429157.72,
453,776.5448358403086,8.158844,,,,,,,,,,,4893742.0,97495.65,0.0,234655.9,0.0,116220.336,
313,776.5450507609497,6.6386576,,,,,,,,,,,276408.56,10696677.0,0.0,1760148.8,0.0,1177774.2,
535,776.5452074256966,10.3896885,,,,,,,,,,,2432343.0,2801544.5,0.0,5849617.0,0.0,5069826.0,
528,779.4717801958847,10.258589,,,,,,,,,,,0.0,2746455.8,0.0,0.0,0.0,5517.4907,
449,779.4719087988001,8.093046000000001,,,,,,,,,,,0.0,2059126.0,0.0,5722.4775,0.0,0.0,
31,781.2016773852138,0.38461378,,,,11.0,,,,,,,466373.03,369648.6,904814.1,594299.0,851554.75,112228.41,
527,781.4872804957026,10.262176,,,,,,,,,,,110185.49,0.0,0.0,670878.2,0.0,450238.78,
396,782.1569727526097,7.365511,,,,56.0,,,,,,,65117.1,115116.64,226794.06,111309.055,239391.53,145436.16,
329,782.1569777455464,6.8018117,,,,35.0,,,,,,,177542.0,255391.56,515145.4,259322.86,448070.1,300458.72,
369,782.1569791679558,7.1425667,,,,30.0,,,,,,,556278.9,811981.0,1620650.6,819760.7,1682981.0,1013296.6,
349,782.1569944903149,6.991082700000001,,,,58.0,,,,,,,802445.4,1013796.3,2064156.5,1126458.9,1913381.1,1305847.5,
277,784.1361522117598,6.217115,,,,,,,,,,,77161.79,75661.695,130373.875,80716.5,115571.49,131785.25,
309,784.136165078688,6.568689,,,,,,,,,,,203237.66,228258.69,352306.38,237662.25,352835.53,283996.62,
295,784.1361952755059,6.4052205,,,,,,,,,,,317211.9,366142.1,518171.47,373258.94,496557.3,464782.28,
217,793.0186053255867,4.429017,,,,48.0,,,,,,,922359.9,1165846.8,865492.7,968187.06,947821.25,1099741.0,
523,793.4876130775302,10.258266,,,,,,,,,,,0.0,647707.94,0.0,489006.28,0.0,114066.7,
536,802.5606216313942,10.418894,,,,,,,,,,,4413045.0,502130.8,0.0,2334037.5,0.0,1037539.94,
363,802.5606539472865,7.091226600000001,,,,,,,,,,,1007767.4,17919346.0,0.0,4394122.0,0.0,22262098.0,
386,802.5606712813045,7.2914553,,,,,,,,,,,2334013.2,3411780.2,0.0,24113368.0,0.0,2668183.8,
520,805.4875796645321,10.258225,,,,,,,,,,,0.0,2647066.8,0.0,421321.75,0.0,343018.16,
402,805.4879108101009,7.392885700000001,,,,,,,,,,,0.0,1300225.1,0.0,131095.56,0.0,0.0,
521,806.4907351341982,10.255616,,,,,,,,,,,0.0,1563723.5,0.0,173143.05,0.0,146259.67,
522,807.5017697125055,10.261446000000001,,,,29.0,,,,,,,6430610.0,421028.66,0.0,4109039.2,49545.562000000005,3862098.2,
204,811.0291750256653,3.6003597000000003,,,,32.0,,,,,,,356626.66,331833.03,319416.56,324489.5,336302.72,282409.06,
529,821.518909614992,10.265708,,,,,,,,,,,0.0,668704.25,0.0,0.0,247063.77,129987.36,
461,825.1075940787737,8.277463000000001,,,,,,,,,,,341284.16,207047.48,283730.94,284519.1,302981.44,209368.5,
403,829.1792741550497,7.407495,,,,,,,,,,,444453.03,436804.75,260535.6,463493.66,404351.8,626604.94,
357,829.1793106827981,7.052516499999999,,,,1.0,,,,,,,1151977.8,993048.7,347284.75,1080357.5,715131.2,1638869.2,
375,829.1793168524105,7.1966577,,,,50.0,,,,,,,1584054.5,1382289.4,406564.38,1482769.1,909618.75,1997162.9,
338,829.1796206177601,6.903248,,,,16.0,,,,,,,229268.97,187275.16,82584.17,189472.33,135556.56,310842.78,
69,833.0465259134762,0.5215969,,,,,,,,,,,1060643.4,204629.67,160152.6,154247.56,273422.0,1712211.8,
52,833.0465686914736,0.45463753,,,,,,,,,,,139505.77,48026.363,31666.33,61728.234000000004,55908.187999999995,276624.9,
519,833.5185729904027,10.260126,,,,,,,,,,,3764085.8,133733.53,0.0,48608.195,73217.055,1453205.1,
459,833.5191083857958,8.236044999999999,,,,,,,,,,,545976.75,0.0,0.0,0.0,0.0,40693.055,
451,833.5192469028212,8.149116000000001,,,,,,,,,,,225207.44,41863.508,0.0,0.0,0.0,208797.98,
517,834.5218631297729,10.255196,,,,,,,,,,,1654630.2,46622.52,0.0,5187.371,18555.863,633408.44,
525,835.5344814816257,10.263252,,,,29.0,,,,,,,12823303.0,1521123.5,0.0,9839231.0,5299835.0,5535818.5,
359,846.1693389474975,7.051989999999999,,,,1.0,,,,,,,521407.5,688363.6,1460922.4,758088.8,1458623.5,911850.56,
374,846.1693390071533,7.1966577,,,,50.0,,,,,,,512837.75,722055.56,1438480.9,739304.56,1516737.6,895763.6,
401,846.1693779251374,7.4003143,,,,,,,,,,,84464.65,146752.67,255463.03,145319.19,271714.7,259695.1,
337,846.1694026630151,6.8959394,,,,16.0,,,,,,,115255.32,132411.95,335415.7,160489.22,279943.4,193672.34,
526,863.5640953641297,10.263252,,,,,,,,,,,23128.81,2584737.0,0.0,2850617.0,2464543.0,487551.6,
404,893.1917201838237,7.4276795,,,,,,,,,,,520707.97,473375.22,432675.56,506867.88,557522.1,662909.8,
381,893.1917449246163,7.2605863,,,,46.0,,,,,,,1220396.9,1139810.0,354495.12,1235049.1,804185.25,1686354.0,
366,893.1917668678852,7.108353,,,,9.0,,,,,,,1013104.3,650634.75,222991.58,859201.94,471607.62,1146312.0,
347,893.1922432746983,6.972055999999999,,,,22.0,,,,,,,151109.61,116851.555,12637.223,108723.1,75728.35,160695.7,
237,909.0176956322713,4.923025599999999,,,,,,,,,,,178486.14,610199.56,177093.1,336003.25,647804.7,295000.0,
380,910.1819258419547,7.246758,,,,46.0,,,,,,,456104.5,599856.0,1147151.9,618345.25,1191039.4,774061.44,
365,910.1819770982788,7.1073704,,,,9.0,,,,,,,309226.03,463555.9,981420.25,612630.8,982499.3,600235.9,
405,910.181988730843,7.4316773000000005,,,,,,,,,,,77285.69,137189.25,224523.94,136033.97,200629.47,261815.9,
346,910.1821406509594,6.9697949999999995,,,,22.0,,,,,,,53091.973,95413.76,210434.3,128311.31,189128.56,148446.69,
384,957.2039984546286,7.297341,,,,,,,,,,,968730.7,815951.75,287269.44,969956.56,691311.4,1328739.5,
409,957.2040319499088,7.46374,,,,,,,,,,,472979.56,474704.5,445433.6,499620.5,550130.6,680608.25,
373,957.2041260668723,7.156748299999999,,,,30.0,,,,,,,528112.6,495399.3,109972.35,506594.62,293350.38,702193.1,
406,974.1940751486699,7.446239500000001,,,,,,,,,,,79306.47,102134.62,179840.84,102180.05,144822.64,222262.38,
356,974.1940925467419,7.0458300000000005,,,,,,,,,,,36850.375,48254.55,125534.78,55239.94,163389.36,48932.484000000004,
383,974.1941282541666,7.2846503,,,,,,,,,,,335688.78,424763.75,833985.3,478557.78,868026.25,586151.25,
372,974.1942014547577,7.153349400000001,,,,,,,,,,,248459.27,343188.78,627665.0,343443.75,812012.5,431277.22,
394,1021.216465768041,7.356142500000001,,,,,,,,,,,655990.5,592055.25,44415.42,705125.25,442072.97,983171.94,
410,1021.2164853005507,7.475143400000001,,,,,,,,,,,412883.03,361029.3,316624.38,408661.94,478672.38,562603.7,
377,1021.2166008439584,7.1992908,,,,50.0,,,,,,,436642.12,302409.3,48366.273,312124.12,173014.38,526584.06,
411,1038.20653946302,7.486573700000001,,,,,,,,,,,81324.48,77883.72,162543.33,93261.86,152872.3,174765.0,
376,1038.2065560815197,7.2007337,,,,,,,,,,,151361.89,215738.66,384533.6,218575.25,463423.8,270557.0,
395,1038.2065587863553,7.342146400000001,,,,,,,,,,,240683.05,315257.12,543008.25,333261.66,598302.0,237487.61,
360,1038.20672481532,7.109103999999999,,,,,,,,,,,8214.214,15105.347,62863.637,34993.258,66401.875,53177.4,
378,1085.2287534208483,7.242723,,,,,,,,,,,220018.45,189791.56,14209.097,180598.8,88616.125,345369.4,
