CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1420	2002	1	0.9918	0.000
1480	1673	1	0.9012	-0.001
1535	2001	1	0.9628	0.000
1691	1720	1	0.981	-108.130
248	1385	1	0.9445	-84.130
1097	1620	1	0.9803	-108.131
1431	1980	1	0.9181	-0.003
1710	1980	1	0.8133	-0.001
1605	1661	1	0.9218	57.024
1602	1720	1	0.9764	-108.130
1610	1703	1	0.9878	-0.000
1206	1719	1	0.8596	23.999
1385	1698	1	0.9745	-0.000
1424	1682	1	0.8938	-0.006
1420	1726	1	0.9646	-26.012
1445	1737	1	0.8671	74.036
1417	1603	1	0.9559	-108.131
1610	1991	1	0.9427	-27.995
1203	1691	1	0.9166	-0.000
718	1445	1	0.9229	-293.225
777	868	1	0.897	24.000
1495	1661	1	0.9866	-0.001
1407	2001	1	0.9005	-0.000
1444	1710	1	0.8364	-18.010
1216	2017	1	0.9465	-24.000
1609	2002	1	0.9973	0.000
1450	1737	1	0.984	-0.001
1444	1449	1	0.9411	-29.028
1424	1450	1	0.8901	87.032
248	1700	1	0.9585	-98.146
1407	1720	1	0.9259	-108.131
1424	1610	1	0.9195	24.000
1455	1707	1	0.9906	-0.002
1183	1700	1	0.9673	9.984
839	1999	1	0.9668	-262.229
1446	1690	1	0.8475	23.999
212	1477	1	0.977	-82.150
1602	2001	1	0.9507	0.000
1272	1558	1	0.9878	24.000
1886	1991	1	0.8938	-57.021
1285	1477	1	0.9682	-14.015
1495	1980	1	0.8862	-2.019
1610	1827	1	0.9006	29.027
1446	1971	1	0.8687	71.037
1753	1827	1	0.915	57.022
1400	1827	1	0.9008	29.026
1602	1691	1	0.9756	-0.000
1495	1827	1	0.9907	-0.004
1122	1477	1	0.9539	9.985
868	920	1	0.932	-0.000
1661	1753	1	0.9196	-57.025
1195	1726	1	0.9715	-26.013
718	1669	1	0.8774	-290.226
1449	1603	1	0.968	-0.000
1621	1710	1	0.8597	-0.000
1444	1719	1	0.9483	-1.033
1444	1690	1	0.9103	-29.028
1602	1609	1	0.9826	-108.130
1455	1624	1	0.9887	-0.002
1272	1698	1	0.9826	24.000
1449	1620	1	0.9505	27.994
1620	2017	1	0.8971	-39.994
1693	1710	1	0.8784	-18.010
1477	1698	1	0.9543	14.015
1097	1216	1	0.8766	-124.125
1183	1385	1	0.9482	24.000
1400	1610	1	0.9906	-0.001
1420	2001	1	0.9328	108.131
248	1558	1	0.953	-84.130
1621	1980	1	0.9705	-0.001
1624	1707	1	0.9804	-0.000
212	1700	1	0.9602	-82.151
1195	1720	1	0.971	-0.000
1446	1737	1	0.8504	71.036
1195	1691	1	0.9651	108.130
1203	1535	1	0.9302	-0.000
1420	1720	1	0.9871	0.000
1195	1407	1	0.9485	108.130
1424	1803	1	0.8622	87.032
1195	2001	1	0.9653	108.130
1691	2002	1	0.9847	-108.130
1449	1542	1	0.9471	108.130
248	1698	1	0.9686	-84.130
1195	1420	1	0.9661	-0.000
718	1206	1	0.9577	-262.230
1449	1673	1	0.8588	5.026
1698	1700	1	0.9827	-14.016
1737	1971	1	0.9835	0.001
1400	1605	1	0.9471	-27.995
1558	1747	1	0.9776	-28.031
1609	1720	1	0.9923	0.000
1203	1407	1	0.9995	0.000
1455	1999	1	0.9887	-0.002
1203	2001	1	0.8963	-0.000
1122	1747	1	0.9742	-4.031
1719	2017	1	0.9068	-39.994
1195	1609	1	0.9764	-0.000
1445	1669	1	0.9098	2.999
1417	1690	1	0.9437	-108.131
1445	1971	1	0.8837	74.037
1661	1991	1	0.9047	-57.025
1726	2006	1	0.8355	-2.016
1610	2021	1	0.9795	0.000
1535	2002	1	0.9609	-108.130
1273	1620	1	0.8655	23.999
1314	2017	1	0.8401	-24.000
1195	1602	1	0.9753	108.130
1407	1691	1	0.9222	-0.001
1400	2021	1	0.9778	-0.001
1609	1726	1	0.9759	-26.012
1417	1449	1	0.9651	-108.130
1216	1620	1	0.8593	15.994
1424	1737	1	0.8801	87.031
1183	1272	1	0.97	0.000
1535	1609	1	0.9663	-108.130
1542	1603	1	0.9375	-108.131
1445	1446	1	0.976	3.000
1605	1886	1	0.9102	57.021
1603	1621	1	0.8707	11.018
212	1385	1	0.9393	-68.135
868	1766	1	0.8724	-48.073
248	1183	1	0.9596	-108.130
1495	1605	1	0.9142	-57.025
1707	1999	1	0.9809	0.000
1545	1766	1	0.9468	24.000
1431	1603	1	0.8366	-11.020
1445	1707	1	0.862	-88.016
1827	1886	1	0.9957	-0.001
1446	1450	1	0.8618	71.037
1535	1691	1	0.9572	-0.000
839	920	1	0.9935	24.000
1285	1558	1	0.9727	-0.000
718	772	1	0.9823	-28.031
1691	2001	1	0.9399	0.000
1407	2002	1	0.9298	-108.131
1407	1609	1	0.9329	-108.131
1610	1753	1	0.9581	-27.995
1183	1747	1	0.9738	-4.030
718	1273	1	0.9656	-262.230
1385	1747	1	0.962	-28.031
1285	1698	1	0.965	-0.000
1698	1747	1	0.9676	-28.031
1449	1690	1	0.9648	-0.001
1444	1480	1	0.8839	-24.001
1400	1424	1	0.9153	-24.001
1661	1980	1	0.8998	-2.018
1605	1991	1	0.9838	-0.001
1273	1719	1	0.8587	24.000
1431	1710	1	0.865	-0.002
1558	1700	1	0.9953	-14.016
1827	1980	1	0.8917	-2.015
839	1707	1	0.9487	-262.229
1206	1480	1	0.9567	1.032
1446	1669	1	0.9315	-0.001
1609	1691	1	0.9878	108.130
1535	1602	1	0.9687	-0.000
1183	1558	1	0.9624	24.000
1603	1690	1	0.9427	-0.001
1400	1753	1	0.9526	-27.996
1400	1661	1	0.8991	29.029
248	1272	1	0.9774	-108.130
2001	2002	1	0.9389	-108.130
1183	1477	1	0.955	9.985
1444	1620	1	0.94	-1.034
1495	1886	1	0.9877	-0.005
777	1707	1	0.8865	-262.229
1449	1719	1	0.9591	27.994
1703	1991	1	0.9354	-27.995
1385	1700	1	0.9803	-14.016
1122	1698	1	0.9547	24.000
777	1455	1	0.8892	-262.227
212	1747	1	0.9686	-96.166
1603	1669	1	0.8332	-24.000
1417	1542	1	0.9712	0.000
1661	2021	1	0.8989	-29.030
1609	2001	1	0.9463	108.130
1097	1719	1	0.9845	-108.131
1480	1693	1	0.9272	24.001
1720	2002	1	0.9901	-0.000
1206	1445	1	0.9367	-30.995
1272	1747	1	0.9762	-4.031
212	1122	1	0.965	-92.135
718	1971	1	0.8624	-219.188
1991	2021	1	0.9422	27.995
1324	2021	1	0.9795	-108.130
1122	1285	1	0.9577	24.000
1753	2021	1	0.9439	27.995
1195	2002	1	0.972	-0.000
1661	1827	1	0.9896	-0.003
1602	2002	1	0.9784	-108.130
1420	1609	1	0.9907	0.000
1449	1710	1	0.8485	11.018
1444	1548	1	0.9697	0.000
1605	1610	1	0.9457	27.994
1444	1603	1	0.9136	-29.028
1542	1690	1	0.9601	-108.131
1605	1753	1	0.9704	-0.001
1620	1719	1	0.9825	0.000
1673	1693	1	0.894	24.002
1464	1545	1	0.9813	-0.001
1450	1803	1	0.9681	-0.000
1700	1747	1	0.9815	-14.015
1886	1980	1	0.8971	-2.014
1324	1703	1	0.9707	-108.131
1285	1700	1	0.9689	-14.016
1803	1971	1	0.9657	0.000
1285	1766	1	0.9433	-40.031
1669	1673	1	0.8288	29.026
1495	1991	1	0.896	-57.026
777	920	1	0.9502	24.000
1753	1886	1	0.9004	57.021
1285	1385	1	0.9584	0.000
1431	1621	1	0.9194	-0.002
1477	1558	1	0.9717	14.015
1285	1747	1	0.973	-28.031
1693	1719	1	0.9692	-1.033
1206	1669	1	0.8952	-27.996
1610	1661	1	0.9027	29.030
1425	1712	1	0.9676	-0.000
718	788	1	0.9832	24.000
1385	1558	1	0.9848	-0.000
1620	1693	1	0.9587	1.033
1445	1450	1	0.8785	74.037
1272	1285	1	0.9619	24.000
685	839	1	0.802	0.101
1424	1971	1	0.8904	87.032
777	1624	1	0.9099	-262.229
1407	1602	1	0.9296	-0.000
1216	1314	1	0.8576	0.000
1400	1703	1	0.988	-0.001
1737	1803	1	0.9574	0.001
1449	1693	1	0.962	29.027
1605	1703	1	0.9371	27.994
1464	1766	1	0.9814	24.000
1827	2021	1	0.8987	-29.027
1726	2002	1	0.9716	26.012
1558	1698	1	0.9877	-0.000
839	1624	1	0.9713	-262.229
1420	1535	1	0.9554	108.131
1272	1700	1	0.9926	9.984
1480	1669	1	0.8988	-29.027
1720	2001	1	0.9397	108.130
1122	1183	1	0.9506	-0.000
1324	1610	1	0.9783	-108.131
1605	1827	1	0.9238	57.021
1420	1602	1	0.9717	108.131
248	1122	1	0.9677	-108.130
1690	1693	1	0.9313	29.028
1477	1747	1	0.993	-14.016
1424	1703	1	0.9168	24.000
1385	1477	1	0.9562	-14.015
1495	1753	1	0.904	-57.026
1661	1886	1	0.9829	-0.004
777	1999	1	0.9036	-262.229
1272	1385	1	0.9723	24.000
1703	2021	1	0.9806	0.001
1400	1991	1	0.9428	-27.996
1407	1420	1	0.9245	-108.131
1827	1991	1	0.906	-57.022
1703	1753	1	0.9498	-27.995
1535	1720	1	0.9607	-108.130
1420	1691	1	0.9786	108.130
1603	1693	1	0.9361	29.028
685	777	1	0.8377	0.101
777	839	1	0.9675	-0.000
212	1285	1	0.9607	-68.135
1445	1455	1	0.8565	-88.013
1477	1700	1	0.9751	-0.001
1203	1602	1	0.9241	-0.000
1624	1999	1	0.9991	-0.000
839	868	1	0.9345	24.000
1272	1477	1	0.9648	9.985
1690	1719	1	0.9271	27.995
1206	1273	1	0.9827	-0.000
1446	1603	1	0.8371	24.000
1324	1400	1	0.9761	-108.130
1444	1693	1	0.9417	-0.000
1720	1726	1	0.969	-26.012
1624	1726	1	0.8326	-2.013
1450	1971	1	0.9944	0.000
1216	1719	1	0.8624	15.994
1673	1690	1	0.8493	-5.026
1620	1690	1	0.9203	-27.995
1425	1803	1	0.8379	31.990
1122	1272	1	0.9587	0.000
839	1455	1	0.9554	-262.227
1206	1620	1	0.8478	23.999
1183	1698	1	0.966	24.000
212	1558	1	0.9573	-68.135
1605	2021	1	0.946	27.994
1753	1991	1	0.9588	-0.000
1195	1535	1	0.9895	108.130
1407	1535	1	0.9352	-0.000
1309	1414	2	0.8954	-0.000
1663	1962	3	0.8304	0.000
1663	1740	3	0.8963	0.080
1675	1740	3	0.8459	-107.929
1740	1962	3	0.8261	-0.080
326	385	4	0.9463	-14.016
385	571	4	0.9551	-28.031
442	539	5	0.9067	-14.016
442	444	5	0.791	-35.977
619	622	5	0.8979	-35.976
539	728	5	0.8044	-28.031
475	539	5	0.7967	-14.016
477	543	5	0.8042	-14.016
619	728	5	0.7216	-14.016
475	477	5	0.8528	-35.977
444	622	5	0.9226	-28.031
442	619	5	0.9138	-28.032
539	543	5	0.869	-35.977
543	622	5	0.9373	-14.016
475	648	5	0.8593	-28.031
725	728	5	0.8163	35.976
539	619	5	0.9762	-14.016
477	622	5	0.7702	-28.031
477	646	5	0.7982	-28.031
444	543	5	0.9486	-14.015
543	725	5	0.8309	-28.031
444	725	5	0.7976	-42.046
622	725	5	0.7212	-14.016
218	963	6	0.9185	-84.130
200	850	6	0.8779	-92.135
218	850	6	0.9576	-108.130
1070	1177	6	0.9111	0.000
921	945	6	0.8657	0.000
1044	1317	6	0.84	-40.031
202	945	6	0.8244	-92.136
1042	1402	6	0.8557	0.036
200	963	6	0.9186	-68.135
963	1068	6	0.9746	-14.016
963	1042	6	0.9341	-28.031
1177	1748	6	0.8316	120.043
1402	1748	6	0.8633	29.027
963	1748	6	0.9316	1.032
1043	1044	6	0.8126	1.003
1128	1694	6	0.8188	91.016
1027	1116	6	0.8905	23.999
1128	2014	6	0.8445	91.016
963	2014	6	0.9137	-27.995
850	963	6	0.8832	24.000
1553	2014	6	0.8849	0.000
1128	1748	6	0.8206	120.043
963	1694	6	0.8501	-27.995
1128	1402	6	0.839	91.016
1070	1402	6	0.9071	91.016
202	1042	6	0.8717	-54.119
1044	1178	6	0.8358	28.032
1070	1128	6	0.8952	0.000
1402	2014	6	0.8836	0.000
289	1317	6	0.9166	-84.130
1553	1694	6	0.9631	0.000
1070	1694	6	0.8882	91.016
1042	1748	6	0.9963	29.063
1177	1402	6	0.852	91.016
1128	1177	6	0.9761	0.000
1042	1177	6	0.8259	-90.980
963	1402	6	0.8588	-27.995
1177	1694	6	0.8331	91.016
945	1044	6	0.9561	24.001
200	1068	6	0.9256	-82.151
1107	1317	6	0.8127	24.000
1177	2014	6	0.8591	91.016
963	1178	6	0.8757	-14.015
200	218	6	0.8531	15.995
1694	2014	6	0.9115	0.000
1402	1553	6	0.969	0.000
1177	1553	6	0.8439	91.016
850	1027	6	0.8377	-40.031
1128	1553	6	0.8298	91.016
1402	1694	6	0.9717	0.000
218	1068	6	0.9389	-98.146
1070	1553	6	0.9124	91.016
202	1044	6	0.8385	-68.135
850	1068	6	0.8784	9.984
1166	1221	7	0.9962	0.036
855	892	8	0.9329	-0.104
1838	1900	9	0.9243	13.979
1793	1796	9	0.7034	15.995
1762	1788	9	0.9061	-2.015
1762	1900	9	0.7606	29.974
1757	1793	9	0.8244	-2.015
1838	1881	9	0.8893	15.994
1788	1838	9	0.8892	18.011
1798	1881	9	0.8421	18.010
1882	1899	9	0.9275	-2.016
1881	1900	9	0.9548	-2.016
906	1899	9	0.946	-138.177
1762	1798	9	0.7692	13.980
1793	1881	9	0.7013	69.982
849	1838	9	0.8574	-220.218
905	1900	9	0.9194	-138.177
906	1882	9	0.9016	-136.161
849	1900	9	0.8569	-206.240
1778	1793	9	0.7074	-7.982
905	1881	9	0.8693	-136.161
1793	1839	9	0.7197	7.982
905	1838	9	0.9203	-152.156
1788	1900	9	0.8449	31.989
905	1798	9	0.8878	-154.172
1899	1901	9	0.9615	-10.029
849	905	9	0.7897	-68.063
905	1762	9	0.7592	-168.151
1772	1793	9	0.8215	-18.011
849	1788	9	0.766	-238.229
1796	1882	9	0.909	18.010
1839	1901	9	0.9013	13.979
1788	1798	9	0.8388	15.995
907	1839	9	0.9293	-152.156
1788	1793	9	0.7892	-35.977
906	907	9	0.9397	-10.029
1839	1883	9	0.9153	15.995
1796	1899	9	0.9464	15.995
1883	1901	9	0.9738	-2.016
44	89	9	0.9148	0.000
906	1772	9	0.8358	-152.156
907	1778	9	0.8141	-152.156
44	66	9	0.9051	0.000
907	1883	9	0.9481	-136.161
1772	1899	9	0.8855	13.979
849	1798	9	0.8019	-222.234
907	1797	9	0.9561	-154.172
1772	1839	9	0.7927	-10.029
1788	1881	9	0.7833	34.005
1772	1778	9	0.8219	-10.029
907	1901	9	0.9637	-138.177
905	1788	9	0.8954	-170.166
906	1796	9	0.9953	-154.172
849	1881	9	0.7445	-204.224
1778	1901	9	0.8053	13.979
1793	1838	9	0.8835	53.988
1793	1882	9	0.7362	34.005
1772	1882	9	0.8656	15.994
1778	1797	9	0.8341	-2.016
1793	1899	9	0.7289	31.990
89	905	9	0.7324	-435.335
44	905	9	0.7068	-435.335
1757	1881	9	0.7105	67.967
1772	1796	9	0.842	-2.016
1797	1883	9	0.9529	18.010
1762	1838	9	0.7426	15.995
1797	1901	9	0.9389	15.995
1798	1900	9	0.9118	15.995
1778	1839	9	0.8021	-0.000
1796	1797	9	0.9658	-10.029
1797	1839	9	0.964	2.016
1882	1883	9	0.9402	-10.029
66	89	9	0.9452	0.000
