CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
574	745	1	0.9936	0.002
825	1007	1	0.9918	0.000
685	981	1	0.9757	28.029
817	981	1	0.9991	28.030
755	996	1	0.9622	0.000
692	1007	1	0.9606	28.032
583	996	1	0.9907	0.000
574	1002	1	0.9846	0.000
744	825	1	0.9683	28.031
685	745	1	0.9693	0.000
736	749	1	0.9796	-56.060
574	816	1	0.9703	-26.016
744	996	1	0.961	-28.031
683	749	1	0.9924	0.000
565	678	1	0.9963	-0.000
683	817	1	0.9843	28.030
816	996	1	0.977	0.000
736	1002	1	0.9632	-28.030
685	811	1	0.9756	28.030
755	825	1	0.9679	56.062
818	825	1	0.9692	28.031
574	686	1	0.9767	-26.016
817	996	1	0.9671	-26.016
572	1002	1	0.9661	28.031
683	685	1	0.9913	28.032
565	981	1	0.9604	-0.001
686	692	1	0.98	28.031
744	816	1	0.9831	-28.031
692	755	1	0.9884	-28.031
565	683	1	0.9746	-56.061
565	1002	1	0.9625	-28.031
692	825	1	0.9696	28.031
825	996	1	0.9911	-56.062
583	817	1	0.976	26.017
686	755	1	0.9799	0.000
565	749	1	0.976	-56.061
686	996	1	0.984	0.000
583	686	1	0.9725	0.000
678	1002	1	0.9638	-28.030
755	1002	1	0.9588	26.017
685	817	1	0.9771	-0.001
686	816	1	0.9917	0.000
686	1007	1	0.9824	56.063
749	817	1	0.9794	28.030
574	749	1	0.9685	-28.030
565	811	1	0.9604	0.000
685	749	1	0.9926	-28.031
736	981	1	0.9641	-0.000
565	736	1	0.9969	-0.000
692	818	1	0.9873	0.000
749	981	1	0.978	56.060
686	825	1	0.9895	56.062
683	736	1	0.9783	56.061
692	996	1	0.9619	-28.031
574	685	1	0.975	0.002
755	818	1	0.9866	28.031
565	685	1	0.983	-28.029
583	1007	1	0.9886	56.063
678	749	1	0.9786	-56.060
685	736	1	0.9861	28.029
816	1007	1	0.9763	56.063
811	817	1	0.9993	-28.031
745	1002	1	0.9908	-0.001
572	574	1	0.9813	28.031
981	1007	1	0.9636	2.016
811	1007	1	0.9632	2.015
583	825	1	0.9807	56.062
572	583	1	0.9581	2.015
692	744	1	0.9869	-0.000
678	811	1	0.9619	0.001
678	817	1	0.9632	-28.030
692	816	1	0.9862	-28.031
683	981	1	0.9824	56.061
736	817	1	0.9655	-28.030
996	1007	1	0.9991	56.062
744	1007	1	0.9601	28.032
744	755	1	0.9926	-28.031
574	683	1	0.9666	-28.030
572	817	1	0.9618	28.031
