Filename,GF_MC_RCG_Ctrl_1_pos_20210511_Run67.mzML,GF_MC_RCG_Ctrl_2_pos_20210511_Run146.mzML,GF_MC_RCG_Ctrl_3_pos_20210511_Run158.mzML,GF_PF_MC_RCG_1_pos_20210511_Run78.mzML,GF_PF_MC_RCG_2_pos_20210511_Run96.mzML,GF_PF_MC_RCG_3_pos_20210511_Run197.mzML
7790/335.1824mz/4.98min,497269.5,534907.6,619650.4,845468.5,969283.94,1287327.4
7792/245.1131mz/4.94min,501854.84,376896.22,465061.38,28267.322,35350.75,3285.279
7793/547.3178mz/4.98min,2733982.2,2296643.0,2988072.2,428159.3,107944.484,3264.1077
7797/533.2394mz/4.98min,11649.708,3200.2178,23580.156,331693.44,483183.3,91337.266
7799/293.2107mz/5.03min,650197.8,429133.7,601507.5,968609.4,1200880.6,1069790.4
7800/275.2002mz/5.01min,615363.7,474088.16,643702.7,1231782.0,1223336.4,804478.7
7801/295.2264mz/4.99min,3046406.8,1934860.5,3154682.8,4789806.0,4644544.5,4645905.0
7803/313.2481mz/5.0min,221685.95,156059.02,295340.56,1233816.1,928140.44,518919.06
7806/614.329mz/5.0min,173834.45,71103.31,280967.75,87735.65,130606.21,23769.791
7808/277.2159mz/5.0min,2619597.8,1569986.1,2847200.5,4400650.0,4509592.0,4249387.0
7812/335.171mz/5.01min,120606.88,54238.9,299254.06,255925.16,480204.7,96544.08
7816/195.1742mz/5.02min,0.0,0.0,0.0,216847.75,220130.31,277915.5
7817/213.1847mz/5.02min,0.0,0.0,0.0,193320.69,199222.64,245160.61
7818/343.2222mz/5.02min,704105.1,455010.06,811701.06,110404.08,134327.11,100031.33
7819/592.4062mz/5.02min,945642.2,648114.3,939560.7,935364.2,683809.6,79598.516
7820/525.3067mz/5.03min,223319.22,137309.81,234757.6,60248.516,40321.207,0.0
7823/333.2034mz/5.04min,463698.56,454026.12,469436.22,822252.8,866302.44,1288451.5
7824/320.1389mz/5.03min,471251.62,283356.78,676719.56,858233.0,1155683.0,397606.66
7828/440.2752mz/5.05min,336473.66,194619.14,339631.7,68151.64,83938.79,32924.17
7829/286.1546mz/5.04min,596504.75,342124.44,989316.56,1579279.6,1993345.6,444749.28
7831/562.3045mz/5.05min,319874.8,270339.22,435580.6,3280.233,3340.3958,0.0
7834/149.0233mz/5.04min,375357.8,641541.56,383364.4,360222.97,343738.3,412387.88
7835/495.3535mz/5.05min,902236.6,648103.1,935318.5,94544.695,111156.516,0.0
7843/509.3693mz/5.09min,239666.92,239723.45,490699.1,49443.01,32737.129,0.0
7845/499.2536mz/5.05min,0.0,0.0,3650.453,256621.83,370234.06,17182.562
7854/404.2062mz/5.08min,182792.5,108290.91,88644.336,254844.12,237499.6,107022.86
7855/387.1798mz/5.08min,1275530.1,918271.44,806240.75,1735000.0,1706169.8,957906.1
7856/386.1704mz/5.08min,94900.6,63572.496,183853.33,208083.03,309451.75,136331.95
7857/409.1616mz/5.08min,417085.7,517773.22,357296.5,526471.7,606750.75,497738.22
7858/105.0698mz/5.08min,241500.11,150776.8,293270.38,350597.25,359433.25,191464.1
7870/172.1695mz/5.12min,252540.73,167141.77,257108.06,242455.03,223876.52,244769.6
7871/202.1225mz/5.12min,82681.3,58622.805,44770.465,448723.4,250877.81,291281.72
7874/509.3692mz/5.13min,602987.3,607147.25,569970.44,49443.01,32737.129,3579.5874
7876/277.1795mz/5.12min,199212.17,126338.65,324066.44,274902.06,345144.6,261662.42
7877/311.2212mz/5.13min,233970.19,130789.97,350558.66,453532.47,497003.6,525768.56
7878/351.2139mz/5.13min,220764.11,156639.42,194662.31,348380.97,469347.53,612414.8
7880/304.2842mz/5.17min,1493548.9,1025410.8,1611232.0,1362174.8,1404087.6,2249211.5
7883/626.3905mz/5.15min,1633808.0,1138399.9,1544809.4,9248087.0,6120642.5,2182813.5
7889/596.8519mz/5.16min,2469288.2,1983800.0,2589131.8,35182.027,13749.5625,0.0
7891/444.2851mz/5.19min,59083.168,18647.715,54291.67,2260908.2,1376973.8,658020.9
7895/338.2316mz/5.17min,10665.904,0.0,13949.373,633395.75,430494.6,313588.8
7896/353.2295mz/5.17min,241784.48,165151.0,375381.44,422020.16,343695.66,428117.94
7897/313.2481mz/5.17min,70851.09,41547.02,93196.336,906195.1,598777.4,326850.4
7899/200.1644mz/5.17min,33952.58,19181.729,49673.19,433185.0,285679.84,172952.47
7901/293.2107mz/5.18min,2082010.6,1401766.8,1592692.2,3728456.0,4224289.5,1805471.0
7903/352.1862mz/5.18min,181622.64,69155.29,388143.97,585172.4,796814.25,247280.66
7904/309.242mz/5.18min,763030.94,514904.06,644551.6,80751.51,149258.72,97698.68
7905/275.2003mz/5.18min,1766652.5,1161870.4,1849222.5,1729037.2,2070229.8,1323524.2
7908/267.17mz/5.18min,46657.227,38850.355,32226.172,561968.06,539798.44,979394.75
7914/367.2452mz/5.21min,1005198.4,1170045.8,1166216.1,198004.58,155855.39,213516.0
7918/191.1429mz/5.2min,337983.88,93443.28,319101.16,443160.56,261929.34,553482.44
7922/195.1379mz/5.23min,441091.28,246083.83,400827.8,185072.7,179823.05,128698.09
7924/612.3748mz/5.23min,198868.86,133341.27,192793.4,602886.25,530909.2,410457.56
7926/383.1708mz/5.25min,132104.6,57827.023,259719.12,196874.7,343778.16,76638.77
7927/316.2842mz/5.24min,2447202.8,1648090.8,1323863.2,229905.61,623947.8,516682.3
7928/372.2164mz/5.25min,29922.08,20939.383,44769.395,492827.56,449221.25,489014.06
7930/232.1119mz/5.26min,769010.5,654167.4,621695.7,356370.94,254520.7,440148.78
7934/311.2211mz/5.27min,804533.75,393703.8,336172.38,623898.44,582450.25,497349.62
7937/333.2034mz/5.27min,1105917.2,1114243.2,1179180.1,1032012.56,1081948.6,1292414.0
7940/317.0916mz/5.27min,212355.27,141138.6,264194.5,535572.0,551641.44,957195.75
7943/313.2369mz/5.28min,734903.56,466418.03,680716.9,1161971.8,1088903.6,789088.2
7944/301.1543mz/5.28min,9514.804,0.0,26618.549,436057.1,476164.5,451490.3
7946/299.2324mz/5.28min,81545.766,53180.332,110772.67,635100.44,475364.4,414242.03
7948/277.2159mz/5.28min,4395266.5,2598829.8,3911065.0,6869910.0,6621000.0,5096699.5
7949/344.6758mz/5.29min,701506.3,465398.2,497749.1,301380.3,342892.44,195103.12
7950/688.3445mz/5.29min,715130.56,383234.78,465651.34,399361.25,395739.94,197447.61
7951/335.2189mz/5.29min,4284816.0,3977401.8,4635126.0,6655525.0,6961242.5,6845669.5
7952/349.1867mz/5.29min,235040.84,94612.695,492890.16,575779.0,915867.2,127382.47
7954/295.2264mz/5.29min,3166009.8,1984022.6,2947921.0,5049633.0,4615724.0,3731624.5
7958/658.3778mz/5.29min,167952.73,83549.12,189706.78,23157.256,23778.854,0.0
7961/279.2314mz/5.3min,502101.06,346671.34,443753.0,797102.25,1353502.9,1026046.6
7964/258.2061mz/5.31min,344276.66,233799.55,381722.88,519620.34,520403.0,360219.4
7966/200.1643mz/5.33min,0.0,0.0,0.0,297110.28,222894.02,174583.19
7969/347.2323mz/5.33min,111823.54,62043.098,121104.66,2290159.8,1663337.6,993719.1
7972/292.1903mz/5.34min,382291.94,265848.53,401593.66,592088.06,553076.8,395969.62
7974/316.2842mz/5.33min,429279.84,1955224.5,2715896.2,37037.91,264852.2,1126960.4
7976/400.1861mz/5.35min,247348.67,161261.48,396083.28,323931.2,415325.56,177556.98
7977/596.8517mz/5.35min,208587.95,145510.8,224836.33,0.0,0.0,0.0
7978/592.4062mz/5.35min,146926.67,91378.42,129695.02,125072.97,92387.19,20008.744
7979/249.102mz/5.36min,283253.75,213263.16,510043.22,503985.44,330412.22,652871.8
7981/228.1199mz/5.36min,379618.03,200350.61,328677.34,366751.6,310164.47,296414.97
7982/414.2148mz/5.36min,144310.05,62131.195,124010.695,171884.45,140597.05,122894.72
7983/376.2589mz/5.36min,8186599.0,2351183.0,4278917.5,7351088.5,5590651.0,3769457.5
7985/398.2408mz/5.36min,4507212.5,2198489.8,3525173.8,4385672.0,3779692.5,3540836.8
7987/393.2854mz/5.36min,3953033.2,974290.94,1705895.1,3651995.0,2625563.2,1489837.2
7994/412.3163mz/5.45min,2024496.4,1542728.5,1763618.8,1047478.9,1139500.4,1048609.2
7997/454.2905mz/5.39min,136245.56,59505.023,125649.67,10012.424,13390.637,0.0
8000/318.2998mz/5.45min,12092991.0,6625766.5,4506470.0,4501281.0,3945613.0,3086832.8
8002/337.2346mz/5.4min,432391.84,418165.62,462015.12,628900.94,673210.2,557594.1
8003/279.2315mz/5.4min,591298.6,337416.75,472888.78,772735.2,828998.6,587520.8
8004/297.242mz/5.4min,412426.2,256989.27,326261.62,537057.06,535116.4,392432.88
8010/495.3534mz/5.41min,116116.19,69713.664,102916.98,0.0,0.0,0.0
8017/335.2188mz/5.44min,884440.6,783094.4,963907.75,1290759.1,1372685.4,1457546.1
8018/321.6836mz/5.45min,403189.2,180398.88,525770.2,178041.98,247639.05,43390.766
8019/313.237mz/5.44min,206781.62,111056.14,298406.1,331483.88,314308.62,249128.38
8023/401.3367mz/5.46min,671976.9,504545.47,459124.16,307496.03,543120.9,203842.89
8024/642.3602mz/5.45min,759958.2,331171.4,921788.4,409683.53,537130.0,59897.234
8027/626.3905mz/5.45min,74180.47,38427.1,77343.86,481014.22,383901.3,209913.77
8030/218.1174mz/5.46min,307807.3,192195.67,328495.03,1649305.1,1419627.5,1057448.2
8035/241.1771mz/5.47min,1481063.8,711659.3,1806765.8,1739324.8,1018176.0,1760463.9
8038/288.2893mz/5.47min,657596.44,385875.75,219797.66,107149.055,449398.75,507505.3
8043/251.2003mz/5.49min,568585.56,296897.72,450021.78,869844.7,828588.9,669462.0
8044/320.1909mz/5.49min,548429.6,465363.3,650331.7,743336.8,837679.7,958113.5
8045/319.1875mz/5.49min,3184719.5,2728677.2,3746618.0,4813693.5,5127195.0,5536663.0
8046/256.2996mz/5.57min,397979.38,122181.36,60520.67,710010.56,329009.62,65527.36
8047/279.1952mz/5.49min,4644545.0,2648240.0,3957611.5,6823846.0,6643729.5,5352583.5
8048/297.2057mz/5.49min,1479431.1,824229.7,1282962.0,2230503.0,2133457.0,1788651.6
8049/280.1984mz/5.49min,824256.75,466728.38,696340.75,1211543.5,1154401.2,929249.56
8052/366.2017mz/5.5min,153756.33,98156.1,327096.16,404474.06,553646.94,144296.39
8057/316.3205mz/5.53min,379560.7,179138.8,99071.016,204318.89,497748.84,481464.0
8059/739.4747mz/5.53min,33205.195,7462.1743,18895.256,400169.3,298885.12,0.0
8061/297.2419mz/5.52min,1343980.2,915108.06,1334621.8,2266714.0,2061621.1,1478400.1
8062/280.2348mz/5.53min,343494.5,223641.4,314993.44,558199.25,500243.62,382015.03
8064/318.2998mz/5.49min,7254614.5,12892183.0,13848946.0,299544.44,5300121.0,8712146.0
8065/315.2526mz/5.52min,275857.3,188704.72,280921.9,490799.34,415416.84,276896.12
8066/197.6168mz/5.59min,228802.2,242581.1,290447.62,486634.44,523171.25,510324.3
8067/279.2314mz/5.52min,1757606.1,1239330.9,1791216.4,2933930.5,2484582.0,1795557.5
8068/337.2344mz/5.52min,1747352.2,1573675.4,1930692.1,2613653.8,2512940.2,2182291.0
8069/367.2451mz/5.59min,1406860.2,536332.4,1468981.0,135694.12,174941.3,142797.56
8072/163.0388mz/5.53min,158678.12,129666.75,208020.83,79472.21,140727.31,14521.959
8073/300.0506mz/5.53min,1120878.5,922006.4,1320654.1,1117210.8,1287458.2,344749.4
8074/319.3032mz/5.5min,398251.3,1509211.0,2004778.4,13918.297,509731.2,1561335.8
8077/293.2107mz/5.55min,723261.3,459699.62,642894.75,1061114.2,1047695.56,799398.1
8079/292.1328mz/5.55min,127836.75,58372.504,131574.28,279859.88,355328.9,175776.53
8080/335.2189mz/5.56min,1204034.9,1066729.8,1337549.9,2247405.2,2147299.2,2175245.8
8083/328.2842mz/5.59min,813691.6,897359.06,359839.0,0.0,0.0,0.0
8084/295.2264mz/5.56min,1249708.9,696413.5,1071305.4,1917664.5,1703872.8,1471208.1
8087/385.1977mz/5.58min,316718.5,444779.28,413972.16,172911.95,227864.81,57702.023
8090/753.4235mz/5.58min,698242.25,810672.6,773445.44,427739.34,521088.84,158089.27
8092/297.2421mz/5.59min,3459686.8,2276483.0,3352065.8,4952732.5,4981719.5,3572195.8
8093/337.2345mz/5.59min,2460246.5,2208180.5,2853107.2,3619793.2,3894395.8,3383023.5
8094/279.2315mz/5.59min,2381702.8,1646813.8,2413082.0,3451203.5,3651875.5,2681119.5
8096/315.2526mz/5.59min,597385.5,390184.9,583612.25,847251.8,887814.44,638137.0
8097/266.0665mz/5.6min,310453.8,238249.92,353725.72,259506.39,291217.4,64779.285
8101/256.2996mz/5.6min,805580.94,357566.7,255800.36,297535.0,639661.06,214341.55
8104/287.2366mz/5.6min,275145.7,153562.16,300698.44,580129.9,544546.4,495458.38
8107/291.1951mz/5.61min,201007.2,116534.734,233666.25,573687.25,560873.3,381746.22
8108/199.1229mz/5.62min,320349.47,166163.69,325079.5,311104.47,288694.0,205194.61
8112/302.3049mz/5.71min,0.0,1057052.2,0.0,1799115.5,898953.8,412583.4
8113/690.3604mz/5.64min,645330.0,272162.06,721854.06,277452.0,342515.62,62593.81
8114/345.6837mz/5.64min,618628.0,306774.53,739014.7,248000.02,309075.56,50691.668
8116/342.2998mz/5.65min,1460511.8,928756.75,899284.8,31016.25,147627.12,57576.203
8117/412.319mz/5.65min,662944.1,219321.0,44697.07,3702496.2,2102944.2,598026.56
8119/191.1793mz/5.66min,374756.75,148787.4,233253.77,547445.75,314863.0,211426.14
8121/541.3131mz/5.66min,173993.94,64736.63,212039.7,133283.75,132358.8,0.0
8122/656.376mz/5.66min,1142007.8,481593.5,1382185.5,916628.94,980452.06,115104.7
8124/328.6916mz/5.66min,694896.94,339385.34,934875.2,534574.6,590392.0,69133.34
8126/258.1487mz/5.68min,68298.75,17057.695,76943.3,337329.94,328009.38,116626.31
8132/369.2167mz/5.69min,0.0,0.0,0.0,170276.27,116774.984,64043.125
8136/332.3155mz/5.71min,1178018.2,686974.6,875696.8,35044.0,659595.56,1616941.6
8137/149.0597mz/5.71min,290825.16,287615.8,230765.78,242265.84,388177.2,245227.78
8140/376.3053mz/5.72min,450024.44,420317.97,487176.5,885990.8,909504.8,1114381.1
8141/286.2737mz/5.77min,278063.94,233128.25,286114.72,132182.4,141804.31,18967.873
8143/278.2475mz/5.72min,346544.56,311451.84,349334.75,251898.36,331546.47,671297.4
8148/357.2783mz/5.75min,429873.06,338747.97,499588.12,758568.44,773452.3,500168.5
8153/415.3524mz/5.74min,297748.66,252964.48,259396.9,178085.12,169742.67,101916.18
8154/302.305mz/5.8min,3567634.5,2996954.8,2036732.5,34912.28,1917902.4,1454643.1
8157/412.3198mz/5.73min,1112739.2,287564.2,475624.56,50925.14,2281174.8,998069.9
8158/493.2803mz/5.76min,935842.7,853176.56,775216.3,679760.0,677016.4,656396.5
8160/515.2624mz/5.76min,719912.94,945301.3,767605.4,617170.6,616357.25,766975.1
8162/309.242mz/5.78min,368679.28,257616.8,374948.5,34416.86,100013.22,63596.973
8165/281.2472mz/5.78min,216918.08,163849.56,240170.0,290504.22,296349.75,243209.39
8166/339.2503mz/5.78min,144142.25,127834.336,193518.58,246069.27,250519.69,206139.25
8170/330.2998mz/5.81min,3485765.2,4398840.0,1084133.4,85163.65,198993.77,88417.92
8171/390.3209mz/5.78min,432634.0,378918.03,439853.9,615693.6,650094.4,862464.7
8172/295.2264mz/5.78min,876988.44,483881.88,777872.56,674483.2,734099.0,420052.7
8173/295.1901mz/5.78min,147902.83,89828.48,104353.93,256797.2,196293.55,164685.81
8174/317.172mz/5.78min,411174.16,401052.4,374133.44,874194.5,716037.7,860279.06
8175/278.1828mz/5.79min,167967.19,94480.24,113976.64,185996.56,149812.27,128398.63
8178/342.2998mz/5.73min,0.0,400161.2,1527015.8,0.0,9560.904,61103.793
8180/277.1796mz/5.79min,1030010.1,668459.5,736931.06,1170543.1,953307.5,831873.56
8184/378.2254mz/5.81min,148947.97,63302.496,187382.1,3928.2354,7194.7866,0.0
8186/309.2055mz/5.82min,521757.78,317981.78,408169.5,189714.97,192271.88,124661.05
8187/349.1981mz/5.82min,551706.7,563984.6,624796.9,134136.52,158738.94,150923.05
8190/344.3155mz/5.88min,6396820.0,3136963.0,1954986.8,1204537.9,1282015.9,380561.1
8191/172.1695mz/5.84min,303410.16,199524.27,606253.06,242038.73,328337.62,165687.73
8192/349.2732mz/5.84min,869823.1,535283.25,801016.25,1175733.2,1081898.0,669072.8
8193/389.2657mz/5.84min,384993.06,333113.62,443595.34,633235.56,554268.75,406093.88
8196/383.2787mz/5.85min,529089.0,224361.03,341275.7,878271.44,923669.0,349733.84
8197/365.268mz/5.85min,219196.72,94106.38,169493.25,435664.7,404499.75,233078.7
8198/405.2606mz/5.85min,527601.94,324344.44,677011.94,1260441.9,1078487.6,693350.9
8200/273.102mz/5.86min,289040.8,228275.89,268804.3,314175.97,246328.86,408498.12
8202/280.2631mz/5.86min,277918.8,262109.95,285358.2,253351.62,264959.56,247352.83
8205/302.3049mz/5.87min,101826.375,3576107.5,4114230.0,0.0,15424.037,2183620.0
8206/346.3311mz/5.91min,6933548.5,4145339.0,3984091.5,1240540.9,2065443.1,3597831.2
8207/345.3189mz/5.9min,1341932.9,977871.1,633926.9,82798.875,308707.88,18745.14
8208/440.2766mz/5.91min,265673.12,364269.16,538067.8,0.0,30862.357,31120.281
8209/353.2682mz/5.88min,0.0,0.0,0.0,132082.12,15073.981,646027.44
8210/393.2603mz/5.88min,3183.4106,0.0,3627.373,105986.33,30774.775,664636.94
8211/281.2471mz/5.88min,931582.2,712478.75,1066824.1,1357487.6,1262524.8,1060193.0
8214/263.2367mz/5.88min,361937.88,254022.64,348685.72,418335.62,403921.38,357949.1
8215/299.2577mz/5.88min,951526.8,691177.94,1059440.9,1332476.2,1216324.5,1046775.9
8216/339.2502mz/5.88min,804437.2,731779.2,1010722.3,1482386.1,1325693.1,1103319.9
8218/200.2008mz/5.89min,1829200.8,1659572.8,2364355.5,1754287.6,2014786.6,1735815.2
8220/553.4245mz/5.89min,126109.484,156342.81,224209.06,659678.25,467825.03,400417.6
8222/277.2159mz/5.9min,13708410.0,10026218.0,12835320.0,20483782.0,18195738.0,15841314.0
8223/338.1382mz/5.89min,75528.734,36446.945,57393.344,338118.22,203716.6,341878.0
8229/317.2084mz/5.9min,199985.55,438094.75,372035.22,991536.0,897442.4,834765.94
8230/330.2998mz/5.88min,62912.465,5473496.0,2740913.8,0.0,70423.9,115662.4
8231/232.133mz/5.91min,249649.62,140168.39,297496.62,1436964.4,1074365.5,537695.94
8232/344.3155mz/5.93min,5949313.0,5068260.0,4038452.8,37293.332,1529490.5,448963.2
8234/347.3345mz/5.93min,1399042.9,1136414.8,1146385.0,54018.0,470066.53,736869.6
8236/316.3206mz/5.96min,1104078.9,684694.94,426924.72,256697.73,576198.2,294934.53
8238/330.2035mz/5.94min,101326.9,57111.11,92044.02,174153.53,139847.78,92769.89
8239/308.2215mz/5.94min,674697.9,351652.25,546883.06,1102140.5,977209.75,490323.56
8241/255.2316mz/5.96min,711947.94,534666.0,804826.6,1313607.5,1285150.1,1064961.0
8243/346.3311mz/5.97min,4651357.0,5132711.0,5968950.0,89625.29,3319506.2,5374380.5
8247/193.1699mz/5.96min,665473.3,524130.38,554028.7,667161.9,679495.5,470742.8
8248/237.2211mz/5.97min,520926.16,394515.28,582363.25,950048.75,924012.1,762254.44
8250/389.2657mz/5.97min,227466.19,201600.48,303453.72,422418.53,355885.4,295096.78
8251/349.2732mz/5.97min,720268.7,438376.03,706196.9,991851.2,912182.44,612168.25
8254/367.2451mz/5.98min,134643.33,71487.375,166999.73,43965.715,43459.05,34124.336
8257/345.3189mz/5.96min,192564.89,1233015.2,1497147.0,0.0,117432.76,156622.7
8258/344.3154mz/5.99min,38582.035,5916405.0,7198418.5,0.0,606984.2,1141161.0
8260/591.3708mz/6.01min,352256.3,457947.7,431340.2,536125.25,462629.12,209832.62
8261/193.1222mz/6.01min,123727.27,7200.5083,65212.156,349367.28,261972.81,48819.246
8262/280.2631mz/6.01min,838200.7,692506.1,813028.0,575307.75,622233.2,804094.5
8264/349.2345mz/6.05min,454054.03,498933.16,657194.5,175623.25,176008.77,198655.95
8267/358.2946mz/6.06min,69978.78,47782.07,68564.24,352954.75,293492.94,374869.25
8270/346.3311mz/6.01min,745657.3,8270420.5,11879410.0,0.0,853829.2,9782210.0
8275/331.1875mz/6.06min,229819.22,92124.2,194070.47,1202405.2,890453.56,212654.77
8276/291.195mz/6.05min,234900.78,60033.785,198347.73,562270.4,417007.94,164683.8
8277/309.2055mz/6.06min,478522.03,100670.44,274347.72,1208901.6,909471.5,234937.11
8280/686.3653mz/6.07min,134838.73,108378.92,151263.69,157639.36,107093.94,162207.61
8282/372.3468mz/6.14min,343343.66,132394.69,103052.77,410053.84,114749.81,72834.78
8283/388.3416mz/6.1min,845643.44,923994.6,457803.22,0.0,34095.137,0.0
8284/349.2345mz/6.09min,1052451.5,1092468.8,1325422.6,265938.1,312631.2,351697.44
8285/291.2314mz/6.09min,268587.53,172748.8,252573.89,32649.24,44328.086,11428.465
8286/309.2419mz/6.11min,420561.97,237092.23,372702.28,108913.87,78482.53,24747.86
8292/267.1717mz/6.15min,617206.4,438980.84,480535.03,656450.5,525454.9,486515.9
8293/289.1535mz/6.15min,175894.73,229514.16,241099.61,205627.48,171141.28,256943.72
8299/280.2348mz/6.17min,2229820.5,1906202.5,2433194.8,2897800.2,2677518.2,2414130.2
8300/279.2315mz/6.17min,11681954.0,10003822.0,12526776.0,15440875.0,14107041.0,13064040.0
8302/395.2764mz/6.17min,0.0,0.0,0.0,103708.305,28833.371,654567.5
8303/557.4558mz/6.17min,348376.47,283171.62,397636.94,625475.2,495844.4,476860.22
8305/337.2345mz/6.17min,203668.81,186890.42,257794.58,464425.84,372938.2,269907.1
8307/370.3309mz/6.15min,56129.367,313109.22,591189.44,0.0,3520.964,64785.36
8308/337.332mz/6.18min,417133.9,230422.36,522871.1,0.0,212591.95,0.0
8309/296.258mz/6.18min,822393.7,627574.1,681436.3,854773.8,830982.3,644856.06
8310/636.2478mz/6.23min,165488.97,425182.8,259482.19,105282.16,64736.91,100405.34
8313/450.2877mz/6.19min,509328.88,495825.72,504832.56,379664.97,347912.12,256791.1
8315/454.2926mz/6.21min,183974.72,195048.03,251180.34,66017.2,55488.51,193354.62
8316/246.1042mz/6.21min,401223.53,377820.3,452529.84,362063.94,364423.0,373062.84
8318/358.3674mz/6.28min,0.0,215017.72,0.0,1847671.8,806906.1,136396.36
8319/372.3468mz/6.25min,32019.9,887410.4,355378.03,914395.4,524904.94,178758.38
8320/227.2003mz/6.21min,152306.22,156898.52,169488.5,164050.83,174962.52,182731.12
8321/209.1898mz/6.21min,144199.11,159313.03,174776.48,157007.72,162869.58,163384.47
8323/431.311mz/6.22min,823205.9,661877.2,1141347.6,415347.66,388939.66,150034.1
8324/384.3466mz/6.23min,2472540.2,1934929.9,974006.3,49988.46,466450.38,88069.51
8326/255.2315mz/6.24min,68886.29,40687.95,82544.125,169633.06,165210.78,161924.55
8328/299.2576mz/6.25min,251803.16,265361.66,189744.05,211276.17,179873.31,278832.4
8329/281.247mz/6.25min,744704.8,568303.5,852501.94,828775.1,814733.75,689589.06
8330/263.2366mz/6.24min,291249.22,189990.48,254657.0,221409.98,234388.33,213649.95
8331/279.2315mz/6.25min,6741214.5,4788835.5,6031379.0,7687744.0,6885434.5,6884701.5
8333/330.3362mz/6.29min,884428.94,546610.1,297315.8,33317.21,475531.97,199566.97
8334/641.2032mz/6.26min,5129336.5,3017903.2,1598067.2,3957308.8,2998685.5,826021.3
8335/349.2346mz/6.26min,237535.25,305821.22,369698.66,65019.184,133753.3,217113.94
8336/619.2213mz/6.27min,6674083.5,2352769.2,1292600.8,3283606.0,2607978.5,480759.84
8337/636.2478mz/6.27min,2041369.6,656026.4,356175.84,992717.9,792530.4,126539.36
8339/314.3412mz/6.35min,485667.16,340813.47,0.0,1513706.9,601768.75,120409.51
8344/374.3625mz/6.38min,1497862.9,1204560.1,93933.36,4204728.0,1765363.0,554004.3
8346/383.3303mz/6.3min,95740.54,109848.24,94173.77,14689.848,21206.35,3109.753
8347/346.2947mz/6.31min,266141.28,275229.25,298864.38,324320.38,301319.7,333817.6
8348/313.2346mz/6.32min,120259.58,158918.12,128140.22,162481.45,166941.8,140367.73
8349/372.3468mz/6.36min,2748425.8,1952747.4,1177368.8,269103.97,813759.06,134740.39
8350/255.2316mz/6.33min,82989.5,66927.13,103886.016,151627.28,140780.53,162166.25
8352/386.3623mz/6.41min,2751926.5,1654078.8,0.0,4338690.0,1214560.4,105721.72
8353/358.3674mz/6.37min,1153810.4,674051.56,251790.9,22666.064,1933394.8,51743.887
8355/415.3025mz/6.34min,463102.5,680620.9,576752.0,848108.94,623449.3,145400.1
8356/375.2137mz/6.34min,0.0,14357.677,36352.67,201264.22,462662.9,67668.25
8357/360.3103mz/6.35min,429330.6,372317.56,424042.75,1555141.4,1432084.4,1776146.1
8358/351.2503mz/6.38min,270218.06,535969.75,687865.6,218751.45,175035.05,111372.98
8359/414.2844mz/6.37min,0.0,7726.735,32467.773,208653.28,516552.3,52846.344
8360/419.2397mz/6.37min,0.0,56755.08,99108.984,477744.12,988044.25,159978.42
8361/279.1952mz/6.37min,360138.28,215442.78,275303.22,61638.645,58265.242,30673.354
8362/384.3466mz/6.32min,83013.04,763787.6,2178852.2,0.0,12739.887,82656.69
8363/272.2581mz/6.37min,55047.062,40159.992,63655.76,430149.9,434107.7,422328.22
8365/311.2212mz/6.37min,555473.94,354612.03,447494.0,91829.44,81678.67,59899.62
8366/333.2032mz/6.38min,383415.3,463926.56,530813.4,118977.5,94654.07,86691.77
8367/458.3109mz/6.39min,0.0,3435.149,30978.02,220492.2,528109.94,48711.562
8368/463.2661mz/6.39min,0.0,65949.734,125090.07,458213.25,1139940.1,197555.56
8369/163.0752mz/6.4min,386136.03,346628.6,219763.36,449125.66,356865.22,380585.94
8370/317.2083mz/6.41min,52107.7,136386.19,115580.14,603073.6,372138.38,290473.44
8373/410.7612mz/6.41min,52644.54,1522054.0,1108108.1,0.0,0.0,616362.56
8376/502.3372mz/6.41min,0.0,28156.861,51516.4,323406.1,785060.9,85575.36
8377/507.2924mz/6.41min,0.0,31741.494,66911.34,240548.36,646100.6,113128.14
8379/361.2345mz/6.41min,32245.488,158307.14,265312.88,1453642.6,2438120.8,536925.25
8382/356.279mz/6.42min,38289.703,84930.04,142809.36,1163150.2,2007298.5,245299.73
8383/546.3631mz/6.42min,0.0,20239.508,50548.93,277665.56,710302.9,78585.04
8384/227.1276mz/6.42min,0.0,3400.5127,26645.572,284614.97,501127.53,56117.18
8385/551.3185mz/6.42min,0.0,7625.5957,38524.047,136554.73,387152.5,58535.0
8386/375.3658mz/6.44min,1365231.5,586288.5,521138.78,75309.7,886998.0,560676.4
8387/422.4098mz/6.44min,622575.56,478859.44,319473.1,41511.4,497606.5,359844.03
8388/314.3412mz/6.45min,1828221.9,1205252.8,596343.06,110856.11,1608953.0,692463.06
8390/391.2928mz/6.43min,549390.8,694828.94,996754.0,406010.47,270323.03,118040.09
8391/369.3107mz/6.43min,1116596.8,816335.7,1315585.9,447097.72,599320.56,176963.48
8392/590.3893mz/6.43min,0.0,10548.245,38168.26,210894.34,543533.1,50188.062
8396/405.2607mz/6.44min,24891.58,239906.89,454242.8,2333421.8,4337648.0,850419.8
8398/400.3054mz/6.44min,16033.596,94037.61,171604.8,1681028.6,2926011.0,317639.47
8399/366.1695mz/6.44min,122214.914,152355.77,39330.703,435978.06,73833.49,424109.66
