"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"557/769.6311mz/10.17min",8.1166,3.0209,"557"
"546/771.6464mz/9.98min",0.12622,-2.986,"546"
"553/797.6625mz/10.17min",7.8091,2.9652,"553"
"558/823.6782mz/10.11min",6.7964,2.7648,"558"
"40/171.0992mz/2.86min",6.515,2.7038,"40"
"487/136.0217mz/8.42min",0.17117,-2.5465,"487"
"494/379.3359mz/8.69min",5.4136,2.4366,"494"
"515/827.7099mz/8.97min",0.20262,-2.3032,"515"
"400/223.9884mz/7.87min",4.7433,2.2459,"400"
"535/771.6469mz/9.79min",4.3927,2.1351,"535"
"668/199.9753mz/10.56min",4.2206,2.0774,"668"
"513/851.7097mz/8.96min",0.26136,-1.9359,"513"
"675/199.9882mz/10.88min",3.8148,1.9316,"675"
"519/853.72mz/8.97min",0.27691,-1.8525,"519"
"538/743.6157mz/9.93min",3.118,1.6406,"538"
"533/879.7408mz/9.62min",0.34482,-1.5361,"533"
"510/378.3234mz/8.96min",0.35138,-1.5089,"510"
"509/377.3201mz/8.96min",0.3534,-1.5006,"509"
"543/853.724mz/9.98min",0.36154,-1.4678,"543"
"122/304.2997mz/5.46min",0.3667,-1.4473,"122"
"528/853.7238mz/9.64min",2.6943,1.4299,"528"
"80/450.2335mz/4.54min",0.39455,-1.3417,"80"
"514/380.339mz/8.96min",0.39515,-1.3395,"514"
"475/338.3416mz/8.34min",0.40252,-1.3129,"475"
"511/379.3358mz/8.96min",0.40605,-1.3003,"511"
"493/213.9829mz/8.57min",0.40876,-1.2907,"493"
"489/352.3392mz/8.54min",0.41324,-1.2749,"489"
"678/199.9882mz/10.96min",2.362,1.24,"678"
"534/383.1827mz/9.63min",2.3444,1.2292,"534"
"443/163.9906mz/7.98min",2.3315,1.2212,"443"
"532/451.2452mz/9.63min",2.2801,1.1891,"532"
"222/228.2323mz/6.65min",2.2393,1.163,"222"
"589/172.9563mz/10.32min",0.44676,-1.1624,"589"
"524/352.3392mz/9.08min",0.45165,-1.1467,"524"
"321/139.988mz/7.66min",2.1819,1.1256,"321"
"550/663.4536mz/10.08min",0.46439,-1.1066,"550"
"340/181.0145mz/7.66min",2.072,1.051,"340"
"512/395.3306mz/8.96min",0.48763,-1.0361,"512"
"531/613.4226mz/9.62min",0.49129,-1.0254,"531"
"490/199.9754mz/8.56min",2.0289,1.0207,"490"
"483/391.284mz/8.38min",0.49907,-1.0027,"483"
