"MetaboAnalyst_ID","Yeast_HE_D5.Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5.Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5.Ctrl_c_pos_20190515_Run43.mzML","POS_D5.211.C4.a_Run181.mzML","POS_D5.211.C4.b_Run184.mzML","POS_D5.211.C4.c_Run187.mzML","shared_name"
"493/213.9829mz/8.57min",2.35962838090362,2.11003111142824,2.0388567591557,1.82160472030197,1.78511060963327,1.80375491901607,"493"
"494/379.3359mz/8.69min",1.82163398730439,1.83710478230463,1.86696537397463,2.11130722994214,2.67665986010507,2.72048963644706,"494"
"496/201.9757mz/8.64min",1.80256263199702,1.78643869991965,1.79038687387337,1.69902118472458,1.95236367335058,1.96836484991694,"496"
"498/366.3728mz/8.66min",1.88719336379641,1.87016527465192,2.14529688037099,1.65172421792146,1.36653706512698,2.07674520607394,"498"
"501/546.4305mz/8.7min",2.46597808483468,2.5453680622103,2.3688956606081,2.51095389653419,2.44904629004809,2.22406247764334,"501"
"503/201.9757mz/8.68min",2.08128141960688,2.07551895589006,2.08583559673067,1.94447847961905,1.6964886398252,1.72171790384338,"503"
"506/377.32mz/8.82min",2.67872219123577,2.71300519680193,2.7061880742939,2.69103254086615,2.82427620070327,2.83789197684707,"506"
"507/378.3234mz/8.82min",2.16481958227879,1.88608068482975,1.87111382727789,1.70257358023839,1.72851666375694,1.69672130647801,"507"
"509/377.3201mz/8.96min",2.68460655566938,2.70187050184887,2.69413399300837,2.3364656643389,2.22067081246697,2.1472523123548,"509"
"510/378.3234mz/8.96min",2.05119257111161,2.18906488738306,2.17424939387328,1.69946385243342,1.70582839685997,1.65773815597969,"510"
"511/379.3358mz/8.96min",2.91675156837649,2.9080451144268,2.90801085900134,2.77796626771946,2.33007462003234,2.2522448258351,"511"
"512/395.3306mz/8.96min",1.92696758202017,1.93812220501767,1.97268936147075,1.61399557232954,1.63858887417595,1.65001196290624,"512"
