"","PC1","PC2","PC3","PC4","PC5","PC6"
"30/217.1048mz/2.24min",-0.011458,0.0056367,-0.0054392,-0.05869,-0.061917,-0.060729
"37/257.0995mz/2.8min",0.0042581,-0.030439,0.039774,-0.059448,0.16192,-0.14699
"38/120.0445mz/2.83min",-0.0021319,-0.028783,0.031736,0.032108,-0.032534,-0.01971
"39/138.0551mz/2.83min",-0.004102,-0.022718,0.031129,0.027271,-0.027355,-0.041696
"40/171.0992mz/2.86min",-0.043954,0.19578,-0.10344,-0.028389,-0.09003,-0.0040234
"43/212.1258mz/3.19min",-0.0051644,0.022912,-0.011132,-0.0025092,0.016152,-0.00096373
"44/194.1153mz/3.19min",-0.0049133,0.018764,-0.010321,-0.010247,0.011057,-0.076701
"45/172.1333mz/3.19min",-0.0073057,0.0092001,-0.01386,-0.001563,0.010728,0.037571
"47/239.089mz/3.35min",0.013112,0.018563,-0.089966,0.00059357,0.089097,0.042122
"57/324.1122mz/3.8min",-0.0096634,-0.025716,0.039805,-0.041399,0.12005,-0.066731
"58/302.1303mz/3.8min",-0.012574,-0.049111,0.058761,-0.035783,0.14568,0.069153
"64/473.1992mz/3.84min",0.0032961,-0.048199,0.027974,-0.042141,0.14292,-0.030284
"65/300.1147mz/3.9min",-0.005153,-0.043544,0.047731,-0.034492,0.12931,0.038737
"66/322.0965mz/3.9min",-0.0063176,-0.017102,0.0372,-0.038386,0.13021,0.0065745
"69/222.1465mz/4.05min",-0.0048246,0.021581,-0.012079,0.0021062,0.0011716,0.037436
"70/325.1255mz/4.24min",-0.004813,0.004717,-0.0022476,0.010565,0.00073058,-0.0012732
"79/433.2068mz/4.54min",-0.0027464,-0.029698,0.012326,-0.053571,0.1202,0.047511
"80/450.2335mz/4.54min",0.0014817,-0.10158,0.038835,-0.028563,0.10945,0.043822
"81/455.1887mz/4.54min",-0.0030981,-0.025506,0.010929,-0.028277,0.073811,0.080967
"82/236.0806mz/4.54min",-0.0030888,-0.018788,0.0066393,-0.049896,0.099768,-0.029066
"85/211.9707mz/4.69min",0.0017564,-0.0044556,0.0036933,0.006274,7.2217e-05,0.11437
"86/213.9686mz/4.69min",0.0014885,-0.0044288,0.0025199,0.0063459,0.001316,0.11432
"88/231.9791mz/4.69min",-4.9776e-05,-7.6872e-05,-0.0007583,0.00020278,0.00080669,0.11473
"89/232.9823mz/4.69min",0.0012928,-0.00014936,0.0018211,-0.00027828,-0.0026888,0.038308
"90/230.9845mz/4.69min",-0.00026148,-0.00014603,0.0027569,-0.00029232,0.0021115,-0.019041
"96/573.2517mz/4.73min",-0.0050663,-0.023414,-0.01662,0.0022445,-0.012925,-0.073574
"105/344.1302mz/5.23min",-0.0040023,-0.014836,0.003784,-0.040962,0.1106,-0.032585
"106/649.3064mz/5.23min",-0.0047675,-0.02401,0.005319,-0.034107,0.11404,0.023564
"107/666.3331mz/5.23min",-0.0038248,-0.073043,0.012025,-0.010856,0.088909,-0.034828
"108/671.2885mz/5.24min",-0.0050841,-0.020038,0.003434,-0.02041,0.085934,-0.072359
"109/318.3001mz/5.24min",0.0023967,-0.0029607,-0.020931,0.01609,-0.028808,-0.0018298
"113/298.2739mz/5.3min",-0.0090486,0.045391,-0.031066,-0.0070783,-0.0043266,-0.021632
"116/256.2998mz/5.42min",0.0026738,-0.059927,0.017054,0.022368,-0.0066852,0.077212
"118/917.3813mz/5.43min",-0.011109,0.00048659,0.028829,-0.011789,0.050359,0.018948
"119/284.6054mz/5.43min",-0.0065355,-0.0019856,0.022462,-0.0092294,0.028607,0.038806
"120/448.2034mz/5.43min",-0.006342,-0.017291,0.024196,0.0016701,0.028062,0.03891
"121/470.1854mz/5.43min",-0.0056365,-0.0051933,0.017456,0.0032004,0.022281,-0.001084
"122/304.2997mz/5.46min",-0.025358,-0.16896,0.10671,-0.35574,-0.25866,-0.039155
"123/302.3052mz/5.48min",0.002959,0.003008,-0.011739,0.042058,-0.066509,0.032101
"125/303.3086mz/5.48min",0.0017506,0.0018289,-0.010751,0.04197,-0.067552,-0.023414
"128/437.1931mz/5.58min",-0.0078959,-0.052616,-0.018281,-0.052678,-0.020779,-0.028729
"130/300.2897mz/5.58min",-0.0025347,0.0019435,-0.010351,0.041803,-0.070333,0.072299
"131/301.293mz/5.58min",-0.0015442,0.0037677,-0.0056007,0.046048,-0.070036,-0.083523
"133/195.1017mz/5.61min",-0.0042108,0.00079804,0.00060342,-0.0062943,0.01337,-0.037222
"134/344.3157mz/5.61min",-0.0039906,0.028407,-0.02959,0.028653,-0.060839,-0.044756
"136/347.3347mz/5.66min",0.0026929,-0.04385,-0.00062882,0.067523,-0.085811,-0.0090378
"137/346.3314mz/5.66min",0.0072239,-0.04776,0.0037825,0.047084,-0.045434,-0.0022218
"138/105.0335mz/5.67min",0.014851,-0.044767,-0.0043568,-0.027928,0.009597,0.0055782
"139/225.091mz/5.67min",0.015328,-0.047616,0.0013099,-0.018386,0.0031927,-0.031216
"140/279.0992mz/5.67min",0.014574,-0.036392,-0.0010312,-0.021412,0.0066978,-0.070664
"141/320.1255mz/5.67min",0.017555,-0.047103,0.0042522,-0.022482,0.010303,0.0059523
"143/118.0651mz/5.67min",0.015315,-0.048045,0.0040169,-0.01886,0.00656,0.041012
"144/211.0754mz/5.67min",0.014924,-0.042847,-0.0025657,-0.032549,0.0079162,0.02601
"146/887.3879mz/5.68min",-0.006418,-0.010576,0.013525,-0.022319,0.068779,-0.072627
"147/377.1662mz/5.72min",-0.0095701,-0.012476,0.027557,0.0033593,0.02577,-0.078172
"148/399.1482mz/5.72min",-0.0077014,-0.0049561,0.021108,-0.00056854,0.020095,-0.00016392
"149/284.2947mz/5.75min",0.0033993,-0.0023283,-0.015094,0.01035,-0.040579,0.018424
"150/344.3157mz/5.77min",0.019116,-0.042371,0.016866,0.056603,-0.014885,0.058493
"153/517.2518mz/5.81min",0.013159,-0.029801,-0.046431,0.0068593,-0.041902,-0.036783
