row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,2024_NEG_Y-EV_1_CTRL_Run89.mzML Peak area,2024_NEG_Y-6MSAS_2_Run109.mzML Peak area,2024_NEG_Y-6MSAS_3_Run136.mzML Peak area,2024_NEG_Y-6MSAS_1_Run92.mzML Peak area,2024_NEG_Y-EV_2_CTRL_Run118.mzML Peak area,2024_NEG_Y-EV_3_CTRL_Run139.mzML Peak area,Unnamed: 19
506,325.18435135001204,9.023422,,,,2.0,,,,,,,407907.78,264054.44,321269.56,97597.6,153982.66,66758.04,
377,325.18436240305925,7.1049240000000005,,,,,,,,,,,668422.5,7584.544,12968.373,20294.525,37521.62,0.0,
519,325.1843651091269,10.226077,,,,,,,,,,,95049.414,113416.87,104066.13,58181.66,90886.95,127244.08,
322,325.18437080434023,6.716688,,,,,,,,,,,68941.336,214942.6,113985.3,954774.3,120502.33,905262.25,
350,325.18437113002364,6.924392699999999,,,,,,,,,,,1086621.4,655246.94,498557.9,470061.25,488986.3,27555.057,
336,325.18437976306075,6.805734599999999,,,,,,,,,,,160762.97,971939.06,781837.44,513433.94,471848.3,557967.44,
558,328.9795868876388,10.548202499999999,,,,16.0,,,,,,,277631.22,274913.28,232189.05,227819.61,225123.66,212243.66,
127,328.97959628816244,2.1146784,,,,21.0,,,,,,,1287814.6,1265890.0,999467.25,1429602.0,1309428.2,1167734.8,
166,338.0883092386678,2.9821242999999997,,,,53.0,,,,,,,1273225.5,1494705.4,1207014.6,1091105.4,1359826.1,3427858.2,
222,341.04861645373103,4.5574937,,,,13.0,,,,,,,713415.0,736748.9,773503.8,772805.2,724789.75,691402.25,
416,353.14226446527846,7.4448776,,,,,,,,,,,576094.6,318528.6,149827.53,127874.734,296982.38,187134.27,
437,355.15791916334535,7.840637700000001,,,,,,,,,,,579718.25,275472.25,87393.64,106186.82,84741.88,105062.82,
148,370.98980032136825,2.7728002,,,,,,,,,,,663687.44,351779.53,383803.34,763494.0,384175.6,343667.84,
144,373.0055107373228,2.7001379,,,,,,,,,,,1937484.5,2021066.6,1931023.6,1982973.2,1870944.9,1873511.6,
92,377.0853625051065,0.6261097,,,,22.0,,,,,,,1649218.9,1041452.1,1023561.6,873607.1,1729380.1,528574.06,
17,377.0853986053373,0.36390802,,,,43.0,,,,,,,4417247.5,3017713.8,3335543.0,4830008.5,4029518.2,4285864.5,
126,378.1338236903537,2.1019742000000003,,,,,,,,,,,1795059.2,1092948.1,880817.7,1357774.4,1754215.5,2076771.2,
453,381.17358590157784,7.9431534,,,,,,,,,,,493932.72,147715.92,55717.45,76892.61,58877.254,60497.83,
16,387.11423286280524,0.3620923,,,,43.0,,,,,,,10821309.0,7356732.0,8622023.0,9874782.0,8429544.0,6253991.0,
106,387.1142393076223,0.79306984,,,,,,,,,,,4841635.5,3952340.2,2594586.2,26416346.0,5867235.5,1987828.2,
113,387.1142461241277,0.86183923,,,,48.0,,,,,,,23304308.0,11274545.0,13222732.0,6441480.0,22331920.0,13833697.0,
102,388.11757094345006,0.6908333000000001,,,,,,,,,,,635250.0,1658329.1,233492.0,1006365.9,403386.38,214671.81,
111,388.1176106954938,0.7902321,,,,48.0,,,,,,,2872100.8,85255.53,1953481.5,3737903.0,3276416.2,190092.75,
163,389.15637476083486,2.9467318,,,,,,,,,,,591402.8,680291.75,557172.44,512084.6,636973.7,1668351.4,
30,390.03590309044444,0.3861653,,,,4.0,,,,,,,756578.3,906856.9,782967.06,727963.94,796781.9,564635.1,
61,390.03593594974313,0.5127898,,,,50.0,,,,,,,1556044.0,1614316.9,1591773.5,1178925.2,1433435.2,1280425.8,
64,391.03221161946504,0.51406324,,,,50.0,,,,,,,6918032.0,6233283.5,5529710.0,4671751.5,7304544.0,5160618.5,
42,391.03223244616754,0.38885704,,,,4.0,,,,,,,3009436.8,3476045.5,3500923.0,3006309.0,3230783.8,2363972.0,
174,397.00551272463446,3.1305492000000004,,,,14.0,,,,,,,288246.78,290330.0,267994.47,301320.84,298091.1,278670.6,
403,401.08621834879324,7.3330655,,,,,,,,,,,104558.57,113923.484,210734.67,216265.86,260244.34,15270.518,
197,403.17197342301284,3.5429466,,,,,,,,,,,6695.3677,47136.594000000005,22983.924,0.0,23232.672000000002,137740.3,
182,403.1719959058028,3.2757797,,,,,,,,,,,2711957.8,2979164.8,2554983.8,2415228.0,2815448.2,6745427.0,
223,404.04436308679766,4.5588794,,,,13.0,,,,,,,441468.97,444087.9,488278.56,463168.3,450982.16,397570.47,
53,404.1043320617498,0.38606107,,,,,,,,,,,265042.25,55187.57,98274.44,343496.4,365182.34,50706.37,
117,404.1043691820124,0.9465923,,,,,,,,,,,4615992.5,685315.2,1077541.4,6604137.5,4245112.5,634878.25,
199,405.01067526006966,3.6018102,,,,12.0,,,,,,,18992736.0,18900036.0,19284600.0,18565356.0,19084708.0,16496108.0,
35,405.0284969436093,0.39194515,,,,4.0,,,,,,,5527150.5,7038943.5,6240449.0,6245879.0,5313283.0,8688384.0,
70,405.02850252647073,0.5241305,,,,9.0,2.0,[M+Na]+,,2.0,70;71,382.03944,31381754.0,33478402.0,30682318.0,28413656.0,32696306.0,50021836.0,
202,406.01375766432784,3.6012697,,,,,,,,,,,3849010.0,3521528.5,3490711.5,3332651.5,3454241.5,3167832.8,
200,407.00443503736875,3.6018102,,,,12.0,,,,,,,1281045.5,1250091.6,1271839.1,1247864.2,1295570.2,1165651.9,
143,407.120633265532,2.6017346000000003,,,,,,,,,,,1015384.1,817057.2,718002.44,827430.3,1109963.1,1189438.8,
512,411.38412427283953,9.379744,,,,,,,,,,,905600.5,623552.3,856017.75,925744.94,1134214.9,698695.9,
198,417.1876752215965,3.5534102999999995,,,,,,,,,,,649944.56,739537.06,629590.0,546766.2,610076.2,1654156.2,
209,419.02629547994485,4.1488879999999995,,,,,,,,,,,300497.2,316600.0,289163.12,295171.3,280903.5,293252.8,
71,421.0027451594584,0.5241305,,,,9.0,3.0,[M+Na]+,,2.0,76;71,398.01316,519550.7,601936.9,582376.0,476662.66,431195.56,1268647.9,
205,421.0055546349389,3.8391974,,,,,,,,,,,470162.9,454822.25,340663.38,565938.06,432973.6,526468.06,
188,421.0055790736071,3.3994987,,,,52.0,,,,,,,3074538.5,3021596.8,3023204.2,3031163.2,2818251.0,2790453.5,
183,421.00558772537175,3.314207,,,,,,,,,,,83364.69,77314.57,96712.67,90891.305,70822.27,1108250.0,
374,421.2264205757289,7.1414347000000005,,,,,,,,,,,1359465.2,0.0,0.0,0.0,0.0,0.0,
351,421.2264300951123,6.894431,,,,,,,,,,,0.0,1457664.8,1357697.0,1329210.5,1359082.9,1422667.0,
219,422.97678002574486,4.519537000000001,,,,,,,,,,,769498.75,757976.06,773761.94,772085.2,752181.2,732330.94,
237,426.9677824310595,4.9190903,,,,20.0,,,,,,,8612498.0,10365459.0,8841962.0,9593555.0,12882144.0,9713083.0,
60,427.010392883222,0.4791353,,,,,,,,,,,1145148.4,1597066.4,1334334.6,2344550.5,1153299.4,2262944.0,
108,439.0858302446629,0.7460806,,,,,,,,,,,85617.24,91038.695,36794.098,341621.94,43431.49,31440.382999999998,
98,439.0859694571237,0.6529016,,,,,,,,,,,638307.2,232829.27,65129.68,490553.7,782826.3,97451.586,
24,439.0869879527658,0.37327585,,,,,,,,,,,2416516.2,1508946.0,1580370.6,2782046.5,2380624.5,1039640.7,
404,447.091839006202,7.334574000000001,,,,28.0,,,,,,,774130.8,866190.0,1526018.8,1637113.1,1824385.2,166565.94,
259,450.2625096803582,5.850016,,,,,,,,,,,1762260.1,1376565.1,1302231.9,1443141.2,1478695.0,1120471.4,
254,450.2625107387411,5.7448115,,,,,,,,,,,1683228.9,1388403.1,1084056.4,1305376.5,1443856.4,1159980.8,
271,452.2781527783772,6.1261114999999995,,,,,,,,,,,90030.08,65549.266,60471.29,64445.418,73919.84,49219.535,
280,452.2781738015652,6.239418,,,,,,,,,,,1604940.4,1229071.2,1057185.0,1338774.6,1446845.4,1132612.8,
299,478.2938771146145,6.407099,,,,,,,,,,,1022420.94,734170.0,659968.3,700953.2,850315.56,539887.3,
288,478.2939062666906,6.30631,,,,32.0,,,,,,,2730147.0,1920326.5,1458578.6,1789569.0,2066201.2,1756986.8,
239,481.0420985258654,4.922953,,,,38.0,,,,,,,4716066.0,5162334.0,6007762.0,4890699.5,4431022.5,5408636.0,
236,483.0381387517984,4.9182562999999995,,,,,,,,,,,299999.25,326269.62,360227.1,308611.75,282577.3,344453.97,
318,485.06875843535863,6.650677000000001,,,,,,,,,,,242018.06,196642.83,250911.22,361845.75,1104102.2,65853.0,
446,485.0687713001948,7.8793683,,,,23.0,,,,,,,776480.56,946332.2,978865.06,1288355.5,1228509.4,555348.1,
19,488.16213493140253,0.36577377,,,,,,,,,,,392892.4,121368.766,168650.83,832709.75,561937.8,148238.77,
485,489.2773277827652,8.456823,,,,,,,,,,,0.0,0.0,0.0,227279.52,0.0,459246.28,
490,489.2774707549009,8.644067,,,,,,,,,,,193800.17,247354.97,154561.2,278604.28,260265.17,313777.22,
282,496.2681339634146,6.2676888,,,,,,,,,,,1316831.6,892671.0,617332.4,1016880.75,1195454.2,756255.0,
213,497.03708484246613,4.407951000000001,,,,,,,,,,,886725.5,880456.25,1113333.4,927581.6,852719.5,830051.6,
224,497.03710332076867,4.673083999999999,,,,,,,,,,,1529486.2,1569454.4,1911434.5,1492656.4,1528771.4,1537139.2,
444,513.06368134696,7.880485,,,,23.0,,,,,,,233326.53,278531.34,294485.9,389931.06,390487.47,174052.64,
290,522.2838437733116,6.3234463,,,,,,,,,,,919418.4,638576.3,397826.28,644475.7,763793.9,490750.5,
306,522.2838607877288,6.472046400000001,,,,,,,,,,,114812.22,64493.49,48935.355,66734.51,90225.13,46831.914000000004,
63,524.9882733608158,0.47618353,,,,,,,,,,,295171.16,958445.3,307994.06,1665075.9,1950762.9,777395.7,
56,524.9882750636302,0.43598783,,,,,,,,,,,1864426.6,2715816.8,2233690.8,218233.66,223034.7,3095731.0,
28,533.1360622006881,0.38436937,,,,4.0,,,,,,,2603491.2,1994521.9,2002034.4,2585040.2,2435220.0,1915419.0,
264,538.3152097251682,5.8970013,,,,8.0,,,,,,,2262575.5,1767550.5,1381887.5,1807905.6,1940860.0,1254277.1,
256,538.3152129752698,5.792202,,,,60.0,,,,,,,2747602.5,2034081.9,1491564.2,2258283.0,2403146.8,1591195.5,
285,540.3308633724383,6.302258999999999,,,,32.0,,,,,,,2327327.8,1677508.2,1229821.0,1723833.2,1925540.4,1438008.6,
276,540.330866186073,6.1876416,,,,,,,,,,,302719.3,180574.39,133501.28,177672.64,239334.4,136489.69,
240,544.0379530321308,4.922953,,,,38.0,,,,,,,1927776.9,2035126.2,2302882.2,1926983.1,1844131.1,2129204.2,
511,544.416091877665,9.304124,,,,,,,,,,,30645.332000000002,39121.56,24084.037,20147.246,34050.973,21854.69,
510,544.416102839616,9.137715,,,,,,,,,,,1027976.94,1297779.0,923193.56,812633.1,1218720.8,909649.75,
317,548.0645602749561,6.641941,,,,,,,,,,,172924.17,87327.48,67521.03,99474.51,536029.06,0.0,
93,555.1179596524765,0.6330597,,,,22.0,,,,,,,1092647.2,903062.3,1133320.2,769122.94,774186.3,216320.92,
22,555.1179622940582,0.37148526,,,,36.0,,,,,,,1384845.5,1131152.8,1297130.9,1432386.8,1325351.0,270983.03,
107,555.1180257588006,0.71252745,,,,,,,,,,,414757.28,173326.78,55162.187999999995,221181.4,224842.9,963666.75,
255,555.3053160477433,5.792497,,,,60.0,,,,,,,548359.25,380382.97,288521.2,406495.8,456981.25,299621.47,
263,555.3053163052408,5.881067,,,,8.0,,,,,,,429407.53,331374.62,257628.73,341321.97,356028.28,177070.75,
445,557.108407338265,7.8793683,,,,23.0,,,,,,,370389.78,463843.12,497044.25,658428.06,611533.9,282995.03,
277,557.3209623298786,6.186018,,,,,,,,,,,43890.645,29016.23,18075.248,22897.017999999996,44186.14,11460.731000000002,
287,557.3210054157408,6.304885400000001,,,,,,,,,,,399340.1,290368.38,212981.4,246922.58,328969.88,245813.8,
196,560.9990809132298,3.5180656999999997,,,,3.0,4.0,[M+H]+,,2.0,195;196,559.99179,3583817.2,3662216.5,3502029.2,3710933.2,3651039.8,3427484.0,
258,562.0038900652495,5.828447,,,,,,,,,,,68394.65,61656.437999999995,77602.95,42272.613,57438.547,51688.758,
304,566.3465446162971,6.4694652999999995,,,,47.0,,,,,,,1657019.2,1092614.2,841362.25,1110988.0,1425127.4,734856.4,
294,566.3465674088244,6.366914700000001,,,,57.0,,,,,,,4988551.0,3403274.5,2383969.2,3347873.2,4053222.0,2509659.0,
332,568.3621731824609,6.7974570000000005,,,,,,,,,,,74914.25,35731.766,24422.375,29287.338,53738.905999999995,23529.664,
344,568.3621753257181,6.9163785,,,,17.0,,,,,,,1035367.9,656365.56,499858.34,681144.8,830028.5,576461.9,
265,569.2733623953824,5.854204,,,,,,,,,,,408909.06,325512.1,251483.95,213110.5,390778.53,4567.683,
257,569.2733924067197,5.810007,,,,,,,,,,,640074.7,339666.88,272234.12,393580.66,423179.66,282660.5,
253,569.2734237496222,5.6961512999999995,,,,,,,,,,,433287.34,497237.8,392878.6,576891.25,599113.3,436429.12,
272,571.2889453303172,6.149597,,,,,,,,,,,12149.491000000002,96142.055,69008.96,109745.08,114593.5,78958.53,
302,571.2890270349967,6.411955,,,,,,,,,,,4426674.5,5702.762,36732.01,27063.701,61535.348,27328.402000000002,
284,571.289070877708,6.294211,,,,,,,,,,,97504.51,2958854.8,2073409.1,3258750.2,3461764.5,2388800.5,
330,573.1293594837032,6.6746955,,,,15.0,,,,,,,463431.7,301654.44,389182.84,552767.0,369878.94,580677.2,
307,573.1293695842571,6.5009665,,,,26.0,,,,,,,337159.75,334491.97,441966.88,659888.2,442889.1,732384.9,
195,582.9809927476402,3.516925,,,,3.0,4.0,[M+Na]+,,2.0,195;196,559.99179,692068.7,707606.94,695125.5,693798.94,695000.56,639792.8,
295,583.3366961503817,6.366914700000001,,,,57.0,,,,,,,830090.44,561371.7,395493.22,546958.8,659075.25,397502.34,
305,583.3366979933131,6.4705486,,,,47.0,,,,,,,298116.0,178135.77,126324.766,172212.34,241249.17,121198.9,
329,590.1195572488373,6.7326703,,,,,,,,,,,383900.94,269574.8,271045.03,285034.94,367029.03,281122.06,
323,590.1195606495097,6.6811175,,,,15.0,,,,,,,331207.16,275162.0,215156.4,293499.3,334874.88,255441.6,
308,590.1195958546859,6.5019946,,,,26.0,,,,,,,753082.44,620388.56,602723.8,748106.1,762551.94,693075.3,
274,597.3046988217593,6.172576,,,,,,,,,,,0.0,26757.257999999998,74847.78,216008.67,79240.05,86754.71,
297,597.3048000447053,6.3735867,,,,,,,,,,,39150.008,1093121.4,829995.8,1297424.1,1433355.4,880595.7,
312,597.3048060762535,6.5502769999999995,,,,,,,,,,,1637929.2,274188.7,202384.28,304941.56,337744.28,198071.75,
328,597.304811295382,6.681734,,,,,,,,,,,386943.9,7205.5225,0.0,0.0,0.0,0.0,
380,599.320478462261,7.2215333,,,,,,,,,,,8711.318000000001,0.0,444344.84,1666675.0,0.0,1156092.4,
396,599.3204806559677,7.268860000000001,,,,,,,,,,,19149.56,1515947.1,1028609.7,1369459.8,2077303.2,14425.378999999999,
424,599.3204853705582,7.593192999999999,,,,,,,,,,,2331344.0,0.0,0.0,0.0,0.0,0.0,
210,603.0099774058352,4.1488879999999995,,,,,,,,,,,318339.25,337586.16,371930.25,344651.03,303079.34,306254.62,
447,603.1140903733158,7.879554300000001,,,,23.0,,,,,,,315187.5,372773.9,387357.66,520857.22,522505.2,216238.0,
207,605.0258228892571,4.049565,,,,,,,,,,,620017.56,825274.2,895459.6,845908.1,677980.8,664150.06,
103,611.1448959554499,0.71611613,,,,,,,,,,,1424585.5,1161024.6,1209138.4,1417180.8,1493171.5,210296.83,
26,619.0377969233065,0.4261305,,,,,,,,,,,313529.7,1288638.9,810792.0,216386.16,352712.34,1431189.2,
67,619.037865833369,0.52149576,,,,9.0,,,,,,,4095811.8,6107060.0,5532098.0,3419961.5,4421830.0,8666956.0,
443,620.1041227700711,7.8795867,,,,,,,,,,,278629.4,251836.11,155729.03,203057.28,213125.02,66658.55,
279,632.1301187638816,6.239418,,,,,,,,,,,212296.52,180063.36,172234.6,245229.14,234491.03,236333.22,
293,632.1301179836568,6.385175,,,,,,,,,,,357245.03,232685.92,282925.47,459034.1,349346.4,273211.4,
227,637.0305246224436,4.74003,,,,19.0,,,,,,,5148720.0,5597071.0,7260419.5,5595658.0,5728408.5,6099299.0,
359,637.1419010238577,7.0266684999999995,,,,1.0,,,,,,,220112.39,300137.3,551519.25,730065.06,418421.94,837551.7,
338,637.141923089232,6.83705,,,,18.0,,,,,,,816552.75,980411.6,1545916.5,2253847.2,1275770.4,2528052.0,
316,637.1419355090353,6.620252000000001,,,,,,,,,,,373913.62,408447.1,527749.1,777989.4,515442.1,932459.44,
241,653.0254296423142,4.9913955,,,,,,,,,,,71990.29,93120.75,111556.88,81860.69,73287.63,87954.414,
221,653.0254861033077,4.5368567,,,,31.0,,,,,,,738599.8,782142.8,1090287.2,781652.94,787854.06,881052.6,
87,653.0942073246302,0.5036748999999999,,,,,,,,,,,235336.19,183425.11,527956.44,214800.16,119878.58,103060.17,
50,653.0947738888211,0.3986578,,,,36.0,,,,,,,1304832.6,1052092.4,1016146.9,1176379.9,1107030.8,242727.25,
357,654.1321151568503,7.016456,,,,1.0,,,,,,,590259.25,479128.94,359379.16,478251.3,587802.8,395267.7,
315,654.1321197480569,6.619308500000001,,,,,,,,,,,803863.5,650243.7,560094.0,707011.56,856471.9,694922.5,
334,654.1321379701654,6.8108754000000005,,,,18.0,,,,,,,2279394.8,1747161.4,1510414.4,1922352.2,2184351.2,1648955.5,
266,656.1113454050798,5.9349723,,,,,,,,,,,164415.3,137221.47,120134.83,162470.95,173158.38,163666.12,
273,656.1113754752403,6.142990599999999,,,,,,,,,,,537645.1,495562.28,478772.12,617126.94,337164.56,606303.2,
466,660.461236760085,8.143241999999999,,,,,,,,,,,945541.7,823283.5,575404.75,571738.75,538791.6,506867.7,
508,686.4767737005453,9.025075,,,,2.0,,,,,,,203047.94,128255.5,85046.53,55515.883,139345.5,58732.035,
470,686.4768457738038,8.273114,,,,,,,,,,,6603793.0,6470340.0,5952833.5,5409409.5,6302232.0,5540009.0,
531,686.4768498863103,10.272453,,,,,,,,,,,6916424.0,3473005.0,2666334.5,1508088.6,1770916.9,1378323.1,
296,696.142580401839,6.3748727,,,,,,,,,,,262528.25,157261.12,157562.39,191137.69,177264.5,193064.08,
311,696.1425886963175,6.529175,,,,,,,,,,,747734.6,433830.94,435004.84,795521.56,818027.2,746774.9,
400,701.1543460725853,7.320383500000001,,,,,,,,,,,48831.75,73192.99,168003.69,223218.1,118897.45,239925.19,
365,701.1544019921116,7.0812855,,,,44.0,,,,,,,443865.78,596646.44,1263106.2,1633799.6,830867.44,1826127.5,
326,701.1544053410263,6.7154964999999995,,,,54.0,,,,,,,220384.11,263437.03,388716.62,618616.25,345496.44,730440.6,
347,701.1544137249534,6.921939999999999,,,,17.0,,,,,,,736709.6,1079296.2,1730537.6,2446940.5,1380501.6,2782409.2,
402,716.5238318408258,7.322512599999999,,,,,,,,,,,0.0,99499.21,10263591.0,3172896.5,0.0,1367164.8,
369,716.5238396139912,7.112935,,,,,,,,,,,0.0,78743.195,2048170.6,4391441.5,0.0,15762962.0,
368,717.5272860955125,7.105741,,,,,,,,,,,0.0,0.0,145174.2,9857599.0,0.0,6914794.0,
401,718.1444127001326,7.323446000000001,,,,,,,,,,,111886.53,98101.01,47654.027,78231.7,98883.086,51014.39,
327,718.1445214240719,6.718508,,,,54.0,,,,,,,680527.8,509189.06,406411.62,523845.62,643900.6,452922.44,
366,718.144559944203,7.0812855,,,,44.0,,,,,,,1314355.8,1126797.9,776523.3,1072345.9,1300669.9,837015.4,
345,718.1445637153156,6.918594000000001,,,,17.0,,,,,,,2563472.8,1952361.5,1458083.6,1865340.6,2403511.5,1640605.9,
23,719.2019501183478,0.36860204,,,,,,,,,,,336184.97,119104.016,188781.97,630330.4,165443.97,60576.844000000005,
303,720.1238029612903,6.457661,,,,,,,,,,,324234.38,257539.08,236174.06,309486.12,324907.66,291711.28,
283,720.1238224338359,6.286066,,,,,,,,,,,572064.0,464203.72,448197.28,418750.38,574251.0,566434.44,
270,720.1238639461604,6.0846029999999995,,,,,,,,,,,127696.22,121800.83,121936.9,204593.66,159711.03,166335.4,
432,720.4824093683893,7.7141576,,,,,,,,,,,336423.97,1440436.8,604474.94,360142.88,809891.56,519452.16,
536,732.4824104526215,10.323649000000001,,,,,,,,,,,0.0,0.0,327230.47,4058419.0,0.0,721234.5,
458,732.4824357803442,8.047029,,,,,,,,,,,0.0,0.0,413795.84,2621980.0,0.0,875658.56,
32,747.1450017292868,0.38980052,,,,4.0,,,,,,,387885.06,448754.8,440201.72,291650.34,436855.6,531861.56,
65,747.1450670106697,0.5174172,,,,9.0,,,,,,,391496.3,941149.7,1023109.1,365349.4,666939.1,993883.8,
476,749.4724318735158,8.359294,,,,,,,,,,,2876658.5,395864.53,999516.25,128792.11,1986049.9,496903.16,
532,754.4636121854281,10.2778,,,,,,,,,,,966270.0,262422.25,338769.0,182607.1,277298.9,66188.42,
468,754.4639934812166,8.241513000000001,,,,,,,,,,,198487.38,158022.34,65526.055,87019.19,77365.33,34776.16,
431,758.4979387413589,7.663346300000001,,,,,,,,,,,0.0,127192.2,0.0,0.0,0.0,3241736.2,
535,758.4979674828377,10.321628,,,,,,,,,,,0.0,0.0,94152.86,727681.5,0.0,815347.06,
425,760.5134593213133,7.5302353,,,,,,,,,,,0.0,356255.56,808710.1,0.0,7524608.5,440994.97,
539,760.5134931689163,10.42976,,,,,,,,,,,0.0,2214574.0,541457.5,0.0,1432875.1,795624.7,
409,765.1667754340198,7.374330499999999,,,,49.0,,,,,,,64474.285,187027.38,355500.78,405343.2,307430.72,486144.97,
376,765.1668384656682,7.142554,,,,5.0,,,,,,,444783.8,698937.2,1467614.9,1881379.6,883390.06,2202159.0,
355,765.1668471175011,6.989919,,,,39.0,,,,,,,538004.0,780152.5,1308774.9,1914497.0,1086831.0,2039658.6,
337,765.166912555391,6.8139076,,,,41.0,,,,,,,125168.98,157772.8,261514.36,355152.47,207725.62,429157.72,
354,776.5449821018176,6.9941580000000005,,,,,,,,,,,0.0,44821.457,16328400.0,1795782.4,0.0,834925.56,
541,776.5450356553771,10.404407,,,,,,,,,,,0.0,0.0,1674564.9,2904317.5,0.0,5069826.0,
533,776.5450602514805,10.320513,,,,,,,,,,,0.0,0.0,0.0,4992803.0,0.0,2034412.5,
31,781.2015617196557,0.3861631,,,,4.0,,,,,,,904814.1,426362.9,596628.9,1156759.0,851554.75,112228.41,
333,782.1569600167028,6.803391,,,,41.0,,,,,,,515145.4,384617.28,295574.8,356852.97,448070.1,300458.72,
375,782.1569923666689,7.142554,,,,5.0,,,,,,,1620650.6,1374318.2,893015.06,1170249.5,1682981.0,1013296.6,
356,782.1569992810072,6.989507700000001,,,,39.0,,,,,,,2064156.5,1629796.0,1112281.8,1552994.0,1913381.1,1305847.5,
408,782.1570043887527,7.364406599999999,,,,49.0,,,,,,,226794.06,206532.12,118553.484,175253.1,239391.53,145436.16,
278,784.1361770630405,6.217994,,,,,,,,,,,130373.875,96887.086,105837.21,120357.93,115571.49,131785.25,
313,784.1361833195343,6.5704839999999995,,,,,,,,,,,352306.38,285013.66,247963.64,332541.94,352835.53,283996.62,
298,784.1362170774811,6.407099,,,,,,,,,,,518171.47,408612.97,389727.06,502099.2,496557.3,464782.28,
217,793.0186073969678,4.434731,,,,11.0,,,,,,,865492.7,981069.2,1347167.2,926677.1,947821.25,1099741.0,
487,793.5350065114606,8.527903,,,,,,,,,,,0.0,0.0,0.0,2783106.5,0.0,810922.6,
370,802.5606189650644,7.122649000000001,,,,,,,,,,,0.0,209509.72,354535.25,5224734.5,0.0,22262098.0,
542,802.5606197121913,10.404295,,,,,,,,,,,0.0,0.0,661366.25,3882337.0,0.0,883071.44,
422,802.5606428772799,7.5133796,,,,,,,,,,,0.0,259864.34,11008918.0,4676544.0,0.0,3379983.0,
398,802.5606581391486,7.302739,,,,,,,,,,,0.0,118175.36,2517613.8,28224408.0,0.0,2814582.2,
540,804.5758611264096,10.4203615,,,,,,,,,,,0.0,2678913.0,1268612.9,0.0,2253293.0,1161864.4,
461,804.5758686802205,8.089464999999999,,,,,,,,,,,0.0,3141157.8,1009740.9,0.0,3107257.5,712997.44,
528,805.4875710724333,10.264257,,,,,,,,,,,0.0,0.0,375448.72,2167293.2,0.0,349980.47,
457,805.4883908097203,8.041476,,,,,,,,,,,0.0,0.0,69775.47,1573007.1,0.0,700105.25,
526,807.5031295024902,10.264255,,,,35.0,,,,,,,0.0,4000878.0,2278981.2,0.0,49545.562000000005,3862098.2,
371,807.5032469949751,7.074354,,,,,,,,,,,0.0,14663633.0,256001.72,0.0,170148.25,947171.1,
201,811.0291867224948,3.6008108,,,,12.0,,,,,,,319416.56,336790.28,348006.28,331619.78,336302.72,282409.06,
412,829.1792822039578,7.4107327000000005,,,,,,,,,,,260535.6,310120.4,441147.66,595093.4,404351.8,626604.94,
381,829.1793049774948,7.195945699999999,,,,0.0,,,,,,,406564.38,629271.75,1388387.9,1812280.6,909618.75,1997162.9,
363,829.1793284327617,7.053586500000001,,,,29.0,,,,,,,347284.75,518186.8,921899.75,1359178.6,715131.2,1638869.2,
342,829.1796784988411,6.9020867,,,,33.0,,,,,,,82584.17,124352.445,187553.62,261836.86,135556.56,310842.78,
66,833.0465739252203,0.51911736,,,,,,,,,,,160152.6,793559.25,392546.03,379410.44,273422.0,1712211.8,
47,833.0467458897789,0.44666530000000004,,,,,,,,,,,31666.33,150217.55,58725.617,14308.073999999999,55908.187999999995,276624.9,
527,833.5187781798526,10.264255,,,,35.0,,,,,,,0.0,562605.5,958742.5,0.0,73217.055,1453205.1,
429,833.5190989007336,7.6116676,,,,,,,,,,,0.0,4974775.5,0.0,0.0,192087.45,0.0,
464,833.5191339342537,8.092538000000001,,,,,,,,,,,0.0,373437.75,0.0,0.0,0.0,208797.98,
529,835.5344897887192,10.266055999999999,,,,,,,,,,,0.0,1090206.0,3943530.5,24510.527000000002,5299835.0,5535818.5,
382,846.1693215434976,7.197221300000001,,,,0.0,,,,,,,1438480.9,1336417.9,790442.8,1041110.4,1516737.6,895763.6,
362,846.169322975933,7.0519576,,,,29.0,,,,,,,1460922.4,1124814.1,762865.4,1188158.1,1458623.5,911850.56,
411,846.1693764818292,7.399257700000001,,,,,,,,,,,255463.03,245413.61,161818.28,229499.0,271714.7,259695.1,
341,846.1693945852892,6.8970720000000005,,,,33.0,,,,,,,335415.7,246967.62,165767.95,209276.25,279943.4,193672.34,
530,863.565575083955,10.264255,,,,,,,,,,,0.0,2643440.5,1203173.1,0.0,2464543.0,487551.6,
426,893.1916269758385,7.621759399999999,,,,,,,,,,,0.0,0.0,47591.905999999995,50706.258,20197.701,64738.305,
414,893.1917276485864,7.426010000000001,,,,,,,,,,,432675.56,409728.8,475804.78,643759.44,557522.1,662909.8,
393,893.1917421701257,7.2689805,,,,,,,,,,,354495.12,566553.44,1123666.0,1521163.5,804185.25,1686354.0,
373,893.1917706899062,7.1075273,,,,44.0,,,,,,,222991.58,322602.38,656261.8,960350.44,471607.62,1146312.0,
353,893.1923598765355,6.971746400000001,,,,30.0,,,,,,,12637.223,38865.785,113557.83,139964.98,75728.35,160695.7,
235,909.0176902272412,4.924203400000001,,,,20.0,,,,,,,177093.1,631499.0,598883.5,415086.2,647804.7,295000.0,
