Filename,2024_POS_CC_1_Run20.mzML,2024_POS_CC_2_Run47.mzML,2024_POS_CC_3_Run61.mzML,2024_POS_CC-NaB_1_Run29.mzML,2024_POS_CC-NaB_2_Run50.mzML,2024_POS_CC-NaB_3_Run56.mzML
512/354.3365mz/7.6min,714735.6,470990.53,911739.0,372468.9,532922.6,629459.2
514/421.3464mz/7.65min,331265.44,71862.484,1046938.8,135571.94,187743.84,410853.84
515/336.3259mz/7.61min,221122.31,154349.2,286090.5,114798.49,162782.31,200837.44
516/331.2632mz/7.63min,245693.8,20257.5,169734.66,23273.762,39308.227,95762.195
524/357.2787mz/7.66min,1032303.94,724204.25,1662623.6,692595.7,949748.1,1124806.0
525/439.357mz/7.65min,837008.8,545851.0,1135547.6,610426.8,786977.5,1468509.8
528/700.4884mz/7.62min,0.0,1582353.2,0.0,1424317.2,910575.25,0.0
529/726.5038mz/7.68min,0.0,3170390.2,0.0,6970945.0,9077013.0,0.0
530/742.4781mz/7.68min,0.0,243172.17,0.0,1222286.1,746457.0,0.0
531/497.3604mz/7.68min,135351.66,36596.914,144145.9,22768.246,59582.87,183355.45
533/743.5607mz/7.68min,687385.25,135159.5,465768.4,78764.86,133381.75,524732.3
534/744.558mz/7.68min,228215.9,70072.12,490591.0,341672.34,178969.69,615325.94
535/479.3494mz/7.68min,746683.25,102521.375,593283.5,113836.3,184170.77,610789.2
539/495.3443mz/7.68min,540115.3,163937.08,1467241.2,90190.24,192875.64,694832.0
540/357.2998mz/7.68min,1156175.1,687453.44,1011366.5,539087.0,681897.6,583021.44
542/768.554mz/7.67min,0.0,44583.035,174219.11,139936.25,133630.23,140825.16
543/379.2818mz/7.68min,472827.22,52729.035,192671.88,10043.579,55005.348,168807.73
544/339.2892mz/7.64min,405750.5,254325.5,356638.62,214957.9,170571.92,233292.98
546/746.5687mz/7.64min,0.0,291716.88,1280130.6,576892.2,136127.92,929177.8
551/581.3119mz/7.7min,366071.62,170827.67,340176.16,190323.11,252308.1,198941.97
552/659.2868mz/7.7min,790604.9,360207.25,1075629.8,133921.58,238731.88,303474.03
553/654.3317mz/7.7min,3312514.8,1873238.6,4090298.8,851703.75,1212859.9,1476371.2
554/637.3049mz/7.71min,897364.7,496261.8,1159171.6,238461.11,296871.94,350828.78
557/437.3413mz/7.72min,151145.2,100028.9,343678.66,100257.45,159619.75,327618.03
560/490.3889mz/7.73min,470720.8,97158.18,618927.8,66949.14,377766.97,312658.12
561/522.3782mz/7.72min,0.0,76722.75,969627.4,62775.645,42516.3,386287.06
562/328.3209mz/7.74min,221520.3,87575.086,164891.4,55325.113,70503.164,94498.57
564/468.4044mz/7.75min,133364.45,50176.215,142252.48,45876.93,56650.7,77347.8
566/408.3086mz/7.75min,58458.47,172722.94,1128635.8,85184.01,247233.73,380051.94
568/628.4993mz/7.75min,333872.72,71465.04,104253.09,91093.66,93659.61,62763.41
570/228.1958mz/7.77min,140588.52,318605.72,1342528.2,201581.72,422152.4,326498.3
571/173.1325mz/7.82min,7446.9014,76368.09,351525.8,52633.703,100325.28,98254.67
573/208.1696mz/7.79min,0.0,58833.02,293701.25,37126.613,83504.32,58507.105
577/584.4732mz/7.76min,547539.3,124821.98,159594.02,152215.4,140858.22,113020.65
578/226.1801mz/7.77min,59382.027,406357.06,1784599.4,262027.72,577026.44,437726.16
579/244.1907mz/7.77min,77306.7,66335.08,356307.7,43162.582,110530.875,83835.25
580/191.1431mz/7.81min,3549.2642,65699.734,321619.88,55173.543,103386.33,87681.414
581/229.1993mz/7.82min,7503.9097,56149.043,177371.3,72314.14,142238.5,124153.47
582/771.6455mz/7.84min,0.0,21283.238,427802.06,8916.429,66859.53,68901.875
583/540.4466mz/7.77min,854104.5,200294.1,264942.5,253637.17,203185.61,170429.11
585/496.4204mz/7.78min,1089871.4,284365.9,365973.25,365248.78,282304.94,239855.86
587/413.3048mz/7.78min,607426.56,145554.78,510506.16,99573.25,198351.27,181891.31
588/452.3943mz/7.78min,1250759.1,326636.16,462404.06,459272.2,315301.06,275423.06
589/347.3154mz/7.78min,386420.4,88954.31,146343.52,95389.17,84153.055,73828.85
590/364.342mz/7.78min,946921.4,231243.25,339089.28,253184.45,203891.25,187802.84
591/408.3681mz/7.78min,1300045.6,345319.7,487522.34,453450.47,326139.94,288110.22
592/522.4151mz/7.78min,464403.75,203620.12,501823.03,180717.0,230889.05,260823.88
593/356.3158mz/7.79min,1345794.0,339723.6,954438.8,310337.2,341946.66,468986.22
595/492.4046mz/7.81min,562017.94,347574.94,1862355.4,277265.03,418639.56,957295.2
596/397.3099mz/7.79min,1352729.9,362768.6,1146602.5,195646.78,69874.52,305417.16
597/476.4097mz/7.82min,551214.6,191101.03,450669.44,331815.38,285727.72,482832.47
599/495.3442mz/7.85min,285679.22,38290.86,538022.6,31278.154,48533.918,392351.75
605/706.5285mz/7.84min,0.0,7323026.5,0.0,29363850.0,15697369.0,0.0
606/760.5838mz/7.84min,0.0,2027119.0,93639.85,2065411.0,22914.717,1154281.6
608/704.5219mz/7.84min,0.0,111608984.0,193741.88,271913200.0,144709840.0,60168.57
609/707.5319mz/7.84min,0.0,2005957.8,0.0,5432422.0,2854454.5,0.0
610/228.1958mz/7.84min,174679.8,867165.06,2489330.5,659166.8,1130112.9,993275.2
611/250.1777mz/7.84min,22865.357,44358.008,290471.88,31656.336,51045.344,128624.44
615/198.1852mz/7.82min,3578.269,87635.164,285348.8,63024.66,121706.42,101790.67
617/209.1536mz/7.82min,28037.766,172819.23,702720.4,119478.44,224910.02,200653.73
618/409.3117mz/7.84min,49835.215,128534.63,768507.56,78057.07,170763.81,328957.6
620/706.5376mz/7.84min,0.0,0.0,6480662.0,0.0,0.0,527200.6
621/728.5195mz/7.84min,0.0,0.0,3217982.5,0.0,0.0,186789.2
622/740.5197mz/7.84min,0.0,137924.28,2090882.2,153486.31,140990.86,9859.641
623/793.6264mz/7.84min,0.0,31126.068,303347.2,4064.3945,47877.293,50312.023
624/244.1907mz/7.84min,81179.88,485668.1,1479212.8,382388.94,658525.9,570807.94
625/408.3083mz/7.84min,235525.6,558628.6,3194186.8,342898.66,682252.4,1371195.0
626/497.3598mz/7.84min,458188.03,51908.59,1077213.4,72864.5,150841.42,617604.2
627/746.5687mz/7.86min,0.0,181280.9,807740.7,966317.2,531004.7,3402953.0
628/720.5163mz/7.84min,1739515.4,954764.7,2181628.2,1264883.0,1231469.8,1224229.9
629/226.1801mz/7.84min,66350.61,415213.1,1209765.6,307080.72,531210.9,465820.0
630/331.2631mz/7.84min,394843.62,115897.48,223915.17,83308.33,98331.484,109025.71
631/478.3864mz/7.84min,276671.66,29803.652,119186.414,14420.744,27190.139,100926.54
632/716.4615mz/7.84min,0.0,272167.28,0.0,214941.88,201704.1,0.0
634/732.5533mz/7.86min,0.0,0.0,8542608.0,4176332.0,236705.78,1873405.1
635/705.5256mz/7.84min,0.0,28774678.0,63071.152,116029500.0,29468218.0,3943.5308
636/778.3228mz/7.84min,659018.06,175049.66,238000.84,201138.81,260408.61,113547.055
639/786.6mz/7.84min,0.0,2654328.5,159497.86,3152033.5,3992.2856,4186990.0
641/702.4957mz/7.86min,0.0,554755.56,4962.204,467916.38,408918.62,0.0
642/726.5035mz/7.86min,0.0,25419424.0,16111.809,20060730.0,17313620.0,31792.68
643/768.5503mz/7.87min,0.0,3717.0068,630776.56,175691.36,97368.67,618567.75
644/182.9851mz/7.84min,467128.47,230887.2,254996.28,214605.69,502134.47,1262577.4
645/700.4882mz/7.86min,0.0,5979472.5,260791.16,4846595.5,4427707.5,72723.35
646/718.5373mz/7.86min,0.0,59535.547,29805176.0,1810425.1,898910.8,1646874.5
647/754.5347mz/7.86min,0.0,0.0,2360708.0,78084.56,117766.97,308384.97
648/678.5061mz/7.84min,0.0,19260688.0,1111630.8,20050296.0,17885134.0,296011.0
649/744.5522mz/7.86min,0.0,9061.182,304073.97,99715.4,89712.15,312429.66
650/788.6129mz/7.86min,0.0,1111176.8,2079186.8,0.0,663616.25,64464.746
652/742.4772mz/7.84min,0.0,1108891.4,0.0,703104.5,508881.62,0.0
653/742.499mz/7.84min,848546.0,252449.83,1550279.8,170319.08,282643.88,787084.6
654/580.3969mz/7.84min,5337797.0,1483205.1,3664876.0,852040.9,1224190.1,1561399.6
655/782.5663mz/7.86min,0.0,544906.94,38758.14,392389.62,3624.4858,463502.9
656/796.5803mz/7.87min,0.0,122025.91,22039.547,179443.44,0.0,116481.63
658/602.379mz/7.84min,650810.9,139824.38,476461.6,68922.414,53003.598,181031.17
659/808.5823mz/7.88min,0.0,795787.9,42363.06,599367.6,9967.17,689616.6
660/686.4723mz/7.85min,0.0,265881.94,0.0,1296427.9,715636.75,0.0
662/810.5938mz/7.88min,0.0,241834.61,334397.88,16557.117,216744.72,76078.234
664/692.5216mz/7.84min,0.0,178322.97,430418.03,335063.25,154913.84,152542.11
666/481.3652mz/7.85min,1082905.1,205156.73,727398.2,206923.36,314989.44,648372.94
669/743.5023mz/7.84min,352721.22,98577.21,656093.2,88905.195,150643.94,333953.34
670/606.5087mz/7.88min,158455.52,131824.62,107450.984,41700.453,191227.36,73710.58
671/441.3729mz/7.85min,682252.8,231986.4,710376.06,244019.77,326878.12,598967.9
673/488.3734mz/7.86min,144611.67,159027.5,2789295.2,98094.18,373323.25,1656942.5
674/646.5016mz/7.86min,395471.22,66849.914,309652.84,72764.22,53561.156,217503.0
678/477.3338mz/7.93min,293509.94,147725.1,640505.75,183523.94,298677.9,280111.72
679/493.3285mz/7.85min,126936.625,81883.13,932099.4,42581.49,82290.055,405590.12
681/479.3495mz/7.87min,280268.3,36095.07,243418.84,64716.516,77533.54,273437.6
683/502.3867mz/7.87min,939941.0,111570.39,546433.4,96123.31,113560.055,361913.2
685/406.329mz/7.86min,367358.88,79709.7,238369.4,64991.082,78718.625,303135.8
686/480.4045mz/7.87min,665335.1,192545.53,459720.4,209867.03,207757.9,287211.25
688/508.3992mz/7.91min,153368.69,368329.66,1532302.9,249066.64,309927.62,1072788.9
689/595.3276mz/7.88min,339282.44,188132.67,298220.75,146376.95,164850.17,160247.12
690/338.3416mz/7.88min,211391.6,91675.734,177680.81,91858.266,86259.15,187199.97
691/384.347mz/7.88min,459671.3,205370.1,346804.84,241430.67,212643.2,379369.4
692/554.1756mz/7.88min,447292.75,281623.4,355509.66,302423.47,239185.61,334904.72
694/430.3313mz/7.83min,331523.5,120634.12,264409.97,105740.586,161941.89,139589.05
696/490.3887mz/7.91min,1374111.2,558797.9,1659601.4,440255.9,503953.66,1037745.1
699/284.2947mz/7.92min,551137.5,326421.53,508888.25,340708.28,353135.78,373909.47
703/437.3412mz/7.93min,1729054.0,1107578.8,3145520.2,1272954.2,1600581.9,1968534.8
705/481.3653mz/7.92min,538566.5,63267.254,369605.3,153405.58,77132.8,267221.25
706/495.3442mz/7.92min,1342901.9,95132.984,519164.22,71351.39,91411.125,239502.05
708/507.4235mz/7.93min,480987.0,155626.05,291924.28,128582.9,136536.14,195890.39
709/513.3548mz/7.94min,59811.797,48329.67,495312.84,9814.3955,38394.223,173061.28
710/506.4199mz/7.93min,1377979.4,449458.3,843389.6,435399.56,438329.66,590129.5
713/528.402mz/7.93min,2502469.8,499067.88,1400371.1,468616.4,419861.03,1133769.5
717/457.3679mz/7.97min,442087.97,168335.52,386155.3,170498.81,189035.36,348271.56
721/512.4306mz/7.94min,304729.0,91869.09,195342.88,103413.76,115142.0,142489.22
722/597.2702mz/7.94min,700948.44,83797.33,160265.52,89743.96,86968.42,173333.98
723/716.4619mz/7.94min,0.0,316458.47,0.0,273601.38,236022.23,0.0
724/440.375mz/7.94min,222503.28,44356.754,136598.75,78644.875,38953.41,79059.14
726/700.4882mz/7.94min,0.0,8055364.0,356804.2,6611035.5,5896620.0,160477.0
727/746.5684mz/7.94min,0.0,369942.44,496815.1,4022034.8,529909.75,1144375.8
728/534.4127mz/7.94min,790511.44,172398.33,530810.06,201733.03,173031.44,442544.75
729/788.6117mz/7.94min,0.0,4893999.5,961116.25,23675.104,5619134.5,284992.2
730/782.5659mz/7.94min,0.0,912520.4,93491.69,768892.1,11297.33,734487.3
731/714.503mz/7.94min,0.0,208518.03,31476.135,172783.77,157218.19,0.0
732/719.5415mz/7.94min,0.0,66291.2,4557462.5,1510759.8,326179.34,588202.7
736/729.5139mz/7.95min,0.0,468951.62,0.0,472229.28,420592.47,0.0
737/726.5037mz/7.94min,0.0,27125224.0,161182.53,26558002.0,24494496.0,72360.36
738/664.49mz/7.96min,0.0,25081768.0,4307.45,39547564.0,30749490.0,20204.172
739/718.5376mz/7.94min,0.0,331073.5,15458327.0,6503273.0,5405418.5,881130.2
740/624.5192mz/7.94min,2517982.5,1008180.44,1220840.9,743943.7,1002197.3,1297246.1
741/754.5342mz/7.95min,0.0,4424.0063,3704059.0,244896.84,191216.28,467320.16
744/602.5504mz/7.94min,158563.64,39740.0,99738.82,26350.318,14376.437,46114.04
745/786.6002mz/7.94min,0.0,16504796.0,128638.29,14831090.0,12923.949,2618728.0
747/588.4986mz/7.94min,308627.12,100787.21,224850.08,126053.86,96762.73,138809.47
748/646.5014mz/7.94min,6357823.5,1671215.4,4575237.0,1866119.5,1544457.0,3816950.5
749/686.4725mz/7.94min,0.0,2448686.2,0.0,2099823.0,1951594.9,0.0
750/702.4954mz/7.94min,0.0,725372.9,4962.204,637213.0,551429.56,0.0
751/742.4779mz/7.94min,0.0,1246991.6,0.0,1280612.9,1173208.4,0.0
752/732.5535mz/7.94min,0.0,3123.519,5447257.5,675949.75,555495.75,1132331.1
753/606.5088mz/7.94min,841903.94,281332.0,607981.2,309854.9,324474.06,417587.75
754/636.4592mz/7.94min,0.0,609140.25,124254.0,1291506.1,1018340.2,85805.52
756/692.5209mz/7.94min,0.0,235090.38,284295.44,228636.95,170006.16,48010.07
757/706.5375mz/7.94min,0.0,0.0,5298483.5,0.0,0.0,268175.28
758/728.5194mz/7.94min,0.0,0.0,4079377.0,0.0,0.0,273905.0
759/740.5195mz/7.94min,0.0,138319.81,1237885.8,112593.44,163336.48,94586.445
760/744.5527mz/7.94min,0.0,7038.6094,915816.7,74861.84,132926.36,248228.38
761/810.5937mz/7.95min,0.0,453603.7,576040.8,13932.873,472340.47,138942.11
762/760.5837mz/7.94min,0.0,4575959.0,175202.42,9319431.0,13077.186,1462518.9
763/808.582mz/7.94min,0.0,1396129.6,90750.49,1221320.0,12046.871,1085941.2
764/768.5502mz/7.94min,0.0,5988.0186,873976.25,393910.8,302269.16,1067338.2
765/794.5655mz/7.95min,0.0,0.0,148628.78,205295.36,119854.29,382473.72
767/796.5802mz/7.94min,0.0,310877.12,23859.299,473106.03,0.0,262871.16
771/644.4855mz/7.95min,452223.34,116791.63,405476.16,111797.04,105243.73,278619.28
772/523.3601mz/7.95min,404631.28,53804.0,236952.81,40911.684,37137.734,177559.97
773/497.36mz/7.93min,405860.97,101290.21,1178030.1,148637.83,106048.01,149000.75
774/740.4831mz/7.96min,1102108.5,2116422.5,3417382.0,2291859.5,2362952.0,1729383.8
777/741.4865mz/7.96min,428993.03,863636.94,1402995.4,952915.94,982554.2,728914.6
778/493.3285mz/7.95min,38701.625,39837.16,381467.6,6353.136,51278.258,182158.6
779/529.3499mz/8.02min,327210.22,102029.87,247353.28,38066.016,77479.75,119427.516
784/719.5046mz/8.0min,1297291.0,1302255.9,2265650.8,1511187.4,1734714.8,1049446.6
785/718.5013mz/8.0min,3114124.2,3492806.5,5389219.0,3717949.8,4143233.8,2532884.2
786/310.3104mz/8.0min,286550.78,254356.6,499595.44,361495.97,623195.6,296906.9
789/528.4021mz/8.01min,351235.6,77401.08,200008.16,69132.34,93808.914,172661.81
790/506.4199mz/8.01min,314421.22,156242.55,299794.03,163952.92,168122.02,198352.25
791/492.4047mz/8.0min,264313.84,498225.53,1691315.4,351605.56,529256.7,903215.8
792/455.3519mz/7.97min,1413812.9,254669.05,109440.42,94915.35,414213.12,438636.44
794/704.4881mz/8.01min,259562.72,76530.89,751819.75,97218.734,323119.7,233142.0
795/470.3628mz/8.02min,263511.53,239916.23,567227.0,243678.42,384184.62,391507.3
796/506.3838mz/7.95min,352707.94,38562.29,273723.75,58890.92,79673.94,159419.3
798/475.3973mz/8.05min,833979.94,456592.16,611127.06,487650.56,652438.25,543135.7
800/524.3943mz/8.05min,2559436.5,1946169.1,4409415.5,1346160.4,1486706.2,1910300.8
801/522.3784mz/8.04min,0.0,35511.367,867862.4,4785.0767,25495.643,223631.28
802/474.394mz/8.05min,3713629.5,1316269.4,3914781.5,1475895.4,2703371.8,2433860.8
805/796.5812mz/8.02min,0.0,82284.41,7212.206,130000.125,0.0,32817.277
806/403.3181mz/8.06min,1078867.5,402475.53,902862.94,270409.97,341555.56,697323.75
808/529.3498mz/8.06min,414829.3,191698.44,493721.1,136652.1,127605.32,131014.28
809/381.3362mz/8.06min,693158.56,412930.94,833076.3,358282.34,452365.44,515337.9
810/477.334mz/8.05min,136946.55,69776.9,262185.9,87056.836,111674.445,160986.69
811/480.3527mz/8.07min,406564.22,153387.81,452505.34,172988.56,199680.81,130848.73
812/479.3496mz/8.07min,1832023.1,701467.9,1529826.8,491723.6,960853.1,1019139.5
814/490.3868mz/8.07min,4481801.5,1881795.6,3187916.0,1850334.5,1947125.4,2585534.8
816/491.3902mz/8.07min,1362647.5,559811.25,1001019.9,550420.75,576934.25,812906.4
817/450.3938mz/8.08min,393393.8,225199.3,377372.06,260062.9,257029.77,229214.36
818/469.4078mz/8.08min,1402957.6,783807.75,1255284.2,874624.1,905183.7,834524.6
820/540.3889mz/8.08min,0.0,319839.28,3497699.2,69695.94,321076.1,1187400.1
821/630.5063mz/8.08min,1815254.8,1055234.6,1417515.1,1156101.2,1049662.2,1093888.0
822/468.4045mz/8.08min,4622277.0,2682661.0,4035036.2,3034447.0,3012503.5,2839869.8
823/590.514mz/8.08min,2811843.8,1673411.5,2209464.0,1901130.8,1823600.5,1502868.6
825/572.5033mz/8.08min,375340.44,237128.62,293491.78,274041.72,249258.11,194933.12
827/457.3677mz/8.08min,932140.44,560269.56,1701654.2,541432.25,665001.25,950650.8
828/481.3655mz/8.08min,1076427.4,359451.94,633393.56,308127.44,378574.78,551372.0
829/439.3573mz/8.09min,661121.1,446424.53,735044.75,363437.56,435355.1,565792.5
830/110.0199mz/8.08min,167914.47,717018.56,192118.97,204836.28,4749681.5,205236.0
831/437.3412mz/8.09min,567032.1,404367.16,851442.06,463889.34,535299.7,586217.5
834/366.3364mz/8.1min,574569.2,149833.12,315680.12,96947.84,103321.87,82680.01
835/644.4856mz/8.1min,309877.06,178241.22,222494.52,186999.05,171783.84,177274.39
836/622.5031mz/8.1min,291847.62,216648.02,243279.9,233220.45,218220.3,172186.28
838/336.326mz/8.1min,232209.97,297971.06,692998.4,292252.72,402035.0,331897.03
839/441.3728mz/8.1min,1150385.9,544543.94,1008499.6,694574.1,705930.3,701435.7
841/423.3622mz/8.11min,521741.78,317348.06,595398.2,402532.16,403512.3,498831.16
844/692.5144mz/8.13min,0.0,683776.56,82256.484,2270947.2,1758329.5,0.0
847/470.3628mz/8.13min,948774.2,1034309.06,1499249.1,1004737.4,1399589.4,1465216.0
848/397.3099mz/8.13min,117020.88,82259.57,262370.88,96142.734,113633.47,116256.5
849/622.4442mz/8.15min,313347.97,1551894.4,1167195.0,1831562.6,2154595.0,618337.06
854/352.3209mz/8.14min,592761.4,153215.78,335402.06,86447.586,96250.02,94568.414
855/630.4106mz/8.14min,74098.234,139538.86,131339.9,95070.86,96979.375,28053.191
856/690.5064mz/8.14min,0.0,11751523.0,0.0,22950660.0,18414078.0,0.0
857/608.4285mz/8.14min,322861.3,491647.47,537414.06,365620.28,395651.47,158817.84
858/704.4878mz/8.08min,171363.48,70180.85,115454.125,120865.8,129510.72,92602.95
859/477.413mz/8.17min,504155.03,201324.6,678811.2,108104.22,354573.6,445615.47
860/495.3442mz/8.13min,98749.32,63216.22,505854.2,27804.26,115042.54,336253.16
861/524.3943mz/8.13min,864759.25,966199.5,1832290.5,747453.5,618117.94,707908.2
862/490.3875mz/8.11min,2912624.2,1281041.0,2558564.5,1375767.5,1257896.0,1733097.6
864/624.5162mz/8.16min,40116.156,142131.8,170829.72,151793.33,167820.53,94094.66
865/623.5071mz/8.19min,510365.88,488171.2,250841.6,507950.88,477304.4,321812.7
866/476.4098mz/8.17min,1570341.5,1133902.2,2092007.5,1162393.9,1233163.9,1421416.4
867/622.5036mz/8.18min,1184263.9,1168805.8,1052420.8,1278041.2,1157576.2,772388.25
870/607.5121mz/8.21min,370212.12,346161.47,335694.6,366803.16,352043.38,241860.58
871/606.5089mz/8.21min,909219.6,816193.94,823093.25,930549.7,852041.4,580055.8
872/628.4908mz/8.21min,566186.7,492651.66,450813.3,607566.9,502142.94,376633.72
873/630.5061mz/8.21min,633162.9,578454.25,590473.5,662045.0,526964.94,394137.97
874/588.4987mz/8.28min,923139.6,518641.03,757858.25,566824.25,590145.0,504909.44
875/590.514mz/8.21min,718058.5,767332.6,809039.4,833491.1,773171.5,440812.16
876/644.4863mz/8.21min,973680.9,761085.6,753960.0,913074.8,729362.6,611246.75
877/550.4463mz/8.21min,436956.06,330262.62,398075.7,372041.56,377622.44,223816.56
879/563.2951mz/8.22min,586679.2,105336.33,451070.97,300534.44,528486.0,72354.21
880/356.3522mz/8.23min,585957.8,369992.7,517448.25,336015.94,300498.12,305550.72
882/407.367mz/8.24min,1312108.0,808136.44,1208230.9,1276371.8,1053367.5,1220767.9
883/384.3471mz/8.24min,1441836.2,867564.94,1210263.9,894938.06,907477.5,895636.3
884/490.3888mz/8.2min,249744.12,908519.8,3637342.5,819946.94,1112033.1,653741.06
885/629.4941mz/8.27min,1610805.0,896117.94,1242146.6,246078.12,762158.25,877162.56
886/440.3748mz/8.25min,148975.5,76741.016,128049.02,85358.0,100863.24,73874.87
887/794.7226mz/8.31min,0.0,153630.03,0.0,0.0,201457.55,323548.6
888/492.405mz/8.25min,171486.05,287784.78,738993.75,186292.0,328449.6,392327.5
889/441.3731mz/8.25min,447964.94,314474.9,580756.2,334493.56,386210.22,465286.7
892/366.3364mz/8.26min,518461.38,142250.89,303253.84,94483.16,105554.34,66875.89
893/628.1944mz/8.27min,439818.3,361696.66,417595.44,400636.75,307864.9,417396.5
894/590.5139mz/8.27min,1641305.2,1033548.7,1325330.8,1129742.5,1098225.6,762386.5
897/630.5061mz/8.27min,4197292.0,2031262.0,3393764.0,2299536.0,2229291.0,1963912.9
898/631.5097mz/8.27min,1694802.6,806447.7,1372032.4,917638.3,884322.7,788121.75
899/630.4125mz/8.28min,368257.62,51161.625,140175.31,22980.236,16441.572,36349.06
900/481.3655mz/8.27min,806033.0,297578.78,706608.4,367624.7,446177.72,472023.4
901/422.3633mz/8.27min,204138.28,97363.21,150519.53,102092.25,50531.55,85653.51
902/660.5165mz/8.28min,909455.5,342821.34,647630.4,464154.28,452218.75,383215.34
903/519.3652mz/8.28min,592254.5,316416.12,689746.4,276436.47,310231.12,375516.1
907/606.5088mz/8.28min,987382.9,555726.4,1062753.8,568509.75,526865.6,738010.9
908/794.566mz/8.28min,0.0,0.0,177190.45,182671.4,105536.836,209732.03
911/628.4908mz/8.28min,4586967.0,2280964.2,3360299.5,2590786.8,2174029.5,2224426.0
914/645.4322mz/8.28min,272980.88,169184.67,480602.03,119927.62,142690.39,131651.62
917/768.5506mz/8.28min,0.0,26201.934,365785.4,363283.75,228239.66,424256.9
918/425.3777mz/8.28min,1488715.8,765508.25,1052905.4,1195673.1,1016801.25,1102801.0
919/718.501mz/8.27min,176420.39,19904.104,159810.23,36532.016,57637.703,26816.701
920/622.4441mz/8.27min,1599361.0,494627.5,2581801.2,351246.78,727521.8,1085576.0
921/644.4284mz/8.28min,854553.9,506568.0,1576151.0,371509.03,423557.4,388745.34
924/700.4877mz/8.28min,0.0,1799437.8,55711.535,1539809.1,1360294.8,8422.51
925/726.5041mz/8.28min,0.0,4395174.5,108535.086,4091909.8,3765688.2,30433.979
926/810.5942mz/8.28min,0.0,172723.27,203044.88,5416.382,158832.48,14509.854
927/754.5347mz/8.28min,0.0,0.0,1124382.1,60129.363,27180.297,74079.58
928/465.3701mz/8.28min,392581.62,132601.34,231326.25,210583.25,194144.1,270819.12
930/439.3181mz/8.29min,526562.6,24672.148,114231.58,87652.05,79213.58,74166.33
931/796.5806mz/8.28min,0.0,561813.1,39083.727,619540.56,6429.5947,289282.66
932/782.5666mz/8.29min,0.0,319275.53,24132.775,248344.84,0.0,138672.12
933/495.3443mz/8.29min,121349.09,112026.9,260761.36,72718.83,79418.34,80258.58
935/623.4476mz/8.25min,406462.8,145501.03,884689.1,131937.17,88112.26,191923.23
937/706.5347mz/8.27min,0.0,0.0,580614.9,0.0,82491.78,31146.36
938/728.5193mz/8.28min,0.0,0.0,934593.9,0.0,0.0,14554.384
940/732.5534mz/8.28min,0.0,0.0,1202356.0,90714.76,59574.516,203749.84
942/744.5528mz/8.23min,0.0,7177.185,7457896.5,235671.36,100570.62,144921.9
943/766.5344mz/8.29min,0.0,3237.5352,1344206.8,41650.22,26946.488,0.0
944/788.6132mz/8.28min,0.0,260099.27,224216.28,0.0,213732.69,14395.475
947/704.5217mz/8.29min,0.0,4846804.5,147120.06,4493512.5,3863060.8,8622.169
948/712.4882mz/8.28min,0.0,1763212.4,0.0,2955986.8,2256067.8,0.0
950/686.4716mz/8.28min,0.0,334493.38,0.0,425766.22,326585.2,0.0
951/799.6776mz/8.29min,0.0,176778.61,0.0,0.0,95884.5,162990.19
952/808.5822mz/8.28min,0.0,465335.9,16114.393,331407.84,0.0,228659.77
956/497.3601mz/8.29min,413063.47,160422.53,349284.06,98281.875,151646.31,196989.14
957/622.5035mz/8.29min,775617.1,406970.03,494288.2,463583.78,397002.8,356806.38
958/530.4178mz/8.29min,1395240.1,568244.5,1029900.5,629919.5,610934.8,551794.7
959/644.4864mz/8.29min,2551489.8,1180200.6,1617640.4,1266334.2,1232103.5,1134854.4
961/508.4355mz/8.3min,511047.66,266076.97,370581.7,292332.53,268359.47,226567.67
962/646.4982mz/8.3min,385366.6,134472.73,243563.55,229739.69,134523.34,174345.64
963/399.3256mz/8.36min,804269.5,95484.86,202119.6,217946.39,130969.63,107792.516
965/529.35mz/8.3min,71541.1,104303.3,325705.47,52168.215,77885.766,62989.19
966/479.3494mz/8.31min,2595318.5,2221218.5,6386082.0,1947719.2,2664438.0,2877945.8
967/524.394mz/8.28min,82643.88,160130.81,773846.75,152053.83,172595.27,422739.16
968/604.4933mz/8.31min,444589.38,190743.66,236143.05,192792.58,198346.38,139899.61
969/507.3653mz/8.31min,757036.7,376134.47,407043.4,303022.2,332850.6,464940.53
973/457.3675mz/8.32min,2423883.5,1278268.4,2332268.5,1439010.6,1699785.1,1278088.4
975/502.4087mz/8.32min,331539.5,262011.53,203855.6,196838.8,214954.55,274626.4
976/508.3993mz/8.38min,867096.94,1672103.5,3933951.5,1230857.8,1755326.5,816038.25
979/794.7227mz/8.35min,0.0,341606.62,0.0,0.0,363269.4,467922.34
980/439.3569mz/8.33min,1188419.9,997776.0,2108736.8,1048864.4,1109604.0,1097541.2
982/534.4515mz/8.34min,734066.4,449394.25,512158.75,496668.56,470700.03,322055.12
983/556.4334mz/8.34min,963181.2,379522.06,481207.22,414986.03,368436.5,308778.12
986/634.5402mz/8.34min,271084.2,151137.16,236547.86,181854.23,202946.88,124073.02
987/674.5323mz/8.34min,1547174.9,987905.8,1128052.1,1213319.0,1015732.06,786575.94
990/652.5505mz/8.34min,749074.9,508017.28,546102.75,590510.44,522890.66,383198.22
991/421.3464mz/8.34min,122675.49,146966.75,399646.84,185734.42,263575.47,169916.94
992/606.5086mz/8.32min,481941.9,325152.06,693600.5,405646.75,347095.03,472786.47
