CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
122	174	1	0.8641	-12.036
138	174	1	0.977	-28.031
122	152	1	0.9167	-28.031
126	174	1	0.7058	-32.063
138	152	1	0.8028	-44.026
152	174	1	0.8249	15.995
122	138	1	0.8413	15.995
532	610	2	0.9917	-0.000
497	532	2	0.965	-26.015
497	610	2	0.975	-26.015
552	588	3	0.8629	-26.014
513	561	3	0.7901	30.046
503	561	3	0.893	-26.016
503	588	3	0.8638	-28.031
477	602	3	0.8922	54.047
559	574	3	0.9835	-0.000
477	503	3	0.894	26.016
477	513	3	0.793	-30.046
559	564	3	0.851	56.062
477	564	3	0.9101	28.031
552	571	3	0.8638	-26.015
552	585	3	0.804	-28.025
561	588	3	0.8511	-2.014
509	588	3	0.8642	-2.014
561	564	3	0.947	28.031
477	588	3	0.8496	-2.015
509	559	3	0.8877	-28.031
512	591	3	0.7164	-2.016
512	514	3	0.7388	-28.032
503	514	3	0.7939	28.031
561	602	3	0.89	54.047
477	574	3	0.8729	-28.031
509	513	3	0.8038	-30.046
512	602	3	0.7759	-28.031
561	574	3	0.8762	-28.031
513	585	3	0.7613	26.021
477	571	3	0.8535	-2.016
574	588	3	0.9108	26.017
561	571	3	0.8548	-2.015
559	588	3	0.946	26.016
503	552	3	0.8086	-2.016
513	571	3	0.8406	28.030
509	574	3	0.8873	-28.031
552	562	3	0.8803	-28.025
514	602	3	0.8646	0.000
509	571	3	0.8683	-2.015
552	591	3	0.7597	56.063
564	588	3	0.8213	-30.045
503	571	3	0.8602	-28.032
477	509	3	0.9659	-0.000
514	564	3	0.8193	-26.016
509	564	3	0.9293	28.031
503	564	3	0.7952	2.015
564	571	3	0.8234	-30.046
509	561	3	0.9702	0.000
483	552	3	0.839	-0.001
571	574	3	0.9127	-26.016
562	585	3	0.8565	0.000
564	574	3	0.8718	-56.062
571	588	3	0.9993	0.001
513	588	3	0.8392	28.031
503	602	3	0.8907	28.031
477	561	3	0.9703	-0.000
513	559	3	0.8191	2.015
564	602	3	0.8825	26.016
509	602	3	0.8704	54.047
513	574	3	0.8193	2.015
559	561	3	0.8937	28.031
513	602	3	0.7509	84.093
590	591	3	0.9446	-28.031
552	590	3	0.7255	84.094
477	559	3	0.8902	-28.031
559	571	3	0.9485	26.015
503	509	3	0.9097	-26.016
483	503	3	0.8238	2.016
13	633	4	0.808	-23.016
2	13	4	0.8646	-18.010
13	632	4	0.8549	18.011
3	15	4	0.8638	18.010
13	661	4	0.799	-23.041
13	15	4	0.8649	18.010
2	15	4	0.9843	0.000
2	661	4	0.7049	-41.051
51	661	4	0.9265	0.082
4	13	4	0.7238	17.015
51	633	4	0.9243	0.107
3	4	4	0.7226	-17.015
15	632	4	0.9646	0.000
15	661	4	0.7043	-41.051
3	633	4	0.8095	-23.016
4	14	4	0.836	0.000
632	660	4	0.9484	-0.025
2	632	4	0.9497	0.000
633	661	4	0.9853	-0.025
3	13	4	0.9998	0.000
3	661	4	0.8004	-23.041
661	663	4	0.8181	1.995
2	3	4	0.8631	-18.010
632	661	4	0.7226	-41.051
3	632	4	0.854	18.011
399	452	5	0.9998	-0.000
310	399	5	0.9855	0.000
310	452	5	0.9851	-0.000
452	454	5	0.986	-28.031
310	454	5	0.978	-28.031
399	454	5	0.9858	-28.032
553	556	6	0.7219	-2.016
548	553	6	0.7822	-0.000
494	560	6	0.9995	0.000
326	560	6	0.8975	0.000
326	494	6	0.8976	-0.000
556	557	6	0.7806	-1.003
494	548	6	0.8274	18.011
326	548	6	0.8352	18.011
548	560	6	0.8264	-18.011
327	553	6	0.8675	0.000
548	556	6	0.823	-2.016
548	557	6	0.7376	-3.019
330	523	7	0.7133	-73.089
459	491	7	0.7142	-71.073
330	487	7	0.7883	-45.058
487	523	7	0.8788	-28.031
366	414	7	0.7615	-2.016
413	414	7	0.7966	-2.016
302	330	7	0.8645	-28.031
256	487	7	0.7305	-73.089
366	413	7	0.8905	-0.000
330	459	7	0.8807	-0.000
302	522	7	0.8767	-84.094
256	330	7	0.8928	-28.031
522	523	7	0.7679	-17.027
330	522	7	0.8758	-56.063
487	491	7	0.7171	-26.016
414	491	7	0.8111	-108.130
487	522	7	0.8645	-11.005
302	487	7	0.7332	-73.089
366	377	7	0.9315	17.027
459	487	7	0.7935	-45.058
377	413	7	0.8621	-17.027
330	491	7	0.8011	-71.073
302	459	7	0.9546	-28.031
491	522	7	0.753	15.011
459	522	7	0.9445	-56.062
256	459	7	0.7916	-28.031
459	523	7	0.7021	-73.089
256	302	7	0.7753	0.000
256	522	7	0.8101	-84.094
404	504	8	0.9916	-28.031
403	404	8	0.7521	2.001
403	713	8	0.7431	211.217
404	713	8	0.8012	209.217
403	426	8	0.7073	-0.111
697	713	8	0.8361	-16.990
71	120	9	0.7552	-181.063
91	123	9	0.9766	-216.100
73	93	9	0.715	18.010
76	123	9	0.9307	-233.127
71	73	9	0.8675	17.027
76	93	9	0.9532	-0.000
93	120	9	0.954	-216.100
76	91	9	0.9767	-17.027
73	120	9	0.8309	-198.089
71	123	9	0.7336	-198.089
120	123	9	0.9771	-17.027
46	123	9	0.7885	-449.226
76	120	9	0.9321	-216.100
46	91	9	0.837	-233.126
93	123	9	0.9303	-233.127
46	73	9	0.702	-234.110
46	93	9	0.7915	-216.100
46	57	9	0.9788	0.000
73	123	9	0.7921	-215.116
46	120	9	0.7603	-432.199
57	64	9	0.9992	0.000
46	64	9	0.9785	0.000
91	93	9	0.965	17.027
73	91	9	0.7876	0.984
91	120	9	0.9297	-199.073
314	401	10	0.9361	84.094
453	470	10	0.9945	-28.031
314	453	10	0.9849	28.031
317	440	10	0.965	56.062
405	502	10	0.9373	30.046
317	476	10	0.9386	30.047
440	615	10	0.9854	-26.015
314	408	10	0.9997	0.000
401	440	10	0.9575	-0.000
400	476	10	0.9785	56.063
470	615	10	0.9556	58.078
408	453	10	0.9846	28.031
317	615	10	0.9487	30.047
318	476	10	0.987	56.063
317	470	10	0.9966	-28.031
405	408	10	0.9902	-28.031
314	440	10	0.9793	84.093
400	470	10	0.9427	-2.015
405	453	10	0.9943	-0.000
453	615	10	0.9465	30.047
318	405	10	0.9727	26.016
400	453	10	0.9638	26.016
318	400	10	0.9928	0.000
401	615	10	0.961	-26.015
400	615	10	0.9566	56.063
453	476	10	0.9407	30.047
470	502	10	0.9381	58.078
318	502	10	0.9903	56.063
440	502	10	0.9542	-26.016
314	317	10	0.9858	28.031
408	615	10	0.9659	58.078
405	470	10	0.9997	-28.031
318	615	10	0.9479	56.063
440	476	10	0.9467	-26.016
318	408	10	0.9322	-2.015
317	405	10	0.9964	0.000
400	502	10	0.9832	56.063
440	453	10	0.9631	-56.062
317	408	10	0.9855	-28.031
314	405	10	0.9904	28.031
314	470	10	0.9911	0.000
408	470	10	0.991	-0.000
314	615	10	0.9621	58.078
400	408	10	0.9399	-2.015
318	470	10	0.9456	-2.015
401	408	10	0.9395	-84.093
408	440	10	0.9808	84.093
440	470	10	0.9709	-84.093
476	502	10	0.9957	0.000
400	405	10	0.969	26.016
317	453	10	0.9973	-0.000
317	400	10	0.9665	-26.016
405	615	10	0.9537	30.047
318	453	10	0.9674	26.016
405	440	10	0.9691	56.062
317	318	10	0.9712	-26.016
219	528	11	0.8995	-236.214
517	614	11	0.9563	0.000
219	622	11	0.8991	-236.214
517	622	11	0.9586	-26.015
315	528	11	0.9423	0.000
219	315	11	0.962	-236.214
315	622	11	0.9428	0.000
315	614	11	0.9521	26.016
614	622	11	0.9399	-26.016
517	528	11	0.9492	-26.015
528	614	11	0.942	26.016
528	622	11	0.9871	0.000
315	517	11	0.9114	26.016
189	204	12	0.9258	0.227
86	415	13	0.7095	-18.011
390	391	14	0.7169	-136.125
389	391	14	0.7054	21.982
333	390	14	0.7438	136.125
334	390	14	0.9778	0.000
333	389	14	0.7928	-21.982
333	334	14	0.7816	136.125
333	391	14	0.9255	0.000
142	144	15	0.8651	1.003
142	181	15	0.8573	-27.028
144	181	15	0.9611	-28.031
671	706	16	0.993	-0.019
197	201	17	0.9615	-41.027
319	445	18	0.9412	-28.031
445	448	18	0.9137	-1.995
312	319	18	0.923	1.995
312	445	18	0.7308	-26.036
312	448	18	0.9443	-28.031
466	626	19	0.9512	0.000
69	163	20	0.8965	-75.036
719	724	21	0.9874	0.000
353	543	22	0.8487	-136.126
537	543	22	0.8647	15.995
316	460	23	0.9216	-28.031
473	490	24	0.9958	0.000
631	681	25	1.0	-0.003
471	535	26	0.9688	0.000
471	567	26	0.9843	0.000
535	567	26	0.9548	0.000
264	266	27	0.9697	44.026
264	270	27	0.956	88.052
266	270	27	0.9975	44.026
309	461	28	0.9988	-28.031
12	666	29	0.8466	-0.022
659	666	29	0.7517	-3.993
652	658	29	0.9595	-1.995
652	666	29	0.7377	41.005
12	652	29	0.7185	-41.026
372	409	30	0.9603	-0.000
