CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
269	424	1	0.9996	-28.031
424	494	1	0.9976	-2.016
269	494	1	0.9967	-30.047
459	672	2	0.9837	0.000
557	672	2	0.9548	0.000
459	557	2	0.9688	0.000
382	833	3	0.8003	209.217
824	833	3	0.8334	-16.990
382	513	3	0.9916	-28.031
544	718	4	0.9147	26.017
491	731	4	0.96	-26.016
311	544	4	0.9121	-0.001
491	718	4	0.937	0.000
544	731	4	0.9866	0.000
311	731	4	0.9145	-0.001
203	544	4	0.8995	-236.215
203	731	4	0.9024	-236.215
491	544	4	0.9492	-26.016
718	731	4	0.9154	-26.017
660	685	5	0.8762	-28.031
667	696	5	0.8213	-30.044
651	699	5	0.7255	84.094
660	667	5	0.947	28.031
660	696	5	0.8511	-2.013
502	660	5	0.893	-26.016
512	654	5	0.8747	-28.031
502	651	5	0.8086	-2.016
512	667	5	0.939	28.031
502	654	5	0.7089	-54.046
502	696	5	0.8638	-28.029
696	697	5	0.7234	82.076
502	685	5	0.7021	-54.047
651	696	5	0.8629	-26.013
697	699	5	0.9446	28.031
502	697	5	0.7027	54.047
512	685	5	0.8935	-28.031
651	697	5	0.7597	56.063
502	667	5	0.7952	2.015
654	667	5	0.8474	56.062
667	685	5	0.8718	-56.062
654	696	5	0.9291	26.018
654	660	5	0.8726	28.031
512	696	5	0.8767	-2.013
685	696	5	0.9108	26.018
654	685	5	0.9828	-0.000
512	660	5	0.9676	-0.000
502	512	5	0.9129	-26.016
296	456	6	0.9988	-28.031
38	85	7	0.837	-233.126
85	115	7	0.9297	-199.073
38	116	7	0.7885	-449.226
85	116	7	0.9766	-216.100
84	116	7	0.9303	-233.126
68	85	7	0.7876	0.984
84	115	7	0.954	-216.100
64	68	7	0.8675	17.027
68	84	7	0.715	18.010
67	85	7	0.9767	-17.027
68	116	7	0.7921	-215.116
67	84	7	0.9532	-0.000
64	116	7	0.7336	-198.089
84	85	7	0.965	-17.027
67	115	7	0.9321	-216.100
38	68	7	0.702	-234.110
115	116	7	0.9771	-17.027
38	115	7	0.7603	-432.199
64	115	7	0.7552	-181.062
68	115	7	0.8309	-198.089
38	84	7	0.7915	-216.100
67	116	7	0.9307	-233.126
38	56	7	0.9785	0.000
3	741	8	0.8172	-23.016
8	756	8	0.8424	18.011
768	770	8	0.8073	1.995
3	11	8	0.8689	18.010
756	768	8	0.7205	-41.051
3	4	8	0.727	-17.015
2	3	8	0.8693	-18.010
8	11	8	0.8647	18.011
2	8	8	0.8651	-18.011
2	756	8	0.9542	0.000
741	768	8	0.98	-0.025
8	768	8	0.8034	-23.040
8	741	8	0.8178	-23.016
3	768	8	0.803	-23.041
3	756	8	0.846	18.011
2	11	8	0.9999	0.000
4	8	8	0.7267	17.015
3	8	8	0.9997	-0.000
756	763	8	0.9491	-0.025
4	9	8	0.9061	0.000
11	756	8	0.9546	0.000
592	656	9	0.7918	-2.016
489	658	9	0.9995	0.000
315	489	9	0.9036	-0.000
315	592	9	0.7852	18.011
656	657	9	0.7806	-1.003
315	406	9	0.7086	0.000
316	643	9	0.8611	0.000
315	658	9	0.9034	0.000
592	658	9	0.8101	-18.011
489	592	9	0.8107	18.011
643	656	9	0.7219	-2.016
592	657	9	0.7147	-3.019
592	643	9	0.8439	-0.000
460	507	10	0.8099	30.046
460	462	10	0.8193	-28.031
309	448	10	0.8155	2.015
309	461	10	0.8316	-26.016
304	461	10	0.9916	-28.031
304	462	10	0.8196	-30.046
448	474	10	0.821	28.031
304	448	10	0.9881	0.000
462	474	10	0.934	58.078
384	507	10	0.924	30.046
384	461	10	0.8388	-26.016
462	507	10	0.9435	58.078
309	507	10	0.9351	30.047
474	507	10	0.9926	0.000
309	460	10	0.8229	0.000
384	462	10	0.9909	-28.031
461	474	10	0.794	56.063
309	474	10	0.9261	30.047
460	474	10	0.7925	30.046
448	507	10	0.8314	28.031
461	462	10	0.8123	-2.015
309	462	10	0.9961	-28.031
448	460	10	0.9782	-2.015
384	474	10	0.9148	30.046
461	507	10	0.8129	56.063
304	507	10	0.821	28.031
460	461	10	0.9837	-26.016
304	474	10	0.8018	28.031
448	461	10	0.993	-28.031
448	462	10	0.8233	-30.046
309	384	10	0.9944	0.000
767	769	11	0.9625	1.995
7	765	11	0.8418	-0.022
