"","comp 1","comp 2","comp 3","comp 4","comp 5"
"POS_TJGI2pt1_EV_gpdA_CTRL_1_Run13.mzML",1.9768,-1.2242,-4.0435,0.81751,-0.17854
"POS_TJGI2pt1_EV_gpdA_CTRL_2_Run143.mzML",2.1693,1.9911,1.9834,0.23259,-3.0472
"POS_TJGI2pt1_EV_gpdA_CTRL_3_Run194.mzML",1.9087,-1.401,2.1172,-1.0558,3.2258
"POS_TJGIp8_1_Run19.mzML",-2.1724,-1.7989,-0.23375,-3.6712,-1.4265
"POS_TJGIp8_2_Run84.mzML",-2.1909,-1.9662,1.1202,3.7265,-0.23984
"POS_TJGIp8_3_Run206.mzML",-1.6914,4.3993,-0.94361,-0.049659,1.6663
