CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2836	3259	1	0.8988	-0.019
3258	3259	1	0.8012	-1.004
2836	3258	1	0.7959	0.984
1365	1914	2	0.9649	-56.063
1145	1427	2	0.9092	62.037
1844	3978	2	0.7207	-256.240
1489	2100	2	0.7456	-12.037
1365	1635	2	0.8965	-28.031
1489	1518	2	0.7296	44.026
1045	1145	2	0.9599	-28.031
1844	2100	2	0.8882	-28.031
1518	1844	2	0.8631	-28.031
1045	1427	2	0.9042	34.006
1145	1914	2	0.9042	31.990
1145	1365	2	0.9354	88.053
1635	1914	2	0.8777	-28.031
1518	2100	2	0.8331	-56.063
1635	1732	2	0.8668	-14.016
1045	1635	2	0.8387	31.990
1635	3978	2	0.8186	-238.230
1045	1365	2	0.9327	60.021
1365	1427	2	0.948	-26.016
1145	1635	2	0.8565	60.021
1045	1914	2	0.9025	3.958
1427	1635	2	0.8406	-2.016
1427	1914	2	0.9116	-30.047
1564	2551	3	0.8697	9.984
1617	3419	3	0.8924	0.000
3419	3853	3	0.8298	-0.000
1564	3853	3	0.8514	-50.016
2214	2424	4	0.8299	88.053
2437	2904	4	0.8849	-116.083
2425	2440	4	0.9541	-44.026
2437	3349	4	0.8632	-72.057
2203	2215	4	0.9529	-88.053
2421	2436	4	0.8995	132.078
2424	2431	4	0.8522	-44.026
2935	3349	4	0.9058	-176.105
2593	2922	4	0.971	-28.031
2904	2922	4	0.9689	88.052
2214	2219	4	0.9565	-88.052
2431	2437	4	0.9383	-88.052
2409	2440	4	0.9029	-88.052
2904	2930	4	0.9016	176.105
2431	2593	4	0.9705	-88.052
2429	2593	4	0.9607	44.026
2421	2904	4	0.9117	-28.031
2904	2927	4	0.943	132.078
2436	2904	4	0.8458	-160.109
2220	2221	4	0.9076	88.052
2593	2927	4	0.8884	15.995
2219	2424	4	0.8157	176.105
2424	2935	4	0.8728	-28.031
2431	2930	4	0.9656	-28.031
2429	2922	4	0.8952	15.995
2429	2431	4	0.9279	132.078
2436	2922	4	0.8935	-72.057
2421	2549	4	0.9062	132.078
2421	2429	4	0.9336	44.026
2436	2593	4	0.9577	-44.026
2431	2549	4	0.9128	-44.027
2904	3349	4	0.9363	44.026
2437	2922	4	0.9585	-28.031
2221	2424	4	0.7981	220.131
2215	2219	4	0.9881	-44.026
2549	2593	4	0.9051	-44.026
2215	2431	4	0.8564	88.053
2215	2220	4	0.8432	-176.105
2922	3349	4	0.9463	-44.026
2214	2223	4	0.8746	-176.105
2221	2223	4	0.9433	-44.026
2219	2221	4	0.976	-44.026
2429	3349	4	0.9369	-28.031
2424	2425	4	0.8709	17.027
2421	3349	4	0.87	15.995
2897	2904	4	0.8477	44.026
2927	2930	4	0.9487	44.026
2220	2223	4	0.8958	44.026
2922	2930	4	0.9478	88.053
2215	2223	4	0.9175	-132.078
2429	2437	4	0.9707	44.026
2436	2927	4	0.9683	-28.031
2421	2431	4	0.8768	176.105
2930	3349	4	0.9425	-132.079
2922	2935	4	0.9137	132.079
2431	2440	4	0.966	17.027
2215	2424	4	0.8363	132.079
2214	2220	4	0.8019	-220.131
2897	2922	4	0.8486	132.078
2436	2549	4	0.8944	-0.000
2425	2935	4	0.9165	-45.058
2922	2927	4	0.9601	44.026
2203	2223	4	0.8392	-220.131
2214	2215	4	0.9778	-44.026
2593	2904	4	0.8537	-116.083
2219	2223	4	0.9398	-88.052
2593	3349	4	0.8812	-72.057
2437	2593	4	0.9533	0.000
2549	2927	4	0.9216	-28.031
2431	2436	4	0.9566	-44.026
2203	2219	4	0.9314	-132.079
2429	2549	4	0.8679	88.052
2935	2938	4	0.8384	17.027
2219	2220	4	0.8476	-132.078
2437	2549	4	0.8649	44.026
2436	2437	4	0.9414	-44.026
2421	2437	4	0.9285	88.052
2409	2939	4	0.9975	-28.031
2938	2939	4	0.7608	44.026
