"","PC1","PC2","PC3","PC4","PC5","PC6"
"53/328.9796mz/2.13min",0.0023182,0.0032066,-0.012446,0.0083563,-0.043295,-0.43272
"54/312.9847mz/2.35min",-0.015323,-0.021977,-0.023784,0.088568,0.1164,-0.14709
"55/312.9847mz/2.45min",2.0433e-05,-0.0031221,-0.0072192,0.008808,0.003701,-0.052285
"58/373.0055mz/2.71min",0.0016386,0.0028995,-0.00158,-0.0017212,-0.0069853,0.15127
"59/370.9898mz/2.8min",0.0013896,0.0021062,0.0064673,-0.011546,-0.0080774,0.077668
"60/265.0176mz/2.84min",0.0017623,-0.00068329,0.0014366,-0.0085626,-0.0025709,0.039806
"61/397.0055mz/3.14min",0.00085387,0.0052674,0.010656,-0.0097785,-0.0071237,0.018792
"62/265.0176mz/3.18min",0.010256,0.002036,-0.0046783,0.0071015,0.0022143,-0.079288
"63/212.0353mz/3.32min",0.051158,-0.10742,-0.0069374,-0.12906,0.22626,-0.10794
"66/421.0056mz/3.41min",0.0046823,0.0016209,-0.00070879,-0.008395,-0.0096028,-0.11917
"67/249.0227mz/3.49min",-0.0029642,0.010249,-0.012013,0.0073271,0.0026753,-0.079405
"68/582.981mz/3.53min",0.0011891,0.0030973,0.0047274,-0.0091944,-0.017806,-0.11949
"72/560.999mz/3.54min",0.0010734,0.0084164,-0.0036126,0.0030918,-0.0051512,0.080213
"73/213.0386mz/3.54min",0.022697,-0.010261,0.04697,-0.00011325,-0.091819,0.079768
"74/212.0353mz/3.54min",0.013396,-0.0088272,-0.0029053,-0.0082454,-0.083078,0.084582
"76/811.0291mz/3.62min",0.00058256,0.0073462,-0.017098,-0.0099453,-0.0059756,-0.019466
"77/405.0107mz/3.62min",-9.164e-05,0.003078,0.00071555,-0.0027365,0.0055022,0.078796
"78/407.0044mz/3.62min",0.00052494,0.0041019,0.0014815,-0.008242,0.0023364,-0.040544
"79/406.0137mz/3.62min",0.002664,0.0047594,-0.00044025,-0.0085775,0.02174,-0.041298
"81/421.0055mz/3.86min",0.0048693,-0.0028643,-0.051385,-0.0021824,-0.0095157,-0.017794
"82/309.1014mz/4.02min",8.2714e-05,0.0037788,-0.00071629,-0.0026351,-0.0062033,-0.039947
"83/605.0258mz/4.07min",0.0062895,0.0063023,0.0076508,-0.025325,-0.011569,0.078431
"84/438.1768mz/4.15min",-0.094869,0.033246,-0.015199,-0.1107,-0.0083826,0.046847
"86/421.1867mz/4.15min",-0.092097,0.030958,-0.0019378,-0.10461,-0.0038096,-0.13229
"87/603.01mz/4.17min",0.0048379,0.0072854,-0.00096349,-0.018308,-7.3738e-05,0.038475
"88/419.0263mz/4.18min",0.0030694,0.0049246,0.0037083,-0.0010555,-0.0057936,-0.059366
"89/447.0213mz/4.21min",0.0022364,0.0030273,0.015538,-0.004224,0.013361,-0.041044
