"","comp 1","comp 2","comp 3","comp 4","comp 5"
"2024_NEG_CC-Media_1_Run18.mzML",2.5744,0.18825,1.9015,-3.2623,1.6111
"2024_NEG_CC-Media_1_Run54.mzML",2.4698,-1.0592,1.7504,2.3837,-2.5078
"2024_NEG_CC-Media_1_Run74.mzML",2.4899,0.43313,-3.7343,0.8826,0.89617
"2024_NEG_CC_1_Run21.mzML",-2.8379,-3.8522,-0.84681,-1.2928,-0.39325
"2024_NEG_CC_2_Run48.mzML",-2.2681,3.3576,-0.41854,-1.4123,-2.1564
"2024_NEG_CC_3_Run62.mzML",-2.428,0.9324,1.3478,2.7012,2.5502
