"MetaboAnalyst_ID","X2024_NEG_CC.Media_1_Run18.mzML","X2024_NEG_CC.Media_1_Run54.mzML","X2024_NEG_CC.Media_1_Run74.mzML","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","shared_name"
"165/478.2939mz/6.41min",2.30087291807708,2.31699405268779,2.31418417004361,3.26283335510512,3.02450821826499,3.2749137967859,"165"
"168/566.3466mz/6.47min",1.62076083326696,1.63688196657324,1.63407208414951,2.52089662049225,2.34439611587518,2.55374888634602,"168"
"170/590.1196mz/6.5min",1.92501422178999,1.95376266486594,1.96408168091919,2.06145232883184,1.99468503813841,1.98436893826545,"170"
"171/573.1293mz/6.5min",1.5892399891296,1.60902542299634,1.64194835227422,1.76723421792392,1.69884685165337,1.71351062314574,"171"
"173/311.1687mz/6.53min",2.35796301639298,2.51823522479884,2.43473806492622,2.45731739754181,2.22819636166862,2.26642423654704,"173"
"176/654.1321mz/6.62min",2.02369832298134,2.06354325582765,2.07573977789121,1.98226345326882,1.93174346273162,1.90885492124658,"176"
"177/637.1419mz/6.63min",1.52420267508301,1.61886344573337,1.63466329869183,2.08826205618398,2.00876286271584,2.03260835269289,"177"
"178/311.1687mz/6.64min",2.19408069533832,2.30965397218878,2.26015619099786,2.26641428564286,2.1158125469549,2.17623863056405,"178"
"180/299.2592mz/6.68min",1.82719159482409,1.84331272896715,1.840502846402,2.74749373311059,2.55082688870964,2.68494330264465,"180"
"182/573.1293mz/6.68min",1.36000789409041,1.45465250155651,1.42103107378633,2.1913626065798,2.08314722834768,2.10241706721864,"182"
"187/701.1544mz/6.71min",1.32711778012181,1.44399316855129,1.46754471172466,1.91133021747342,1.8091981582385,1.86631374457146,"187"
"190/718.1445mz/6.72min",1.93353741456227,1.99331483049351,1.98319415117524,1.89912555562918,1.93869404926144,1.88545136565996,"190"
"192/590.1195mz/6.74min",1.62560068873302,1.96040180847196,1.70164840695837,1.90815496033451,1.85645612285539,1.80352059624685,"192"
"194/634.4456mz/6.8min",1.20147445875562,1.21759558402064,1.21478570295588,2.25140396216723,1.9251096329927,2.58729351108747,"194"
"195/782.1569mz/6.8min",1.77690433050632,1.85511172997828,1.85556336340034,1.86651523656296,1.88676851833793,1.83100411564447,"195"
"197/654.1321mz/6.82min",2.44185455662822,2.48533006463794,2.4923791794363,2.53227443867812,2.51313702677412,2.48104810963016,"197"
"200/480.3096mz/6.83min",1.55191218341858,1.56803331621599,1.56522343387826,2.48259428030892,2.27554745916889,2.45464478372197,"200"
"202/637.1419mz/6.83min",1.9267394588798,1.87244892660248,2.08152326496275,2.25482769537627,2.17401113182945,2.1861950676216,"202"
"206/299.2593mz/6.88min",-0.0193419388481814,-0.0551911542160437,-0.7559322187856,2.35766899521657,2.12704720946563,2.30220538023839,"206"
"207/718.1446mz/6.92min",2.51958107044801,2.54991539079657,2.54300098980541,2.53550193660396,2.52834608599775,2.50389565173012,"207"
"208/701.1544mz/6.93min",1.91954159476626,2.10747191108024,2.11925456625764,2.38199266319533,2.26637672944023,2.31115094833989,"208"
