"MetaboAnalyst_ID","Fold.Change","log2.FC.","shared_name"
"316/634.4455mz/7.92min",324.98,8.3442,"316"
"206/299.2593mz/6.88min",279.53,8.1268,"206"
"307/355.1579mz/7.84min",42.189,5.3988,"307"
"370/383.1893mz/8.28min",40.955,5.356,"370"
"267/716.5239mz/7.39min",0.065357,-3.9355,"267"
"498/662.4769mz/10.24min",15.044,3.9111,"498"
"194/634.4456mz/6.8min",13.302,3.7335,"194"
"275/711.457mz/7.44min",11.73,3.5521,"275"
"401/146.9659mz/8.53min",0.10018,-3.3194,"401"
"342/742.5395mz/8.08min",0.10814,-3.2091,"342"
"457/856.6885mz/9.02min",8.8205,3.1409,"457"
"266/717.5272mz/7.42min",0.11517,-3.1182,"266"
"435/697.5376mz/8.82min",8.486,3.0851,"435"
"475/649.5164mz/9.69min",8.3893,3.0685,"475"
"513/606.4144mz/10.3min",8.3861,3.068,"513"
"396/669.5064mz/8.48min",8.2861,3.0507,"396"
"346/529.3859mz/8.07min",8.2641,3.0469,"346"
"274/694.4669mz/7.44min",8.2594,3.046,"274"
"424/693.5062mz/8.75min",8.0527,3.0095,"424"
"159/478.2939mz/6.3min",7.9683,2.9943,"159"
"287/484.3644mz/7.6min",7.9592,2.9926,"287"
"439/545.4537mz/8.9min",7.8258,2.9682,"439"
"165/478.2939mz/6.41min",7.779,2.9596,"165"
"286/501.3546mz/7.59min",7.7744,2.9587,"286"
"415/655.5634mz/8.68min",7.5946,2.925,"415"
"291/455.2106mz/7.68min",7.5052,2.9079,"291"
"84/438.1768mz/4.15min",0.1348,-2.8911,"84"
"352/115.9208mz/8.19min",0.13597,-2.8787,"352"
"478/666.6045mz/9.81min",7.3547,2.8787,"478"
"125/396.2154mz/5.1min",7.3469,2.8771,"125"
"122/484.2681mz/5.03min",7.3054,2.869,"122"
"483/89.0244mz/10.08min",0.13707,-2.867,"483"
"463/573.485mz/9.31min",7.2453,2.857,"463"
"120/396.2154mz/4.99min",7.1756,2.8431,"120"
"458/873.6787mz/9.07min",7.146,2.8371,"458"
"135/424.2468mz/5.55min",7.1375,2.8354,"135"
"331/381.1737mz/7.94min",7.1323,2.8344,"331"
"200/480.3096mz/6.83min",7.1068,2.8292,"200"
"168/566.3466mz/6.47min",7.1061,2.8291,"168"
"350/660.4613mz/8.11min",7.0168,2.8108,"350"
"86/421.1867mz/4.15min",0.14322,-2.8037,"86"
"140/424.2469mz/5.66min",6.949,2.7968,"140"
"158/452.2782mz/6.24min",6.8717,2.7807,"158"
"129/501.2583mz/5.14min",6.852,2.7765,"129"
"155/452.2782mz/6.13min",6.8222,2.7702,"155"
"128/484.2681mz/5.14min",6.7999,2.7655,"128"
"479/89.0244mz/9.83min",0.14706,-2.7655,"479"
"180/299.2592mz/6.68min",6.7849,2.7623,"180"
"417/717.5792mz/8.72min",6.7737,2.7599,"417"
"410/695.5218mz/8.62min",6.7584,2.7567,"410"
"400/711.5167mz/8.54min",6.7306,2.7507,"400"
"446/186.9706mz/8.94min",6.7237,2.7493,"446"
"476/632.5262mz/9.7min",6.7216,2.7488,"476"
"464/556.4948mz/9.31min",6.5448,2.7103,"464"
"481/663.5321mz/9.91min",6.5415,2.7096,"481"
"460/621.485mz/9.21min",6.4173,2.682,"460"
"301/720.4824mz/7.8min",6.3437,2.6653,"301"
"429/591.4381mz/8.77min",6.3005,2.6555,"429"
"362/703.5633mz/8.28min",6.267,2.6478,"362"
"160/540.3309mz/6.3min",6.2512,2.6441,"160"
"227/565.2823mz/7.07min",6.2163,2.6361,"227"
"466/635.5008mz/9.37min",5.9923,2.5831,"466"
"480/646.5419mz/9.9min",5.9474,2.5723,"480"
"320/685.5011mz/7.93min",5.8883,2.5579,"320"
"420/651.4955mz/8.73min",5.8856,2.5572,"420"
"380/667.4906mz/8.28min",5.8141,2.5396,"380"
"465/618.5105mz/9.37min",5.7764,2.5302,"465"
"454/465.2676mz/9.01min",5.7605,2.5262,"454"
"461/604.495mz/9.21min",5.7376,2.5204,"461"
"445/607.4695mz/8.96min",5.6277,2.4926,"445"
"182/573.1293mz/6.68min",5.1833,2.3739,"182"
"427/221.8746mz/8.75min",5.0177,2.327,"427"
"279/717.5272mz/7.53min",0.20511,-2.2855,"279"
"433/146.966mz/8.76min",0.21504,-2.2173,"433"
"369/186.9706mz/8.33min",4.3708,2.1279,"369"
"304/116.9286mz/7.84min",0.24506,-2.0288,"304"
"284/134.8947mz/7.59min",3.5627,1.833,"284"
