"MetaboAnalyst_ID","X2024_NEG_CC_1_Run21.mzML","X2024_NEG_CC_2_Run48.mzML","X2024_NEG_CC_3_Run62.mzML","X2024_NEG_CC.VPA_1_Run27.mzML","X2024_NEG_CC.VPA_2_Run36.mzML","X2024_NEG_CC.VPA_3_Run77.mzML","shared_name"
"55/212.0353mz/3.54min",3.55600008377186,3.48094052375308,3.37338508055754,3.50739637149795,3.51548573576306,3.59164860360545,"55"
"56/560.999mz/3.54min",2.84318669026562,2.81081368201018,2.82278210728087,2.84905544527669,2.78307474040924,2.83621636932265,"56"
"57/405.0107mz/3.62min",3.49366153113873,3.4785469468403,3.50062475483544,3.50353229637507,3.46418527389185,3.51290059359833,"57"
"60/406.0138mz/3.62min",2.77627772658957,2.73939745578507,2.81180374910009,2.76094204209207,2.72334224551348,2.82559977465633,"60"
"61/407.0044mz/3.62min",2.34318809778698,2.3067362807015,2.33886590787851,2.33564447807976,2.29609963277255,2.35244999552442,"61"
"63/421.0056mz/3.86min",1.92755697270276,1.91126657171975,1.90468467775178,2.02704583980515,1.96097403340178,1.9524074603926,"63"
"64/309.1014mz/4.02min",1.86218240359315,1.83621497684477,1.84277074578135,1.84669242470202,1.82896545999221,1.85395339847972,"64"
"65/605.0258mz/4.07min",2.1670317412383,2.04494633385446,2.10893545050508,2.16048757225546,2.01323765244278,2.15315239896618,"65"
"69/421.1867mz/4.15min",2.28180895374108,2.13508170920909,2.23951544255425,2.22387541337937,2.45976661239602,2.28388085706052,"69"
"75/242.1762mz/4.43min",1.92025024637248,1.91104884554442,1.93350390345048,1.86699554629085,1.90414735095327,1.9519619240701,"75"
"76/497.0371mz/4.44min",2.23686568929011,2.19242110355458,2.25378190045296,2.2208136317033,2.12799874308243,2.20007025062524,"76"
"77/793.0186mz/4.49min",1.97952365970092,2.02647173115946,2.2322910150761,2.12315183351555,1.95731335631057,2.17633343883712,"77"
"81/341.0486mz/4.56min",2.12957499040212,2.07601478214359,2.12052430689558,2.10206511046644,2.05454366567935,2.11514889711683,"81"
"82/422.9768mz/4.56min",2.15256275125632,2.10594110741808,2.13383007446226,2.10835502547133,2.07066174413928,2.14317676475593,"82"
"83/404.0444mz/4.56min",1.90204909205083,1.8761500522987,1.86870047806842,1.87571273160653,1.81150473447384,1.91413493940177,"83"
"85/653.0255mz/4.57min",1.95914139890891,2.02565179271084,2.17461234050224,2.02027145548964,1.94564725917292,2.10505194297554,"85"
"88/497.0371mz/4.67min",2.33648347765055,2.37439525904401,2.52225132455645,2.43250330363225,2.32219759469727,2.42270284318277,"88"
"89/228.9699mz/4.74min",1.91135435085192,1.88812407085205,1.90925567284141,1.91558313199485,1.91006453076353,1.89796121779794,"89"
"91/229.9645mz/4.74min",2.99667218824562,3.00593556516952,2.9954417445897,2.99649751727852,2.99113946625792,2.98787545931381,"91"
"92/230.9678mz/4.74min",1.89571677020381,1.90643482281286,1.89599444678526,1.88700763494423,1.87712765912963,1.89957472639765,"92"
"93/266.9888mz/4.76min",2.44570307350202,2.41507489605663,2.38537362476199,2.41775719736465,2.3867801019944,2.42937451666955,"93"
"94/268.9857mz/4.76min",1.97188443052703,1.94212055350002,1.90809461365269,1.92702058291086,1.92088610285418,1.93570710588286,"94"
"96/637.0305mz/4.78min",2.82098961200807,2.83638587670597,2.99532614020664,2.86720953266988,2.79842162901287,2.95349111089491,"96"
"98/481.0421mz/4.92min",2.81817248311011,2.83945132123256,2.96048864334036,2.86639924263335,2.79033798765639,2.90428102660004,"98"
"99/544.0379mz/4.92min",2.41457568933513,2.44878294381723,2.58166416646618,2.47727706110771,2.38898893727247,2.52902886442395,"99"
"101/426.9678mz/4.98min",3.24902266415383,3.25351595522648,3.23323982772873,3.10415958615471,3.13225612675123,3.15252518763126,"101"
"102/396.2154mz/4.99min",2.17623272724057,1.95916806117029,2.13892706729156,2.031988021156,2.13244907868501,2.21520194184047,"102"
"104/484.2681mz/5.03min",2.33527065214598,2.13164994205176,2.34603554610852,2.27632237769267,2.40394522652521,2.40401361888622,"104"
"108/396.2154mz/5.1min",2.65967330622096,2.46376070661834,2.69174947215528,2.6147753616907,2.59499462911065,2.72795271325056,"108"
"109/397.2189mz/5.1min",1.92982876550345,1.71757411476242,1.96263818291237,1.86096903355511,1.85603044432843,1.97960698227777,"109"
"111/484.2681mz/5.14min",2.77571936839065,2.63424506565789,2.82686291894827,2.78264446650118,2.87089292082492,2.85265172118476,"111"
"112/501.2583mz/5.14min",2.0567206494967,1.91758728284717,2.12057103872694,2.06165096007655,2.14628535578068,2.12415106574934,"112"
"115/779.3652mz/5.3min",2.10508112066767,1.86597608587938,2.00158678481657,1.98256939315179,2.12708188034998,2.08154387952963,"115"
"120/424.2468mz/5.55min",2.12274775885107,1.92960458718966,2.12797699144939,2.05055877852295,2.12279076710886,2.17869530419887,"120"
"122/705.3284mz/5.63min",1.90690870200984,1.65293274930008,1.76476311484664,1.79027388712363,1.94164702353774,1.87623755866685,"122"
"123/424.2469mz/5.66min",2.70316435796407,2.5432910855314,2.74324451266163,2.68277020826619,2.71895129118242,2.79206543965894,"123"
"124/512.2995mz/5.71min",1.93311826361895,1.80381302584081,1.97822862345075,1.95511698781665,2.04529352742285,2.01660684837505,"124"
"135/265.1479mz/6.02min",1.98090248117887,1.56257257229514,1.88734380546316,1.72937938159576,1.94383090735044,1.72006197141824,"135"
"137/656.1114mz/6.14min",1.92501717607596,1.87669579549367,1.86774916085304,1.60840247069478,1.96786076017772,1.87090283306384,"137"
"139/452.2782mz/6.13min",2.18600557955654,2.02831449168811,2.20970992275253,2.13832645283941,2.25073798860637,2.27331397798463,"139"
"142/452.2782mz/6.24min",2.96194131883569,2.79778394021595,2.98122100255118,2.8816053712172,2.98903888386045,3.02033847434067,"142"
"145/540.3309mz/6.3min",2.20080230368113,2.11539961236841,2.26393490874596,2.19149205722441,2.28720936080951,2.30008041643271,"145"
"146/478.2939mz/6.3min",2.69872363474925,2.42711148540595,2.67060498320283,2.61807916676455,2.64406132639289,2.72554150107745,"146"
"149/566.3466mz/6.37min",1.82551002208073,1.61841614785058,1.83194666372123,1.75971405501666,1.8996347051016,1.88625281763634,"149"
"153/478.2939mz/6.41min",3.26283335618765,3.02450822150905,3.27491379780985,3.20920654120724,3.18915076033066,3.30016810566209,"153"
"154/957.5953mz/6.4min",1.89945440480552,1.44067491331007,1.91925207732343,1.79625878869818,1.77536681816264,1.97378228384956,"154"
"155/480.2991mz/6.4min",1.83030085571469,1.61298206757841,1.82403753701355,1.80788352180643,1.74808702057209,1.85007726972057,"155"
"157/566.3466mz/6.47min",2.52089665347696,2.34439619023076,2.55374891469961,2.48321403026063,2.57228697928492,2.56318937637954,"157"
"160/590.1196mz/6.5min",2.06145260248523,1.99468541030319,1.98436932853749,1.95409008176309,2.07206840308293,1.97613758737825,"160"
"162/634.4456mz/6.58min",0.388081742703114,1.88079955338682,1.89630794257314,1.8399958548246,2.44222971713524,2.03775316494457,"162"
"163/696.1426mz/6.53min",1.8770727786595,1.85545768543206,1.70678592564828,1.84536023234696,2.09611357059802,1.83909387587732,"163"
"164/311.1687mz/6.53min",2.45731744174678,2.22819648864209,2.26642434302439,2.19129742087661,2.30405930337056,2.27055410102224,"164"
"166/297.2436mz/6.61min",2.06590909386607,1.81530437126184,2.01934638725006,1.91803321768965,2.22044800986735,2.14268214688303,"166"
"167/654.1321mz/6.62min",1.98226384734338,1.93174396003134,1.90885547382666,1.83003096754572,1.98747508204212,1.86100330524438,"167"
"168/637.1419mz/6.63min",2.08826229805366,2.00876321151838,2.03260866522074,2.05055712982004,2.18524042519472,2.05980046784708,"168"
"169/311.1687mz/6.64min",2.26641439212509,2.11581276000438,2.17623879186183,2.01829482317871,2.12641294161816,2.16823026709149,"169"
"170/634.4456mz/6.67min",1.82839397836806,2.42819228294597,1.96703915808143,2.32453002938204,1.77290173061824,2.63473693193426,"170"
"172/299.2592mz/6.68min",2.74749374472825,2.55082691744734,2.68494331814064,2.60272812207857,2.76499936247601,2.75307794161908,"172"
"173/300.2626mz/6.68min",2.02031723138606,1.82555207002806,1.97940667219403,1.87768357599971,2.05615279215558,2.04543073211227,"173"
"174/573.1294mz/6.68min",2.19136275702573,2.08314747598213,2.10241729382465,2.13890834509433,2.24670514507686,2.11673198002297,"174"
"175/520.3045mz/6.68min",2.00933115076363,1.29539468081703,1.88771678999573,1.90343310808511,1.82990506590505,2.01789304600264,"175"
"177/297.2436mz/6.71min",1.92753331812594,1.67710402171705,1.83857724624597,1.74992425606939,1.95678221245967,1.87884984732285,"177"
"179/701.1544mz/6.71min",1.91133076379032,1.8091990326347,1.86631441673878,1.90791321758601,2.04574684986102,1.84407510508192,"179"
"181/718.1445mz/6.72min",1.8991261335308,1.93869453089536,1.88545198112337,1.77435059715473,1.86498425275433,1.81689234622345,"181"
"183/295.2279mz/6.77min",2.0202740416461,1.85335736196646,2.11462975788365,1.94324380198754,2.20508894250181,2.18918513050245,"183"
"184/634.4456mz/6.76min",2.25140407627042,1.92511014571931,2.58729353538257,1.67393128067342,1.65820865559489,2.0315868176106,"184"
"185/782.157mz/6.8min",1.86651590810686,1.88676913007942,1.83100490649875,1.70458754251687,1.84375148875942,1.80842637020106,"185"
"187/654.1321mz/6.81min",2.53227446997903,2.51313706095882,2.48104814925884,2.40111229705598,2.51700613138585,2.47576574915719,"187"
"190/481.3129mz/6.82min",1.85603652779116,1.66599388271875,1.82462033223858,1.72477710250899,1.84778067257432,1.92778017425235,"190"
"192/480.3096mz/6.83min",2.48259431965643,2.27554756126538,2.45464482847436,2.35532705168346,2.46689397759914,2.54640055315463,"192"
"193/637.1419mz/6.84min",2.25482780769453,2.17401129479034,2.1861952216907,2.36745831994381,2.4689080172885,2.22597132367842,"193"
"196/299.2592mz/6.9min",2.35766906516336,2.12704741177275,2.30220547053989,2.25555547057538,2.37191923528182,2.37156411771869,"196"
"198/718.1446mz/6.92min",2.53550196744308,2.52834611787007,2.50389568740106,2.38967790658556,2.50734551698688,2.49641822733696,"198"
"201/701.1544mz/6.93min",2.38199272572995,2.26637683594088,2.31115103499693,2.46066317722776,2.55222227772237,2.31714997075416,"201"
"202/765.1669mz/6.96min",2.3228789780842,2.2204887891925,2.2710896139531,2.38510854272518,2.50043554093909,2.27389534635731,"202"
"206/782.157mz/6.99min",2.40495485799871,2.40672932118216,2.37046415946867,2.22426370791197,2.3338431277442,2.33832045118003,"206"
"207/325.1844mz/7.02min",2.12650931217191,1.97721823764419,1.64717382620896,1.93719319290211,2.26732270124633,2.16216980368332,"207"
"209/654.1321mz/7.01min",1.91172524796059,1.85029305022647,1.84521009887243,1.71388528474663,1.83604212000769,1.8322993003727,"209"
"216/846.1693mz/7.05min",2.34644156802363,2.30214904060625,2.26412489266846,2.13049391679063,2.3173703646833,2.28029386648604,"216"
"217/829.1793mz/7.06min",1.96623760382165,2.0731465321387,1.96244181186425,2.24232140570359,2.31816418526923,1.95955006904074,"217"
"219/628.2779mz/7.07min",1.95132589621817,1.83150784512044,1.92564160231269,1.77887070729421,1.84216850125404,1.94230903744941,"219"
"220/565.2823mz/7.07min",2.8484338454527,2.71694430888672,2.81428775371107,2.70597424894174,2.77436652712796,2.80613747088028,"220"
"221/701.1544mz/7.09min",2.01899925645969,2.00415732253927,1.95160639697681,2.20463904716976,2.22578511525481,1.95578622559274,"221"
"223/718.1446mz/7.11min",2.22553799943816,2.2050099775893,2.21322847879141,2.04746430248512,2.1561593155215,2.19502229012284,"223"
"224/910.182mz/7.11min",2.23177617673102,2.21662059571105,2.21375119910239,2.02472626958458,2.18213203578918,2.18115550701297,"224"
"226/782.157mz/7.14min",2.37379635312573,2.29199556282126,2.33779007538815,2.1640228391023,2.29789245159093,2.31088207284746,"226"
"227/765.1668mz/7.15min",2.14281027098049,2.04859195943821,2.00448544175653,2.33065948638411,2.39890816465613,2.04148642129512,"227"
"228/974.1942mz/7.16min",2.02204242536306,1.96549244339068,2.01221327562993,1.79965517371843,1.94119704579004,1.95524385397514,"228"
"230/325.1844mz/7.23min",2.10496528957171,1.80488478970302,1.82276078004328,1.73701476549318,1.88720998434922,1.97495639021497,"230"
"231/829.1793mz/7.23min",2.07019954066992,2.13838023904976,2.0287742934268,2.30252560657714,2.37080707026814,2.02703600710573,"231"
"232/846.1694mz/7.2min",2.29289458302812,2.24141740663689,2.29175362333834,2.11660951270983,2.20321720113344,2.23038806703947,"232"
"237/421.2264mz/7.22min",2.45973822849865,2.35969454771723,2.41350119242397,2.41926040487233,2.36562358412495,2.37770831360839,"237"
"240/750.5292mz/7.18min",0.265251107155962,2.93050586086882,0.995013185262807,2.26158938045057,2.96725297027681,0.286454394103033,"240"
"243/910.182mz/7.25min",2.1272417353963,2.05638125829064,2.0915545985097,1.95388037604781,2.12593872682218,2.07598365349714,"243"
"245/893.1918mz/7.27min",2.19970404355212,2.20745285147949,2.15154857118057,2.28765029396504,2.34276124586109,2.11891291604393,"245"
"250/116.9286mz/7.3min",2.01761913397771,2.14875781347939,1.87845149689677,2.01234008174584,1.7174563932265,2.10487343633014,"250"
"251/327.127mz/7.3min",2.05296168332405,1.8619346417236,2.01241376004396,1.68623563952611,1.75702363572001,2.07925605976305,"251"
"255/957.2041mz/7.31min",2.21166153752683,2.20706454020969,2.14744095559822,2.24027599148721,2.28781740746977,2.12054294018987,"255"
"256/134.8947mz/7.31min",2.21476599266697,1.91915552180966,2.09115531230707,1.94758901311821,1.71228707379752,2.27234832251692,"256"
"258/1021.2165mz/7.33min",2.08317616779905,2.07369588317731,2.01985774825036,2.12394032611639,2.18932914665755,2.08942693577136,"258"
"267/829.1793mz/7.4min",1.77338817647425,1.75183648903732,1.58612687648986,1.97574392874818,2.03683146587939,1.85804305800654,"267"
"268/711.457mz/7.42min",2.58032617888873,2.06446562159359,2.54766762218685,2.08920102545824,2.41523507863158,2.57513001070576,"268"
"269/694.4669mz/7.42min",3.45641175180369,3.16606423781735,3.43045620977788,3.25758390625788,3.39108476120487,3.45482735527265,"269"
"273/893.1917mz/7.44min",1.90420959664256,1.89623782719722,1.84500644222701,1.9427080629591,2.0324988227621,1.86389218126241,"273"
"275/957.204mz/7.46min",1.97871910190429,1.93733656473883,1.94130129203621,1.9392508123482,2.0035478416509,1.90026527842682,"275"
"276/1021.2165mz/7.48min",1.94805826772842,1.8736155763503,1.86809946857225,1.88767156216689,1.99129182012772,1.85675060230758,"276"
"277/1085.2287mz/7.5min",1.86693218744756,1.79885102864439,1.78441215044941,1.83280143255631,1.87327944841472,1.77655130239669,"277"
"281/134.8947mz/7.56min",2.58944902936228,2.54394761756211,2.53141707153955,2.51304392161788,2.50294175941216,2.5720641536206,"281"
"283/501.3546mz/7.59min",2.67821860999678,2.40485546892945,2.61753103234684,2.50718054163414,2.8155715413093,2.76291953873375,"283"
"284/455.2106mz/7.68min",2.22705845927092,1.96740099887708,2.15323449060941,1.96058868207704,2.05234404351761,2.14852190342015,"284"
"285/484.3644mz/7.6min",2.30007770718465,2.00108417186184,2.21191347093215,2.06548917417798,2.33222800051979,2.36759773803842,"285"
"286/299.2592mz/7.6min",1.93149297225987,1.70268934963325,1.88883838687667,1.70997107089865,1.89035478447628,1.91956382144498,"286"
"294/116.9286mz/7.68min",2.76292104285886,2.63280039578584,2.72541287831303,2.57597231804918,2.65597580237556,2.7302780901643,"294"
"297/716.5239mz/7.66min",0.567399064737782,3.28681961629553,1.29794583982147,2.8156233890077,2.61329393535547,0.588677997228096,"297"
"299/115.9208mz/7.69min",2.38018941479869,2.16861166547917,2.64732047112709,2.10134868872658,2.21102080684296,2.51216279033827,"299"
"300/134.8947mz/7.69min",2.59823768021016,2.59039308327812,2.6107503392621,2.5538445799891,2.51640126312194,2.60629641464097,"300"
"302/161.9136mz/7.7min",1.83423130309994,1.84721380673239,2.11272373391665,1.79277761188234,1.72885637014969,1.83984753166012,"302"
"305/720.4824mz/7.78min",1.99680867606138,1.95680476016412,2.19881607658646,2.1573629543542,2.29763452826333,2.24746138743171,"305"
"310/100.9337mz/7.87min",2.03813162615513,2.11570137763283,2.58219688427794,2.12336486805691,1.8059906864161,2.45581638514833,"310"
"312/186.9706mz/7.84min",1.81427812282335,1.78062788902148,1.84411493525783,1.72679616082785,1.84529144837985,1.89712984169267,"312"
"315/355.1579mz/7.84min",2.93194565499263,2.68584621117394,2.81450133449913,2.58275585423713,2.85372432615503,2.93264385186227,"315"
"318/144.9235mz/7.84min",2.72580725150895,2.63990331839825,2.69816161427833,2.51305251169007,2.49616142289357,2.73636926676954,"318"
"319/115.9208mz/7.84min",2.92983572594092,2.78511885592178,2.98918460960461,2.78309956198449,2.79997473269223,2.93083483953038,"319"
"323/134.8947mz/7.86min",2.33596871910611,2.34827715914016,2.40240203374054,2.38795486522288,2.33708005800403,2.36079313778822,"323"
"325/634.4456mz/7.9min",3.45481045811007,3.21444282832285,3.40010979149565,3.22161154189031,3.33167420901441,3.39641508874331,"325"
"326/100.9337mz/7.93min",2.34667262100728,2.43882715770558,2.52614123051563,2.20842317448651,2.43472226776208,2.09876100679341,"326"
"329/567.4017mz/7.93min",2.02659010442621,1.80463828462782,1.85447585391489,1.95131633123246,1.98916189333669,2.00171235206263,"329"
"330/685.501mz/7.93min",2.35885468875051,2.2390804224349,2.27931578771759,2.30729868959226,2.31595234366042,2.3427963728149,"330"
"341/379.1792mz/7.94min",2.00571433283733,1.72967048044352,1.89661902094702,1.70965933623656,1.89604352110445,2.01799260868217,"341"
"342/381.1737mz/7.94min",3.29760350291683,3.04890747114509,3.18342154588551,3.0193248946915,3.22021037059214,3.31794499337887,"342"
"344/186.9706mz/7.95min",1.9798880637512,1.96753002475405,2.01108975127868,1.92399031565984,1.99991600400498,2.07982730142458,"344"
"345/144.9235mz/7.95min",2.69591819586053,2.64828085138201,2.80844642077475,2.60278120237745,2.58293150868728,2.67112613031752,"345"
"346/115.9208mz/7.95min",2.93478284383881,2.86128869323136,2.96205857760473,2.88491079504083,3.02552979016328,2.96791202216063,"346"
"350/134.8947mz/7.97min",2.64088633049862,2.60597635082603,2.65882966976635,2.59468066071884,2.56195199313779,2.63199049726874,"350"
"360/134.8947mz/8.06min",2.51154988278332,2.51432721199072,2.46562348066169,2.35378080124253,2.35604035437901,2.61987662532536,"360"
"363/529.3859mz/8.07min",2.43106099887387,2.10646480492145,2.33199462484016,2.23441235243378,2.52097934486411,2.54465776845865,"363"
"364/669.506mz/8.07min",2.02985755505371,1.7234368501213,1.90215383185693,1.82397226238128,1.92187366696584,2.01688977751505,"364"
"365/512.3957mz/8.08min",1.85376083545916,1.57196698378851,1.76249258394486,1.76095800878338,1.87516815899777,1.92236184896833,"365"
"367/660.4613mz/8.09min",3.05790496327652,2.85099432050053,3.01497364139307,2.86751983949702,2.96290380816804,2.98062978039324,"367"
"368/100.9337mz/8.12min",2.09784013757263,2.09436408982179,2.32789932008939,2.03902196278355,1.9803074028845,2.39356629353659,"368"
"369/683.4854mz/8.18min",2.16763345885713,1.87347398238439,2.02233371995872,1.99993821413674,2.17347184672707,2.14639182170355,"369"
"370/100.9337mz/8.23min",2.46188096249044,2.1820242402314,2.21490634663408,2.07947125350432,2.44589213203788,2.02676243662301,"370"
"374/445.3282mz/8.27min",1.93676255962022,1.65972757621215,1.8803938787941,1.78512247504603,2.11198529655757,1.62622247140389,"374"
"375/100.9337mz/8.29min",2.26762052693792,2.31634658514192,2.47352416245864,2.37718171077346,2.14183864908345,2.02676243662301,"375"
"379/703.5633mz/8.28min",2.52731835708248,2.37997974126475,2.47000944431167,2.34078511896861,2.06999631972305,2.47881911100654,"379"
"385/383.1893mz/8.28min",2.99825170280424,2.64407057157275,2.87031253622455,2.62352038318999,2.86015999382072,2.96158491015862,"385"
"387/186.9706mz/8.28min",2.35718751738001,2.37659527237139,2.41419454043842,2.31876374367097,2.39397681289167,2.401547355999,"387"
"389/144.9235mz/8.29min",3.13861477360107,3.1165730803686,3.11689186176147,3.11130475748109,3.03973617949738,3.15677090945727,"389"
"390/115.9208mz/8.29min",3.41993623771198,3.29539937402464,3.25742839194039,3.28481966790248,3.28829671706409,3.27098377198735,"390"
"393/683.4855mz/8.29min",1.89553476947873,1.71290128333039,1.78297458029012,1.81539454887006,1.99468807296152,1.96145518508569,"393"
"395/134.8947mz/8.3min",2.92471048624031,2.78341000124639,2.94979696801322,2.84679265347587,2.80952083101825,2.85356744257272,"395"
"397/161.9136mz/8.31min",2.23063888284674,2.1866611522318,2.37010680881744,2.2788967942579,1.92630383743675,2.16194574271903,"397"
"400/713.5323mz/8.34min",1.90853900595833,1.60150049161728,1.86129888034898,1.83975198710392,2.13814295586454,1.93039736574129,"400"
"401/667.4907mz/8.28min",2.29248138092898,2.19051288340944,2.23464992396272,2.25550346957325,2.35359499670172,2.2783309589246,"401"
"404/648.4607mz/8.36min",1.86421427513812,1.74510403182336,1.85731121573377,1.86577445889687,1.98086158499234,1.97403561486308,"404"
"405/186.9706mz/8.4min",1.76203720865848,2.12874007762061,1.93603396747047,2.12573292694367,2.22650506785423,1.69162250910137,"405"
"406/134.8947mz/8.38min",2.49927815372748,2.49481117420917,2.623064698638,2.36843106380521,2.26964515423515,2.44111011461069,"406"
"408/161.9136mz/8.41min",2.17297708812637,2.25691008169638,2.3102152217808,2.11196579689132,1.87241294529057,2.17020504381632,"408"
"409/711.4569mz/8.4min",1.83945462257783,1.69005640191101,1.89867917931543,1.62496790538282,1.857071719541,1.91545287799212,"409"
"413/665.475mz/8.44min",1.9662593344962,1.72840783001684,1.88301268759832,1.86663737506455,2.03512222035635,1.95572528904678,"413"
"414/697.5374mz/8.46min",2.00660698644231,1.76966305699399,1.89801619105587,1.89520508580708,1.93322808421316,1.98211279866065,"414"
"415/711.5167mz/8.54min",2.25673480445479,2.04624801055229,2.15326318319301,2.09949383478138,2.18326160460495,2.28356826357173,"415"
"416/669.5064mz/8.48min",2.47645792719375,2.15453766460109,2.38666069054757,2.36282744976742,2.42595699853252,2.51386809757273,"416"
"419/100.9336mz/8.48min",1.99492836385046,2.02631454178851,2.09122462488207,1.87043552010806,1.5910122131221,1.48750731063422,"419"
"420/583.433mz/8.51min",2.00015962165973,1.76046184535766,1.93862375959304,1.92342640530049,2.12327850370315,2.13483891971257,"420"
"425/1035.7314mz/8.58min",2.33577929328744,1.80083720201518,2.32958573831897,2.24256394354814,2.18645468799509,2.31033537947906,"425"
"426/683.5216mz/8.59min",1.85314839174098,1.4587902329984,1.81313507868857,1.6716376930248,1.93147718879464,1.97301439603266,"426"
"428/250.8917mz/8.64min",2.17207770620718,2.28529935114656,2.26143939974716,2.15552620659363,1.91953097073818,2.03641255750586,"428"
"429/248.8936mz/8.62min",2.51498449588352,2.58544153904847,2.62187146170225,2.41825185418768,2.30570525972736,2.41026103484022,"429"
"431/695.5218mz/8.62min",2.21990040016685,1.99143062697131,2.0802575367962,1.91628467057437,2.03919676310015,2.22232123961099,"431"
"432/697.5367mz/8.62min",2.06647284262082,1.80069371870804,1.9727723557183,1.99216949247414,2.03812247936906,2.09709581044719,"432"
"433/221.8746mz/8.69min",2.41977417520214,1.86073110921929,1.9987505845628,2.36147445586453,2.11191287298228,2.23303818511836,"433"
"434/223.8723mz/8.68min",1.25734387877202,2.31339500917536,1.85865548845177,1.38493473366871,1.9632539095548,2.08011976211962,"434"
"435/499.3753mz/8.64min",2.17309042619323,1.87110816039552,2.12791353328446,2.02962016935805,2.2628444545463,2.30786739240983,"435"
"438/655.5634mz/8.68min",2.97640284072631,2.7040296217834,2.88923536769262,2.81967538390391,2.89986528439745,3.01047932876226,"438"
"440/717.5792mz/8.72min",2.29860612204518,2.17605099961755,2.10662791301798,2.05939644361182,2.08103675343131,2.23273037682575,"440"
"441/651.4955mz/8.73min",2.00072141250045,1.8914344492818,1.94333032576151,1.8832104336558,2.00605681243073,2.02437242359374,"441"
"443/243.8993mz/8.74min",3.41133457726308,3.3962890911933,3.38831597452384,3.31535351632899,3.15991077813813,3.25598188313533,"443"
"444/709.5012mz/8.74min",2.06092836137106,1.57676757502155,1.68498805718785,1.77089041699269,1.97509735659305,2.11150676691172,"444"
"445/245.8948mz/8.74min",2.99647004175127,2.98413674209258,2.97124440961764,2.9009202817668,2.74653716191564,2.83773134410446,"445"
"446/695.5202mz/8.75min",1.97409501455518,1.56928189913274,1.73869271809024,1.7589496516429,1.91396407907976,1.97925545863478,"446"
"447/188.9039mz/8.75min",2.62359323561892,2.56508077888106,2.58491909724116,2.57735565015275,2.45698396925601,2.52452856814323,"447"
"448/694.5094mz/8.75min",2.06102434592171,1.6525670948221,1.683402022586,1.8037227228594,1.96588349923062,2.05404958085485,"448"
"449/693.5062mz/8.75min",2.43481265920111,2.04983206814016,2.14439630467314,2.21479649500697,2.33845642001325,2.42759289925006,"449"
"450/223.8723mz/8.75min",2.65129427479499,2.71952035089711,2.7025339323221,2.58190267233918,2.29516276456115,2.32551877043389,"450"
"451/221.8746mz/8.75min",2.79972383091422,2.86352454821739,2.84417415483992,2.72985693628344,2.43650008688248,2.47592953326943,"451"
"452/186.9058mz/8.76min",2.97623546194446,2.92435218239641,2.93244577249892,2.93310114966009,2.81372350431961,2.88209040257457,"452"
"453/248.8936mz/8.76min",3.09913917064245,3.14725695391513,2.95152981251276,3.01893829177525,2.75684668648646,2.81684944390997,"453"
"454/250.8917mz/8.76min",2.74796852286224,2.79147085836874,2.59679592195702,2.65583561559589,2.39614030190468,2.45617797128307,"454"
"455/591.4381mz/8.77min",2.08635995004503,1.8963212249446,1.90593839655641,1.8838035580357,1.91158291432969,1.95212476320624,"455"
"457/797.5535mz/8.79min",2.01353848331617,1.8715652043568,1.92578165949065,1.82707232064974,1.81332756802513,1.89483483281476,"457"
"458/697.5376mz/8.82min",2.78028529297621,2.42760780218019,2.64993330758582,2.63333263621232,2.70882746317582,2.7821763935378,"458"
