"","comp 1","comp 2","comp 3","comp 4","comp 5"
"101/426.9678mz/4.98min",-0.72133,0,0,0,0
"429/248.8936mz/8.62min",-0.40788,0,0,0,0
"469/607.4695mz/8.96min",-0.27834,0,0,0,0
"445/245.8948mz/8.74min",-0.24911,0,0,0,0
"443/243.8993mz/8.74min",-0.23617,0,0,0,0
"419/100.9336mz/8.48min",-0.20772,0,0,0,0
"267/829.1793mz/7.4min",0.17767,0,0,0,0
"450/223.8723mz/8.75min",-0.14698,0,0,0,0
"451/221.8746mz/8.75min",-0.13217,0,0,0,0
"181/718.1445mz/6.72min",-0.065042,0,0,0,0
"167/654.1321mz/6.62min",0,0.49246,0,0,0
"41/312.9847mz/2.45min",0,-0.43071,0,0,0
"57/405.0107mz/3.62min",0,-0.40483,0,0,0
"554/195.906mz/10.54min",0,0.32898,0,0,0
"160/590.1196mz/6.5min",0,0.32696,0,0,0
"370/100.9337mz/8.23min",0,0.29422,0,0,0
"275/957.204mz/7.46min",0,0.26079,0,0,0
"56/560.999mz/3.54min",0,-0.18439,0,0,0
"276/1021.2165mz/7.48min",0,0.059828,0,0,0
"552/241.899mz/10.53min",0,0.02826,0,0,0
"39/328.9796mz/2.13min",0,0,0,0,-0.3369
"40/312.9847mz/2.36min",0,0,0,0,0
"42/373.0055mz/2.71min",0,0,0,0,0
"43/370.9898mz/2.8min",0,0,0,0,0
"44/265.0176mz/2.84min",0,0,0,0,0
"46/265.0176mz/3.18min",0,0,0,0,0
"47/212.0353mz/3.29min",0,0,0.19971,0,0
"49/421.0056mz/3.41min",0,0,0,0,0
"50/249.0227mz/3.49min",0,0,0,0,0
"51/582.981mz/3.53min",0,0,0,0,0
"54/213.0386mz/3.54min",0,0,0,0,-0.73186
"55/212.0353mz/3.54min",0,0,0,0,-0.09826
"60/406.0138mz/3.62min",0,0,0,0,0
"61/407.0044mz/3.62min",0,0,0,0,0
"63/421.0056mz/3.86min",0,0,0,0,0
"64/309.1014mz/4.02min",0,0,0,0,0
"65/605.0258mz/4.07min",0,0,0,0,0
"69/421.1867mz/4.15min",0,0,0,0,0
"75/242.1762mz/4.43min",0,0,0,0,0
"76/497.0371mz/4.44min",0,0,0,0,0
