row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML Peak area,NEG_TJGIp4_3_Run183.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML Peak area,NEG_TJGIp4_2_Run88.mzML Peak area,NEG_TJGIp4_1_Run59.mzML Peak area,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML Peak area,
309,172.09792091538603,2.9158661,,,,104,,,,,,,2.261009E7,1.212098E7,9004134.0,1.2943574E7,1.2815879E7,1.2052883E7,
377,172.0980113537653,3.2502592,,,,,,,,,,,78567.375,44549.0,70028.99,237074.55,121082.18,94241.914,
127,173.08181887450715,0.6888511,,,,164,,,,,,,758745.3,1303522.4,518862.47,768951.06,840276.25,557210.56,
341,173.08186037146513,3.0450137,,,,137,,,,,,,760568.7,1076411.6,958028.1,1056138.1,668648.0,1234346.2,
256,173.09312661367957,2.657974,,,,170,,,,,,,548014.2,678508.8,493154.12,709060.56,775243.1,578107.0,
46,174.07704517899614,0.37889358,,,,13,,,,,,,3765653.0,5743307.0,1410520.2,1848982.4,2216539.2,1419091.2,
133,174.07710177824208,0.7446719,,,,57,,,,,,,411465.88,734892.4,287677.22,480033.16,678553.5,435732.6,
2057,174.956037924453,10.573662,,,,2,,,,,,,1.6674975E7,1.662784E7,1.4618727E7,1.6412777E7,1.5915912E7,1.4098028E7,
224,175.06116704964037,2.4367752,,,,,,,,,,,1110509.6,1374857.5,636195.44,1611842.6,2097221.5,1118792.1,
6,176.0094912789596,0.34627607,,,,4,,,,,,,348729.1,299621.28,667345.25,334072.8,480310.78,544296.5,
246,178.0509586242582,2.622554,,,,,,,,,,,472134.47,663050.8,491990.5,669548.0,696506.44,597586.7,
369,178.05104187897885,3.2474957,,,,71,,,,,,,2390689.8,3076048.0,2309202.0,2827959.0,3382301.2,2701724.8,
1872,179.03822910998394,8.412677,,,,50,,,,,,,1172909.9,2030949.6,1589246.4,1460899.1,693405.56,1735836.8,
1853,179.0382436694376,8.319062,,,,126,,,,,,,709806.8,1533312.6,219123.28,365422.28,165540.2,255878.61,
1501,179.03826359107165,7.621031,,,,,,,,,,,0,0,24981.254,248426.83,3246.8423,376415.47,
1894,179.03826436781512,8.635297,,,,154,,,,,,,210426.89,379340.3,344413.84,505101.44,71868.836,383720.4,
34,179.0560479853523,0.3713752,,,,13,,,,,,,1378226.6,1295653.8,635103.44,894430.0,834432.3,872908.06,
485,179.07143016819023,3.9195259,,,,148,,,,,,,883982.2,1302950.1,897921.75,1645046.6,1076462.5,1285838.1,
78,181.07169275139435,0.39838755,,,,13,,,,,,,6.701529E7,8.646155E7,1.289428E7,3.964107E7,2.981303E7,1.955291E7,
164,181.07177513062607,1.0397438,,,,,,,,,,,109796.3,217326.97,89061.625,376319.38,396281.3,270558.47,
158,181.07178691545525,0.88537437,,,,,,,,,,,234544.44,1658119.1,450967.25,662138.9,114704.82,474924.78,
205,181.07179049706792,2.2228482,,,,,,,,,,,7849.6255,5731.8193,88382.33,92868.0,464707.12,0,
252,181.07181795789006,2.610627,,,,,,,,,,,5535.595,15201.383,0,74400.97,59587.164,183037.02,
234,181.0718418155984,2.5055146,,,,,,,,,,,5535.595,22095.668,0,386574.8,276410.44,0,
94,182.0748944444074,0.39921045,,,,,,,,,,,2144762.8,5652816.0,639226.0,2075209.6,1644876.4,1028764.8,
112,183.07727219641865,0.5838283,,,,55,,,,,,,823840.1,1114082.4,485120.84,589957.2,675436.9,579915.9,
546,183.13898661104577,4.3367343,,,,18,,,,,,,1562673.0,2029259.4,1784840.9,2387504.5,1668648.6,2218691.0,
707,183.1390761471739,5.1792445,,,,117,,,,,,,158944.62,404533.62,199189.95,524126.7,375028.44,384749.3,
689,183.13907632176335,5.142369,,,,,,,,,,,73497.414,179492.5,78875.516,296059.38,278288.75,188850.92,
567,184.13430414146112,4.4945064,,,,156,,,,,,,859080.56,1031497.6,872783.06,1000248.56,1227306.9,1105648.8,
474,185.08196214128432,3.8352892,,,,41,,,,,,,1662337.2,3229442.5,1941219.4,3453336.0,2195861.5,2434548.0,
438,185.08203146351968,3.6235502,,,,,,,,,,,6916.9775,43555.664,6921.6353,35159.46,3602.0908,15271.648,
4,186.03819833760497,0.3410598,,,,4,,,,,,,638304.0,787701.8,1034159.8,549562.6,806126.1,893876.56,
320,186.11348135007685,2.9538348,,,,38,,,,,,,864202.25,787522.56,929137.5,1102663.1,526982.56,1463137.9,
488,186.11357366158634,3.9321277,,,,148,,,,,,,203113.39,255820.75,124052.734,219452.14,163803.53,190415.22,
387,186.11362688850008,3.355467,,,,108,,,,,,,2059337.4,2623830.8,2474596.5,2541954.0,3017145.0,2884688.2,
478,187.09760879881722,3.8262327,,,,,,,,,,,63517.137,539518.9,55029.902,102476.805,87433.01,122632.44,
409,187.0976230986081,3.4491634,,,,67,,,,,,,2.5399812E7,3.2310198E7,2.955062E7,3.2400652E7,1.9945066E7,3.4929676E7,
492,187.09762350546285,3.9482777,,,,,,,,,,,100271.37,138593.86,156588.23,139659.73,220479.12,201061.94,
557,187.09764977434418,4.3896265,,,,,,,,,,,5386.6006,48098.3,4344.472,75288.38,4094.7126,26014.273,
285,188.03528457004688,2.78669,,,,98,,,,,,,258941.02,261265.16,240752.45,268137.16,269240.3,255086.11,
219,188.03531146924698,2.4048097,,,,169,,,,,,,278123.0,302812.4,228752.94,309605.7,317917.7,262610.22,
352,188.0353565242942,3.1432755,,,,,,,,,,,462862.12,580949.25,757300.0,588208.7,653690.6,656840.5,
66,188.05633001952853,0.38567337,,,,13,,,,,,,1328531.0,1258468.9,812908.2,997041.1,1358265.9,1276577.9,
128,188.05639353442896,0.74490666,,,,57,,,,,,,2270689.2,2858256.0,1503022.9,2245483.2,2580632.2,1897723.1,
139,188.09276496221239,0.77178806,,,,,,,,,,,152748.14,294238.56,97896.9,253749.94,257666.73,194684.31,
191,188.09283102637593,2.1272442,,,,,,,,,,,152205.61,213445.02,154817.62,221155.9,249324.56,176442.84,
354,188.09284743919673,3.1622896,,,,,,,,,,,230750.12,311808.16,506230.62,409042.72,266514.88,297596.2,
400,189.1130582388164,3.424752,,,,29,,,,,,,69286.805,139344.05,134481.92,145938.83,85768.17,149010.05,
457,189.11328028433482,3.754095,,,,136,,,,,,,682153.06,892819.3,774086.0,876243.6,475500.3,845859.9,
61,190.07199149547534,0.38337517,,,,13,,,,,,,1958920.5,2104873.2,1355620.4,1534896.2,1759234.5,1525697.6,
126,190.0720316149111,0.68179035,,,,164,,,,,,,1568880.2,2173074.0,1190243.9,1636263.0,2115870.8,1583431.4,
2047,190.92840431176828,10.432345,,,,,,,,,,,565076.5,460803.38,363724.6,466358.78,183276.31,178704.05,
1,190.92843470224247,0.0378804,,,,,,,,,,,1188866.9,1199806.6,546036.3,530342.75,531064.7,494051.53,
106,191.0196164728602,0.50383615,,,,,,,,,,,606370.0,472995.0,126975.24,497461.56,644315.2,596312.25,
53,191.0196269264715,0.38113728,,,,13,,,,,,,2905501.8,1555722.2,505064.53,2107623.2,1254538.6,1122075.0,
411,191.07468865211447,3.464009,,,,,,,,,,,105576.305,134529.75,91806.555,113583.0,96669.69,131285.88,
436,191.07484941179538,3.6046617,,,,,,,,,,,318434.38,380158.94,265235.34,351220.62,304803.72,392281.34,
324,192.0665783828828,2.9749298,,,,38,,,,,,,1980855.2,2910353.2,3683569.2,2686214.8,2471320.8,3597811.0,
280,192.06661457269857,2.7777545,,,,98,,,,,,,160429.67,207794.05,173240.45,250793.34,183448.45,198011.17,
228,192.06666229825382,2.4708812,,,,,,,,,,,131128.92,200290.81,170025.83,219639.16,184685.38,163705.55,
450,192.06671642471142,3.7272615,,,,,,,,,,,537911.1,793974.0,572438.3,783694.8,822531.3,670251.9,
384,193.0506400215023,3.3490837,,,,108,,,,,,,249730.14,441171.16,179436.86,497666.56,499470.06,306427.62,
216,194.04583511434586,2.3900828,,,,,,,,,,,931751.8,1277166.0,880258.56,1222059.2,1349855.5,1008394.7,
634,195.10261195824935,4.855312,,,,116,,,,,,,401795.03,385177.62,319639.94,402878.56,412579.34,384386.47,
2048,195.81081853455007,10.418529,,,,,,,,,,,1420010.0,189521.89,38296.043,39081.934,52664.734,80942.62,
2037,195.8108638207903,10.3431015,,,,,,,,,,,2123761.5,124908.37,144976.12,716341.3,0,0,
553,197.06080664373965,4.360043,,,,,,,,,,,243826.53,141382.3,479033.16,198666.36,204781.58,1220928.0,
2049,197.80786805447124,10.417628,,,,,,,,,,,1742065.8,243698.67,98275.55,58720.6,74168.52,92888.83,
2038,197.8078845872413,10.3574915,,,,,,,,,,,2615454.8,161691.62,183645.81,904145.4,17512.85,0,
635,198.1499132146854,4.863989,,,,116,,,,,,,806998.1,901926.94,840951.8,867795.8,1089872.4,1013041.6,
542,199.09762175855795,4.2944255,,,,,,,,,,,108772.13,275666.28,152531.22,293837.1,170774.98,206377.5,
446,199.0976659302978,3.6922674,,,,7,,,,,,,4148100.0,4769012.5,4102197.5,5712600.0,5846920.0,5475703.0,
2039,199.80488932518554,10.341786,,,,,,,,,,,1244087.2,74901.875,84368.07,426310.38,0,0,
201,200.0928799962279,2.21455,,,,,,,,,,,38872.867,57256.68,44631.227,70324.04,81200.66,56982.645,
426,200.09288124345133,3.5472023,,,,132,,,,,,,965518.44,1107892.1,880780.3,1207175.8,1373511.5,1082907.5,
444,200.10097939683328,3.6922655,,,,7,,,,,,,437927.12,500252.44,436076.03,605149.5,622277.75,588483.25,
451,200.12924670965432,3.73701,,,,,,,,,,,2449429.2,3232037.5,2982703.0,3049657.2,3652745.8,3495608.8,
506,200.12926420681933,4.0317926,,,,94,,,,,,,604431.06,1073276.2,715876.56,1080584.0,990101.9,971982.6,
471,201.11331518827492,3.8264377,,,,72,,,,,,,289748.06,414586.25,413901.66,443590.0,297171.1,493488.94,
483,202.05106775289298,3.9094145,,,,,,,,,,,265294.56,334422.1,305225.2,322679.1,354426.8,337996.66,
251,202.10851382045595,2.648957,,,,,,,,,,,413619.75,524350.5,472625.3,509505.62,700902.75,459944.16,
316,202.10856820569325,2.9527912,,,,,,,,,,,208566.38,234574.69,202386.33,234870.95,258222.05,250384.5,
348,202.10857084453804,3.105909,,,,,,,,,,,70552.03,98146.95,78513.29,95257.4,102804.42,103164.734,
373,202.10870973316378,3.27788,,,,,,,,,,,85065.62,101193.59,174263.14,117298.23,112670.28,89652.41,
350,206.08226835677098,3.1258547,,,,,,,,,,,2898816.8,4062105.5,3843150.2,3996392.5,4253647.0,4162824.8,
89,207.06792065350143,0.42112872,,,,,,,,,,,96238.8,450322.97,18598.87,57318.184,41879.8,18689.525,
462,207.06971015748863,3.8138793,,,,,,,,,,,81317.125,134895.33,64573.2,107740.86,85936.984,120945.15,
265,208.00732404060037,2.7357094,,,,39,,,,,,,395234.97,716119.7,474160.2,667721.7,782361.5,586219.6,
839,208.09787550919643,5.6302032,,,,,,,,,,,604946.1,0,945818.5,0,570456.5,403992.38,
554,208.09789478866298,4.3718452,,,,,,,,,,,103899.61,147250.23,118351.05,133816.88,152088.2,129510.734,
407,209.07950514113614,3.448306,,,,67,,,,,,,1570192.4,1712148.2,1647146.1,1577913.4,1033593.0,1592474.4,
520,210.092441499935,4.1251016,,,,6,,,,,,,431410.62,513900.22,558453.0,513048.4,492568.6,686716.6,
166,211.07240923439784,1.1657425,,,,,,,,,,,4063657.8,5465840.0,3693248.5,4387936.0,5444761.5,4401521.0,
619,212.10806624148458,4.78965,,,,14,,,,,,,473358.47,585846.6,531696.1,585324.6,613405.56,649847.3,
539,212.10812674495995,4.248774,,,,,,,,,,,112294.766,144158.86,144194.4,125048.49,145788.81,175554.12,
487,213.0153981886491,3.9287856,,,,148,,,,,,,644371.2,551880.4,663260.6,616824.94,579116.1,536141.56,
186,213.0881332476945,2.0469577,,,,,,,,,,,510449.16,1185685.6,514003.97,1072546.1,1279399.6,1091048.2,
232,213.08813357781617,2.499674,,,,63,,,,,,,64601.875,86593.39,65390.56,79112.21,95974.98,75845.19,
237,214.10852626559836,2.5325594,,,,,,,,,,,121577.18,174478.64,150680.62,194559.19,190012.64,179606.6,
505,214.10854996552254,4.029058,,,,94,,,,,,,286090.16,392872.5,320417.72,392920.8,476352.78,415844.34,
372,214.10858397761402,3.27233,,,,,,,,,,,176439.47,223033.97,161427.7,215303.08,238535.42,260309.75,
513,214.14489245323043,4.098801,,,,130,,,,,,,393918.44,732892.9,475814.6,706567.56,778601.1,547390.3,
448,214.1449065543289,3.696749,,,,,,,,,,,55236.625,44270.445,64521.633,43592.668,30650.254,59995.094,
535,215.1288402947406,4.183936,,,,,,,,,,,1042827.44,1498982.0,1382948.0,1327716.8,885116.44,1491592.4,
11,217.04825625604406,0.35628474,,,,13,,,,,,,3722119.5,3863977.0,2412334.2,3509019.5,3107588.2,2891439.8,
190,218.1033674275011,2.1086812,,,,160,,,,,,,3550657.0,4848010.0,3436624.8,4457022.5,5906236.5,4320134.0,
383,218.10476563683497,3.3344405,,,,,,,,,,,46274.86,87630.836,59418.21,84749.15,70584.19,70508.5,
418,220.09792130918717,3.4869134,,,,,,,,,,,724671.0,966593.56,900127.7,907420.75,1082590.1,993126.4,
447,221.0795551677985,3.6931674,,,,7,,,,,,,419802.75,422657.78,391332.94,462478.0,445624.84,423767.6,
334,221.09312501238034,3.0168488,,,,111,,,,,,,9658485.0,1.2043923E7,9855014.0,1.3628482E7,1.242312E7,1.0599535E7,
678,221.0972939091222,5.061046,,,,26,,,,,,,315691.5,386959.12,286423.4,323699.94,354293.44,374993.1,
208,222.07722231160554,2.3426173,,,,,,,,,,,706508.5,940081.5,649239.7,957289.5,1028182.2,818667.06,
429,222.0772554188866,3.5664682,,,,64,,,,,,,175968.92,240614.11,258102.66,230713.03,208444.17,298216.44,
315,224.09274826599025,2.940759,,,,32,,,,,,,420767.97,457411.3,356370.4,398683.12,514325.6,451546.28,
189,225.08807642116093,2.0870953,,,,160,,,,,,,4938899.0,6445846.5,4990119.5,5816437.5,7017096.0,6004520.5,
521,225.11324035173868,4.1268096,,,,6,,,,,,,334526.03,451755.03,363980.66,566375.5,393036.88,424151.62,
655,225.1132404079925,4.945509,,,,,,,,,,,218087.34,416860.53,255964.3,543980.0,346869.2,316423.44,
497,225.1133266797036,3.98259,,,,,,,,,,,867684.56,1187801.4,942487.44,1343717.5,941499.9,1081272.2,
481,225.11335394820242,3.8949106,,,,,,,,,,,139584.98,109598.64,75809.33,100356.13,63194.85,98775.14,
181,226.06970199626585,1.942802,,,,,,,,,,,207146.23,235433.97,203448.83,172330.83,211623.98,127497.11,
264,226.06981407048752,2.812684,,,,,,,,,,,522175.97,615088.5,486590.28,307262.03,273314.16,343167.8,
214,226.0697159978,2.3745487,,,,,,,,,,,70620.15,72856.375,65718.34,60469.562,58646.97,57712.727,
466,226.1085857968857,3.8103964,,,,,,,,,,,451567.9,577882.94,521322.62,554281.44,653738.94,611035.06,
83,227.07714271428551,0.4008778,,,,13,,,,,,,5469830.0,8120909.5,94318.766,3061946.0,2141832.8,1275647.4,
306,227.10372086577232,2.897089,,,,,,,,,,,143404.52,156044.44,115161.68,176360.39,161943.31,151110.27,
210,227.1037920603582,2.3530533,,,,,,,,,,,3230047.2,4004439.0,3287584.5,3922402.5,4529011.5,3848231.8,
227,227.10380110897847,2.465337,,,,,,,,,,,2159141.2,2684844.5,2110531.8,2677574.2,3036565.0,2508676.2,
547,227.12892290009503,4.3367343,,,,18,,,,,,,1.1474195E7,1.449369E7,1.3065794E7,1.7238048E7,1.182189E7,1.5388551E7,
476,227.12898032401839,3.8380358,,,,41,,,,,,,71429.414,116074.57,87807.72,138125.55,83952.56,110812.44,
692,227.1290000761628,5.1122694,,,,144,,,,,,,1333729.2,3047055.2,1386921.6,2621948.5,1900506.0,1914149.0,
218,227.1399124487152,2.4048092,,,,,,,,,,,364868.78,783036.8,1044382.94,848043.1,1078261.4,703846.9,
585,227.96667769486123,4.619208,,,,165,,,,,,,1955804.8,1877506.0,1923906.5,1886007.0,1926826.2,1925723.9,
27,228.05470895103178,0.36761412,,,,13,,,,,,,326700.16,1139218.4,930733.2,1138552.1,1067062.6,935180.1,
449,228.06670594357362,3.7120254,,,,,,,,,,,288952.56,393070.88,436894.66,414197.8,284234.7,475194.84,
452,228.08775971036522,3.7376125,,,,,,,,,,,25523.715,41882.375,38582.848,25924.807,0,39819.36,
240,228.08779921294808,2.5691082,,,,76,,,,,,,404302.22,832851.7,664314.9,823875.2,369045.34,756341.0,
944,228.1030437317933,5.9394994,,,,56,,,,,,,105046.59,106529.945,127928.32,115692.05,82651.46,92715.73,
415,228.10305015189192,3.4682457,,,,15,,,,,,,2208067.8,2409107.8,2760070.0,2302275.0,2618055.2,3078564.0,
581,228.10313377784658,4.57562,,,,,,,,,,,87572.99,117925.19,134494.69,127601.85,125217.305,135423.48,
538,228.12420014827674,4.2131577,,,,,,,,,,,177233.19,146485.31,57790.656,145511.28,74253.76,95545.125,
568,228.1242729417313,4.4945064,,,,156,,,,,,,2342872.5,2784802.5,2342583.2,2675892.5,3172957.5,2814310.0,
545,228.13211211794035,4.3367343,,,,,,,,,,,1492271.8,1865768.8,1682158.6,2210919.2,1535302.5,1992384.8,
277,229.11926124960897,2.7664587,,,,30,,,,,,,771753.1,1056357.1,816333.94,1124140.4,1117381.2,1071317.9,
185,229.11927490942062,2.0374029,,,,,,,,,,,11552.524,35756.656,0,36791.777,39050.703,25836.178,
249,229.1193136810098,2.634504,,,,,,,,,,,297997.9,452405.3,353183.6,494458.5,481355.6,460689.97,
378,229.1193672659041,3.2945368,,,,,,,,,,,20143.033,37966.977,34794.36,37593.332,6998.9673,31863.89,
586,229.96445847880318,4.619208,,,,165,,,,,,,1899814.5,1843742.1,1866923.8,1834436.9,1876116.6,1870928.6,
215,230.06685210441535,2.3791053,,,,,,,,,,,569162.7,535190.75,146582.28,746994.9,474388.1,281491.9,
317,230.10325447531264,2.952034,,,,38,,,,,,,257048.77,338913.8,211518.81,330417.12,341812.0,306783.0,
417,230.1033158686695,3.4771197,,,,15,,,,,,,621769.44,902624.7,728677.7,874096.06,918365.44,807598.3,
187,231.1348659961931,2.0605118,,,,,,,,,,,0,54853.324,17903.43,43025.676,45003.18,3652.4658,
319,231.13488322730953,2.9537945,,,,38,,,,,,,415493.56,610594.1,652832.3,648109.94,425836.97,861525.9,
598,232.09790752025063,4.7080255,,,,,,,,,,,386313.53,556060.5,551146.7,477943.94,390023.47,580363.75,
479,234.11360054068658,3.8547575,,,,91,,,,,,,686721.1,934928.5,857773.0,867974.44,1096806.5,975217.3,
322,236.0927389781531,2.9661238,,,,38,,,,,,,329455.66,447801.94,347860.5,441407.62,539268.3,420392.6,
250,236.09293168506898,2.6434126,,,,,,,,,,,64573.55,81426.3,65900.336,84792.07,96607.95,80319.44,
467,236.09622992416575,3.8067055,,,,,,,,,,,346369.84,689878.94,577858.2,613491.94,460641.88,631209.5,
247,238.0755644426263,2.6216252,,,,,,,,,,,314668.56,418129.47,682753.06,519129.72,394155.7,357451.22,
968,239.0673100467874,6.032169,,,,107,,,,,,,1798363.0,876277.8,1768551.4,303186.88,860983.1,424728.66,
310,240.08531987765085,2.9167693,,,,104,,,,,,,923733.6,428543.28,384759.4,417321.1,817009.44,364629.56,
404,241.06192181409332,3.439901,,,,67,,,,,,,372974.62,447247.03,266276.1,424581.12,334912.3,301723.88,
299,241.1193733957964,2.8558533,,,,135,,,,,,,7035724.5,8491050.0,6975125.0,8222950.0,9562330.0,8719396.0,
255,241.11940157256822,2.657965,,,,,,,,,,,2715671.8,3135312.0,2654453.0,3021277.5,3664443.0,3031254.2,
386,241.11947889397814,3.3547113,,,,,,,,,,,233238.67,235467.27,85687.484,302050.44,257325.38,245805.0,
636,242.13978753538504,4.863989,,,,116,,,,,,,2436012.8,2739342.0,2550268.0,2641916.2,3251326.8,2946973.8,
552,242.1761635972758,4.3573513,,,,18,,,,,,,1146954.5,785535.94,911300.9,686445.25,734397.2,1163119.9,
804,242.17628314646066,5.4803834,,,,95,,,,,,,53507.86,51898.414,0,42250.55,31318.89,27310.508,
282,243.0597059851265,2.7957265,,,,,,,,,,,225416.16,83512.695,152619.64,95496.66,159518.9,173242.53,
259,243.05971372478723,2.7523906,,,,,,,,,,,121319.11,89935.03,90389.24,109453.23,89124.84,163934.34,
48,243.06197807691828,0.37963176,,,,13,,,,,,,1040099.0,1129326.5,826173.06,856559.56,1361489.4,941714.6,
125,243.06208191545088,0.67999774,,,,164,,,,,,,2380434.8,2800800.5,1141615.6,1434669.5,2302439.5,1470065.8,
398,243.12375393357047,3.4344444,,,,,,,,,,,89925.766,75720.695,123537.125,80087.34,58759.46,94114.15,
504,243.12378034232452,4.0186806,,,,94,,,,,,,28637.982,53361.23,110469.85,63561.09,36308.895,75820.734,
431,243.12379602785813,3.569224,,,,64,,,,,,,1168161.2,2070687.0,1460402.0,2114001.8,1127382.5,2375271.5,
297,243.13475510363062,2.8567564,,,,135,,,,,,,511201.06,812657.25,753862.44,811915.0,917518.94,939040.3,
206,243.134933918598,2.2459724,,,,,,,,,,,207391.83,354957.56,263653.3,311071.78,507695.84,311795.7,
291,243.17118864190866,2.7827494,,,,,,,,,,,118117.74,257546.47,230432.89,249797.61,139635.88,90005.06,
267,243.17121924800824,2.7301092,,,,,,,,,,,80205.23,318537.4,352127.7,331941.28,374341.38,330586.03,
244,243.17125592171627,2.6221526,,,,,,,,,,,136899.42,329889.5,419121.4,391821.34,468242.47,335589.7,
495,245.04556923704044,3.9615116,,,,161,,,,,,,655576.4,775175.7,486009.72,790963.44,955939.75,598971.7,
393,245.04560912945286,3.377325,,,,,,,,,,,41907.35,48645.715,24153.201,55335.445,64637.633,41530.723,
241,245.09311517664855,2.5719013,,,,76,,,,,,,57272.156,102389.7,100174.03,94475.01,102223.86,81417.99,
360,245.09319950188433,3.2040117,,,,125,,,,,,,1411114.8,2154350.8,1366942.9,2159819.5,2366532.8,1778629.1,
548,249.11074940931465,4.3367343,,,,18,,,,,,,822174.0,879150.56,806881.94,947700.2,642100.1,787350.44,
1167,249.149560691787,6.6197486,,,,,,,,,,,723623.44,644754.2,1002974.8,759236.4,834777.4,651737.75,
608,249.15297021100605,4.777605,,,,,,,,,,,0,0,0,1461905.8,0,57397.727,
361,250.07213868794506,3.205835,,,,125,,,,,,,315371.03,387445.75,336745.34,401636.97,491675.88,371545.78,
301,255.13493523100294,2.869136,,,,,,,,,,,183979.55,210398.53,167421.02,226726.31,240002.92,214599.08,
335,255.1349725746642,3.020379,,,,111,,,,,,,133167.28,174088.66,204101.84,176936.89,185536.1,214713.61,
349,255.13503814504176,3.1195927,,,,,,,,,,,584235.2,834214.5,849189.7,779278.0,836206.5,918105.6,
508,255.135102088239,4.081836,,,,,,,,,,,40815.57,39095.85,38407.37,38165.848,35918.906,62599.754,
821,256.1919226244251,5.5487704,,,,138,,,,,,,1090079.5,1439328.4,1070242.5,1342107.6,1800053.2,1319903.6,
744,256.19193767559926,5.304355,,,,,,,,,,,169210.36,195705.34,190209.92,182030.88,234367.56,209439.95,
454,257.10078218248486,3.7513695,,,,136,,,,,,,67554.95,81807.46,73125.59,71340.65,3935.6494,68479.34,
406,257.103099419228,3.4467697,,,,67,,,,,,,938761.7,1666931.4,969534.6,1690255.9,683170.7,1325118.2,
597,257.13955769145707,4.691111,,,,,,,,,,,266560.0,509248.44,302272.78,667460.06,437806.78,436547.0,
330,257.15061892611385,2.9864464,,,,34,,,,,,,176727.12,297254.62,198640.16,282135.2,321479.44,308501.44,
270,257.15063765467096,2.762225,,,,30,,,,,,,116602.83,150432.75,95735.49,152659.52,187491.4,135746.03,
365,257.15079224575646,3.2420273,,,,71,,,,,,,810444.4,1227473.9,1344707.4,2312131.8,1507997.0,2793321.5,
441,257.15083362479396,3.6801188,,,,,,,,,,,92245.93,136129.25,106863.58,140762.38,135342.53,146943.4,
1202,257.212205308852,6.7610626,,,,105,,,,,,,1290181.1,1466438.4,1527201.0,1016052.8,1478465.0,1301197.2,
1134,257.21224641994337,6.54163,,,,23,,,,,,,59085.56,140175.81,192751.02,109737.23,106647.47,158233.8,
529,258.07698589889844,4.149199,,,,27,,,,,,,44619.992,67273.92,34180.066,57224.43,63236.08,44801.004,
630,258.0770321901618,4.8214345,,,,20,,,,,,,358350.2,535766.56,292031.03,480539.4,565448.7,433080.28,
578,258.1710879439181,4.5502315,,,,150,,,,,,,1939391.4,2920106.0,2157355.2,3052062.8,3612967.8,2528951.8,
617,259.06107195426586,4.7888713,,,,14,,,,,,,2752732.5,4423312.5,1725121.6,5059610.0,6403761.5,2699311.8,
572,259.0611898414683,4.5221977,,,,,,,,,,,51153.383,22816.94,0,14559.648,63070.004,87705.02,
493,259.06123940086565,3.9462445,,,,,,,,,,,35201.45,76985.99,0,71042.16,72941.836,117344.41,
7,259.0909509023915,0.34702194,,,,4,,,,,,,1154668.2,1000905.94,2115327.2,1240500.1,1683432.6,1991734.9,
188,259.12982113202753,2.073983,,,,,,,,,,,24645.182,40676.562,3515.23,35827.81,48442.477,19048.47,
268,259.12982408748604,2.7427542,,,,39,,,,,,,1492008.9,1988114.9,1541911.8,1991572.4,2270291.0,2037500.6,
222,259.1298402833564,2.4140048,,,,169,,,,,,,1139344.6,1558965.1,911272.06,1549146.2,1829587.4,1285481.5,
152,259.1298571383896,0.9113051,,,,,,,,,,,182773.42,177953.98,40606.508,170180.81,203412.62,122953.54,
472,261.0768829095096,3.8264377,,,,72,,,,,,,674415.56,1284720.8,338749.88,1025847.44,1104577.4,335013.8,
494,261.0768873894098,3.9596825,,,,161,,,,,,,1056053.8,2156371.0,653693.44,2127058.8,2075538.0,715371.4,
370,261.1343422818749,3.2732747,,,,145,,,,,,,150345.62,193642.6,300229.16,135964.14,111950.76,227510.0,
390,261.1344063960648,3.3625586,,,,108,,,,,,,881181.44,1065975.0,1528485.4,822132.0,695034.56,1268114.6,
2019,265.1477296708868,10.234348,,,,,,,,,,,154118.05,231360.84,173266.33,128552.62,177491.73,151697.11,
930,265.1478368671873,5.9129214,,,,166,,,,,,,1.0223451E7,1.4634593E7,1.6789734E7,2.292643E7,1.5320608E7,2.5171908E7,
149,267.0734348121514,0.86216587,,,,48,,,,,,,1010556.0,1308922.5,1214898.6,1501547.6,1000386.8,1338722.2,
571,269.1507254617341,4.4597993,,,,,,,,,,,44702.484,62084.297,54915.742,62918.586,120571.5,58268.754,
363,269.150751780549,3.2238283,,,,,,,,,,,971392.94,1232336.9,1050853.1,1279741.1,1328651.1,1367598.6,
437,269.15087358264964,3.6275263,,,,,,,,,,,11234.766,40058.766,28296.42,30099.729,4287.978,58004.773,
355,271.1663604772212,3.166008,,,,,,,,,,,76804.08,117024.86,86871.086,128975.67,139504.66,126537.39,
401,271.16642658639415,3.358136,,,,108,,,,,,,759530.44,1148842.8,845989.1,2088017.9,1212188.9,1185631.6,
491,271.16642781460433,3.9506867,,,,,,,,,,,82892.9,97668.33,82034.45,106980.93,108202.914,116583.734,
434,271.16646732150747,3.5943358,,,,80,,,,,,,3020989.2,4185780.5,3601517.8,4992067.0,3975070.2,4319502.5,
791,271.19154652257373,5.4529705,,,,,,,,,,,225480.53,357235.16,309772.2,278436.38,182758.84,332230.4,
951,271.22781906367703,5.974132,,,,12,,,,,,,370923.53,535563.3,683843.06,506411.03,443086.84,468779.8,
1226,271.2278762263382,6.863142,,,,,,,,,,,1873376.9,2409361.0,2520429.2,2133526.0,2240973.8,2107249.5,
