Filename,Anid_HE_TJG15pt3_EV_alcA_CTRL_1_YT_neg_20210511_Run47.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_2_YT_neg_20210511_Run103.mzML,Anid_HE_TJG15pt3_EV_alcA_CTRL_3_YT_neg_20210511_Run213.mzML,NEG_TJGIp4_1_Run59.mzML,NEG_TJGIp4_2_Run88.mzML,NEG_TJGIp4_3_Run183.mzML
Class,CTRL,CTRL,CTRL,EXP,EXP,EXP
539/212.1081mz/4.25min,175554.12,144194.4,112294.766,145788.81,125048.49,144158.86
540/495.2002mz/4.25min,7450371.0,7669118.5,4847249.5,6014132.0,6911350.0,6555377.5
541/273.0405mz/4.26min,741860.7,516216.84,1040044.94,2272836.2,1432236.6,1302057.8
542/199.0976mz/4.29min,206377.5,152531.22,108772.13,170774.98,293837.1,275666.28
543/401.0448mz/4.31min,43354.45,23330.678,42627.96,79034.38,62302.3,71467.91
544/314.1034mz/4.33min,346584.78,379361.8,228313.75,230858.9,319338.3,296527.4
545/228.1321mz/4.34min,1992384.8,1682158.6,1492271.8,1535302.5,2210919.2,1865768.8
546/183.139mz/4.34min,2218691.0,1784840.9,1562673.0,1668648.6,2387504.5,2029259.4
547/227.1289mz/4.34min,15388551.0,13065794.0,11474195.0,11821890.0,17238048.0,14493690.0
548/249.1107mz/4.34min,787350.44,806881.94,822174.0,642100.1,947700.2,879150.56
549/165.1284mz/4.34min,396584.75,324009.2,285262.94,306275.9,425366.22,360936.78
550/610.2998mz/4.35min,1805935.9,2134483.0,1198246.4,1538020.2,1642624.4,1945455.4
551/628.3105mz/4.35min,491085.03,602475.2,318826.25,408337.28,446377.56,528532.3
552/242.1762mz/4.36min,1163119.9,911300.9,1146954.5,734397.2,686445.25,785535.94
553/197.0608mz/4.36min,1220928.0,479033.16,243826.53,204781.58,198666.36,141382.3
554/208.0979mz/4.37min,129510.734,118351.05,103899.61,152088.2,133816.88,147250.23
555/636.3156mz/4.39min,386241.53,412591.34,242021.81,581911.1,474045.3,372469.16
556/155.1078mz/4.39min,10620.56,0.0,0.0,0.0,25356.34,22227.875
557/187.0976mz/4.39min,26014.273,4344.472,5386.6006,4094.7126,75288.38,48098.3
559/339.018mz/4.42min,29918.898,0.0,7200.2397,80284.91,42686.527,40825.824
560/359.2189mz/4.44min,788561.8,680526.2,742403.25,1229375.4,1102428.1,1176275.9
561/375.2177mz/4.45min,597112.8,575227.6,653108.2,328860.6,566217.06,678059.06
562/441.1919mz/4.45min,26525.752,19815.92,28721.271,30993.613,46316.203,55532.87
564/523.2562mz/4.48min,2112295.0,2161409.2,2546893.2,2428488.8,2388580.5,2378719.8
565/573.2832mz/4.53min,194546.53,215875.42,215195.4,828024.56,421636.88,212539.55
566/609.2598mz/4.52min,121942.47,74084.69,59689.875,456824.22,184002.7,78096.39
567/184.1343mz/4.49min,1105648.8,872783.06,859080.56,1227306.9,1000248.56,1031497.6
568/228.1243mz/4.49min,2814310.0,2342583.2,2342872.5,3172957.5,2675892.5,2784802.5
569/167.035mz/4.5min,275955.1,121346.08,279383.28,403250.66,301277.5,367848.56
570/317.0667mz/4.5min,337440.2,164571.83,358880.47,520621.22,384804.84,478691.34
571/269.1507mz/4.46min,58268.754,54915.742,44702.484,120571.5,62918.586,62084.297
572/259.0612mz/4.52min,87705.02,0.0,51153.383,63070.004,14559.648,22816.94
573/479.2052mz/4.54min,4457616.5,4700914.0,2933861.2,3730853.0,4253399.0,3966167.5
574/431.2286mz/4.56min,291580.28,579914.4,190755.77,154651.06,664441.6,825514.0
576/551.2264mz/4.54min,696222.25,604958.1,460530.94,998756.75,850647.6,566812.4
577/130.051mz/4.55min,30418.488,30584.926,24231.443,45240.047,47794.406,45787.832
578/258.1711mz/4.55min,2528951.8,2157355.2,1939391.4,3612967.8,3052062.8,2920106.0
579/272.1868mz/4.57min,28913.736,11015.939,21182.807,57037.258,29806.45,30718.64
580/441.1919mz/4.58min,29600.424,49403.34,43613.33,7188.4287,27818.41,32771.117
581/228.1031mz/4.58min,135423.48,134494.69,87572.99,125217.305,127601.85,117925.19
583/275.0562mz/4.61min,66308.04,0.0,15752.265,34765.707,0.0,0.0
584/620.3207mz/4.61min,496052.7,533027.7,333763.78,756718.6,611394.75,499463.62
585/227.9667mz/4.62min,1925723.9,1923906.5,1955804.8,1926826.2,1886007.0,1877506.0
586/229.9645mz/4.62min,1870928.6,1866923.8,1899814.5,1876116.6,1834436.9,1843742.1
587/285.0882mz/4.63min,39769.22,29164.734,17257.393,52893.273,31431.475,43303.207
590/343.2238mz/4.67min,116227.6,96831.15,69558.34,128874.16,156008.44,165400.88
591/458.1904mz/4.67min,860775.8,645133.94,775567.25,786574.6,772002.56,1072203.1
592/503.1924mz/4.67min,654763.4,504667.97,619007.1,629113.8,596576.94,860691.0
593/493.1635mz/4.67min,745176.6,334343.88,325938.0,646730.4,408343.03,463895.53
594/457.187mz/4.67min,3193540.0,2430900.0,2905588.8,2908245.0,2900775.5,3965687.8
595/278.1398mz/4.67min,742291.6,1323346.1,655987.3,769274.6,1028763.2,838781.1
596/355.1552mz/4.67min,416619.94,296254.94,334171.88,368056.03,355459.56,484531.4
597/257.1396mz/4.69min,436547.0,302272.78,266560.0,437806.78,667460.06,509248.44
598/232.0979mz/4.71min,580363.75,551146.7,386313.53,390023.47,477943.94,556060.5
599/477.2144mz/4.73min,33657.74,26713.404,28286.56,30357.666,28419.557,47817.76
600/459.2906mz/4.73min,767062.94,633860.7,676519.8,1175693.0,877385.7,1075396.4
601/537.2717mz/4.73min,379331.66,434519.2,447022.53,425520.34,524269.72,489936.44
602/458.2873mz/4.73min,3353064.5,2649026.8,2821849.5,4818319.0,3685019.2,4418666.0
604/285.0881mz/4.75min,323604.9,330933.3,445883.97,354150.34,322356.8,437424.34
606/286.0721mz/4.76min,545628.9,374050.9,545248.9,764460.25,608391.25,605339.1
607/343.2237mz/4.76min,623608.6,520793.0,513049.06,690211.44,681636.75,723355.06
608/249.153mz/4.78min,57397.727,0.0,0.0,0.0,1461905.8,0.0
609/455.1713mz/4.78min,1576080.1,1316961.9,1389922.0,1243975.6,1479870.8,1994858.5
610/501.1767mz/4.78min,17676502.0,15268262.0,15848369.0,14464966.0,17172272.0,22209342.0
612/491.1479mz/4.78min,5093109.0,2712356.0,2289638.8,3853090.8,3211501.0,3137689.8
613/518.1664mz/4.78min,869273.9,409358.88,314095.9,674784.7,535169.75,488085.16
614/443.1348mz/4.78min,338290.56,311707.1,328331.44,204281.97,269015.3,440286.97
615/715.2399mz/4.79min,222968.19,162067.31,240936.94,488942.94,481946.1,557921.7
616/519.1293mz/4.79min,76384.52,46364.824,103695.48,554048.2,429307.88,353619.22
617/259.0611mz/4.79min,2699311.8,1725121.6,2752732.5,6403761.5,5059610.0,4423312.5
618/295.0378mz/4.79min,128036.1,40151.44,46379.203,362446.53,188114.0,104936.875
619/212.1081mz/4.79min,649847.3,531696.1,473358.47,613405.56,585324.6,585846.6
620/275.0562mz/4.79min,211392.64,146030.06,212171.52,481091.78,408108.22,338688.22
621/560.1561mz/4.8min,471086.8,343992.44,559457.6,1400470.5,1160373.0,1129215.2
622/756.2662mz/4.81min,557575.75,436627.06,463425.56,493804.25,548498.5,717894.56
623/756.4512mz/4.81min,781535.06,705758.4,368339.9,797039.1,879101.06,524773.25
624/339.0179mz/4.81min,391615.5,172107.83,239849.72,776579.8,469487.8,382575.8
625/535.2312mz/4.82min,1128226.4,1050675.6,801840.7,1654077.1,1450758.6,935216.75
626/336.0644mz/4.82min,1770949.8,665952.5,579722.8,2004342.9,1221403.6,764494.5
629/322.0695mz/4.82min,739577.94,745498.06,975362.9,877913.2,836117.4,952417.75
630/258.077mz/4.82min,433080.28,292031.03,358350.2,565448.7,480539.4,535766.56
631/601.1829mz/4.82min,8284799.5,6795629.5,7491864.5,11782584.0,9862595.0,10708748.0
632/300.0877mz/4.82min,27616394.0,22058258.0,25851256.0,34229640.0,28936612.0,29552226.0
633/623.1647mz/4.82min,176099.81,168651.95,228596.34,254339.9,226391.23,253646.95
634/195.1026mz/4.86min,384386.47,319639.94,401795.03,412579.34,402878.56,385177.62
635/198.1499mz/4.86min,1013041.6,840951.8,806998.1,1089872.4,867795.8,901926.94
636/242.1398mz/4.86min,2946973.8,2550268.0,2436012.8,3251326.8,2641916.2,2739342.0
638/764.4696mz/4.9min,391631.8,217504.94,39436.457,443002.16,294376.06,66415.36
639/276.124mz/4.87min,616781.8,518098.25,486668.53,740490.0,580994.4,630472.44
640/550.2671mz/4.88min,663662.2,683020.1,708593.7,752326.06,845365.7,757653.4
641/300.0339mz/4.89min,375259.16,248334.58,464465.44,469519.75,442699.8,432883.28
642/415.2338mz/4.89min,1744600.9,1783768.2,1219980.5,696924.3,1340697.2,1765534.8
644/272.1868mz/4.91min,753293.6,726314.1,626358.3,949058.8,829896.1,839166.4
648/601.1829mz/4.92min,532195.1,614856.0,980466.8,959719.9,942800.4,1268422.6
649/336.0645mz/4.93min,2182046.5,1118338.0,1244632.9,2895344.0,1744683.8,1631723.2
650/346.0932mz/4.93min,231742.81,242008.89,312900.28,384461.84,292814.84,352994.97
651/426.9677mz/4.93min,10687588.0,9527969.0,9711272.0,9869109.0,9500180.0,9483450.0
652/728.0632mz/4.93min,242799.98,217846.06,161319.89,350269.44,267582.6,187210.0
653/537.203mz/4.93min,295969.9,277363.7,257051.92,230518.47,238601.14,276121.22
654/330.0442mz/4.94min,702044.25,550566.56,765467.94,940389.94,772762.5,786261.2
655/225.1132mz/4.95min,316423.44,255964.3,218087.34,346869.2,543980.0,416860.53
656/658.3348mz/4.95min,117030.92,141770.72,158055.45,267785.28,229372.0,312533.66
658/357.2396mz/4.95min,12487385.0,11607432.0,10616231.0,17249352.0,15469865.0,17282212.0
659/785.2149mz/4.95min,466969.78,146072.4,42957.625,496102.4,334987.1,56609.664
660/425.227mz/4.95min,314260.28,410211.8,422054.7,419010.0,428896.72,543419.6
661/715.4865mz/4.95min,377995.5,316214.28,237304.83,731536.8,606486.9,781262.8
665/546.2724mz/4.99min,434235.1,434117.62,520785.38,538697.75,534720.25,522287.84
666/477.213mz/5.0min,387322.22,265269.28,285689.06,335156.34,299109.97,468040.75
668/311.2229mz/5.0min,440828.75,289897.62,318716.5,289382.53,287134.62,353394.84
669/401.0449mz/5.01min,695260.5,546260.56,717307.8,845974.0,791531.4,796178.06
670/472.3028mz/5.02min,723630.4,416651.75,524764.94,943599.06,517150.22,579625.2
672/397.2021mz/5.04min,890560.1,647124.94,748234.1,800397.94,892202.9,1239987.2
673/507.2612mz/5.04min,1788570.4,1894674.1,2032872.1,2091529.5,2174588.2,2092634.6
674/441.192mz/5.05min,237813.61,158341.33,198967.39,202489.67,238771.0,319174.22
675/543.2381mz/5.05min,187761.69,85737.2,78941.64,211090.48,145992.27,83108.73
676/409.1558mz/5.06min,70680.42,89862.78,81346.66,94009.22,98124.625,108180.26
677/351.1848mz/5.05min,72920.19,40699.254,32720.377,111464.75,89686.3,91993.03
678/221.0973mz/5.06min,374993.1,286423.4,315691.5,354293.44,323699.94,386959.12
679/537.2033mz/5.06min,299020.12,327262.1,244012.08,281804.88,304755.44,303304.12
680/371.2552mz/5.06min,20615.352,0.0,17005.451,46126.504,28517.625,37489.15
682/477.2181mz/5.09min,323203.78,303029.22,293372.22,367474.84,402415.7,354281.1
684/566.3561mz/5.09min,47249.824,84190.52,46021.92,32732.135,60732.832,48676.75
685/612.3617mz/5.09min,33706.67,66810.09,35256.734,27554.68,42067.594,37781.754
686/493.2136mz/5.09min,534167.6,922115.06,939037.5,914978.1,972325.6,993469.3
688/602.333mz/5.09min,169093.66,103322.9,37477.11,122824.05,122214.516,71536.03
689/183.1391mz/5.14min,188850.92,78875.516,73497.414,278288.75,296059.38,179492.5
690/387.2503mz/5.11min,674143.3,526602.5,586282.4,1056439.4,808361.3,866880.3
691/165.1285mz/5.11min,51711.5,28631.475,22311.404,56028.35,74822.32,92936.77
692/227.129mz/5.11min,1914149.0,1386921.6,1333729.2,1900506.0,2621948.5,3047055.2
693/293.176mz/5.12min,1886568.2,1699450.6,1774781.8,1597207.6,1505460.2,1358622.9
695/456.3082mz/5.13min,1168725.5,777589.4,589389.06,1045719.9,1036112.44,980674.75
697/441.1921mz/5.15min,447623.9,233940.22,352615.88,401545.0,388832.44,562909.6
698/455.1727mz/5.15min,142912.56,104723.08,126702.39,106337.02,135853.17,190208.92
699/571.3715mz/5.17min,595075.25,516637.8,334630.75,505902.72,567026.6,467108.44
700/659.3626mz/5.17min,455641.78,267008.7,155349.86,381758.16,282630.3,183447.34
704/596.3669mz/5.18min,1201832.2,1728524.4,1380980.6,1077282.6,1263999.6,1215955.1
705/632.3436mz/5.18min,1632379.5,1039899.9,641897.56,1394019.6,1080837.8,741413.1
706/642.3728mz/5.18min,403681.47,580878.44,471255.88,368528.03,418305.53,427749.62
707/183.1391mz/5.18min,384749.3,199189.95,158944.62,375028.44,524126.7,404533.62
708/371.2552mz/5.23min,185688.92,276837.8,292555.22,219268.98,353364.47,295024.8
710/520.2243mz/5.21min,275180.72,502574.88,329461.38,410541.94,397640.38,309956.72
711/311.2229mz/5.22min,475649.22,315456.03,304478.53,354962.94,535133.8,315119.53
712/784.4831mz/5.22min,348949.38,293923.94,351467.97,510415.12,459583.16,454169.47
713/537.2034mz/5.22min,1295481.4,1333829.8,1177433.0,1929565.2,1824487.4,2156171.2
715/330.0443mz/5.23min,177865.2,149943.44,218992.42,319328.5,227105.47,274321.34
716/521.2083mz/5.24min,430632.34,708353.5,607779.06,635135.4,586794.6,712990.5
718/357.2396mz/5.25min,128459.4,98541.39,102078.22,165684.5,119622.63,157913.6
719/612.3978mz/5.25min,1645462.2,1677731.2,428559.34,637865.9,1906604.6,1142392.1
720/456.3082mz/5.22min,221476.98,190176.3,121141.44,181348.97,102420.91,157944.36
721/602.3331mz/5.25min,466674.66,303237.97,267018.28,318084.88,311324.7,342472.2
723/612.3625mz/5.25min,296903.06,392163.44,296135.28,331778.78,283315.75,295893.12
724/566.3561mz/5.25min,341782.47,365211.2,305750.94,314229.47,324301.03,274481.72
727/792.5014mz/5.3min,2419994.5,1492504.9,915107.75,2914818.0,1911005.9,1404891.1
729/293.176mz/5.27min,186942.02,181025.39,274356.12,510535.03,330142.38,379727.84
730/477.2185mz/5.27min,85133.08,52331.297,96233.5,71328.8,46770.19,94122.484
731/802.5294mz/5.3min,476962.38,608614.56,197134.97,745322.8,615723.6,356925.84
734/659.3625mz/5.28min,405034.28,223139.97,139769.62,348262.62,204812.06,183357.5
735/596.3668mz/5.28min,1576465.4,2306314.2,1705458.1,1541325.6,1651248.1,1688989.4
736/642.3726mz/5.28min,628002.2,964276.4,705213.9,604362.44,654712.0,673438.1
737/632.3435mz/5.28min,1678264.6,892412.5,766870.44,1311368.2,838618.6,856917.7
740/784.483mz/5.29min,851931.0,593236.56,675516.8,1086835.2,949985.25,801988.44
742/541.361mz/5.29min,771932.75,692904.56,284246.1,434873.97,694635.7,470231.16
744/256.1919mz/5.3min,209439.95,190209.92,169210.36,234367.56,182030.88,195705.34
746/521.2084mz/5.31min,1374365.6,1108453.1,987240.8,1076062.1,1025532.56,1292277.9
747/656.3882mz/5.32min,350929.4,696278.6,433474.7,374292.56,458417.6,507469.22
748/611.3857mz/5.35min,114500.04,145996.66,80161.164,69702.305,105337.336,112474.195
750/610.3823mz/5.32min,251767.53,514152.28,339144.53,332920.3,370027.88,395018.5
751/646.3592mz/5.32min,1190668.2,687359.4,408376.4,1076873.1,655126.1,544564.2
754/776.5063mz/5.35min,502345.53,287686.25,165495.28,552332.06,540315.94,168504.19
755/566.356mz/5.32min,283568.34,539999.6,484712.5,256683.2,405546.2,397511.2
756/740.5297mz/5.35min,366733.25,421193.34,325015.44,453201.84,652925.3,273775.97
757/486.3186mz/5.34min,1048042.9,680390.1,745064.44,1415890.2,913028.1,1099165.9
759/612.3617mz/5.33min,392719.25,584301.6,410026.1,242417.22,416141.0,414364.44
761/602.3329mz/5.35min,976561.7,573196.8,300498.16,810551.94,479086.06,322775.16
766/374.2449mz/5.36min,1088899.9,1193950.6,701318.2,591798.0,255531.06,886146.0
767/420.2505mz/5.36min,1533905.2,1731956.9,1017612.2,837724.1,363941.88,1281717.4
769/756.5245mz/5.3min,3173679.2,4129977.8,2440182.5,4727918.0,4106244.2,3578495.8
771/409.1558mz/5.37min,677008.6,779553.56,546399.2,649635.06,734269.4,675651.94
772/425.1971mz/5.38min,512692.0,374613.66,422565.16,496404.66,490409.56,664407.9
773/491.1977mz/5.38min,724182.56,671712.0,703119.3,705427.56,624954.25,645854.8
774/472.3294mz/5.4min,799318.75,538905.56,532025.56,891543.9,640920.7,702357.9
775/470.3236mz/5.4min,18269036.0,12545861.0,12122239.0,20473818.0,14501250.0,16127178.0
776/506.3001mz/5.4min,1025533.8,236135.39,141265.67,1070030.6,415810.1,269291.97
777/941.6543mz/5.4min,455104.53,205500.16,184428.17,626891.56,313218.75,370182.47
778/538.3111mz/5.4min,354732.9,362254.38,380907.1,382404.06,326711.2,391228.47
779/471.3266mz/5.4min,4902418.5,3365001.0,3216100.2,5587241.5,3846912.2,4297168.5
780/300.0335mz/5.41min,333336.62,262229.56,372325.12,506327.22,372437.56,365343.22
781/505.2135mz/5.41min,53669.94,70357.375,38706.016,87674.914,81914.77,69740.07
782/601.3231mz/5.41min,38029.36,38535.9,29094.48,248768.75,551184.94,734507.94
783/371.2551mz/5.42min,243157.69,180776.62,188276.12,292068.47,230464.23,237707.28
784/610.3824mz/5.42min,1518037.6,2272078.0,1756334.2,1555761.6,1631188.4,1732640.9
786/521.2082mz/5.42min,553238.06,576213.94,428683.28,490059.7,525023.56,519732.88
787/293.1759mz/5.43min,385587.94,299964.12,285605.25,235008.94,237817.84,250135.33
788/638.3773mz/5.44min,301818.47,502123.56,333936.28,334845.25,323742.12,295413.78
789/628.3485mz/5.44min,504170.4,337944.38,212179.88,459606.84,349793.7,237087.7
790/311.2229mz/5.45min,355221.1,265259.53,364774.28,306378.6,333869.06,286059.7
791/271.1915mz/5.45min,332230.4,309772.2,225480.53,182758.84,278436.38,357235.16
792/656.3886mz/5.46min,944936.5,1374774.8,1087806.9,1014544.44,1002525.1,1089538.6
793/477.2186mz/5.46min,209400.52,181550.25,164256.6,190227.19,207185.27,226628.75
795/491.1978mz/5.43min,336910.03,254815.44,630195.06,479363.28,244458.75,257015.64
796/475.2027mz/5.47min,224669.14,237582.53,185841.03,217658.78,219007.0,248137.95
798/359.2804mz/5.47min,303124.03,226490.4,223490.48,492524.03,297500.53,324256.6
800/534.2723mz/5.48min,652033.1,624983.0,689050.4,697148.25,728268.56,679713.44
801/643.3675mz/5.49min,2703868.5,1680273.0,1026887.2,2487542.0,1641141.4,1283851.9
802/646.3589mz/5.48min,2243595.0,1485345.0,921928.1,2177333.5,1485516.8,1100249.1
804/242.1763mz/5.48min,27310.508,0.0,53507.86,31318.89,42250.55,51898.414
806/409.1558mz/5.49min,509570.0,527493.56,440891.5,432339.72,523224.22,536856.6
807/812.4779mz/5.48min,506540.78,324953.47,404397.34,564747.56,585587.9,360314.38
810/626.3773mz/5.51min,5578707.0,7856132.5,5600098.0,5329809.5,6164545.0,6111808.5
811/580.3718mz/5.51min,5434791.5,7481534.0,5238060.5,5126045.5,6079434.5,5877733.5
812/616.3486mz/5.51min,10149331.0,6730120.0,4175207.5,9271125.0,7181563.5,5158392.5
813/670.4039mz/5.51min,109027.5,457774.3,299341.88,159467.25,244766.67,324055.28
814/624.398mz/5.52min,62765.523,115466.336,78433.19,82638.484,90407.04,95725.86
815/660.3751mz/5.52min,320066.0,208073.44,124528.37,339238.44,230907.06,178377.03
816/672.4062mz/5.52min,135839.67,128944.23,154098.9,183908.38,237565.44,206745.92
819/537.2036mz/5.55min,590479.44,595014.94,483585.12,615237.8,576355.4,821783.1
821/256.1919mz/5.55min,1319903.6,1070242.5,1090079.5,1800053.2,1342107.6,1439328.4
823/551.219mz/5.55min,181775.64,325853.1,111245.03,705388.44,544467.7,343467.2
825/118.051mz/5.56min,140912.69,179349.56,120830.28,245791.44,256901.22,54583.254
826/505.2135mz/5.58min,415343.6,668861.94,361686.4,750880.7,761075.9,655039.7
827/530.2774mz/5.59min,459049.22,477576.5,549156.56,596034.2,547894.75,535542.94
828/311.2229mz/5.58min,470544.84,359811.38,349454.7,396314.94,395702.34,352834.88
829/521.2083mz/5.62min,1038937.7,1130738.5,1777646.8,1032503.3,1090412.0,2399291.5
831/491.1979mz/5.6min,85540.086,144700.64,92807.19,167410.2,150082.45,167247.08
832/385.271mz/5.6min,5744734.0,4650348.0,4619742.0,8032049.0,6445880.0,7207377.0
833/537.2395mz/5.6min,465519.12,602852.7,482227.1,542545.75,585966.3,555635.6
835/484.3392mz/5.62min,236737.16,193425.02,124559.31,194937.39,215220.67,204490.94
836/798.4986mz/5.61min,655135.4,392295.9,422487.28,1156284.6,924067.2,574707.2
837/280.0979mz/5.62min,78721.15,75854.15,66153.73,87691.04,101666.46,98521.2
839/208.0979mz/5.63min,403992.38,945818.5,604946.1,570456.5,0.0,0.0
841/980.6652mz/5.65min,599480.94,545755.3,295743.28,841426.06,739858.3,774543.2
842/670.4035mz/5.65min,313484.2,426167.78,298080.1,339463.6,343951.72,333693.1
843/624.3978mz/5.66min,215683.72,362801.9,240942.78,265864.2,263545.56,257729.92
844/446.1509mz/5.66min,624632.06,649560.8,580320.8,741518.3,707820.8,759755.1
845/597.3956mz/5.69min,632427.6,866557.2,610826.06,645820.8,444143.3,639779.6
846/708.38mz/5.67min,1594099.8,1672482.4,1520214.4,1496121.0,1441014.4,1390911.1
847/684.4192mz/5.67min,110804.8,1368847.6,693737.8,110042.38,626983.0,850795.56
848/521.2081mz/5.68min,2614484.5,1425405.4,2396646.2,1530107.8,1555476.8,3067730.8
849/1116.6017mz/5.68min,396333.28,137677.56,296198.94,346857.88,348433.1,431367.62
850/657.3829mz/5.68min,8685581.0,4799481.5,3606318.0,8189299.0,5511947.0,4020657.2
851/537.2029mz/5.67min,261138.02,238387.89,228480.16,207010.77,220105.97,226709.97
853/630.3643mz/5.69min,36178120.0,21002640.0,15382940.0,33538614.0,22702536.0,17033834.0
856/359.2804mz/5.7min,80256.59,38559.508,61517.15,96477.33,69215.14,84766.266
858/640.3929mz/5.7min,72900540.0,95844610.0,71793970.0,74654270.0,77186824.0,74913950.0
859/505.2131mz/5.7min,323394.9,178041.48,187901.97,223062.72,376234.72,205674.47
861/596.3932mz/5.7min,4538873.5,3922127.5,4203684.0,4541931.5,4754940.5,4450531.5
862/594.3875mz/5.7min,65769440.0,84053460.0,61975504.0,64391440.0,69814050.0,65253156.0
863/484.339mz/5.71min,499358.3,358730.06,326993.16,575379.25,410005.06,447845.12
864/812.5143mz/5.73min,9550978.0,3691040.0,4006714.0,10288114.0,9130437.0,6725141.5
867/810.5607mz/5.73min,259000.55,223861.17,132930.03,250589.2,230732.47,276916.16
869/860.5421mz/5.77min,0.0,375152.94,1373546.1,0.0,100239.97,3666097.2
870/670.4036mz/5.76min,390150.38,554704.3,417269.12,374653.0,365470.1,366941.03
871/624.398mz/5.76min,796999.2,1151286.0,801113.94,699189.56,711717.44,694786.5
873/663.4075mz/5.75min,72191.51,127068.0,134918.98,15595.944,104576.625,134433.31
874/660.3739mz/5.77min,447338.22,323390.94,236080.58,378479.2,257787.62,152020.23
875/521.2081mz/5.75min,1721122.2,751575.25,645306.2,692710.0,715281.8,805803.7
876/491.2663mz/5.76min,697759.06,705710.44,852959.3,838708.1,813876.56,815273.1
877/537.2719mz/5.76min,81444.78,88809.164,115993.78,112580.84,113293.2,115167.94
882/585.3284mz/5.77min,240661.03,204976.8,195354.89,317206.03,565600.6,863374.1
884/315.2539mz/5.78min,392512.03,491919.7,239464.84,354926.66,319031.9,381543.8
885/812.5143mz/5.78min,12106569.0,5020059.5,5678271.0,13083932.0,11361261.0,7782476.0
887/840.5087mz/5.79min,649695.9,353596.72,572276.3,1036971.7,840386.3,651407.7
888/122.0247mz/5.79min,202420.11,218883.02,257946.08,228615.12,255983.53,248704.5
890/501.3909mz/5.81min,3046255.5,3580370.8,1589507.6,3339999.2,3082553.8,1460923.9
892/820.4958mz/5.81min,384159.78,135298.36,192630.95,244213.19,173772.6,160122.73
893/461.2234mz/5.8min,127681.48,133653.95,138792.38,191028.1,146975.64,165091.8
894/784.5192mz/5.8min,776395.06,686683.5,1009001.8,678897.4,741976.25,785036.06
898/280.0978mz/5.83min,887686.1,717359.56,610654.6,732987.3,720775.4,690545.0
899/477.2182mz/5.83min,922471.7,586213.56,517946.03,1160916.2,1013408.1,995238.6
900/293.2122mz/5.85min,213728.62,185320.1,136242.81,191991.16,157207.47,106149.81
902/505.2132mz/5.85min,774417.94,786308.56,742658.4,921973.56,828247.25,831538.2
903/660.3743mz/5.85min,959510.9,587348.25,343069.88,786109.44,501733.84,364712.84
905/698.4341mz/5.86min,8310.758,540713.7,280841.84,22953.154,165044.42,226368.56
907/624.3978mz/5.86min,1723041.9,2258261.5,1739976.4,1729157.0,1671823.6,1692716.1
910/610.4087mz/5.87min,1472469.6,1911990.8,1469516.0,1546236.2,1591331.2,1649897.8
911/684.4191mz/5.86min,389934.0,573005.3,439074.4,467487.5,490561.72,461194.3
912/638.4136mz/5.86min,230516.52,308713.1,204287.66,249395.52,257163.7,271490.5
913/654.4085mz/5.87min,21954814.0,28120866.0,23562330.0,24361070.0,24238838.0,24954246.0
914/608.4031mz/5.87min,20523094.0,26200714.0,20920232.0,21954824.0,22301762.0,23240656.0
915/722.3956mz/5.87min,693905.94,734629.25,682049.1,713369.9,668456.8,666916.94
916/537.2393mz/5.87min,147854.08,176661.67,139908.14,148246.48,180779.89,162953.75
917/644.38mz/5.87min,15546463.0,9694601.0,7049884.0,15688908.0,10372087.0,8392861.0
918/671.399mz/5.87min,4422261.5,2693854.5,1920753.2,4471874.5,3001792.5,2194890.2
920/725.4819mz/5.87min,532164.44,425413.38,774335.9,988019.0,1282823.6,995714.3
921/315.2539mz/5.89min,1327062.0,1589842.2,1081286.5,1296472.2,1071057.4,1257409.2
922/874.5581mz/5.89min,6223303.0,5382503.5,2042105.9,4779986.0,7516134.5,3454907.0
923/1085.6872mz/5.89min,255547.08,284026.6,338426.0,450549.97,537947.6,581227.8
925/477.2814mz/5.9min,575590.94,425771.53,652826.8,929751.94,854192.4,827738.2
926/476.2781mz/5.9min,2205452.0,1732222.5,2540858.8,3414297.5,3298472.8,3245282.2
928/501.3909mz/5.88min,19092.227,178100.55,2539106.5,71249.88,1914401.2,1594295.6
929/796.5191mz/5.9min,716024.94,544795.06,501298.2,1449385.6,1396136.5,937271.75
930/265.1478mz/5.91min,25171908.0,16789734.0,10223451.0,15320608.0,22926430.0,14634593.0
932/640.393mz/5.92min,735764.44,1172251.6,920058.6,957232.3,999247.6,985653.2
933/860.5424mz/5.92min,315787.47,165071.16,20663.217,201712.03,227864.61,19769.217
934/594.3873mz/5.93min,628421.4,945912.94,660673.56,662130.06,736757.06,737876.9
936/538.315mz/5.93min,286373.3,243129.11,235187.69,373179.2,392542.4,328844.75
937/630.364mz/5.93min,587013.9,484188.88,331144.47,600272.9,428308.6,382484.94
940/477.2182mz/5.94min,1675094.4,3015324.2,2348508.2,1581216.8,1903774.5,1928465.2
942/280.0978mz/5.94min,330054.3,445614.34,317208.8,284441.22,317037.97,344429.0
944/228.103mz/5.94min,92715.73,127928.32,105046.59,82651.46,115692.05,106529.945
946/764.5103mz/5.97min,361624.88,24323.123,0.0,188553.62,249437.98,0.0
947/666.4086mz/5.97min,641512.94,872431.4,689870.94,738550.94,613267.4,770955.4
948/620.4027mz/5.97min,452656.75,670757.6,556851.56,530607.56,470908.9,546096.6
