CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4630	4667	1	0.7608	0.211
4630	5311	1	0.726	15.995
3836	6384	2	0.9462	0.000
5918	6382	2	0.9707	16.031
3835	4175	2	0.8748	-0.325
5918	6384	2	0.9554	0.000
5657	5663	2	0.9885	16.031
5657	6382	2	0.9637	16.031
3835	3836	2	0.9084	-16.031
3835	6528	2	0.8959	-16.031
5183	6384	2	0.8515	0.000
3894	4175	2	0.9619	-0.150
6384	6528	2	0.9626	0.000
5663	5918	2	0.9739	-16.031
5663	6528	2	0.9656	-16.031
6528	6529	2	0.9677	16.031
3836	6382	2	0.9602	16.031
6382	6384	2	0.924	-16.031
3894	4352	2	0.8919	-0.150
5663	6382	2	0.9708	0.000
4175	4352	2	0.8757	0.000
3835	6384	2	0.8827	-16.031
6382	6529	2	0.9872	0.000
3836	5918	2	0.9857	-0.000
3835	6382	2	0.9285	0.000
6384	6529	2	0.9299	16.031
3836	5657	2	0.9925	-0.000
3836	6528	2	0.9583	0.000
6382	6528	2	0.9616	-16.031
5663	6529	2	0.9772	0.000
5664	5918	2	0.8723	1.001
3836	6529	2	0.964	16.031
5657	6384	2	0.9441	0.000
3836	5663	2	0.981	16.031
3844	5656	2	0.7341	76.016
3835	5663	2	0.91	-0.000
5657	6529	2	0.9663	16.031
3835	5918	2	0.9118	-16.031
5657	5918	2	0.9873	0.000
5918	6528	2	0.9661	0.000
3844	5664	2	0.8579	1.997
3835	3894	2	0.8233	-0.175
3835	6529	2	0.9193	0.000
5918	6529	2	0.9745	16.031
5657	6528	2	0.9616	0.000
5663	6384	2	0.9324	-16.031
3835	5657	2	0.9099	-16.031
2839	3445	3	0.9594	86.037
2249	5262	3	0.9786	0.000
3984	4351	3	0.8535	-0.085
3336	5707	3	0.9594	-28.031
4152	4224	3	0.8614	0.085
1664	2230	3	0.9634	0.000
3176	5953	3	0.9196	-42.047
4547	5341	3	0.9104	-28.031
1664	2249	3	0.9645	-28.031
1664	5299	3	0.732	-366.349
1664	2813	3	0.9775	-28.031
3445	4152	3	0.827	-28.031
1664	5262	3	0.9835	-28.031
3824	5953	3	0.9288	-0.000
3271	3774	3	0.894	-28.031
2672	3089	3	0.9212	-142.100
4703	5953	3	0.8933	94.042
3824	6119	3	0.9146	-0.000
3824	3901	3	0.9106	-43.990
5707	6119	3	0.8959	0.000
3271	3445	3	0.9391	86.037
4547	4813	3	0.9139	0.000
3774	6144	3	0.9148	-298.250
3984	4224	3	0.909	-0.000
3774	5953	3	0.8926	43.990
1664	6315	3	0.7187	-238.230
2249	2813	3	0.96	0.000
3774	3901	3	0.9198	0.000
2672	5707	3	0.9312	-98.110
3590	4703	3	0.863	-68.062
3824	4547	3	0.9318	28.031
4703	6042	3	0.8731	9.948
3297	4224	3	0.7595	0.994
5299	6315	3	0.855	128.120
4547	6119	3	0.8731	-28.031
3590	4891	3	0.7808	-68.062
2648	3089	3	0.9132	60.021
3445	4351	3	0.7965	-28.031
3336	5341	3	0.8913	-28.031
6042	6119	3	0.9143	84.094
3336	4547	3	0.9246	0.000
2813	4224	3	0.7408	-81.993
4152	4351	3	0.8701	0.000
3774	6013	3	0.903	-298.250
2839	3089	3	0.9481	-28.031
3445	4547	3	0.9181	-42.047
3271	3901	3	0.9152	-28.031
2230	2813	3	0.9774	-28.031
3445	4813	3	0.8863	-42.047
3271	3336	3	0.917	43.990
6148	6315	3	0.8633	24.000
2648	3901	3	0.8981	60.021
3176	5707	3	0.9585	-42.047
2230	6315	3	0.7184	-238.230
3901	5707	3	0.9297	43.990
4813	5341	3	0.8755	-28.031
2839	4813	3	0.8493	43.990
3824	6042	3	0.9515	-84.094
3089	3824	3	0.9175	43.990
2839	3774	3	0.91	-28.031
3176	3901	3	0.9136	-86.037
4224	5262	3	0.7428	81.993
2839	3901	3	0.9302	-28.031
2813	5262	3	0.9784	0.000
5953	6042	3	0.9295	-84.094
2672	3824	3	0.9489	-98.109
5299	6148	3	0.8551	104.120
6013	6144	3	0.9799	0.000
2648	6144	3	0.8674	-238.229
4813	6119	3	0.937	-28.031
3176	3445	3	0.9634	28.031
2839	3271	3	0.9802	0.000
4703	4891	3	0.8837	0.000
2672	3774	3	0.8912	-142.099
3089	3901	3	0.9391	0.000
5707	6042	3	0.9262	-84.094
3176	6042	3	0.9289	-126.141
5953	6119	3	0.9567	0.000
2230	5262	3	0.9619	-28.031
3297	3984	3	0.8234	0.994
3089	6144	3	0.8866	-298.250
4813	5953	3	0.9311	-28.032
2672	3176	3	0.9664	-56.063
4224	4891	3	0.786	-136.174
2672	6119	3	0.9132	-98.110
3089	3774	3	0.8951	0.000
2672	6042	3	0.938	-182.203
3824	5707	3	0.9596	-0.000
3089	3271	3	0.9336	28.031
3176	3774	3	0.9136	-86.037
3336	4813	3	0.8431	0.000
2672	5953	3	0.942	-98.110
4351	4891	3	0.7831	-136.089
3089	5707	3	0.932	43.990
3901	6013	3	0.9057	-298.250
5707	5953	3	0.9045	-0.000
3336	6119	3	0.8728	-28.031
4224	4351	3	0.9087	-0.085
2230	4813	3	0.7159	-124.125
3176	3824	3	0.9352	-42.047
3089	3176	3	0.9223	86.037
2648	6013	3	0.8515	-238.229
2672	4703	3	0.8862	-192.151
4547	5953	3	0.9102	-28.032
3984	4152	3	0.8766	-0.085
2839	3336	3	0.9197	43.990
5341	6042	3	0.8976	-84.094
2839	4547	3	0.8801	43.990
4547	5707	3	0.915	-28.032
3336	3445	3	0.9566	42.047
2672	3901	3	0.9146	-142.099
3336	3824	3	0.9576	-28.031
3176	3984	3	0.968	0.085
2711	3198	4	0.7932	15.995
3011	6738	5	0.997	-250.230
4543	5204	5	0.9962	-39.995
3205	4841	5	0.9982	118.115
5313	6717	5	0.9984	-26.016
4841	6738	5	1.0	-92.138
4228	4543	5	0.9982	-68.100
3810	4714	5	0.9985	-2.016
3862	4211	5	0.9979	-44.098
3205	3362	5	0.998	146.145
4490	5300	5	0.998	-27.997
3862	4446	5	0.9978	-2.015
3514	4211	5	0.9977	-108.130
3362	3810	5	0.9966	-40.031
3362	3972	5	0.9974	-28.031
5204	5293	5	0.9972	13.980
4714	4841	5	0.9985	14.017
5313	6719	5	0.9979	-12.035
5204	5313	5	0.9992	39.997
3671	4446	5	0.9969	-40.031
4498	4526	5	0.9952	26.018
5300	5313	5	0.9964	24.002
3514	3641	5	0.9994	0.000
4211	4442	5	0.9974	112.125
3641	4398	5	0.998	-40.031
4442	4841	5	0.9981	-18.009
3671	3810	5	0.9977	0.000
3715	4210	5	0.9946	24.000
3972	4841	5	0.9973	0.001
4162	4211	5	0.9989	21.984
3205	6738	5	0.9982	25.978
3862	4228	5	0.9981	24.001
3862	4398	5	0.9987	24.000
3641	6717	5	0.9973	-134.144
3514	4210	5	0.997	15.995
3810	3972	5	0.9999	12.000
3972	4442	5	0.9985	18.010
3514	4228	5	0.9984	-40.030
3862	4162	5	0.9981	-66.083
4039	6738	5	0.9973	-68.136
3641	3810	5	0.998	-26.016
3715	4451	5	0.9939	-2.015
4498	6719	5	0.9979	0.003
4162	4490	5	0.9978	25.981
4442	6738	5	0.9981	-110.147
4162	4714	5	0.9977	102.083
3641	3862	5	0.9974	-64.032
3011	3362	5	0.9977	-130.063
4228	4398	5	0.9964	-0.001
4058	4498	5	0.9956	-0.000
3671	4162	5	0.9972	-104.099
3362	6738	5	0.9999	-120.167
3205	5300	5	0.9975	0.000
4039	4841	5	0.9973	24.001
4442	6717	5	0.9979	-138.139
4490	4841	5	0.9981	90.119
3514	3810	5	0.9974	-26.015
4228	6706	5	0.996	-52.104
3514	3972	5	0.9976	-14.015
4211	4543	5	0.9975	0.000
3362	4442	5	0.9981	-10.021
5293	5313	5	0.9975	26.016
3949	5204	5	0.9977	-13.979
4210	4228	5	0.9963	-56.025
3810	4442	5	0.9983	30.010
3972	4714	5	0.9988	-14.016
4490	6738	5	0.9982	-2.019
3514	6706	5	0.9971	-92.134
3862	6717	5	0.998	-70.112
3011	4841	5	0.9972	-158.093
4162	4442	5	0.998	134.109
3862	5300	5	0.9972	-68.098
4162	6717	5	0.9995	-4.029
4210	6706	5	0.9949	-108.129
3972	6738	5	0.9972	-92.136
5204	6717	5	0.997	13.981
3949	5293	5	0.9952	0.001
5293	6719	5	0.9971	13.982
4162	5300	5	0.9996	-2.015
3514	4543	5	0.997	-108.130
3715	4339	5	0.994	24.000
4526	5298	5	0.9923	-26.017
3641	4211	5	0.9986	-108.130
3671	4490	5	0.9966	-78.117
4211	5300	5	0.998	-24.000
3949	6719	5	0.995	13.983
3949	6737	5	0.9933	-13.979
3641	4228	5	0.9986	-40.030
3671	3972	5	0.9978	12.000
4543	5293	5	0.9962	-26.015
3641	4543	5	0.9978	-108.130
4058	6719	5	0.9966	0.003
3641	3671	5	0.9981	-26.016
3514	4398	5	0.9971	-40.031
3362	4039	5	0.9972	-52.031
5300	6717	5	0.9986	-2.014
3362	4841	5	0.9999	-28.030
4398	4446	5	0.9964	-26.016
4498	5293	5	0.9952	-13.979
4058	4526	5	0.9944	26.017
4211	4714	5	0.9974	80.099
4543	6717	5	0.9967	-26.014
3514	3671	5	0.9976	-26.016
3862	4714	5	0.9977	36.000
5204	6719	5	0.9973	27.962
4058	5204	5	0.9953	-27.959
4058	5293	5	0.9949	-13.979
6720	6737	5	0.9995	-58.005
3205	3671	5	0.9969	106.114
3671	5300	5	0.9966	-106.114
4714	6738	5	0.9984	-78.121
4543	5313	5	0.9975	0.002
3862	4442	5	0.9974	68.026
3810	6738	5	0.9963	-80.136
4714	6717	5	0.9976	-106.113
3810	4446	5	0.9963	-40.031
3810	4841	5	0.9965	12.001
3362	4714	5	0.9986	-42.047
3362	4490	5	0.9978	-118.148
4442	4714	5	0.9998	-32.026
4162	5313	5	0.9975	21.986
3205	4490	5	0.9998	27.997
4211	5313	5	0.9975	0.002
4543	6719	5	0.9967	-12.033
3205	4162	5	0.9978	2.015
3641	3972	5	0.9981	-14.016
4228	4446	5	0.9973	-26.017
3949	5313	5	0.997	26.017
4211	6717	5	0.9991	-26.014
2993	4085	6	0.9836	-28.032
3379	4085	6	0.9929	24.000
2554	2663	6	0.9862	24.000
1557	1722	6	0.9905	-0.000
2663	4085	6	0.9849	-30.047
2847	3379	6	0.9867	-28.031
391	3379	6	0.9753	-120.167
426	2993	6	0.9731	-84.130
2847	4085	6	0.9803	-4.032
1832	3801	6	0.983	9.948
2663	3801	6	0.9849	-30.047
2847	3131	6	0.9859	-2.016
1557	1832	6	0.9849	-15.995
1722	2554	6	0.9814	0.000
1557	3379	6	0.991	-30.047
1722	1832	6	0.9887	-15.995
2780	4085	6	0.9848	-42.047
391	1832	6	0.975	-106.114
2847	3439	6	0.9788	9.984
3379	3801	6	0.9927	24.000
3131	3439	6	0.9807	12.000
3439	3801	6	0.9859	-14.015
2993	3801	6	0.9891	-28.031
1722	2847	6	0.9808	-2.016
3131	4085	6	0.9814	-2.016
1722	4085	6	0.9825	-6.047
1557	3131	6	0.9854	-4.032
2554	2847	6	0.9847	-2.016
2554	2780	6	0.978	36.000
2847	2993	6	0.9807	24.000
2780	2993	6	0.9872	-14.016
1722	3131	6	0.9824	-4.032
1722	2663	6	0.9837	24.000
2663	3439	6	0.9834	-16.032
2993	3439	6	0.9771	-14.016
1722	3801	6	0.9819	-6.047
3131	3801	6	0.9821	-2.016
391	426	6	0.9837	15.995
2663	2847	6	0.9891	-26.016
1557	2663	6	0.9867	24.000
1722	3379	6	0.9939	-30.047
1832	3379	6	0.9898	-14.052
391	1722	6	0.9756	-90.120
2554	3439	6	0.9798	7.968
2847	3801	6	0.9812	-4.031
1557	2554	6	0.9859	-0.000
1557	2847	6	0.9864	-2.016
1832	3131	6	0.9774	11.963
2663	3131	6	0.9869	-28.032
3131	3379	6	0.9867	-26.016
426	3173	6	0.983	0.000
391	3439	6	0.9849	-82.151
391	3173	6	0.9868	15.995
2780	3439	6	0.9791	-28.032
426	3439	6	0.9798	-98.146
2554	3379	6	0.9828	-30.047
2780	3801	6	0.9861	-42.047
1832	2554	6	0.9844	15.995
2663	3379	6	0.9848	-54.047
1832	4085	6	0.9836	9.947
3801	4085	6	0.996	-0.000
1557	2993	6	0.9731	21.984
2663	2993	6	0.9817	-2.016
3439	4085	6	0.985	-14.016
1400	1735	7	0.7152	-39.995
1290	1604	7	0.9879	0.000
1106	1400	7	0.8058	42.010
1392	1963	7	0.8528	-42.011
1054	1971	7	0.7598	18.011
1392	1604	7	0.8526	-42.010
1164	2087	7	0.7021	-56.026
1054	1963	7	0.7358	-26.016
1400	1410	7	0.7436	-58.005
1164	1971	7	0.8356	-17.026
1500	1609	7	0.7273	-18.011
1500	1591	7	0.7999	0.072
1567	1591	7	0.7569	0.035
1106	1164	7	0.7711	44.026
1106	1609	7	0.768	-14.016
1711	2087	7	0.9211	0.001
1410	2485	7	0.7016	31.989
1164	1400	7	0.8128	-2.016
1707	2087	7	0.721	-18.010
1164	1735	7	0.8438	-42.011
1106	1735	7	0.7432	2.015
1106	1410	7	0.7357	-15.995
1707	1761	7	0.8112	-0.034
1290	1392	7	0.8604	42.010
1284	1290	7	0.7401	459.214
1609	2087	7	0.7595	2.016
1284	1604	7	0.7287	459.214
1392	1397	7	0.7885	-434.230
1609	1711	7	0.7823	2.015
2600	3781	8	0.8034	-2.015
5011	5373	8	0.8619	24.000
5005	5377	8	0.9857	0.000
5312	6308	8	0.8101	-15.995
5291	6433	8	0.9672	0.000
4453	5291	8	0.972	0.000
3572	4453	8	0.8551	-336.266
3572	5291	8	0.8749	-336.266
6351	6582	8	0.9324	-0.000
4453	4973	8	0.9075	0.000
4941	6055	8	0.7924	68.100
3793	6585	8	0.7861	-223.182
4417	4423	8	0.8389	-70.078
4941	5312	8	0.9015	0.000
3261	3669	8	0.879	0.000
3564	3780	8	0.8187	30.010
4980	4985	8	0.9996	-18.011
3261	3666	8	0.8626	74.037
4095	4869	8	0.8338	-28.031
3667	3781	8	0.8261	-0.000
3046	3568	8	0.8129	-56.062
4869	4985	8	0.828	9.984
3753	3756	8	0.8092	-1.003
1146	3072	8	0.7859	-109.078
1146	3196	8	0.8201	-109.078
699	4766	8	0.8173	-42.010
3667	3669	8	0.8477	18.010
3573	3780	8	0.822	17.027
3210	6433	8	0.873	-321.255
3261	6464	8	0.9808	0.000
4422	4603	8	0.9689	0.203
5377	6351	8	0.8105	-238.229
4515	6432	8	0.7846	44.100
4165	4985	8	0.7862	-28.031
3210	4453	8	0.8794	-321.256
4980	5629	8	0.977	-46.042
6137	6329	8	0.8029	-2.016
3572	4973	8	0.8931	-336.266
3046	3573	8	0.7822	-0.000
2722	4453	8	0.8701	-262.230
3667	5426	8	0.8505	60.020
4044	4048	8	0.7946	-18.010
4412	4423	8	0.8223	-98.110
3646	5026	8	0.8005	-108.130
3196	3793	8	0.8591	-15.047
3783	4453	8	0.8432	-262.230
3669	5426	8	0.8358	42.011
766	3646	8	0.907	-14.016
5138	5539	8	0.9855	28.031
387	699	8	0.8513	-15.000
4422	4877	8	0.8017	11.005
6055	6432	8	0.7894	-24.000
3752	4422	8	0.9829	-28.031
766	4635	8	0.8849	-14.016
