"","filter","Yeast_HE_D5-Ctrl_a_pos_20190515_Run37.mzML","Yeast_HE_D5-Ctrl_b_pos_20190515_Run40.mzML","Yeast_HE_D5-Ctrl_c_pos_20190515_Run43.mzML","POS_D5-227-C3-a_Run274.mzML","POS_D5-227-C3-b_Run277.mzML","POS_D5-227-C3-c_Run280.mzML"
"115/470.1854mz/4.9min",53371.334,47850.35,41782.254,58176.324,69688.64,48566.344,60756.15
"116/448.2034mz/4.9min",104902.115,95138.88,83090.31,121074.984,132307.83,96294.95,113509.28
"117/272.2583mz/5.14min",295588.11,187945.6,198759.75,187495.86,392416.47,398773.16,442113.66
"118/300.2896mz/5.2min",81684.09,45915.094,24881.229,57127.92,107150.02,106240.26,120241.414
"119/344.1303mz/5.23min",819215.75,716908.6,616682.4,1003180.8,871768.8,1003701.3,766662.7
"120/649.3066mz/5.23min",1139392,1071198.9,881551.06,1451975.6,1207585.1,1382006.4,1048666.1
"121/671.2887mz/5.23min",11437412,10904982,9207097,13314125,11969842,12796389,10768380
"122/318.3002mz/5.24min",2352182.6,2385896,2681978.2,2260510,2217404.8,2318469.2,2582954
"123/666.3333mz/5.24min",708686.69,998123.44,802883.44,1186714.6,591593.2,614489.94,504468.5
"125/203.0621mz/5.28min",349524.91,368459.94,289328.8,399944.6,347525.6,296673.56,351524.22
"126/298.274mz/5.3min",732808.85,593503.06,598996.5,555201.94,868986.5,876749.94,866621.2
"128/338.2664mz/5.39min",331167.29,171246.66,188109.28,177548.64,474873.28,474225.3,501365.72
"129/256.2999mz/5.42min",7677109,11307937,11312143,11063268,4290950,4146500.5,4064173.2
"130/273.0974mz/5.43min",285664.615,265238.6,237976.38,284715.2,342154.28,286614.03,335080.88
"131/264.0921mz/5.43min",498475.78,458984.72,392724.38,472174.56,588490.3,524777,564767.6
"132/917.3817mz/5.43min",730017.3,682053.44,563541.94,722467.9,953314.25,737566.7,879405.6
"133/284.6054mz/5.43min",666562.02,601384.6,552727.4,640882.44,808187.44,692241.6,778585.44
"134/448.2035mz/5.43min",7025834.25,7044495.5,6236443.5,7188043,7310549,6194703.5,7007173
"135/470.1855mz/5.43min",13355084,12976840,11808889,13135237,15504342,13574931,15019012
"136/304.2998mz/5.45min",600713.4,420237.8,1600779.4,781189,137102.02,263755.97,1577245.1
"137/284.2948mz/5.47min",147017.48,122752.555,143970.66,93965.07,150064.3,165523.86,171014.55
"138/302.3053mz/5.47min",4961254.25,4338535,4959930,3558313.5,4962578.5,5508497.5,5828975
"139/303.3086mz/5.48min",950250.32,842388.94,950029.44,674516.3,950471.2,1071161.9,1145621.1
"141/338.2664mz/5.5min",305347.725,146732.7,143734.78,136945.6,469992.1,489947.03,463962.75
"142/301.293mz/5.57min",4761065.5,4367546.5,4628280.5,3324718.2,4893850.5,5445330.5,5509611.5
"143/322.2714mz/5.57min",546180.675,458712.03,531342.1,355391,561019.25,568982.44,567734.06
"144/300.2897mz/5.57min",25465844,23287200,25048578,17675370,25883110,27331460,28961460
"145/437.1932mz/5.58min",2074968.35,2009082.9,2349523.8,2140853.8,941532,1938981.6,2199238.2
"146/344.3158mz/5.6min",1574294.65,1565503.1,1719950.9,1235153.4,1512640.4,1653237.5,1583086.2
"148/195.1017mz/5.61min",818348.45,763165.75,753661,792258.3,844438.6,858922.9,851970.4
"149/288.2533mz/5.63min",89752.0965,45552.113,183746.25,133952.08,32862.402,6572.4804,428954.38
"150/310.2353mz/5.63min",118189.31,71511.22,238860.83,164867.4,65524.71,6817.475,559927.7
"152/346.3315mz/5.65min",4229851.4,4567720,4998122.5,4014102.8,3619203.8,4007807,4445600
"153/347.3348mz/5.65min",858366.625,972210.75,1045634.9,693086.06,738606.8,814185.25,902548
"154/225.0911mz/5.67min",2661784.35,1899133.2,2506728.2,2575933.2,3234483.5,2747635.5,2953505.8
"155/279.0993mz/5.67min",22248918,15139993,19929360,20734506,26976228,23763330,24758166
"156/320.1256mz/5.67min",2981482,1905326.9,2570896.2,2744408.2,3577375.2,3218555.8,3317801.2
"157/535.209mz/5.67min",988133.78,541581.44,869413.3,919714.56,1273343.9,1056553,1127113.5
"158/211.0755mz/5.67min",1667134.9,1131671.8,1541299.8,1620104.2,1977934.9,1714165.6,1785338.2
"159/105.0336mz/5.68min",2660387.85,1846915,2467678.5,2597630.5,3193727.8,2723145.2,2886442
"160/118.0651mz/5.68min",1167961.45,832281.06,1088992.5,1140044.9,1421731.8,1195878,1280073.1
"162/887.3881mz/5.68min",1220417,1196454.2,1040328.06,1421480.6,1244379.8,1419628.8,1097368.2
"163/377.1664mz/5.72min",1358085.65,1376944.8,1170561.6,1339226.5,1467106.2,1208393.5,1404871.1
"164/399.1483mz/5.72min",3344959.4,3258261.8,2931925,3253686.2,4078446.5,3431657,4004197
"165/284.2947mz/5.75min",708925.4,577704.06,687102.5,558324.5,730748.3,748742.5,807780.06
"166/344.3158mz/5.77min",696995.78,676021.5,770903.5,717970.06,578809.1,627157.2,852584.8
"167/314.3052mz/5.79min",492142.64,476036.06,518330.34,406002.38,454415.47,508249.22,655242.2
"168/402.3574mz/5.81min",80730.186,139989.27,311782.38,359235.12,3555.261,17776.305,21471.102
"169/517.2519mz/5.81min",586299.9,538624.25,740317.6,575078.3,597521.5,716713.4,461147.72
"170/147.0805mz/5.83min",244138.5,233216.47,295731.25,255060.53,196101.42,255896.47,198869.75
"171/339.1119mz/5.83min",623547.4,547895.56,725215.44,619556.4,614596.44,775096,627538.4
"172/332.3311mz/5.87min",261710.525,179873.08,678632.56,343547.97,64262.688,104722.09,853455.94
"173/631.3268mz/5.88min",1046437.35,1050586.8,821282.8,1042287.9,1364599.9,971386.56,1352726.9
"174/330.3366mz/5.89min",1482878.15,1416246.5,1549509.8,1088510.6,1407047.8,1552682.4,1650767.9
"175/320.2559mz/5.91min",238905.65,127193.19,133638.64,115363.45,344172.66,357438.34,356786.06
"176/371.1169mz/5.91min",120265.94,120014.67,84054.51,121271.25,158153.55,120517.21,113385.49
"177/349.135mz/5.91min",57441.236,63801.402,51081.07,65932.75,68485.04,48005.125,45674.375
"178/291.078mz/5.95min",495693.39,478262.47,501012.03,493525.06,497861.72,492794.03,506529.7
"179/449.1849mz/5.95min",618694.22,517060.9,571628.44,560082.3,665760,674498.1,682702.4
"181/328.321mz/5.98min",12738936,12168890,12757800,10163997,12720072,13299070,15122969
"182/629.3111mz/5.99min",434730.3,434086.2,271733.2,435374.4,601763.4,396934,595722.94
"183/400.1799mz/5.99min",392279.455,391462.44,288788.03,393096.47,506170.9,366408.47,515787.7
"184/359.1534mz/5.99min",1614044.85,1600124.2,1198200.2,1627965.5,2045066.8,1482518.8,2064114
"185/337.1714mz/5.99min",2609310.1,2623870,1889774.9,2594750.2,2993760,2136912,2968044.5
"186/359.2402mz/6.0min",980122.1,775073,949466.8,942602.25,1268447.2,1010777.4,1280386.4
"187/354.2848mz/6.0min",370284.345,389500.53,460759.3,445157.3,351068.16,272832.6,344406.66
"188/563.2383mz/6.01min",410227.06,384757.25,374614.94,464846.44,435146.12,449796.25,385308
"189/372.3471mz/6.03min",3336452.15,3556494.8,3996401.8,2820518.8,2885353,3407003.8,3265900.5
"190/320.256mz/6.05min",383622.72,220041.84,215092.39,130655.04,552584.3,547203.6,559146.1
"191/532.2587mz/6.07min",512350.285,517858.97,339406.1,506841.6,718116.75,465715.4,688511.75
"192/165.0912mz/6.1min",1110737.5,1058426,1798361.6,1163049,872528.2,1496671.2,870800.4
"193/697.2631mz/6.1min",996637.33,882939.06,2269270.2,1110335.6,635884.4,1491645.2,598438.56
"194/148.0838mz/6.1min",2243186.6,2128045.2,3483126,2358328,1854034.1,2926902.5,1824293
"195/119.0856mz/6.1min",1399280,1330526.4,2233152.8,1468033.6,1084575.8,1840336.5,1082775.1
"196/147.0806mz/6.1min",21499506,20449328,33783200,22549684,17123622,28265336,16894916
"197/235.0713mz/6.1min",521364.84,478825.16,755374.6,515278.03,525111.4,833194.44,517618.28
"198/349.1352mz/6.1min",5804799.5,5556000,9163973,6053599,4684233.5,7914687.5,4603562.5
"200/244.0766mz/6.1min",584615.15,497848.2,913132.8,605505.1,563725.2,958856.75,561326.7
"201/255.5846mz/6.1min",885310.655,744731.94,1270634.2,886366.75,851155.25,1435232.2,884254.56
"202/719.2452mz/6.1min",6323912,5666258,10464346,6753778.5,5894045.5,10498066,5841739
"204/372.1203mz/6.11min",6826359.75,6319610.5,9259321,7032656,6620063.5,8717639,6598465
"205/371.1171mz/6.1min",28464570,26425906,38862788,29274146,27548004,39993664,27654994
"206/300.046mz/6.1min",254567.915,212240.47,375625.75,251712.69,212001.02,418556.4,257423.14
"207/219.0571mz/6.11min",692246.075,647338.25,1139331.4,737153.9,614716.3,1056672.5,624370.56
"208/412.1434mz/6.11min",840524,703571.25,1128885.2,852731.9,797803.94,1232414.2,828316.1
"209/388.6216mz/6.1min",131247.115,101973.68,290964.75,143797.67,118696.56,321133.44,117769.14
"211/312.326mz/6.15min",464462.52,415140.75,454608.84,374668.06,474316.2,509621.28,500239.84
"212/532.2586mz/6.16min",595698.62,607117.8,405210.72,584279.44,853679,528146.06,845018.4
"213/313.2348mz/6.19min",2141856.8,1839281.8,1805279.5,2191061.2,2092652.4,2937213,3299527.8
"215/430.3887mz/6.2min",76988.165,127621.22,275812.16,356671.38,5069.6324,25348.162,26355.11
"217/357.261mz/6.22min",2650764.65,1521307.1,2144841,2540760.8,2773110.8,2760768.5,2953265.8
"219/480.3083mz/6.22min",364623.99,322152.88,407095.1,475879.5,320774.9,297381.94,480653.38
"220/318.2403mz/6.24min",782205.12,389548.97,387207.44,473779.84,1165605.6,1090630.4,1207862.2
"221/401.2872mz/6.24min",1961735.15,1438889.8,1517338.9,1878982.4,2054310,2044487.9,2189483.8
"222/629.3112mz/6.24min",410306.23,411784.16,248855.86,408828.3,536847.6,363692.2,563094.3
"223/671.2882mz/6.25min",248222.345,219836.03,233972.44,249598.16,262055.05,262836.94,246846.53
"224/445.3133mz/6.25min",1020463.45,618542.56,691050,1103891.2,1263329.5,1242843.4,937035.7
"225/385.1326mz/6.27min",265048.64,214629.77,622317.56,215233.44,214227.39,587339.2,314863.84
"226/255.2432mz/6.3min",998871.7,816054.1,1000481.7,987189.6,1269649.1,997261.7,1206419.5
"227/220.1123mz/6.31min",1601168.8,1028722.6,1579625.2,1622712.4,1760020.1,1577797,2011434.8
"229/338.2664mz/6.33min",104017.796,47168.062,190405.72,160867.53,36880.094,7376.0188,458899.88
"230/359.1533mz/6.34min",74341.95,75712.38,51562.074,72971.52,92915.62,57284.7,87475.766
"231/337.1714mz/6.34min",136421.105,136896.73,94422.586,135945.48,150733.47,96177.695,145864.83
"232/433.1902mz/6.37min",4413516,4424338,3802599,4402694,5587690,4164106,5343253
"233/411.2082mz/6.37min",455740.515,455104.47,372749.9,456376.56,541792.1,373832.22,515355.16
"234/275.0832mz/6.37min",1493324.6,1517280,1233435.2,1469369.2,1746264.9,1245258,1642205.2
"235/431.1745mz/6.43min",429682.035,415688.78,393628,444809.7,483578.88,419629.97,439734.1
"237/335.1252mz/6.56min",363763.95,550699.2,348793.7,378734.2,334923.94,342419.34,383600.56
"238/431.1743mz/6.6min",645066,599387.9,586587.75,612249.75,820831.7,677882.25,741490.7
"239/472.201mz/6.6min",451818.435,411560.8,409901.12,430027.25,578425.4,473609.62,524150.84
"240/409.1925mz/6.6min",1063873.75,1062406.1,1023131.1,1065341.4,1196492.2,1005655.94,1092461.4
"243/298.274mz/6.64min",109916.355,121940.21,150057.56,97908.4,94902.58,107735.26,112097.45
"244/228.2323mz/6.65min",723817.54,358535.2,374012.6,393750.88,1096238.4,1053884.2,1060698.8
"245/301.141mz/6.65min",1698976.35,1792187.2,1599049.6,1671074.6,1651155.5,1899374.6,1726878.1
"247/342.2427mz/6.78min",597826.75,441377.4,608914.44,399880.12,620989.06,682131.3,586739.06
"250/283.2631mz/6.83min",149744.205,113243.58,148907.88,127692.81,150580.53,160698.77,182825.23
"251/577.3612mz/6.86min",1076785.2,1099165.6,798815.75,1054404.8,1682283.5,1032160.1,1583618.6
"252/366.2977mz/6.98min",94010.5315,34644.723,195357.98,153376.34,18915.3,3783.06,401969.22
"253/344.3157mz/6.97min",43210.2745,10400.309,106149.53,76020.24,2080.0618,2080.0618,207590.02
"254/337.2348mz/6.98min",389805.8,285232.38,402534.3,547119.1,377077.3,371308.16,580175.06
"255/255.2319mz/6.98min",153804.665,106372.5,163349.73,220949.2,144259.6,136306.88,238299.73
"256/237.2214mz/6.98min",142765.975,64129.83,143574.7,192841.34,141957.25,139964.58,186117.97
"258/402.2585mz/7.06min",112935.31,65506.97,149069.34,148150.58,77720.04,46498.953,398537.94
"260/300.2897mz/7.08min",145787.745,140802.33,199502.31,130383.89,125391.98,150773.16,174072.33
"262/693.4757mz/7.08min",165502.545,98807,228212.14,218196.55,112808.54,68340.4,520273.06
"263/649.4496mz/7.09min",245733.025,162212.48,329316.28,313677.72,177788.33,120097.78,753167.7
"264/600.468mz/7.09min",155561.625,104257.06,215057.72,206866.19,73838.61,43765.28,332629.9
"265/605.4233mz/7.09min",317077.86,216554.72,424936.44,397836.62,236319.1,154008.47,946103.3
"266/556.4418mz/7.1min",182822.185,130378.7,269630.4,235265.67,89304.4,54535.336,389721.8
"267/341.2662mz/7.09min",462432.765,324116.12,538096.3,477364.78,447500.75,339718.4,552819.25
"268/395.2192mz/7.1min",312931.61,234889.4,292170.84,298131.25,334547.56,327731.97,356753.78
"269/561.3972mz/7.1min",366863.765,262653.78,500088.03,461249,272478.53,189090.5,1131258.6
"270/512.4156mz/7.1min",180803.25,134268.14,254534.39,227338.36,90983.555,63779.504,381563.47
"271/517.371mz/7.1min",381565.47,284214.75,526698.3,470688.94,292442,223765.23,1143375.4
"272/385.2923mz/7.1min",415972.36,316618.78,521795.2,446131.72,385813,315236.12,586143.1
"273/429.3185mz/7.11min",473122.81,365406.06,680825.06,580839.56,364450.94,281352.2,1261595.6
"274/473.3448mz/7.1min",405229.39,316103.9,593680.44,494354.88,308591.78,221753.84,1185492.2
"276/392.3133mz/7.14min",179993.73,79182.4,357365.97,280805.06,42290.074,3485.8823,764665.06
"277/478.2927mz/7.17min",1021989.225,998251.8,825215.6,1032750.7,1501710.1,1011227.75,1527600.9
"278/368.2583mz/7.21min",625059.9,457054.9,593719.1,523944.75,656400.7,756834.56,740184.7
"279/256.2635mz/7.29min",285223.405,294529.97,274400.44,275916.84,247251.72,662432.94,387803
"281/478.2926mz/7.31min",237933.28,234498.33,188469.33,241368.23,338141.78,219129.7,324008.25
"282/485.1124mz/7.32min",208149.895,31157.361,46246.98,55542.09,360757.7,391243.03,416068
"287/334.2053mz/7.37min",329349.89,244002.67,327465.66,331234.12,401828.44,305088.3,465538.25
"291/172.9565mz/7.37min",910216.45,1251594.9,1366001.9,1455672.6,568838,565937.06,459138.34
"302/237.2214mz/7.37min",1123558.5,859413,1070492.8,1270616.2,1131864,1115253,1381933.1
"303/226.9516mz/7.37min",379206.25,274489.72,291421.03,350634.5,426963.75,407778,503434.25
"304/323.2192mz/7.37min",730625.825,498740.75,697525.8,903897.06,726550.25,734701.4,1020728.5
"307/345.2012mz/7.37min",441855.34,284878.1,385844.47,463968.84,441847.78,441862.9,580091.44
"309/350.1777mz/7.37min",1882227.1,1576785.4,2165822.5,2274122,1754352.6,1765514.6,1998939.6
"310/780.5514mz/7.37min",601293.17,354461.75,497442.28,409024.62,775753.5,892450.25,705144.06
"311/80.948mz/7.37min",403927.455,453578.38,605250.75,696817.56,283875.9,330464.84,354276.53
"312/354.1734mz/7.37min",606690.55,395623.88,497457.9,549678.2,663702.9,682327.06,785349
"314/810.5977mz/7.37min",335833.3,161185.6,353212.66,167708.28,318453.94,525180.44,423362.03
"315/716.5224mz/7.37min",1693123.55,258066.17,1509334.6,262936.12,2384086.8,1876912.5,2170832.2
"316/255.232mz/7.38min",1581864.7,1208793.4,1477349.6,1789242,1586878.4,1576851,1950357.8
"317/782.5665mz/7.38min",722031.28,385619.3,462327.5,619732.06,854485.4,824330.5,1139405
"318/808.5827mz/7.38min",342568.175,179815.17,247835.6,345435.47,440326.12,339700.88,460704.12
"319/352.178mz/7.38min",1741996.7,1112952.9,1417709.5,1552989.9,1931003.5,1943090.8,2257931.5
"321/140.0683mz/7.38min",478954.205,415988.38,469224.88,470809.44,487098.97,599722.25,631761.5
"325/481.2924mz/7.46min",2889959,2157188.5,2751083,2623370,3251206.8,3270870.5,3028835
"326/395.3307mz/7.47min",751656.44,514446,694074.94,659403.7,874203.1,838753.06,809237.94
"327/377.3203mz/7.47min",836987.37,682054.6,800180.3,753559.5,1012405.4,996656.8,873794.44
"328/365.2661mz/7.51min",1024815.37,739440.5,1173794.8,1446709.9,875835.94,861429.75,1266866.1
"329/283.2631mz/7.51min",281045.275,231364.78,335643.38,371229.06,250480.33,240590.44,311610.22
"330/265.2526mz/7.52min",136665.678,119325.67,172764.45,186790.73,118644.07,122475.016,150856.34
"332/579.2635mz/7.55min",2970396,2684396,2711241.5,3485227,3155097.2,2785694.8,3322581
"333/557.2814mz/7.55min",394263.86,396491.6,395436.16,506449.12,379839.75,331148.94,393091.56
"334/421.156mz/7.55min",268773.11,268314.06,274436.03,347455.12,267572.4,220987.9,269232.16
"341/141.9835mz/7.58min",1202680.75,1038046.25,1095956.6,1084985.5,1309404.9,4982361,5199719.5
"343/481.2922mz/7.56min",753026.38,631849.1,775738.56,662007.1,730314.2,805462.75,1084356.8
"345/111.5219mz/7.55min",847341.06,755068.44,785925.75,800058.06,894624.06,2078349.1,2071510.2
"346/181.0146mz/7.63min",733952.05,630498.9,677295.2,670475,790608.9,2927654.8,842438.44
"347/112.0179mz/7.57min",4001586.25,3449156.2,3635819,3577036.8,4380042,4367353.5,9427907
"349/337.2347mz/7.6min",184959.682,16556.777,23255.67,26267.564,343651.8,414274.2,453579.5
"352/111.519mz/7.61min",145767.855,165472.64,112764.1,126063.07,484138.47,50120.574,452772.4
"353/410.305mz/7.62min",472806.53,330351.22,440331.66,440792.5,504820.56,534601.75,557467.94
"354/131.5336mz/7.63min",2527647.2,825521,2525547.2,2123222.5,3043225.2,3035192.8,2529747.2
"356/113.0167mz/7.61min",813348.04,477690.97,224159.78,491958.28,1137679,1134737.8,1143815.9
"357/483.3806mz/7.66min",314014.035,209151.7,281037.47,267679.53,414914.78,370029.4,346990.6
"359/633.4545mz/7.66min",135746.955,74471.39,222212.12,197022.52,57781.652,24765.809,433000.1
"361/589.4283mz/7.68min",171109.8775,98205.305,278783.47,244014.45,78158.47,34640.492,546390.1
"362/545.4022mz/7.69min",192616.483,117346.766,310210.44,267886.2,97076.06,45550.395,647126.44
"363/501.3759mz/7.69min",244127.325,156947.27,396286.84,331307.38,123440.41,60937.254,785525.3
"366/226.1802mz/7.7min",1072822.7,1075306.4,582207.6,849377.25,1231458.8,1147427.2,1070339
"368/244.1908mz/7.7min",165417.98,169952.47,81834.85,128611.09,191020.23,167548.19,163287.77
"369/266.1727mz/7.7min",171273.975,164987.2,89703.375,128692.23,201476.36,193041.5,177560.75
"371/250.1778mz/7.7min",404905.63,436824.75,257014.73,324802.44,446032.34,414573.16,395238.1
"372/408.3083mz/7.7min",2373880.85,2298667.2,1346816.5,1779712.5,2842691.8,2449094.5,2598085
"375/413.3233mz/7.7min",198272.545,144158.06,321925.9,252387.03,141626.27,77107.945,515055.12
"376/457.3496mz/7.7min",301349.04,201157.11,482692.44,401540.97,154867.66,82761.23,1010476.5
"377/209.1537mz/7.7min",269800.55,277187,152293.45,204981.88,312274.53,277529.34,262414.1
"379/273.2577mz/7.71min",353892.92,305999,407141.72,301217.6,337351.22,371125.1,370434.62
"382/139.988mz/7.66min",2951576.35,2543228.8,2637432.5,2582535.2,3278524,3265720.2,12996431
"383/181.0146mz/7.67min",704707.78,591452.06,616594.06,512374.88,803255.6,792821.5,2881598
"385/740.4048mz/7.74min",694087.725,656183.7,376628.03,731991.75,860342.2,547606.5,845136.7
"386/283.225mz/7.74min",265000.615,243014,255291.83,247978.2,336440.8,274709.4,333154.5
"387/282.2217mz/7.74min",1315000.75,1215580.5,1264124.4,1251248.1,1656506.1,1365877.1,1645677.9
"389/579.2635mz/7.75min",3633308.5,3367377.5,3199290,3899239.5,3944523,3299842.5,4056766.2
